temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,22,0,0,0,0,0,0,0,0
-19.9,22,0,0,0,0,0,0,0,0
-19.799999,22,0,0,0,0,0,0,0,0
-19.700001,22,0,0,0,0,0,0,0,0
-19.6,22,0,0,0,0,0,0,0,0
-19.5,22,0,0,0,0,0,0,0,0
-19.4,22,0,0,0,0,0,0,0,0
-19.299999,22,0,0,0,0,0,0,0,0
-19.200001,22,0,0,0,0,0,0,0,0
-19.1,22,0,0,0,0,0,0,0,0
-19,22,0,0,0,0,0,0,0,0
-18.9,22,0,0,0,0,0,0,0,0
-18.799999,22,0,0,0,0,0,0,0,0
-18.700001,22,0,0,0,0,0,0,0,0
-18.6,22,0,0,0,0,0,0,0,0
-18.5,22,0,0,0,0,0,0,0,0
-18.4,22,0,0,0,0,0,0,0,0
-18.299999,22,0,0,0,0,0,0,0,0
-18.200001,22,0,0,0,0,0,0,0,0
-18.1,22,0,0,0,0,0,0,0,0
-18,22,0,0,0,0,0,0,0,0
-17.9,22,0,0,0,0,0,0,0,0
-17.799999,22,0,0,0,0,0,0,0,0
-17.700001,22,0,0,0,0,0,0,0,0
-17.6,22,0,0,0,0,0,0,0,0
-17.5,22,0,0,0,0,0,0,0,0
-17.4,22,0,0,0,0,0,0,0,0
-17.299999,22,0,0,0,0,0,0,0,0
-17.200001,22,0,0,0,0,0,0,0,0
-17.1,22,0,0,0,0,0,0,0,0
-17,22,0,0,0,0,0,0,0,0
-16.9,22,0,0,0,0,0,0,0,0
-16.799999,22,0,0,0,0,0,0,0,0
-16.700001,22,0,0,0,0,0,0,0,0
-16.6,22,0,0,0,0,0,0,0,0
-16.5,22,0,0,0,0,0,0,0,0
-16.4,22,0,0,0,0,0,0,0,0
-16.299999,22,0,0,0,0,0,0,0,0
-16.200001,22,0,0,0,0,0,0,0,0
-16.1,22,0,0,0,0,0,0,0,0
-16,22,0,0,0,0,0,0,0,0
-15.9,22,0,0,0,0,0,0,0,0
-15.8,22,0,0,0,0,0,0,0,0
-15.7,22,0,0,0,0,0,0,0,0
-15.6,22,0,0,0,0,0,0,0,0
-15.5,22,0,0,0,0,0,0,0,0
-15.4,22,0,0,0,0,0,0,0,0
-15.3,22,0,0,0,0,0,0,0,0
-15.2,22,0,0,0,0,0,0,0,0
-15.1,22,0,0,0,0,0,0,0,0
-15,22,0,0,0,0,0,0,0,0
-14.9,22,0,0,0,0,0,0,0,0
-14.8,22,0,0,0,0,0,0,0,0
-14.7,22,0,0,0,0,0,0,0,0
-14.6,22,0,0,0,0,0,0,0,0
-14.5,22,0,0,0,0,0,0,0,0
-14.4,22,0,0,0,0,0,0,0,0
-14.3,22,0,0,0,0,0,0,0,0
-14.2,22,0,0,0,0,0,0,0,0
-14.1,22,0,0,0,0,0,0,0,0
-14,22,0,0,0,0,0,0,0,0
-13.9,22,0,0,0,0,0,0,0,0
-13.8,22,0,0,0,0,0,0,0,0
-13.7,22,0,0,0,0,0,0,0,0
-13.6,22,0,0,0,0,0,0,0,0
-13.5,22,0,0,0,0,0,0,0,0
-13.4,22,0,0,0,0,0,0,0,0
-13.3,22,0,0,0,0,0,0,0,0
-13.2,22,0,0,0,0,0,0,0,0
