temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
45,27,-13.522655,8.531456,-30.244003,3.1986921,31.081114,13.039916,5.5233479,56.638878
40,27,-7.004415,4.4215269,-15.670448,1.6616185,13.19641,7.8034773,-2.098124,28.490946
35,27,-1.5106062,1.4324394,-4.3181357,1.2969235,-1.2569906,6.0877953,-13.18885,10.67487
30,27,.05496075,.59079218,-1.1029707,1.2128922,-2.55286,2.9935253,-8.4200621,3.3143415
10,27,-.88768685,3.5603294,-7.8658042,6.0904307,16.396315,17.701139,-18.297281,51.089909
5,27,-1.1487712,4.6074853,-10.179276,7.8817334,21.218761,22.907356,-23.678833,66.116356
0,27,-1.4098556,5.6546407,-12.492748,9.6730366,26.041206,28.113575,-29.060387,81.142799
-5,27,-1.6709399,6.7017965,-14.80622,11.46434,30.863651,33.31979,-34.44194,96.169243
-10,27,-1.9320242,7.7489524,-17.119692,13.255643,35.686096,38.526009,-39.823494,111.19569
