temp,ref,yhat_low_gdp,se_low_gdp,lowerci_low_gdp,upperci_low_gdp,yhat_high_gdp,se_high_gdp,lowerci_high_gdp,upperci_high_gdp,yhat_low_lrt,se_low_lrt,lowerci_low_lrt,upperci_low_lrt,yhat_high_lrt,se_high_lrt,lowerci_high_lrt,upperci_high_lrt
45,27,-1.8703967,15.370812,-31.996635,28.255842,-66.413353,53.877773,-172.01186,39.185143,3.5285735,4.1447906,-4.5950665,11.652214,-4.68291,23.013386,-49.788319,40.422497
40,27,-1.0368257,8.9302845,-18.539862,16.466209,-33.005146,31.835333,-95.401253,29.390961,1.9417762,2.4679375,-2.8952925,6.7788448,-.63783491,14.008694,-28.09437,26.818701
35,27,-.25391942,3.6625841,-7.4324522,6.9246135,-2.0106618,19.414064,-40.061527,36.040207,.45285642,.95775253,-1.424304,2.3300169,2.9644678,6.0706639,-8.933815,14.86275
30,27,.068411812,1.6808434,-3.2259805,3.3628042,7.041573,11.656976,-15.80568,29.888826,-.1462934,.28663325,-.70808423,.41549745,2.5416923,2.0893219,-1.5533036,6.6366878
10,27,-.55723578,10.469413,-21.076908,19.962437,-47.980679,71.835815,-188.77629,92.814934,1.1565806,1.7349292,-2.243818,4.5569792,-15.884827,12.428363,-40.243969,8.4743176
5,27,-.72112864,13.548653,-27.275999,25.833742,-62.09264,92.963997,-244.29872,120.11344,1.4967513,2.2452025,-2.9037647,5.8972673,-20.556833,16.083763,-52.080433,10.966764
0,27,-.88502157,16.627892,-33.47509,31.705046,-76.204605,114.09218,-299.82117,147.41196,1.836922,2.7554758,-3.5637112,7.237555,-25.228842,19.739164,-63.916893,13.45921
-5,27,-1.0489144,19.70713,-39.674179,37.576351,-90.316566,135.22035,-355.3436,174.71046,2.1770928,3.265749,-4.2236576,8.5778427,-29.90085,23.394566,-75.753357,15.951656
-10,27,-1.2128073,22.786369,-45.873272,43.447655,-104.42854,156.34854,-410.86603,202.00897,2.5172634,3.7760222,-4.883604,9.9181309,-34.572857,27.049967,-87.589821,18.444103
