temp,ref,yhat_low_gdp,se_low_gdp,lowerci_low_gdp,upperci_low_gdp,yhat_high_gdp,se_high_gdp,lowerci_high_gdp,upperci_high_gdp,yhat_low_lrt,se_low_lrt,lowerci_low_lrt,upperci_low_lrt,yhat_high_lrt,se_high_lrt,lowerci_high_lrt,upperci_high_lrt
45,27,-.89304668,14.235487,-28.794088,27.007996,-62.328182,49.677444,-159.69418,35.037819,3.5675657,3.6475294,-3.5814602,10.716592,-1.4642764,22.457529,-45.480225,42.55167
40,27,-.4607226,8.8343515,-17.775734,16.85429,-33.259735,31.301132,-94.608826,28.089357,2.1151264,2.3169644,-2.4260404,6.6562934,.88646203,14.406453,-27.349669,29.122591
35,27,-.053137686,3.9910994,-7.8755488,7.7692733,-5.7695885,17.891447,-40.836182,29.297005,.72464389,1.0662304,-1.3651292,2.8144171,2.9761889,6.8577156,-10.464686,16.417065
30,27,.12213054,1.4917258,-2.8015983,3.0458593,6.8993106,10.455384,-13.592866,27.391487,-.08402583,.28441435,-.64146775,.47341606,2.61485,1.9705374,-1.2473323,6.4770327
10,27,-1.1323537,11.143579,-22.973366,20.70866,-67.184937,76.972603,-218.04846,83.678589,1.5787832,1.8376181,-2.0228822,5.1804485,-19.462681,12.406889,-43.779736,4.8543749
5,27,-1.4653989,14.421102,-29.73024,26.799442,-86.945213,99.611603,-282.18036,108.28993,2.0431311,2.378094,-2.6178474,6.7041097,-25.186998,16.055973,-56.656128,6.2821326
0,27,-1.798444,17.698626,-36.48711,32.890224,-106.70549,122.2506,-346.31226,132.90129,2.507479,2.9185698,-3.2128129,8.2277708,-30.911316,19.705059,-69.532524,7.7098899
-5,27,-2.1314893,20.976149,-43.243984,38.981007,-126.46577,144.8896,-410.44418,157.51263,2.971827,3.4590459,-3.8077781,9.7514324,-36.635635,23.354143,-82.408913,9.1376476
-10,27,-2.4645345,24.253672,-50.000858,45.071789,-146.22604,167.52861,-474.57608,182.12398,3.4361751,3.9995217,-4.4027433,11.275094,-42.359951,27.003229,-95.285309,10.565405
