temp,ref,yhat_low_gdp,se_low_gdp,lowerci_low_gdp,upperci_low_gdp,yhat_ag_gdp,se_ag_gdp,lowerci_ag_gdp,upperci_ag_gdp,yhat_nonag_gdp,se_nonag_gdp,lowerci_nonag_gdp,upperci_nonag_gdp,yhat_low_lrt,se_low_lrt,lowerci_low_lrt,upperci_low_lrt,yhat_ag_lrt,se_ag_lrt,lowerci_ag_lrt,upperci_ag_lrt,yhat_nonag_lrt,se_nonag_lrt,lowerci_nonag_lrt,upperci_nonag_lrt
-10,27,7.5262294,0,7.5262294,7.5262294,-22.072607,0,-22.072607,-22.072607,11.963912,0,11.963912,11.963912,-1.3428251,0,-1.3428251,-1.3428251,-4.7078471,0,-4.7078471,-4.7078471,-.3928093,0,-.3928093,-.3928093
-9.9,27,7.505888,0,7.505888,7.505888,-22.012951,0,-22.012951,-22.012951,11.931577,0,11.931577,11.931577,-1.3391958,0,-1.3391958,-1.3391958,-4.6951232,0,-4.6951232,-4.6951232,-.39174765,0,-.39174765,-.39174765
-9.800000000000001,27,7.4855471,0,7.4855471,7.4855471,-21.953295,0,-21.953295,-21.953295,11.899242,0,11.899242,11.899242,-1.3355665,0,-1.3355665,-1.3355665,-4.6823993,0,-4.6823993,-4.6823993,-.39068601,0,-.39068601,-.39068601
-9.699999999999999,27,7.4652057,0,7.4652057,7.4652057,-21.893639,0,-21.893639,-21.893639,11.866907,0,11.866907,11.866907,-1.3319373,0,-1.3319373,-1.3319373,-4.6696754,0,-4.6696754,-4.6696754,-.38962436,0,-.38962436,-.38962436
-9.6,27,7.4448647,0,7.4448647,7.4448647,-21.833984,0,-21.833984,-21.833984,11.834572,0,11.834572,11.834572,-1.3283081,0,-1.3283081,-1.3283081,-4.6569514,0,-4.6569514,-4.6569514,-.38856271,0,-.38856271,-.38856271
-9.5,27,7.4245234,0,7.4245234,7.4245234,-21.774328,0,-21.774328,-21.774328,11.802238,0,11.802238,11.802238,-1.3246788,0,-1.3246788,-1.3246788,-4.6442275,0,-4.6442275,-4.6442275,-.38750106,0,-.38750106,-.38750106
-9.4,27,7.404182,0,7.404182,7.404182,-21.714672,0,-21.714672,-21.714672,11.769902,0,11.769902,11.769902,-1.3210495,0,-1.3210495,-1.3210495,-4.6315036,0,-4.6315036,-4.6315036,-.38643941,0,-.38643941,-.38643941
-9.300000000000001,27,7.383841,0,7.383841,7.383841,-21.655016,0,-21.655016,-21.655016,11.737568,0,11.737568,11.737568,-1.3174202,0,-1.3174202,-1.3174202,-4.6187797,0,-4.6187797,-4.6187797,-.38537776,0,-.38537776,-.38537776
-9.199999999999999,27,7.3634996,0,7.3634996,7.3634996,-21.59536,0,-21.59536,-21.59536,11.705233,0,11.705233,11.705233,-1.313791,0,-1.313791,-1.313791,-4.6060557,0,-4.6060557,-4.6060557,-.38431612,0,-.38431612,-.38431612
-9.1,27,7.3431587,0,7.3431587,7.3431587,-21.535706,0,-21.535706,-21.535706,11.672897,0,11.672897,11.672897,-1.3101617,0,-1.3101617,-1.3101617,-4.5933318,0,-4.5933318,-4.5933318,-.38325447,0,-.38325447,-.38325447
-9,27,7.3228173,0,7.3228173,7.3228173,-21.476049,0,-21.476049,-21.476049,11.640563,0,11.640563,11.640563,-1.3065325,0,-1.3065325,-1.3065325,-4.5806079,0,-4.5806079,-4.5806079,-.38219282,0,-.38219282,-.38219282
-8.9,27,7.3024764,0,7.3024764,7.3024764,-21.416393,0,-21.416393,-21.416393,11.608228,0,11.608228,11.608228,-1.3029032,0,-1.3029032,-1.3029032,-4.567884,0,-4.567884,-4.567884,-.38113117,0,-.38113117,-.38113117
-8.800000000000001,27,7.2821355,0,7.2821355,7.2821355,-21.356737,0,-21.356737,-21.356737,11.575893,0,11.575893,11.575893,-1.299274,0,-1.299274,-1.299274,-4.55516,0,-4.55516,-4.55516,-.38006952,0,-.38006952,-.38006952
-8.699999999999999,27,7.2617941,0,7.2617941,7.2617941,-21.297083,0,-21.297083,-21.297083,11.543558,0,11.543558,11.543558,-1.2956448,0,-1.2956448,-1.2956448,-4.5424361,0,-4.5424361,-4.5424361,-.37900788,0,-.37900788,-.37900788
-8.6,27,7.2414532,0,7.2414532,7.2414532,-21.237427,0,-21.237427,-21.237427,11.511223,0,11.511223,11.511223,-1.2920154,0,-1.2920154,-1.2920154,-4.5297122,0,-4.5297122,-4.5297122,-.37794626,0,-.37794626,-.37794626
-8.5,27,7.2211118,0,7.2211118,7.2211118,-21.177771,0,-21.177771,-21.177771,11.478889,0,11.478889,11.478889,-1.2883862,0,-1.2883862,-1.2883862,-4.5169883,0,-4.5169883,-4.5169883,-.37688458,0,-.37688458,-.37688458
-8.4,27,7.2007704,0,7.2007704,7.2007704,-21.118114,0,-21.118114,-21.118114,11.446553,0,11.446553,11.446553,-1.2847569,0,-1.2847569,-1.2847569,-4.5042644,0,-4.5042644,-4.5042644,-.37582293,0,-.37582293,-.37582293
-8.300000000000001,27,7.1804295,0,7.1804295,7.1804295,-21.05846,0,-21.05846,-21.05846,11.414219,0,11.414219,11.414219,-1.2811277,0,-1.2811277,-1.2811277,-4.4915404,0,-4.4915404,-4.4915404,-.37476131,0,-.37476131,-.37476131
-8.199999999999999,27,7.1600881,0,7.1600881,7.1600881,-20.998804,0,-20.998804,-20.998804,11.381884,0,11.381884,11.381884,-1.2774985,0,-1.2774985,-1.2774985,-4.4788165,0,-4.4788165,-4.4788165,-.37369967,0,-.37369967,-.37369967
-8.1,27,7.1397471,0,7.1397471,7.1397471,-20.939148,0,-20.939148,-20.939148,11.349548,0,11.349548,11.349548,-1.2738692,0,-1.2738692,-1.2738692,-4.4660931,0,-4.4660931,-4.4660931,-.37263802,0,-.37263802,-.37263802
-8,27,7.1194057,0,7.1194057,7.1194057,-20.879492,0,-20.879492,-20.879492,11.317214,0,11.317214,11.317214,-1.2702399,0,-1.2702399,-1.2702399,-4.4533687,0,-4.4533687,-4.4533687,-.37157637,0,-.37157637,-.37157637
-7.9,27,7.0990648,0,7.0990648,7.0990648,-20.819838,0,-20.819838,-20.819838,11.284879,0,11.284879,11.284879,-1.2666106,0,-1.2666106,-1.2666106,-4.4406452,0,-4.4406452,-4.4406452,-.37051472,0,-.37051472,-.37051472
-7.8,27,7.0787239,0,7.0787239,7.0787239,-20.760181,0,-20.760181,-20.760181,11.252544,0,11.252544,11.252544,-1.2629814,0,-1.2629814,-1.2629814,-4.4279213,0,-4.4279213,-4.4279213,-.36945307,0,-.36945307,-.36945307
-7.7,27,7.0583825,0,7.0583825,7.0583825,-20.700525,0,-20.700525,-20.700525,11.220209,0,11.220209,11.220209,-1.2593521,0,-1.2593521,-1.2593521,-4.4151969,0,-4.4151969,-4.4151969,-.36839142,0,-.36839142,-.36839142
-7.6,27,7.0380411,0,7.0380411,7.0380411,-20.640869,0,-20.640869,-20.640869,11.187874,0,11.187874,11.187874,-1.2557229,0,-1.2557229,-1.2557229,-4.4024734,0,-4.4024734,-4.4024734,-.36732978,0,-.36732978,-.36732978
-7.5,27,7.0177002,0,7.0177002,7.0177002,-20.581213,0,-20.581213,-20.581213,11.15554,0,11.15554,11.15554,-1.2520937,0,-1.2520937,-1.2520937,-4.3897495,0,-4.3897495,-4.3897495,-.36626813,0,-.36626813,-.36626813
-7.4,27,6.9973588,0,6.9973588,6.9973588,-20.521559,0,-20.521559,-20.521559,11.123204,0,11.123204,11.123204,-1.2484643,0,-1.2484643,-1.2484643,-4.3770256,0,-4.3770256,-4.3770256,-.36520648,0,-.36520648,-.36520648
-7.3,27,6.9770179,0,6.9770179,6.9770179,-20.461903,0,-20.461903,-20.461903,11.09087,0,11.09087,11.09087,-1.2448351,0,-1.2448351,-1.2448351,-4.3643017,0,-4.3643017,-4.3643017,-.36414483,0,-.36414483,-.36414483
-7.2,27,6.9566765,0,6.9566765,6.9566765,-20.402246,0,-20.402246,-20.402246,11.058535,0,11.058535,11.058535,-1.2412058,0,-1.2412058,-1.2412058,-4.3515778,0,-4.3515778,-4.3515778,-.36308318,0,-.36308318,-.36308318
-7.1,27,6.9363356,0,6.9363356,6.9363356,-20.34259,0,-20.34259,-20.34259,11.026199,0,11.026199,11.026199,-1.2375766,0,-1.2375766,-1.2375766,-4.3388538,0,-4.3388538,-4.3388538,-.36202154,0,-.36202154,-.36202154
-7,27,6.9159942,0,6.9159942,6.9159942,-20.282936,0,-20.282936,-20.282936,10.993865,0,10.993865,10.993865,-1.2339474,0,-1.2339474,-1.2339474,-4.3261299,0,-4.3261299,-4.3261299,-.36095989,0,-.36095989,-.36095989
-6.9,27,6.8956532,0,6.8956532,6.8956532,-20.22328,0,-20.22328,-20.22328,10.96153,0,10.96153,10.96153,-1.2303181,0,-1.2303181,-1.2303181,-4.313406,0,-4.313406,-4.313406,-.35989824,0,-.35989824,-.35989824
-6.8,27,6.8753119,0,6.8753119,6.8753119,-20.163624,0,-20.163624,-20.163624,10.929195,0,10.929195,10.929195,-1.2266889,0,-1.2266889,-1.2266889,-4.3006821,0,-4.3006821,-4.3006821,-.35883659,0,-.35883659,-.35883659
-6.7,27,6.8549709,0,6.8549709,6.8549709,-20.103968,0,-20.103968,-20.103968,10.89686,0,10.89686,10.89686,-1.2230595,0,-1.2230595,-1.2230595,-4.2879581,0,-4.2879581,-4.2879581,-.35777494,0,-.35777494,-.35777494
-6.6,27,6.8346295,0,6.8346295,6.8346295,-20.044313,0,-20.044313,-20.044313,10.864525,0,10.864525,10.864525,-1.2194303,0,-1.2194303,-1.2194303,-4.2752342,0,-4.2752342,-4.2752342,-.35671329,0,-.35671329,-.35671329
-6.5,27,6.8142886,0,6.8142886,6.8142886,-19.984657,0,-19.984657,-19.984657,10.832191,0,10.832191,10.832191,-1.2158011,0,-1.2158011,-1.2158011,-4.2625103,0,-4.2625103,-4.2625103,-.35565165,0,-.35565165,-.35565165
-6.4,27,6.7939472,0,6.7939472,6.7939472,-19.925001,0,-19.925001,-19.925001,10.799855,0,10.799855,10.799855,-1.2121718,0,-1.2121718,-1.2121718,-4.2497864,0,-4.2497864,-4.2497864,-.35459,0,-.35459,-.35459
-6.3,27,6.7736063,0,6.7736063,6.7736063,-19.865345,0,-19.865345,-19.865345,10.767521,0,10.767521,10.767521,-1.2085426,0,-1.2085426,-1.2085426,-4.2370625,0,-4.2370625,-4.2370625,-.35352838,0,-.35352838,-.35352838
-6.2,27,6.7532649,0,6.7532649,6.7532649,-19.805689,0,-19.805689,-19.805689,10.735186,0,10.735186,10.735186,-1.2049133,0,-1.2049133,-1.2049133,-4.2243385,0,-4.2243385,-4.2243385,-.3524667,0,-.3524667,-.3524667
-6.1,27,6.732924,0,6.732924,6.732924,-19.746035,0,-19.746035,-19.746035,10.70285,0,10.70285,10.70285,-1.2012841,0,-1.2012841,-1.2012841,-4.2116146,0,-4.2116146,-4.2116146,-.35140508,0,-.35140508,-.35140508
-6,27,6.7125826,0,6.7125826,6.7125826,-19.686378,0,-19.686378,-19.686378,10.670516,0,10.670516,10.670516,-1.1976547,0,-1.1976547,-1.1976547,-4.1988907,0,-4.1988907,-4.1988907,-.35034344,0,-.35034344,-.35034344
-5.9,27,6.6922417,0,6.6922417,6.6922417,-19.626722,0,-19.626722,-19.626722,10.638181,0,10.638181,10.638181,-1.1940255,0,-1.1940255,-1.1940255,-4.1861668,0,-4.1861668,-4.1861668,-.34928179,0,-.34928179,-.34928179
-5.8,27,6.6719003,0,6.6719003,6.6719003,-19.567068,0,-19.567068,-19.567068,10.605846,0,10.605846,10.605846,-1.1903963,0,-1.1903963,-1.1903963,-4.1734428,0,-4.1734428,-4.1734428,-.34822014,0,-.34822014,-.34822014
-5.7,27,6.6515594,0,6.6515594,6.6515594,-19.507412,0,-19.507412,-19.507412,10.573511,0,10.573511,10.573511,-1.186767,0,-1.186767,-1.186767,-4.1607189,0,-4.1607189,-4.1607189,-.34715849,0,-.34715849,-.34715849
-5.6,27,6.631218,0,6.631218,6.631218,-19.447756,0,-19.447756,-19.447756,10.541176,0,10.541176,10.541176,-1.1831378,0,-1.1831378,-1.1831378,-4.147995,0,-4.147995,-4.147995,-.34609684,0,-.34609684,-.34609684
-5.5,27,6.610877,0,6.610877,6.610877,-19.3881,0,-19.3881,-19.3881,10.508842,0,10.508842,10.508842,-1.1795084,0,-1.1795084,-1.1795084,-4.1352711,0,-4.1352711,-4.1352711,-.3450352,0,-.3450352,-.3450352
-5.4,27,6.5905356,0,6.5905356,6.5905356,-19.328444,0,-19.328444,-19.328444,10.476506,0,10.476506,10.476506,-1.1758792,0,-1.1758792,-1.1758792,-4.1225471,0,-4.1225471,-4.1225471,-.34397355,0,-.34397355,-.34397355
-5.3,27,6.5701947,0,6.5701947,6.5701947,-19.268789,0,-19.268789,-19.268789,10.444172,0,10.444172,10.444172,-1.17225,0,-1.17225,-1.17225,-4.1098232,0,-4.1098232,-4.1098232,-.3429119,0,-.3429119,-.3429119
-5.2,27,6.5498533,0,6.5498533,6.5498533,-19.209133,0,-19.209133,-19.209133,10.411837,0,10.411837,10.411837,-1.1686207,0,-1.1686207,-1.1686207,-4.0970993,0,-4.0970993,-4.0970993,-.34185025,0,-.34185025,-.34185025
-5.1,27,6.5295124,0,6.5295124,6.5295124,-19.149477,0,-19.149477,-19.149477,10.379501,0,10.379501,10.379501,-1.1649915,0,-1.1649915,-1.1649915,-4.0843754,0,-4.0843754,-4.0843754,-.3407886,0,-.3407886,-.3407886
-5,27,6.509171,0,6.509171,6.509171,-19.089821,0,-19.089821,-19.089821,10.347167,0,10.347167,10.347167,-1.1613622,0,-1.1613622,-1.1613622,-4.0716515,0,-4.0716515,-4.0716515,-.33972695,0,-.33972695,-.33972695
-4.9,27,6.4888301,0,6.4888301,6.4888301,-19.030167,0,-19.030167,-19.030167,10.314832,0,10.314832,10.314832,-1.157733,0,-1.157733,-1.157733,-4.0589275,0,-4.0589275,-4.0589275,-.33866531,0,-.33866531,-.33866531
-4.8,27,6.4684887,0,6.4684887,6.4684887,-18.97051,0,-18.97051,-18.97051,10.282497,0,10.282497,10.282497,-1.1541038,0,-1.1541038,-1.1541038,-4.0462036,0,-4.0462036,-4.0462036,-.33760366,0,-.33760366,-.33760366
-4.7,27,6.4481478,0,6.4481478,6.4481478,-18.910854,0,-18.910854,-18.910854,10.250162,0,10.250162,10.250162,-1.1504744,0,-1.1504744,-1.1504744,-4.0334797,0,-4.0334797,-4.0334797,-.33654201,0,-.33654201,-.33654201
-4.6,27,6.4278064,0,6.4278064,6.4278064,-18.851198,0,-18.851198,-18.851198,10.217827,0,10.217827,10.217827,-1.1468452,0,-1.1468452,-1.1468452,-4.0207558,0,-4.0207558,-4.0207558,-.33548036,0,-.33548036,-.33548036
-4.5,27,6.4074655,0,6.4074655,6.4074655,-18.791544,0,-18.791544,-18.791544,10.185493,0,10.185493,10.185493,-1.1432159,0,-1.1432159,-1.1432159,-4.0080318,0,-4.0080318,-4.0080318,-.33441871,0,-.33441871,-.33441871
-4.4,27,6.3871241,0,6.3871241,6.3871241,-18.731888,0,-18.731888,-18.731888,10.153157,0,10.153157,10.153157,-1.1395867,0,-1.1395867,-1.1395867,-3.9953082,0,-3.9953082,-3.9953082,-.33335707,0,-.33335707,-.33335707
-4.3,27,6.3667831,0,6.3667831,6.3667831,-18.672232,0,-18.672232,-18.672232,10.120823,0,10.120823,10.120823,-1.1359575,0,-1.1359575,-1.1359575,-3.9825842,0,-3.9825842,-3.9825842,-.33229542,0,-.33229542,-.33229542
-4.2,27,6.3464417,0,6.3464417,6.3464417,-18.612576,0,-18.612576,-18.612576,10.088488,0,10.088488,10.088488,-1.1323282,0,-1.1323282,-1.1323282,-3.9698603,0,-3.9698603,-3.9698603,-.33123377,0,-.33123377,-.33123377
-4.1,27,6.3261008,0,6.3261008,6.3261008,-18.552919,0,-18.552919,-18.552919,10.056152,0,10.056152,10.056152,-1.1286989,0,-1.1286989,-1.1286989,-3.9571364,0,-3.9571364,-3.9571364,-.33017212,0,-.33017212,-.33017212
-4,27,6.3057594,0,6.3057594,6.3057594,-18.493265,0,-18.493265,-18.493265,10.023818,0,10.023818,10.023818,-1.1250696,0,-1.1250696,-1.1250696,-3.9444125,0,-3.9444125,-3.9444125,-.3291105,0,-.3291105,-.3291105
-3.9,27,6.2854185,0,6.2854185,6.2854185,-18.433609,0,-18.433609,-18.433609,9.9914827,0,9.9914827,9.9914827,-1.1214404,0,-1.1214404,-1.1214404,-3.9316885,0,-3.9316885,-3.9316885,-.32804886,0,-.32804886,-.32804886
-3.8,27,6.2650771,0,6.2650771,6.2650771,-18.373953,0,-18.373953,-18.373953,9.9591484,0,9.9591484,9.9591484,-1.1178111,0,-1.1178111,-1.1178111,-3.9189646,0,-3.9189646,-3.9189646,-.32698721,0,-.32698721,-.32698721
-3.7,27,6.2447362,0,6.2447362,6.2447362,-18.314297,0,-18.314297,-18.314297,9.9268131,0,9.9268131,9.9268131,-1.1141819,0,-1.1141819,-1.1141819,-3.9062407,0,-3.9062407,-3.9062407,-.32592556,0,-.32592556,-.32592556
-3.6,27,6.2243948,0,6.2243948,6.2243948,-18.254642,0,-18.254642,-18.254642,9.8944778,0,9.8944778,9.8944778,-1.1105527,0,-1.1105527,-1.1105527,-3.8935168,0,-3.8935168,-3.8935168,-.32486391,0,-.32486391,-.32486391
-3.5,27,6.2040539,0,6.2040539,6.2040539,-18.194986,0,-18.194986,-18.194986,9.8621435,0,9.8621435,9.8621435,-1.1069233,0,-1.1069233,-1.1069233,-3.8807929,0,-3.8807929,-3.8807929,-.32380226,0,-.32380226,-.32380226
-3.4,27,6.1837125,0,6.1837125,6.1837125,-18.13533,0,-18.13533,-18.13533,9.8298082,0,9.8298082,9.8298082,-1.1032941,0,-1.1032941,-1.1032941,-3.8680689,0,-3.8680689,-3.8680689,-.32274061,0,-.32274061,-.32274061
-3.3,27,6.1633716,0,6.1633716,6.1633716,-18.075674,0,-18.075674,-18.075674,9.7974739,0,9.7974739,9.7974739,-1.0996648,0,-1.0996648,-1.0996648,-3.855345,0,-3.855345,-3.855345,-.32167897,0,-.32167897,-.32167897
-3.2,27,6.1430302,0,6.1430302,6.1430302,-18.01602,0,-18.01602,-18.01602,9.7651386,0,9.7651386,9.7651386,-1.0960356,0,-1.0960356,-1.0960356,-3.8426211,0,-3.8426211,-3.8426211,-.32061732,0,-.32061732,-.32061732
-3.1,27,6.1226892,0,6.1226892,6.1226892,-17.956364,0,-17.956364,-17.956364,9.7328033,0,9.7328033,9.7328033,-1.0924063,0,-1.0924063,-1.0924063,-3.8298972,0,-3.8298972,-3.8298972,-.31955567,0,-.31955567,-.31955567
-3,27,6.1023479,0,6.1023479,6.1023479,-17.896708,0,-17.896708,-17.896708,9.700469,0,9.700469,9.700469,-1.0887771,0,-1.0887771,-1.0887771,-3.8171732,0,-3.8171732,-3.8171732,-.31849402,0,-.31849402,-.31849402
-2.9,27,6.0820069,0,6.0820069,6.0820069,-17.837051,0,-17.837051,-17.837051,9.6681337,0,9.6681337,9.6681337,-1.0851479,0,-1.0851479,-1.0851479,-3.8044493,0,-3.8044493,-3.8044493,-.31743237,0,-.31743237,-.31743237
-2.8,27,6.0616655,0,6.0616655,6.0616655,-17.777397,0,-17.777397,-17.777397,9.6357994,0,9.6357994,9.6357994,-1.0815185,0,-1.0815185,-1.0815185,-3.7917254,0,-3.7917254,-3.7917254,-.31637073,0,-.31637073,-.31637073
-2.7,27,6.0413246,0,6.0413246,6.0413246,-17.717741,0,-17.717741,-17.717741,9.6034641,0,9.6034641,9.6034641,-1.0778893,0,-1.0778893,-1.0778893,-3.7790017,0,-3.7790017,-3.7790017,-.31530908,0,-.31530908,-.31530908
-2.6,27,6.0209832,0,6.0209832,6.0209832,-17.658085,0,-17.658085,-17.658085,9.5711288,0,9.5711288,9.5711288,-1.07426,0,-1.07426,-1.07426,-3.7662778,0,-3.7662778,-3.7662778,-.31424743,0,-.31424743,-.31424743
-2.5,27,6.0006423,0,6.0006423,6.0006423,-17.598429,0,-17.598429,-17.598429,9.5387945,0,9.5387945,9.5387945,-1.0706308,0,-1.0706308,-1.0706308,-3.7535539,0,-3.7535539,-3.7535539,-.31318578,0,-.31318578,-.31318578
-2.4,27,5.9803009,0,5.9803009,5.9803009,-17.538774,0,-17.538774,-17.538774,9.5064592,0,9.5064592,9.5064592,-1.0670016,0,-1.0670016,-1.0670016,-3.7408299,0,-3.7408299,-3.7408299,-.31212413,0,-.31212413,-.31212413
-2.3,27,5.95996,0,5.95996,5.95996,-17.479118,0,-17.479118,-17.479118,9.4741249,0,9.4741249,9.4741249,-1.0633723,0,-1.0633723,-1.0633723,-3.728106,0,-3.728106,-3.728106,-.31106248,0,-.31106248,-.31106248
-2.2,27,5.9396186,0,5.9396186,5.9396186,-17.419462,0,-17.419462,-17.419462,9.4417896,0,9.4417896,9.4417896,-1.059743,0,-1.059743,-1.059743,-3.7153821,0,-3.7153821,-3.7153821,-.31000084,0,-.31000084,-.31000084
-2.1,27,5.9192777,0,5.9192777,5.9192777,-17.359806,0,-17.359806,-17.359806,9.4094553,0,9.4094553,9.4094553,-1.0561137,0,-1.0561137,-1.0561137,-3.7026582,0,-3.7026582,-3.7026582,-.30893919,0,-.30893919,-.30893919
-2,27,5.8989363,0,5.8989363,5.8989363,-17.30015,0,-17.30015,-17.30015,9.37712,0,9.37712,9.37712,-1.0524845,0,-1.0524845,-1.0524845,-3.6899343,0,-3.6899343,-3.6899343,-.30787754,0,-.30787754,-.30787754
-1.9,27,5.8785954,0,5.8785954,5.8785954,-17.240496,0,-17.240496,-17.240496,9.3447847,0,9.3447847,9.3447847,-1.0488553,0,-1.0488553,-1.0488553,-3.6772103,0,-3.6772103,-3.6772103,-.30681592,0,-.30681592,-.30681592
-1.8,27,5.858254,0,5.858254,5.858254,-17.18084,0,-17.18084,-17.18084,9.3124504,0,9.3124504,9.3124504,-1.045226,0,-1.045226,-1.045226,-3.6644864,0,-3.6644864,-3.6644864,-.30575427,0,-.30575427,-.30575427
-1.7,27,5.837913,0,5.837913,5.837913,-17.121183,0,-17.121183,-17.121183,9.2801151,0,9.2801151,9.2801151,-1.0415968,0,-1.0415968,-1.0415968,-3.6517625,0,-3.6517625,-3.6517625,-.30469263,0,-.30469263,-.30469263
-1.6,27,5.8175716,0,5.8175716,5.8175716,-17.061527,0,-17.061527,-17.061527,9.2477808,0,9.2477808,9.2477808,-1.0379674,0,-1.0379674,-1.0379674,-3.6390386,0,-3.6390386,-3.6390386,-.30363098,0,-.30363098,-.30363098
-1.5,27,5.7972307,0,5.7972307,5.7972307,-17.001873,0,-17.001873,-17.001873,9.2154455,0,9.2154455,9.2154455,-1.0343382,0,-1.0343382,-1.0343382,-3.6263146,0,-3.6263146,-3.6263146,-.30256933,0,-.30256933,-.30256933
-1.4,27,5.7768893,0,5.7768893,5.7768893,-16.942217,0,-16.942217,-16.942217,9.1831102,0,9.1831102,9.1831102,-1.0307089,0,-1.0307089,-1.0307089,-3.6135907,0,-3.6135907,-3.6135907,-.30150768,0,-.30150768,-.30150768
-1.3,27,5.7565484,0,5.7565484,5.7565484,-16.882561,0,-16.882561,-16.882561,9.1507759,0,9.1507759,9.1507759,-1.0270797,0,-1.0270797,-1.0270797,-3.6008668,0,-3.6008668,-3.6008668,-.30044603,0,-.30044603,-.30044603
-1.2,27,5.736207,0,5.736207,5.736207,-16.822905,0,-16.822905,-16.822905,9.1184406,0,9.1184406,9.1184406,-1.0234505,0,-1.0234505,-1.0234505,-3.5881429,0,-3.5881429,-3.5881429,-.29938439,0,-.29938439,-.29938439
-1.1,27,5.7158661,0,5.7158661,5.7158661,-16.76325,0,-16.76325,-16.76325,9.0861063,0,9.0861063,9.0861063,-1.0198212,0,-1.0198212,-1.0198212,-3.5754189,0,-3.5754189,-3.5754189,-.29832274,0,-.29832274,-.29832274
-1,27,5.6955247,0,5.6955247,5.6955247,-16.703594,0,-16.703594,-16.703594,9.053771,0,9.053771,9.053771,-1.016192,0,-1.016192,-1.016192,-3.562695,0,-3.562695,-3.562695,-.29726109,0,-.29726109,-.29726109
-.9,27,5.6751838,0,5.6751838,5.6751838,-16.643938,0,-16.643938,-16.643938,9.0214357,0,9.0214357,9.0214357,-1.0125626,0,-1.0125626,-1.0125626,-3.5499711,0,-3.5499711,-3.5499711,-.29619944,0,-.29619944,-.29619944
-.8,27,5.6548424,0,5.6548424,5.6548424,-16.584282,0,-16.584282,-16.584282,8.9891014,0,8.9891014,8.9891014,-1.0089334,0,-1.0089334,-1.0089334,-3.5372472,0,-3.5372472,-3.5372472,-.29513779,0,-.29513779,-.29513779
-.7,27,5.6345015,0,5.6345015,5.6345015,-16.524628,0,-16.524628,-16.524628,8.9567661,0,8.9567661,8.9567661,-1.0053042,0,-1.0053042,-1.0053042,-3.5245233,0,-3.5245233,-3.5245233,-.29407614,0,-.29407614,-.29407614
-.6,27,5.6141601,0,5.6141601,5.6141601,-16.464972,0,-16.464972,-16.464972,8.9244318,0,8.9244318,8.9244318,-1.0016749,0,-1.0016749,-1.0016749,-3.5117996,0,-3.5117996,-3.5117996,-.2930145,0,-.2930145,-.2930145
-.5,27,5.5938191,0,5.5938191,5.5938191,-16.405315,0,-16.405315,-16.405315,8.8920965,0,8.8920965,8.8920965,-.99804562,0,-.99804562,-.99804562,-3.4990757,0,-3.4990757,-3.4990757,-.29195285,0,-.29195285,-.29195285
-.4,27,5.5734777,0,5.5734777,5.5734777,-16.345659,0,-16.345659,-16.345659,8.8597612,0,8.8597612,8.8597612,-.99441642,0,-.99441642,-.99441642,-3.4863517,0,-3.4863517,-3.4863517,-.2908912,0,-.2908912,-.2908912
-.3,27,5.5531368,0,5.5531368,5.5531368,-16.286003,0,-16.286003,-16.286003,8.8274269,0,8.8274269,8.8274269,-.99078715,0,-.99078715,-.99078715,-3.4736278,0,-3.4736278,-3.4736278,-.28982955,0,-.28982955,-.28982955
-.2,27,5.5327954,0,5.5327954,5.5327954,-16.226349,0,-16.226349,-16.226349,8.7950916,0,8.7950916,8.7950916,-.98715788,0,-.98715788,-.98715788,-3.4609039,0,-3.4609039,-3.4609039,-.2887679,0,-.2887679,-.2887679
-.1,27,5.5124545,0,5.5124545,5.5124545,-16.166693,0,-16.166693,-16.166693,8.7627573,0,8.7627573,8.7627573,-.98352861,0,-.98352861,-.98352861,-3.44818,0,-3.44818,-3.44818,-.28770626,0,-.28770626,-.28770626
0,27,5.4921131,0,5.4921131,5.4921131,-16.107037,0,-16.107037,-16.107037,8.730422,0,8.730422,8.730422,-.97989935,0,-.97989935,-.97989935,-3.435456,0,-3.435456,-3.435456,-.28664461,0,-.28664461,-.28664461
.1,27,5.4717722,0,5.4717722,5.4717722,-16.04738,0,-16.04738,-16.04738,8.6980867,0,8.6980867,8.6980867,-.97627014,0,-.97627014,-.97627014,-3.4227321,0,-3.4227321,-3.4227321,-.28558296,0,-.28558296,-.28558296
.2,27,5.4514308,0,5.4514308,5.4514308,-15.987725,0,-15.987725,-15.987725,8.6657524,0,8.6657524,8.6657524,-.97264087,0,-.97264087,-.97264087,-3.4100082,0,-3.4100082,-3.4100082,-.28452134,0,-.28452134,-.28452134
.3,27,5.4310899,0,5.4310899,5.4310899,-15.92807,0,-15.92807,-15.92807,8.6334171,0,8.6334171,8.6334171,-.9690116,0,-.9690116,-.9690116,-3.3972843,0,-3.3972843,-3.3972843,-.28345969,0,-.28345969,-.28345969
.4,27,5.4107485,0,5.4107485,5.4107485,-15.868414,0,-15.868414,-15.868414,8.6010828,0,8.6010828,8.6010828,-.96538234,0,-.96538234,-.96538234,-3.3845603,0,-3.3845603,-3.3845603,-.28239805,0,-.28239805,-.28239805
