temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-10,27,-2.1249223,8.319562,-18.430964,14.181119,58.284584,43.475052,-26.924948,143.49411
-5,27,-1.8377706,7.1952963,-15.940292,12.264751,50.408291,37.600044,-23.286442,124.10302
0,27,-1.5506189,6.0710316,-13.449622,10.348384,42.531994,31.725037,-19.647934,104.71192
5,27,-1.2634672,4.9467664,-10.958951,8.4320164,34.655701,25.850029,-16.009428,85.320824
10,27,-.97631562,3.8225012,-8.4682808,6.5156493,26.779404,19.975023,-12.370922,65.929733
30,27,-.16854893,.53224498,-1.21173,.87463212,-2.896033,2.8548291,-8.491395,2.6993291
35,27,-2.1845624,1.6459346,-5.4105349,1.04141,1.5918422,5.0326004,-8.2718735,11.455558
40,27,-5.4840736,3.8048418,-12.941426,1.9732792,12.969968,7.6620092,-2.0472946,27.98723
45,27,-9.0887718,6.301662,-21.439802,3.262259,25.986439,11.763206,2.9309807,49.041897
