,discrate,year,mc_damages,pulse,rcp,variable
143,1.0,2158.0,0.2269020973253646,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
144,1.0,2159.0,0.22627124838732016,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
145,1.0,2160.0,0.22561040428797696,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
146,1.0,2161.0,0.22499612299350247,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
147,1.0,2162.0,0.22451310007818392,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
148,1.0,2163.0,0.22423510015210013,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
149,1.0,2164.0,0.2240965893632847,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
150,1.0,2165.0,0.223787237581746,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
151,1.0,2166.0,0.22343873035242723,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
152,1.0,2167.0,0.22283516154413974,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
153,1.0,2168.0,0.22209076243689196,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
154,1.0,2169.0,0.2212783145020012,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
155,1.0,2170.0,0.2204552243836133,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
156,1.0,2171.0,0.21966251560422734,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
157,1.0,2172.0,0.21896140409330656,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
158,1.0,2173.0,0.2184417976933446,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
159,1.0,2174.0,0.2179840655104499,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
160,1.0,2175.0,0.21755599383186564,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
161,1.0,2176.0,0.21706774567132925,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
162,1.0,2177.0,0.2164371183740741,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
163,1.0,2178.0,0.2156628055688543,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
164,1.0,2179.0,0.21482494334225066,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
165,1.0,2180.0,0.21393154756628974,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
166,1.0,2181.0,0.21302841921669824,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
167,1.0,2182.0,0.21212128474655856,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
168,1.0,2183.0,0.21123616671479795,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
169,1.0,2184.0,0.21040202950496223,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
170,1.0,2185.0,0.20965682713995193,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
171,1.0,2186.0,0.20907219806406374,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
172,1.0,2187.0,0.20846634774773065,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
173,1.0,2188.0,0.20786582793232355,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
174,1.0,2189.0,0.2072534314099812,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
175,1.0,2190.0,0.20648615778020485,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
176,1.0,2191.0,0.20561466918718452,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
177,1.0,2192.0,0.20469921651636014,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
178,1.0,2193.0,0.2037910827310725,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
179,1.0,2194.0,0.2028999727132259,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
180,1.0,2195.0,0.20206918848805344,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
181,1.0,2196.0,0.20138168972755466,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
182,1.0,2197.0,0.20080758296228396,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
183,1.0,2198.0,0.20025587525151423,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
184,1.0,2199.0,0.19960406836491984,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
185,1.0,2200.0,0.1988451912476421,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
186,1.0,2201.0,0.19795621615423897,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
187,1.0,2202.0,0.19703661220989943,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
188,1.0,2203.0,0.1961049011764544,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
189,1.0,2204.0,0.1951394454461024,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
190,1.0,2205.0,0.1941875367075454,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
191,1.0,2206.0,0.19324173878430884,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
192,1.0,2207.0,0.19235366599116333,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
193,1.0,2208.0,0.19156177210686565,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
194,1.0,2209.0,0.19085034081626873,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
195,1.0,2210.0,0.19017768194487417,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
196,1.0,2211.0,0.18946787667164244,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
197,1.0,2212.0,0.18872503452928413,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
198,1.0,2213.0,0.18790185734565057,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
199,1.0,2214.0,0.18704499895943627,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
200,1.0,2215.0,0.18610636576534034,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
201,1.0,2216.0,0.18514742189961453,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
202,1.0,2217.0,0.18422211508607234,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
203,1.0,2218.0,0.18333696996887738,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
204,1.0,2219.0,0.18254411287182393,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
205,1.0,2220.0,0.1818596584266743,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
206,1.0,2221.0,0.18122893979580113,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
207,1.0,2222.0,0.18067561345969807,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
208,1.0,2223.0,0.18001570731428274,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
209,1.0,2224.0,0.1792396630856956,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
210,1.0,2225.0,0.1783894130206818,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
211,1.0,2226.0,0.17746761511818931,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
212,1.0,2227.0,0.17656049757249548,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
213,1.0,2228.0,0.17565169695046734,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
214,1.0,2229.0,0.17481786634971286,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
215,1.0,2230.0,0.17409511969106006,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
216,1.0,2231.0,0.1734268062979254,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
217,1.0,2232.0,0.17275370897186804,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
218,1.0,2233.0,0.17209792744972674,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
219,1.0,2234.0,0.17137932304524384,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
220,1.0,2235.0,0.17061882100699677,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
221,1.0,2236.0,0.1697830311280768,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
222,1.0,2237.0,0.1689420588320445,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
223,1.0,2238.0,0.16811066070908964,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
224,1.0,2239.0,0.1673133446048496,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
225,1.0,2240.0,0.16658190553971508,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
226,1.0,2241.0,0.16591699360026269,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
227,1.0,2242.0,0.16529222360418316,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
228,1.0,2243.0,0.16461570174340068,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
229,1.0,2244.0,0.16388010351340654,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
230,1.0,2245.0,0.16304464429742893,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
231,1.0,2246.0,0.16213586973799465,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
232,1.0,2247.0,0.16121260518821146,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
233,1.0,2248.0,0.16026478450828563,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
234,1.0,2249.0,0.15931835043340925,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
235,1.0,2250.0,0.15838072434303285,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
236,1.0,2251.0,0.15746851659594086,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
237,1.0,2252.0,0.15660979708479772,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
238,1.0,2253.0,0.15582578256464785,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
239,1.0,2254.0,0.15510686291065667,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
240,1.0,2255.0,0.15437434645218673,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
241,1.0,2256.0,0.15363955988232192,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
242,1.0,2257.0,0.1528694170322069,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
243,1.0,2258.0,0.1520391496017055,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
244,1.0,2259.0,0.15117998664868537,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
245,1.0,2260.0,0.1502665464556685,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
246,1.0,2261.0,0.1493463866759157,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
247,1.0,2262.0,0.148454341376123,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
248,1.0,2263.0,0.14759408723011802,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
249,1.0,2264.0,0.1468080288617557,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
250,1.0,2265.0,0.14610325464843754,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
251,1.0,2266.0,0.14543832280764946,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
252,1.0,2267.0,0.14479812609022247,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
253,1.0,2268.0,0.1440525101121466,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
254,1.0,2269.0,0.1432418772112669,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
255,1.0,2270.0,0.14236699165303435,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
256,1.0,2271.0,0.14147088172433087,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
257,1.0,2272.0,0.14056107078602054,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
258,1.0,2273.0,0.1396789119208961,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
259,1.0,2274.0,0.13886268557348558,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
260,1.0,2275.0,0.13811681259153374,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
261,1.0,2276.0,0.13740610429238131,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
262,1.0,2277.0,0.13667490251395975,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
263,1.0,2278.0,0.13592154447337634,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
264,1.0,2279.0,0.13512617800836324,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
265,1.0,2280.0,0.13427377635082394,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
266,1.0,2281.0,0.13340833119571016,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
267,1.0,2282.0,0.13255284540161938,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
268,1.0,2283.0,0.1317112275846739,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
269,1.0,2284.0,0.13091620737668563,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
270,1.0,2285.0,0.1301990975695162,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
271,1.0,2286.0,0.12954510529232266,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
272,1.0,2287.0,0.12888843125324456,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
273,1.0,2288.0,0.12820312890551122,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
274,1.0,2289.0,0.1274149220049594,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
275,1.0,2290.0,0.12661445668015858,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
276,1.0,2291.0,0.12578254882635065,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
277,1.0,2292.0,0.12493282116770388,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
278,1.0,2293.0,0.12408730256936451,pulse,rcp85,smooth_anomalies_df_mean_output_SSP3
