,discrate,year,mc_damages,pulse,rcp,variable
1133,3.0,2290.0,0.0002816887794703793,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1134,3.0,2291.0,0.00027423146757471484,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1135,3.0,2292.0,0.00026677458006774124,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1136,3.0,2293.0,0.0002595188632114054,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1137,3.0,2294.0,0.00025276846679939124,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1138,3.0,2295.0,0.0002468178464133386,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1139,3.0,2296.0,0.00024140823409185552,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1140,3.0,2297.0,0.00023644868854927337,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1141,3.0,2298.0,0.00023138544143996853,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1142,3.0,2299.0,0.0002259146832437331,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1143,3.0,2300.0,0.0002199377626115051,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1144,5.0,2015.0,0.0,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1145,5.0,2016.0,0.0,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1146,5.0,2017.0,0.0,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1147,5.0,2018.0,0.0,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1148,5.0,2019.0,0.0,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1149,5.0,2020.0,-0.004562865122472726,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1150,5.0,2021.0,-0.016255776982161407,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1151,5.0,2022.0,-0.020636340877734582,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1152,5.0,2023.0,-0.021637093085670855,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1153,5.0,2024.0,-0.01703667321231439,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1154,5.0,2025.0,-0.015215492005037135,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1155,5.0,2026.0,-0.012871466283582045,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1156,5.0,2027.0,-0.004044162420210107,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1157,5.0,2028.0,-0.0015543894545970716,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1158,5.0,2029.0,-0.009308508127768178,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1159,5.0,2030.0,-0.014641157773064073,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1160,5.0,2031.0,-0.00018142298805123858,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1161,5.0,2032.0,0.008713892331074113,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1162,5.0,2033.0,0.006149780606438782,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1163,5.0,2034.0,0.012323046570148932,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1164,5.0,2035.0,0.019314265538070252,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1165,5.0,2036.0,0.015440181958733312,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1166,5.0,2037.0,0.014715881334705472,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1167,5.0,2038.0,0.017968497536244854,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1168,5.0,2039.0,0.016914942183687387,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1169,5.0,2040.0,0.010577416550596297,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1170,5.0,2041.0,0.008892415713024349,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1171,5.0,2042.0,0.008627527423959336,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1172,5.0,2043.0,0.006337925713168602,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1173,5.0,2044.0,0.008091770926528241,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1174,5.0,2045.0,0.010417983092411376,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1175,5.0,2046.0,0.008888636689800222,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1176,5.0,2047.0,0.010007688903211687,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1177,5.0,2048.0,0.010851383007148385,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1178,5.0,2049.0,0.011733618923159383,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1179,5.0,2050.0,0.009649986337961991,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1180,5.0,2051.0,0.00974483322322861,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1181,5.0,2052.0,0.011251683834046844,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1182,5.0,2053.0,0.009375529355970968,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1183,5.0,2054.0,0.007892130139616427,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1184,5.0,2055.0,0.010318659552208231,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1185,5.0,2056.0,0.009876900365824781,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1186,5.0,2057.0,0.009022174232628188,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1187,5.0,2058.0,0.01078543359453299,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1188,5.0,2059.0,0.010656744422812281,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1189,5.0,2060.0,0.00986967436370989,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1190,5.0,2061.0,0.009697521748101678,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1191,5.0,2062.0,0.00932347804599054,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1192,5.0,2063.0,0.0074903017644363246,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1193,5.0,2064.0,0.007471806907338063,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1194,5.0,2065.0,0.0072556001133285974,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1195,5.0,2066.0,0.006282371576540768,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1196,5.0,2067.0,0.006881740402208791,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1197,5.0,2068.0,0.007550294084415654,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1198,5.0,2069.0,0.007642583187822183,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1199,5.0,2070.0,0.00734222530823736,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1200,5.0,2071.0,0.0075440507678319335,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1201,5.0,2072.0,0.007539202637946829,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1202,5.0,2073.0,0.007131643012160183,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1203,5.0,2074.0,0.006968403633942799,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1204,5.0,2075.0,0.006788136259389788,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1205,5.0,2076.0,0.006558737851634078,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1206,5.0,2077.0,0.006501632879778896,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1207,5.0,2078.0,0.006456216980682328,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1208,5.0,2079.0,0.00627161567482748,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1209,5.0,2080.0,0.005830698791861266,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1210,5.0,2081.0,0.005779293225581128,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1211,5.0,2082.0,0.005535243777281984,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1212,5.0,2083.0,0.005287134984230946,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1213,5.0,2084.0,0.0050796667403965046,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1214,5.0,2085.0,0.0049935930953699526,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1215,5.0,2086.0,0.0046462268262477124,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1216,5.0,2087.0,0.004340752216074328,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1217,5.0,2088.0,0.004064445244803316,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1218,5.0,2089.0,0.00401325029585653,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1219,5.0,2090.0,0.003900335241897146,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1220,5.0,2091.0,0.0038478400494952325,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1221,5.0,2092.0,0.003833622553754523,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1222,5.0,2093.0,0.003688636468657691,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1223,5.0,2094.0,0.0034897453972471126,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1224,5.0,2095.0,0.0034188127076015817,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1225,5.0,2096.0,0.003361861208796668,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1226,5.0,2097.0,0.003219022013860151,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1227,5.0,2098.0,0.0031125616633351783,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1228,5.0,2099.0,0.003068866304827722,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1229,5.0,2100.0,0.002936753704193773,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1230,5.0,2101.0,0.0028577720585327704,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1231,5.0,2102.0,0.0027765426667056836,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1232,5.0,2103.0,0.002694252959800636,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1233,5.0,2104.0,0.002608476171049201,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1234,5.0,2105.0,0.0025174544384372055,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1235,5.0,2106.0,0.0024266938150470097,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1236,5.0,2107.0,0.0023376513293063006,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1237,5.0,2108.0,0.0022533089144580742,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1238,5.0,2109.0,0.0021750793953776437,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1239,5.0,2110.0,0.0021056594734343292,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1240,5.0,2111.0,0.0020487610157489122,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1241,5.0,2112.0,0.0019900866074640255,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1242,5.0,2113.0,0.001930746883116008,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1243,5.0,2114.0,0.001865059772419464,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1244,5.0,2115.0,0.0017995222203603944,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1245,5.0,2116.0,0.0017316967585205845,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1246,5.0,2117.0,0.0016651886301073393,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1247,5.0,2118.0,0.0016010112631692497,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1248,5.0,2119.0,0.001540489727411165,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1249,5.0,2120.0,0.0014866897088259279,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1250,5.0,2121.0,0.0014399085393854705,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1251,5.0,2122.0,0.0013985587343494643,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1252,5.0,2123.0,0.0013527870827745314,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1253,5.0,2124.0,0.0013081486913277818,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1254,5.0,2125.0,0.0012599487107740615,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1255,5.0,2126.0,0.001210211288461549,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1256,5.0,2127.0,0.0011617595879911402,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1257,5.0,2128.0,0.001114941032170913,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1258,5.0,2129.0,0.0010713190497293468,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1259,5.0,2130.0,0.0010324706965361141,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1260,5.0,2131.0,0.0010009576959864042,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1261,5.0,2132.0,0.0009697803795813975,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1262,5.0,2133.0,0.0009392936533829666,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1263,5.0,2134.0,0.000906693041885509,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1264,5.0,2135.0,0.000872135684869324,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1265,5.0,2136.0,0.0008361735056960917,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1266,5.0,2137.0,0.0008016280802037867,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1267,5.0,2138.0,0.0007684512093997231,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1268,5.0,2139.0,0.0007369989571612834,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1269,5.0,2140.0,0.000707703055823683,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1270,5.0,2141.0,0.0006815352775726424,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1271,5.0,2142.0,0.0006577948245415355,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1272,5.0,2143.0,0.0006346318292785869,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1273,5.0,2144.0,0.0006122124214803515,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1274,5.0,2145.0,0.0005899569527340054,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1275,5.0,2146.0,0.0005671101893575115,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1276,5.0,2147.0,0.0005450973331586617,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1277,5.0,2148.0,0.0005233078516447831,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1278,5.0,2149.0,0.000502250925647596,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1279,5.0,2150.0,0.00048213357851145666,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1280,5.0,2151.0,0.0004630678714213632,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1281,5.0,2152.0,0.00044579845041003985,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1282,5.0,2153.0,0.0004307166925436867,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1283,5.0,2154.0,0.0004168957739574819,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1284,5.0,2155.0,0.0004028252441865554,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1285,5.0,2156.0,0.0003885680149422477,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1286,5.0,2157.0,0.0003738855289114329,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1287,5.0,2158.0,0.0003587788600599162,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1288,5.0,2159.0,0.0003437290687713368,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1289,5.0,2160.0,0.00032921219824449954,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1290,5.0,2161.0,0.0003156318498357402,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1291,5.0,2162.0,0.0003033786747589362,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1292,5.0,2163.0,0.00029272985724820844,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1293,5.0,2164.0,0.00028322234947625313,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1294,5.0,2165.0,0.0002732684244153294,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1295,5.0,2166.0,0.000263546295187711,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1296,5.0,2167.0,0.0002530845376002011,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1297,5.0,2168.0,0.0002424755892698749,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1298,5.0,2169.0,0.0002320632526659483,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1299,5.0,2170.0,0.00022208486935881844,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1300,5.0,2171.0,0.00021268087643155908,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1301,5.0,2172.0,0.00020404678884128336,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1302,5.0,2173.0,0.0001964531958001392,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1303,5.0,2174.0,0.00018939330870768045,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1304,5.0,2175.0,0.000182720406561504,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1305,5.0,2176.0,0.00017611660360611348,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1306,5.0,2177.0,0.00016933056316220663,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1307,5.0,2178.0,0.00016239220610128613,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1308,5.0,2179.0,0.00015556891815982077,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1309,5.0,2180.0,0.00014888854288494513,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1310,5.0,2181.0,0.00014247841903225478,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1311,5.0,2182.0,0.00013634222536981766,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1312,5.0,2183.0,0.00013053378913668867,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1313,5.0,2184.0,0.00012510583964661648,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1314,5.0,2185.0,0.00012012322095172889,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1315,5.0,2186.0,0.00011571727189135794,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1316,5.0,2187.0,0.00011143766079357853,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1317,5.0,2188.0,0.00010733826930925394,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1318,5.0,2189.0,0.0001033748686775221,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1319,5.0,2190.0,9.925897903245717e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1320,5.0,2191.0,9.511314965424122e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1321,5.0,2192.0,9.106205575970527e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1322,5.0,2193.0,8.719779066884703e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1323,5.0,2194.0,8.352764807087465e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1324,5.0,2195.0,8.011289608592098e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1325,5.0,2196.0,7.706867883479351e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1326,5.0,2197.0,7.431837743117342e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1327,5.0,2198.0,7.170279004226066e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1328,5.0,2199.0,6.903823039429435e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1329,5.0,2200.0,6.632655601160331e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1330,5.0,2201.0,6.354850886323982e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1331,5.0,2202.0,6.0846116492360713e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1332,5.0,2203.0,5.8241496917063595e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1333,5.0,2204.0,5.5705464622898826e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1334,5.0,2205.0,5.329215303476881e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1335,5.0,2206.0,5.0986890950344144e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1336,5.0,2207.0,4.8840034072010485e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1337,5.0,2208.0,4.688054317041751e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1338,5.0,2209.0,4.5078299878549555e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1339,5.0,2210.0,4.338147473718218e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1340,5.0,2211.0,4.171293666187931e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1341,5.0,2212.0,4.0077609518143764e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1342,5.0,2213.0,3.843551309625631e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1343,5.0,2214.0,3.6830353108502356e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1344,5.0,2215.0,3.522402143614489e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1345,5.0,2216.0,3.3668353591517763e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1346,5.0,2217.0,3.220241296958415e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1347,5.0,2218.0,3.082542831778917e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1348,5.0,2219.0,2.956774602454193e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1349,5.0,2220.0,2.8430927417603946e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1350,5.0,2221.0,2.7370165827905746e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1351,5.0,2222.0,2.6394771500248132e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1352,5.0,2223.0,2.53887490856107e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1353,5.0,2224.0,2.4352495298526206e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1354,5.0,2225.0,2.331511686790022e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1355,5.0,2226.0,2.2280976890040605e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1356,5.0,2227.0,2.1296812332028542e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1357,5.0,2228.0,2.035199604114024e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1358,5.0,2229.0,1.9481429374346854e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1359,5.0,2230.0,1.8696152132995775e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1360,5.0,2231.0,1.796427938783804e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1361,5.0,2232.0,1.725695170923594e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1362,5.0,2233.0,1.6582483772103335e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1363,5.0,2234.0,1.590767803975185e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1364,5.0,2235.0,1.524235359285156e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1365,5.0,2236.0,1.4575185452194578e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1366,5.0,2237.0,1.393289125072028e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1367,5.0,2238.0,1.33196541159189e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1368,5.0,2239.0,1.274208696269534e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1369,5.0,2240.0,1.2207959936377105e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1370,5.0,2241.0,1.1728557877633758e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1371,5.0,2242.0,1.1288132042652776e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1372,5.0,2243.0,1.0855443520077154e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1373,5.0,2244.0,1.0426986772555172e-05,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1374,5.0,2245.0,9.991553609365808e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1375,5.0,2246.0,9.556733509661838e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1376,5.0,2247.0,9.137117006948609e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1377,5.0,2248.0,8.729440351238835e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1378,5.0,2249.0,8.339063506073233e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1379,5.0,2250.0,7.96689577789618e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1380,5.0,2251.0,7.615632437091291e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1381,5.0,2252.0,7.2897438803849746e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1382,5.0,2253.0,6.991577712426103e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1383,5.0,2254.0,6.71727289700344e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1384,5.0,2255.0,6.451079705881851e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1385,5.0,2256.0,6.1948302465669736e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1386,5.0,2257.0,5.942746130862923e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1387,5.0,2258.0,5.691157600050574e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1388,5.0,2259.0,5.445519942878438e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1389,5.0,2260.0,5.2021655146993265e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1390,5.0,2261.0,4.968293481694835e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1391,5.0,2262.0,4.748314071569698e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1392,5.0,2263.0,4.541852499820136e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1393,5.0,2264.0,4.353421751137829e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1394,5.0,2265.0,4.182481559760094e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1395,5.0,2266.0,4.022765891284648e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1396,5.0,2267.0,3.871796854016708e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1397,5.0,2268.0,3.714889376275031e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1398,5.0,2269.0,3.557346436517013e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1399,5.0,2270.0,3.3997589606632635e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
1400,5.0,2271.0,3.246769622106214e-06,pulse,rcp45,smooth_anomalies_df_mean_output_SSP3
