temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,27,-1.2369472,11.44055,-23.660013,21.186119,-225.56818,86.392471,-394.89432,-56.24205
-19.9,27,-1.2343154,11.416208,-23.609673,21.141043,-225.08824,86.208656,-394.05411,-56.122383
-19.799999,27,-1.2316835,11.391867,-23.559332,21.095964,-224.60831,86.024841,-393.2139,-56.00272
-19.700001,27,-1.2290518,11.367526,-23.508993,21.05089,-224.12839,85.841026,-392.37372,-55.883057
-19.6,27,-1.2264199,11.343184,-23.458652,21.005812,-223.64845,85.657211,-391.53351,-55.763393
-19.5,27,-1.2237881,11.318842,-23.408312,20.960735,-223.16852,85.473404,-390.6933,-55.64373
-19.4,27,-1.2211564,11.2945,-23.357971,20.915659,-222.68858,85.289589,-389.85309,-55.524067
-19.299999,27,-1.2185246,11.270159,-23.307631,20.870581,-222.20865,85.105774,-389.01291,-55.4044
-19.200001,27,-1.2158928,11.245818,-23.25729,20.825504,-221.72873,84.921959,-388.1727,-55.28474
-19.1,27,-1.2132609,11.221476,-23.206949,20.780428,-221.24879,84.738144,-387.33249,-55.165073
-19,27,-1.2106291,11.197134,-23.156609,20.735352,-220.76886,84.554329,-386.49231,-55.04541
-18.9,27,-1.2079973,11.172792,-23.106268,20.690273,-220.28893,84.370514,-385.6521,-54.925747
-18.799999,27,-1.2053655,11.148451,-23.055927,20.645197,-219.80899,84.186699,-384.81189,-54.80608
-18.700001,27,-1.2027338,11.124109,-23.005589,20.600121,-219.32906,84.002892,-383.97171,-54.68642
-18.6,27,-1.200102,11.099768,-22.955248,20.555044,-218.84912,83.819077,-383.1315,-54.566753
-18.5,27,-1.1974701,11.075426,-22.904907,20.509966,-218.36919,83.635262,-382.29129,-54.44709
-18.4,27,-1.1948383,11.051085,-22.854567,20.46489,-217.88925,83.451447,-381.45108,-54.327427
-18.299999,27,-1.1922065,11.026743,-22.804226,20.419813,-217.40933,83.267632,-380.6109,-54.20776
-18.200001,27,-1.1895747,11.002401,-22.753885,20.374737,-216.9294,83.083824,-379.77069,-54.0881
-18.1,27,-1.1869429,10.97806,-22.703545,20.329659,-216.44946,82.900009,-378.93051,-53.968433
-18,27,-1.1843112,10.953718,-22.653204,20.284582,-215.96953,82.716194,-378.0903,-53.84877
-17.9,27,-1.1816792,10.929377,-22.602863,20.239506,-215.48959,82.532379,-377.25009,-53.729107
-17.799999,27,-1.1790475,10.905035,-22.552523,20.194427,-215.00966,82.348564,-376.40988,-53.609444
-17.700001,27,-1.1764157,10.880693,-22.502184,20.149353,-214.52974,82.164757,-375.5697,-53.48978
-17.6,27,-1.1737839,10.856352,-22.451843,20.104275,-214.0498,81.980942,-374.72949,-53.370117
-17.5,27,-1.1711521,10.83201,-22.401503,20.059198,-213.56987,81.797127,-373.88928,-53.25045
-17.4,27,-1.1685203,10.807669,-22.351162,20.014122,-213.08994,81.613312,-373.04907,-53.130787
-17.299999,27,-1.1658884,10.783327,-22.300821,19.969044,-212.61,81.429497,-372.20889,-53.011124
-17.200001,27,-1.1632568,10.758986,-22.250481,19.923967,-212.13008,81.245682,-371.36868,-52.89146
-17.1,27,-1.1606249,10.734644,-22.20014,19.878891,-211.65015,81.061874,-370.5285,-52.771797
-17,27,-1.1579931,10.710302,-22.149799,19.833815,-211.17021,80.878059,-369.68829,-52.65213
-16.9,27,-1.1553613,10.685961,-22.099459,19.788736,-210.69028,80.694244,-368.84808,-52.532467
-16.799999,27,-1.1527295,10.661619,-22.049118,19.74366,-210.21034,80.510429,-368.00787,-52.412804
-16.700001,27,-1.1500977,10.637278,-21.998779,19.698584,-209.73042,80.326614,-367.16769,-52.29314
-16.6,27,-1.1474658,10.612936,-21.948439,19.653507,-209.25049,80.142799,-366.32748,-52.173477
-16.5,27,-1.144834,10.588594,-21.898098,19.608429,-208.77055,79.958984,-365.48727,-52.05381
-16.4,27,-1.1422023,10.564253,-21.847757,19.563353,-208.29062,79.775169,-364.64706,-51.934147
-16.299999,27,-1.1395705,10.539911,-21.797417,19.518276,-207.81068,79.591362,-363.80688,-51.814484
-16.200001,27,-1.1369387,10.51557,-21.747076,19.4732,-207.33075,79.407547,-362.96667,-51.69482
-16.1,27,-1.1343069,10.491228,-21.696735,19.428122,-206.85081,79.223732,-362.1265,-51.575157
-16,27,-1.131675,10.466887,-21.646395,19.383045,-206.37088,79.039917,-361.28629,-51.45549
-15.9,27,-1.1290432,10.442545,-21.596054,19.337969,-205.89095,78.856102,-360.44608,-51.335827
-15.8,27,-1.1264114,10.418203,-21.545715,19.292892,-205.41103,78.672295,-359.60587,-51.216164
-15.7,27,-1.1237797,10.393862,-21.495375,19.247814,-204.93109,78.48848,-358.76569,-51.0965
-15.6,27,-1.1211479,10.36952,-21.445034,19.202738,-204.45116,78.304665,-357.92548,-50.976837
