temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
45,27,-12.182359,7.1168852,-26.131197,1.7664795,-63.167755,27.786266,-117.62784,-8.707674
40,27,-7.4480081,4.3037143,-15.883133,.98711693,-29.66407,17.061058,-63.10313,3.7749896
35,27,-3.0952291,1.8585478,-6.737916,.5474577,-.6693821,8.9052467,-18.123344,16.78458
30,27,-.34719467,.58012003,-1.4842091,.78981972,9.362215,4.3920989,.75385976,17.97057
10,27,-.44740641,4.1380715,-8.5578775,7.6630645,-81.588493,31.248341,-142.83411,-20.342869
5,27,-.57899654,5.3551512,-11.0749,9.9169073,-105.58511,40.43903,-184.84415,-26.326065
0,27,-.71058667,6.5722308,-13.591923,12.17075,-129.58173,49.629715,-226.85417,-32.309261
-5,27,-.8421768,7.7893109,-16.108946,14.424592,-153.57834,58.820404,-268.8642,-38.292458
-10,27,-.97376692,9.0063906,-18.625969,16.678434,-177.57495,68.011093,-310.87424,-44.275658
