temp,risk,bins,poly_2,poly_3,poly_4,spline
-1.5,low,5.2754641,-5.0922127,-5.1320453,-5.8397646,-1.4249108
-1.4,high,34.805908,-67.883194,7.9096613,10.219299,-20.629063
-1.4,low,5.2754641,-5.0405912,-5.0479374,-5.7074366,-1.419911
-1.3,high,34.805908,-67.343048,7.3074012,10.023125,-20.556425
-1.3,low,5.2754641,-4.9892068,-4.9644918,-5.5767064,-1.4149114
-1.2,high,34.805908,-66.805031,6.7126002,9.8261175,-20.483788
-1.2,low,5.2754641,-4.9380608,-4.8817072,-5.4475636,-1.4099118
-1.1,high,34.805908,-66.269142,6.1252208,9.6283236,-20.41115
-1.1,low,5.2754641,-4.8871522,-4.7995806,-5.3199959,-1.404912
-1,high,34.805908,-65.735382,5.5452275,9.4297867,-20.338512
-1,low,5.2754641,-4.8364811,-4.7181096,-5.1939917,-1.3999124
-0.89999998,high,34.805908,-65.203751,4.9725842,9.2305517,-20.265875
-0.89999998,low,5.2754641,-4.7860479,-4.6372933,-5.0695395,-1.3949126
-0.80000001,high,34.805908,-64.674248,4.4072556,9.0306625,-20.193237
-0.80000001,low,5.2754641,-4.7358522,-4.5571289,-4.9466286,-1.389913
-0.69999999,high,34.805908,-64.146873,3.8492038,8.8301611,-20.1206
-0.69999999,low,5.2754641,-4.6858945,-4.4776144,-4.8252468,-1.3849133
-0.60000002,high,34.805908,-63.621624,3.2983942,8.6290913,-20.047962
-0.60000002,low,5.2754641,-4.6361747,-4.3987479,-4.7053833,-1.3799136
-0.5,high,34.805908,-63.098503,2.7547896,8.427496,-19.975325
-0.5,low,5.2754641,-4.5866923,-4.3205271,-4.5870266,-1.3749139
-0.40000001,high,34.805908,-62.577511,2.2183542,8.2254181,-19.902687
-0.40000001,low,5.2754641,-4.5374475,-4.2429500000000004,-4.4701657,-1.3699142
-0.30000001,high,34.805908,-62.058647,1.6890521,8.0228996,-19.83005
-0.30000001,low,5.2754641,-4.4884405,-4.1660147,-4.3547888,-1.3649145
-0.2,high,34.805908,-61.541908,1.1668468,7.8199811,-19.757412
-0.2,low,5.2754641,-4.439671,-4.0897188,-4.2408853,-1.3599149
-0.1,high,34.805908,-61.027302,0.65170223,7.6167049,-19.684774
-0.1,low,5.2754641,-4.3911395,-4.01406,-4.1284442,-1.3549151
0,high,-23.580935,-60.51482,0.14358222,7.4131122,-19.612137
0,low,4.7292104,-4.3428459,-3.9390368,-4.0174537,-1.3499155
0.1,high,-23.580935,-60.004471,-0.35754934,7.2092433,-19.539499
0.1,low,4.7292104,-4.2947898,-3.8646469,-3.9079032,-1.3449157
0.2,high,-23.580935,-59.496246,-0.85172862,7.0051384,-19.466862
0.2,low,4.7292104,-4.2469711,-3.7908881,-3.7997818,-1.3399161
0.30000001,high,-23.580935,-58.99015,-1.3389919,6.800838,-19.394224
0.30000001,low,4.7292104,-4.1993904,-3.7177582,-3.6930783,-1.3349164
0.40000001,high,-23.580935,-58.486183,-1.819375,6.5963817,-19.321587
0.40000001,low,4.7292104,-4.1520476,-3.6452553,-3.5877821,-1.3299167
0.5,high,-23.580935,-57.984341,-2.2929144,6.391809,-19.248949
0.5,low,4.7292104,-4.1049423,-3.5733776,-3.483882,-1.3249171
0.60000002,high,-23.580935,-57.484631,-2.7596464,6.1871581,-19.176311
0.60000002,low,4.7292104,-4.0580745,-3.5021224,-3.3813672,-1.3199173
0.69999999,high,-23.580935,-56.987045,-3.2196066,5.9824691,-19.103674
0.69999999,low,4.7292104,-4.0114446,-3.431488,-3.2802272,-1.3149177
0.80000001,high,-23.580935,-56.491592,-3.6728318,5.7777791,-19.031036
0.80000001,low,4.7292104,-3.9650524,-3.3614724,-3.1804512,-1.3099179
0.89999998,high,-23.580935,-55.998264,-4.1193576,5.5731263,-18.958399
0.89999998,low,4.7292104,-3.9188979,-3.292073,-3.0820282,-1.3049183
1,high,-23.580935,-55.507065,-4.5592208,5.3685489,-18.885761
1,low,4.7292104,-3.8729811,-3.2232883,-2.9849477,-1.2999187
1.1,high,-23.580935,-55.017994,-4.9924569,5.1640835,-18.813124
1.1,low,4.7292104,-3.827302,-3.1551158,-2.8891993,-1.2949189
1.2,high,-23.580935,-54.531048,-5.4191022,4.9597678,-18.740486
1.2,low,4.7292104,-3.7818606,-3.0875537,-2.7947721,-1.2899193
1.3,high,-23.580935,-54.046234,-5.8391929,4.7556381,-18.667849
1.3,low,4.7292104,-3.7366571,-3.0205998,-2.7016559,-1.2849195
1.4,high,-23.580935,-53.563545,-6.2527657,4.5517306,-18.595211
1.4,low,4.7292104,-3.6916912,-2.954252,-2.6098399,-1.2799199
1.5,high,-23.580935,-53.082989,-6.6598563,4.3480816,-18.522573
1.5,low,4.7292104,-3.6469629,-2.8885081,-2.5193138,-1.2749201
1.6,high,-23.580935,-52.604557,-7.0605006,4.1447258,-18.449936
1.6,low,4.7292104,-3.6024723,-2.8233662,-2.4300673,-1.2699205
1.7,high,-23.580935,-52.128254,-7.4547353,3.9416995,-18.377298
1.7,low,4.7292104,-3.5582194,-2.7588239,-2.3420899,-1.2649208
1.8,high,-23.580935,-51.654079,-7.8425961,3.7390375,-18.304661
1.8,low,4.7292104,-3.5142043,-2.6948798,-2.2553713,-1.2599211
1.9,high,-23.580935,-51.18203,-8.2241192,3.5367739,-18.232023
1.9,low,4.7292104,-3.4704268,-2.631531,-2.1699014,-1.2549214
2,high,-23.580935,-50.712112,-8.5993414,3.3349431,-18.159386
2,low,4.7292104,-3.426887,-2.5687759,-2.0856695,-1.2499217
2.0999999,high,-23.580935,-50.24432,-8.968298,3.1335793,-18.086748
2.0999999,low,4.7292104,-3.3835852,-2.5066123,-2.002666,-1.244922
2.2,high,-23.580935,-49.778656,-9.3310261,2.9327154,-18.014111
2.2,low,4.7292104,-3.3405209,-2.4450378,-1.9208803,-1.2399224
2.3,high,-23.580935,-49.315125,-9.6875601,2.7323856,-17.941473
2.3,low,4.7292104,-3.2976942,-2.3840511,-1.8403027,-1.2349226
2.4000001,high,-23.580935,-48.853718,-10.037939,2.5326219,-17.868835
2.4000001,low,4.7292104,-3.2551053,-2.3236492,-1.7609227,-1.229923
2.5,high,-23.580935,-48.394436,-10.382196,2.3334577,-17.796198
2.5,low,4.7292104,-3.212754,-2.2638307,-1.6827307,-1.2249233
2.5999999,high,-23.580935,-47.937286,-10.720368,2.1349249,-17.72356
2.5999999,low,4.7292104,-3.1706407,-2.2045932,-1.6057165,-1.2199236
2.7,high,-23.580935,-47.482265,-11.052494,1.9370545,-17.650923
2.7,low,4.7292104,-3.1287649,-2.1459346,-1.52987,-1.214924
2.8,high,-23.580935,-47.029369,-11.378607,1.7398793,-17.578285
2.8,low,4.7292104,-3.0871267,-2.0878527,-1.4551818,-1.2099242
2.9000001,high,-23.580935,-46.578602,-11.698744,1.5434295,-17.505648
2.9000001,low,4.7292104,-3.0457263,-2.0303457,-1.3816415,-1.2049246
3,high,-5.0705724,-46.129963,-12.01294,1.3477368,-17.43301
3,low,-2.1712689,-3.0045638,-1.9734116,-1.3092397,-1.1999248
3.0999999,high,-5.0705724,-45.683456,-12.321234,1.1528313,-17.360373
3.0999999,low,-2.1712689,-2.9636388,-1.9170479,-1.2379665,-1.1949252
3.2,high,-5.0705724,-45.239071,-12.62366,0.95874274,-17.287735
3.2,low,-2.1712689,-2.9229515,-1.8612527,-1.1678121,-1.1899254
3.3,high,-5.0705724,-44.796818,-12.920255,0.76550186,-17.215097
3.3,low,-2.1712689,-2.8825021,-1.806024,-1.098767,-1.1849258
3.4000001,high,-5.0705724,-44.356689,-13.211054,0.57313716,-17.14246
3.4000001,low,-2.1712689,-2.8422902,-1.7513595,-1.0308212,-1.1799262
3.5,high,-5.0705724,-43.918694,-13.496095,0.38167873,-17.069822
3.5,low,-2.1712689,-2.8023162,-1.6972574,-0.96396565,-1.1749264
3.5999999,high,-5.0705724,-43.482822,-13.775412,0.19115494,-16.997185
3.5999999,low,-2.1712689,-2.7625797,-1.6437154,-0.8981905,-1.1699268
3.7,high,-5.0705724,-43.04908,-14.049044,0.0015937914,-16.924547
3.7,low,-2.1712689,-2.7230809,-1.5907314,-0.83348602,-1.164927
3.8,high,-5.0705724,-42.617466,-14.317024,-0.18697569,-16.85191
3.8,low,-2.1712689,-2.68382,-1.5383035,-0.76984316,-1.1599274
3.9000001,high,-5.0705724,-42.187981,-14.579391,-0.37452659,-16.779272
3.9000001,low,-2.1712689,-2.6447966,-1.4864293,-0.7072522,-1.1549277
4,high,-5.0705724,-41.760624,-14.836178,-0.56103063,-16.706635
4,low,-2.1712689,-2.6060112,-1.4351072,-0.64570397,-1.149928
4.0999999,high,-5.0705724,-41.335392,-15.087424,-0.74646109,-16.633997
4.0999999,low,-2.1712689,-2.5674632,-1.3843347,-0.5851891,-1.1449283
4.1999998,high,-5.0705724,-40.912292,-15.333164,-0.9307912,-16.561359
4.1999998,low,-2.1712689,-2.5291531,-1.3341099,-0.52569818,-1.1399286
4.3000002,high,-5.0705724,-40.491318,-15.573436,-1.1139956,-16.488722
4.3000002,low,-2.1712689,-2.4910805,-1.2844303,-0.46722171,-1.1349289
4.4000001,high,-5.0705724,-40.072472,-15.808272,-1.296046,-16.416084
4.4000001,low,-2.1712689,-2.4532456,-1.2352945,-0.40975109,-1.1299292
4.5,high,-5.0705724,-39.655754,-16.037712,-1.4769181,-16.343447
4.5,low,-2.1712689,-2.4156487,-1.1867,-0.35327679,-1.1249295
4.5999999,high,-5.0705724,-39.241165,-16.261789,-1.6565861,-16.270809
4.5999999,low,-2.1712689,-2.3782895,-1.1386448,-0.29778978,-1.1199299
4.6999998,high,-5.0705724,-38.828705,-16.480543,-1.8350251,-16.198172
4.6999998,low,-2.1712689,-2.3411677,-1.0911267,-0.24328089,-1.1149302
4.8000002,high,-5.0705724,-38.418369,-16.694008,-2.0122111,-16.125534
4.8000002,low,-2.1712689,-2.3042836,-1.0441436,-0.18974088,-1.1099305
4.9000001,high,-5.0705724,-38.010162,-16.90222,-2.1881182,-16.052896
4.9000001,low,-2.1712689,-2.2676375,-0.99769372,-0.13716124,-1.1049308
5,high,-5.0705724,-37.604088,-17.105215,-2.3627231,-15.98026
5,low,-2.1712689,-2.2312291,-0.95177472,-0.085532755,-1.0999311
5.0999999,high,-5.0705724,-37.200138,-17.30303,-2.5360022,-15.907622
5.0999999,low,-2.1712689,-2.1950583,-0.90638459,-0.034846514,-1.0949315
5.1999998,high,-5.0705724,-36.798317,-17.495701,-2.707932,-15.834985
5.1999998,low,-2.1712689,-2.1591251,-0.86152118,0.014906345,-1.0899317
5.3000002,high,-5.0705724,-36.398621,-17.683264,-2.8784902,-15.762347
5.3000002,low,-2.1712689,-2.1234295,-0.81718224,0.063734889,-1.0849321
5.4000001,high,-5.0705724,-36.001057,-17.865755,-3.047653,-15.68971
5.4000001,low,-2.1712689,-2.0879719,-0.77336603,0.11164743,-1.0799323
5.5,high,-5.0705724,-35.605621,-18.043209,-3.2153981,-15.617072
5.5,low,-2.1712689,-2.052752,-0.73007041,0.15865296,-1.0749327
5.5999999,high,-5.0705724,-35.212311,-18.215664,-3.3817041,-15.544435
5.5999999,low,-2.1712689,-2.0177698,-0.68729311,0.20476018000000001,-1.0699331
5.6999998,high,-5.0705724,-34.821133,-18.383156,-3.5465491,-15.471797
5.6999998,low,-2.1712689,-1.9830252,-0.64503211,0.24997774,-1.0649333
5.8000002,high,-5.0705724,-34.432076,-18.545721,-3.7099128,-15.399159
5.8000002,low,-2.1712689,-1.9485182,-0.60328519,0.29431444,-1.0599337
5.9000001,high,-5.0705724,-34.045151,-18.703394,-3.8717723,-15.326522
5.9000001,low,-2.1712689,-1.9142491,-0.56205058,0.33777851,-1.0549339
6,high,14.429721,-33.660355,-18.856213,-4.0321078,-15.253884
6,low,-27.28863,-1.8802177,-0.52132601,0.3803786,-1.0499343
6.0999999,high,14.429721,-33.277687,-19.004211,-4.1908994,-15.181247
6.0999999,low,-27.28863,-1.8464239,-0.48110938,0.42212325,-1.0449346
6.1999998,high,14.429721,-32.897148,-19.147429,-4.3481269,-15.108609
6.1999998,low,-27.28863,-1.8128679,-0.44139862,0.46302089,-1.0399349
6.3000002,high,14.429721,-32.518734,-19.2859,-4.5037708,-15.035972
6.3000002,low,-27.28863,-1.7795495,-0.40219146,0.50308013,-1.0349352
6.4000001,high,14.429721,-32.142448,-19.419661,-4.6578116,-14.963334
6.4000001,low,-27.28863,-1.7464688,-0.36348617,0.54230893,-1.0299355
6.5,high,14.429721,-31.768291,-19.548746,-4.8102303,-14.890697
6.5,low,-27.28863,-1.7136259,-0.32528049,0.58071584,-1.0249358
6.5999999,high,14.429721,-31.396263,-19.673193,-4.9610081,-14.818059
6.5999999,low,-27.28863,-1.6810207,-0.28757232,0.61830908,-1.0199361
6.6999998,high,14.429721,-31.026363,-19.793039,-5.110127,-14.745421
6.6999998,low,-27.28863,-1.6486533,-0.25035959,0.65509689,-1.0149364
6.8000002,high,14.429721,-30.658588,-19.908321,-5.2575703,-14.672784
6.8000002,low,-27.28863,-1.6165234,-0.21364003,0.69108772,-1.0099367
6.9000001,high,14.429721,-30.292946,-20.019072,-5.4033184,-14.600146
6.9000001,low,-27.28863,-1.5846312,-0.17741188,0.72628921,-1.0049371
7,high,14.429721,-29.929428,-20.12533,-5.5473547,-14.527509
7,low,-27.28863,-1.5529768,-0.14167291,0.76070982,-0.99993736
7.0999999,high,14.429721,-29.568041,-20.227129,-5.6896629,-14.454871
7.0999999,low,-27.28863,-1.5215602,-0.10642099,0.79435748,-0.99493772
7.1999998,high,14.429721,-29.20878,-20.324509,-5.8302259,-14.382234
7.1999998,low,-27.28863,-1.4903812,-0.071654074,0.82724029,-0.98993802
7.3000002,high,14.429721,-28.851648,-20.417503,-5.9690285,-14.309596
7.3000002,low,-27.28863,-1.4594399,-0.037369888,0.85936636,-0.98493832
7.4000001,high,14.429721,-28.496643,-20.506149,-6.1060534,-14.236959
7.4000001,low,-27.28863,-1.4287363,-0.0035666774,0.89074326,-0.97993863
7.5,high,14.429721,-28.143768,-20.590483,-6.2412853,-14.164321
7.5,low,-27.28863,-1.3982705,0.029757811,0.92137909,-0.97493893
7.5999999,high,14.429721,-27.79302,-20.67054,-6.3747101,-14.091683
7.5999999,low,-27.28863,-1.3680423,0.062605664,0.95128173,-0.96993929
7.6999998,high,14.429721,-27.444401,-20.746357,-6.5063114,-14.019046
7.6999998,low,-27.28863,-1.338052,0.094978973,0.98045897,-0.96493959
7.8000002,high,14.429721,-27.097908,-20.81797,-6.6360765,-13.946408
7.8000002,low,-27.28863,-1.3082992,0.12687998,1.0089186,-0.9599399
7.9000001,high,14.429721,-26.753544,-20.885414,-6.7639894,-13.873771
7.9000001,low,-27.28863,-1.2787842,0.15831046,1.0366683,-0.9549402
8,high,14.429721,-26.411308,-20.948727,-6.8900375,-13.801133
8,low,-27.28863,-1.2495068,0.18927266,1.0637158,-0.9499405
8.1000004,high,14.429721,-26.071199,-21.007944,-7.0142074,-13.728496
8.1000004,low,-27.28863,-1.2204671,0.21976881,1.0900687,-0.94494081
8.1999998,high,14.429721,-25.733221,-21.063103,-7.1364841,-13.655858
8.1999998,low,-27.28863,-1.1916653,0.24980056,1.1157343,-0.93994117
8.3000002,high,14.429721,-25.397367,-21.114237,-7.2568574,-13.58322
8.3000002,low,-27.28863,-1.1631011,0.27937058,1.1407208,-0.93494147
8.3999996,high,14.429721,-25.063646,-21.161385,-7.3753123,-13.510583
8.3999996,low,-27.28863,-1.1347747,0.30848041,1.1650351,-0.92994177
8.5,high,14.429721,-24.73205,-21.20458,-7.4918394,-13.437945
8.5,low,-27.28863,-1.1066858,0.33713266,1.1886853,-0.92494208
8.6000004,high,14.429721,-24.40258,-21.243864,-7.6064253,-13.365308
8.6000004,low,-27.28863,-1.0788345,0.36532915,1.2116783,-0.91994238
8.6999998,high,14.429721,-24.075243,-21.279266,-7.7190576,-13.29267
8.6999998,low,-27.28863,-1.0512214,0.39307171,1.2340214,-0.91494274
8.8000002,high,14.429721,-23.750031,-21.310827,-7.8297272,-13.220033
8.8000002,low,-27.28863,-1.0238456,0.42036295,1.2557224,-0.90994298
8.8999996,high,14.429721,-23.426949,-21.338581,-7.9384217,-13.147396
8.8999996,low,-27.28863,-0.99670774,0.44720444,1.2767882,-0.90494335
9,high,-13.787452,-23.105993,-21.362566,-8.0451326,-13.074758
9,low,30.426193,-0.96980739,0.47359881,1.2972264,-0.89994365
9.1000004,high,-13.787452,-22.787165,-21.382816,-8.149848,-13.00212
9.1000004,low,30.426193,-0.94314474,0.49954784,1.3170441,-0.89494395
9.1999998,high,-13.787452,-22.470467,-21.399368,-8.2525578,-12.929482
9.1999998,low,30.426193,-0.91672003,0.52505344,1.3362483,-0.88994426
9.3000002,high,-13.787452,-22.155893,-21.41226,-8.3532553,-12.856845
9.3000002,low,30.426193,-0.89053279,0.55011809,1.3548462,-0.88494456
9.3999996,high,-13.787452,-21.843452,-21.421524,-8.4519281,-12.784208
9.3999996,low,30.426193,-0.86458349,0.57474345,1.3728451,-0.87994492
9.5,high,-13.787452,-21.533136,-21.4272,-8.5485697,-12.71157
9.5,low,30.426193,-0.83887166,0.59893215,1.3902518,-0.87494522
9.6000004,high,-13.787452,-21.224949,-21.429323,-8.6431713,-12.638932
9.6000004,low,30.426193,-0.81339759,0.62268591,1.4070734,-0.86994553
9.6999998,high,-13.787452,-20.918892,-21.427929,-8.7357235,-12.566296
9.6999998,low,30.426193,-0.7881614,0.6460067,1.4233167,-0.86494583
9.8000002,high,-13.787452,-20.61496,-21.423054,-8.8262215,-12.493657
9.8000002,low,30.426193,-0.76316267,0.66889703,1.4389889,-0.85994613
9.8999996,high,-13.787452,-20.313158,-21.414734,-8.9146547,-12.421021
9.8999996,low,30.426193,-0.73840195,0.69135851,1.4540967,-0.85494649
10,high,-13.787452,-20.013481,-21.403006,-9.0010185,-12.348382
10,low,30.426193,-0.71387863,0.71339369,1.468647,-0.8499468
10.1,high,-13.787452,-19.715935,-21.387905,-9.0853052,-12.275744
10.1,low,30.426193,-0.68959308,0.73500443,1.4826465,-0.8449471
10.2,high,-13.787452,-19.420517,-21.369469,-9.1675072,-12.203108
10.2,low,30.426193,-0.6655454,0.75619256,1.496102,-0.8399474
10.3,high,-13.787452,-19.127226,-21.347731,-9.2476215,-12.130469
10.3,low,30.426193,-0.64173526,0.77696073,1.5090202,-0.83494771
10.4,high,-13.787452,-18.836063,-21.322731,-9.3256388,-12.057833
10.4,low,30.426193,-0.61816299,0.79731047,1.5214077,-0.82994807
10.5,high,-13.787452,-18.547029,-21.294502,-9.401557,-11.985195
10.5,low,30.426193,-0.59482825,0.81724441,1.5332713,-0.82494837
10.6,high,-13.787452,-18.26012,-21.263081,-9.4753704,-11.912557
10.6,low,30.426193,-0.57173121,0.83676428,1.5446175,-0.81994861
10.7,high,-13.787452,-17.975344,-21.228506,-9.5470724,-11.83992
10.7,low,30.426193,-0.54887205,0.85587209,1.5554526,-0.81494898
10.8,high,-13.787452,-17.692692,-21.190811,-9.6166611,-11.767282
10.8,low,30.426193,-0.52625042,0.87457025,1.5657835,-0.80994928
10.9,high,-13.787452,-17.412172,-21.150034,-9.6841307,-11.694645
10.9,low,30.426193,-0.50386673,0.89286053,1.5756162,-0.80494964
11,high,-13.787452,-17.133776,-21.106209,-9.7494783,-11.622007
11,low,30.426193,-0.48172054,0.91074532,1.5849575,-0.79994988
11.1,high,-13.787452,-16.85751,-21.059372,-9.8127012,-11.549369
11.1,low,30.426193,-0.45981202,0.92822659,1.5938137000000001,-0.79495019
11.2,high,-13.787452,-16.583372,-21.009562,-9.8737955,-11.476732
11.2,low,30.426193,-0.43814144,0.94530618,1.6021907,-0.78995055
11.3,high,-13.787452,-16.311361,-20.956814,-9.9327602,-11.404094
11.3,low,30.426193,-0.41670832,0.9619866,1.6100954,-0.78495085
11.4,high,-13.787452,-16.041481,-20.901163,-9.9895906,-11.331457
11.4,low,30.426193,-0.39551315,0.97826958,1.6175336,-0.77995116
11.5,high,-13.787452,-15.773726,-20.842646,-10.044287,-11.25882
11.5,low,30.426193,-0.37455547,0.99415749,1.6245117,-0.77495146
11.6,high,-13.787452,-15.508099,-20.781298,-10.096846,-11.186181
11.6,low,30.426193,-0.35383549,1.0096524,1.6310358,-0.76995176
11.7,high,-13.787452,-15.244602,-20.717157,-10.147267,-11.113544
11.7,low,30.426193,-0.33335343,1.024756,1.6371119,-0.76495212
11.8,high,-13.787452,-14.983232,-20.650259,-10.195551,-11.040907
11.8,low,30.426193,-0.31310886,1.0394708,1.6427463,-0.75995243
11.9,high,-13.787452,-14.723991,-20.580639,-10.241694,-10.968269
11.9,low,30.426193,-0.2931022,1.0537987,1.6479448,-0.75495273
12,high,-20.045773,-14.466877,-20.508333,-10.285699,-10.895632
12,low,1.4062485,-0.27333307,1.067742,1.6527135,-0.74995303
12.1,high,-20.045773,-14.21189,-20.433378,-10.327563,-10.822993
12.1,low,1.4062485,-0.25380164,1.0813025,1.6570584,-0.74495333
12.2,high,-20.045773,-13.959034,-20.35581,-10.36729,-10.750357
12.2,low,1.4062485,-0.2345081,1.0944824,1.6609851,-0.7399537
12.3,high,-20.045773,-13.708303,-20.275665,-10.404878,-10.677719
12.3,low,1.4062485,-0.21545208,1.1072838,1.6644998,-0.73495394
12.4,high,-20.045773,-13.459702,-20.192982,-10.440329,-10.605082
12.4,low,1.4062485,-0.19663395,1.1197089,1.6676081,-0.7299543
12.5,high,-20.045773,-13.213228,-20.107792,-10.473644,-10.532444
12.5,low,1.4062485,-0.17805335,1.1317596,1.6703159,-0.72495461
12.6,high,-20.045773,-12.968882,-20.020132,-10.504827,-10.459806
12.6,low,1.4062485,-0.15971045,1.1434381,1.6726289,-0.71995491
12.7,high,-20.045773,-12.726666,-19.930042,-10.533877,-10.387169
12.7,low,1.4062485,-0.14160544,1.1547464,1.6745527,-0.71495521
12.8,high,-20.045773,-12.486576,-19.837557,-10.560799,-10.314531
12.8,low,1.4062485,-0.12373795,1.1656868,1.676093,-0.70995551
12.9,high,-20.045773,-12.248616,-19.74271,-10.585594,-10.241894
12.9,low,1.4062485,-0.10610835,1.1762611,1.6772553,-0.70495588
13,high,-20.045773,-12.012782,-19.64554,-10.608267,-10.169256
13,low,1.4062485,-0.088716276,1.1864716,1.6780454,-0.69995618
13.1,high,-20.045773,-11.779076,-19.546082,-10.62882,-10.096619
13.1,low,1.4062485,-0.071561918,1.1963203,1.6784686,-0.69495648
13.2,high,-20.045773,-11.5475,-19.444374,-10.647258,-10.023981
13.2,low,1.4062485,-0.054645427,1.2058092,1.6785305,-0.68995678
13.3,high,-20.045773,-11.318049,-19.34045,-10.663585,-9.9513435
13.3,low,1.4062485,-0.037966482,1.2149405,1.6782362,-0.68495709
13.4,high,-20.045773,-11.09073,-19.234346,-10.677804,-9.878706
13.4,low,1.4062485,-0.021525403,1.2237164,1.6775917,-0.67995745
13.5,high,-20.045773,-10.865536,-19.126101,-10.689921,-9.8060684
13.5,low,1.4062485,-0.0053218734,1.2321389,1.6766018,-0.67495775
13.6,high,-20.045773,-10.64247,-19.015747,-10.699943,-9.7334309
13.6,low,1.4062485,0.010643948,1.2402099,1.6752721,-0.66995806
13.7,high,-20.045773,-10.421535,-18.903324,-10.707872,-9.6607933
13.7,low,1.4062485,0.026371911,1.2479317,1.6736077,-0.66495836
13.8,high,-20.045773,-10.202725,-18.788866,-10.713717,-9.5881557
13.8,low,1.4062485,0.04186232,1.2553064,1.6716139,-0.65995866
13.9,high,-20.045773,-9.9860458,-18.672409,-10.717484,-9.5155182
13.9,low,1.4062485,0.057114873,1.2623358,1.6692958,-0.65495902
14,high,-20.045773,-9.771492,-18.553991,-10.719176,-9.4428806
14,low,1.4062485,0.072129868,1.2690223,1.6666586,-0.64995933
14.1,high,-20.045773,-9.5590668,-18.433647,-10.718804,-9.3702431
14.1,low,1.4062485,0.086907148,1.2753681,1.6637075,-0.64495957
14.2,high,-20.045773,-9.3487711,-18.311413,-10.716374,-9.2976055
14.2,low,1.4062485,0.10144658,1.2813748,1.6604472,-0.63995993
14.3,high,-20.045773,-9.1406021,-18.187325,-10.711893,-9.224968
14.3,low,1.4062485,0.11574846,1.2870449,1.6568831,-0.63496023
14.4,high,-20.045773,-8.9345627,-18.06142,-10.70537,-9.1523304
14.4,low,1.4062485,0.12981248,1.2923803,1.6530199,-0.6299606
14.5,high,-20.045773,-8.730649,-17.933733,-10.696812,-9.0796928
14.5,low,1.4062485,0.14363894,1.2973833,1.6488627,-0.62496084
14.6,high,-20.045773,-8.5288639,-17.8043,-10.686229,-9.0070553
14.6,low,1.4062485,0.15722768,1.3020557,1.6444162,-0.61996114
14.7,high,-20.045773,-8.3292084,-17.673161,-10.673628,-8.9344177
14.7,low,1.4062485,0.1705786,1.3063997,1.6396853,-0.6149615
14.8,high,-20.045773,-8.1316795,-17.540346,-10.65902,-8.8617802
14.8,low,1.4062485,0.18369193,1.3104175,1.6346748,-0.60996181
14.9,high,-20.045773,-7.9362803,-17.405897,-10.642415,-8.7891426
14.9,low,1.4062485,0.19656743,1.314111,1.6293895,-0.60496211
15,high,-4.1079845,-7.7430077,-17.269846,-10.623821,-8.7165051
15,low,8.166995,0.20920534,1.3174825,1.6238341,-0.59996241
15.1,high,-4.1079845,-7.5518627,-17.132231,-10.603251,-8.6438675
15.1,low,8.166995,0.22160555,1.3205339,1.6180131,-0.59496272
15.2,high,-4.1079845,-7.3628473,-16.993088,-10.580713,-8.5712299
15.2,low,8.166995,0.23376794,1.3232673,1.6119314,-0.58996308
15.3,high,-4.1079845,-7.1759586,-16.852451,-10.55622,-8.4985924
15.3,low,8.166995,0.24569274,1.3256849,1.6055934,-0.58496338
15.4,high,-4.1079845,-6.9912,-16.710361,-10.529782,-8.4259558
15.4,low,8.166995,0.25737971,1.3277888,1.5990037,-0.57996368
15.5,high,-4.1079845,-6.808567,-16.566849,-10.501411,-8.3533173
15.5,low,8.166995,0.26882911,1.329581,1.5921667,-0.57496399
15.6,high,-4.1079845,-6.6280627,-16.421955,-10.47112,-8.2806797
15.6,low,8.166995,0.28004077,1.3310636,1.5850869,-0.56996429
15.7,high,-4.1079845,-6.449688,-16.275713,-10.438921,-8.2080421
15.7,low,8.166995,0.29101464,1.3322387,1.5777688,-0.56496465
15.8,high,-4.1079845,-6.2734394,-16.12816,-10.404825,-8.1354046
15.8,low,8.166995,0.3017509,1.3331084,1.5702167,-0.55996495
15.9,high,-4.1079845,-6.0993204,-15.979332,-10.368848,-8.062768
15.9,low,8.166995,0.31224933,1.3336748,1.5624348,-0.55496526
16,high,-4.1079845,-5.9273281,-15.829265,-10.331,-7.9901299
16,low,8.166995,0.32251018,1.3339399,1.5544275,-0.54996556
16.1,high,-4.1079845,-5.7574639,-15.677994,-10.291298,-7.9174919
16.1,low,8.166995,0.3325333,1.3339059,1.5461991,-0.54496586
16.200001,high,-4.1079845,-5.5897279,-15.525557,-10.249754,-7.8448544
16.200001,low,8.166995,0.34231874,1.3335749,1.5377537,-0.53996617
16.299999,high,-4.1079845,-5.4241228,-15.371992,-10.206384,-7.7722178
16.299999,low,8.166995,0.35186628,1.3329488,1.5290956,-0.53496653
16.4,high,-4.1079845,-5.2606425,-15.217331,-10.161201,-7.6995797
16.4,low,8.166995,0.36117628,1.3320299,1.5202287,-0.52996683
16.5,high,-4.1079845,-5.0992904,-15.061611,-10.11422,-7.6269422
16.5,low,8.166995,0.37024859,1.3308202,1.5111573,-0.52496713
16.6,high,-4.1079845,-4.9400663,-14.904869,-10.065458,-7.5543041
16.6,low,8.166995,0.37908319,1.3293217,1.5018852,-0.51996744
16.700001,high,-4.1079845,-4.7829704,-14.747141,-10.01493,-7.4816666
16.700001,low,8.166995,0.38768008,1.3275367,1.4924164,-0.51496774
