temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_hr_ag,se_hr_ag,lowerci_hr_ag,upperci_hr_ag,yhat_hr_noag,se_hr_noag,lowerci_hr_noag,upperci_hr_noag
-.2,27,-4.6025743,0,-4.6025743,-4.6025743,-101.70102,0,-101.70102,-101.70102,-144.58327,0,-144.58327,-144.58327
-.1,27,-4.5856533,0,-4.5856533,-4.5856533,-101.32712,0,-101.32712,-101.32712,-144.05171,0,-144.05171,-144.05171
0,27,-4.5687318,0,-4.5687318,-4.5687318,-100.95322,0,-100.95322,-100.95322,-143.52016,0,-143.52016,-143.52016
.1,27,-4.5518107,0,-4.5518107,-4.5518107,-100.57932,0,-100.57932,-100.57932,-142.9886,0,-142.9886,-142.9886
.2,27,-4.5348897,0,-4.5348897,-4.5348897,-100.20541,0,-100.20541,-100.20541,-142.45705,0,-142.45705,-142.45705
.3,27,-4.5179682,0,-4.5179682,-4.5179682,-99.831512,0,-99.831512,-99.831512,-141.92549,0,-141.92549,-141.92549
.4,27,-4.5010471,0,-4.5010471,-4.5010471,-99.457611,0,-99.457611,-99.457611,-141.39394,0,-141.39394,-141.39394
.5,27,-4.4841256,0,-4.4841256,-4.4841256,-99.08371,0,-99.08371,-99.08371,-140.86238,0,-140.86238,-140.86238
.6,27,-4.4672046,0,-4.4672046,-4.4672046,-98.709808,0,-98.709808,-98.709808,-140.33083,0,-140.33083,-140.33083
.7,27,-4.4502835,0,-4.4502835,-4.4502835,-98.335907,0,-98.335907,-98.335907,-139.79927,0,-139.79927,-139.79927
.8,27,-4.433362,0,-4.433362,-4.433362,-97.962013,0,-97.962013,-97.962013,-139.26772,0,-139.26772,-139.26772
.9,27,-4.416441,0,-4.416441,-4.416441,-97.588112,0,-97.588112,-97.588112,-138.73616,0,-138.73616,-138.73616
1,27,-4.3995199,0,-4.3995199,-4.3995199,-97.214211,0,-97.214211,-97.214211,-138.20461,0,-138.20461,-138.20461
1.1,27,-4.3825984,0,-4.3825984,-4.3825984,-96.840309,0,-96.840309,-96.840309,-137.67305,0,-137.67305,-137.67305
1.2,27,-4.3656774,0,-4.3656774,-4.3656774,-96.466408,0,-96.466408,-96.466408,-137.14148,0,-137.14148,-137.14148
1.3,27,-4.3487558,0,-4.3487558,-4.3487558,-96.092506,0,-96.092506,-96.092506,-136.60992,0,-136.60992,-136.60992
1.4,27,-4.3318348,0,-4.3318348,-4.3318348,-95.718605,0,-95.718605,-95.718605,-136.07837,0,-136.07837,-136.07837
1.5,27,-4.3149137,0,-4.3149137,-4.3149137,-95.344704,0,-95.344704,-95.344704,-135.54681,0,-135.54681,-135.54681
1.6,27,-4.2979922,0,-4.2979922,-4.2979922,-94.970802,0,-94.970802,-94.970802,-135.01526,0,-135.01526,-135.01526
1.7,27,-4.2810712,0,-4.2810712,-4.2810712,-94.596901,0,-94.596901,-94.596901,-134.4837,0,-134.4837,-134.4837
1.8,27,-4.2641497,0,-4.2641497,-4.2641497,-94.223,0,-94.223,-94.223,-133.95215,0,-133.95215,-133.95215
1.9,27,-4.2472286,0,-4.2472286,-4.2472286,-93.849098,0,-93.849098,-93.849098,-133.42059,0,-133.42059,-133.42059
2,27,-4.2303076,0,-4.2303076,-4.2303076,-93.475197,0,-93.475197,-93.475197,-132.88904,0,-132.88904,-132.88904
2.1,27,-4.2133861,0,-4.2133861,-4.2133861,-93.101303,0,-93.101303,-93.101303,-132.35748,0,-132.35748,-132.35748
2.2,27,-4.196465,0,-4.196465,-4.196465,-92.727402,0,-92.727402,-92.727402,-131.82593,0,-131.82593,-131.82593
2.3,27,-4.1795435,0,-4.1795435,-4.1795435,-92.3535,0,-92.3535,-92.3535,-131.29437,0,-131.29437,-131.29437
2.4,27,-4.1626225,0,-4.1626225,-4.1626225,-91.979599,0,-91.979599,-91.979599,-130.76282,0,-130.76282,-130.76282
2.5,27,-4.1457014,0,-4.1457014,-4.1457014,-91.605698,0,-91.605698,-91.605698,-130.23126,0,-130.23126,-130.23126
2.6,27,-4.1287799,0,-4.1287799,-4.1287799,-91.231796,0,-91.231796,-91.231796,-129.69971,0,-129.69971,-129.69971
2.7,27,-4.1118588,0,-4.1118588,-4.1118588,-90.857895,0,-90.857895,-90.857895,-129.16814,0,-129.16814,-129.16814
2.8,27,-4.0949373,0,-4.0949373,-4.0949373,-90.483994,0,-90.483994,-90.483994,-128.63658,0,-128.63658,-128.63658
2.9,27,-4.0780163,0,-4.0780163,-4.0780163,-90.110092,0,-90.110092,-90.110092,-128.10503,0,-128.10503,-128.10503
3,27,-4.0610952,0,-4.0610952,-4.0610952,-89.736191,0,-89.736191,-89.736191,-127.57348,0,-127.57348,-127.57348
3.1,27,-4.0441737,0,-4.0441737,-4.0441737,-89.362289,0,-89.362289,-89.362289,-127.04192,0,-127.04192,-127.04192
3.2,27,-4.0272527,0,-4.0272527,-4.0272527,-88.988388,0,-88.988388,-88.988388,-126.51036,0,-126.51036,-126.51036
3.3,27,-4.0103316,0,-4.0103316,-4.0103316,-88.614487,0,-88.614487,-88.614487,-125.97881,0,-125.97881,-125.97881
3.4,27,-3.9934101,0,-3.9934101,-3.9934101,-88.240585,0,-88.240585,-88.240585,-125.44725,0,-125.44725,-125.44725
3.5,27,-3.9764888,0,-3.9764888,-3.9764888,-87.866692,0,-87.866692,-87.866692,-124.9157,0,-124.9157,-124.9157
3.6,27,-3.9595678,0,-3.9595678,-3.9595678,-87.49279,0,-87.49279,-87.49279,-124.38414,0,-124.38414,-124.38414
3.7,27,-3.9426465,0,-3.9426465,-3.9426465,-87.118889,0,-87.118889,-87.118889,-123.85258,0,-123.85258,-123.85258
3.8,27,-3.9257252,0,-3.9257252,-3.9257252,-86.744987,0,-86.744987,-86.744987,-123.32103,0,-123.32103,-123.32103
3.9,27,-3.9088039,0,-3.9088039,-3.9088039,-86.371086,0,-86.371086,-86.371086,-122.78947,0,-122.78947,-122.78947
4,27,-3.8918829,0,-3.8918829,-3.8918829,-85.997185,0,-85.997185,-85.997185,-122.25791,0,-122.25791,-122.25791
4.1,27,-3.8749616,0,-3.8749616,-3.8749616,-85.623283,0,-85.623283,-85.623283,-121.72636,0,-121.72636,-121.72636
4.2,27,-3.8580403,0,-3.8580403,-3.8580403,-85.249382,0,-85.249382,-85.249382,-121.1948,0,-121.1948,-121.1948
4.3,27,-3.8411191,0,-3.8411191,-3.8411191,-84.875481,0,-84.875481,-84.875481,-120.66325,0,-120.66325,-120.66325
4.4,27,-3.8241978,0,-3.8241978,-3.8241978,-84.501579,0,-84.501579,-84.501579,-120.13169,0,-120.13169,-120.13169
4.5,27,-3.8072767,0,-3.8072767,-3.8072767,-84.127678,0,-84.127678,-84.127678,-119.60014,0,-119.60014,-119.60014
4.6,27,-3.7903554,0,-3.7903554,-3.7903554,-83.753777,0,-83.753777,-83.753777,-119.06858,0,-119.06858,-119.06858
4.7,27,-3.7734342,0,-3.7734342,-3.7734342,-83.379883,0,-83.379883,-83.379883,-118.53703,0,-118.53703,-118.53703
4.8,27,-3.7565129,0,-3.7565129,-3.7565129,-83.005974,0,-83.005974,-83.005974,-118.00546,0,-118.00546,-118.00546
4.9,27,-3.7395916,0,-3.7395916,-3.7395916,-82.63208,0,-82.63208,-82.63208,-117.47391,0,-117.47391,-117.47391
5,27,-3.7226706,0,-3.7226706,-3.7226706,-82.258179,0,-82.258179,-82.258179,-116.94235,0,-116.94235,-116.94235
5.1,27,-3.7057493,0,-3.7057493,-3.7057493,-81.884277,0,-81.884277,-81.884277,-116.4108,0,-116.4108,-116.4108
5.2,27,-3.688828,0,-3.688828,-3.688828,-81.510376,0,-81.510376,-81.510376,-115.87924,0,-115.87924,-115.87924
5.3,27,-3.6719067,0,-3.6719067,-3.6719067,-81.136475,0,-81.136475,-81.136475,-115.34769,0,-115.34769,-115.34769
5.4,27,-3.6549857,0,-3.6549857,-3.6549857,-80.762573,0,-80.762573,-80.762573,-114.81612,0,-114.81612,-114.81612
5.5,27,-3.6380644,0,-3.6380644,-3.6380644,-80.388672,0,-80.388672,-80.388672,-114.28457,0,-114.28457,-114.28457
5.6,27,-3.6211431,0,-3.6211431,-3.6211431,-80.014771,0,-80.014771,-80.014771,-113.75301,0,-113.75301,-113.75301
5.7,27,-3.6042218,0,-3.6042218,-3.6042218,-79.640869,0,-79.640869,-79.640869,-113.22146,0,-113.22146,-113.22146
5.8,27,-3.5873005,0,-3.5873005,-3.5873005,-79.266968,0,-79.266968,-79.266968,-112.6899,0,-112.6899,-112.6899
5.9,27,-3.5703795,0,-3.5703795,-3.5703795,-78.893066,0,-78.893066,-78.893066,-112.15835,0,-112.15835,-112.15835
6,27,-3.5534582,0,-3.5534582,-3.5534582,-78.519165,0,-78.519165,-78.519165,-111.62679,0,-111.62679,-111.62679
6.1,27,-3.5365369,0,-3.5365369,-3.5365369,-78.145271,0,-78.145271,-78.145271,-111.09524,0,-111.09524,-111.09524
6.2,27,-3.5196159,0,-3.5196159,-3.5196159,-77.77137,0,-77.77137,-77.77137,-110.56368,0,-110.56368,-110.56368
6.3,27,-3.5026944,0,-3.5026944,-3.5026944,-77.397469,0,-77.397469,-77.397469,-110.03212,0,-110.03212,-110.03212
6.4,27,-3.4857733,0,-3.4857733,-3.4857733,-77.023567,0,-77.023567,-77.023567,-109.50056,0,-109.50056,-109.50056
6.5,27,-3.468852,0,-3.468852,-3.468852,-76.649666,0,-76.649666,-76.649666,-108.96901,0,-108.96901,-108.96901
6.6,27,-3.4519308,0,-3.4519308,-3.4519308,-76.275764,0,-76.275764,-76.275764,-108.43745,0,-108.43745,-108.43745
6.7,27,-3.4350097,0,-3.4350097,-3.4350097,-75.901863,0,-75.901863,-75.901863,-107.9059,0,-107.9059,-107.9059
6.8,27,-3.4180884,0,-3.4180884,-3.4180884,-75.527962,0,-75.527962,-75.527962,-107.37434,0,-107.37434,-107.37434
6.9,27,-3.4011672,0,-3.4011672,-3.4011672,-75.15406,0,-75.15406,-75.15406,-106.84279,0,-106.84279,-106.84279
7,27,-3.3842459,0,-3.3842459,-3.3842459,-74.780159,0,-74.780159,-74.780159,-106.31123,0,-106.31123,-106.31123
7.1,27,-3.3673246,0,-3.3673246,-3.3673246,-74.406258,0,-74.406258,-74.406258,-105.77967,0,-105.77967,-105.77967
7.2,27,-3.3504035,0,-3.3504035,-3.3504035,-74.032356,0,-74.032356,-74.032356,-105.24812,0,-105.24812,-105.24812
7.3,27,-3.3334823,0,-3.3334823,-3.3334823,-73.658455,0,-73.658455,-73.658455,-104.71656,0,-104.71656,-104.71656
7.4,27,-3.316561,0,-3.316561,-3.316561,-73.284554,0,-73.284554,-73.284554,-104.18501,0,-104.18501,-104.18501
7.5,27,-3.2996397,0,-3.2996397,-3.2996397,-72.91066,0,-72.91066,-72.91066,-103.65345,0,-103.65345,-103.65345
7.6,27,-3.2827187,0,-3.2827187,-3.2827187,-72.536758,0,-72.536758,-72.536758,-103.12189,0,-103.12189,-103.12189
7.7,27,-3.2657974,0,-3.2657974,-3.2657974,-72.162857,0,-72.162857,-72.162857,-102.59034,0,-102.59034,-102.59034
7.8,27,-3.2488761,0,-3.2488761,-3.2488761,-71.788956,0,-71.788956,-71.788956,-102.05878,0,-102.05878,-102.05878
7.9,27,-3.2319548,0,-3.2319548,-3.2319548,-71.415054,0,-71.415054,-71.415054,-101.52722,0,-101.52722,-101.52722
8,27,-3.2150335,0,-3.2150335,-3.2150335,-71.041153,0,-71.041153,-71.041153,-100.99567,0,-100.99567,-100.99567
8.1,27,-3.1981122,0,-3.1981122,-3.1981122,-70.667252,0,-70.667252,-70.667252,-100.46411,0,-100.46411,-100.46411
8.199999999999999,27,-3.1811912,0,-3.1811912,-3.1811912,-70.29335,0,-70.29335,-70.29335,-99.932556,0,-99.932556,-99.932556
8.300000000000001,27,-3.1642699,0,-3.1642699,-3.1642699,-69.919449,0,-69.919449,-69.919449,-99.401001,0,-99.401001,-99.401001
8.4,27,-3.1473486,0,-3.1473486,-3.1473486,-69.545547,0,-69.545547,-69.545547,-98.869446,0,-98.869446,-98.869446
8.5,27,-3.1304274,0,-3.1304274,-3.1304274,-69.171646,0,-69.171646,-69.171646,-98.337891,0,-98.337891,-98.337891
8.6,27,-3.1135061,0,-3.1135061,-3.1135061,-68.797745,0,-68.797745,-68.797745,-97.806328,0,-97.806328,-97.806328
8.699999999999999,27,-3.096585,0,-3.096585,-3.096585,-68.423851,0,-68.423851,-68.423851,-97.274773,0,-97.274773,-97.274773
8.800000000000001,27,-3.0796638,0,-3.0796638,-3.0796638,-68.049942,0,-68.049942,-68.049942,-96.743217,0,-96.743217,-96.743217
8.9,27,-3.0627427,0,-3.0627427,-3.0627427,-67.676048,0,-67.676048,-67.676048,-96.211662,0,-96.211662,-96.211662
9,27,-3.0458214,0,-3.0458214,-3.0458214,-67.302147,0,-67.302147,-67.302147,-95.680107,0,-95.680107,-95.680107
9.1,27,-3.0288999,0,-3.0288999,-3.0288999,-66.928246,0,-66.928246,-66.928246,-95.148552,0,-95.148552,-95.148552
9.199999999999999,27,-3.0119789,0,-3.0119789,-3.0119789,-66.554344,0,-66.554344,-66.554344,-94.616997,0,-94.616997,-94.616997
9.300000000000001,27,-2.9950576,0,-2.9950576,-2.9950576,-66.180443,0,-66.180443,-66.180443,-94.085434,0,-94.085434,-94.085434
9.4,27,-2.9781365,0,-2.9781365,-2.9781365,-65.806541,0,-65.806541,-65.806541,-93.553886,0,-93.553886,-93.553886
9.5,27,-2.9612153,0,-2.9612153,-2.9612153,-65.43264,0,-65.43264,-65.43264,-93.022324,0,-93.022324,-93.022324
9.6,27,-2.944294,0,-2.944294,-2.944294,-65.058739,0,-65.058739,-65.058739,-92.490768,0,-92.490768,-92.490768
9.699999999999999,27,-2.9273727,0,-2.9273727,-2.9273727,-64.684837,0,-64.684837,-64.684837,-91.959213,0,-91.959213,-91.959213
9.800000000000001,27,-2.9104514,0,-2.9104514,-2.9104514,-64.310936,0,-64.310936,-64.310936,-91.427658,0,-91.427658,-91.427658
9.9,27,-2.8935304,0,-2.8935304,-2.8935304,-63.937038,0,-63.937038,-63.937038,-90.896103,0,-90.896103,-90.896103
10,27,-2.8766091,0,-2.8766091,-2.8766091,-63.563137,0,-63.563137,-63.563137,-90.364548,0,-90.364548,-90.364548
10.1,27,-2.8596878,0,-2.8596878,-2.8596878,-63.189236,0,-63.189236,-63.189236,-89.832985,0,-89.832985,-89.832985
10.2,27,-2.8427665,0,-2.8427665,-2.8427665,-62.815334,0,-62.815334,-62.815334,-89.301437,0,-89.301437,-89.301437
10.3,27,-2.8258452,0,-2.8258452,-2.8258452,-62.441433,0,-62.441433,-62.441433,-88.769875,0,-88.769875,-88.769875
10.4,27,-2.8089242,0,-2.8089242,-2.8089242,-62.067535,0,-62.067535,-62.067535,-88.238319,0,-88.238319,-88.238319
10.5,27,-2.7920029,0,-2.7920029,-2.7920029,-61.693634,0,-61.693634,-61.693634,-87.706764,0,-87.706764,-87.706764
10.6,27,-2.7750816,0,-2.7750816,-2.7750816,-61.319729,0,-61.319729,-61.319729,-87.175209,0,-87.175209,-87.175209
10.7,27,-2.7581604,0,-2.7581604,-2.7581604,-60.945831,0,-60.945831,-60.945831,-86.643654,0,-86.643654,-86.643654
10.8,27,-2.7412391,0,-2.7412391,-2.7412391,-60.57193,0,-60.57193,-60.57193,-86.112099,0,-86.112099,-86.112099
10.9,27,-2.724318,0,-2.724318,-2.724318,-60.198029,0,-60.198029,-60.198029,-85.580544,0,-85.580544,-85.580544
11,27,-2.7073967,0,-2.7073967,-2.7073967,-59.824127,0,-59.824127,-59.824127,-85.048981,0,-85.048981,-85.048981
11.1,27,-2.6904755,0,-2.6904755,-2.6904755,-59.450226,0,-59.450226,-59.450226,-84.517426,0,-84.517426,-84.517426
11.2,27,-2.6735542,0,-2.6735542,-2.6735542,-59.076328,0,-59.076328,-59.076328,-83.98587,0,-83.98587,-83.98587
11.3,27,-2.6566329,0,-2.6566329,-2.6566329,-58.702427,0,-58.702427,-58.702427,-83.454315,0,-83.454315,-83.454315
11.4,27,-2.6397119,0,-2.6397119,-2.6397119,-58.328526,0,-58.328526,-58.328526,-82.92276,0,-82.92276,-82.92276
11.5,27,-2.6227906,0,-2.6227906,-2.6227906,-57.954624,0,-57.954624,-57.954624,-82.391205,0,-82.391205,-82.391205
11.6,27,-2.6058693,0,-2.6058693,-2.6058693,-57.580723,0,-57.580723,-57.580723,-81.859642,0,-81.859642,-81.859642
11.7,27,-2.5889482,0,-2.5889482,-2.5889482,-57.206821,0,-57.206821,-57.206821,-81.328094,0,-81.328094,-81.328094
11.8,27,-2.572027,0,-2.572027,-2.572027,-56.83292,0,-56.83292,-56.83292,-80.796532,0,-80.796532,-80.796532
11.9,27,-2.5551057,0,-2.5551057,-2.5551057,-56.459023,0,-56.459023,-56.459023,-80.264984,0,-80.264984,-80.264984
12,27,-2.5381844,0,-2.5381844,-2.5381844,-56.085121,0,-56.085121,-56.085121,-79.733421,0,-79.733421,-79.733421
12.1,27,-2.5212631,0,-2.5212631,-2.5212631,-55.71122,0,-55.71122,-55.71122,-79.201866,0,-79.201866,-79.201866
12.2,27,-2.5043421,0,-2.5043421,-2.5043421,-55.337318,0,-55.337318,-55.337318,-78.670311,0,-78.670311,-78.670311
12.3,27,-2.4874208,0,-2.4874208,-2.4874208,-54.963417,0,-54.963417,-54.963417,-78.138756,0,-78.138756,-78.138756
12.4,27,-2.4704995,0,-2.4704995,-2.4704995,-54.58952,0,-54.58952,-54.58952,-77.607201,0,-77.607201,-77.607201
12.5,27,-2.4535782,0,-2.4535782,-2.4535782,-54.215614,0,-54.215614,-54.215614,-77.075638,0,-77.075638,-77.075638
12.6,27,-2.436657,0,-2.436657,-2.436657,-53.841713,0,-53.841713,-53.841713,-76.544083,0,-76.544083,-76.544083
12.7,27,-2.4197359,0,-2.4197359,-2.4197359,-53.467815,0,-53.467815,-53.467815,-76.012527,0,-76.012527,-76.012527
12.8,27,-2.4028146,0,-2.4028146,-2.4028146,-53.093914,0,-53.093914,-53.093914,-75.480972,0,-75.480972,-75.480972
12.9,27,-2.3858933,0,-2.3858933,-2.3858933,-52.720013,0,-52.720013,-52.720013,-74.949417,0,-74.949417,-74.949417
13,27,-2.3689721,0,-2.3689721,-2.3689721,-52.346111,0,-52.346111,-52.346111,-74.417862,0,-74.417862,-74.417862
13.1,27,-2.3520508,0,-2.3520508,-2.3520508,-51.97221,0,-51.97221,-51.97221,-73.886299,0,-73.886299,-73.886299
13.2,27,-2.3351297,0,-2.3351297,-2.3351297,-51.598312,0,-51.598312,-51.598312,-73.354752,0,-73.354752,-73.354752
13.3,27,-2.3182085,0,-2.3182085,-2.3182085,-51.224407,0,-51.224407,-51.224407,-72.823189,0,-72.823189,-72.823189
13.4,27,-2.3012872,0,-2.3012872,-2.3012872,-50.85051,0,-50.85051,-50.85051,-72.291641,0,-72.291641,-72.291641
13.5,27,-2.2843659,0,-2.2843659,-2.2843659,-50.476608,0,-50.476608,-50.476608,-71.760078,0,-71.760078,-71.760078
13.6,27,-2.2674446,0,-2.2674446,-2.2674446,-50.102707,0,-50.102707,-50.102707,-71.228523,0,-71.228523,-71.228523
13.7,27,-2.2505236,0,-2.2505236,-2.2505236,-49.728806,0,-49.728806,-49.728806,-70.696968,0,-70.696968,-70.696968
13.8,27,-2.2336023,0,-2.2336023,-2.2336023,-49.354904,0,-49.354904,-49.354904,-70.165413,0,-70.165413,-70.165413
13.9,27,-2.2166812,0,-2.2166812,-2.2166812,-48.981007,0,-48.981007,-48.981007,-69.633858,0,-69.633858,-69.633858
14,27,-2.19976,0,-2.19976,-2.19976,-48.607105,0,-48.607105,-48.607105,-69.102303,0,-69.102303,-69.102303
14.1,27,-2.1828384,0,-2.1828384,-2.1828384,-48.2332,0,-48.2332,-48.2332,-68.57074,0,-68.57074,-68.57074
14.2,27,-2.1659174,0,-2.1659174,-2.1659174,-47.859303,0,-47.859303,-47.859303,-68.039185,0,-68.039185,-68.039185
14.3,27,-2.1489961,0,-2.1489961,-2.1489961,-47.485401,0,-47.485401,-47.485401,-67.507629,0,-67.507629,-67.507629
14.4,27,-2.1320751,0,-2.1320751,-2.1320751,-47.111504,0,-47.111504,-47.111504,-66.976074,0,-66.976074,-66.976074
14.5,27,-2.1151538,0,-2.1151538,-2.1151538,-46.737598,0,-46.737598,-46.737598,-66.444519,0,-66.444519,-66.444519
14.6,27,-2.0982325,0,-2.0982325,-2.0982325,-46.363697,0,-46.363697,-46.363697,-65.912964,0,-65.912964,-65.912964
14.7,27,-2.0813112,0,-2.0813112,-2.0813112,-45.989799,0,-45.989799,-45.989799,-65.381409,0,-65.381409,-65.381409
14.8,27,-2.0643899,0,-2.0643899,-2.0643899,-45.615898,0,-45.615898,-45.615898,-64.849846,0,-64.849846,-64.849846
14.9,27,-2.0474689,0,-2.0474689,-2.0474689,-45.241997,0,-45.241997,-45.241997,-64.318298,0,-64.318298,-64.318298
15,27,-2.0305476,0,-2.0305476,-2.0305476,-44.868095,0,-44.868095,-44.868095,-63.786739,0,-63.786739,-63.786739
15.1,27,-2.0136263,0,-2.0136263,-2.0136263,-44.494194,0,-44.494194,-44.494194,-63.25518,0,-63.25518,-63.25518
15.2,27,-1.9967052,0,-1.9967052,-1.9967052,-44.120296,0,-44.120296,-44.120296,-62.723625,0,-62.723625,-62.723625
15.3,27,-1.9797838,0,-1.9797838,-1.9797838,-43.746391,0,-43.746391,-43.746391,-62.19207,0,-62.19207,-62.19207
15.4,27,-1.9628627,0,-1.9628627,-1.9628627,-43.372494,0,-43.372494,-43.372494,-61.660515,0,-61.660515,-61.660515
15.5,27,-1.9459414,0,-1.9459414,-1.9459414,-42.998592,0,-42.998592,-42.998592,-61.128956,0,-61.128956,-61.128956
15.6,27,-1.92902,0,-1.92902,-1.92902,-42.624691,0,-42.624691,-42.624691,-60.597401,0,-60.597401,-60.597401
15.7,27,-1.912099,0,-1.912099,-1.912099,-42.25079,0,-42.25079,-42.25079,-60.065845,0,-60.065845,-60.065845
15.8,27,-1.8951777,0,-1.8951777,-1.8951777,-41.876888,0,-41.876888,-41.876888,-59.534286,0,-59.534286,-59.534286
15.9,27,-1.8782566,0,-1.8782566,-1.8782566,-41.502991,0,-41.502991,-41.502991,-59.002735,0,-59.002735,-59.002735
16,27,-1.8613353,0,-1.8613353,-1.8613353,-41.129089,0,-41.129089,-41.129089,-58.471176,0,-58.471176,-58.471176
16.1,27,-1.844414,0,-1.844414,-1.844414,-40.755184,0,-40.755184,-40.755184,-57.939617,0,-57.939617,-57.939617
16.2,27,-1.8274927,0,-1.8274927,-1.8274927,-40.381283,0,-40.381283,-40.381283,-57.408058,0,-57.408058,-57.408058
16.3,27,-1.8105717,0,-1.8105717,-1.8105717,-40.007389,0,-40.007389,-40.007389,-56.876511,0,-56.876511,-56.876511
16.4,27,-1.7936504,0,-1.7936504,-1.7936504,-39.633488,0,-39.633488,-39.633488,-56.344955,0,-56.344955,-56.344955
16.5,27,-1.7767291,0,-1.7767291,-1.7767291,-39.259583,0,-39.259583,-39.259583,-55.813396,0,-55.813396,-55.813396
16.6,27,-1.7598078,0,-1.7598078,-1.7598078,-38.885681,0,-38.885681,-38.885681,-55.281837,0,-55.281837,-55.281837
16.7,27,-1.7428865,0,-1.7428865,-1.7428865,-38.51178,0,-38.51178,-38.51178,-54.750278,0,-54.750278,-54.750278
16.8,27,-1.7259655,0,-1.7259655,-1.7259655,-38.137886,0,-38.137886,-38.137886,-54.218731,0,-54.218731,-54.218731
16.9,27,-1.7090442,0,-1.7090442,-1.7090442,-37.763981,0,-37.763981,-37.763981,-53.687172,0,-53.687172,-53.687172
17,27,-1.6921229,0,-1.6921229,-1.6921229,-37.390079,0,-37.390079,-37.390079,-53.155613,0,-53.155613,-53.155613
17.1,27,-1.6752017,0,-1.6752017,-1.6752017,-37.016178,0,-37.016178,-37.016178,-52.624058,0,-52.624058,-52.624058
17.2,27,-1.6582804,0,-1.6582804,-1.6582804,-36.642277,0,-36.642277,-36.642277,-52.092499,0,-52.092499,-52.092499
17.3,27,-1.6413594,0,-1.6413594,-1.6413594,-36.268379,0,-36.268379,-36.268379,-51.560951,0,-51.560951,-51.560951
17.4,27,-1.624438,0,-1.624438,-1.624438,-35.894478,0,-35.894478,-35.894478,-51.029392,0,-51.029392,-51.029392
17.5,27,-1.6075168,0,-1.6075168,-1.6075168,-35.520576,0,-35.520576,-35.520576,-50.497833,0,-50.497833,-50.497833
17.6,27,-1.5905955,0,-1.5905955,-1.5905955,-35.146675,0,-35.146675,-35.146675,-49.966274,0,-49.966274,-49.966274
17.7,27,-1.5736742,0,-1.5736742,-1.5736742,-34.77277,0,-34.77277,-34.77277,-49.434719,0,-49.434719,-49.434719
17.8,27,-1.5567533,0,-1.5567533,-1.5567533,-34.398876,0,-34.398876,-34.398876,-48.903172,0,-48.903172,-48.903172
17.9,27,-1.539832,0,-1.539832,-1.539832,-34.024975,0,-34.024975,-34.024975,-48.371613,0,-48.371613,-48.371613
18,27,-1.5229107,0,-1.5229107,-1.5229107,-33.651073,0,-33.651073,-33.651073,-47.840054,0,-47.840054,-47.840054
18.1,27,-1.5059893,0,-1.5059893,-1.5059893,-33.277168,0,-33.277168,-33.277168,-47.308495,0,-47.308495,-47.308495
18.2,27,-1.489068,0,-1.489068,-1.489068,-32.903267,0,-32.903267,-32.903267,-46.776936,0,-46.776936,-46.776936
18.3,27,-1.4721471,0,-1.4721471,-1.4721471,-32.529373,0,-32.529373,-32.529373,-46.245388,0,-46.245388,-46.245388
18.4,27,-1.4552258,0,-1.4552258,-1.4552258,-32.155472,0,-32.155472,-32.155472,-45.713829,0,-45.713829,-45.713829
18.5,27,-1.4383045,0,-1.4383045,-1.4383045,-31.781569,0,-31.781569,-31.781569,-45.182274,0,-45.182274,-45.182274
18.6,27,-1.4213833,0,-1.4213833,-1.4213833,-31.407665,0,-31.407665,-31.407665,-44.650715,0,-44.650715,-44.650715
18.7,27,-1.404462,0,-1.404462,-1.404462,-31.033764,0,-31.033764,-31.033764,-44.119156,0,-44.119156,-44.119156
18.8,27,-1.3875409,0,-1.3875409,-1.3875409,-30.659868,0,-30.659868,-30.659868,-43.587608,0,-43.587608,-43.587608
18.9,27,-1.3706197,0,-1.3706197,-1.3706197,-30.285967,0,-30.285967,-30.285967,-43.056049,0,-43.056049,-43.056049
19,27,-1.3536984,0,-1.3536984,-1.3536984,-29.912064,0,-29.912064,-29.912064,-42.52449,0,-42.52449,-42.52449
19.1,27,-1.3367771,0,-1.3367771,-1.3367771,-29.538162,0,-29.538162,-29.538162,-41.992935,0,-41.992935,-41.992935
19.2,27,-1.3198558,0,-1.3198558,-1.3198558,-29.164259,0,-29.164259,-29.164259,-41.461376,0,-41.461376,-41.461376
19.3,27,-1.3029348,0,-1.3029348,-1.3029348,-28.790365,0,-28.790365,-28.790365,-40.929829,0,-40.929829,-40.929829
19.4,27,-1.2860135,0,-1.2860135,-1.2860135,-28.416462,0,-28.416462,-28.416462,-40.39827,0,-40.39827,-40.39827
19.5,27,-1.2690922,0,-1.2690922,-1.2690922,-28.042561,0,-28.042561,-28.042561,-39.866711,0,-39.866711,-39.866711
19.6,27,-1.2521709,0,-1.2521709,-1.2521709,-27.668657,0,-27.668657,-27.668657,-39.335152,0,-39.335152,-39.335152
19.7,27,-1.2352496,0,-1.2352496,-1.2352496,-27.294756,0,-27.294756,-27.294756,-38.803596,0,-38.803596,-38.803596
19.8,27,-1.2183287,0,-1.2183287,-1.2183287,-26.92086,0,-26.92086,-26.92086,-38.272045,0,-38.272045,-38.272045
19.9,27,-1.2014073,0,-1.2014073,-1.2014073,-26.546959,0,-26.546959,-26.546959,-37.74049,0,-37.74049,-37.74049
