temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,27,-61.559456,94.607368,-246.9865,123.86758,313.58215,944.42291,-1537.4528,2164.6172
-19.9,27,-61.428478,94.406075,-246.46098,123.60403,312.91495,942.41351,-1534.1816,2160.0115
-19.8,27,-61.297501,94.204781,-245.93549,123.34048,312.24777,940.40411,-1530.9104,2155.406
-19.7,27,-61.166527,94.003494,-245.40999,123.07693,311.58057,938.39471,-1527.6393,2150.8005
-19.6,27,-61.035549,93.8022,-244.88448,122.81339,310.91336,936.38531,-1524.368,2146.1948
-19.5,27,-60.904568,93.600906,-244.35898,122.54984,310.24619,934.37585,-1521.0969,2141.5894
-19.4,27,-60.77359,93.399612,-243.83347,122.28629,309.57898,932.36646,-1517.8257,2136.9836
-19.3,27,-60.642612,93.198318,-243.30797,122.02274,308.91177,930.35706,-1514.5546,2132.3782
-19.2,27,-60.511639,92.997032,-242.78247,121.75919,308.2446,928.34766,-1511.2834,2127.7727
-19.1,27,-60.380661,92.795738,-242.25696,121.49564,307.57739,926.33826,-1508.0122,2123.167
-19,27,-60.249683,92.594444,-241.73146,121.23209,306.91019,924.32886,-1504.741,2118.5615
-18.9,27,-60.118702,92.39315,-241.20595,120.96854,306.24301,922.3194,-1501.4698,2113.9558
-18.8,27,-59.987724,92.191856,-240.68045,120.70499,305.57581,920.31,-1498.1986,2109.3503
-18.7,27,-59.85675,91.99057,-240.15495,120.44145,304.9086,918.3006,-1494.9275,2104.7446
-18.6,27,-59.725773,91.789276,-239.62946,120.1779,304.24142,916.2912,-1491.6564,2100.1392
-18.5,27,-59.594795,91.587982,-239.10394,119.91435,303.57422,914.2818,-1488.3851,2095.5337
-18.4,27,-59.463818,91.386688,-238.57843,119.6508,302.90701,912.27234,-1485.1139,2090.928
-18.3,27,-59.332836,91.185394,-238.05293,119.38726,302.23981,910.26294,-1481.8428,2086.3225
-18.2,27,-59.201862,90.984108,-237.52744,119.12371,301.57263,908.25354,-1478.5717,2081.7168
-18.1,27,-59.070885,90.782814,-237.00194,118.86016,300.90543,906.24414,-1475.3004,2077.1113
-18,27,-58.939907,90.58152,-236.47643,118.59662,300.23822,904.23474,-1472.0293,2072.5056
-17.9,27,-58.808929,90.380226,-235.95093,118.33307,299.57104,902.22528,-1468.7581,2067.9001
-17.8,27,-58.677948,90.178932,-235.42542,118.06952,298.90384,900.21588,-1465.4869,2063.2947
-17.7,27,-58.546974,89.977646,-234.89992,117.80597,298.23666,898.20648,-1462.2157,2058.689
-17.6,27,-58.415997,89.776352,-234.37442,117.54243,297.56946,896.19708,-1458.9446,2054.0835
-17.5,27,-58.285019,89.575058,-233.84891,117.27888,296.90225,894.18768,-1455.6733,2049.4778
-17.4,27,-58.154041,89.373764,-233.32341,117.01533,296.23505,892.17828,-1452.4022,2044.8723
-17.3,27,-58.023064,89.172478,-232.7979,116.75178,295.56787,890.16882,-1449.131,2040.2667
