,discrate,year,rcp,variable,pulse,damages
0,1.0,2020.0,rcp45,nocons_betas_SSP2,pulse,0.002115332552229883
1,1.0,2020.0,rcp85,nocons_betas_SSP2,pulse,-0.001232337165232775
2,1.0,2021.0,rcp45,nocons_betas_SSP2,pulse,0.0077825569459125145
3,1.0,2021.0,rcp85,nocons_betas_SSP2,pulse,0.0037352339757385326
4,1.0,2022.0,rcp45,nocons_betas_SSP2,pulse,0.011571061574620468
5,1.0,2022.0,rcp85,nocons_betas_SSP2,pulse,0.0041547530153286895
6,1.0,2023.0,rcp45,nocons_betas_SSP2,pulse,0.01624929478249525
7,1.0,2023.0,rcp85,nocons_betas_SSP2,pulse,0.007170078334426805
8,1.0,2024.0,rcp45,nocons_betas_SSP2,pulse,0.0231977948753851
9,1.0,2024.0,rcp85,nocons_betas_SSP2,pulse,0.013718688585528082
10,1.0,2025.0,rcp45,nocons_betas_SSP2,pulse,0.029788951341771053
11,1.0,2025.0,rcp85,nocons_betas_SSP2,pulse,0.02271581057871337
12,1.0,2026.0,rcp45,nocons_betas_SSP2,pulse,0.027329494290935192
13,1.0,2026.0,rcp85,nocons_betas_SSP2,pulse,0.01777037803717713
14,1.0,2027.0,rcp45,nocons_betas_SSP2,pulse,0.029127096190902046
15,1.0,2027.0,rcp85,nocons_betas_SSP2,pulse,0.018629302750940838
16,1.0,2028.0,rcp45,nocons_betas_SSP2,pulse,0.03489767039915159
17,1.0,2028.0,rcp85,nocons_betas_SSP2,pulse,0.027901675406027237
18,1.0,2029.0,rcp45,nocons_betas_SSP2,pulse,0.03791975275849194
19,1.0,2029.0,rcp85,nocons_betas_SSP2,pulse,0.03431363032267919
20,1.0,2030.0,rcp45,nocons_betas_SSP2,pulse,0.040717021517715585
21,1.0,2030.0,rcp85,nocons_betas_SSP2,pulse,0.038473129600754004
22,1.0,2031.0,rcp45,nocons_betas_SSP2,pulse,0.04991082008913033
23,1.0,2031.0,rcp85,nocons_betas_SSP2,pulse,0.04924206956665909
24,1.0,2032.0,rcp45,nocons_betas_SSP2,pulse,0.05391749428788707
25,1.0,2032.0,rcp85,nocons_betas_SSP2,pulse,0.05034707310568404
26,1.0,2033.0,rcp45,nocons_betas_SSP2,pulse,0.05418039311176693
27,1.0,2033.0,rcp85,nocons_betas_SSP2,pulse,0.05147171496123474
28,1.0,2034.0,rcp45,nocons_betas_SSP2,pulse,0.053934387452332935
29,1.0,2034.0,rcp85,nocons_betas_SSP2,pulse,0.04819811400159916
30,1.0,2035.0,rcp45,nocons_betas_SSP2,pulse,0.05912210965373748
31,1.0,2035.0,rcp85,nocons_betas_SSP2,pulse,0.05566931728205407
32,1.0,2036.0,rcp45,nocons_betas_SSP2,pulse,0.06003282125416655
33,1.0,2036.0,rcp85,nocons_betas_SSP2,pulse,0.05821463831658577
34,1.0,2037.0,rcp45,nocons_betas_SSP2,pulse,0.059884095944191175
35,1.0,2037.0,rcp85,nocons_betas_SSP2,pulse,0.05797757081357988
36,1.0,2038.0,rcp45,nocons_betas_SSP2,pulse,0.06384992973223734
37,1.0,2038.0,rcp85,nocons_betas_SSP2,pulse,0.05936077242528984
38,1.0,2039.0,rcp45,nocons_betas_SSP2,pulse,0.06759278007803983
39,1.0,2039.0,rcp85,nocons_betas_SSP2,pulse,0.06107226893252424
40,1.0,2040.0,rcp45,nocons_betas_SSP2,pulse,0.06889199854736974
41,1.0,2040.0,rcp85,nocons_betas_SSP2,pulse,0.062216448712301205
42,1.0,2041.0,rcp45,nocons_betas_SSP2,pulse,0.07180295101119265
43,1.0,2041.0,rcp85,nocons_betas_SSP2,pulse,0.06606268170024342
44,1.0,2042.0,rcp45,nocons_betas_SSP2,pulse,0.07876412983458263
45,1.0,2042.0,rcp85,nocons_betas_SSP2,pulse,0.07430570670861258
46,1.0,2043.0,rcp45,nocons_betas_SSP2,pulse,0.0827865463662349
47,1.0,2043.0,rcp85,nocons_betas_SSP2,pulse,0.08135549872965811
48,1.0,2044.0,rcp45,nocons_betas_SSP2,pulse,0.08623377457877332
49,1.0,2044.0,rcp85,nocons_betas_SSP2,pulse,0.08705313228764941
50,1.0,2045.0,rcp45,nocons_betas_SSP2,pulse,0.08978306549266997
51,1.0,2045.0,rcp85,nocons_betas_SSP2,pulse,0.09252766927146006
52,1.0,2046.0,rcp45,nocons_betas_SSP2,pulse,0.09396193194538736
53,1.0,2046.0,rcp85,nocons_betas_SSP2,pulse,0.09998926106258532
54,1.0,2047.0,rcp45,nocons_betas_SSP2,pulse,0.09679576910176582
55,1.0,2047.0,rcp85,nocons_betas_SSP2,pulse,0.10402935349190262
56,1.0,2048.0,rcp45,nocons_betas_SSP2,pulse,0.09957881895470302
57,1.0,2048.0,rcp85,nocons_betas_SSP2,pulse,0.1091392632569054
58,1.0,2049.0,rcp45,nocons_betas_SSP2,pulse,0.10364817793969018
59,1.0,2049.0,rcp85,nocons_betas_SSP2,pulse,0.1150397909331335
60,1.0,2050.0,rcp45,nocons_betas_SSP2,pulse,0.10657771474603411
61,1.0,2050.0,rcp85,nocons_betas_SSP2,pulse,0.11980686367186376
62,1.0,2051.0,rcp45,nocons_betas_SSP2,pulse,0.11178972138989156
63,1.0,2051.0,rcp85,nocons_betas_SSP2,pulse,0.12731256962408447
64,1.0,2052.0,rcp45,nocons_betas_SSP2,pulse,0.1135842440392353
65,1.0,2052.0,rcp85,nocons_betas_SSP2,pulse,0.127761292000199
66,1.0,2053.0,rcp45,nocons_betas_SSP2,pulse,0.11862239843159843
67,1.0,2053.0,rcp85,nocons_betas_SSP2,pulse,0.13291184600076772
68,1.0,2054.0,rcp45,nocons_betas_SSP2,pulse,0.12121461621354357
69,1.0,2054.0,rcp85,nocons_betas_SSP2,pulse,0.13667831141306172
70,1.0,2055.0,rcp45,nocons_betas_SSP2,pulse,0.12470370797153395
71,1.0,2055.0,rcp85,nocons_betas_SSP2,pulse,0.14182168781958912
72,1.0,2056.0,rcp45,nocons_betas_SSP2,pulse,0.12532578477677458
73,1.0,2056.0,rcp85,nocons_betas_SSP2,pulse,0.1453790093883404
74,1.0,2057.0,rcp45,nocons_betas_SSP2,pulse,0.12879099994450277
75,1.0,2057.0,rcp85,nocons_betas_SSP2,pulse,0.15156206127555752
