,year,cons_damages,no_cons_damages,fair_temperatures_anomaly_rcp,diff,level_cons,level_no_cons,slope_cons,slope_no_cons
183,2198,0.004532285075622866,0.005006749745124495,6.1388431,-0.0004744646695016286,17.68690965518586,19.055618520529993,5.59088406886406,6.176191615810801
184,2199,0.004560894429729956,0.0050403432918457725,6.1622157,-0.0004794488621158166,17.90339109269446,19.29835466882387,5.639396578044481,6.23224215891
185,2200,0.004589821683929074,0.0050744461340173075,6.182373,-0.0004846244500882335,18.10333198223162,19.5229483511053,5.68500795189,6.285292263561401
186,2201,0.004615080284551709,0.00510468306214662,6.1985517,-0.0004896027775949108,18.28192991250448,19.72406796997684,5.72693628584712,6.334515801668461
187,2202,0.004642939100971688,0.005137851292623452,6.213646400000001,-0.000494912191651764,18.455379823773885,19.91959351114139,5.76795049372608,6.38280536859584
188,2203,0.004664587212655391,0.005164175684399197,6.228187999999999,-0.0004995884717438059,18.626638859146002,20.112788767374173,5.808557326508,6.4306902163512
189,2204,0.004688141138895929,0.005192669954229956,6.2415037,-0.0005045288153340266,18.791699882332402,20.299224598168387,5.8480852600150195,6.47746746889978
190,2205,0.004711242402095195,0.005220656396488721,6.255013,-0.0005094139943935261,18.958780644251565,20.487984087212617,5.8879217343266,6.5245892615856
191,2206,0.004734884261541339,0.005249245576379735,6.268486,-0.0005143613148383963,19.126547785644885,20.677589940268764,5.927842419072,6.5718198049779994
192,2207,0.004759755883029015,0.005279134572667488,6.2835293,-0.0005193786896384722,19.30458074051772,20.878680867701227,5.96944571753908,6.620846500321499
193,2208,0.004789258733353563,0.005314041858557772,6.3013792,-0.000524783125204209,19.500515748683178,21.099731419538333,6.0139913587686396,6.67299675363456
194,2209,0.004820692665720827,0.005350996989214707,6.3215976,-0.0005303043234938798,19.712083679188588,21.338243560904523,6.0610771474488,6.727853096275361
195,2210,0.0048512188518650134,0.005386910186622629,6.3429117,-0.0005356913347576153,19.931836277501652,21.585981513072966,6.109446463749219,6.78409842353202
196,2211,0.0048825566503651885,0.005423793419218725,6.3629093,-0.0005412367688535369,20.14509018628383,21.8266283668617,6.156667979222859,6.839163327746319
197,2212,0.00491047870013972,0.005456944763515992,6.3816919,-0.0005464660633762719,20.352297485193432,22.06067808859816,6.202829083730601,6.89313712713498
198,2213,0.004935530031204394,0.00548703532544792,6.397696,-0.0005515052942435261,20.543519110718808,22.277080322345807,6.2463114388096,6.944307674815999
199,2214,0.004963269600228415,0.005520178903694273,6.4123845,-0.0005569093034658579,20.727598567356896,22.48564692523808,6.2885828593714,6.994222186641001
200,2215,0.004988017279643486,0.005550126906616271,6.424141400000001,-0.0005621096269727843,20.89414455188616,22.674797674532844,6.327958277850721,7.04109023506572
201,2216,0.005011986820612435,0.005579253849241184,6.434939900000001,-0.0005672670286287484,21.05537703868601,22.858112286553638,6.366445254045141,7.0870343546278205
202,2217,0.005037267577080229,0.005609808253964843,6.4465618,-0.0005725406768846142,21.222591001471464,23.048161275438375,6.405883038257959,7.134003494148479
203,2218,0.005063425172476599,0.005641298161418007,6.4592404000000005,-0.000577872988941408,21.397393721711847,23.246743879873794,6.446527637270321,7.182271403698159
204,2219,0.005094534375864157,0.0056781895074244915,6.4747605,-0.0005836551315603344,21.591502525674755,23.46692848223918,6.490267630895801,7.233846437492701
205,2220,0.005125291374135088,0.0057145496492658765,6.4937334,-0.0005892582751307884,21.809281488043872,23.713605539568803,6.537782283546879,7.289457094371279
206,2221,0.005157447332141629,0.005752409981376161,6.514351400000001,-0.0005949626492345317,22.039322370833414,23.974079282873547,6.587205219349522,7.347126020471402
207,2222,0.0051923844058094915,0.005793278371090338,6.5374650999999995,-0.0006008939652808465,22.287521866934533,24.254940674936023,6.63946219791704,7.4078420499752795
208,2223,0.005224170159578989,0.005830808048170155,6.5567193,-0.0006066378885911661,22.51175874502021,24.509197813073836,6.68780514237406,7.464423631790641
209,2224,0.005255119896400373,0.005867596617729731,6.5716996,-0.000612476721329358,22.708679975981287,24.733077649762148,6.73173636761288,7.516331869381361
210,2225,0.005283705848320608,0.005901877399860922,6.5837936,-0.0006181715515403141,22.887126399977706,24.936422604078896,6.77269380678304,7.56509195249696
211,2226,0.005307206124303576,0.00593060068084128,6.5930333,-0.0006233945565377041,23.04696764576325,25.119049129431197,6.810675221759161,7.61069131078132
212,2227,0.005332899816441028,0.005961771596506793,6.6024442,-0.000628871780065765,23.208587439730163,25.303731591535797,6.848922418552961,7.656589362215238
213,2228,0.0053596348045736875,0.00599412837936697,6.6114364000000005,-0.0006344935747932823,23.367948219746076,25.485950673254663,6.88679643741936,7.7021022567936
214,2229,0.005384243423353752,0.00602401248907114,6.6227789,-0.0006397690657173882,23.544181038133143,25.68711277640332,6.9273200250804,7.750462365498399
215,2230,0.005419682768380341,0.006065862971418312,6.6378326,-0.0006461802030379715,23.74706496806255,25.918170029504157,6.97201988053748,7.803303873662281
216,2231,0.005448975452335247,0.006100774000490361,6.654594400000001,-0.0006517985481551136,23.963030524619064,26.163979310035877,7.018734075956959,7.85832591240912
217,2232,0.005484970066692796,0.006143216693896392,6.670907499999999,-0.0006582466272035958,24.1770846219473,26.407750151086304,7.065099253652499,7.912996860077
218,2233,0.00552139022699194,0.006186132315278314,6.6875834,-0.0006647420882863742,24.39494386845518,26.65588223648924,7.112012603316719,7.968277015515559
219,2234,0.005549206168687704,0.006219529677409241,6.7016315,-0.0006703235087215376,24.595247935214886,26.884454352794837,7.1561397701536,8.0205958317251
220,2235,0.005581874707893064,0.006258451577444646,6.7137856,-0.0006765768695515817,24.782937841409122,27.098969720267178,7.1982692715648,8.07078962476032
221,2236,0.00561111445899698,0.0062936706120062524,6.7227421000000005,-0.0006825561530092727,24.948340190807464,27.288566694791868,7.236910238153363,8.117254959745901
222,2237,0.005637712589248167,0.00632595518437995,6.7311119999999995,-0.0006882425951317828,25.110084059679366,27.47411201410094,7.274969240324799,8.1631063184096
223,2238,0.005667234689013867,0.006361529274972355,6.7394509000000005,-0.0006942945859584881,25.27215331509742,27.660090742404986,7.313065481992101,8.20901218978852
224,2239,0.005693943416140712,0.006393911082458459,6.748704400000001,-0.0006999676663177468,25.441504655540346,27.854296442099365,7.352275681379442,8.256126286748241
225,2240,0.0057292463755374,0.006435860525552783,6.760123299999999,-0.0007066141500153833,25.627497944990285,28.067258422988125,7.394041782020118,8.30600365251378
226,2241,0.005762334012445081,0.006475161225235837,6.7756238,-0.0007128272127907564,25.844652674842163,28.315312219949714,7.440586574224,8.361042202673918
227,2242,0.005797092446051977,0.006516239409418034,6.793764100000001,-0.0007191469633660574,26.082745896020302,28.586999139352553,7.490305984958761,8.41952205341982
228,2243,0.005830747981228512,0.006556143175799889,6.810587400000001,-0.0007253951945713766,26.31233772167723,28.849239286023987,7.53866364770128,8.476559010394801
229,2244,0.005858960536802016,0.0065900139523584755,6.8254948,-0.0007310534155564596,26.52870266673595,29.09670624497901,7.584948990106801,8.5313838131832
230,2245,0.005891391574156302,0.006628794166925189,6.836597,-0.0007374025927688876,26.717156719920006,29.31286313694046,7.626934650076201,8.581589139782603
231,2246,0.00591814945514102,0.006661320164894846,6.844727499999999,-0.0007431707097538265,26.883615778550112,29.504336106570626,7.665545663240499,8.628166086654
232,2247,0.00594347452146593,0.006692267540149288,6.852098,-0.000748793018683358,27.04477584982007,29.689895288124358,7.703338248396,8.6738696881008
233,2248,0.005964554502003949,0.006718488556337832,6.8581905,-0.0007539340543338824,27.19653279280022,29.864913250676935,7.7396897815168,8.718025885096699
234,2249,0.005992355676323058,0.006752294350516053,6.8640041,-0.0007599386741929948,27.346520599309777,30.03798339791473,7.775765393807719,8.761893236962939
235,2250,0.006013220927908236,0.006778282297716487,6.8698792,-0.0007650613698082509,27.49736865611519,30.212056930711686,7.81196515357376,8.805901198315839
236,2251,0.006037152008651958,0.00680769147770377,6.876557400000001,-0.0007705394690518119,27.654910133596072,30.393712161117648,7.849174235552842,8.851008085151802
237,2252,0.006064534888142958,0.00684091238887774,6.8852768,-0.0007763775007347817,27.82899075395567,30.594074459288713,7.888879730911359,8.898829219459842
238,2253,0.006097097481088554,0.006879858678342288,6.8970050999999994,-0.000782761197253734,28.027535592961897,30.822102943566303,7.932270665151381,8.950656785666078
239,2254,0.006129815926648519,0.00691887605971786,6.9114122,-0.0007890601330693414,28.24830905131388,31.07528664723566,7.978990820116721,9.006106461281721
240,2255,0.006161201266227323,0.006956424689942509,6.9251838,-0.0007952234237151856,28.465075718722915,31.324045803270433,8.025068714514559,9.060881222069481
241,2256,0.006193305097074386,0.006994794374637792,6.9388084,-0.0008014892775634053,28.681702410067192,31.57271681689761,8.071091043294002,9.11560928225608
242,2257,0.006222363628030081,0.007029800418827392,6.9508524000000005,-0.0008074367907973112,28.886521483665526,31.808154009124035,8.11530709829216,9.168399707205682
243,2258,0.00625382110387207,0.007067629665748143,6.960197,-0.0008138085618760726,29.070218420078394,32.0197799806357,8.1563351164134,9.217737975659999
244,2259,0.006276680962894687,0.007095804130543115,6.968176799999999,-0.0008191231676484279,29.243384669430927,32.21957208595653,8.19577114625744,9.2653610510816
245,2260,0.006304560183373553,0.0071297560083039,6.9736332999999995,-0.000825195824930347,29.39633151455188,32.39653982042487,8.23217481454168,9.309694147218538
246,2261,0.00632792133268012,0.0071586197926407635,6.9786463,-0.0008306984599606437,29.545967384802356,32.56980275607382,8.268077621333159,9.353490766560283
247,2262,0.006352337149600373,0.007188632823705632,6.9847746,-0.0008362956741052585,29.705194662567642,32.7539585891607,8.30540638713728,9.398847332386959
248,2263,0.006378830922798784,0.007220943590020568,6.9922061,-0.0008421126672217838,29.875711532212637,32.95092413681589,8.344410871819662,9.446033531710338
249,2264,0.006407623222909109,0.007255728085276303,7.002910099999999,-0.0008481048623671938,30.07417566280827,33.17959514712549,8.387562718598419,9.497750306711138
250,2265,0.006440791362415155,0.0072953227320837755,7.0172791,-0.0008545313696686208,30.304329957968065,33.444222970819695,8.43539803263298,9.55458407097312
251,2266,0.006474061729580427,0.00733496675931633,7.033464,-0.0008609050297359033,30.551009235011175,33.72766045408928,8.485641705329598,9.614062144040002
252,2267,0.006510188691144947,0.00737780810182187,7.0507927,-0.000867619410676923,30.80875734158353,34.02373213321587,8.53747163504104,9.675289431072358
253,2268,0.006545038963324146,0.007419415814865715,7.063160400000001,-0.0008743768515415695,31.025324033457757,34.27323485982042,8.583175231159522,9.729854852647522
254,2269,0.006572606744949638,0.007452901047649618,7.0723753,-0.0008802943026999799,31.21562985519493,34.493030838286295,8.62498438213472,9.78018176813418
255,2270,0.006597103562334894,0.007483034268787492,7.0784035,-0.0008859307064525979,31.378991886811736,34.68231667668138,8.6628156577317,9.8261729240284
256,2271,0.006621320236579464,0.007512899910999238,7.0832481,-0.0008915796744197735,31.53246177438105,34.86042373104874,8.69918527152938,9.870575712101019
257,2272,0.006648208498859276,0.007545833918761957,7.087246400000001,-0.0008976254199026812,31.678861775671663,35.03054219653513,8.73451175537376,9.913845235775678
258,2273,0.006671866167597074,0.007575054800732062,7.0923967,-0.0009031886331349881,31.835627647541784,35.21245167835204,8.771356534389898,9.958779191948599
259,2274,0.006698522832358833,0.007607557734232273,7.1006026,-0.00090903490187344,32.01966467835561,35.425366098473916,8.81219531916208,10.008090189594
260,2275,0.006728482209837239,0.007643679610850995,7.112149700000001,-0.0009151974010137565,32.23386773041722,35.67260157751679,8.85743583459868,10.062230384133462
261,2276,0.006760109484552856,0.007681634487681777,7.1253538,-0.0009215250031289202,32.463697608948834,35.93766531230873,8.9049331551104,10.118856607063682
262,2277,0.006791581424238302,0.007719463193716081,7.1374545,-0.0009278817694777786,32.684684231645896,36.19275614812636,8.951108244463098,10.174049855655202
263,2278,0.006820994335626551,0.007755005578040652,7.1483445,-0.0009340112424141012,32.89570126675296,36.436585463705256,8.9958031728053,10.2276351764943
264,2279,0.006848195189839146,0.007788128558999574,7.1569842999999995,-0.0009399333691604284,33.08719769709237,36.658287343912,9.0376376560417,10.278098134464418
265,2280,0.006872347677834512,0.007817908164128085,7.162554300000001,-0.0009455604862935729,33.25145341055653,36.84904411017361,9.075501551987182,10.3242122955583
266,2281,0.0068956327837739195,0.00784673712263384,7.1672573,-0.0009511043388599205,33.408194607024136,37.031289031805606,9.112269220572719,10.3691310967549
267,2282,0.006923800600837637,0.007881111397495033,7.1722732,-0.0009573107966573957,33.56811024827938,37.217178807291496,9.149492104596,10.41455559755936
268,2283,0.006948853381153697,0.007911922049594011,7.1778121,-0.0009630686684403145,33.73317099369785,37.40896383514751,9.187455504426561,10.460800952219278
269,2284,0.006975273057356901,0.00794419694436499,7.185611200000001,-0.0009689238870080885,33.91947169009574,37.624962651968495,9.228488382818881,10.510422937856323
270,2285,0.007001088864463156,0.007975627025139431,7.197385799999999,-0.0009745381606762749,34.14318837328313,37.88364100893074,9.2749166419778,10.565987412106319
271,2286,0.007039528954649654,0.008021312691084859,7.2124281,-0.0009817837364352044,34.39828068980816,38.17814072884002,9.32584249755326,10.626512211588821
272,2287,0.007074103846726132,0.00806261205404013,7.2272601,-0.0009885082073139984,34.65263089693119,38.47188760629523,9.37661712883682,10.686889820922419
273,2288,0.007106135220496412,0.008101081918709951,7.2404656,-0.000994946698213539,34.89286561302851,38.74961742121585,9.425322447251201,10.7450040610816
274,2289,0.007132346366915954,0.00813315231989975,7.2479448,-0.0010008059529837965,35.079917417076615,38.96679052214462,9.46636713517088,10.7947013307264
275,2290,0.007162439929118136,0.008169686195891757,7.254566199999999,-0.0010072462667736204,35.259352707154974,39.175317604923144,9.506309147959037,10.843191288806759
276,2291,0.007181988015091179,0.008194269027079315,7.2592449000000006,-0.0010122810119881365,35.42071983520104,39.363264949150015,9.5436559127687,10.888827411538841
277,2292,0.007204071104524701,0.008221793554348267,7.262701,-0.001017722449823566,35.57068940012654,39.538243740039064,9.579366266886598,10.9326677991836
278,2293,0.007230940041367262,0.00825478001311808,7.2661481,-0.0010238399717508173,35.720802267958426,39.71340429842661,9.615094580336619,10.976530728608738
279,2294,0.007255089975778617,0.00828458420721745,7.271605,-0.0010294942314388322,35.89054328628544,39.911006585827515,9.653626523449,11.023492133477
280,2295,0.0072845484508334835,0.008320281330171042,7.2812366,-0.0010357328793375586,36.10114442614778,40.15529444407874,9.69798692568016,11.0768877467794
281,2296,0.007311060913821166,0.008352509562350008,7.293626299999999,-0.0010414486485288421,36.33934305446633,40.43118607719954,9.746260822635557,11.134619700523299
282,2297,0.007349816161628553,0.008398634731577204,7.308372,-0.0010488185699486507,36.60160611109517,40.73464228499393,9.7979259459456,11.1961096900816
283,2298,0.007382227569280531,0.008437575709542955,7.3216696,-0.0010553481402624243,36.850835298273225,41.02328507904201,9.847698698966559,11.25552548989408
284,2299,0.007410679777656526,0.008472147614533299,7.331162,-0.0010614678368767727,37.06348511739167,41.27018661894434,9.892252624736399,11.309188181429201
285,2300,0.0074390178339882596,0.008506784774731102,7.3358121,-0.0010677669407428425,37.228754343177,41.46296295972787,9.930080445819181,11.355424513232641
