,discrate,year,rcp,variable,pulse,damages
100,1.0,2070.0,rcp45,nocons_betas_SSP3,pulse,0.10867002359952484
101,1.0,2070.0,rcp85,nocons_betas_SSP3,pulse,0.15213054098645068
102,1.0,2071.0,rcp45,nocons_betas_SSP3,pulse,0.10842811620941083
103,1.0,2071.0,rcp85,nocons_betas_SSP3,pulse,0.15128129428448783
104,1.0,2072.0,rcp45,nocons_betas_SSP3,pulse,0.10901196199127208
105,1.0,2072.0,rcp85,nocons_betas_SSP3,pulse,0.15276846154776186
106,1.0,2073.0,rcp45,nocons_betas_SSP3,pulse,0.10966043558171347
107,1.0,2073.0,rcp85,nocons_betas_SSP3,pulse,0.15524835300201725
108,1.0,2074.0,rcp45,nocons_betas_SSP3,pulse,0.11022682348163572
109,1.0,2074.0,rcp85,nocons_betas_SSP3,pulse,0.15768596829690773
110,1.0,2075.0,rcp45,nocons_betas_SSP3,pulse,0.1108992007601926
111,1.0,2075.0,rcp85,nocons_betas_SSP3,pulse,0.16107945025211567
112,1.0,2076.0,rcp45,nocons_betas_SSP3,pulse,0.1119591507202253
113,1.0,2076.0,rcp85,nocons_betas_SSP3,pulse,0.16231279647890537
114,1.0,2077.0,rcp45,nocons_betas_SSP3,pulse,0.11289700554740817
115,1.0,2077.0,rcp85,nocons_betas_SSP3,pulse,0.165689683444248
116,1.0,2078.0,rcp45,nocons_betas_SSP3,pulse,0.11475935685461161
117,1.0,2078.0,rcp85,nocons_betas_SSP3,pulse,0.17058017175602627
118,1.0,2079.0,rcp45,nocons_betas_SSP3,pulse,0.11565032786693745
119,1.0,2079.0,rcp85,nocons_betas_SSP3,pulse,0.1729290943037095
120,1.0,2080.0,rcp45,nocons_betas_SSP3,pulse,0.11538792540149022
121,1.0,2080.0,rcp85,nocons_betas_SSP3,pulse,0.1750256408393176
122,1.0,2081.0,rcp45,nocons_betas_SSP3,pulse,0.11658556672527881
123,1.0,2081.0,rcp85,nocons_betas_SSP3,pulse,0.1811854078261777
124,1.0,2082.0,rcp45,nocons_betas_SSP3,pulse,0.1167485752282717
125,1.0,2082.0,rcp85,nocons_betas_SSP3,pulse,0.1838860173500795
126,1.0,2083.0,rcp45,nocons_betas_SSP3,pulse,0.1150513725616263
127,1.0,2083.0,rcp85,nocons_betas_SSP3,pulse,0.18621766835277317
128,1.0,2084.0,rcp45,nocons_betas_SSP3,pulse,0.11620349458769498
129,1.0,2084.0,rcp85,nocons_betas_SSP3,pulse,0.18915522291040085
130,1.0,2085.0,rcp45,nocons_betas_SSP3,pulse,0.11632350751581264
131,1.0,2085.0,rcp85,nocons_betas_SSP3,pulse,0.1903954484855149
132,1.0,2086.0,rcp45,nocons_betas_SSP3,pulse,0.11509336472686128
133,1.0,2086.0,rcp85,nocons_betas_SSP3,pulse,0.190958173386256
134,1.0,2087.0,rcp45,nocons_betas_SSP3,pulse,0.11482905039579015
135,1.0,2087.0,rcp85,nocons_betas_SSP3,pulse,0.19385604109344537
136,1.0,2088.0,rcp45,nocons_betas_SSP3,pulse,0.11590555073993415
137,1.0,2088.0,rcp85,nocons_betas_SSP3,pulse,0.19631529518820046
138,1.0,2089.0,rcp45,nocons_betas_SSP3,pulse,0.11594144232101519
139,1.0,2089.0,rcp85,nocons_betas_SSP3,pulse,0.19796528068426836
140,1.0,2090.0,rcp45,nocons_betas_SSP3,pulse,0.11715479557047732
141,1.0,2090.0,rcp85,nocons_betas_SSP3,pulse,0.20222095144208893
142,1.0,2091.0,rcp45,nocons_betas_SSP3,pulse,0.11775709063007833
143,1.0,2091.0,rcp85,nocons_betas_SSP3,pulse,0.20559438627656024
144,1.0,2092.0,rcp45,nocons_betas_SSP3,pulse,0.11866991323154154
145,1.0,2092.0,rcp85,nocons_betas_SSP3,pulse,0.20735977021246324
146,1.0,2093.0,rcp45,nocons_betas_SSP3,pulse,0.1188003176570652
147,1.0,2093.0,rcp85,nocons_betas_SSP3,pulse,0.21093940876813624
148,1.0,2094.0,rcp45,nocons_betas_SSP3,pulse,0.11925491856521005
149,1.0,2094.0,rcp85,nocons_betas_SSP3,pulse,0.2128717174666331
150,1.0,2095.0,rcp45,nocons_betas_SSP3,pulse,0.11889465508170355
151,1.0,2095.0,rcp85,nocons_betas_SSP3,pulse,0.2130403032576058
152,1.0,2096.0,rcp45,nocons_betas_SSP3,pulse,0.12006607407099391
153,1.0,2096.0,rcp85,nocons_betas_SSP3,pulse,0.2143559748893696
154,1.0,2097.0,rcp45,nocons_betas_SSP3,pulse,0.12037987207611606
155,1.0,2097.0,rcp85,nocons_betas_SSP3,pulse,0.21687960878902293
156,1.0,2098.0,rcp45,nocons_betas_SSP3,pulse,0.12005078444868293
157,1.0,2098.0,rcp85,nocons_betas_SSP3,pulse,0.21586768044602186
158,1.0,2099.0,rcp45,nocons_betas_SSP3,pulse,0.11972953304860393
159,1.0,2099.0,rcp85,nocons_betas_SSP3,pulse,0.21663445187526903
160,1.0,2100.0,rcp45,nocons_betas_SSP3,pulse,0.11921277149581311
161,1.0,2100.0,rcp85,nocons_betas_SSP3,pulse,0.21627821667039956
162,1.0,2101.0,rcp45,nocons_betas_SSP3,pulse,0.118928645893552
163,1.0,2101.0,rcp85,nocons_betas_SSP3,pulse,0.21606228073708095
164,1.0,2102.0,rcp45,nocons_betas_SSP3,pulse,0.11854404453834258
165,1.0,2102.0,rcp85,nocons_betas_SSP3,pulse,0.2157212075602065
166,1.0,2103.0,rcp45,nocons_betas_SSP3,pulse,0.11808182796020156
167,1.0,2103.0,rcp85,nocons_betas_SSP3,pulse,0.21527627842083144
168,1.0,2104.0,rcp45,nocons_betas_SSP3,pulse,0.11746751453841202
169,1.0,2104.0,rcp85,nocons_betas_SSP3,pulse,0.21467169501333883
170,1.0,2105.0,rcp45,nocons_betas_SSP3,pulse,0.11663703525308391
171,1.0,2105.0,rcp85,nocons_betas_SSP3,pulse,0.21386084718187037
172,1.0,2106.0,rcp45,nocons_betas_SSP3,pulse,0.11573421069390001
173,1.0,2106.0,rcp85,nocons_betas_SSP3,pulse,0.21296100241724414
174,1.0,2107.0,rcp45,nocons_betas_SSP3,pulse,0.11479846098900356
175,1.0,2107.0,rcp85,nocons_betas_SSP3,pulse,0.21200596237765024
176,1.0,2108.0,rcp45,nocons_betas_SSP3,pulse,0.11392258958009639
177,1.0,2108.0,rcp85,nocons_betas_SSP3,pulse,0.21107039964310578
178,1.0,2109.0,rcp45,nocons_betas_SSP3,pulse,0.11316038108864467
179,1.0,2109.0,rcp85,nocons_betas_SSP3,pulse,0.21019734139880758
180,1.0,2110.0,rcp45,nocons_betas_SSP3,pulse,0.1126150139129575
181,1.0,2110.0,rcp85,nocons_betas_SSP3,pulse,0.20946702418109078
182,1.0,2111.0,rcp45,nocons_betas_SSP3,pulse,0.11243702957929753
183,1.0,2111.0,rcp85,nocons_betas_SSP3,pulse,0.20899412461331512
184,1.0,2112.0,rcp45,nocons_betas_SSP3,pulse,0.11215227618160449
185,1.0,2112.0,rcp85,nocons_betas_SSP3,pulse,0.2084126885978695
186,1.0,2113.0,rcp45,nocons_betas_SSP3,pulse,0.11179161398254434
187,1.0,2113.0,rcp85,nocons_betas_SSP3,pulse,0.20774813001314754
188,1.0,2114.0,rcp45,nocons_betas_SSP3,pulse,0.1111324773549658
189,1.0,2114.0,rcp85,nocons_betas_SSP3,pulse,0.2068330181962105
190,1.0,2115.0,rcp45,nocons_betas_SSP3,pulse,0.11040201745925247
191,1.0,2115.0,rcp85,nocons_betas_SSP3,pulse,0.20584325594624092
192,1.0,2116.0,rcp45,nocons_betas_SSP3,pulse,0.10949662021698472
193,1.0,2116.0,rcp85,nocons_betas_SSP3,pulse,0.2047025859222085
194,1.0,2117.0,rcp45,nocons_betas_SSP3,pulse,0.10855214416040476
195,1.0,2117.0,rcp85,nocons_betas_SSP3,pulse,0.20351583131257656
196,1.0,2118.0,rcp45,nocons_betas_SSP3,pulse,0.10761116214498602
197,1.0,2118.0,rcp85,nocons_betas_SSP3,pulse,0.20231629072016136
198,1.0,2119.0,rcp45,nocons_betas_SSP3,pulse,0.10673584685760487
199,1.0,2119.0,rcp85,nocons_betas_SSP3,pulse,0.20115121113982432
200,1.0,2120.0,rcp45,nocons_betas_SSP3,pulse,0.1060760889015676
201,1.0,2120.0,rcp85,nocons_betas_SSP3,pulse,0.20013196461982838
202,1.0,2121.0,rcp45,nocons_betas_SSP3,pulse,0.10566924791185373
203,1.0,2121.0,rcp85,nocons_betas_SSP3,pulse,0.19928424267009165
204,1.0,2122.0,rcp45,nocons_betas_SSP3,pulse,0.10546421191092625
205,1.0,2122.0,rcp85,nocons_betas_SSP3,pulse,0.19856817188880968
206,1.0,2123.0,rcp45,nocons_betas_SSP3,pulse,0.10498439461319238
207,1.0,2123.0,rcp85,nocons_betas_SSP3,pulse,0.1976329875149852
208,1.0,2124.0,rcp45,nocons_betas_SSP3,pulse,0.10449344859542324
209,1.0,2124.0,rcp85,nocons_betas_SSP3,pulse,0.19667393619609527
210,1.0,2125.0,rcp45,nocons_betas_SSP3,pulse,0.10373937066799502
211,1.0,2125.0,rcp85,nocons_betas_SSP3,pulse,0.19550861756511162
212,1.0,2126.0,rcp45,nocons_betas_SSP3,pulse,0.10281084687315187
213,1.0,2126.0,rcp85,nocons_betas_SSP3,pulse,0.19420426892832401
214,1.0,2127.0,rcp45,nocons_betas_SSP3,pulse,0.10185542697452717
215,1.0,2127.0,rcp85,nocons_betas_SSP3,pulse,0.19286949572044934
216,1.0,2128.0,rcp45,nocons_betas_SSP3,pulse,0.10089426225373653
217,1.0,2128.0,rcp85,nocons_betas_SSP3,pulse,0.19152040683584706
218,1.0,2129.0,rcp45,nocons_betas_SSP3,pulse,0.10002579179442427
219,1.0,2129.0,rcp85,nocons_betas_SSP3,pulse,0.19022799202076723
220,1.0,2130.0,rcp45,nocons_betas_SSP3,pulse,0.09936203381550317
221,1.0,2130.0,rcp85,nocons_betas_SSP3,pulse,0.18907160103335316
222,1.0,2131.0,rcp45,nocons_betas_SSP3,pulse,0.09909321525022122
223,1.0,2131.0,rcp85,nocons_betas_SSP3,pulse,0.1881844072641904
224,1.0,2132.0,rcp45,nocons_betas_SSP3,pulse,0.09878913085465099
225,1.0,2132.0,rcp85,nocons_betas_SSP3,pulse,0.1872596175644047
226,1.0,2133.0,rcp45,nocons_betas_SSP3,pulse,0.09847230330527787
227,1.0,2133.0,rcp85,nocons_betas_SSP3,pulse,0.18631365119652923
228,1.0,2134.0,rcp45,nocons_betas_SSP3,pulse,0.09794137078095005
229,1.0,2134.0,rcp85,nocons_betas_SSP3,pulse,0.18520618606713052
230,1.0,2135.0,rcp45,nocons_betas_SSP3,pulse,0.09718832018994261
231,1.0,2135.0,rcp85,nocons_betas_SSP3,pulse,0.18393408884549534
232,1.0,2136.0,rcp45,nocons_betas_SSP3,pulse,0.09623577589999356
233,1.0,2136.0,rcp85,nocons_betas_SSP3,pulse,0.18251565600778913
234,1.0,2137.0,rcp45,nocons_betas_SSP3,pulse,0.09529029106832725
235,1.0,2137.0,rcp85,nocons_betas_SSP3,pulse,0.1810959182950218
236,1.0,2138.0,rcp45,nocons_betas_SSP3,pulse,0.09435218216436417
237,1.0,2138.0,rcp85,nocons_betas_SSP3,pulse,0.17967558961087154
238,1.0,2139.0,rcp45,nocons_betas_SSP3,pulse,0.09345588167961637
239,1.0,2139.0,rcp85,nocons_betas_SSP3,pulse,0.17827866671506007
240,1.0,2140.0,rcp45,nocons_betas_SSP3,pulse,0.09264675505195527
241,1.0,2140.0,rcp85,nocons_betas_SSP3,pulse,0.17693612052436608
242,1.0,2141.0,rcp45,nocons_betas_SSP3,pulse,0.09202451568695554
243,1.0,2141.0,rcp85,nocons_betas_SSP3,pulse,0.17571519549074574
244,1.0,2142.0,rcp45,nocons_betas_SSP3,pulse,0.09154569689288981
245,1.0,2142.0,rcp85,nocons_betas_SSP3,pulse,0.1745851202726779
246,1.0,2143.0,rcp45,nocons_betas_SSP3,pulse,0.09104908506234023
247,1.0,2143.0,rcp85,nocons_betas_SSP3,pulse,0.17343638519952959
248,1.0,2144.0,rcp45,nocons_betas_SSP3,pulse,0.09055156496186308
249,1.0,2144.0,rcp85,nocons_betas_SSP3,pulse,0.1722807163578893
250,1.0,2145.0,rcp45,nocons_betas_SSP3,pulse,0.08999567795707757
251,1.0,2145.0,rcp85,nocons_betas_SSP3,pulse,0.1710800780612892
252,1.0,2146.0,rcp45,nocons_betas_SSP3,pulse,0.08929767996612424
253,1.0,2146.0,rcp85,nocons_betas_SSP3,pulse,0.16977969384749442
254,1.0,2147.0,rcp45,nocons_betas_SSP3,pulse,0.08860217225111598
255,1.0,2147.0,rcp85,nocons_betas_SSP3,pulse,0.16847677751261686
256,1.0,2148.0,rcp45,nocons_betas_SSP3,pulse,0.08784310027087344
257,1.0,2148.0,rcp85,nocons_betas_SSP3,pulse,0.1671281661051921
258,1.0,2149.0,rcp45,nocons_betas_SSP3,pulse,0.08707653072235903
259,1.0,2149.0,rcp85,nocons_betas_SSP3,pulse,0.165770276037608
260,1.0,2150.0,rcp45,nocons_betas_SSP3,pulse,0.08632991708160372
261,1.0,2150.0,rcp85,nocons_betas_SSP3,pulse,0.16442064417695668
262,1.0,2151.0,rcp45,nocons_betas_SSP3,pulse,0.08562253424482108
263,1.0,2151.0,rcp85,nocons_betas_SSP3,pulse,0.16309315884850234
264,1.0,2152.0,rcp45,nocons_betas_SSP3,pulse,0.08505785728951396
265,1.0,2152.0,rcp85,nocons_betas_SSP3,pulse,0.16185565249117329
266,1.0,2153.0,rcp45,nocons_betas_SSP3,pulse,0.08470574497441387
267,1.0,2153.0,rcp85,nocons_betas_SSP3,pulse,0.16075286063946595
268,1.0,2154.0,rcp45,nocons_betas_SSP3,pulse,0.08446217319299736
269,1.0,2154.0,rcp85,nocons_betas_SSP3,pulse,0.1597170452633481
270,1.0,2155.0,rcp45,nocons_betas_SSP3,pulse,0.08412425421468346
271,1.0,2155.0,rcp85,nocons_betas_SSP3,pulse,0.1586184201417832
272,1.0,2156.0,rcp45,nocons_betas_SSP3,pulse,0.08369337545780162
273,1.0,2156.0,rcp85,nocons_betas_SSP3,pulse,0.15745927333004234
274,1.0,2157.0,rcp45,nocons_betas_SSP3,pulse,0.08312562005838435
275,1.0,2157.0,rcp85,nocons_betas_SSP3,pulse,0.15621313919952165
276,1.0,2158.0,rcp45,nocons_betas_SSP3,pulse,0.08240953942182185
277,1.0,2158.0,rcp85,nocons_betas_SSP3,pulse,0.15487444604575515
278,1.0,2159.0,rcp45,nocons_betas_SSP3,pulse,0.08161126363210724
279,1.0,2159.0,rcp85,nocons_betas_SSP3,pulse,0.1534863901781845
280,1.0,2160.0,rcp45,nocons_betas_SSP3,pulse,0.08080598924435971
281,1.0,2160.0,rcp85,nocons_betas_SSP3,pulse,0.1520970699407719
282,1.0,2161.0,rcp45,nocons_betas_SSP3,pulse,0.08006685952347532
283,1.0,2161.0,rcp85,nocons_betas_SSP3,pulse,0.15075246259983244
284,1.0,2162.0,rcp45,nocons_betas_SSP3,pulse,0.0794745292187219
285,1.0,2162.0,rcp85,nocons_betas_SSP3,pulse,0.14950238507130117
286,1.0,2163.0,rcp45,nocons_betas_SSP3,pulse,0.07909894029780142
287,1.0,2163.0,rcp85,nocons_betas_SSP3,pulse,0.14838916375033626
288,1.0,2164.0,rcp45,nocons_betas_SSP3,pulse,0.0788757488745667
289,1.0,2164.0,rcp85,nocons_betas_SSP3,pulse,0.14737177311508326
290,1.0,2165.0,rcp45,nocons_betas_SSP3,pulse,0.07850624835910698
291,1.0,2165.0,rcp85,nocons_betas_SSP3,pulse,0.1462662082000896
292,1.0,2166.0,rcp45,nocons_betas_SSP3,pulse,0.07811683456120071
293,1.0,2166.0,rcp85,nocons_betas_SSP3,pulse,0.14515092058136453
294,1.0,2167.0,rcp45,nocons_betas_SSP3,pulse,0.07750064304658418
295,1.0,2167.0,rcp85,nocons_betas_SSP3,pulse,0.14390049002063904
296,1.0,2168.0,rcp45,nocons_betas_SSP3,pulse,0.07676717108677354
297,1.0,2168.0,rcp85,nocons_betas_SSP3,pulse,0.14258313381814477
298,1.0,2169.0,rcp45,nocons_betas_SSP3,pulse,0.07598569104501092
299,1.0,2169.0,rcp85,nocons_betas_SSP3,pulse,0.14124174502809225
300,1.0,2170.0,rcp45,nocons_betas_SSP3,pulse,0.07521062866671263
301,1.0,2170.0,rcp85,nocons_betas_SSP3,pulse,0.13990961872961094
302,1.0,2171.0,rcp45,nocons_betas_SSP3,pulse,0.07448038568958411
303,1.0,2171.0,rcp85,nocons_betas_SSP3,pulse,0.13860991682672383
304,1.0,2172.0,rcp45,nocons_betas_SSP3,pulse,0.07385233431711977
305,1.0,2172.0,rcp85,nocons_betas_SSP3,pulse,0.13737675088941895
306,1.0,2173.0,rcp45,nocons_betas_SSP3,pulse,0.07341087749120281
307,1.0,2173.0,rcp85,nocons_betas_SSP3,pulse,0.1362597730269287
308,1.0,2174.0,rcp45,nocons_betas_SSP3,pulse,0.0730416598288804
309,1.0,2174.0,rcp85,nocons_betas_SSP3,pulse,0.13519009530960213
310,1.0,2175.0,rcp45,nocons_betas_SSP3,pulse,0.0727136165502001
311,1.0,2175.0,rcp85,nocons_betas_SSP3,pulse,0.13414901059707077
312,1.0,2176.0,rcp45,nocons_betas_SSP3,pulse,0.0723415048300148
313,1.0,2176.0,rcp85,nocons_betas_SSP3,pulse,0.13308620841398824
314,1.0,2177.0,rcp45,nocons_betas_SSP3,pulse,0.07184791674214967
315,1.0,2177.0,rcp85,nocons_betas_SSP3,pulse,0.1319567084158224
316,1.0,2178.0,rcp45,nocons_betas_SSP3,pulse,0.0712317348443844
317,1.0,2178.0,rcp85,nocons_betas_SSP3,pulse,0.1307607703273302
318,1.0,2179.0,rcp45,nocons_betas_SSP3,pulse,0.07056821026163383
319,1.0,2179.0,rcp85,nocons_betas_SSP3,pulse,0.12954313914388338
320,1.0,2180.0,rcp45,nocons_betas_SSP3,pulse,0.06986473969399663
321,1.0,2180.0,rcp85,nocons_betas_SSP3,pulse,0.1283085514804559
322,1.0,2181.0,rcp45,nocons_betas_SSP3,pulse,0.06916386865003599
323,1.0,2181.0,rcp85,nocons_betas_SSP3,pulse,0.12708199757661431
324,1.0,2182.0,rcp45,nocons_betas_SSP3,pulse,0.06847053924021154
325,1.0,2182.0,rcp85,nocons_betas_SSP3,pulse,0.12586643477761544
326,1.0,2183.0,rcp45,nocons_betas_SSP3,pulse,0.06780854007591944
327,1.0,2183.0,rcp85,nocons_betas_SSP3,pulse,0.12467560111642076
328,1.0,2184.0,rcp45,nocons_betas_SSP3,pulse,0.06720440050508134
329,1.0,2184.0,rcp85,nocons_betas_SSP3,pulse,0.12352461054345765
330,1.0,2185.0,rcp45,nocons_betas_SSP3,pulse,0.06669265702936744
331,1.0,2185.0,rcp85,nocons_betas_SSP3,pulse,0.12243293949907932
332,1.0,2186.0,rcp45,nocons_betas_SSP3,pulse,0.06633904260254156
333,1.0,2186.0,rcp85,nocons_betas_SSP3,pulse,0.12143755944819933
334,1.0,2187.0,rcp45,nocons_betas_SSP3,pulse,0.06597428073490832
335,1.0,2187.0,rcp85,nocons_betas_SSP3,pulse,0.12044158082662117
336,1.0,2188.0,rcp45,nocons_betas_SSP3,pulse,0.06562267249117282
337,1.0,2188.0,rcp85,nocons_betas_SSP3,pulse,0.11945887487190611
338,1.0,2189.0,rcp45,nocons_betas_SSP3,pulse,0.0652679623892574
339,1.0,2189.0,rcp85,nocons_betas_SSP3,pulse,0.11848026827211561
