temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
45,27,-9.2000084,6.3021355,-21.551968,3.1519504,-13.002885,7.879261,-28.445953,2.4401822
40,27,-5.5492144,3.8052385,-13.007344,1.9089161,-6.6928039,4.9257808,-16.347157,2.961549
35,27,-2.207901,1.6462048,-5.4344034,1.0186012,-1.1451445,2.3219993,-5.6961794,3.4058902
30,27,-.16814552,.53225619,-1.2113485,.87505746,1.1960635,.72978717,-.23429303,2.62642
27,27,0,0,0,0,0,0,0,0
10,27,-1.0057783,3.82218,-8.4971142,6.4855571,-11.602808,4.6594005,-20.735065,-2.4705513
5,27,-1.3015956,4.9463506,-10.996264,8.393074,-15.015399,6.0298123,-26.833614,-3.1971838
0,27,-1.5974127,6.0705214,-13.495416,10.300591,-18.42799,7.4002242,-32.932163,-3.9238167
-5,27,-1.8932298,7.1946921,-15.994567,12.208107,-21.84058,8.7706366,-39.030712,-4.6504493
-10,27,-2.1890471,8.3188629,-18.493717,14.115624,-25.253172,10.141048,-45.129261,-5.3770819
