temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
9.199999999999999,3,3.82412510547e-08,2.01536463074e-08,3,3.82412510547e-08,2.01536463074e-08,0,0,0
11.5,6,4.09696074399e-07,2.15915273216e-07,6,4.09696074399e-07,2.15915273216e-07,0,0,0
12,2,1.41634259876e-07,7.46431361165e-08,2,1.41634259876e-07,7.46431361165e-08,0,0,0
12.1,187,5.37515999888e-06,2.85087791640e-06,186,5.37478639728e-06,2.83258368450e-06,1,3.73601594106e-10,1.82942319071e-08
12.2,72,3.13930441820e-06,1.65445512224e-06,72,3.13930441820e-06,1.65445512224e-06,0,0,0
12.9,1,7.01848392737e-08,3.69883395024e-08,1,7.01848392737e-08,3.69883395024e-08,0,0,0
13.1,20,7.00280625612e-07,3.77957509734e-07,18,7.00096887130e-07,3.68960345831e-07,2,1.83738482762e-10,8.99716390279e-09
13.4,2,1.97276310843e-08,1.03967225940e-08,2,1.97276310843e-08,1.03967225940e-08,0,0,0
13.7,38,6.05955709318e-07,3.36257324207e-07,35,6.05606606197e-07,3.19162712925e-07,3,3.49103121411e-10,1.70946112821e-08
14,13,4.57244738072e-07,2.40974030064e-07,13,4.57244738072e-07,2.40974030064e-07,0,0,0
14.1,48,3.62346231361e-06,1.95598667485e-06,46,3.62250496799e-06,1.90910811915e-06,2,9.57345619446e-10,4.68785557040e-08
14.2,1,9.50340606209e-08,5.00842105566e-08,1,9.50340606209e-08,5.00842105566e-08,0,0,0
14.3,66,3.96481725318e-06,2.08951126623e-06,66,3.96481725318e-06,2.08951126623e-06,0,0,0
14.5,296,8.75443012809e-06,4.78907026435e-06,287,8.75080979945e-06,4.61179282185e-06,9,3.62032863410e-09,1.77277442504e-07
14.7,167,4.43986574901e-06,2.34683016886e-06,166,4.43972202469e-06,2.33979238740e-06,1,1.43724324109e-10,7.03778146871e-09
14.9,222,5.90181126725e-06,3.11033278910e-06,222,5.90181126725e-06,3.11033278910e-06,0,0,0
15,229,7.25913075317e-06,3.86739082314e-06,228,7.25826922388e-06,3.82520412101e-06,1,8.61529292351e-10,4.21867021316e-08
15.1,73,2.22439647909e-06,1.30117315478e-06,51,2.22173574160e-06,1.17088422980e-06,22,2.66073749144e-09,1.30288924982e-07
15.2,10,4.78300162143e-07,2.52070534223e-07,10,4.78300162143e-07,2.52070534223e-07,0,0,0
15.3,179,5.96195525571e-06,3.14202947393e-06,179,5.96195525571e-06,3.14202947393e-06,0,0,0
15.5,272,.0000103534077862,5.45638318394e-06,272,.0000103534077862,5.45638318394e-06,0,0,0
15.6,413,.0000131159650945,6.91228752547e-06,413,.0000131159650945,6.91228752547e-06,0,0,0
15.8,199,5.33313073614e-06,2.81063062291e-06,199,5.33313073614e-06,2.81063062291e-06,0,0,0
15.9,447,.0000133505453812,7.64810891640e-06,418,.0000133379072356,7.02925401042e-06,29,1.26381456411e-08,6.18854905987e-07
16,1595,.0000583930491293,.0000279219109505,1587,.0000583926813,.0000277864697127,8,3.67829307811e-10,1.35441237781e-07
16.1,268,8.36344652455e-06,4.75681707357e-06,242,8.35623825957e-06,4.40384834910e-06,26,7.20826498490e-09,3.52968724471e-07
16.2,1,4.79912500850e-08,2.52920262511e-08,1,4.79912500850e-08,2.52920262511e-08,0,0,0
16.3,210,6.71309228131e-06,3.56826843273e-06,207,6.71246512063e-06,3.53755811489e-06,3,6.27160684497e-10,3.07103178443e-08
16.4,54,3.12221057075e-06,2.37977306483e-06,37,3.10705112483e-06,1.63745709258e-06,17,1.51594459208e-08,7.42315972246e-07
16.5,355,.0000103522235679,5.84832295436e-06,349,.0000103441194756,5.45148806230e-06,6,8.10409228613e-09,3.96834892058e-07
16.6,391,.0000132955929755,.0000192518986317,386,.0000115335183861,6.07831716692e-06,5,1.76207458935e-06,.0000131735814648
16.7,2137,.0000741842729366,.0000362715132544,2113,.0000741834323135,.0000359614182704,24,8.40623096306e-10,3.10094983913e-07
16.8,262,.0000102644251991,6.10569186277e-06,248,.0000102500527666,5.40191372833e-06,14,1.43724325774e-08,7.03778134437e-07
16.9,1978,.000072322913993,.0000350868733648,1958,.0000723205482649,.0000347876526321,20,2.36572814203e-09,2.99220732747e-07
17,734,.000020678513709,.0000117747313626,679,.0000206604113853,.0000108883107837,55,1.81023237789e-08,8.86420578938e-07
17.1,2489,.0000578959352884,.0000285104753718,2462,.0000578925109358,.0000281814078372,27,3.42435258968e-09,3.29067534555e-07
17.2,1742,.0000556100359803,.000026942966926,1720,.0000556001642282,.0000263172798167,22,9.87175210153e-09,6.25687109235e-07
17.3,544,.0000165616365266,9.35794983858e-06,527,.0000165486360073,8.72135053553e-06,17,1.30005192722e-08,6.36599303050e-07
17.4,4116,.0001323057310683,.0000650567362772,4046,.0001322909880019,.0000637078915258,70,1.47430663298e-08,1.34884475145e-06
17.5,2320,.0000580310018371,.0000292059654421,2246,.0000580184897296,.0000283876799154,74,1.25121074196e-08,8.18285526671e-07
17.6,720,.0000189999877981,.0000114450219163,696,.0000189704301969,9.99766821386e-06,24,2.95576011652e-08,1.44735370244e-06
17.7,337,.000012425686045,6.91748929338e-06,310,.0000124180686556,6.54448687687e-06,27,7.61738944838e-09,3.73002416509e-07
17.8,658,.0000231053277115,.0000163554172994,606,.0000230190645991,.0000121313522128,52,8.62631123338e-08,4.22406508660e-06
17.9,3157,.0000638095260684,.0000318389197951,3105,.0000638024338662,.0000313378398353,52,7.09220220746e-09,5.01079959747e-07
18,6086,.0001647799512332,.0000793023272483,6041,.0001647781034455,.000078729145301,45,1.84778769759e-09,5.73181947239e-07
18.1,2986,.0000740058926101,.000038307315897,2895,.0000739736382115,.0000365452424725,91,3.22543985826e-08,1.76207342450e-06
18.2,5686,.0001739045432751,.0001252061296404,5550,.0001687802620598,.000083552483638,136,5.12428121531e-06,.0000416536460024
18.3,1237,.0000302227278213,.0000170613081383,1173,.0000301993272283,.0000159154460388,64,2.34005930015e-08,1.14586209943e-06
18.4,4403,.0001122605075399,.0000693943500187,4214,.0001108538078682,.0000539091043222,189,1.40669967169e-06,.0000154852456965
18.5,3597,.000096235105732,.0000502503740526,3496,.0000961860622632,.0000476310421816,101,4.90434687297e-08,2.61933187096e-06
18.6,9292,.0002955654533746,.0001646780089639,9074,.0002932922652763,.000145193257256,218,2.27318809833e-06,.0000194847517079
18.7,7350,.000216822396195,.0001275887210581,7165,.0002148815430407,.0001101303235458,185,1.94085315431e-06,.0000174583975123
18.8,1272,.0000335229430241,.0000202801166476,1141,.0000334689985608,.0000176386060697,131,5.39444632991e-08,2.64151057783e-06
18.9,1663,.0000407808578332,.0000224502526102,1639,.000040761076752,.0000214816279588,24,1.97810812487e-08,9.68624651376e-07
19,10128,.0002952215004559,.0001458835936862,9925,.000295163813593,.0001426316371994,203,5.76868629787e-08,3.25195648676e-06
19.1,1281,.0000385722505358,.0000246693129595,1157,.000038482630251,.0000202808564329,124,8.96202848617e-08,4.38845652662e-06
19.2,3462,.0001183882626636,.0000651385439673,3259,.0001182813486051,.0000597695529154,203,1.06914058454e-07,5.36899105186e-06
19.3,4758,.000123635302739,.0000633425983324,4619,.0001235741939859,.0000601262830331,139,6.11087530617e-08,3.21631529931e-06
19.4,3843,.0001167649612048,.0000640262035922,3677,.0001166608006508,.0000587851014238,166,1.04160554080e-07,5.24110216849e-06
19.5,3900,.0000917427003106,.0000733974561474,3689,.0000884938594964,.0000444490056469,211,3.24884081425e-06,.0000289484505005
19.6,12471,.0003482308607723,.0001947301464567,12141,.0003455618616519,.000167394141523,330,2.66899912040e-06,.0000273360049337
19.7,5738,.0002005361188817,.0002030552958053,5516,.0001885000908981,.000109088704874,222,.0000120360279836,.0000939665909314
19.8,10421,.0002922495574099,.0001499171495506,10038,.0002921117362542,.000142445678157,383,1.37821155681e-07,7.47147139368e-06
19.9,8395,.0002300488528217,.0001229541138423,8142,.0002293346546799,.000113544974964,253,7.14198141844e-07,9.40913887837e-06
20,8199,.0002512566083224,.0001336491563519,7824,.0002511015934082,.0001254621601154,375,1.55014914200e-07,8.18699623650e-06
20.1,3425,.0000934611154406,.0000583232637564,3174,.0000932739152515,.0000491565901138,251,1.87200189156e-07,9.16667364259e-06
20.2,8088,.00023202257575,.0001245863425532,7761,.0002318345552098,.0001150338098373,327,1.88020540191e-07,9.55253271595e-06
20.3,4467,.000119171878017,.0000662492937215,4247,.0001190591490802,.0000605940066518,220,1.12728936821e-07,5.65528706975e-06
20.4,10535,.0002942861743668,.0001505044500195,10265,.0002941659923699,.0001440303895018,270,1.20181996965e-07,6.47406051768e-06
20.5,5683,.0001660610860944,.000125731299233,5370,.000161120044765,.000084607138146,313,4.94104132942e-06,.000041124161087
20.6,14130,.0004207880158414,.0002166167518849,13641,.0004205860612954,.0002056319897588,489,2.01954545995e-07,.0000109847621261
20.7,9268,.0002894459292293,.0001560170889878,8801,.0002892417206213,.0001455227935009,467,2.04208607971e-07,.0000104942954869
20.8,5285,.0001595525479834,.0000964247322578,4860,.000159297833495,.0000839520709596,425,2.54714488375e-07,.0000124726612982
20.9,11330,.0003564588265178,.0001869402525845,10945,.0003562349077161,.0001752647215858,385,2.23918801716e-07,.0000116755309987
21,9417,.0003418093111199,.0002123457848647,8922,.0003374954206766,.0001689842422756,495,4.31389044327e-06,.0000433615425891
21.1,17009,.0004951095335107,.0002529105579942,16542,.00049491968922,.0002425234412899,467,1.89844290711e-07,.0000103871167043
21.2,6825,.0002099977838529,.0001296564591877,6302,.0002086661040499,.0001106198499219,523,1.33167980297e-06,.0000190366092658
21.3,9249,.0003268904274038,.0002060003901195,8661,.0003232657064167,.000165564818181,588,3.62472098703e-06,.0000404355719386
21.4,8555,.0002948201568632,.000164606849924,8109,.0002945200947739,.0001495588189472,446,3.00062089239e-07,.0000150480309768
21.5,8662,.0002907460762901,.000164120031488,8112,.0002904490895015,.0001492329831643,550,2.96986788634e-07,.0000148870483236
21.6,9077,.0002751332002121,.0001569386295475,8400,.000274790366819,.0001397472829089,677,3.42833393131e-07,.0000171913466386
21.7,18265,.0005461469749484,.000289937456398,17693,.000545204982513,.0002681061548206,572,9.41992435399e-07,.0000218313015774
21.8,13818,.0004475164157238,.000245551100748,13066,.0004471060091145,.000224727754404,752,4.10406609372e-07,.000020823346344
21.9,11533,.0003994194546129,.0002923955890553,10817,.0003884727228415,.0001969740692214,716,.0000109467317714,.0000954215198339
22,12516,.0003667252300528,.0001988544683267,11943,.0003664489980874,.0001848653726214,573,2.76231965420e-07,.0000139890957054
22.1,14894,.0004828928176117,.0003292425224264,14045,.000473886897235,.0002456937572718,849,9.00592037670e-06,.0000835487651546
22.2,13255,.0004764016565094,.0002606107391664,12573,.0004760670902313,.0002439519534098,682,3.34566278081e-07,.0000166587857566
22.3,11523,.0004202334446583,.0003205586430761,10657,.0004107990900417,.0002324377486076,866,9.43435461655e-06,.0000881208944685
22.4,13460,.0004548773309424,.0002915310396996,12492,.0004516436432985,.0002421748045143,968,3.23368764388e-06,.0000493562351853
22.5,9803,.0003562884180575,.0002639296909469,9089,.0003473456780592,.0001816999298748,714,8.94273999838e-06,.000082229761072
22.6,9109,.0003922160431522,.0003026174852828,8353,.0003813047737392,.0002037712104522,756,.000010911269413,.0000988462748305
22.7,11591,.0004057069237391,.0002689946766136,10793,.0004022268289298,.0002293329213474,798,3.48009480936e-06,.0000396617552663
22.8,14914,.0004197569733252,.0002351716016766,13974,.0004192901563682,.0002118254532813,940,4.66816956961e-07,.0000233461483953
22.9,9493,.000367866121045,.0002103035013792,8737,.000367486456281,.0001916005853325,756,3.79664763976e-07,.0000187029160468
23,11792,.000433628308911,.0002518575267316,10998,.0004323814357389,.0002296251403748,794,1.24687317218e-06,.0000222323863568
23.1,18249,.0006305785325308,.0005331483651147,17378,.0006034990360859,.0003150045898584,871,.0000270794964448,.0002181437752563
23.2,11301,.0004510439516908,.0002684388775848,10468,.0004505968572607,.0002462957616198,833,4.47094430122e-07,.000022143115965
