temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
12.4,1,3.13852041245e-07,2.34641356656e-06,0,0,0,1,3.13852041245e-07,2.34641356656e-06
12.7,39,4.62174687932e-06,2.48042134743e-06,38,4.62082410380e-06,2.43523559362e-06,1,9.22775522660e-10,4.51857538053e-08
14.4,23,2.24729314624e-06,1.18435332830e-06,23,2.24729314624e-06,1.18435332830e-06,0,0,0
15.6,1,4.46215722150e-07,3.33598791258e-06,0,0,0,1,4.46215722150e-07,3.33598791258e-06
15.7,51,4.18980577366e-06,2.40741107049e-06,49,4.18569084815e-06,2.20591459410e-06,2,4.11492551144e-09,2.01496476393e-07
16.2,1,1.65772950922e-09,8.11744129692e-08,0,0,0,1,1.65772950922e-09,8.11744129692e-08
16.4,14,9.39912084497e-07,5.94792503250e-07,11,9.37859113037e-07,4.94264192241e-07,3,2.05297145950e-09,1.00528311009e-07
16.5,48,4.53602658312e-06,2.44473930877e-06,47,4.53490781993e-06,2.38995657753e-06,1,1.11876319320e-09,5.47827312403e-08
16.7,33,5.65421837254e-07,4.16708628492e-07,22,5.62970901896e-07,2.96693130508e-07,11,2.45093535745e-09,1.20015497984e-07
16.8,32,1.63518593962e-06,9.36774674276e-07,30,1.63363743244e-06,8.60948579984e-07,2,1.54850717665e-09,7.58260942924e-08
17.1,26,3.48268549999e-07,1.83542141485e-07,26,3.48268549999e-07,1.83542141485e-07,0,0,0
17.3,68,.0001121002697921,.0002630292968302,58,.0000972767308589,.0001522058871597,10,.0000148235389332,.0001108234096705
17.4,50,4.70200467362e-06,2.47801879105e-06,50,4.70200467362e-06,2.47801879105e-06,0,0,0
17.5,2,1.58579794629e-07,8.35736528870e-08,2,1.58579794629e-07,8.35736528870e-08,0,0,0
17.6,13,1.04261335759e-07,6.76053544257e-08,12,1.04000018819e-07,5.48093883612e-08,1,2.61316940309e-10,1.27959660645e-08
17.7,58,5.18219542656e-06,2.73108569182e-06,58,5.18219542656e-06,2.73108569182e-06,0,0,0
17.8,71,5.29081748368e-06,2.78833095813e-06,71,5.29081748368e-06,2.78833095813e-06,0,0,0
17.9,185,6.94071121110e-06,3.65784687695e-06,185,6.94071121110e-06,3.65784687695e-06,0,0,0
18,210,.0000798546071472,.0002063714067644,191,.0000650227977177,.0000954011978127,19,.0000148318094295,.0001109702089517
18.1,11,9.91265672301e-06,.0000388127143243,1,6.02640966463e-06,9.72639463725e-06,10,3.88624705838e-06,.000029086319687
18.2,62,.0000309623255762,.0000754845291429,57,.0000258662443819,.0000373169222456,5,5.09608119428e-06,.0000381676068972
18.3,60,7.76205604180e-06,4.13566955082e-06,59,7.76112782219e-06,4.09021721204e-06,1,9.28219612284e-10,4.54523387816e-08
18.4,93,.0000104706232668,.0000126201072792,82,.0000103863040071,.0000119165923538,11,8.43192596856e-08,7.03514925426e-07
18.5,151,.0000225351871338,.0001221442982589,121,6.67770768015e-06,3.51924057096e-06,30,.0000158574794536,.0001186250576879
18.6,181,.000057567139095,.0002078794607829,151,.0000362290956115,.000047977378923,30,.0000213380434835,.0001599020818599
18.7,130,.0000107052883287,.000012267973335,130,.0000107052883287,.000012267973335,0,0,0
18.8,55,.0000181251906913,.0000709622477668,34,.0000108493671327,.0000164543919539,21,7.27582355863e-06,.000054507855813
18.9,344,.0000413721240732,.000114658509129,315,.0000305084641461,.0000331336158172,29,.0000108636599271,.0000815248933117
19,153,.0000509207379536,.0001028747422067,136,.0000459979413332,.0000659510063654,17,4.92279662041e-06,.0000369237358413
19.1,385,.0000481593172568,.0002205026543931,317,.0000211195101487,.0000176484701999,68,.0000270398071081,.0002028541841932
19.2,87,.0000834026468359,.0002216469316298,72,.0000680829354534,.0001070376402152,15,.0000153197113825,.0001146092914146
19.3,218,.0000219039149147,.0000392574986989,213,.0000190741182911,.0000180641812673,5,2.82979662367e-06,.0000211933174317
19.4,248,.0000140876902631,.0000183616381952,219,.0000131390146416,.0000109737740663,29,9.48675621434e-07,7.38786412890e-06
19.5,211,.0000483768040118,.0001571116168169,188,.000032285221641,.0000367099012948,23,.0000160915823708,.0001204017155221
19.6,213,.0000125104554212,.0000426050266036,182,7.61662980509e-06,5.80054899313e-06,31,4.89382561615e-06,.0000368044776105
19.7,260,.0000278428723837,.0000546866963087,251,.000023617461884,.0000230967782282,9,4.22541049971e-06,.0000315899180805
19.8,320,.0000909094400781,.0003492519665333,239,.0000534620686388,.0000687184211023,81,.0000374473714393,.000280533545431
19.9,111,.0000355333033251,.0000512150415002,105,.0000355317213367,.0000511375759205,6,1.58198838751e-09,7.74655797287e-08
20,144,.000023030204737,.0000399699199969,138,.0000211834587667,.0000260444382016,6,1.84674597029e-06,.0000139254817952
