temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19.9,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19.799999,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19.700001,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19.6,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19.5,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19.4,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19.299999,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19.200001,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19.1,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-19,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18.9,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18.799999,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18.700001,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18.6,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18.5,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18.4,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18.299999,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18.200001,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18.1,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-18,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17.9,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17.799999,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17.700001,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17.6,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17.5,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17.4,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17.299999,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17.200001,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17.1,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-17,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16.9,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16.799999,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16.700001,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16.6,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16.5,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16.4,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16.299999,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16.200001,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16.1,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-16,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-15.9,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-15.8,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-15.7,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-15.6,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
-15.5,22,10547.716,2557.5371,5535.0352,15560.396,2228.9939,4787.4683,-7154.271,11612.259
