temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19.9,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19.799999,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19.700001,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19.6,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19.5,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19.4,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19.299999,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19.200001,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19.1,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-19,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-18.9,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-18.799999,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-18.700001,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-18.6,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-18.5,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-18.4,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-18.299999,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-18.200001,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
-18.1,22,646.18347,5359.6182,-9858.4756,11150.843,-3662.5591,4345.8613,-12180.291,4855.1724
