,discrate,year,rcp,variable,pulse,damages
0,1.0,2020.0,rcp45,nocons_betas_SSP3,pulse,0.0030316127500373095
1,1.0,2020.0,rcp85,nocons_betas_SSP3,pulse,-0.0007693641856509127
2,1.0,2021.0,rcp45,nocons_betas_SSP3,pulse,0.010609651082019193
3,1.0,2021.0,rcp85,nocons_betas_SSP3,pulse,0.006657318999630739
4,1.0,2022.0,rcp45,nocons_betas_SSP3,pulse,0.015408466416883648
5,1.0,2022.0,rcp85,nocons_betas_SSP3,pulse,0.007083560725787501
6,1.0,2023.0,rcp45,nocons_betas_SSP3,pulse,0.022863625430853015
7,1.0,2023.0,rcp85,nocons_betas_SSP3,pulse,0.013938152724327678
8,1.0,2024.0,rcp45,nocons_betas_SSP3,pulse,0.031032145605671746
9,1.0,2024.0,rcp85,nocons_betas_SSP3,pulse,0.02141062909036111
10,1.0,2025.0,rcp45,nocons_betas_SSP3,pulse,0.03876573934674864
11,1.0,2025.0,rcp85,nocons_betas_SSP3,pulse,0.03235772629513349
12,1.0,2026.0,rcp45,nocons_betas_SSP3,pulse,0.03550948715237483
13,1.0,2026.0,rcp85,nocons_betas_SSP3,pulse,0.02616485763490432
14,1.0,2027.0,rcp45,nocons_betas_SSP3,pulse,0.036124608401676604
15,1.0,2027.0,rcp85,nocons_betas_SSP3,pulse,0.024905886641114143
16,1.0,2028.0,rcp45,nocons_betas_SSP3,pulse,0.04232596868469267
17,1.0,2028.0,rcp85,nocons_betas_SSP3,pulse,0.03522886394511245
18,1.0,2029.0,rcp45,nocons_betas_SSP3,pulse,0.0450348199397747
19,1.0,2029.0,rcp85,nocons_betas_SSP3,pulse,0.042057099529448576
20,1.0,2030.0,rcp45,nocons_betas_SSP3,pulse,0.0481160393545527
21,1.0,2030.0,rcp85,nocons_betas_SSP3,pulse,0.047106532805513614
22,1.0,2031.0,rcp45,nocons_betas_SSP3,pulse,0.057133890599520745
23,1.0,2031.0,rcp85,nocons_betas_SSP3,pulse,0.058636471593516815
24,1.0,2032.0,rcp45,nocons_betas_SSP3,pulse,0.06094118491361149
25,1.0,2032.0,rcp85,nocons_betas_SSP3,pulse,0.05957194376958628
26,1.0,2033.0,rcp45,nocons_betas_SSP3,pulse,0.06089170671805516
27,1.0,2033.0,rcp85,nocons_betas_SSP3,pulse,0.061961528816383254
28,1.0,2034.0,rcp45,nocons_betas_SSP3,pulse,0.060417971930395956
29,1.0,2034.0,rcp85,nocons_betas_SSP3,pulse,0.05765850419595226
30,1.0,2035.0,rcp45,nocons_betas_SSP3,pulse,0.06581252273882993
31,1.0,2035.0,rcp85,nocons_betas_SSP3,pulse,0.06606811093743671
32,1.0,2036.0,rcp45,nocons_betas_SSP3,pulse,0.06661385244514617
33,1.0,2036.0,rcp85,nocons_betas_SSP3,pulse,0.06923521638635223
34,1.0,2037.0,rcp45,nocons_betas_SSP3,pulse,0.06713255535641395
35,1.0,2037.0,rcp85,nocons_betas_SSP3,pulse,0.0701530203644893
36,1.0,2038.0,rcp45,nocons_betas_SSP3,pulse,0.07100135640531222
37,1.0,2038.0,rcp85,nocons_betas_SSP3,pulse,0.07087811570858825
38,1.0,2039.0,rcp45,nocons_betas_SSP3,pulse,0.07466573710918807
39,1.0,2039.0,rcp85,nocons_betas_SSP3,pulse,0.07287752504318813
40,1.0,2040.0,rcp45,nocons_betas_SSP3,pulse,0.07500415440488968
41,1.0,2040.0,rcp85,nocons_betas_SSP3,pulse,0.07348238858158408
42,1.0,2041.0,rcp45,nocons_betas_SSP3,pulse,0.07717799340612654
43,1.0,2041.0,rcp85,nocons_betas_SSP3,pulse,0.07519372525305834
44,1.0,2042.0,rcp45,nocons_betas_SSP3,pulse,0.08367972601535341
45,1.0,2042.0,rcp85,nocons_betas_SSP3,pulse,0.08334272750678687
46,1.0,2043.0,rcp45,nocons_betas_SSP3,pulse,0.08740384872106767
47,1.0,2043.0,rcp85,nocons_betas_SSP3,pulse,0.09076935579270357
48,1.0,2044.0,rcp45,nocons_betas_SSP3,pulse,0.08986304273684617
49,1.0,2044.0,rcp85,nocons_betas_SSP3,pulse,0.09611375027434767
50,1.0,2045.0,rcp45,nocons_betas_SSP3,pulse,0.09276305571608644
51,1.0,2045.0,rcp85,nocons_betas_SSP3,pulse,0.10052638618267967
52,1.0,2046.0,rcp45,nocons_betas_SSP3,pulse,0.09624392382494854
