,discrate,year,rcp,variable,pulse,damages
112,1.0,2076.0,rcp45,ce_betas_SSP3,pulse,0.1437342795049749
113,1.0,2076.0,rcp85,ce_betas_SSP3,pulse,0.20870055165805115
114,1.0,2077.0,rcp45,ce_betas_SSP3,pulse,0.14494174372932264
115,1.0,2077.0,rcp85,ce_betas_SSP3,pulse,0.21307205556560202
116,1.0,2078.0,rcp45,ce_betas_SSP3,pulse,0.14733850863055753
117,1.0,2078.0,rcp85,ce_betas_SSP3,pulse,0.2194041775313765
118,1.0,2079.0,rcp45,ce_betas_SSP3,pulse,0.14847494974476944
119,1.0,2079.0,rcp85,ce_betas_SSP3,pulse,0.22244703889475137
120,1.0,2080.0,rcp45,ce_betas_SSP3,pulse,0.14813772523580102
121,1.0,2080.0,rcp85,ce_betas_SSP3,pulse,0.22517424864134578
122,1.0,2081.0,rcp45,ce_betas_SSP3,pulse,0.14968769048505717
123,1.0,2081.0,rcp85,ce_betas_SSP3,pulse,0.23316848831318848
124,1.0,2082.0,rcp45,ce_betas_SSP3,pulse,0.14989572921253438
125,1.0,2082.0,rcp85,ce_betas_SSP3,pulse,0.23667760935767826
126,1.0,2083.0,rcp45,ce_betas_SSP3,pulse,0.14772573530216251
127,1.0,2083.0,rcp85,ce_betas_SSP3,pulse,0.23974179345731778
128,1.0,2084.0,rcp45,ce_betas_SSP3,pulse,0.14918615173623218
129,1.0,2084.0,rcp85,ce_betas_SSP3,pulse,0.24356446664207398
130,1.0,2085.0,rcp45,ce_betas_SSP3,pulse,0.14932524842628186
131,1.0,2085.0,rcp85,ce_betas_SSP3,pulse,0.24518431552354486
132,1.0,2086.0,rcp45,ce_betas_SSP3,pulse,0.14772955317830397
133,1.0,2086.0,rcp85,ce_betas_SSP3,pulse,0.24594274920120468
134,1.0,2087.0,rcp45,ce_betas_SSP3,pulse,0.14737251911506952
135,1.0,2087.0,rcp85,ce_betas_SSP3,pulse,0.24973665387699157
136,1.0,2088.0,rcp45,ce_betas_SSP3,pulse,0.1487110045590321
137,1.0,2088.0,rcp85,ce_betas_SSP3,pulse,0.2529549483998128
138,1.0,2089.0,rcp45,ce_betas_SSP3,pulse,0.14873750897973387
139,1.0,2089.0,rcp85,ce_betas_SSP3,pulse,0.25512254947179946
140,1.0,2090.0,rcp45,ce_betas_SSP3,pulse,0.15027726114181358
141,1.0,2090.0,rcp85,ce_betas_SSP3,pulse,0.26068172072339096
142,1.0,2091.0,rcp45,ce_betas_SSP3,pulse,0.151040097148477
143,1.0,2091.0,rcp85,ce_betas_SSP3,pulse,0.26509009433325426
144,1.0,2092.0,rcp45,ce_betas_SSP3,pulse,0.15219074725480713
145,1.0,2092.0,rcp85,ce_betas_SSP3,pulse,0.26740701434345
146,1.0,2093.0,rcp45,ce_betas_SSP3,pulse,0.15234766658451918
147,1.0,2093.0,rcp85,ce_betas_SSP3,pulse,0.27209604714416463
148,1.0,2094.0,rcp45,ce_betas_SSP3,pulse,0.1529059957927043
149,1.0,2094.0,rcp85,ce_betas_SSP3,pulse,0.2746314063987264
150,1.0,2095.0,rcp45,ce_betas_SSP3,pulse,0.15240435660725876
151,1.0,2095.0,rcp85,ce_betas_SSP3,pulse,0.2748990118202865
152,1.0,2096.0,rcp45,ce_betas_SSP3,pulse,0.153848188251957
153,1.0,2096.0,rcp85,ce_betas_SSP3,pulse,0.27664653296596725
154,1.0,2097.0,rcp45,ce_betas_SSP3,pulse,0.15420265994621069
155,1.0,2097.0,rcp85,ce_betas_SSP3,pulse,0.2799820814701908
156,1.0,2098.0,rcp45,ce_betas_SSP3,pulse,0.15375278727045907
157,1.0,2098.0,rcp85,ce_betas_SSP3,pulse,0.2786907988620003
158,1.0,2099.0,rcp45,ce_betas_SSP3,pulse,0.15332089399427434
159,1.0,2099.0,rcp85,ce_betas_SSP3,pulse,0.27973668127181517
160,1.0,2100.0,rcp45,ce_betas_SSP3,pulse,0.15335031921883566
161,1.0,2100.0,rcp85,ce_betas_SSP3,pulse,0.28053987677021375
162,1.0,2101.0,rcp45,ce_betas_SSP3,pulse,0.1536816311237814
163,1.0,2101.0,rcp85,ce_betas_SSP3,pulse,0.28152823017184647
164,1.0,2102.0,rcp45,ce_betas_SSP3,pulse,0.15388036675110042
165,1.0,2102.0,rcp85,ce_betas_SSP3,pulse,0.2823548870411131
166,1.0,2103.0,rcp45,ce_betas_SSP3,pulse,0.15397488871268972
167,1.0,2103.0,rcp85,ce_betas_SSP3,pulse,0.28304561204629375
168,1.0,2104.0,rcp45,ce_betas_SSP3,pulse,0.15386493285983285
169,1.0,2104.0,rcp85,ce_betas_SSP3,pulse,0.2835245948971265
170,1.0,2105.0,rcp45,ce_betas_SSP3,pulse,0.1534622573374711
171,1.0,2105.0,rcp85,ce_betas_SSP3,pulse,0.2837267065125137
172,1.0,2106.0,rcp45,ce_betas_SSP3,pulse,0.1529557309509469
173,1.0,2106.0,rcp85,ce_betas_SSP3,pulse,0.2838054525903795
174,1.0,2107.0,rcp45,ce_betas_SSP3,pulse,0.15239707600806632
175,1.0,2107.0,rcp85,ce_betas_SSP3,pulse,0.2838046890374215
176,1.0,2108.0,rcp45,ce_betas_SSP3,pulse,0.15191112824225705
177,1.0,2108.0,rcp85,ce_betas_SSP3,pulse,0.2838243297820458
178,1.0,2109.0,rcp45,ce_betas_SSP3,pulse,0.15157197169031986
179,1.0,2109.0,rcp85,ce_betas_SSP3,pulse,0.2839231635176217
180,1.0,2110.0,rcp45,ce_betas_SSP3,pulse,0.1515223977391617
181,1.0,2110.0,rcp85,ce_betas_SSP3,pulse,0.28421179548804154
182,1.0,2111.0,rcp45,ce_betas_SSP3,pulse,0.15197246432972572
183,1.0,2111.0,rcp85,ce_betas_SSP3,pulse,0.28484963878566844
184,1.0,2112.0,rcp45,ce_betas_SSP3,pulse,0.1522764440056145
185,1.0,2112.0,rcp85,ce_betas_SSP3,pulse,0.2853380289402895
186,1.0,2113.0,rcp45,ce_betas_SSP3,pulse,0.1524749319521719
187,1.0,2113.0,rcp85,ce_betas_SSP3,pulse,0.28570988598359914
188,1.0,2114.0,rcp45,ce_betas_SSP3,pulse,0.15225751528503445
189,1.0,2114.0,rcp85,ce_betas_SSP3,pulse,0.28573123713645604
190,1.0,2115.0,rcp45,ce_betas_SSP3,pulse,0.15193547864904713
191,1.0,2115.0,rcp85,ce_betas_SSP3,pulse,0.2856427952649746
192,1.0,2116.0,rcp45,ce_betas_SSP3,pulse,0.15136224570203383
193,1.0,2116.0,rcp85,ce_betas_SSP3,pulse,0.2853361796395149
194,1.0,2117.0,rcp45,ce_betas_SSP3,pulse,0.15072568836224715
195,1.0,2117.0,rcp85,ce_betas_SSP3,pulse,0.28495600926075565
196,1.0,2118.0,rcp45,ce_betas_SSP3,pulse,0.1500852424419087
197,1.0,2118.0,rcp85,ce_betas_SSP3,pulse,0.28454854919388217
198,1.0,2119.0,rcp45,ce_betas_SSP3,pulse,0.14952913011681587
199,1.0,2119.0,rcp85,ce_betas_SSP3,pulse,0.2841804580233506
200,1.0,2120.0,rcp45,ce_betas_SSP3,pulse,0.149272341495282
201,1.0,2120.0,rcp85,ce_betas_SSP3,pulse,0.28401121917648864
202,1.0,2121.0,rcp45,ce_betas_SSP3,pulse,0.1493724273055341
203,1.0,2121.0,rcp85,ce_betas_SSP3,pulse,0.28408030917119376
204,1.0,2122.0,rcp45,ce_betas_SSP3,pulse,0.14976066282102118
205,1.0,2122.0,rcp85,ce_betas_SSP3,pulse,0.28433357541118576
206,1.0,2123.0,rcp45,ce_betas_SSP3,pulse,0.14975205583295842
207,1.0,2123.0,rcp85,ce_betas_SSP3,pulse,0.28426649762440176
208,1.0,2124.0,rcp45,ce_betas_SSP3,pulse,0.14972413639118054
209,1.0,2124.0,rcp85,ce_betas_SSP3,pulse,0.2841584073868619
210,1.0,2125.0,rcp45,ce_betas_SSP3,pulse,0.14930910876524614
211,1.0,2125.0,rcp85,ce_betas_SSP3,pulse,0.28374262980661824
212,1.0,2126.0,rcp45,ce_betas_SSP3,pulse,0.1486317304222322
213,1.0,2126.0,rcp85,ce_betas_SSP3,pulse,0.2831136184428936
214,1.0,2127.0,rcp45,ce_betas_SSP3,pulse,0.1479056920412377
215,1.0,2127.0,rcp85,ce_betas_SSP3,pulse,0.2824285049542595
216,1.0,2128.0,rcp45,ce_betas_SSP3,pulse,0.14716154985258298
217,1.0,2128.0,rcp85,ce_betas_SSP3,pulse,0.28171021205925817
218,1.0,2129.0,rcp45,ce_betas_SSP3,pulse,0.1465453148630243
219,1.0,2129.0,rcp85,ce_betas_SSP3,pulse,0.28106388473180044
220,1.0,2130.0,rcp45,ce_betas_SSP3,pulse,0.14622571876192425
221,1.0,2130.0,rcp85,ce_betas_SSP3,pulse,0.280608758697774
222,1.0,2131.0,rcp45,ce_betas_SSP3,pulse,0.14649167621032688
223,1.0,2131.0,rcp85,ce_betas_SSP3,pulse,0.2805469454217336
224,1.0,2132.0,rcp45,ce_betas_SSP3,pulse,0.14670391505625394
225,1.0,2132.0,rcp85,ce_betas_SSP3,pulse,0.2804222542832886
226,1.0,2133.0,rcp45,ce_betas_SSP3,pulse,0.14689573529352565
227,1.0,2133.0,rcp85,ce_betas_SSP3,pulse,0.28025871402791996
228,1.0,2134.0,rcp45,ce_betas_SSP3,pulse,0.1467612303729787
229,1.0,2134.0,rcp85,ce_betas_SSP3,pulse,0.27984278665980505
230,1.0,2135.0,rcp45,ce_betas_SSP3,pulse,0.1462838893958745
231,1.0,2135.0,rcp85,ce_betas_SSP3,pulse,0.2791664904733523
232,1.0,2136.0,rcp45,ce_betas_SSP3,pulse,0.1454936995160103
233,1.0,2136.0,rcp85,ce_betas_SSP3,pulse,0.27825422623761653
234,1.0,2137.0,rcp45,ce_betas_SSP3,pulse,0.14470429449460198
235,1.0,2137.0,rcp85,ce_betas_SSP3,pulse,0.2773261163234232
236,1.0,2138.0,rcp45,ce_betas_SSP3,pulse,0.14391625631595528
237,1.0,2138.0,rcp85,ce_betas_SSP3,pulse,0.2763831821775904
238,1.0,2139.0,rcp45,ce_betas_SSP3,pulse,0.14318302410315678
239,1.0,2139.0,rcp85,ce_betas_SSP3,pulse,0.2754623783572492
240,1.0,2140.0,rcp45,ce_betas_SSP3,pulse,0.1425761387981793
241,1.0,2140.0,rcp85,ce_betas_SSP3,pulse,0.2746124700825428
242,1.0,2141.0,rcp45,ce_betas_SSP3,pulse,0.14225348675883973
243,1.0,2141.0,rcp85,ce_betas_SSP3,pulse,0.2739397689111709
244,1.0,2142.0,rcp45,ce_betas_SSP3,pulse,0.14215050951397679
245,1.0,2142.0,rcp85,ce_betas_SSP3,pulse,0.2733982808036277
246,1.0,2143.0,rcp45,ce_betas_SSP3,pulse,0.1420155699224699
247,1.0,2143.0,rcp85,ce_betas_SSP3,pulse,0.27281691239955674
248,1.0,2144.0,rcp45,ce_betas_SSP3,pulse,0.14187501672325933
249,1.0,2144.0,rcp85,ce_betas_SSP3,pulse,0.2722137559130903
250,1.0,2145.0,rcp45,ce_betas_SSP3,pulse,0.14163719806446176
251,1.0,2145.0,rcp85,ce_betas_SSP3,pulse,0.2715278818117925
252,1.0,2146.0,rcp45,ce_betas_SSP3,pulse,0.1411668087167432
253,1.0,2146.0,rcp85,ce_betas_SSP3,pulse,0.27067066450669697
254,1.0,2147.0,rcp45,ce_betas_SSP3,pulse,0.14069329651245813
255,1.0,2147.0,rcp85,ce_betas_SSP3,pulse,0.2697961900036357
256,1.0,2148.0,rcp45,ce_betas_SSP3,pulse,0.14010996044787782
257,1.0,2148.0,rcp85,ce_betas_SSP3,pulse,0.26883456591554983
258,1.0,2149.0,rcp45,ce_betas_SSP3,pulse,0.139506325555196
259,1.0,2149.0,rcp85,ce_betas_SSP3,pulse,0.26784375529373894
260,1.0,2150.0,rcp45,ce_betas_SSP3,pulse,0.1389269409677997
261,1.0,2150.0,rcp85,ce_betas_SSP3,pulse,0.2668520827717037
262,1.0,2151.0,rcp45,ce_betas_SSP3,pulse,0.13840371726046022
263,1.0,2151.0,rcp85,ce_betas_SSP3,pulse,0.26588231400367474
264,1.0,2152.0,rcp45,ce_betas_SSP3,pulse,0.13810759652228963
265,1.0,2152.0,rcp85,ce_betas_SSP3,pulse,0.2650463847480682
266,1.0,2153.0,rcp45,ce_betas_SSP3,pulse,0.13815697798757476
267,1.0,2153.0,rcp85,ce_betas_SSP3,pulse,0.26441994603391583
268,1.0,2154.0,rcp45,ce_betas_SSP3,pulse,0.13838398182398487
269,1.0,2154.0,rcp85,ce_betas_SSP3,pulse,0.26389355721780927
270,1.0,2155.0,rcp45,ce_betas_SSP3,pulse,0.13845291849290603
271,1.0,2155.0,rcp85,ce_betas_SSP3,pulse,0.2632523385816211
272,1.0,2156.0,rcp45,ce_betas_SSP3,pulse,0.1383640269868092
273,1.0,2156.0,rcp85,ce_betas_SSP3,pulse,0.2624986914312779
274,1.0,2157.0,rcp45,ce_betas_SSP3,pulse,0.1380413891055135
275,1.0,2157.0,rcp85,ce_betas_SSP3,pulse,0.26158672187750065
276,1.0,2158.0,rcp45,ce_betas_SSP3,pulse,0.13746254404913766
277,1.0,2158.0,rcp85,ce_betas_SSP3,pulse,0.2605048987711473
278,1.0,2159.0,rcp45,ce_betas_SSP3,pulse,0.13673620936296282
279,1.0,2159.0,rcp85,ce_betas_SSP3,pulse,0.25932420325931926
280,1.0,2160.0,rcp45,ce_betas_SSP3,pulse,0.13598868145969575
281,1.0,2160.0,rcp85,ce_betas_SSP3,pulse,0.2581255832939908
282,1.0,2161.0,rcp45,ce_betas_SSP3,pulse,0.13534483089152577
283,1.0,2161.0,rcp85,ce_betas_SSP3,pulse,0.2569874242604944
284,1.0,2162.0,rcp45,ce_betas_SSP3,pulse,0.1349447108170001
285,1.0,2162.0,rcp85,ce_betas_SSP3,pulse,0.25599623130771787
286,1.0,2163.0,rcp45,ce_betas_SSP3,pulse,0.13491244110413678
287,1.0,2163.0,rcp85,ce_betas_SSP3,pulse,0.2552272491076696
288,1.0,2164.0,rcp45,ce_betas_SSP3,pulse,0.1351413557691141
289,1.0,2164.0,rcp85,ce_betas_SSP3,pulse,0.2546123069012424
290,1.0,2165.0,rcp45,ce_betas_SSP3,pulse,0.13511461060786922
291,1.0,2165.0,rcp85,ce_betas_SSP3,pulse,0.25383298400736964
292,1.0,2166.0,rcp45,ce_betas_SSP3,pulse,0.13504999850282057
293,1.0,2166.0,rcp85,ce_betas_SSP3,pulse,0.2530245185545018
294,1.0,2167.0,rcp45,ce_betas_SSP3,pulse,0.13458344035917838
295,1.0,2167.0,rcp85,ce_betas_SSP3,pulse,0.2519660941025166
296,1.0,2168.0,rcp45,ce_betas_SSP3,pulse,0.13390289527251015
297,1.0,2168.0,rcp85,ce_betas_SSP3,pulse,0.25077490613780795
298,1.0,2169.0,rcp45,ce_betas_SSP3,pulse,0.13312835414938273
299,1.0,2169.0,rcp85,ce_betas_SSP3,pulse,0.24952529665599987
300,1.0,2170.0,rcp45,ce_betas_SSP3,pulse,0.13235554676310463
301,1.0,2170.0,rcp85,ce_betas_SSP3,pulse,0.24827586519821987
302,1.0,2171.0,rcp45,ce_betas_SSP3,pulse,0.13165330069419712
303,1.0,2171.0,rcp85,ce_betas_SSP3,pulse,0.24706824612187128
304,1.0,2172.0,rcp45,ce_betas_SSP3,pulse,0.13112567983357779
305,1.0,2172.0,rcp85,ce_betas_SSP3,pulse,0.24596431740667762
306,1.0,2173.0,rcp45,ce_betas_SSP3,pulse,0.13092739453967883
307,1.0,2173.0,rcp85,ce_betas_SSP3,pulse,0.2450551551078937
308,1.0,2174.0,rcp45,ce_betas_SSP3,pulse,0.1308555891265282
309,1.0,2174.0,rcp85,ce_betas_SSP3,pulse,0.24421860196597087
310,1.0,2175.0,rcp45,ce_betas_SSP3,pulse,0.13085538708397174
311,1.0,2175.0,rcp85,ce_betas_SSP3,pulse,0.2434216142408806
312,1.0,2176.0,rcp45,ce_betas_SSP3,pulse,0.13077186325019238
313,1.0,2176.0,rcp85,ce_betas_SSP3,pulse,0.2425728095245262
314,1.0,2177.0,rcp45,ce_betas_SSP3,pulse,0.13046169078452732
315,1.0,2177.0,rcp85,ce_betas_SSP3,pulse,0.24158890719633336
316,1.0,2178.0,rcp45,ce_betas_SSP3,pulse,0.1299197692157595
317,1.0,2178.0,rcp85,ce_betas_SSP3,pulse,0.24046862528996285
318,1.0,2179.0,rcp45,ce_betas_SSP3,pulse,0.1292825693811908
319,1.0,2179.0,rcp85,ce_betas_SSP3,pulse,0.23929321797763872
320,1.0,2180.0,rcp45,ce_betas_SSP3,pulse,0.12856259908857698
321,1.0,2180.0,rcp85,ce_betas_SSP3,pulse,0.23807082270225338
322,1.0,2181.0,rcp45,ce_betas_SSP3,pulse,0.12783841466239373
323,1.0,2181.0,rcp85,ce_betas_SSP3,pulse,0.23684769124737057
324,1.0,2182.0,rcp45,ce_betas_SSP3,pulse,0.1271192450660712
325,1.0,2182.0,rcp85,ce_betas_SSP3,pulse,0.2356293813983264
326,1.0,2183.0,rcp45,ce_betas_SSP3,pulse,0.12645015877879412
327,1.0,2183.0,rcp85,ce_betas_SSP3,pulse,0.23444207310699303
328,1.0,2184.0,rcp45,ce_betas_SSP3,pulse,0.12588211743312058
329,1.0,2184.0,rcp85,ce_betas_SSP3,pulse,0.23331484431315824
330,1.0,2185.0,rcp45,ce_betas_SSP3,pulse,0.12548231479250402
331,1.0,2185.0,rcp85,ce_betas_SSP3,pulse,0.23228575598012413
332,1.0,2186.0,rcp45,ce_betas_SSP3,pulse,0.12537869089651202
333,1.0,2186.0,rcp85,ce_betas_SSP3,pulse,0.23142679015089912
334,1.0,2187.0,rcp45,ce_betas_SSP3,pulse,0.12525012947545341
335,1.0,2187.0,rcp85,ce_betas_SSP3,pulse,0.23055428178876597
336,1.0,2188.0,rcp45,ce_betas_SSP3,pulse,0.12514321577501028
337,1.0,2188.0,rcp85,ce_betas_SSP3,pulse,0.22969491693640628
338,1.0,2189.0,rcp45,ce_betas_SSP3,pulse,0.12502671981436475
339,1.0,2189.0,rcp85,ce_betas_SSP3,pulse,0.22883109683826133
340,1.0,2190.0,rcp45,ce_betas_SSP3,pulse,0.12464402760093174
341,1.0,2190.0,rcp85,ce_betas_SSP3,pulse,0.227818773648107
342,1.0,2191.0,rcp45,ce_betas_SSP3,pulse,0.12408322761374885
343,1.0,2191.0,rcp85,ce_betas_SSP3,pulse,0.2267089361712255
344,1.0,2192.0,rcp45,ce_betas_SSP3,pulse,0.12345060972573979
345,1.0,2192.0,rcp85,ce_betas_SSP3,pulse,0.22556214883938103
346,1.0,2193.0,rcp45,ce_betas_SSP3,pulse,0.12283773083311648
347,1.0,2193.0,rcp85,ce_betas_SSP3,pulse,0.22443010435701938
348,1.0,2194.0,rcp45,ce_betas_SSP3,pulse,0.12226160046074892
