,discrate,year,rcp,variable,pulse,damages
67,1.0,2053.0,rcp85,nocons_betas_SSP3,pulse,0.10639465866473188
68,1.0,2054.0,rcp45,nocons_betas_SSP3,pulse,0.09046321052940336
69,1.0,2054.0,rcp85,nocons_betas_SSP3,pulse,0.10867974938217208
70,1.0,2055.0,rcp45,nocons_betas_SSP3,pulse,0.09226172780802115
71,1.0,2055.0,rcp85,nocons_betas_SSP3,pulse,0.1115550078613738
72,1.0,2056.0,rcp45,nocons_betas_SSP3,pulse,0.09196366723579151
73,1.0,2056.0,rcp85,nocons_betas_SSP3,pulse,0.11371848419487049
74,1.0,2057.0,rcp45,nocons_betas_SSP3,pulse,0.09386387602404477
75,1.0,2057.0,rcp85,nocons_betas_SSP3,pulse,0.1179917753266388
76,1.0,2058.0,rcp45,nocons_betas_SSP3,pulse,0.09578300147101342
77,1.0,2058.0,rcp85,nocons_betas_SSP3,pulse,0.12168694699848454
78,1.0,2059.0,rcp45,nocons_betas_SSP3,pulse,0.09824063048209251
79,1.0,2059.0,rcp85,nocons_betas_SSP3,pulse,0.12548270345441942
80,1.0,2060.0,rcp45,nocons_betas_SSP3,pulse,0.09940885569017947
81,1.0,2060.0,rcp85,nocons_betas_SSP3,pulse,0.12660668218684556
82,1.0,2061.0,rcp45,nocons_betas_SSP3,pulse,0.1011958797412318
83,1.0,2061.0,rcp85,nocons_betas_SSP3,pulse,0.13005778140505725
84,1.0,2062.0,rcp45,nocons_betas_SSP3,pulse,0.10261868566295997
85,1.0,2062.0,rcp85,nocons_betas_SSP3,pulse,0.13199590523300575
86,1.0,2063.0,rcp45,nocons_betas_SSP3,pulse,0.10168102708895514
87,1.0,2063.0,rcp85,nocons_betas_SSP3,pulse,0.13310338570321686
88,1.0,2064.0,rcp45,nocons_betas_SSP3,pulse,0.10230216243528814
89,1.0,2064.0,rcp85,nocons_betas_SSP3,pulse,0.13362058645125294
90,1.0,2065.0,rcp45,nocons_betas_SSP3,pulse,0.10343179951770289
91,1.0,2065.0,rcp85,nocons_betas_SSP3,pulse,0.13756263768049964
92,1.0,2066.0,rcp45,nocons_betas_SSP3,pulse,0.10478788163831591
93,1.0,2066.0,rcp85,nocons_betas_SSP3,pulse,0.1414848038009481
94,1.0,2067.0,rcp45,nocons_betas_SSP3,pulse,0.10617446269378812
95,1.0,2067.0,rcp85,nocons_betas_SSP3,pulse,0.14295447015058943
96,1.0,2068.0,rcp45,nocons_betas_SSP3,pulse,0.10789659549736698
97,1.0,2068.0,rcp85,nocons_betas_SSP3,pulse,0.1445057267201474
98,1.0,2069.0,rcp45,nocons_betas_SSP3,pulse,0.1078892484404578
99,1.0,2069.0,rcp85,nocons_betas_SSP3,pulse,0.14897101310945834
100,1.0,2070.0,rcp45,nocons_betas_SSP3,pulse,0.10909950965434975
101,1.0,2070.0,rcp85,nocons_betas_SSP3,pulse,0.15258428066869364
102,1.0,2071.0,rcp45,nocons_betas_SSP3,pulse,0.10884399936567692
103,1.0,2071.0,rcp85,nocons_betas_SSP3,pulse,0.15171904082148915
104,1.0,2072.0,rcp45,nocons_betas_SSP3,pulse,0.10942692735449178
105,1.0,2072.0,rcp85,nocons_betas_SSP3,pulse,0.15320360821283563
106,1.0,2073.0,rcp45,nocons_betas_SSP3,pulse,0.11008138421355977
107,1.0,2073.0,rcp85,nocons_betas_SSP3,pulse,0.15568810204075695
108,1.0,2074.0,rcp45,nocons_betas_SSP3,pulse,0.11065368701114026
109,1.0,2074.0,rcp85,nocons_betas_SSP3,pulse,0.15813018708304616
110,1.0,2075.0,rcp45,nocons_betas_SSP3,pulse,0.11133769341500857
111,1.0,2075.0,rcp85,nocons_betas_SSP3,pulse,0.16153400140232568
112,1.0,2076.0,rcp45,nocons_betas_SSP3,pulse,0.11239174247267142
113,1.0,2076.0,rcp85,nocons_betas_SSP3,pulse,0.16275947155092718
114,1.0,2077.0,rcp45,nocons_betas_SSP3,pulse,0.11333892295106776
115,1.0,2077.0,rcp85,nocons_betas_SSP3,pulse,0.16614417716288243
116,1.0,2078.0,rcp45,nocons_betas_SSP3,pulse,0.11521476630492017
117,1.0,2078.0,rcp85,nocons_betas_SSP3,pulse,0.1710466610078538
118,1.0,2079.0,rcp45,nocons_betas_SSP3,pulse,0.11610795115138894
119,1.0,2079.0,rcp85,nocons_betas_SSP3,pulse,0.17339594587786716
120,1.0,2080.0,rcp45,nocons_betas_SSP3,pulse,0.11585231535205791
121,1.0,2080.0,rcp85,nocons_betas_SSP3,pulse,0.17549744478165755
122,1.0,2081.0,rcp45,nocons_betas_SSP3,pulse,0.11707320168266185
123,1.0,2081.0,rcp85,nocons_betas_SSP3,pulse,0.18167878540350565
124,1.0,2082.0,rcp45,nocons_betas_SSP3,pulse,0.11724316054409935
125,1.0,2082.0,rcp85,nocons_betas_SSP3,pulse,0.18438437535609856
126,1.0,2083.0,rcp45,nocons_betas_SSP3,pulse,0.11555962851271508
127,1.0,2083.0,rcp85,nocons_betas_SSP3,pulse,0.1867277202600063
128,1.0,2084.0,rcp45,nocons_betas_SSP3,pulse,0.11671440936822348
129,1.0,2084.0,rcp85,nocons_betas_SSP3,pulse,0.1896658819825722
130,1.0,2085.0,rcp45,nocons_betas_SSP3,pulse,0.11683245184812743
131,1.0,2085.0,rcp85,nocons_betas_SSP3,pulse,0.19090211593951706
132,1.0,2086.0,rcp45,nocons_betas_SSP3,pulse,0.1156029680975823
133,1.0,2086.0,rcp85,nocons_betas_SSP3,pulse,0.19146350236803303
134,1.0,2087.0,rcp45,nocons_betas_SSP3,pulse,0.11534740023033435
135,1.0,2087.0,rcp85,nocons_betas_SSP3,pulse,0.19436804308164327
