temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
17.4,67,.0049713114531187,52,.0038471200132335,15,.0011241914398852,0,0
17.5,96,.0073323017568327,79,.0060702443770424,17,.0012620573797903,0,0
17.6,45,.0035708736031665,32,.0025590933692001,13,.0010117802339664,0,0
17.7,55,.0042086785615538,40,.0030694853121531,15,.0011391932494007,0,0
17.8,68,.0052239954748075,40,.0030112720378384,28,.0022127234369691,0,0
17.9,58,.0044903347916261,42,.0032651364417688,16,.0012251983498572,0,0
18,59,.0043435622137622,33,.0024246435641544,26,.0019189186496078,0,0
18.1,55,.004384691350424,38,.003003190166055,17,.001381501184369,0,0
18.2,19,.0013913173061155,15,.001121141747717,4,.0002701755583985,0,0
18.3,55,.0039878651659819,42,.0030935097020119,13,.00089435546397,0,0
18.4,72,.0057013943296624,51,.004023413061077,21,.0016779812685854,0,0
18.5,68,.0053055352545925,53,.0041655711611384,15,.0011399640934542,0,0
18.6,31,.0023344993023784,22,.0016788364519016,9,.0006556628504768,0,0
18.7,50,.0036397383009898,41,.0030073543930484,9,.0006323839079414,0,0
18.8,62,.0048511233580939,45,.0035121445980622,17,.0013389787600318,0,0
18.9,45,.0034525054688856,33,.0025607723546273,12,.0008917331142584,0,0
19,41,.0030051404683036,26,.0018967621872434,15,.0011083782810601,0,0
19.1,115,.0093678843513771,83,.0067725157059613,32,.0025953686454159,0,0
19.2,94,.0069512338886852,63,.0045715475243924,31,.0023796863642929,0,0
19.3,86,.0070866247770027,66,.0054659086745232,20,.0016207161024795,0,0
19.4,59,.0045248150236148,48,.003693870294228,11,.0008309447293868,0,0
19.5,67,.0050744279214996,50,.0037699435124523,17,.0013044844090473,0,0
19.6,78,.0057946438173531,56,.0041416922904318,22,.0016529515269212,0,0
19.7,22,.0016661413355905,16,.0011923167439818,6,.0004738245916087,0,0
19.8,91,.0072156249807449,66,.005230811497313,25,.0019848134834319,0,0
19.9,43,.0034626887099876,33,.0026355631016486,10,.000827125608339,0,0
20,44,.0033822633922682,41,.0031828154242248,3,.0001994479680434,0,0
20.1,50,.0039747581176925,34,.002623887910886,16,.0013508702068066,0,0
20.2,33,.0025191646273015,27,.0020510486501735,6,.000468115977128,0,0
20.3,50,.0038592671444349,35,.002760077270068,15,.0010991898743669,0,0
20.4,62,.0047597734264855,46,.0035783315033768,16,.0011814419231087,0,0
20.5,93,.0072114475333365,67,.0051489829857019,26,.0020624645476346,0,0
20.6,45,.0033812617330113,32,.0023800345370546,13,.0010012271959567,0,0
20.7,66,.0049487328215037,49,.0036901250859955,17,.0012586077355081,0,0
