temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_high,adj_sample_wgt_high
12.4,1,4.06570234190e-06,0,0,1,4.06570234190e-06
15.6,1,5.78036770094e-06,0,0,1,5.78036770094e-06
16.6,5,.0000228262661039,0,0,5,.0000228262661039
17.3,23,.0004517304440697,13,.0002597033539473,10,.0001920270901223
18,19,.0003493948652249,10,.0001572871678945,9,.0001921076973304
18.1,9,.0000671864381161,1,.0000168532205862,8,.0000503332175299
18.2,18,.0001982113722079,4,.0000667333729325,14,.0001314779992754
18.4,3,.0000344232391853,1,.0000165765741258,2,.0000178466650596
18.5,27,.0002053985684825,0,0,27,.0002053985684825
18.6,40,.0003921097559783,10,.0000868894485393,30,.000305220307439
18.7,7,.0000550220293007,3,.0000306072233798,4,.000024414805921
18.8,14,.0001218411407535,3,.0000276237947219,11,.0000942173460317
18.9,20,.0001845150918598,6,.000043880683279,14,.0001406344085808
19,19,.000171045856348,7,.0001073124385584,12,.0000637334177895
19.1,16,.0003668309909699,2,.0000167704038176,14,.0003500605871523
19.2,21,.0003815074596787,12,.0001830767121191,9,.0001984307475595
19.3,4,.0000572594949517,2,.0000206133740903,2,.0000366461208614
19.4,3,.0000226154679694,2,.0000104183618532,1,.0000121971061162
19.5,17,.0002997730616698,2,.0000506727883476,15,.0002491002733223
19.6,11,.0001005331469059,1,4.59636430605e-06,10,.0000959367825999
19.7,51,.0002746436563257,10,.0000651251237969,41,.0002095185325288
19.8,40,.0005892344531162,8,.0001043117792392,32,.000484922673877
19.9,3,.0000915433483897,2,.0000833910853544,1,8.15226303530e-06
20,5,.0000621713033979,3,.0000382853031624,2,.0000238860002355
20.3,12,.0001621668897087,8,.0000763136690125,4,.0000858532206962
20.4,1,.0000303213000734,0,0,1,.0000303213000734
20.5,28,.0003182142869491,11,.0001227286119274,17,.0001954856750217
20.6,20,.00025909473095,1,.0000258555683104,19,.0002332391626396
20.7,15,.0002570644502384,3,.0000703100439523,12,.0001867544062861
20.8,7,.0000781959156484,3,.0000389158403777,4,.0000392800752707
21,31,.0003149954104629,3,.0000752434207243,28,.0002397519897386
21.1,6,.0002682136764633,1,.0000328054447891,5,.0002354082316742
21.2,11,.0000973682643917,3,.0000318858878927,8,.0000654823764989
21.3,33,.0004728553039968,6,.0000740238856451,27,.0003988314183516
21.4,13,.0002573174861027,1,.0000170481071109,12,.0002402693789918
21.5,16,.0001737887976105,2,5.62914169677e-06,14,.0001681596559138
21.6,11,.0002222459515906,2,.0000518274500791,9,.0001704185015114
21.7,11,.0003127233921987,1,.0000588642978983,10,.0002538590943004
21.9,17,.0002743399754763,3,.000016686701656,14,.0002576532738203
22,52,.0006910143374625,15,.0001679213678472,37,.0005230929696154
22.1,27,.0004047953707413,3,.0000173442858795,24,.0003874510848618
22.2,19,.0002059886214738,8,.000062337113377,11,.0001436515080968
22.3,67,.0008465705709568,26,.0001554866541937,41,.0006910839167631
22.4,38,.0004039047016704,10,.0001029612560615,28,.0003009434456089
22.5,44,.0004089539261258,7,.0000416261315195,37,.0003673277946064
22.6,39,.0004572849949795,3,.0000459408433926,36,.0004113441515869
22.7,36,.0004603096022038,13,.0001322419147982,23,.0003280676874056
22.8,54,.0009806585771912,9,.0001643917157708,45,.0008162668614204
22.9,50,.0008856147356937,11,.0002645212101697,39,.000621093525524
23,36,.0004442002423275,21,.0002875020697957,15,.0001566981725318
23.1,55,.0011950118573623,3,.0000668090306135,52,.0011282028267487
23.2,18,.00043119874681,3,.0001355122440145,15,.0002956865027954
23.3,56,.0007196052521294,8,.0000707587731767,48,.0006488464789527
23.4,32,.000648742717658,15,.0002676139788491,17,.0003811287388089
23.5,41,.0005259911210942,9,.0001525657362436,32,.0003734253848506
23.6,66,.0008379294574752,11,.000233914783621,55,.0006040146738542
23.7,125,.0013621376178889,26,.0002514503090651,99,.0011106873088238
23.8,74,.0009174763225701,17,.0000849259491815,57,.0008325503733886
23.9,64,.001545903189708,12,.0003326908358758,52,.0012132123538322
24,92,.0012196002330143,19,.0002874862442468,73,.0009321139887675
24.1,56,.0008748449026257,14,.0002583890153574,42,.0006164558872683
24.2,92,.0012637331412861,23,.0002255517269987,69,.0010381814142875
24.3,120,.0022641451545553,35,.000622458644699,85,.0016416865098563
24.4,107,.0011243640876728,46,.0004075201860587,61,.0007168439016141
24.5,100,.0015809134897609,31,.0004352416358415,69,.0011456718539193
24.6,121,.0016106569925114,34,.0004158294124181,87,.0011948275800933
24.7,134,.0014987689322652,37,.000505296365759,97,.0009934725665062
24.8,178,.0024460325093969,71,.0008564201789341,107,.0015896123304628
24.9,52,.0006695637312077,14,.0001522080460745,38,.0005173556851332
25,58,.0011988452449714,22,.0004600757458775,36,.0007387694990939
25.1,80,.0011587592410365,37,.000453312276079,43,.0007054469649574
25.2,66,.0014245352454623,21,.0002897445668282,45,.0011347906786341
25.3,115,.0019618473357923,23,.000515263051966,92,.0014465842838263
25.4,149,.0027364982415747,61,.0008833054957904,88,.0018531927457843
25.5,127,.001990185838423,46,.000512484618838,81,.001477701219585
25.6,88,.0018052401010209,31,.0006864078188755,57,.0011188322821454
25.7,173,.0032097595736786,77,.0011545096133432,96,.0020552499603355
25.8,85,.0015243637981825,30,.0003861315776703,55,.0011382322205122
25.9,53,.0010246629958601,27,.0004660450731535,26,.0005586179227066
26,70,.0010934506454987,3,.0000650392161106,67,.0010284114293881
26.1,129,.002023958079576,40,.0005947158044251,89,.001429242275151
26.2,97,.0018384252259693,17,.0004014021739067,80,.0014370230520626
26.3,104,.0020728105091621,42,.000645187335067,62,.0014276231740951
26.4,267,.0046049017136625,71,.0011717566792981,196,.0034331450343643
26.5,134,.0025634634799303,31,.0004514951640431,103,.0021119683158872
26.6,89,.0010998549166175,24,.0002188799935539,65,.0008809749230636
26.7,154,.0026098506060066,48,.0007001343407183,106,.0019097162652884
26.8,173,.0029797802817484,50,.0007463049741716,123,.0022334753075768
26.9,156,.0026514874771237,31,.0004476361080634,125,.0022038513690603
27,106,.0019949219125692,28,.0004999153908329,78,.0014950065217363
27.1,162,.0035812995860738,36,.0006079537228629,126,.0029733458632109
27.2,168,.0025648515093337,57,.0007183828049619,111,.0018464687043718
27.3,137,.002054691349997,50,.0008170640201683,87,.0012376273298287
27.4,145,.0030235794406792,58,.0009540990312757,87,.0020694804094035
27.5,169,.0030935728171926,72,.001162869144423,97,.0019307036727696
27.6,306,.006448871102009,95,.001810658441002,211,.0046382126610069
27.7,191,.0039912646630853,44,.0009332347449345,147,.0030580299181509
27.8,236,.0047801771356717,42,.0006930939476888,194,.0040870831879829
27.9,228,.0038897725453921,73,.0011582426377004,155,.0027315299076918
28,349,.0056482033077714,119,.0013344944296136,230,.0043137088781577
28.1,328,.0059396727291841,141,.0024234769915807,187,.0035161957376033
28.2,329,.0060799750533533,98,.001616759107236,231,.0044632159461173
28.3,267,.0053453728234558,76,.0017838409757474,191,.0035615318477085
28.4,202,.0030719404779802,53,.0008949420965223,149,.0021769983814579
28.5,265,.0036715342934031,88,.0010927056698051,177,.0025788286235979
28.6,275,.0062165033267547,68,.0022586624960468,207,.0039578408307079
28.7,202,.0037255927611852,74,.0012468374589645,128,.0024787553022207
28.8,165,.0032084295489341,36,.0008172002168294,129,.0023912293321047
28.9,187,.0058217253230168,49,.0014369538071151,138,.0043847715159018
29,303,.0057474913629108,64,.0009589578021973,239,.0047885335607134
29.1,408,.0083892305738686,137,.00266469954596,271,.0057245310279086
29.2,315,.0056925373519192,74,.0013584395680937,241,.0043340977838255
29.3,281,.0049988430884795,91,.0011125887087218,190,.0038862543797578
29.4,279,.0059427507694636,68,.0019455418267853,211,.0039972089426783
29.5,250,.0057878774438223,78,.0023060018479555,172,.0034818755958668
29.6,472,.0078880965465373,153,.0019786066533811,319,.0059094898931562
29.7,299,.0050641564658918,66,.0012572383473071,233,.0038069181185847
29.8,416,.0067712207264918,100,.0015661820805235,316,.0052050386459683
29.9,340,.005949507762125,85,.0013631833330692,255,.0045863244290558
30,435,.0098577719081163,120,.0027105647875487,315,.0071472071205676
30.1,407,.0084280915004342,91,.0013846075438551,316,.0070434839565792
30.2,450,.0087781768704502,93,.0015515760953804,357,.0072266007750699
30.3,393,.0093300613335714,97,.0021519107895074,296,.007178150544064
30.4,469,.0089060330432744,130,.0022927515340712,339,.0066132815092033
30.5,570,.0119154824031966,170,.0036300601320249,400,.0082854222711717
30.6,489,.0116390071805768,122,.0033010423417181,367,.0083379648388586
30.7,439,.0118832135169669,112,.0029058581885693,327,.0089773553283976
30.8,550,.0116973862615737,178,.004093679327525,372,.0076037069340487
30.9,566,.0108128653219808,159,.0022996630196701,407,.0085132023023107
31,443,.0101037238337653,118,.0027068994618276,325,.0073968243719378
31.1,437,.0085599518718595,118,.0019644242740924,319,.0065955275977672
31.2,529,.0095075427354345,157,.0028199903726431,372,.0066875523627914
31.3,539,.010653803440448,138,.0023927026175556,401,.0082611008228923
31.4,816,.0171280227496595,263,.0048775043701426,553,.012250518379517
31.5,605,.0125097488568144,206,.0044661138637707,399,.0080436349930437
31.6,551,.0105412264093161,149,.0027341201072772,402,.0078071063020388
31.7,713,.0145749346705202,207,.0048629302464747,506,.0097120044240455
31.8,506,.0120245333388311,190,.0039627413489143,316,.0080617919899169
31.9,408,.0083064844473029,135,.002231464329526,273,.0060750201177768
32,432,.0087228032373048,96,.0018281471344892,336,.0068946561028156
32.1,844,.01619110462957,241,.0035625319941914,603,.0126285726353785
32.2,461,.0108641412359134,129,.0027321485605967,332,.0081319926753167
32.3,526,.011217429233227,196,.0036753868283768,330,.0075420424048502
32.4,512,.0107981926367984,116,.0026459789703495,396,.0081522136664489
32.5,509,.0110289321157779,138,.0031346465075899,371,.0078942856081881
32.6,447,.0107298381850995,155,.0036548770305416,292,.007074961154558
32.7,302,.0055490029871805,79,.0012001941476285,223,.004348808839552
32.8,321,.0073336430434949,95,.0018520148558991,226,.0054816281875958
32.9,479,.0113266409847483,145,.0034852794238986,334,.0078413615608497
33,524,.012156215836967,140,.0034367370327573,384,.0087194788042098
33.1,537,.0095201806002763,196,.0033551323237759,341,.0061650482765003
33.2,352,.0084301803545941,87,.0022754485232781,265,.006154731831316
33.3,487,.0108714832472288,156,.0026556413391745,331,.0082158419080542
33.4,383,.0086758939700076,121,.0020644311723572,262,.0066114627976503
33.5,434,.009051572443127,94,.001842656894155,340,.0072089155489721
33.6,607,.0144643032629119,172,.0043207763919781,435,.0101435268709338
33.7,334,.0073195708280878,96,.0017148966101104,238,.0056046742179774
33.8,304,.0069636161003643,75,.0017496449864609,229,.0052139711139034
33.9,352,.0066281768091585,125,.0020007567308085,227,.00462742007835
34,455,.0088284165647678,116,.0018316070638207,339,.0069968095009472
34.1,439,.0089892653775223,144,.0031001831998765,295,.0058890821776458
34.2,548,.0119701638391234,135,.0031175332228486,413,.0088526306162748
34.3,267,.0067971660964758,81,.001904918829382,186,.0048922472670938
34.4,335,.0072309266131896,81,.0013297742229241,254,.0059011523902655
34.5,309,.0071042611316443,107,.0020683014794258,202,.0050359596522185
34.6,265,.0050267133898387,78,.0012209776614895,187,.0038057357283492
34.7,531,.0113942591217437,167,.00267396230484,364,.0087202968169038
34.8,401,.0086950487158219,118,.0023022905913876,283,.0063927581244343
34.9,328,.0074238465404051,108,.0027463433415278,220,.0046775031988773
35,536,.0107133578009808,164,.002890261058738,372,.0078230967422428
35.1,435,.0083258960921739,135,.0021281404403339,300,.00619775565184
35.2,370,.0091272525710906,90,.0022115475297824,280,.0069157050413082
35.3,282,.0065274339468715,80,.0019208951810015,202,.00460653876587
35.4,217,.0044887095132538,82,.0014447665265607,135,.0030439429866931
35.5,263,.0048230826339477,72,.0011400496736087,191,.003683032960339
35.6,340,.0110247384781132,133,.0055188027905615,207,.0055059356875518
35.7,431,.0082904934069461,122,.001788966071274,309,.0065015273356721
35.8,220,.0057035718068619,69,.0018020652491941,151,.0039015065576677
35.9,171,.0036413172032326,56,.0009154844249224,115,.0027258327783102
36,182,.0040672687543974,68,.0014682878017993,114,.0025989809525981
36.1,296,.006115903424984,100,.0015034845758919,196,.0046124188490921
36.2,219,.0087159202162184,86,.0038838020968797,133,.0048321181193387
36.3,247,.0108242581456466,108,.0069423748832946,139,.0038818832623519
36.4,273,.0051400850354639,87,.0014794311078958,186,.0036606539275681
36.5,247,.0051160565494968,66,.0013057208598752,181,.0038103356896215
36.6,98,.0018734884072273,28,.0004819229725399,70,.0013915654346874
36.7,360,.0083075677430315,111,.0021456642932662,249,.0061619034497653
36.8,202,.0042623358344258,58,.0010550468996371,144,.0032072889347887
36.9,214,.0060214985987841,63,.0022787234674979,151,.0037427751312862
37,190,.005177784416901,73,.0016369001305065,117,.0035408842863944
37.1,242,.0062989363239012,80,.0030417356061889,162,.0032572007177123
37.2,277,.0083513069353103,65,.0032900300825531,212,.0050612768527571
37.3,235,.005627084269463,63,.0014064987344682,172,.0042205855349948
37.4,135,.0031133474940361,67,.0012474436878165,68,.0018659038062196
37.5,178,.0057753058347885,55,.0023030263639612,123,.0034722794708273
37.6,208,.0054665526440374,58,.0012093478819679,150,.0042572047620695
37.7,156,.0035028890930562,50,.0010536254887938,106,.0024492636042623
37.8,280,.0063914556823192,57,.0010077687874173,223,.005383686894902
37.9,125,.0034566615045151,25,.0005217938162332,100,.0029348676882819
38,101,.0019115240955898,30,.0003238228349574,71,.0015877012606325
38.1,126,.0022593641637059,40,.0006305084759788,86,.0016288556877271
38.2,215,.0041942266208252,68,.0013637161398492,147,.002830510480976
38.3,80,.0012648440985004,22,.0003051726663443,58,.000959671432156
38.4,101,.0019811506113001,25,.0003607143069075,76,.0016204363043926
38.5,138,.0028763443842763,45,.0007269410023127,93,.0021494033819636
38.6,140,.0032117095616968,38,.0008380684877238,102,.002373641073973
38.7,83,.0022379832751085,23,.0005635885277115,60,.0016743947473969
38.8,176,.003490390207844,58,.0010516096250228,118,.0024387805828212
38.9,173,.0047119282656638,56,.001536497814044,117,.0031754304516198
39,61,.0012975916529285,20,.0003702427284225,41,.0009273489245061
39.1,96,.0024161836948338,25,.0006078742651425,71,.0018083094296912
39.2,124,.0030603875638349,38,.0011509095149904,86,.0019094780488444
39.3,176,.0032246405199317,44,.0006722474932985,132,.0025523930266331
39.4,102,.0016919385225265,29,.0005533307571568,73,.0011386077653697
39.5,105,.0012124766011254,43,.0003222592191321,62,.0008902173819934
39.6,95,.0013805512512022,18,.0001819661576974,77,.0011985850935048
39.7,122,.0023148817681431,49,.0007739460033918,73,.0015409357647513
39.8,74,.0012784167445261,21,.0003791705642016,53,.0008992461803246
39.9,112,.0015925967868498,29,.0003447535980285,83,.0012478431888212
40,134,.002070454054774,30,.0005548928729695,104,.0015155611818045
40.1,67,.001114218861602,27,.0005125359524527,40,.0006016829091493
40.2,161,.002676079725461,31,.0005075159477883,130,.0021685637776727
40.3,124,.0020576736169176,33,.0006008003889235,91,.001456873227994
40.4,77,.0013457730574373,16,.000307254836116,61,.0010385182213213
40.5,149,.0031850273845748,31,.0006072220758142,118,.0025778053087606
40.6,159,.0026583223253738,69,.0010777518778013,90,.0015805704475724
40.7,97,.0017693011412803,22,.0003527934404701,75,.0014165077008101
40.8,106,.0017736102599883,32,.0003899525397628,74,.0013836577202255
40.9,43,.0008324101860353,17,.0003031629697716,26,.0005292472162637
