temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
35.2,370,.0091272525710906,75,.001828045576417,280,.0069157050413082,15,.0003835019533653
35.3,282,.0065274339468715,60,.0016346471184079,202,.00460653876587,20,.0002862480625936
35.4,217,.0044887095132538,65,.0010836308955504,135,.0030439429866931,17,.0003611356310103
35.5,263,.0048230826339477,55,.000827549200153,191,.003683032960339,17,.0003125004734557
35.6,340,.0110247384781132,114,.0049914680495249,207,.0055059356875518,19,.0005273347410366
35.7,431,.0082904934069461,104,.0014991945470797,309,.0065015273356721,18,.0002897715241943
35.8,220,.0057035718068619,57,.0014653703165095,151,.0039015065576677,12,.0003366949326846
35.9,171,.0036413172032326,44,.0007271961001152,115,.0027258327783102,12,.0001882883248072
36,182,.0040672687543974,59,.0013180136102164,114,.0025989809525981,9,.0001502741915829
36.1,296,.006115903424984,81,.0011266425843814,196,.0046124188490921,19,.0003768419915104
36.2,219,.0087159202162184,73,.0035325836702214,133,.0048321181193387,13,.0003512184266583
36.3,247,.0108242581456466,100,.0068408751586162,139,.0038818832623519,8,.0001014997246784
36.4,273,.0051400850354639,66,.0010962276235205,186,.0036606539275681,21,.0003832034843754
36.5,247,.0051160565494968,49,.0008421715893405,181,.0038103356896215,17,.0004635492705347
36.6,98,.0018734884072273,24,.0004074117323398,70,.0013915654346874,4,.0000745112402001
36.7,360,.0083075677430315,89,.0017055415057712,249,.0061619034497653,22,.0004401227874951
36.8,202,.0042623358344258,48,.0008639170016522,144,.0032072889347887,10,.0001911298979849
36.9,214,.0060214985987841,56,.0019497905714161,151,.0037427751312862,7,.0003289328960818
37,190,.005177784416901,57,.001223999260219,117,.0035408842863944,16,.0004129008702876
37.1,242,.0062989363239012,67,.0026392197790983,162,.0032572007177123,13,.0004025158270906
37.2,277,.0083513069353103,50,.0028743316511282,212,.0050612768527571,15,.000415698431425
37.3,235,.005627084269463,57,.001263101684799,172,.0042205855349948,6,.0001433970496691
37.4,135,.0031133474940361,36,.000649012632266,68,.0018659038062196,31,.0005984310555505
37.5,178,.0057753058347885,42,.0018836652618575,123,.0034722794708273,13,.0004193611021037
37.6,208,.0054665526440374,49,.00100921263288,150,.0042572047620695,9,.0002001352490879
37.7,156,.0035028890930562,41,.00089041565343,106,.0024492636042623,9,.0001632098353639
37.8,280,.0063914556823192,46,.0007031956341734,223,.005383686894902,11,.0003045731532438
37.9,125,.0034566615045151,19,.0003244112197081,100,.0029348676882819,6,.0001973825965251
38,101,.0019115240955898,23,.0002239499249299,71,.0015877012606325,7,.0000998729100274
38.1,126,.0022593641637059,34,.000473207783898,86,.0016288556877271,6,.0001573006920808
38.2,215,.0041942266208252,57,.0009976309372632,147,.002830510480976,11,.000366085202586
38.3,80,.0012648440985004,19,.0002808437694739,58,.000959671432156,3,.0000243288968704
38.4,101,.0019811506113001,19,.0001912567247473,76,.0016204363043926,6,.0001694575821602
38.5,138,.0028763443842763,37,.0005663677795837,93,.0021494033819636,8,.000160573222729
38.6,140,.0032117095616968,33,.0006529303765319,102,.002373641073973,5,.0001851381111919
38.7,83,.0022379832751085,14,.0002954254173346,60,.0016743947473969,9,.0002681631103769
38.8,176,.003490390207844,49,.0008149058490687,118,.0024387805828212,9,.0002367037759541
38.9,173,.0047119282656638,43,.0010469889410558,117,.0031754304516198,13,.0004895088729882
39,61,.0012975916529285,13,.0002001210214075,41,.0009273489245061,7,.0001701217070149
39.1,96,.0024161836948338,20,.0004249860746768,71,.0018083094296912,5,.0001828881904657
39.2,124,.0030603875638349,22,.0006253862231915,86,.0019094780488444,16,.0005255232917989
39.3,176,.0032246405199317,38,.0005649845517155,132,.0025523930266331,6,.000107262941583
39.4,102,.0016919385225265,25,.0004516636313383,73,.0011386077653697,4,.0001016671258185
39.5,105,.0012124766011254,32,.000263391829975,62,.0008902173819934,11,.0000588673891571
39.6,95,.0013805512512022,17,.0001664514386448,77,.0011985850935048,1,.0000155147190526
39.7,122,.0023148817681431,40,.00065805970371,73,.0015409357647513,9,.0001158862996817
39.8,74,.0012784167445261,16,.0002833660012129,53,.0008992461803246,5,.0000958045629886
39.9,112,.0015925967868498,20,.0001922657281739,83,.0012478431888212,9,.0001524878698547
40,134,.002070454054774,24,.000364792481605,104,.0015155611818045,6,.0001901003913645
40.1,67,.001114218861602,22,.0004443480275995,40,.0006016829091493,5,.0000681879248532
40.2,161,.002676079725461,23,.000400723740654,130,.0021685637776727,8,.0001067922071343
40.3,124,.0020576736169176,29,.0005236467091834,91,.001456873227994,4,.0000771536797401
40.4,77,.0013457730574373,12,.000200442123969,61,.0010385182213213,4,.0001068127121471
40.5,149,.0031850273845748,24,.000508369830186,118,.0025778053087606,7,.0000988522456282
40.6,159,.0026583223253738,44,.0006012440749146,90,.0015805704475724,25,.0004765078028868
40.7,97,.0017693011412803,17,.0002777589625111,75,.0014165077008101,5,.000075034477959
40.8,106,.0017736102599883,23,.000354357670858,74,.0013836577202255,9,.0000355948689048
40.9,43,.0008324101860353,15,.0001951978941861,26,.0005292472162637,2,.0001079650755855
41,82,.0020537928879776,15,.0002696110285569,65,.0017454742542213,2,.0000387076051993
41.1,105,.0011583069775156,30,.0002287509046823,70,.0008875080516191,5,.0000420480212142
