temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
29.9,20795,.0050795265181929,11842,.0026712494005166,2384,.0008080284183407,6569,.0016002486993356
30,23735,.0057087440383183,13886,.0030430080791701,2470,.0008924435288336,7379,.0017732924303147
30.1,22164,.0059253233070811,12698,.0029953681862969,2852,.0011852118343878,6614,.0017447432863964
30.2,20888,.0052115848096435,11778,.0027223952754998,2638,.0009577065075028,6472,.0015314830266409
30.3,21374,.0047715628847644,12594,.0025543218405986,2249,.0007737846418188,6531,.0014434564023471
30.4,19981,.0046518229599029,11459,.0023833497085066,2561,.0008833528170964,5961,.0013851204342998
30.5,23559,.0054983935715915,13918,.0030170546897201,2179,.000714539247757,7462,.0017667996341144
30.6,21287,.0051387195547274,12155,.0028267522024716,2374,.0007214782109006,6758,.0015904891413552
30.7,16765,.0043787916882128,9726,.0022388811373109,1833,.000795931966195,5206,.0013439785847069
30.8,19118,.0045873485184753,10859,.002311914617283,2162,.0008170191819072,6097,.0014584147192851
30.9,18264,.0048972290022693,10005,.00244675700805,2705,.000962630831987,5554,.0014878411622323
31,20928,.0054743629334704,12047,.002879664412327,2459,.0009584030998688,6422,.0016362954212745
31.1,18775,.0050082847287403,10707,.0024873583621687,2463,.0009965740936799,5605,.0015243522728916
31.2,19826,.0050631996305981,11580,.0026884570400192,2246,.0008257660659652,6000,.0015489765246137
31.3,21549,.0056909987231455,12577,.0030357099815861,2590,.0009145707346576,6382,.0017407180069018
31.4,19285,.005341875389373,11051,.0027733317898591,2337,.0010203542050533,5897,.0015481893944607
31.5,20011,.0053700876140921,11474,.0027209099874499,2389,.0009562882824774,6148,.0016928893441648
31.6,20023,.0053946814255239,11438,.0027773630207895,2348,.0008579721558792,6237,.0017593462488552
31.7,18888,.0051002191114495,10717,.0025641106101091,2508,.0010198292900885,5663,.001516279211252
31.8,20115,.0053013987001833,11816,.0028466753486995,2166,.0008948824857855,6133,.0015598408656983
31.9,20092,.0051864068276863,11692,.002760082361144,2282,.0008197543728006,6118,.0016065700937418
32,21703,.004547436777731,12769,.0023720032859611,2242,.0007583894620122,6692,.0014170440297576
32.1,20647,.0051871702133086,11991,.0027495200394769,2365,.0008913101869403,6291,.0015463399868914
32.2,21973,.0055504754329982,13029,.0029755396396753,2359,.0008163098806921,6585,.0017586259126308
32.3,22446,.0049156568436999,13077,.0025929505802766,2746,.0008919839464205,6623,.0014307223170027
32.4,18128,.0045874600974001,10107,.0024055879524445,2517,.0008123600492098,5504,.0013695120957458
32.5,20066,.0053810692943799,11498,.0029298255269712,2683,.0009421917982753,5885,.0015090519691334
32.6,21982,.0049325856702573,12828,.0026013657438559,2511,.0007899676037777,6643,.0015412523226237
32.7,21863,.004867400901249,12613,.002563635720767,2583,.0008633924544732,6667,.0014403727260088
32.8,19342,.004801426415324,11002,.0024314212174668,2607,.0009216620643926,5733,.0014483431334646
32.9,19788,.0047492633615471,11281,.0024585846989886,2434,.0008465063063099,6073,.0014441723562486
33,21795,.0055169877944312,12295,.0028249521224959,3000,.0010234375040223,6500,.001668598167913
33.1,18849,.0043539103054808,10675,.0022048724770629,2410,.0008469591797517,5764,.0013020786486662
33.2,20137,.0045738439596583,11827,.0025206638897188,2379,.0007466937953691,5931,.0013064862745704
33.3,18745,.0042978702974112,10510,.0021745203387011,2631,.0008722401057373,5604,.0012511098529728
33.4,18675,.0039443744916099,10847,.0020457726029335,2387,.0007417948436999,5441,.0011568070449766
33.5,18773,.0043317390753916,10739,.0022640095885187,2257,.0006994278103818,5777,.0013683016764912
33.6,19619,.0043019457605298,11360,.0023071366015683,2269,.0006648691381645,5990,.0013299400207969
33.7,17940,.0041441761583689,10272,.002124188896742,2333,.0008007573054165,5335,.0012192299562104
33.8,17522,.0039276130692807,10383,.0022232889740366,1804,.0005203965645437,5335,.0011839275307004
33.9,15684,.004070945105811,8700,.0021050475307689,2004,.0006565386192001,4980,.0013093589558419
34,16230,.0041680090132088,9063,.0021969847767114,2256,.0007517405155024,4911,.001219283720995
34.1,16937,.0036991461280804,9820,.0019826409324528,1983,.0004987147165814,5134,.0012177904790462
34.2,15664,.0032508576167443,9055,.0016876850766687,1960,.0005675384224535,4649,.000995634117622
