temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
13.4,38,.0067298425565241,28,.0048859301605262,10,.0018439123959979,0,0
13.5,37,.0069494375929935,29,.005513312673429,8,.0014361249195645,0,0
13.6,13,.0028514251316665,10,.0021842682763236,3,.0006671568553429,0,0
13.7,16,.0032224827882601,10,.0020604032179108,6,.0011620795703493,0,0
13.8,20,.0036408406231203,9,.0014698576633236,11,.0021709829597967,0,0
13.9,11,.0019870989781339,10,.0018165458459407,1,.0001705531321932,0,0
14,24,.0048053657810669,17,.0034380802098894,7,.0013672855711775,0,0
14.1,24,.0047698987982585,20,.0039637119989493,4,.0008061867993092,0,0
14.2,25,.0050823102719733,21,.004177392263955,4,.0009049180080183,0,0
14.3,35,.0062465991941281,32,.0056804524501786,3,.0005661467439495,0,0
14.4,28,.0049891732196556,20,.0036003026179969,8,.0013888706016587,0,0
14.5,24,.0041456506296527,19,.0031913862330839,5,.0009542643965688,0,0
14.6,24,.0047268418566091,16,.0030297119083116,8,.0016971299482975,0,0
14.7,11,.0020993444049964,10,.001911115119583,1,.0001882292854134,0,0
14.8,29,.0054829843138577,23,.0043743433052441,6,.0011086410086136,0,0
14.9,13,.0023697735086898,8,.0014154060263536,5,.0009543674823362,0,0
15,20,.0036245681840228,16,.0028982561489101,4,.0007263120351126,0,0
15.1,17,.0031631799938623,12,.0022538708726643,5,.000909309121198,0,0
15.2,20,.0034503158967709,13,.0022565696854144,7,.0011937462113565,0,0
15.3,22,.00438653807214,18,.0035796738375211,4,.0008068642346188,0,0
15.4,18,.0035320055612829,10,.0018810967012541,8,.0016509088600287,0,0
15.5,17,.003373669940629,12,.0024188024835894,5,.0009548674570397,0,0
15.6,35,.0066707020159811,22,.0041573848284315,13,.0025133171875495,0,0
15.7,28,.0051911967602791,25,.0046106496301945,3,.0005805471300846,0,0
15.8,30,.0052617982000811,22,.0037684695271309,8,.0014933286729502,0,0
15.9,14,.0024893172740121,11,.0018990215830854,3,.0005902956909267,0,0
16,8,.0016678879037499,7,.0014847619459033,1,.0001831259578466,0,0
16.1,29,.0051585158944363,23,.0040232886967715,6,.0011352271976648,0,0
16.2,10,.002003259913181,10,.002003259913181,0,0,0,0
16.3,19,.0036867321905447,14,.0026693200925365,5,.0010174120980082,0,0
16.4,17,.0031048042292241,15,.002789976191707,2,.0003148280375171,0,0
16.5,28,.0051435918721836,21,.0038167265010998,7,.0013268653710838,0,0
16.6,13,.0021417428797577,11,.001771183218807,2,.0003705596609507,0,0
16.7,19,.0035448861017358,14,.002657613804331,5,.0008872722974047,0,0
16.8,27,.0048671844706405,21,.0037406769697554,6,.0011265075008851,0,0
16.9,19,.003789780443185,10,.0021211938292254,9,.0016685866139596,0,0
17,12,.0021021891152486,9,.0016122537053889,3,.0004899354098598,0,0
17.1,8,.001607172365766,4,.0008690952672623,4,.0007380770985037,0,0
17.2,8,.0014076483057579,5,.0008695908181835,3,.0005380574875744,0,0
17.3,24,.004444263438927,19,.003502075211145,5,.000942188227782,0,0
17.4,18,.0032162708157557,16,.0028874481577077,2,.000328822658048,0,0
17.5,26,.0045292058930499,20,.0035228187771281,6,.0010063871159218,0,0
17.6,5,.0009169012482744,3,.0005676766159013,2,.0003492246323731,0,0
17.7,26,.004559177075862,24,.0042221706535202,2,.0003370064223418,0,0
17.8,23,.0044471722358139,19,.0036048737820238,4,.0008422984537901,0,0
17.9,16,.0032501959067304,9,.001894526212709,7,.0013556696940213,0,0
18,18,.0035075910709566,9,.0017471490427852,9,.0017604420281714,0,0
18.1,47,.0082349424628774,38,.0066058126394637,9,.0016291298234137,0,0
18.2,39,.0069873548782198,31,.0055198981572175,8,.0014674567210022,0,0
18.3,16,.0028651578468271,12,.002191138730268,4,.0006740191165591,0,0
18.4,18,.0031137069745455,14,.0024211218114942,4,.0006925851630513,0,0
18.5,38,.0068164699187037,29,.0051414696499705,9,.0016750002687331,0,0
18.6,32,.0057562082220102,24,.0042793770116987,8,.0014768312103115,0,0
18.7,33,.0063121491402853,25,.0047883142251521,8,.0015238349151332,0,0
18.8,11,.0020354096195661,8,.0014797439362155,3,.0005556656833505,0,0
18.9,32,.0058802790590562,24,.0044150459871162,8,.00146523307194,0,0
19,31,.0060043719713576,20,.0039576876879437,11,.0020466842834139,0,0
19.1,22,.0046398032718571,17,.0036645655200118,5,.0009752377518453,0,0
19.2,17,.0034677880030358,14,.0026876700430876,3,.0007801179599483,0,0
19.3,29,.0057709658576641,23,.0044833645224571,6,.001287601335207,0,0
19.4,14,.0025691893242765,9,.0016932086437009,5,.0008759806805756,0,0
19.5,30,.0056635849759914,20,.0037827350606676,10,.0018808499153238,0,0
