temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_high,adj_sample_wgt_high
16,1532,.0002508240458248,1525,.0002496332158763,7,1.19082994843e-06
16.7,1753,.0002646435433,1731,.0002619163592996,22,2.72718400041e-06
16.9,1516,.0002798207610759,1510,.0002779611668693,6,1.85959420662e-06
17.1,1826,.0001962385249072,1810,.0001946019377463,16,1.63658716090e-06
17.2,1725,.0002508669902923,1715,.000249424008139,10,1.44298215332e-06
17.4,3567,.0005086922743338,3531,.0005023348309514,36,6.35744338240e-06
17.5,1586,.0001849976919139,1575,.0001829127209199,11,2.08497099408e-06
17.9,1789,.0001926664380214,1773,.0001911068397291,16,1.55959829229e-06
18,5519,.0006827095956794,5480,.0006778146252593,39,4.89497042011e-06
18.1,1867,.0002057412523051,1850,.0002038888832843,17,1.85236902084e-06
18.2,4768,.0006439928066868,4728,.0006392290345687,40,4.76377211811e-06
18.4,3250,.0003805141646147,3224,.0003770780645453,26,3.43610006937e-06
18.5,1844,.0002579457257781,1834,.0002557369668708,10,2.20875890733e-06
18.6,8449,.0012000415762401,8398,.0011919144960721,51,8.12708016795e-06
18.7,5271,.0007069888985143,5229,.0007007172014148,42,6.27169709944e-06
19,8399,.0010843099781717,8358,.0010799779230624,41,4.33205510930e-06
19.2,1392,.0002158109355115,1381,.0002144550461232,11,1.35588938832e-06
19.3,3392,.0004200156551342,3374,.000417744225178,18,2.27142995612e-06
19.4,1696,.0002267784565362,1685,.0002253521644775,11,1.42629205868e-06
19.5,4477,.0012225754008099,4447,.001211681668984,30,.0000108937318259
19.6,9793,.001241239277558,9726,.001230224745072,67,.0000110145324861
19.7,3270,.0004142991196439,3244,.0004107848707697,26,3.51424887413e-06
19.8,6646,.0009684319765384,6598,.0009611026964755,48,7.32928006286e-06
19.9,4951,.0006170450269956,4915,.0006114904375636,36,5.55458943197e-06
20,4519,.0005802907084451,4477,.000574243284639,42,6.04742380617e-06
20.2,7422,.0015148774774261,7375,.001504699138664,47,.000010178338762
20.3,1493,.0001811849473761,1481,.0001798132619406,12,1.37168543546e-06
20.4,12043,.0030766308045642,11979,.0030575361018244,64,.0000190947027399
20.5,1529,.0002523697095214,1519,.0002504003772188,10,1.96933230256e-06
20.6,12512,.0023289537008573,12415,.002310022029981,97,.0000189316708763
20.7,7461,.0019535006556772,7403,.001935407542593,58,.0000180931130842
20.8,7435,.003515289857134,7401,.0035001379424813,34,.0000151519146527
20.9,9222,.0019512888654134,9161,.0019382968867347,61,.0000129919786787
21,4803,.000749935649754,4755,.0007420954633091,48,7.84018644495e-06
21.1,14440,.0024982210475919,14346,.0024808232697886,94,.0000173977778033
21.2,1756,.0001887652936539,1750,.0001882066177821,6,5.58675871787e-07
21.3,8204,.0023176464619716,8149,.0023003070691772,55,.0000173393927945
21.4,3264,.0004763474405429,3238,.0004727492486083,26,3.59819193463e-06
21.5,8634,.0038588819150931,8576,.0038333342412074,58,.0000255476738857
21.6,13211,.0047662947429359,13130,.0047365452578134,81,.0000297494851225
21.7,19697,.0048668896478254,19576,.0048387030604573,121,.0000281865873681
21.8,10730,.0027495620291624,10658,.0027313131151594,72,.000018248914003
21.9,11861,.0031836797399833,11823,.0031712015772172,38,.0000124781627662
22,14873,.0046457504891393,14814,.0046319434895388,59,.0000138069996005
22.1,16934,.0052459513398233,16834,.0052168416846889,100,.0000291096551344
22.2,11457,.0033650020974072,11396,.0033445870932773,61,.0000204150041299
22.3,7996,.0024206871342045,7942,.0024049956534569,54,.0000156914807476
22.4,12321,.0037634440876353,12249,.0037326186177751,72,.0000308254698602
22.5,11379,.0047940687705506,11324,.0047724583494073,55,.0000216104211432
22.6,11495,.0048485912250413,11436,.0048262559103449,59,.0000223353146964
22.7,13376,.0048647732881868,13293,.0048351579700707,83,.0000296153181161
22.8,14937,.0048715887294293,14852,.0048407635905363,85,.000030825138893
22.9,8543,.0024228610792179,8497,.0024099064164069,46,.0000129546628109
23,17509,.0068167495339324,17406,.0067804804464586,103,.0000362690874738
23.1,22055,.0066649969811436,21911,.0066211073728937,144,.00004388960825
23.2,8079,.0025935961251555,8027,.0025737603684384,52,.0000198357567172
23.3,7404,.0014535218952467,7350,.0014417641672466,54,.0000117577280001
