0.273873724,-0.09384507,-0.01402722,-0.026546346,-0.016218351,-0.000745368,-0.111071417,-0.001469201,0.000347473,0.000182691,0.000119107,0.000180814,-5.14124E-05,0.000547322,-0.285535928,0.107186966,-0.000881325,0.030791138,0.007323387,0.008566232,0.11495759,0.00152609,-0.000489545,-0.000136907,-2.42631E-05,-0.000112337,-0.000104334,-0.000464077,0.027863834,-0.000364029,0.000601082,-0.050993854,-0.002167402,-0.001544195,-0.005026071,0.003839732,-0.001687037,0.006043005,-0.00045616,1.34538E-05,2.88586E-05,6.27924E-06,-1.87831E-05,-9.40601E-06,-2.22721E-05,1.0447E-06,-0.051291573,0.000710494,1.249085381,0.036129129,0.000570066,0.002741648,0.002231914,-0.00295809,0.000193633,-0.008503447,9.51851E-05,-6.43067E-06,-3.17204E-05,2.2121E-06,1.608E-05,1.66969E-05,3.12826E-05,3.85409E-06,-0.579276047
-0.09384507,0.290738415,-0.109613008,-0.022184466,-0.025148549,-0.004825288,-0.021590054,0.000441052,-0.001512376,0.000411524,0.00019609,0.000155187,3.1404E-05,0.0002031,0.107147569,-0.295006123,0.128037806,0.009573714,0.01984276,0.017934554,0.003726954,-0.000481746,0.001499556,-0.000448253,-0.000142784,-0.000120526,-0.000109677,-0.000142996,-0.008031321,8.03368E-05,0.046202899,0.014882681,0.001376382,0.002462719,-0.000737664,0.002633788,-0.004327367,-7.66887E-05,-0.00167013,-5.79825E-07,-1.31187E-05,-6.27391E-06,-2.95342E-06,1.23149E-05,4.90088E-06,1.16564E-05,0.032387013,-0.000368006,-0.361559898,0.006890404,-0.001338138,-0.00367313,0.001379264,-0.003121894,0.005866089,0.001540072,0.003987842,-3.92313E-06,1.65381E-05,2.97242E-06,5.29551E-07,-1.78307E-05,-7.22555E-06,-2.4102E-05,-0.89615715
-0.01402722,-0.109613008,0.25106612,-0.077901371,-0.024931638,-0.002265747,-0.014445731,0.00010442,0.000533347,-0.001412561,0.000384161,0.000215984,3.40422E-05,0.000109768,0.008889014,0.101753204,-0.259137297,0.092547965,0.040503129,-0.018503524,0.026242496,-9.80093E-05,-0.00048328,0.001362073,-0.000447681,-0.000295984,0.000109232,-0.000148927,0.005254273,-4.32276E-05,0.038468142,-0.012462317,0.005132364,-0.002696944,-0.001707877,0.002857779,0.000424933,-0.003082773,-0.000589033,-2.25062E-05,-2.30647E-05,2.78792E-05,-7.64131E-06,9.07675E-06,2.01565E-05,-4.18854E-06,-0.038555888,0.000399266,0.269026405,0.022843423,-0.003947749,0.003841262,0.003038534,-0.002657127,-0.000795003,0.001359874,-0.003067969,2.12274E-05,1.89089E-05,-3.14568E-05,1.16221E-05,-7.45355E-06,-2.17812E-05,2.77346E-05,-0.414673351
-0.026546346,-0.022184466,-0.077901371,0.273439021,-0.098107415,-0.024583724,-0.009475424,0.000120285,0.000208604,0.000531364,-0.001518002,0.000463357,0.000182223,-5.67951E-05,0.03553924,0.021176605,0.086460261,-0.268389127,0.074848658,0.036693526,0.001909453,-0.000223249,-0.000195051,-0.000599308,0.001513954,-0.000378409,-0.000259777,0.000153812,-0.008057243,5.43193E-05,0.087571514,0.044107881,0.00154428,0.003642663,0.00376213,-0.00583337,-0.000126685,-0.002138061,0.002081905,-9.48035E-06,-3.24678E-06,-1.76587E-05,2.19908E-05,1.1365E-05,-1.5189E-06,-7.94441E-06,-0.007749964,0.000126622,-0.319220775,-0.029956426,-0.003297043,-0.00431329,-0.002955172,0.005279498,0.000472929,0.003835267,-0.000269951,1.36177E-05,5.94649E-06,1.53353E-05,-2.43076E-05,-1.13123E-05,4.83366E-06,-2.92284E-06,-0.834279676
-0.016218351,-0.025148549,-0.024931638,-0.098107415,0.26432399,-0.088895786,0.001149873,0.000246622,0.000206685,0.000170852,0.000557493,-0.001724153,0.000464387,4.20447E-05,0.02888414,0.01604545,0.025365297,0.105001187,-0.250504459,0.08111497,-0.015095273,-0.000281322,-7.13718E-05,-6.96318E-05,-0.000722332,0.001616486,-0.00031717,-9.14907E-05,-0.024106847,0.00022162,-0.053621957,-0.001181627,-0.00455828,-0.001996143,-0.001120194,0.000538395,0.011110822,-0.002599584,0.000517071,1.30935E-05,1.94631E-05,-5.45441E-08,-5.47576E-06,-4.94884E-05,1.12809E-05,7.64648E-06,0.059435849,-0.000720519,-0.337476762,0.001886634,0.006325802,0.001952338,0.00016393,-0.000600906,-0.01071912,0.003532615,-0.002616387,-1.80141E-05,-1.92642E-05,4.33209E-06,8.68004E-06,4.53892E-05,-2.24647E-05,1.51964E-06,-0.685370702
-0.000745368,-0.004825288,-0.002265747,-0.024583724,-0.088895786,0.248435545,-0.113769898,3.40284E-05,-3.44576E-05,3.02781E-05,0.00010686,0.000595672,-0.001325465,0.000511619,-0.006689058,0.010307443,-0.00974563,0.014195223,0.091608889,-0.24968741,0.133949215,6.99181E-05,-5.78797E-05,7.13533E-06,-4.24285E-05,-0.000582772,0.001291493,-0.000566976,0.029457127,-0.000296725,-0.114876605,0.031229234,-0.002038718,0.002936346,-0.002010181,0.000510993,-0.003804597,0.004428624,-9.69335E-05,1.46474E-05,-3.47877E-05,7.12745E-06,-3.72532E-06,1.46564E-05,-1.192E-05,-6.57954E-06,-0.052569471,0.000619256,0.181934291,-0.079054131,0.002406852,-0.003610221,0.001481021,0.000433965,0.00384347,-0.005288664,0.000887886,-1.63589E-05,3.72584E-05,-6.84762E-06,-2.77187E-06,-1.4294E-05,2.35186E-05,2.11639E-06,-0.803827319
-0.111071417,-0.021590054,-0.014445731,-0.009475424,0.001149873,-0.113769898,0.27811427,0.000554512,0.00017019,-4.20232E-05,4.63373E-05,5.926E-05,0.000587716,-0.001471452,0.101117627,0.026570936,0.020913535,-0.000585921,0.005025605,0.112884203,-0.277332086,-0.000537813,-0.000123058,2.57781E-05,-2.14932E-05,-7.51009E-05,-0.000537538,0.001373699,-0.015357881,0.000262016,-0.004122134,0.000932503,0.000766947,5.83602E-05,0.007884239,-0.002429597,-0.00133721,-0.003951956,-0.000308686,-4.22653E-06,6.22069E-06,-2.62764E-05,9.30558E-06,5.01305E-06,5.47838E-06,1.92268E-06,0.047067865,-0.000611188,-0.772641618,-0.000583041,-0.000664668,-0.000254799,-0.007375755,0.00236385,0.001461046,0.004835977,0.002015306,3.21982E-06,-6.76771E-06,2.55066E-05,-7.04834E-06,-6.72558E-06,-1.15176E-05,-1.49054E-05,-0.41013543
-0.001469201,0.000441052,0.00010442,0.000120285,0.000246622,3.40284E-05,0.000554512,7.56508E-05,-1.45098E-05,-2.3099E-05,-3.25809E-06,-1.06809E-05,-4.44948E-08,-2.00133E-05,0.001738934,-0.001251327,-0.000347126,0.000859942,0.000928864,-0.001017103,-0.000456055,-7.1097E-05,2.40702E-05,2.72801E-05,-1.40582E-05,2.84524E-06,1.47195E-05,9.29443E-06,-0.001776711,2.01724E-05,-0.00117687,0.00078529,7.73155E-05,-3.44988E-05,6.63908E-05,4.24322E-05,2.05357E-05,-2.96201E-05,-0.000152489,-4.68917E-07,-8.23001E-08,-3.81423E-08,-6.68914E-08,2.38774E-08,1.57504E-07,6.27884E-07,0.004505441,-4.9709E-05,-0.046182064,0.000478987,8.94447E-05,9.23153E-05,7.14239E-05,-8.09643E-05,3.53476E-05,0.000108485,-1.68449E-05,-8.12555E-08,-1.84255E-07,-3.52012E-07,3.48912E-07,-4.26788E-07,-5.61582E-07,-1.0611E-07,-0.010773859
0.000347473,-0.001512376,0.000533347,0.000208604,0.000206685,-3.44576E-05,0.00017019,-1.45098E-05,7.42731E-05,-7.40594E-06,-1.90346E-05,-1.99827E-05,4.89774E-06,-1.75316E-05,1.17129E-05,0.001154931,-0.000682258,0.000117688,0.000196774,-0.000282903,-0.000486125,4.42181E-06,-6.2877E-05,1.07827E-06,1.43201E-05,1.19639E-05,6.74205E-06,2.00748E-05,-0.00050703,4.51251E-06,0.000789124,0.000204497,-7.73644E-05,-6.80472E-05,-5.0922E-05,-2.19575E-05,2.1227E-05,-3.71703E-05,0.000229149,2.02285E-07,2.01474E-07,5.9826E-07,-3.19006E-08,5.27588E-07,1.12349E-07,-9.16251E-07,-0.003164533,4.20016E-05,-0.040724458,0.003792673,-3.76282E-05,-7.50845E-05,-8.2794E-05,-2.20459E-05,5.83481E-05,6.36099E-05,-2.08971E-05,7.2699E-09,3.79094E-07,-5.0571E-08,5.65659E-08,-7.92309E-07,-2.91114E-07,1.42035E-07,0.020955324
0.000182691,0.000411524,-0.001412561,0.000531364,0.000170852,3.02781E-05,-4.20232E-05,-2.3099E-05,-7.40594E-06,0.000101337,-2.62212E-05,-2.70454E-05,-8.51967E-06,-5.01296E-06,-0.000537914,-0.000324959,0.001487899,-0.000565998,-3.7954E-05,4.8317E-05,5.72535E-05,3.29748E-05,-3.72403E-06,-8.92642E-05,3.11529E-05,3.65459E-05,-3.97968E-06,-1.14562E-06,0.00044139,-6.22654E-06,0.000823805,-0.000259977,-8.99275E-05,-1.37876E-05,3.89102E-05,-0.000210054,-5.711E-06,-3.36019E-05,0.000344787,3.61663E-07,1.45203E-07,3.15018E-07,7.5868E-07,1.11098E-08,-5.90605E-08,-1.7804E-06,0.003845861,-4.77302E-05,0.041900888,-0.003391008,0.000130326,8.79448E-05,0.000125967,0.000160094,-5.54382E-05,0.000110703,-0.000387171,-5.85448E-07,-4.97545E-07,-9.49874E-07,-4.66311E-07,3.87209E-07,-1.75579E-07,1.76561E-06,-0.011157625
