0.272249161,-0.093624613,-0.013490614,-0.027039957,-0.014834469,-0.000726379,-0.110675145,-0.001468488,0.000339937,0.000195615,0.000109862,0.000173623,-5.15575E-05,0.000549297,-0.281866538,0.104417052,0.001189826,0.026776114,0.006098708,0.007524408,0.116173465,0.001513056,-0.000473034,-0.000163376,2.19591E-05,-0.000110084,-0.000110948,-0.000467617,0.02766872,-0.000357541,-0.000904584,-0.056006674,-0.002215579,-0.001438236,-0.005079459,0.004004896,-0.002009841,0.005809382,-0.000197494,1.34147E-05,2.74034E-05,7.70877E-06,-1.89905E-05,-7.489E-06,-2.0625E-05,-1.59615E-06,-0.03457019,-0.051186262,0.000683298,0.831080021,0.025828017,0.000387938,0.002512411,0.002541838,-0.00323101,0.000303484,-0.008097875,-0.000184168,-6.08861E-06,-2.9955E-05,-2.23771E-07,1.65367E-05,1.56896E-05,2.87626E-05,6.18477E-06,0.483313881,-0.494407653
-0.093624613,0.290965917,-0.109228372,-0.022997928,-0.025745337,-0.005615563,-0.020381798,0.000435405,-0.001513798,0.000404776,0.000203227,0.000182382,2.29103E-05,0.000189289,0.106347323,-0.293978698,0.124974728,0.011078068,0.019886929,0.019931184,0.004060738,-0.000473565,0.00149728,-0.00043144,-0.00014781,-0.000142183,-0.000110738,-0.000135217,-0.008522214,9.34283E-05,0.27937805,0.030463004,0.001348902,0.002033269,-0.00062932,0.002470174,-0.004072938,0.000237111,-0.001850902,-2.32179E-07,-1.00381E-05,-7.70532E-06,-4.12422E-06,9.90527E-06,3.02924E-06,1.38707E-05,-0.397755177,0.033016279,-0.000364426,-0.325953313,-0.005989543,-0.001334977,-0.003217501,0.000999554,-0.002817623,0.005410299,0.001073549,0.004327537,-4.14463E-06,1.32657E-05,5.4024E-06,1.26812E-06,-1.45615E-05,-4.07134E-06,-2.70095E-05,0.356600114,-0.909045055
-0.013490614,-0.109228372,0.250633971,-0.077017982,-0.024649605,-0.002460199,-0.016077528,0.000112663,0.000534357,-0.001409254,0.000382713,0.00018765,4.56117E-05,0.000116517,0.00842211,0.100545886,-0.257681017,0.092109398,0.040774399,-0.02131896,0.029860736,-0.000103664,-0.000479493,0.001357177,-0.000461138,-0.000275143,0.000123812,-0.00016924,0.002881425,-2.21414E-05,-0.088265955,-0.021396767,0.004860714,-0.00236503,-0.001722482,0.002645082,0.000619916,-0.003210255,-0.000439018,-2.21346E-05,-2.41441E-05,2.78879E-05,-6.22097E-06,9.09581E-06,2.05328E-05,-3.2214E-06,0.208808806,-0.037984815,0.000383321,0.199678568,0.032571692,-0.003084704,0.003429548,0.002989528,-0.002501285,-0.00082753,0.001385911,-0.003577047,1.91319E-05,2.03941E-05,-3.10148E-05,1.04266E-05,-8.31762E-06,-2.28981E-05,2.83657E-05,-0.082308056,-0.384140093
-0.027039957,-0.022997928,-0.077017982,0.272535137,-0.097598441,-0.025160669,-0.008178028,0.000110455,0.000201677,0.000534342,-0.001507331,0.000482231,0.000176197,-6.56951E-05,0.034277229,0.02274184,0.087178578,-0.267544524,0.071909437,0.040381117,-0.001891659,-0.000198591,-0.000205788,-0.000607284,0.001516062,-0.000376529,-0.000276434,0.000169216,-0.007942797,7.00396E-05,0.570037218,0.078758169,0.002092007,0.003227738,0.003297313,-0.005696762,-0.000187786,-0.002005051,0.00180854,-1.16931E-05,-1.04441E-06,-1.44301E-05,2.06344E-05,1.0852E-05,-2.79407E-06,-5.46185E-06,-0.841276921,-0.005636274,0.000100403,-0.195065086,-0.028862277,-0.00426956,-0.003838286,-0.002403884,0.005163401,0.000482357,0.003744543,0.0002689,1.73744E-05,3.4481E-06,1.16464E-05,-2.30591E-05,-1.03811E-05,6.98048E-06,-6.42123E-06,1.168292799,-0.829544467
-0.014834469,-0.025745337,-0.024649605,-0.097598441,0.262141107,-0.088268487,0.001174277,0.000228441,0.000238862,0.000144336,0.000557017,-0.00170636,0.000462479,3.64442E-05,0.025624121,0.017619474,0.023219842,0.10709716,-0.249896796,0.081830104,-0.015595635,-0.000255595,-0.000113104,-3.11435E-05,-0.000741076,0.001612449,-0.000325401,-7.62262E-05,-0.020470382,0.000164465,-0.497449028,-0.028440602,-0.004983001,-0.001393641,-0.000480827,0.000340084,0.010879784,-0.002745413,0.000697233,1.49228E-05,1.50439E-05,-3.83354E-06,-3.85575E-06,-4.69378E-05,1.33676E-05,4.67352E-06,0.801921463,0.053711828,-0.000636273,0.023822451,0.012520653,0.006739568,0.001364888,-0.000626031,-0.000603099,-0.010341401,0.003410431,-0.0027621,-1.96471E-05,-1.48233E-05,8.55887E-06,7.75715E-06,4.23251E-05,-2.40952E-05,4.18712E-06,-1.195835161,-0.695839088
-0.000726379,-0.005615563,-0.002460199,-0.025160669,-0.088268487,0.248775223,-0.113826559,5.01932E-05,-4.26078E-05,4.09431E-05,0.000106931,0.000590154,-0.00133125,0.00051243,-0.004323604,0.011018885,-0.00621846,0.011489027,0.094184769,-0.25269424,0.132690554,4.35482E-05,-5.07368E-05,-1.41221E-05,-2.62644E-05,-0.000597944,0.001313049,-0.000564229,0.027926297,-0.000278988,-0.149093308,0.02880293,-0.001747932,0.002510487,-0.002262905,0.000789792,-0.003684551,0.004606609,-0.000357417,1.40328E-05,-3.22113E-05,7.72311E-06,-3.98049E-06,1.43428E-05,-1.48932E-05,-5.00756E-06,0.04604564,-0.048884481,0.000577086,-0.015082321,-0.080860192,0.002154273,-0.002910712,0.001828312,0.000150171,0.003396726,-0.005099039,0.000767808,-1.59496E-05,3.37838E-05,-7.99475E-06,-2.22023E-06,-1.29369E-05,2.49171E-05,2.99379E-06,-0.177135255,-0.768197304
-0.110675145,-0.020381798,-0.016077528,-0.008178028,0.001174277,-0.113826559,0.277250003,0.000556894,0.000167859,-3.48057E-05,4.13575E-05,3.51697E-05,0.000591328,-0.001452076,0.102412371,0.025202535,0.020087132,0.001791595,0.004913694,0.113560472,-0.278461007,-0.00055301,-0.000107907,2.30023E-05,-4.34745E-05,-5.60228E-05,-0.000537159,0.001366083,-0.01729101,0.000284732,0.002202122,0.003516546,0.000655496,0.000328469,0.007932016,-0.002641169,-0.001280019,-0.004081842,-0.000203497,-4.14999E-06,5.39448E-06,-2.61637E-05,1.00192E-05,4.11548E-06,6.84982E-06,1.52087E-06,0.012243138,0.04801859,-0.000622786,-0.776668313,-0.006436431,-0.000629165,-0.000651556,-0.007245923,0.002791301,0.001627307,0.005007268,0.002109076,3.34823E-06,-5.42351E-06,2.49257E-05,-8.88076E-06,-6.74275E-06,-1.22464E-05,-1.55762E-05,-0.443644521,-0.427332575
-0.001468488,0.000435405,0.000112663,0.000110455,0.000228441,5.01932E-05,0.000556894,7.68429E-05,-1.40296E-05,-2.55658E-05,-1.51271E-06,-9.57188E-06,-7.82819E-07,-2.09919E-05,0.001850719,-0.001287934,-0.000284212,0.000954411,0.00090237,-0.001074907,-0.000512111,-7.23849E-05,2.31027E-05,3.02355E-05,-1.73735E-05,1.86375E-06,1.62708E-05,1.03146E-05,-0.001710536,1.90415E-05,-0.012228581,0.000368861,7.35855E-05,-3.6055E-05,7.58868E-05,4.00744E-05,2.37033E-05,-2.01557E-05,-0.000149923,-4.30614E-07,-8.79159E-08,-1.68327E-07,-8.0016E-08,2.49609E-08,1.17454E-07,5.86237E-07,0.02182277,0.00397543,-4.26935E-05,-0.011092936,0.002364638,0.000137602,0.000108328,7.72789E-05,-7.68688E-05,4.1159E-05,9.03332E-05,-5.65136E-05,-3.09108E-07,-2.35341E-07,-2.83685E-07,3.51751E-07,-4.47016E-07,-4.92632E-07,1.45847E-07,-0.036652731,-0.017496568
0.000339937,-0.001513798,0.000534357,0.000201677,0.000238862,-4.26078E-05,0.000167859,-1.40296E-05,7.42956E-05,-7.8203E-06,-1.75761E-05,-2.28768E-05,6.15438E-06,-1.75968E-05,-1.97641E-05,0.001228577,-0.000798935,0.000181664,0.000144806,-0.000171635,-0.000522846,4.72879E-06,-6.31324E-05,3.75042E-06,1.15541E-05,1.47139E-05,5.52065E-06,1.91104E-05,-0.000646189,6.03298E-06,0.002588862,0.000691403,-8.27872E-05,-8.2092E-05,-3.45451E-05,-1.05951E-05,2.83479E-05,-3.59078E-05,0.000220802,2.27157E-07,2.49583E-07,4.86937E-07,-4.44858E-08,4.33913E-07,6.03566E-08,-8.63916E-07,-0.001460375,-0.002490275,3.32498E-05,-0.022945708,0.003697185,-4.71456E-05,-7.58598E-05,-0.000123953,-2.26365E-05,7.8365E-05,6.94454E-05,1.85652E-05,1.67549E-08,3.69241E-07,1.25963E-07,5.3816E-09,-8.22819E-07,-2.24086E-07,-5.80271E-08,-0.006866106,0.017401388
0.000195615,0.000404776,-0.001409254,0.000534342,0.000144336,4.09431E-05,-3.48057E-05,-2.55658E-05,-7.8203E-06,0.000100521,-2.7596E-05,-2.32856E-05,-9.68423E-06,-2.75907E-06,-0.000610087,-0.000233506,0.00164203,-0.000734759,-0.000165716,0.000103976,1.08686E-05,3.47338E-05,-4.23813E-06,-9.03148E-05,3.53398E-05,3.33037E-05,-4.90127E-06,-1.29601E-06,0.000661825,-8.41779E-06,0.000339109,-0.00068235,-9.07715E-05,6.77191E-06,2.03155E-05,-0.000204294,-6.62333E-06,-3.03672E-05,0.00033253,3.79755E-07,7.49009E-08,3.55072E-07,7.71568E-07,-2.86954E-08,-6.52605E-08,-1.73189E-06,-0.001513927,0.003309156,-4.04264E-05,0.028435796,-0.00303038,0.000110256,5.82513E-05,0.000114245,0.000153029,-6.78555E-05,7.93918E-05,-0.000366208,-5.36337E-07,-3.94064E-07,-8.8658E-07,-5.08504E-07,4.95055E-07,-6.31695E-08,1.68123E-06,0.014004566,-0.007209787
