,iso,adm0_id,adm1_id,adm2_id,state_name,municipality_name,NOM_ENT_adm1,NOM_ENT_adm2,NOM_MUN
743,MEX,70000000,70200000,70200236,Puebla,Coxcatlán,Puebla,Puebla,Coxcatlán
744,MEX,70000000,70200000,70200238,Puebla,Coyomeapan,Puebla,Puebla,Coyomeapan
745,MEX,70000000,70200000,70200246,Puebla,Cuapiaxtla de Madero,Puebla,Puebla,Cuapiaxtla de Madero
746,MEX,70000000,70200000,70200253,Puebla,Cuautlancingo,Puebla,Puebla,Cuautlancingo
747,MEX,70000000,70200000,70200173,Puebla,Chiautla,Puebla,Puebla,Chiautla
748,MEX,70000000,70200000,70200174,Puebla,Chiautzingo,Puebla,Puebla,Chiautzingo
749,MEX,70000000,70200000,70200179,Puebla,Chiconcuautla,Puebla,Puebla,Chiconcuautla
750,MEX,70000000,70200000,70200181,Puebla,Chietla,Puebla,Puebla,Chietla
751,MEX,70000000,70200000,70200183,Puebla,Chila de la Sal,Puebla,Puebla,Chila de la Sal
752,MEX,70000000,70200000,70200186,Puebla,Chilchotla,Puebla,Puebla,Chilchotla
753,MEX,70000000,70200000,70200189,Puebla,Chinantla,Puebla,Puebla,Chinantla
754,MEX,70000000,70200000,70200335,Puebla,Guadalupe Victoria,Puebla,Puebla,Guadalupe Victoria
755,MEX,70000000,70200000,70200368,Puebla,Huauchinango,Puebla,Puebla,Huauchinango
756,MEX,70000000,70200000,70200374,Puebla,Huejotzingo,Puebla,Puebla,Huejotzingo
757,MEX,70000000,70200000,70200088,Puebla,Atlequizayan,Puebla,Puebla,Atlequizayan
758,MEX,70000000,70200000,70200403,Puebla,Ixtacamaxtitlán,Puebla,Puebla,Ixtacamaxtitlán
759,MEX,70000000,70200000,70200418,Puebla,Izúcar de Matamoros,Puebla,Puebla,Izúcar de Matamoros
760,MEX,70000000,70200000,70200424,Puebla,Jalpan,Puebla,Puebla,Jalpan
761,MEX,70000000,70200000,70200442,Puebla,Jolalpan,Puebla,Puebla,Jolalpan
762,MEX,70000000,70200000,70200448,Puebla,Juan C. Bonilla,Puebla,Puebla,Juan C. Bonilla
763,MEX,70000000,70200000,70200481,Puebla,Libres,Puebla,Puebla,Libres
764,MEX,70000000,70200000,70200516,Puebla,Mazapiltepec de Juárez,Puebla,Puebla,Mazapiltepec de Juárez
765,MEX,70000000,70200000,70200542,Puebla,Mixtla,Puebla,Puebla,Mixtla
766,MEX,70000000,70200000,70200149,Puebla,Cañada Morelos,Puebla,Puebla,Cañada Morelos
767,MEX,70000000,70200000,70200578,Puebla,Nealtican,Puebla,Puebla,Nealtican
768,MEX,70000000,70200000,70200596,Puebla,Ocoyucan,Puebla,Puebla,Ocoyucan
769,MEX,70000000,70200000,70200616,Puebla,Palmar de Bravo,Puebla,Puebla,Palmar de Bravo
770,MEX,70000000,70200000,70200632,Puebla,Petlalcingo,Puebla,Puebla,Petlalcingo
771,MEX,70000000,70200000,70200650,Puebla,Puebla,Puebla,Puebla,Puebla
772,MEX,70000000,70200000,70200664,Puebla,Quecholac,Puebla,Puebla,Quecholac
773,MEX,70000000,70200000,70200666,Puebla,Quimixtlán,Puebla,Puebla,Quimixtlán
774,MEX,70000000,70200000,70200702,Puebla,San Andrés Cholula,Puebla,Puebla,San Andrés Cholula
775,MEX,70000000,70200000,70200725,Puebla,San Felipe Teotlalcingo,Puebla,Puebla,San Felipe Teotlalcingo
776,MEX,70000000,70200000,70200736,Puebla,San Gabriel Chilac,Puebla,Puebla,San Gabriel Chilac
777,MEX,70000000,70200000,70200737,Puebla,San Gregorio Atzompa,Puebla,Puebla,San Gregorio Atzompa
778,MEX,70000000,70200000,70200742,Puebla,San Jerónimo Tecuanipan,Puebla,Puebla,San Jerónimo Tecuanipan
779,MEX,70000000,70200000,70200770,Puebla,San Martín Texmelucan,Puebla,Puebla,San Martín Texmelucan
780,MEX,70000000,70200000,70200773,Puebla,San Matías Tlalancaleca,Puebla,Puebla,San Matías Tlalancaleca
781,MEX,70000000,70200000,70200779,Puebla,San Miguel Xoxtla,Puebla,Puebla,San Miguel Xoxtla
782,MEX,70000000,70200000,70200789,Puebla,San Pedro Cholula,Puebla,Puebla,San Pedro Cholula
783,MEX,70000000,70200000,70200800,Puebla,San Salvador el Verde,Puebla,Puebla,San Salvador el Verde
784,MEX,70000000,70200000,70200826,Puebla,Santa Isabel Cholula,Puebla,Puebla,Santa Isabel Cholula
785,MEX,70000000,70200000,70200851,Puebla,Santiago Miahuatlán,Puebla,Puebla,Santiago Miahuatlán
786,MEX,70000000,70200000,70200861,Puebla,Santo Tomás Hueyotlipan,Puebla,Puebla,Santo Tomás Hueyotlipan
787,MEX,70000000,70200000,70200904,Puebla,Tecamachalco,Puebla,Puebla,Tecamachalco
788,MEX,70000000,70200000,70200914,Puebla,Tehuacán,Puebla,Puebla,Tehuacán
789,MEX,70000000,70200000,70200943,Puebla,Tepatlaxco de Hidalgo,Puebla,Puebla,Tepatlaxco de Hidalgo
790,MEX,70000000,70200000,70200952,Puebla,Tepexi de Rodríguez,Puebla,Puebla,Tepexi de Rodríguez
791,MEX,70000000,70200000,70200962,Puebla,Tetela de Ocampo,Puebla,Puebla,Tetela de Ocampo
792,MEX,70000000,70200000,70200968,Puebla,Teziutlán,Puebla,Puebla,Teziutlán
793,MEX,70000000,70200000,70200986,Puebla,Tlacotepec de Benito Juárez,Puebla,Puebla,Tlacotepec de Benito Juárez
794,MEX,70000000,70200000,70200988,Puebla,Tlahuapan,Puebla,Puebla,Tlahuapan
795,MEX,70000000,70200000,70200995,Puebla,Tlaltenango,Puebla,Puebla,Tlaltenango
796,MEX,70000000,70200000,70200998,Puebla,Tlaola,Puebla,Puebla,Tlaola
797,MEX,70000000,70200000,70201002,Puebla,Tlatlauquitepec,Puebla,Puebla,Tlatlauquitepec
798,MEX,70000000,70200000,70201022,Puebla,Tulcingo,Puebla,Puebla,Tulcingo
799,MEX,70000000,70200000,70201052,Puebla,Venustiano Carranza,Puebla,Puebla,Venustiano Carranza
800,MEX,70000000,70200000,70201090,Puebla,Xicotepec,Puebla,Puebla,Xicotepec
801,MEX,70000000,70200000,70201091,Puebla,Xicotlán,Puebla,Puebla,Xicotlán
802,MEX,70000000,70200000,70201094,Puebla,Xiutetelco,Puebla,Puebla,Xiutetelco
803,MEX,70000000,70200000,70201099,Puebla,Xochitlán Todos Santos,Puebla,Puebla,Xochitlán Todos Santos
804,MEX,70000000,70200000,70201102,Puebla,Yaonáhuac,Puebla,Puebla,Yaonáhuac
805,MEX,70000000,70200000,70201107,Puebla,Yehualtepec,Puebla,Puebla,Yehualtepec
806,MEX,70000000,70200000,70201114,Puebla,Zacatlán,Puebla,Puebla,Zacatlán
807,MEX,70000000,70200000,70201126,Puebla,Zautla,Puebla,Puebla,Zautla
808,MEX,70000000,70200000,70201130,Puebla,Zihuateutla,Puebla,Puebla,Zihuateutla
809,MEX,70000000,70200000,70201136,Puebla,Zinacatepec,Puebla,Puebla,Zinacatepec
810,MEX,70000000,70200000,70201141,Puebla,Zoquitlán,Puebla,Puebla,Zoquitlán
811,MEX,70000000,70210000,70210051,Querétaro,Amealco de Bonfil,Quertaro,Querétaro,Amealco de Bonfil
812,MEX,70000000,70210000,70210639,Querétaro,Pinal de Amoles,Quertaro,Querétaro,Pinal de Amoles
813,MEX,70000000,70210000,70210075,Querétaro,Arroyo Seco,Quertaro,Querétaro,Arroyo Seco
814,MEX,70000000,70210000,70210126,Querétaro,Cadereyta de Montes,Quertaro,Querétaro,Cadereyta de Montes
815,MEX,70000000,70210000,70210212,Querétaro,Colón,Quertaro,Querétaro,Colón
816,MEX,70000000,70210000,70210229,Querétaro,Corregidora,Quertaro,Querétaro,Corregidora
817,MEX,70000000,70210000,70210308,Querétaro,Ezequiel Montes,Quertaro,Querétaro,Ezequiel Montes
818,MEX,70000000,70210000,70210382,Querétaro,Huimilpan,Quertaro,Querétaro,Huimilpan
819,MEX,70000000,70210000,70210425,Querétaro,Jalpan de Serra,Quertaro,Querétaro,Jalpan de Serra
820,MEX,70000000,70210000,70210472,Querétaro,Landa de Matamoros,Quertaro,Querétaro,Landa de Matamoros
821,MEX,70000000,70210000,70210288,Querétaro,El Marqués,Quertaro,Querétaro,El Marqués
822,MEX,70000000,70210000,70210627,Querétaro,Pedro Escobedo,Quertaro,Querétaro,Pedro Escobedo
823,MEX,70000000,70210000,70210634,Querétaro,Peñamiller,Quertaro,Querétaro,Peñamiller
824,MEX,70000000,70210000,70210665,Querétaro,Querétaro,Quertaro,Querétaro,Querétaro
825,MEX,70000000,70210000,70210758,Querétaro,San Juan del Río,Quertaro,Querétaro,San Juan del Río
826,MEX,70000000,70210000,70210959,Querétaro,Tequisquiapan,Quertaro,Querétaro,Tequisquiapan
827,MEX,70000000,70210000,70211009,Querétaro,Tolimán,Quertaro,Querétaro,Tolimán
828,MEX,70000000,70220000,70220242,Quintana Roo,Cozumel,Quintana Roo,Quintana Roo,Cozumel
829,MEX,70000000,70220000,70220309,Quintana Roo,Felipe Carrillo Puerto,Quintana Roo,Quintana Roo,Felipe Carrillo Puerto
830,MEX,70000000,70220000,70220397,Quintana Roo,Isla Mujeres,Quintana Roo,Quintana Roo,Isla Mujeres
831,MEX,70000000,70220000,70220607,Quintana Roo,Othón P. Blanco,Quintana Roo,Quintana Roo,Othón P. Blanco
832,MEX,70000000,70220000,70220112,Quintana Roo,Benito Juárez,Quintana Roo,Quintana Roo,Benito Juárez
833,MEX,70000000,70220000,70220446,Quintana Roo,José María Morelos,Quintana Roo,Quintana Roo,José María Morelos
834,MEX,70000000,70220000,70220492,Quintana Roo,Lázaro Cárdenas,Quintana Roo,Quintana Roo,Lázaro Cárdenas
835,MEX,70000000,70220000,70220875,Quintana Roo,Solidaridad,Quintana Roo,Quintana Roo,Solidaridad
836,MEX,70000000,70230000,70230029,San Luis Potosí,Ahualulco,San Luis Potos,San Luis Potosí,Ahualulco
837,MEX,70000000,70230000,70230069,San Luis Potosí,Aquismón,San Luis Potos,San Luis Potosí,Aquismón
838,MEX,70000000,70230000,70230266,San Luis Potosí,Cárdenas,San Luis Potos,San Luis Potosí,Cárdenas
839,MEX,70000000,70230000,70230148,San Luis Potosí,Catorce,San Luis Potos,San Luis Potosí,Catorce
840,MEX,70000000,70230000,70230151,San Luis Potosí,Cedral,San Luis Potos,San Luis Potosí,Cedral
841,MEX,70000000,70230000,70230156,San Luis Potosí,Cerritos,San Luis Potos,San Luis Potosí,Cerritos
842,MEX,70000000,70230000,70230157,San Luis Potosí,Cerro de San Pedro,San Luis Potos,San Luis Potosí,Cerro de San Pedro
843,MEX,70000000,70230000,70230200,San Luis Potosí,Ciudad del Maíz,San Luis Potos,San Luis Potosí,Ciudad del Maíz
844,MEX,70000000,70230000,70230196,San Luis Potosí,Ciudad Fernández,San Luis Potos,San Luis Potosí,Ciudad Fernández
845,MEX,70000000,70230000,70230199,San Luis Potosí,Ciudad Valles,San Luis Potos,San Luis Potosí,Ciudad Valles
846,MEX,70000000,70230000,70230166,San Luis Potosí,Charcas,San Luis Potos,San Luis Potosí,Charcas
847,MEX,70000000,70230000,70230278,San Luis Potosí,Ebano,San Luis Potos,San Luis Potosí,Ebano
848,MEX,70000000,70230000,70230371,San Luis Potosí,Huehuetlán,San Luis Potos,San Luis Potosí,Huehuetlán
849,MEX,70000000,70230000,70230512,San Luis Potosí,Matehuala,San Luis Potos,San Luis Potosí,Matehuala
850,MEX,70000000,70230000,70230526,San Luis Potosí,Mexquitic de Carmona,San Luis Potos,San Luis Potosí,Mexquitic de Carmona
851,MEX,70000000,70230000,70230547,San Luis Potosí,Moctezuma,San Luis Potos,San Luis Potosí,Moctezuma
852,MEX,70000000,70230000,70230674,San Luis Potosí,Rioverde,San Luis Potos,San Luis Potosí,Rioverde
853,MEX,70000000,70230000,70230692,San Luis Potosí,Salinas,San Luis Potos,San Luis Potosí,Salinas
854,MEX,70000000,70230000,70230715,San Luis Potosí,San Ciro de Acosta,San Luis Potos,San Luis Potosí,San Ciro de Acosta
855,MEX,70000000,70230000,70230763,San Luis Potosí,San Luis Potosí,San Luis Potos,San Luis Potosí,San Luis Potosí
856,MEX,70000000,70230000,70230768,San Luis Potosí,San Martín Chalchicuautla,San Luis Potos,San Luis Potosí,San Martín Chalchicuautla
857,MEX,70000000,70230000,70230842,San Luis Potosí,Santa María del Río,San Luis Potos,San Luis Potosí,Santa María del Río
858,MEX,70000000,70230000,70230805,San Luis Potosí,San Vicente Tancuayalab,San Luis Potos,San Luis Potosí,San Vicente Tancuayalab
859,MEX,70000000,70230000,70230874,San Luis Potosí,Soledad de Graciano Sánchez,San Luis Potos,San Luis Potosí,Soledad de Graciano Sánchez
860,MEX,70000000,70230000,70230888,San Luis Potosí,Tamasopo,San Luis Potos,San Luis Potosí,Tamasopo
861,MEX,70000000,70230000,70230889,San Luis Potosí,Tamazunchale,San Luis Potos,San Luis Potosí,Tamazunchale
862,MEX,70000000,70230000,70230891,San Luis Potosí,Tampamolón Corona,San Luis Potos,San Luis Potosí,Tampamolón Corona
863,MEX,70000000,70230000,70230893,San Luis Potosí,Tamuín,San Luis Potos,San Luis Potosí,Tamuín
864,MEX,70000000,70230000,70230896,San Luis Potosí,Tanlajás,San Luis Potos,San Luis Potosí,Tanlajás
865,MEX,70000000,70230000,70230897,San Luis Potosí,Tanquián de Escobedo,San Luis Potos,San Luis Potosí,Tanquián de Escobedo
866,MEX,70000000,70230000,70230974,San Luis Potosí,Tierra Nueva,San Luis Potos,San Luis Potosí,Tierra Nueva
867,MEX,70000000,70230000,70231051,San Luis Potosí,Venado,San Luis Potos,San Luis Potosí,Venado
868,MEX,70000000,70230000,70231067,San Luis Potosí,Villa de Arriaga,San Luis Potos,San Luis Potosí,Villa de Arriaga
869,MEX,70000000,70230000,70231069,San Luis Potosí,Villa de Guadalupe,San Luis Potos,San Luis Potosí,Villa de Guadalupe
870,MEX,70000000,70230000,70231073,San Luis Potosí,Villa de la Paz,San Luis Potos,San Luis Potosí,Villa de la Paz
871,MEX,70000000,70230000,70231070,San Luis Potosí,Villa de Ramos,San Luis Potos,San Luis Potosí,Villa de Ramos
872,MEX,70000000,70230000,70231071,San Luis Potosí,Villa de Reyes,San Luis Potos,San Luis Potosí,Villa de Reyes
873,MEX,70000000,70230000,70231061,San Luis Potosí,Villa Hidalgo,San Luis Potos,San Luis Potosí,Villa Hidalgo
874,MEX,70000000,70230000,70230099,San Luis Potosí,Axtla de Terrazas,San Luis Potos,San Luis Potosí,Axtla de Terrazas
875,MEX,70000000,70230000,70231093,San Luis Potosí,Xilitla,San Luis Potos,San Luis Potosí,Xilitla
876,MEX,70000000,70230000,70231066,San Luis Potosí,Villa de Arista,San Luis Potos,San Luis Potosí,Villa de Arista
877,MEX,70000000,70230000,70230513,San Luis Potosí,Matlapa,San Luis Potos,San Luis Potosí,Matlapa
878,MEX,70000000,70230000,70230289,San Luis Potosí,El Naranjo,San Luis Potos,San Luis Potosí,El Naranjo
879,MEX,70000000,70240000,70240026,Sinaloa,Ahome,Sinaloa,Sinaloa,Ahome
880,MEX,70000000,70240000,70240057,Sinaloa,Angostura,Sinaloa,Sinaloa,Angostura
881,MEX,70000000,70240000,70240105,Sinaloa,Badiraguato,Sinaloa,Sinaloa,Badiraguato
882,MEX,70000000,70240000,70240219,Sinaloa,Concordia,Sinaloa,Sinaloa,Concordia
883,MEX,70000000,70240000,70240259,Sinaloa,Culiacán,Sinaloa,Sinaloa,Culiacán
884,MEX,70000000,70240000,70240191,Sinaloa,Choix,Sinaloa,Sinaloa,Choix
885,MEX,70000000,70240000,70240294,Sinaloa,Elota,Sinaloa,Sinaloa,Elota
886,MEX,70000000,70240000,70240301,Sinaloa,Escuinapa,Sinaloa,Sinaloa,Escuinapa
887,MEX,70000000,70240000,70240284,Sinaloa,El Fuerte,Sinaloa,Sinaloa,El Fuerte
888,MEX,70000000,70240000,70240339,Sinaloa,Guasave,Sinaloa,Sinaloa,Guasave
889,MEX,70000000,70240000,70240519,Sinaloa,Mazatlán,Sinaloa,Sinaloa,Mazatlán
890,MEX,70000000,70240000,70240546,Sinaloa,Mocorito,Sinaloa,Sinaloa,Mocorito
891,MEX,70000000,70240000,70240679,Sinaloa,Rosario,Sinaloa,Sinaloa,Rosario
892,MEX,70000000,70240000,70240696,Sinaloa,Salvador Alvarado,Sinaloa,Sinaloa,Salvador Alvarado
893,MEX,70000000,70240000,70240738,Sinaloa,San Ignacio,Sinaloa,Sinaloa,San Ignacio
894,MEX,70000000,70240000,70240869,Sinaloa,Sinaloa,Sinaloa,Sinaloa,Sinaloa
895,MEX,70000000,70240000,70240577,Sinaloa,Navolato,Sinaloa,Sinaloa,Navolato
896,MEX,70000000,70250000,70250014,Sonora,Aconchi,Sonora,Sonora,Aconchi
897,MEX,70000000,70250000,70250023,Sonora,Agua Prieta,Sonora,Sonora,Agua Prieta
898,MEX,70000000,70250000,70250033,Sonora,Alamos,Sonora,Sonora,Alamos
899,MEX,70000000,70250000,70250123,Sonora,Bácum,Sonora,Sonora,Bácum
900,MEX,70000000,70250000,70250110,Sonora,Banámichi,Sonora,Sonora,Banámichi
901,MEX,70000000,70250000,70250111,Sonora,Baviácora,Sonora,Sonora,Baviácora
902,MEX,70000000,70250000,70250124,Sonora,Caborca,Sonora,Sonora,Caborca
903,MEX,70000000,70250000,70250127,Sonora,Cajeme,Sonora,Sonora,Cajeme
904,MEX,70000000,70250000,70250138,Sonora,Cananea,Sonora,Sonora,Cananea
905,MEX,70000000,70250000,70250260,Sonora,Cumpas,Sonora,Sonora,Cumpas
906,MEX,70000000,70250000,70250297,Sonora,Empalme,Sonora,Sonora,Empalme
907,MEX,70000000,70250000,70250306,Sonora,Etchojoa,Sonora,Sonora,Etchojoa
908,MEX,70000000,70250000,70250340,Sonora,Guaymas,Sonora,Sonora,Guaymas
909,MEX,70000000,70250000,70250350,Sonora,Hermosillo,Sonora,Sonora,Hermosillo
910,MEX,70000000,70250000,70250366,Sonora,Huatabampo,Sonora,Sonora,Huatabampo
911,MEX,70000000,70250000,70250389,Sonora,Huépac,Sonora,Sonora,Huépac
912,MEX,70000000,70250000,70250392,Sonora,Imuris,Sonora,Sonora,Imuris
913,MEX,70000000,70250000,70250495,Sonora,Magdalena,Sonora,Sonora,Magdalena
914,MEX,70000000,70250000,70250568,Sonora,Nacozari de García,Sonora,Sonora,Nacozari de García
915,MEX,70000000,70250000,70250576,Sonora,Navojoa,Sonora,Sonora,Navojoa
916,MEX,70000000,70250000,70250583,Sonora,Nogales,Sonora,Sonora,Nogales
917,MEX,70000000,70250000,70250604,Sonora,Oquitoa,Sonora,Sonora,Oquitoa
918,MEX,70000000,70250000,70250655,Sonora,Puerto Peñasco,Sonora,Sonora,Puerto Peñasco
919,MEX,70000000,70250000,70250687,Sonora,Sahuaripa,Sonora,Sonora,Sahuaripa
920,MEX,70000000,70250000,70250727,Sonora,San Felipe de Jesús,Sonora,Sonora,San Felipe de Jesús
921,MEX,70000000,70250000,70250741,Sonora,San Javier,Sonora,Sonora,San Javier
922,MEX,70000000,70250000,70250764,Sonora,San Luis Río Colorado,Sonora,Sonora,San Luis Río Colorado
923,MEX,70000000,70250000,70250781,Sonora,San Miguel de Horcasitas,Sonora,Sonora,San Miguel de Horcasitas
924,MEX,70000000,70250000,70250797,Sonora,San Pedro de la Cueva,Sonora,Sonora,San Pedro de la Cueva
925,MEX,70000000,70250000,70250808,Sonora,Santa Ana,Sonora,Sonora,Santa Ana
926,MEX,70000000,70250000,70251037,Sonora,Ures,Sonora,Sonora,Ures
927,MEX,70000000,70250000,70251061,Sonora,Villa Hidalgo,Sonora,Sonora,Villa Hidalgo
928,MEX,70000000,70250000,70251109,Sonora,Yécora,Sonora,Sonora,Yécora
929,MEX,70000000,70250000,70250112,Sonora,Benito Juárez,Sonora,Sonora,Benito Juárez
930,MEX,70000000,70250000,70250739,Sonora,San Ignacio Río Muerto,Sonora,Sonora,San Ignacio Río Muerto
931,MEX,70000000,70260000,70260107,Tabasco,Balancán,Tabasco,Tabasco,Balancán
932,MEX,70000000,70260000,70260266,Tabasco,Cárdenas,Tabasco,Tabasco,Cárdenas
933,MEX,70000000,70260000,70260153,Tabasco,Centla,Tabasco,Tabasco,Centla
934,MEX,70000000,70260000,70260154,Tabasco,Centro,Tabasco,Tabasco,Centro
935,MEX,70000000,70260000,70260214,Tabasco,Comalcalco,Tabasco,Tabasco,Comalcalco
936,MEX,70000000,70260000,70260261,Tabasco,Cunduacán,Tabasco,Tabasco,Cunduacán
937,MEX,70000000,70260000,70260296,Tabasco,Emiliano Zapata,Tabasco,Tabasco,Emiliano Zapata
938,MEX,70000000,70260000,70260381,Tabasco,Huimanguillo,Tabasco,Tabasco,Huimanguillo
939,MEX,70000000,70260000,70260421,Tabasco,Jalapa,Tabasco,Tabasco,Jalapa
940,MEX,70000000,70260000,70260423,Tabasco,Jalpa de Méndez,Tabasco,Tabasco,Jalpa de Méndez
941,MEX,70000000,70260000,70260443,Tabasco,Jonuta,Tabasco,Tabasco,Jonuta
942,MEX,70000000,70260000,70260493,Tabasco,Macuspana,Tabasco,Tabasco,Macuspana
943,MEX,70000000,70260000,70260567,Tabasco,Nacajuca,Tabasco,Tabasco,Nacajuca
944,MEX,70000000,70260000,70260624,Tabasco,Paraíso,Tabasco,Tabasco,Paraíso
945,MEX,70000000,70260000,70260903,Tabasco,Teapa,Tabasco,Tabasco,Teapa
946,MEX,70000000,70260000,70260930,Tabasco,Tenosique,Tabasco,Tabasco,Tenosique
947,MEX,70000000,70270000,70270001,Tamaulipas,Abasolo,Tamaulipas,Tamaulipas,Abasolo
948,MEX,70000000,70270000,70270035,Tamaulipas,Aldama,Tamaulipas,Tamaulipas,Aldama
949,MEX,70000000,70270000,70270040,Tamaulipas,Altamira,Tamaulipas,Tamaulipas,Altamira
950,MEX,70000000,70270000,70270122,Tamaulipas,Bustamante,Tamaulipas,Tamaulipas,Bustamante
951,MEX,70000000,70270000,70270135,Tamaulipas,Camargo,Tamaulipas,Tamaulipas,Camargo
952,MEX,70000000,70270000,70270198,Tamaulipas,Ciudad Madero,Tamaulipas,Tamaulipas,Ciudad Madero
953,MEX,70000000,70270000,70270326,Tamaulipas,González,Tamaulipas,Tamaulipas,González
954,MEX,70000000,70270000,70270348,Tamaulipas,Güémez,Tamaulipas,Tamaulipas,Güémez
955,MEX,70000000,70270000,70270355,Tamaulipas,Hidalgo,Tamaulipas,Tamaulipas,Hidalgo
956,MEX,70000000,70270000,70270435,Tamaulipas,Jiménez,Tamaulipas,Tamaulipas,Jiménez
957,MEX,70000000,70270000,70270483,Tamaulipas,Llera,Tamaulipas,Tamaulipas,Llera
958,MEX,70000000,70270000,70270496,Tamaulipas,Mainero,Tamaulipas,Tamaulipas,Mainero
959,MEX,70000000,70270000,70270287,Tamaulipas,El Mante,Tamaulipas,Tamaulipas,El Mante
960,MEX,70000000,70270000,70270511,Tamaulipas,Matamoros,Tamaulipas,Tamaulipas,Matamoros
961,MEX,70000000,70270000,70270563,Tamaulipas,Méndez,Tamaulipas,Tamaulipas,Méndez
962,MEX,70000000,70270000,70270530,Tamaulipas,Miguel Alemán,Tamaulipas,Tamaulipas,Miguel Alemán
963,MEX,70000000,70270000,70270538,Tamaulipas,Miquihuana,Tamaulipas,Tamaulipas,Miquihuana
964,MEX,70000000,70270000,70270588,Tamaulipas,Nuevo Laredo,Tamaulipas,Tamaulipas,Nuevo Laredo
965,MEX,70000000,70270000,70270672,Tamaulipas,Reynosa,Tamaulipas,Tamaulipas,Reynosa
966,MEX,70000000,70270000,70270682,Tamaulipas,Río Bravo,Tamaulipas,Tamaulipas,Río Bravo
967,MEX,70000000,70270000,70270714,Tamaulipas,San Carlos,Tamaulipas,Tamaulipas,San Carlos
968,MEX,70000000,70270000,70270729,Tamaulipas,San Fernando,Tamaulipas,Tamaulipas,San Fernando
969,MEX,70000000,70270000,70270877,Tamaulipas,Soto la Marina,Tamaulipas,Tamaulipas,Soto la Marina
970,MEX,70000000,70270000,70270892,Tamaulipas,Tampico,Tamaulipas,Tamaulipas,Tampico
971,MEX,70000000,70270000,70271019,Tamaulipas,Tula,Tamaulipas,Tamaulipas,Tula
972,MEX,70000000,70270000,70271044,Tamaulipas,Valle Hermoso,Tamaulipas,Tamaulipas,Valle Hermoso
973,MEX,70000000,70270000,70271055,Tamaulipas,Victoria,Tamaulipas,Tamaulipas,Victoria
974,MEX,70000000,70270000,70271077,Tamaulipas,Villagrán,Tamaulipas,Tamaulipas,Villagrán
975,MEX,70000000,70270000,70271092,Tamaulipas,Xicoténcatl,Tamaulipas,Tamaulipas,Xicoténcatl
976,MEX,70000000,70280000,70280050,Tlaxcala,Amaxac de Guerrero,Tlaxcala,Tlaxcala,Amaxac de Guerrero
977,MEX,70000000,70280000,70280064,Tlaxcala,Apetatitlán de Antonio Carvajal,Tlaxcala,Tlaxcala,Apetatitlán de Antonio Carvajal
978,MEX,70000000,70280000,70280086,Tlaxcala,Atlangatepec,Tlaxcala,Tlaxcala,Atlangatepec
979,MEX,70000000,70280000,70280091,Tlaxcala,Atltzayanca,Tlaxcala,Tlaxcala,Atltzayanca
980,MEX,70000000,70280000,70280065,Tlaxcala,Apizaco,Tlaxcala,Tlaxcala,Apizaco
981,MEX,70000000,70280000,70280133,Tlaxcala,Calpulalpan,Tlaxcala,Tlaxcala,Calpulalpan
982,MEX,70000000,70280000,70280283,Tlaxcala,El Carmen Tequexquitla,Tlaxcala,Tlaxcala,El Carmen Tequexquitla
983,MEX,70000000,70280000,70280245,Tlaxcala,Cuapiaxtla,Tlaxcala,Tlaxcala,Cuapiaxtla
984,MEX,70000000,70280000,70280254,Tlaxcala,Cuaxomulco,Tlaxcala,Tlaxcala,Cuaxomulco
985,MEX,70000000,70280000,70280172,Tlaxcala,Chiautempan,Tlaxcala,Tlaxcala,Chiautempan
986,MEX,70000000,70280000,70280560,Tlaxcala,Muñoz de Domingo Arenas,Tlaxcala,Tlaxcala,Muñoz de Domingo Arenas
987,MEX,70000000,70280000,70280303,Tlaxcala,Españita,Tlaxcala,Tlaxcala,Españita
988,MEX,70000000,70280000,70280362,Tlaxcala,Huamantla,Tlaxcala,Tlaxcala,Huamantla
989,MEX,70000000,70280000,70280378,Tlaxcala,Hueyotlipan,Tlaxcala,Tlaxcala,Hueyotlipan
990,MEX,70000000,70280000,70280404,Tlaxcala,Ixtacuixtla de Mariano Matamoros,Tlaxcala,Tlaxcala,Ixtacuixtla de Mariano Matamoros
991,MEX,70000000,70280000,70280517,Tlaxcala,Mazatecochco de José María Morelos,Tlaxcala,Tlaxcala,Mazatecochco de José María Morelos
992,MEX,70000000,70280000,70280222,Tlaxcala,Contla de Juan Cuamatzi,Tlaxcala,Tlaxcala,Contla de Juan Cuamatzi
993,MEX,70000000,70280000,70280948,Tlaxcala,Tepetitla de Lardizábal,Tlaxcala,Tlaxcala,Tepetitla de Lardizábal
994,MEX,70000000,70280000,70280807,Tlaxcala,Sanctórum de Lázaro Cárdenas,Tlaxcala,Tlaxcala,Sanctórum de Lázaro Cárdenas
995,MEX,70000000,70280000,70280571,Tlaxcala,Nanacamilpa de Mariano Arista,Tlaxcala,Tlaxcala,Nanacamilpa de Mariano Arista
996,MEX,70000000,70280000,70280016,Tlaxcala,Acuamanala de Miguel Hidalgo,Tlaxcala,Tlaxcala,Acuamanala de Miguel Hidalgo
997,MEX,70000000,70280000,70280574,Tlaxcala,Natívitas,Tlaxcala,Tlaxcala,Natívitas
998,MEX,70000000,70280000,70280619,Tlaxcala,Panotla,Tlaxcala,Tlaxcala,Panotla
999,MEX,70000000,70280000,70280787,Tlaxcala,San Pablo del Monte,Tlaxcala,Tlaxcala,San Pablo del Monte
