temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,27,-5.3149052,20.142017,-44.792534,34.162724,35.508137,171.51401,-300.65314,371.6694
-19.9,27,-5.303597,20.099161,-44.697231,34.090034,35.432587,171.14908,-300.01346,370.87863
-19.8,27,-5.2922883,20.056307,-44.601925,34.017349,35.357037,170.78416,-299.37375,370.08783
-19.7,27,-5.2809806,20.013451,-44.506622,33.944664,35.28149,170.41924,-298.73407,369.29706
-19.6,27,-5.2696719,19.970596,-44.41132,33.871975,35.20594,170.05432,-298.09439,368.50629
-19.5,27,-5.2583637,19.92774,-44.316017,33.79929,35.13039,169.68939,-297.45471,367.71548
-19.4,27,-5.2470555,19.884884,-44.220715,33.726604,35.05484,169.32446,-296.815,366.92468
-19.3,27,-5.2357469,19.84203,-44.125408,33.653915,34.979294,168.95953,-296.17532,366.13391
-19.2,27,-5.2244387,19.799175,-44.030109,33.58123,34.903744,168.59462,-295.53564,365.34314
-19.1,27,-5.2131305,19.756319,-43.934803,33.508545,34.828194,168.22969,-294.89597,364.55234
-19,27,-5.2018223,19.713463,-43.8395,33.435856,34.752644,167.86478,-294.25626,363.76157
-18.9,27,-5.1905136,19.670609,-43.744198,33.363171,34.677097,167.49985,-293.61658,362.97076
-18.8,27,-5.1792054,19.627752,-43.648891,33.290482,34.601547,167.13492,-292.9769,362.17996
-18.7,27,-5.1678972,19.584898,-43.553593,33.217796,34.525997,166.77,-292.33722,361.38919
-18.6,27,-5.156589,19.542042,-43.458286,33.145111,34.450447,166.40508,-291.69751,360.59842
-18.5,27,-5.1452804,19.499187,-43.362984,33.072422,34.374901,166.04016,-291.05783,359.80762
-18.4,27,-5.1339722,19.456331,-43.267681,32.999737,34.299351,165.67523,-290.41812,359.01685
-18.3,27,-5.122664,19.413475,-43.172379,32.927048,34.223801,165.3103,-289.77844,358.22604
-18.2,27,-5.1113558,19.370621,-43.077076,32.854362,34.148251,164.94539,-289.13876,357.43527
-18.1,27,-5.1000476,19.327765,-42.981773,32.781677,34.072704,164.58046,-288.49908,356.64447
-18,27,-5.0887389,19.28491,-42.886467,32.708988,33.997154,164.21555,-287.85938,355.8537
-17.9,27,-5.0774307,19.242054,-42.791164,32.636303,33.921604,163.85062,-287.2197,355.0629
-17.8,27,-5.0661225,19.1992,-42.695862,32.563618,33.846054,163.48569,-286.58002,354.27213
-17.7,27,-5.0548143,19.156343,-42.600559,32.490929,33.770504,163.12077,-285.94034,353.48135
-17.6,27,-5.0435057,19.113489,-42.505257,32.418243,33.694958,162.75584,-285.30063,352.69055
-17.5,27,-5.0321975,19.070633,-42.40995,32.345558,33.619408,162.39091,-284.66095,351.89975
