temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
11.8,36,2.01870680017e-06,1.19442344193e-06,35,2.01601196892e-06,1.06246504039e-06,1,2.69483124704e-09,1.31958401539e-07
12.7,39,4.62174687932e-06,2.48042134743e-06,38,4.62082410380e-06,2.43523559362e-06,1,9.22775522660e-10,4.51857538053e-08
13.5,30,1.13348510133e-06,5.97361678345e-07,30,1.13348510133e-06,5.97361678345e-07,0,0,0
14.4,23,2.24729314624e-06,1.18435332830e-06,23,2.24729314624e-06,1.18435332830e-06,0,0,0
14.5,17,2.01924158005e-07,2.39674434965e-07,9,1.99173184612e-07,1.04966906722e-07,8,2.75097339353e-09,1.34707528243e-07
15.4,25,1.20564864456e-06,7.43798851843e-07,22,1.20341070975e-06,6.34213398243e-07,3,2.23793480969e-09,1.09585453600e-07
15.7,51,4.18980577366e-06,2.40741107049e-06,49,4.18569084815e-06,2.20591459410e-06,2,4.11492551144e-09,2.01496476393e-07
16,170,2.14785197450e-06,1.13194648876e-06,170,2.14785197450e-06,1.13194648876e-06,0,0,0
16.2,1,1.65772950922e-09,8.11744129692e-08,0,0,0,1,1.65772950922e-09,8.11744129692e-08
16.4,14,9.39912084497e-07,5.94792503250e-07,11,9.37859113037e-07,4.94264192241e-07,3,2.05297145950e-09,1.00528311009e-07
16.5,48,4.53602658312e-06,2.44473930877e-06,47,4.53490781993e-06,2.38995657753e-06,1,1.11876319320e-09,5.47827312403e-08
16.7,76,3.30421116414e-06,1.86008695202e-06,65,3.30176022878e-06,1.74007145404e-06,11,2.45093535745e-09,1.20015497984e-07
16.8,48,1.78845885989e-06,1.05298803588e-06,40,1.78617880131e-06,9.41339901583e-07,8,2.28005857944e-09,1.11648134293e-07
16.9,185,2.08501444465e-06,1.09883026278e-06,185,2.08501444465e-06,1.09883026278e-06,0,0,0
17,187,2.31921734380e-06,1.22779627909e-06,186,2.31910301762e-06,1.22219804388e-06,1,1.14326173528e-10,5.59823520874e-09
17.1,209,2.51478264514e-06,1.45656081973e-06,194,2.51207338708e-06,1.32389597574e-06,15,2.70925805401e-09,1.32664843999e-07
17.2,32,5.03282678692e-07,2.90375126610e-07,29,5.02763719545e-07,2.64963137653e-07,3,5.18959146489e-10,2.54119889576e-08
17.3,63,4.72227102068e-06,2.52153506697e-06,59,4.72159316178e-06,2.48834219807e-06,4,6.77858894016e-10,3.31928688979e-08
17.4,68,4.96448056012e-06,2.67532658782e-06,65,4.96326298638e-06,2.61570538385e-06,3,1.21757373628e-09,5.96212039738e-08
17.5,2,1.58579794629e-07,8.35736528870e-08,2,1.58579794629e-07,8.35736528870e-08,0,0,0
17.6,21,1.75176742848e-07,1.24440769467e-07,17,1.74513651086e-07,9.19710061442e-08,4,6.63091762054e-10,3.24697633225e-08
17.7,58,5.18219542656e-06,2.73108569182e-06,58,5.18219542656e-06,2.73108569182e-06,0,0,0
17.8,116,5.92160323457e-06,3.16951744805e-06,109,5.92059675597e-06,3.12023298621e-06,7,1.00647859491e-09,4.92844618449e-08
17.9,600,.0000182461235108,.0000101553551268,584,.0000182349880054,9.61008036859e-06,16,1.11355054205e-08,5.45274758235e-07
18,368,.0000113283584916,6.07683757980e-06,360,.0000113261569643,5.96903489836e-06,8,2.20152731462e-09,1.07802681448e-07
18.1,387,4.96830727268e-06,2.64524607707e-06,382,4.96775231440e-06,2.61807131108e-06,5,5.54958280718e-10,2.71747659930e-08
18.2,54,3.70814945150e-06,1.95424390759e-06,54,3.70814945150e-06,1.95424390759e-06,0,0,0
18.3,60,7.76205604180e-06,4.13566955082e-06,59,7.76112782219e-06,4.09021721204e-06,1,9.28219612284e-10,4.54523387816e-08
18.4,177,7.82731802920e-06,4.28383283158e-06,160,7.82404115540e-06,4.12337341693e-06,17,3.27687380008e-09,1.60459414644e-07
18.5,791,.000019192649855,.0000103821404103,772,.0000191871304871,.0000101118722753,19,5.51936794879e-09,2.70268134983e-07
18.6,181,.0000106342403934,6.04719699382e-06,171,.0000106250989953,5.59956810386e-06,10,9.14139812458e-09,4.47628889955e-07
18.7,362,8.43774582598e-06,4.47581898588e-06,358,8.43714683851e-06,4.44648823250e-06,4,5.98987470735e-10,2.93307533816e-08
18.8,107,4.80891119817e-06,2.73670726836e-06,92,4.80473393782e-06,2.53215842116e-06,15,4.17726034319e-09,2.04548847194e-07
18.9,394,.0000159475051284,8.61338803171e-06,374,.0000159431938069,8.40227458498e-06,20,4.31132150813e-09,2.11113446724e-07
19,324,9.81583892540e-06,5.32697068500e-06,316,9.81266195099e-06,5.17140306222e-06,8,3.17697440577e-09,1.55567622784e-07
19.1,1023,.0000249336725468,.0000135148328546,997,.0000249259422604,.0000131363021836,26,7.73028634854e-09,3.78530671030e-07
19.2,67,7.68519540131e-07,5.59173718440e-07,54,7.65337189623e-07,4.03342847122e-07,13,3.18235050811e-09,1.55830871318e-07
19.3,358,.0000120474877871,6.58356115268e-06,345,.0000120426493404,6.34663584398e-06,13,4.83844668497e-09,2.36925308705e-07
19.4,369,.0000162406616814,8.92956164167e-06,340,.0000162330127162,8.55501305175e-06,29,7.64896516958e-09,3.74548589921e-07
