temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuf,se_manuf,lowerci_manuf,upperci_manuf,yhat_hr3,se_hr3,lowerci_hr3,upperci_hr3
45,27,-43.76877594511407,14.48326756680406,-72.15545875450708,-15.38209313572106,-9.639375695958586,11.93125643139937,-33.02420859181323,13.74545719989606,-8.218680503914548,10.78571606956472,-29.3582955477363,12.92093453990721,-66.93148937254966,27.22704134695237,-120.2955098181592,-13.5674689269401
40,27,-21.86588986026163,7.627450701071886,-36.81541852821731,-6.916361192305949,-4.841939623167863,6.254827786582379,-17.10117681436971,7.417297568033981,-4.273188606361201,5.55844136488957,-15.16753349172242,6.621156279000015,-28.14425743791418,15.29497465665039,-58.12185690940181,1.833342033573452
35,27,-3.577473092536639,2.205317385558721,-7.899815742711763,.7448695576384852,-.8307684038528755,2.097138686581184,-4.941084700137628,3.279547892431877,-.9443423788909897,1.635582693585408,-4.150025552055399,2.261340794273419,3.152409193288888,8.476064512397892,-13.46037198164903,19.7651903682268
30,27,.8510484628209309,.6889393744612041,-.4992478986545827,2.201344824296445,.1654239839356726,.8362213504993327,-1.473539746146464,1.804387714017809,.0199397533707228,.6424057718117333,-1.239152422840931,1.279031929582376,5.726062546991962,3.896646079556792,-1.911223429438548,13.36334852342247
10,27,-6.85574694686947,4.11271141835242,-14.91651320564685,1.205019311907915,-1.379676555715579,5.003376449596688,-11.18611419802097,8.426761086589813,-.4598551251891937,3.903116774947874,-8.109823431541153,7.190113181162766,-36.66113074946851,22.99973319728197,-81.73977947017141,8.417517971234396
5,27,-8.872143107713432,5.322332423712457,-19.30372297193962,1.559436756512756,-1.785463777984867,6.474957758299983,-14.47614778567104,10.9052202297013,-.5951066325977801,5.051092296991371,-10.49506561728856,9.304852352092999,-47.44381626401807,29.76436060858322,-105.7808910797038,10.89325855166771
0,27,-10.88853926855739,6.531953429141436,-23.69093273836751,1.913854201252722,-2.191251000254155,7.946539067021223,-17.76618137335627,13.38367937284796,-.7303581400063665,6.199067819029361,-12.88030780302517,11.41959152301244,-58.22650177856763,36.52898801953194,-129.8220026885453,13.36899913141007
-5,27,-12.90493542940136,7.741574434522922,-28.07814250470231,2.268271645899603,-2.597038222523443,9.418120375717772,-21.05621496099311,15.86213851594623,-.8656096474149528,7.347043341078375,-15.26554998878339,13.53433069395349,-69.00918729311719,43.29361543059708,-153.863114297615,15.84473971138061
-10,27,-14.92133159024532,8.951195439904405,-32.46535227103711,2.622689090546478,-3.002825444792731,10.88970168441431,-24.34624854862994,18.34059765904448,-1.000861154823539,8.495018863140762,-17.65079217456783,15.64906986492075,-79.79187280766675,50.05824284166255,-177.9042259066853,18.32048029135181
