temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-20,27,-5.2733512,7.589241,-20.147989,9.6012878,-4.6263404,7.6958976,-19.710022,10.457341,-6.6008153,8.5339699,-23.327089,10.125458,-1.9744747,5.2518296,-12.267872,8.318922
-19.9,27,-5.2621312,7.5730934,-20.105122,9.5808592,-4.616497,7.679523,-19.668085,10.435092,-6.586771,8.5158119,-23.277456,10.103914,-1.9702736,5.2406554,-12.24177,8.3012228
-19.799999,27,-5.2509112,7.5569463,-20.062254,9.5604305,-4.6066537,7.6631489,-19.62615,10.412842,-6.5727262,8.4976549,-23.227823,10.082371,-1.9660726,5.2294812,-12.215668,8.2835226
-19.700001,27,-5.2396917,7.5407991,-20.019386,9.5400028,-4.5968108,7.6467748,-19.584213,10.390593,-6.5586824,8.4794979,-23.178192,10.060828,-1.9618716,5.2183075,-12.189567,8.2658234
-19.6,27,-5.2284718,7.5246515,-19.976519,9.5195742,-4.5869675,7.6304007,-19.542278,10.368342,-6.5446382,8.46134,-23.128561,10.039284,-1.9576706,5.2071333,-12.163465,8.2481232
-19.5,27,-5.2172518,7.5085044,-19.933649,9.4991465,-4.5771241,7.6140261,-19.500341,10.346093,-6.5305939,8.4431829,-23.078928,10.01774,-1.9534696,5.1959591,-12.137362,8.230423
-19.4,27,-5.2060318,7.4923568,-19.890781,9.4787178,-4.5672808,7.597652,-19.458405,10.323843,-6.5165496,8.425025,-23.029295,9.9961967,-1.9492686,5.1847849,-12.11126,8.2127228
-19.299999,27,-5.1948118,7.4762096,-19.847914,9.4582891,-4.5574374,7.5812778,-19.416468,10.301594,-6.5025048,8.406868,-22.979664,9.9746532,-1.9450675,5.1736107,-12.085158,8.1950235
-19.200001,27,-5.1835923,7.4600625,-19.805046,9.4378614,-4.5475945,7.5649037,-19.374533,10.279345,-6.488461,8.388711,-22.930033,9.9531097,-1.9408666,5.162437,-12.059057,8.1773233
-19.1,27,-5.1723723,7.4439149,-19.762178,9.4174328,-4.5377512,7.5485291,-19.332596,10.257094,-6.4744167,8.370553,-22.8804,9.9315662,-1.9366655,5.1512628,-12.032955,8.1596241
-19,27,-5.1611524,7.4277678,-19.719309,9.3970051,-4.5279078,7.532155,-19.290661,10.234845,-6.4603724,8.352396,-22.830767,9.9100227,-1.9324646,5.1400886,-12.006853,8.1419239
-18.9,27,-5.1499324,7.4116201,-19.676441,9.3765764,-4.5180645,7.5157804,-19.248724,10.212595,-6.4463277,8.3342381,-22.781136,9.8884792,-1.9282635,5.1289144,-11.980751,8.1242237
-18.799999,27,-5.1387124,7.395473,-19.633574,9.3561478,-4.5082211,7.4994063,-19.206787,10.190346,-6.4322834,8.316081,-22.731503,9.8669357,-1.9240625,5.1177402,-11.954649,8.1065245
-18.700001,27,-5.1274929,7.3793259,-19.590706,9.3357201,-4.4983778,7.4830322,-19.164852,10.168096,-6.4182396,8.297924,-22.681871,9.8453922,-1.9198616,5.1065664,-11.928548,8.0888243
-18.6,27,-5.1162729,7.3631783,-19.547838,9.3152914,-4.4885345,7.4666581,-19.122915,10.145846,-6.4041953,8.2797661,-22.632238,9.8238487,-1.9156605,5.0953922,-11.902446,8.071125
-18.5,27,-5.1050529,7.3470311,-19.504969,9.2948637,-4.4786911,7.4502835,-19.080978,10.123596,-6.390151,8.2616091,-22.582607,9.8023052,-1.9114594,5.084218,-11.876344,8.0534248
-18.4,27,-5.093833,7.3308835,-19.462101,9.274435,-4.4688482,7.4339094,-19.039043,10.101347,-6.3761063,8.2434511,-22.532974,9.7807617,-1.9072585,5.0730438,-11.850242,8.0357246
-18.299999,27,-5.082613,7.3147364,-19.419233,9.2540064,-4.4590049,7.4175353,-18.997107,10.079097,-6.362062,8.2252941,-22.483343,9.7592182,-1.9030575,5.0618696,-11.82414,8.0180254
-18.200001,27,-5.0713935,7.2985892,-19.376366,9.2335787,-4.4491615,7.4011612,-18.955172,10.056848,-6.3480182,8.2071371,-22.43371,9.7376747,-1.8988565,5.0506959,-11.798038,8.0003252
-18.1,27,-5.0601735,7.2824416,-19.333496,9.21315,-4.4393182,7.3847866,-18.913235,10.034598,-6.3339739,8.1889791,-22.384079,9.7161312,-1.8946555,5.0395217,-11.771936,7.9826255
-18,27,-5.0489535,7.2662945,-19.290628,9.1927223,-4.4294748,7.3684125,-18.871298,10.012348,-6.3199296,8.1708221,-22.334446,9.6945877,-1.8904544,5.0283475,-11.745834,7.9649258
-17.9,27,-5.0377336,7.2501469,-19.247761,9.1722937,-4.4196315,7.3520384,-18.829361,9.990098,-6.3058848,8.1526642,-22.284815,9.6730442,-1.8862535,5.0171733,-11.719732,7.9472256
-17.799999,27,-5.0265136,7.2339997,-19.204893,9.151865,-4.4097881,7.3356638,-18.787426,9.9678488,-6.2918406,8.1345072,-22.235182,9.6515007,-1.8820524,5.0059991,-11.69363,7.9295259
-17.700001,27,-5.0152936,7.2178526,-19.162025,9.1314373,-4.3999453,7.3192897,-18.745489,9.9455996,-6.2777967,8.1163502,-22.185551,9.6299572,-1.8778515,4.9948254,-11.667529,7.9118261
-17.6,27,-5.0040741,7.201705,-19.119156,9.1110086,-4.3901019,7.3029156,-18.703554,9.9233494,-6.2637525,8.0981922,-22.135918,9.6084137,-1.8736504,4.9836512,-11.641427,7.8941264
-17.5,27,-4.9928541,7.1855578,-19.076288,9.0905809,-4.3802586,7.2865415,-18.661617,9.9011002,-6.2497082,8.0800352,-22.086287,9.5868702,-1.8694494,4.972477,-11.615325,7.8764262
-17.4,27,-4.9816341,7.1694102,-19.033421,9.0701523,-4.3704152,7.2701669,-18.61968,9.87885,-6.2356634,8.0618782,-22.036654,9.5653267,-1.8652483,4.9613028,-11.589223,7.8587265
-17.299999,27,-4.9704142,7.1532631,-18.990553,9.0497236,-4.3605719,7.2537928,-18.577744,9.8566008,-6.2216191,8.0437202,-21.98702,9.5437832,-1.8610474,4.9501286,-11.563122,7.8410268
-17.200001,27,-4.9591942,7.137116,-18.947685,9.0292959,-4.350729,7.2374187,-18.535809,9.8343506,-6.2075753,8.0255632,-21.937389,9.5222397,-1.8568465,4.9389548,-11.53702,7.8233271
-17.1,27,-4.9479742,7.1209688,-18.904816,9.0088673,-4.3408856,7.2210441,-18.493872,9.8121014,-6.193531,8.0074053,-21.887758,9.5006962,-1.8526454,4.9277806,-11.510918,7.8056273
-17,27,-4.9367542,7.1048212,-18.861948,8.9884396,-4.3310423,7.20467,-18.451937,9.7898512,-6.1794863,7.9892483,-21.838125,9.4791527,-1.8484443,4.9166064,-11.484816,7.7879272
-16.9,27,-4.9255347,7.0886736,-18.81908,8.9680109,-4.3211989,7.1882958,-18.41,9.767602,-6.165442,7.9710908,-21.788492,9.4576092,-1.8442433,4.9054322,-11.458714,7.7702274
-16.799999,27,-4.9143147,7.0725265,-18.776211,8.9475822,-4.3113556,7.1719213,-18.368063,9.7453518,-6.1513977,7.9529333,-21.738861,9.4360647,-1.8400424,4.894258,-11.432612,7.7525272
-16.700001,27,-4.9030948,7.0563793,-18.733345,8.9271545,-4.3015122,7.1555471,-18.326128,9.7231026,-6.1373539,7.9347763,-21.68923,9.4145222,-1.8358413,4.8830843,-11.40651,7.734828
-16.6,27,-4.8918748,7.0402322,-18.690475,8.9067259,-4.2916689,7.139173,-18.284191,9.7008533,-6.1233096,7.9166188,-21.639597,9.3929787,-1.8316404,4.8719101,-11.380408,7.7171278
-16.5,27,-4.8806548,7.0240846,-18.647608,8.8862982,-4.2818255,7.1227989,-18.242254,9.6786032,-6.1092649,7.8984613,-21.589966,9.3714352,-1.8274393,4.8607359,-11.354307,7.6994281
-16.4,27,-4.8694348,7.0079374,-18.60474,8.8658695,-4.2719827,7.1064243,-18.200319,9.656353,-6.0952206,7.8803039,-21.540333,9.3498907,-1.8232383,4.8495617,-11.328205,7.6817284
-16.299999,27,-4.8582149,6.9917898,-18.561871,8.8454409,-4.2621393,7.0900502,-18.158382,9.6341038,-6.0811763,7.8621464,-21.4907,9.3283472,-1.8190372,4.8383875,-11.302103,7.6640282
