temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuf,se_manuf,lowerci_manuf,upperci_manuf,yhat_hr3,se_hr3,lowerci_hr3,upperci_hr3
-18.3,27,-18.26854890956866,10.95916612441845,-39.74811981402021,3.211021994882895,-3.676432743390146,13.33230199979731,-29.80726449400422,22.45439900722392,2.126566500313532,9.643821506476312,-16.77497632571284,21.02810932633991,-150.4100758909485,75.25141239376239,-297.9001339684938,-2.920017813403206
-18.2,27,-18.22822160170705,10.93497407342074,-39.66037695749094,3.203933754076836,-3.668317121519516,13.30287131816399,-29.74146579609181,22.40483155305278,2.12187216457998,9.622533041720617,-16.73794603723908,20.98169036639904,-150.0780498791417,75.0852970179386,-297.2425278027941,-2.913571955489374
-18.1,27,-18.18789352465135,10.91078156113361,-39.57263242765694,3.196845378354229,-3.66020134485332,13.27344007513097,-29.67566584306064,22.355263153354,2.117177739307714,9.60124417096814,-16.70091504256497,20.93527052118039,-149.7460175343447,74.91917847368011,-296.5849090940861,-2.90712597460319
-18,27,-18.14756544759566,10.88658904860371,-39.48488789734709,3.189757002155783,-3.652085568187125,13.24400883214,-29.60986589011191,22.30569475373766,2.112483314035448,9.579955300190711,-16.66388404784194,20.88885067591284,-149.4139851895476,74.75305992907171,-295.9272903846925,-2.90067999440285
-17.9,27,-18.10723737053996,10.86239653631659,-39.39714336751311,3.182668626433188,-3.643969791520929,13.21457758912088,-29.54406593710799,22.25612635406613,2.107788888763182,9.558666429388225,-16.62685305306981,20.84243083059618,-149.0819528447506,74.58694138481737,-295.2696716759926,-2.894234013508509
-17.8,27,-18.06690929348426,10.83820402390809,-39.30939883744121,3.175580250472684,-3.635854014854734,13.18514634612637,-29.4782659841523,22.20655795444284,2.103094463490915,9.537377558647361,-16.58982205841846,20.79601098540029,-148.7499204999536,74.42082283959941,-294.6120529654042,-2.887788034502876
-17.7,27,-18.02658198562266,10.81401197291037,-39.22165598091192,3.168492009666608,-3.627738392984103,13.15571566446727,-29.41246728618938,22.15699050022117,2.098400127757364,9.516089093913839,-16.55279176998815,20.74959202550288,-148.4178944881467,74.25470746341939,-293.9544467990063,-2.881342177287223
-17.6,27,-17.98625390856696,10.78981946050185,-39.13391145083997,3.161403633706058,-3.619622616317908,13.12628442143178,-29.34666733315338,22.10742210051756,2.093705702485098,9.494800223173019,-16.51576077533688,20.70317218030708,-148.0858621433497,74.08858891916506,-293.2968280903065,-2.87489619639291
-17.5,27,-17.94592583151126,10.76562694809334,-39.04616692076806,3.154315257745534,-3.611506839651712,13.09685317843704,-29.28086738019724,22.05785370089381,2.089011277212832,9.473511352420521,-16.47872978066273,20.65675233508839,-147.7538297985527,73.92247037394499,-292.639209379714,-2.86845021739137
-17.4,27,-17.90559775445556,10.74143443568483,-38.95842239069616,3.147226881785027,-3.603391062985517,13.06742193544252,-29.21506742724154,22.00828530127051,2.084316851940565,9.452222481620321,-16.44169878589507,20.61033248977621,-147.4217974537556,73.75635182933661,-291.9815906703203,-2.862004237190973
-17.3,27,-17.86526967739987,10.71724192327633,-38.87067786062424,3.14013850582451,-3.595275286319322,13.03799069242234,-29.14926747423554,21.95871690159689,2.079622426668299,9.430933610879489,-16.40466779124378,20.56391264458038,-147.0897651089586,73.59023328508223,-291.3239719616204,-2.855558256296717
-17.2,27,-17.82494236953826,10.69304987239999,-38.78293500433286,3.133050265256344,-3.587159664448691,13.00856001074309,-29.08346877623312,21.90914944733574,2.074928090934748,9.409645146145985,-16.36763750281351,20.51749368468301,-146.7577390971518,73.42411790925429,-290.6663657959125,-2.849112398391043
-17.1,27,-17.78461429248256,10.66885735999149,-38.69519047426097,3.125961889295844,-3.579043887782495,12.97912876778701,-29.01766882335275,21.85958104778776,2.070233665662482,9.388356275405089,-16.3306065081621,20.47107383948706,-146.4257067523547,73.25799936403837,-290.0087470853281,-2.842666419381374
-17,27,-17.74428621542686,10.64466484758298,-38.60744594418905,3.11887351333532,-3.5709281111163,12.94969752476501,-28.95186887034319,21.81001264811059,2.065539240390216,9.367067404627615,-16.29357551343898,20.42465399421942,-146.0936744075577,73.09188081942996,-289.3511283759344,-2.836220439181034
-16.9,27,-17.70395813837117,10.62047233517447,-38.51970141411714,3.111785137374799,-3.562812334450105,12.92026628171833,-28.88606891728526,21.76044424838506,2.060844815117949,9.345778533850142,-16.25654451871587,20.37823414895177,-145.7616420627606,72.92576227420986,-288.6935096653417,-2.829774460179578
-16.8,27,-17.66363006131547,10.59627982276594,-38.43195688404518,3.104696761414242,-3.554696557783909,12.89083503876225,-28.8202689644049,21.71087584883708,2.056150389845683,9.324489663109322,-16.21951352406461,20.33181430375597,-145.4296097179636,72.75964372960146,-288.035890955948,-2.82332847997921
-16.7,27,-17.62330275345386,10.57208777176825,-38.34421402751594,3.097608520608212,-3.546580935913278,12.86140435708299,-28.75447026640247,21.66130839457591,2.051456054112132,9.303201198375746,-16.18248323563419,20.28539534385846,-145.0975837061568,72.59352835377557,-287.3782847902442,-2.816882622069471
-16.6,27,-17.58297467639817,10.54789525948113,-38.25646949768195,3.090520144885613,-3.538465159247083,12.83197311406281,-28.68867031339646,21.6117399949023,2.046761628839866,9.281912327634965,-16.145452240983,20.23897549866274,-144.7655513613598,72.42740980951918,-286.7206660815403,-2.810436641179194
-16.5,27,-17.54264659934247,10.52370274707262,-38.16872496761003,3.083431768925088,-3.530349382580888,12.8025418710683,-28.62287036044078,21.562171595279,2.0420672035676,9.260623456834741,-16.10842124621531,20.1925556533505,-144.4335190165627,72.26129126430325,-286.0630473709559,-2.803990662169554
-16.4,27,-17.50231852228677,10.4995102346641,-38.08098043753809,3.076343392964542,-3.522233605914692,12.77311062807356,-28.55707040748466,21.51260319565527,2.037372778295333,9.239334586082311,-16.07139025154128,20.14613580813194,-144.1014866717657,72.09517272004477,-285.405428662248,-2.79754468128337
-16.3,27,-17.46199044523107,10.47531772225559,-37.99323590746617,3.069255017004028,-3.514117829248497,12.74367938503806,-28.49127045444864,21.46303479595164,2.032678353023067,9.218045715341464,-16.03435925688996,20.0997159629361,-143.7694543269686,71.92905417543636,-284.7478099528543,-2.791098701083001
-16.2,27,-17.42166313736947,10.45112567125788,-37.9054930509369,3.062166776197962,-3.506002207377866,12.71424870337896,-28.42547175648571,21.41346734172998,2.027984017289516,9.196757250607844,-15.99732896845946,20.05329700303849,-143.4374283151618,71.76293879864888,-284.0902037852657,-2.784652845057991
-16.1,27,-17.38133506031377,10.42693315884936,-37.81774852086496,3.05507840023742,-3.497886430711671,12.68481746038445,-28.35967180353001,21.36389894210667,2.02328959201725,9.175468379867052,-15.96029797380825,20.00687715784275,-143.1053959703648,71.59682025404045,-283.4325850758719,-2.778206864857651
-16,27,-17.34100698325807,10.40274064644085,-37.73000399079305,3.047990024276906,-3.489770654045475,12.65538621736535,-28.29387185052613,21.31433054243518,2.018595166744984,9.154179509064592,-15.92326697903617,19.96045731252613,-142.7733636255678,71.43070170978405,-282.7749663671681,-2.771760883967403
-15.9,27,-17.30067890620237,10.37854813415373,-37.64225946095906,3.040901648554311,-3.48165487737928,12.62595497437437,-28.22807189757738,21.26476214281882,2.013900741472717,9.132890638287085,-15.88623598431299,19.91403746725843,-142.4413312807707,71.26458316552971,-282.1173476584684,-2.765314903073062
-15.8,27,-17.26035121374372,10.35435585238992,-37.5545157675395,3.033813340052056,-3.473539178110867,12.59652401202342,-28.16227257207075,21.21519421584902,2.009206360969809,9.111601970572295,-15.84920534281607,19.86761806475569,-142.1093021024688,71.09846620452699,-281.4597352193798,-2.758868985557712
-15.7,27,-17.22002313668802,10.33016334010281,-37.46677123770553,3.026724964329478,-3.465423401444671,12.5670927690276,-28.09647261911251,21.16562581622317,2.004511935697542,9.090313099775029,-15.81217434805417,19.82119821944925,-141.7772697576717,70.9323476599165,-280.8021165099821,-2.752423005361464
-15.6,27,-17.17969544422937,10.30597105833899,-37.37902754428594,3.019636655827192,-3.457307702176258,12.53766180668783,-28.03067329362778,21.11605788927526,1.999817555194634,9.069024432054698,-15.77514370654639,19.77477881693566,-141.4452405793698,70.76623069987532,-280.1445040727781,-2.745977085961528
-15.5,27,-17.13936736717368,10.28177854593048,-37.29128301421402,3.012548279866671,-3.449191925510063,12.50823056368568,-27.96487334065712,21.066489489637,1.995123129922368,9.047735561289691,-15.73811271184771,19.72835897169245,-141.1132082345728,70.60011215561893,-279.4868853640743,-2.739531105071222
-15.4,27,-17.09903929011798,10.25758603352197,-37.20353848414211,3.005459903906154,-3.441076148843867,12.47879932065749,-27.89907338763544,21.01692108994771,1.990428704650101,9.026446690518057,-15.70108171713605,19.68193912643625,-140.7811758897757,70.43399361040304,-278.82926665349,-2.733085126061525
-15.3,27,-17.05871159765933,10.23339375187955,-37.11579479096046,2.998371595641807,-3.432960449575454,12.44936835833726,-27.83327406218901,20.9673531630381,1.985734324147193,9.005158022780856,-15.66405107559521,19.63551972388959,-140.4491467114738,70.26787665036188,-278.1716542162861,-2.726639206661531
-15.2,27,-17.01838352060363,10.20920123947105,-37.02805026088856,2.9912832196813,-3.424844672909259,12.41993711531556,-27.76747410918005,20.91778476336154,1.981039898874926,8.98386915200452,-15.62702008087432,19.58909987862418,-140.1171143666768,70.10175810479188,-277.5140355050077,-2.720193228345863
-15.1,27,-16.97805582814498,10.18500895782863,-36.94030656770693,2.984194911416967,-3.416728973640846,12.39050615299534,-27.70167478373364,20.86821683645194,1.976345518372018,8.962580484267402,-15.58998943933364,19.54268047607768,-139.7850851883748,69.93564114475073,-276.8564230678038,-2.713747308945869
-15,27,-16.93772775108928,10.16081644542012,-36.852562037635,2.977106535456439,-3.40861319697465,12.36107490997365,-27.63587483072468,20.81864843677539,1.971651093099752,8.941291613508152,-15.55295844464625,19.49626063084575,-139.4530528435778,69.76952260014022,-276.1988043584059,-2.707301328749651
-14.9,27,-16.89739967403358,10.13662393301159,-36.76481750756305,2.97001815949589,-3.400497420308454,12.33164366699939,-27.57007487780869,20.76908003719178,1.966956667827485,8.92000274274905,-15.51592744995915,19.44984078561412,-139.1210204987808,69.60340405588381,-275.5411856497021,-2.700855347859374
-14.8,27,-16.85707198157493,10.11243165136919,-36.67707381438143,2.962929851231575,-3.392381721040041,12.30221270465445,-27.50427555231385,20.71951211023377,1.962262287324577,8.89871407501181,-15.47889680841823,19.40342138306738,-138.7889913204788,69.43728709549065,-274.8835732118083,-2.694409429149346
-14.7,27,-16.81674390451923,10.08823913896068,-36.58932928430952,2.955841475271058,-3.384265944373846,12.27278146163911,-27.43847559931734,20.66994371056965,1.95756786205231,8.877425204235504,-15.44186581369741,19.35700153780203,-138.4569589756818,69.27116855062675,-274.2259545019139,-2.68796344944974
-14.6,27,-16.77641621206058,10.06404685731826,-36.50158559112788,2.948753167006714,-3.376150245105433,12.24335049931253,-27.37267627385847,20.6203757836476,1.952873481549402,8.856136536498278,-15.40483517215652,19.31058213525532,-138.1249297973799,69.10505159058559,-273.56834206471,-2.681517530049774
-14.5,27,-16.73608813500488,10.03985434478836,-36.41384106081804,2.941664790808272,-3.368034468439237,12.21391925629068,-27.30687632084921,20.57080738397074,1.948179056277135,8.834847665726654,-15.36780417744487,19.26416228999914,-137.7928974525828,68.93893304501353,-272.9107233534275,-2.675071551738142
-14.4,27,-16.69576005794919,10.01566183250124,-36.32609653098406,2.934576415085683,-3.359918691773042,12.18448801330688,-27.24107636791452,20.52123898436843,1.943484631004869,8.813558794961699,-15.33077318274629,19.21774244475603,-137.4608651077858,68.7728145013667,-272.2531046459185,-2.66862556965313
-14.3,27,-16.65543236549053,9.991469550737428,-36.23835283756448,2.927488106583414,-3.351802992504629,12.15505705094876,-27.17527704239384,20.47167105738458,1.93879025050196,8.792270127224457,-15.29374254120537,19.17132304220929,-137.1288359294839,68.60669754036394,-271.5954922068299,-2.662179652137866
-14.2,27,-16.61510428843484,9.967277038450314,-36.15060830773049,2.920399730860826,-3.343687215838433,12.12562580796496,-27.10947708945914,20.42210265778227,1.934095825229694,8.770981256454004,-15.25671154649602,19.12490319695541,-136.7968035846868,68.44057899610756,-270.9378734981261,-2.655733671247532
-14.1,27,-16.57477659597619,9.943084756686501,-36.06286461431093,2.913311422358557,-3.33557151657002,12.09619484560199,-27.04367776392897,20.37253473078892,1.929401444726785,8.749692588716805,-15.21968090495518,19.07848379440875,-136.4647744063849,68.27446203571442,-270.2802610602323,-2.649287752537447
-14,27,-16.53444851892049,9.918892244399387,-35.97512008447695,2.906223046635972,-3.327455739903825,12.06676360262302,-26.97787781100374,20.32296633119608,1.924707019454519,8.728403717939358,-15.18264991023212,19.03206394914116,-136.1327420615879,68.10834349085049,-269.6226423503378,-2.642841772837926
-13.9,27,-16.49412044186479,9.894699731869478,-35.88737555416709,2.899134670437512,-3.319339963237629,12.03733235960393,-26.91207785799988,20.27339793152461,1.920012594182253,8.707114847180128,-15.14561891554477,18.98564410390928,-135.8007097167908,67.94222494623999,-268.96502364094,-2.63639579264165
-13.8,27,-16.45379274940614,9.870507450348461,-35.79963186122339,2.892046362411119,-3.311224263969216,12.00790139725674,-26.84627853250062,20.22383000456218,1.915318213679344,8.685826179443007,-15.10858827400408,18.93922470136277,-135.4686805384889,67.77610798523727,-268.3074112018514,-2.6299498751263
-13.7,27,-16.41346467235044,9.846314937818546,-35.71188733091353,2.884957986212648,-3.303108487303021,11.97847015426199,-26.78047857954447,20.17426160493843,1.910623788407078,8.66453730868491,-15.07155727931895,18.89280485613311,-135.1366481936919,67.60998944159046,-267.6497924943425,-2.62350389304126
-13.6,27,-16.37313697989179,9.822122656176134,-35.6241436377319,2.877869677948322,-3.294992788034608,11.94903919191482,-26.71467925404525,20.12469367797603,1.905929407904169,8.643248640928341,-15.03452663774014,18.84638545354848,-134.8046190153899,67.4438724805877,-266.9921800552538,-2.617057975525967
-13.5,27,-16.33280890283609,9.797930143767621,-35.53639910765997,2.870781301987794,-3.286877011368412,11.91960794892642,-26.64887930110153,20.0751252783647,1.901234982631903,8.621959770157769,-14.99749564303056,18.79996560829437,-134.4725866705929,67.27775393633129,-266.33456134655,-2.610611994635718
-13.4,27,-16.29248082578039,9.7737376314805,-35.44865457782598,2.863692926265198,-3.278761234702217,11.89017670591353,-26.58307934810983,20.0255568787054,1.896540557359637,8.600670899418025,-14.9604646483814,18.75354576310068,-134.1405543257958,67.11163539111539,-265.6769426359656,-2.604166015626049
-13.3,27,-16.25215313332174,9.749545349716689,-35.36091088440641,2.85660461776293,-3.270645535433804,11.8607457436183,-26.5172800227124,19.97598895184479,1.891846176856728,8.579382231680929,-14.92343400684076,18.70712636055422,-133.8085251474939,66.94551843107425,-265.0193301987617,-2.597720096226027
-13.2,27,-16.21182505626604,9.725352837429567,-35.27316635457241,2.849516242040327,-3.262529758767609,11.83131450057163,-26.45148006965449,19.92642055211927,1.887151751584462,8.558093360865669,-14.88640301204359,18.66070651521252,-133.4764928026969,66.77939988550213,-264.3617114874792,-2.591274117914509
-13.1,27,-16.17149736380739,9.701160555665762,-35.18542266115286,2.842427933538072,-3.254414059499195,11.80188353827638,-26.38568074425704,19.87685262525865,1.882457371081553,8.536804693129906,-14.84937237050557,18.61428711266867,-133.1444636243949,66.61328292546099,-263.7040990502754,-2.584828198514487
-13,27,-16.13116928675169,9.676968043257254,-35.09767813108095,2.835339557577562,-3.246298282833,11.77245229522971,-26.31988079119911,19.82728422553311,1.877762945809287,8.515515822388792,-14.81234137585372,18.56786726747229,-132.8124312795979,66.44716438181416,-263.0464803427663,-2.578382216429475
-12.9,27,-16.09084120969599,9.652775530848739,-35.00993360100902,2.828251181617031,-3.238182506166805,11.74302105218302,-26.25408083814118,19.77771582580757,1.873068520537021,8.494226951647622,-14.77531038120177,18.52144742227581,-132.4803989348009,66.28104583695028,-262.3888616328719,-2.57193623672984
-12.8,27,-16.05051351723734,9.628583249084938,-34.92218990758948,2.821162873114787,-3.230066806898392,11.71359008988777,-26.18828151274371,19.72814789894692,1.868374140034112,8.472938283911835,-14.73827973966369,18.47502801973192,-132.1483697564989,66.11492887620301,-261.731249194284,-2.565490318713842
-12.7,27,-16.01018544018165,9.604390736797811,-34.83444537775546,2.81407449739217,-3.221951030232196,11.68415884684109,-26.12248155968578,19.67857949922139,1.863679714761846,8.451649413096632,-14.70124874486663,18.42860817439033,-131.8163374117019,65.94881033133704,-261.0736304843855,-2.5590443390183
-12.6,27,-15.969857747723,9.580198455155401,-34.74670168457384,2.80698618912785,-3.213835330963783,11.65472788454585,-26.05668223428834,19.62901157236077,1.858985334258937,8.430360745359449,-14.66421810332582,18.3821887718437,-131.4843082334,65.78269337129589,-260.4160180471816,-2.552598419618278
-12.5,27,-15.9295296706673,9.55600594274688,-34.65895715450191,2.799897813167307,-3.205719554297588,11.62529664153298,-25.99088228129667,19.5794431727015,1.854290908986671,8.409071874619688,-14.62718710867663,18.33576892664997,-131.1522758886029,65.61657482572586,-259.7583993359032,-2.546152441302695
-12.4,27,-15.8892015936116,9.531813430338374,-34.57121262443,2.792809437206797,-3.197603777631392,11.59586539854458,-25.92508232835297,19.52987477309018,1.849596483714405,8.387783003849174,-14.59015611396716,18.28934908139597,-130.8202435438059,65.45045628207906,-259.1007806283941,-2.539706459217655
-12.3,27,-15.84887390115295,9.507621148695959,-34.48346893124836,2.785721128942463,-3.189488078362979,11.5664344361974,-25.85928300285372,19.48030684612777,1.844902103211496,8.366494336092586,-14.55312547238832,18.24292967881131,-130.4882143655039,65.28433932203789,-258.4431681911902,-2.533260539817661
-12.2,27,-15.80854582409725,9.483428636287448,-34.39572440117644,2.778632752981942,-3.181372301696784,11.53700319320265,-25.79348304989757,19.43073844650401,1.84020767793923,8.345205465334525,-14.51609447770326,18.19650983358172,-130.1561820207069,65.11822077717402,-257.7855494812958,-2.526814560118027
-12.1,27,-15.7682181316386,9.459236354523636,-34.30798070775688,2.771544444479678,-3.173256602428371,11.50757223085547,-25.72768372439832,19.38117051954158,1.835513297436321,8.323916797597366,-14.4790638361625,18.15009043103514,-129.824152842405,64.95210381678083,-257.127937043402,-2.520368641408012
-12,27,-15.7278900545829,9.435043842175821,-34.22023617780392,2.764456068638117,-3.165140825762175,11.47814098783637,-25.66188377139445,19.3316021198701,1.830818872164055,8.302627926838213,-14.44203284147529,18.1036705858034,-129.4921204976079,64.78598527156078,-256.4703183328094,-2.513922662406458
-11.9,27,-15.6875619775272,9.410851329767311,-34.132491647732,2.757367692677596,-3.15702504909598,11.44870974485741,-25.59608381846924,19.28203372027728,1.826124446891789,8.281339056060695,-14.4050018467521,18.05725074053568,-129.1600881528109,64.61986672791394,-255.8126996253004,-2.50747668032146
-11.8,27,-15.64723428506855,9.386659048064192,-34.04474795443139,2.750279384294288,-3.148909349827567,11.41927878249444,-25.53028449293905,19.23246579328392,1.82143006638888,8.260050388323547,-14.36797120521136,18.01083133798912,-128.828058974509,64.4537497659496,-255.1550871843271,-2.501030764690881
-11.7,27,-15.60690620801286,9.362466535716381,-33.95700342447844,2.743191008452733,-3.140793573161371,11.38984753951063,-25.46448454000435,19.18289739368161,1.816735641116614,8.238761517553042,-14.33094021050191,17.96441149273513,-128.4960266297119,64.28763122230279,-254.4974684768181,-2.494584782605799
-11.6,27,-15.5665785155542,9.338274254013266,-33.86925973117784,2.736102700069432,-3.132677873892958,11.36041657715252,-25.3986852144837,19.13332946669778,1.812041260613705,8.217472849815804,-14.29390956896099,17.9179920901884,-128.16399745141,64.12151426130005,-253.8398560377295,-2.488138865090491
-11.5,27,-15.52625043849851,9.314081741604765,-33.78151520110595,2.729014324108933,-3.124562097226763,11.33098533416872,-25.332885261549,19.08376106709547,1.807346835341439,8.196183979050863,-14.25687857426244,17.87157224494532,-127.831965106613,63.95539571704365,-253.1822373290257,-2.481692884200228
-11.4,27,-15.48592236144281,9.289889229256941,-33.69377067115297,2.721925948267353,-3.116446320560567,11.30155409114687,-25.26708530853972,19.03419266741859,1.802652410069173,8.174895108279184,-14.21984757955069,17.82515239968903,-127.4999327618159,63.7892771727883,-252.524618620324,-2.475246903307905
-11.3,27,-15.44559466898416,9.265696947553829,-33.60602697785237,2.71483763988406,-3.108330621292154,11.2721231288203,-25.20128598308088,18.98462474049657,1.797958029566264,8.153606440542008,-14.18281693800989,17.77873299714242,-127.167903583514,63.62316021209033,-251.8670061818328,-2.468800985195259
-11.2,27,-15.40526659192846,9.241504435145325,-33.51828244778046,2.707749263923549,-3.100214844625959,11.24269188580494,-25.13548603008433,18.93505634083241,1.793263604293998,8.132317569765627,-14.14578594328893,17.73231315187692,-126.835871238717,63.45704166717609,-251.2093874718396,-2.462355005594318
-11.1,27,-15.36493889946981,9.217312153502904,-33.43053875459882,2.700660955659208,-3.092099145357546,11.21326092346002,-25.06968670458954,18.88548841387444,1.788569223791089,8.111028902028478,-14.10875530174818,17.68589374933036,-126.5038420604151,63.29092470665417,-250.5517750336935,-2.455909087136632
-11,27,-15.32461082241411,9.193119641094386,-33.34279422452689,2.693572579698669,-3.08398336869135,11.18382968048575,-25.00388675167352,18.83592001429082,1.783874798518823,8.089740031269312,-14.07172430706095,17.6394739040986,-126.171809715618,63.12480616222278,-249.8941563246467,-2.449463106589334
-10.9,27,-15.28428274535841,9.168927128685882,-33.25504969445499,2.686484203738162,-3.075867592025154,11.15439843746407,-24.93808679866458,18.78635161461427,1.779180373246557,8.068451160510179,-14.03469331237379,17.59305405886691,-125.839777370821,62.95868761730852,-249.2365376146535,-2.443017126988423
-10.8,27,-15.24395505289976,9.144734847043468,-33.16730600127335,2.679395895473832,-3.067751892756741,11.12496747514383,-24.87228747321815,18.73678368770466,1.774485992743648,8.047162492773003,-13.997662670833,17.54663465632029,-125.507748192519,62.7925706572674,-248.5789251774497,-2.436571207588372
-10.7,27,-15.20362697584406,9.120542334634951,-33.07956147120143,2.6723075195133,-3.059636116090546,11.09553623212214,-24.8064875202092,18.68721528802811,1.769791567471382,8.025873621996613,-13.96063167611201,17.50021481105478,-125.175715847722,62.62645211253019,-247.9213064678035,-2.430125227640474
-10.6,27,-15.16329928338541,9.096350052931829,-32.99181777790081,2.665219211129985,-3.051520416822133,11.06610526980189,-24.74068819476274,18.63764736111847,1.765097186968473,8.004584954259441,-13.92360103457122,17.45379540850817,-124.8436866694201,62.46033515231303,-247.2636940302547,-2.423679308585463
-10.5,27,-15.12297120632971,9.072157540523332,-32.90407324782892,2.658130835169489,-3.043404640155937,11.03667402677373,-24.67488824174109,18.58807896142922,1.760402761696207,7.983296083487772,-13.88657003985949,17.4073755632519,-124.511654324623,62.29421660739982,-246.6060753202636,-2.417233328982505
