temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuf,se_manuf,lowerci_manuf,upperci_manuf,yhat_hr3,se_hr3,lowerci_hr3,upperci_hr3
45,27,-44.073521,14.394525,-72.28627,-15.860771,-10.841625,11.818517,-34.005493,12.322243,-10.841625,11.818517,-34.005493,12.322243,-10.841625,11.818517,-34.005493,12.322243
40,27,-22.122868,7.5815678,-36.982468,-7.263268,-5.5785999,6.1917892,-17.714285,6.5570841,-5.5785999,6.1917892,-17.714285,6.5570841,-5.5785999,6.1917892,-17.714285,6.5570841
35,27,-3.7730033,2.1798198,-8.045372,.49936503,-1.1506623,2.053365,-5.1751838,2.8738589,-1.1506623,2.053365,-5.1751838,2.8738589,-1.1506623,2.053365,-5.1751838,2.8738589
30,27,.76942557,.67179912,-.54727656,2.0861278,.07508079,.81324542,-1.5188509,1.6690125,.07508079,.81324542,-1.5188509,1.6690125,.07508079,.81324542,-1.5188509,1.6690125
10,27,-6.3855214,4.009912,-14.244804,1.4737612,-.89519483,4.8684721,-10.437224,8.6468353,-.89519483,4.8684721,-10.437224,8.6468353,-.89519483,4.8684721,-10.437224,8.6468353
5,27,-8.2636166,5.1892977,-18.434452,1.9072204,-1.1584874,6.3003755,-13.506996,11.190022,-1.1584874,6.3003755,-13.506996,11.190022,-1.1584874,6.3003755,-13.506996,11.190022
0,27,-10.141711,6.3686833,-22.624102,2.3406794,-1.4217801,7.7322788,-16.576769,13.733209,-1.4217801,7.7322788,-16.576769,13.733209,-1.4217801,7.7322788,-16.576769,13.733209
-5,27,-12.019805,7.5480695,-26.813749,2.7741387,-1.6850727,9.1641827,-19.64654,16.276396,-1.6850727,9.1641827,-19.64654,16.276396,-1.6850727,9.1641827,-19.64654,16.276396
-10,27,-13.8979,8.7274551,-31.003397,3.2075977,-1.9483652,10.596087,-22.716312,18.819582,-1.9483652,10.596087,-22.716312,18.819582,-1.9483652,10.596087,-22.716312,18.819582
