temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,tmax_rcspl_3kn_t0,tmax_rcspl_3kn_t1,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-17.5,27,-23.603994,13.582001,-50.224228,3.0162368,-17.5,0,-2.3433042,12.743614,-27.32033,22.63372,-147.53096,73.855347,-292.28479,-2.7771389,-145.18765,75.066063,-292.31442,1.9391145
-17.4,27,-23.550953,13.551479,-50.111362,3.0094585,-17.4,0,-2.3380382,12.714976,-27.258934,22.582859,-147.19943,73.689384,-291.62796,-2.7708981,-144.86139,74.897369,-291.65753,1.9347569
-17.3,27,-23.49791,13.520958,-49.998501,3.0026805,-17.299999,0,-2.3327725,12.686339,-27.19754,22.531996,-146.8679,73.523415,-290.97113,-2.7646573,-144.53513,74.728683,-291.00064,1.9303993
-17.2,27,-23.444868,13.490437,-49.885639,2.9959025,-17.200001,0,-2.3275065,12.657702,-27.136147,22.481134,-146.53638,73.357452,-290.31433,-2.7584167,-144.20886,74.559998,-290.34378,1.9260418
-17.1,27,-23.391825,13.459915,-49.772774,2.9891245,-17.1,0,-2.3222408,12.629065,-27.074753,22.430271,-146.20485,73.191483,-289.6575,-2.7521758,-143.8826,74.391312,-289.68689,1.9216843
-17,27,-23.338781,13.429394,-49.659908,2.9823463,-17,0,-2.3169749,12.600428,-27.013359,22.37941,-145.87331,73.025513,-289.0007,-2.7459352,-143.55634,74.222618,-289.03,1.9173267
-16.9,27,-23.285738,13.398872,-49.547047,2.9755683,-16.9,0,-2.3117089,12.57179,-26.951965,22.328547,-145.54178,72.859543,-288.34387,-2.7396944,-143.23007,74.053932,-288.37311,1.9129691
-16.8,27,-23.232697,13.368351,-49.434181,2.9687903,-16.799999,0,-2.3064432,12.543153,-26.89057,22.277683,-145.21025,72.693581,-287.68704,-2.7334535,-142.90381,73.885246,-287.71622,1.9086115
-16.7,27,-23.179653,13.33783,-49.32132,2.9620123,-16.700001,0,-2.3011775,12.514516,-26.829178,22.226822,-144.87872,72.527611,-287.03024,-2.7272129,-142.57755,73.71656,-287.05936,1.904254
-16.6,27,-23.126612,13.307308,-49.208458,2.9552341,-16.6,0,-2.2959116,12.485878,-26.767784,22.175961,-144.5472,72.361649,-286.37341,-2.7209721,-142.25128,73.547867,-286.40247,1.8998964
-16.5,27,-23.073568,13.276787,-49.095592,2.948456,-16.5,0,-2.2906456,12.457241,-26.706388,22.125097,-144.21567,72.195679,-285.71658,-2.7147312,-141.92502,73.379181,-285.74557,1.8955388
-16.4,27,-23.020525,13.246265,-48.982727,2.941678,-16.4,0,-2.2853799,12.428603,-26.644995,22.074236,-143.88412,72.029709,-285.05975,-2.7084906,-141.59875,73.210495,-285.08868,1.8911812
-16.3,27,-22.967482,13.215744,-48.869865,2.9348998,-16.299999,0,-2.2801139,12.399966,-26.583601,22.023373,-143.5526,71.863747,-284.40295,-2.7022498,-141.27249,73.041801,-284.43179,1.8868237
-16.2,27,-22.91444,13.185224,-48.757004,2.928122,-16.200001,0,-2.2748482,12.371329,-26.522207,21.972511,-143.22107,71.697777,-283.74612,-2.6960092,-140.94623,72.873123,-283.7749,1.8824662
-16.1,27,-22.861397,13.154701,-48.644138,2.9213438,-16.1,0,-2.2695823,12.342691,-26.460814,21.921648,-142.88954,71.531807,-283.08932,-2.6897683,-140.61996,72.70443,-283.11801,1.8781086
-16,27,-22.808355,13.12418,-48.531277,2.9145658,-16,0,-2.2643163,12.314054,-26.39942,21.870787,-142.55801,71.365845,-282.4325,-2.6835275,-140.29369,72.535744,-282.46115,1.873751
-15.9,27,-22.755312,13.093658,-48.418411,2.9077878,-15.9,0,-2.2590506,12.285417,-26.338024,21.819923,-142.22647,71.199875,-281.77567,-2.6772866,-139.96742,72.367058,-281.80426,1.8693935
-15.8,27,-22.702269,13.063138,-48.30555,2.9010096,-15.8,0,-2.2537847,12.25678,-26.27663,21.769062,-141.89494,71.033913,-281.11887,-2.671046,-139.64116,72.198364,-281.14737,1.8650359
-15.7,27,-22.649227,13.032616,-48.192684,2.8942316,-15.7,0,-2.2485187,12.228142,-26.215237,21.718199,-141.56342,70.867943,-280.46204,-2.6648052,-139.3149,72.029678,-280.49048,1.8606783
-15.6,27,-22.596184,13.002095,-48.079823,2.8874536,-15.6,0,-2.243253,12.199505,-26.153843,21.667337,-141.23189,70.701973,-279.80521,-2.6585646,-138.98863,71.860992,-279.83359,1.8563209
-15.5,27,-22.54314,12.971574,-47.966957,2.8806756,-15.5,0,-2.237987,12.170868,-26.092449,21.616474,-140.90036,70.536011,-279.14841,-2.6523237,-138.66237,71.692307,-279.1767,1.8519633
-15.4,27,-22.490099,12.941052,-47.854095,2.8738973,-15.4,0,-2.2327213,12.14223,-26.031055,21.565613,-140.56883,70.370041,-278.49158,-2.6460829,-138.33611,71.523613,-278.51981,1.8476057
-15.3,27,-22.437056,12.910531,-47.74123,2.8671193,-15.3,0,-2.2274554,12.113593,-25.969662,21.51475,-140.2373,70.204071,-277.83475,-2.6398423,-138.00984,71.354927,-277.86295,1.8432481
-15.2,27,-22.384014,12.88001,-47.628368,2.8603413,-15.2,0,-2.2221897,12.084955,-25.908266,21.463888,-139.90576,70.038109,-277.17792,-2.6336014,-137.68358,71.186241,-277.20605,1.8388906
-15.1,27,-22.330971,12.849488,-47.515507,2.8535633,-15.1,0,-2.2169237,12.056318,-25.846872,21.413025,-139.57423,69.872139,-276.52112,-2.6273606,-137.35732,71.017555,-276.54916,1.834533
-15,27,-22.277927,12.818967,-47.402641,2.8467851,-15,0,-2.2116578,12.02768,-25.785479,21.362164,-139.24271,69.706169,-275.86429,-2.62112,-137.03105,70.848862,-275.89227,1.8301754
-14.9,27,-22.224886,12.788445,-47.289776,2.8400071,-14.9,0,-2.206392,11.999043,-25.724085,21.3113,-138.91118,69.540207,-275.20746,-2.6148791,-136.70479,70.680176,-275.23538,1.8258178
-14.8,27,-22.171843,12.757924,-47.176914,2.8332291,-14.8,0,-2.2011261,11.970407,-25.662691,21.260439,-138.57965,69.374237,-274.55066,-2.6086383,-136.37852,70.51149,-274.57849,1.8214604
-14.7,27,-22.118799,12.727403,-47.064049,2.8264511,-14.7,0,-2.1958604,11.941769,-25.601297,21.209576,-138.24812,69.208267,-273.89383,-2.6023977,-136.05226,70.342804,-273.9216,1.8171028
-14.6,27,-22.065758,12.696881,-46.951187,2.8196731,-14.6,0,-2.1905944,11.913132,-25.539904,21.158714,-137.91658,69.042305,-273.23703,-2.5961568,-135.726,70.174118,-273.26474,1.8127452
-14.5,27,-22.012714,12.66636,-46.838326,2.8128948,-14.5,0,-2.1853287,11.884494,-25.47851,21.107851,-137.58505,68.876335,-272.5802,-2.589916,-135.39973,70.005424,-272.60785,1.8083876
-14.4,27,-21.959671,12.635839,-46.72546,2.8061168,-14.4,0,-2.1800628,11.855857,-25.417114,21.05699,-137.25352,68.710373,-271.92337,-2.5836754,-135.07346,69.836739,-271.95096,1.8040301
-14.3,27,-21.90663,12.605317,-46.612598,2.7993388,-14.3,0,-2.1747968,11.82722,-25.355721,21.006126,-136.922,68.544403,-271.26657,-2.5774345,-134.74719,69.668053,-271.29407,1.7996725
-14.2,27,-21.853586,12.574796,-46.499733,2.7925606,-14.2,0,-2.1695311,11.798582,-25.294327,20.955265,-136.59047,68.378433,-270.60974,-2.5711937,-134.42093,69.499359,-270.63718,1.7953149
-14.1,27,-21.800545,12.544274,-46.386871,2.7857826,-14.1,0,-2.1642652,11.769945,-25.232933,20.904404,-136.25894,68.212471,-269.95291,-2.5649531,-134.09467,69.330673,-269.98029,1.7909575
-14,27,-21.747501,12.513753,-46.274006,2.7790046,-14,0,-2.1589994,11.741307,-25.171539,20.85354,-135.9274,68.046501,-269.29608,-2.5587122,-133.7684,69.161987,-269.32343,1.7865999
-13.9,27,-21.694458,12.483232,-46.161144,2.7722266,-13.9,0,-2.1537335,11.71267,-25.110146,20.802677,-135.59587,67.880531,-268.63928,-2.5524714,-133.44214,68.993301,-268.66653,1.7822423
-13.8,27,-21.641417,12.45271,-46.048279,2.7654486,-13.8,0,-2.1484675,11.684032,-25.048752,20.751816,-135.26434,67.714569,-267.98245,-2.5462308,-133.11588,68.824615,-268.00964,1.7778847
-13.7,27,-21.588373,12.422189,-45.935417,2.7586703,-13.7,0,-2.1432018,11.655396,-24.987356,20.700953,-134.93282,67.548599,-267.32562,-2.5399899,-132.78961,68.655922,-267.35275,1.7735271
-13.6,27,-21.53533,12.391668,-45.822552,2.7518923,-13.6,0,-2.1379359,11.626759,-24.925962,20.650091,-134.60129,67.382637,-266.66882,-2.5337493,-132.46335,68.487236,-266.69586,1.7691696
-13.5,27,-21.482288,12.361147,-45.70969,2.7451143,-13.5,0,-2.1326702,11.598121,-24.864569,20.59923,-134.26976,67.216667,-266.01199,-2.5275085,-132.13708,68.31855,-266.03897,1.764812
-13.4,27,-21.429245,12.330625,-45.596825,2.7383361,-13.4,0,-2.1274042,11.569484,-24.803175,20.548367,-133.93822,67.050697,-265.35516,-2.5212677,-131.81082,68.149864,-265.38208,1.7604544
-13.3,27,-21.376202,12.300104,-45.483963,2.7315581,-13.3,0,-2.1221385,11.540846,-24.741781,20.497505,-133.60669,66.884735,-264.69836,-2.515027,-131.48456,67.981171,-264.72522,1.756097
-13.2,27,-21.32316,12.269583,-45.371098,2.7247801,-13.2,0,-2.1168725,11.512209,-24.680387,20.446642,-133.27516,66.718765,-264.04153,-2.5087862,-131.15829,67.812485,-264.06833,1.7517394
-13.1,27,-21.270117,12.239061,-45.258236,2.7180021,-13.1,0,-2.1116066,11.483571,-24.618994,20.395781,-132.94363,66.552795,-263.38474,-2.5025454,-130.83203,67.643799,-263.41144,1.7473818
-13,27,-21.217073,12.20854,-45.145374,2.7112241,-13,0,-2.1063409,11.454934,-24.557598,20.344917,-132.61211,66.386833,-262.72791,-2.4963048,-130.50577,67.475113,-262.75455,1.7430242
-12.9,27,-21.164032,12.178019,-45.032509,2.7044458,-12.9,0,-2.1010749,11.426296,-24.496204,20.294054,-132.28056,66.220863,-262.07108,-2.4900639,-130.17949,67.306419,-262.09766,1.7386667
-12.8,27,-21.110989,12.147497,-44.919647,2.6976678,-12.8,0,-2.0958092,11.397659,-24.434811,20.243193,-131.94904,66.054893,-261.41428,-2.4838231,-129.85323,67.137733,-261.44077,1.7343091
-12.7,27,-21.057945,12.116976,-44.806782,2.6908898,-12.7,0,-2.0905433,11.369022,-24.373417,20.192331,-131.61751,65.888931,-260.75745,-2.4775825,-129.52696,66.969048,-260.78387,1.7299515
-12.6,27,-21.004904,12.086454,-44.69392,2.6841118,-12.6,0,-2.0852773,11.340384,-24.312023,20.141468,-131.28598,65.722961,-260.10062,-2.4713416,-129.2007,66.800362,-260.12701,1.725594
-12.5,27,-20.95186,12.055933,-44.581055,2.6773336,-12.5,0,-2.0800116,11.311748,-24.250629,20.090607,-130.95445,65.556992,-259.44379,-2.4651008,-128.87444,66.631668,-259.47012,1.7212365
-12.4,27,-20.898817,12.025412,-44.468193,2.6705556,-12.4,0,-2.0747457,11.28311,-24.189236,20.039743,-130.62292,65.391029,-258.78699,-2.4588602,-128.54817,66.462982,-258.81323,1.7168789
-12.3,27,-20.845776,11.99489,-44.355328,2.6637776,-12.3,0,-2.0694799,11.254473,-24.127842,19.988882,-130.2914,65.22506,-258.13016,-2.4526193,-128.22191,66.294296,-258.15634,1.7125213
-12.2,27,-20.792732,11.964369,-44.242466,2.6569996,-12.2,0,-2.064214,11.225836,-24.066446,19.938019,-129.95985,65.059097,-257.47333,-2.4463785,-127.89565,66.12561,-257.49945,1.7081637
-12.1,27,-20.739691,11.933847,-44.129601,2.6502213,-12.1,0,-2.0589483,11.197198,-24.005053,19.887157,-129.62833,64.893127,-256.81653,-2.4401379,-127.56938,65.956917,-256.84256,1.7038062
-12,27,-20.686647,11.903326,-44.016739,2.6434433,-12,0,-2.0536823,11.168561,-23.943659,19.836294,-129.2968,64.727158,-256.1597,-2.433897,-127.24312,65.788231,-256.18567,1.6994486
-11.9,27,-20.633604,11.872805,-43.903873,2.6366653,-11.9,0,-2.0484164,11.139923,-23.882265,19.785433,-128.96527,64.561195,-255.50288,-2.4276562,-126.91685,65.619545,-255.52879,1.695091
-11.8,27,-20.580563,11.842283,-43.791012,2.6298873,-11.8,0,-2.0431507,11.111286,-23.820871,19.73457,-128.63374,64.395226,-254.84607,-2.4214156,-126.59059,65.450859,-254.87192,1.6907336
-11.7,27,-20.527519,11.811762,-43.678146,2.6231091,-11.7,0,-2.0378847,11.082648,-23.759478,19.683708,-128.30222,64.229256,-254.18924,-2.4151747,-126.26432,65.282166,-254.21503,1.686376
-11.6,27,-20.474478,11.781241,-43.565285,2.6163311,-11.6,0,-2.032619,11.054011,-23.698084,19.632845,-127.97068,64.063293,-253.53242,-2.4089341,-125.93806,65.11348,-253.55814,1.6820184
-11.5,27,-20.421434,11.750719,-43.452419,2.6095531,-11.5,0,-2.027353,11.025374,-23.636688,19.581984,-127.63914,63.897324,-252.87561,-2.4026933,-125.61179,64.944794,-252.90125,1.6776608
-11.4,27,-20.368391,11.720198,-43.339558,2.6027751,-11.4,0,-2.0220871,10.996737,-23.575294,19.53112,-127.30762,63.731358,-252.21878,-2.3964524,-125.28553,64.776108,-252.24437,1.6733032
-11.3,27,-20.31535,11.689677,-43.226696,2.5959969,-11.3,0,-2.0168214,10.9681,-23.513901,19.480259,-126.97609,63.565392,-251.56197,-2.3902118,-124.95927,64.607422,-251.58748,1.6689457
-11.2,27,-20.262306,11.659156,-43.113831,2.5892189,-11.2,0,-2.0115554,10.939462,-23.452507,19.429396,-126.64455,63.399422,-250.90514,-2.383971,-124.633,64.438728,-250.93059,1.6645881
-11.1,27,-20.209263,11.628634,-43.000969,2.5824409,-11.1,0,-2.0062897,10.910825,-23.391113,19.378534,-126.31303,63.233456,-250.24832,-2.3777301,-124.30674,64.270042,-250.27371,1.6602306
-11,27,-20.156221,11.598113,-42.888103,2.5756629,-11,0,-2.0010238,10.882188,-23.32972,19.327671,-125.9815,63.06749,-249.59151,-2.3714895,-123.98048,64.101357,-249.61682,1.6558731
-10.9,27,-20.103178,11.567592,-42.775238,2.5688846,-10.9,0,-1.9957579,10.85355,-23.268326,19.27681,-125.64996,62.90152,-248.93468,-2.3652487,-123.65421,63.932667,-248.95993,1.6515155
-10.8,27,-20.050135,11.53707,-42.662376,2.5621066,-10.8,0,-1.9904921,10.824913,-23.206932,19.225946,-125.31844,62.735554,-248.27786,-2.3590078,-123.32794,63.763981,-248.30305,1.6471579
-10.7,27,-19.997093,11.506549,-42.549515,2.5553286,-10.7,0,-1.9852263,10.796275,-23.145536,19.175085,-124.98691,62.569588,-247.62105,-2.3527672,-123.00168,63.595291,-247.64616,1.6428003
-10.6,27,-19.94405,11.476027,-42.436649,2.5485506,-10.6,0,-1.9799604,10.767638,-23.084143,19.124222,-124.65538,62.403622,-246.96423,-2.3465264,-122.67542,63.426605,-246.98927,1.6384428
-10.5,27,-19.891006,11.445506,-42.323788,2.5417724,-10.5,0,-1.9746945,10.739,-23.022749,19.07336,-124.32384,62.237656,-246.3074,-2.3402855,-122.34915,63.257915,-246.33238,1.6340852
-10.4,27,-19.837965,11.414985,-42.210922,2.5349944,-10.4,0,-1.9694287,10.710363,-22.961355,19.022497,-123.99232,62.071686,-245.65059,-2.3340449,-122.02289,63.089226,-245.67549,1.6297276
-10.3,27,-19.784922,11.384463,-42.098061,2.5282164,-10.3,0,-1.9641628,10.681726,-22.899961,18.971636,-123.66078,61.90572,-244.99377,-2.3278041,-121.69662,62.92054,-245.01862,1.6253701
-10.2,27,-19.731878,11.353942,-41.985195,2.5214384,-10.2,0,-1.958897,10.653089,-22.838568,18.920773,-123.32925,61.739754,-244.33694,-2.3215632,-121.37035,62.75185,-244.36172,1.6210126
-10.1,27,-19.678837,11.323421,-41.872334,2.5146604,-10.1,0,-1.9536312,10.624452,-22.777174,18.869911,-122.99773,61.573788,-243.68013,-2.3153226,-121.0441,62.583164,-243.70485,1.616655
-10,27,-19.625793,11.292899,-41.759468,2.5078821,-10,0,-1.9483652,10.595814,-22.715778,18.819048,-122.66619,61.407818,-243.0233,-2.3090818,-120.71783,62.414478,-243.04796,1.6122974
-9.9,27,-19.57275,11.262378,-41.646606,2.5011041,-9.8999996,0,-1.9430994,10.567177,-22.654385,18.768187,-122.33466,61.241852,-242.36649,-2.3028409,-120.39156,62.245789,-242.39107,1.6079398
-9.800000000000001,27,-19.519709,11.231856,-41.533741,2.4943261,-9.8000002,0,-1.9378335,10.538539,-22.592991,18.717323,-122.00314,61.075886,-241.70967,-2.2966003,-120.0653,62.077103,-241.73418,1.6035823
-9.699999999999999,27,-19.466665,11.201335,-41.420879,2.4875479,-9.6999998,0,-1.9325677,10.509902,-22.531597,18.666462,-121.6716,60.909916,-241.05284,-2.2903595,-119.73904,61.908413,-241.0773,1.5992247
-9.6,27,-19.413624,11.170814,-41.308018,2.4807699,-9.6000004,0,-1.9273019,10.481265,-22.470203,18.615599,-121.34007,60.74395,-240.39603,-2.2841189,-119.41277,61.739727,-240.42041,1.5948672
-9.5,27,-19.36058,11.140292,-41.195152,2.4739919,-9.5,0,-1.9220361,10.452627,-22.40881,18.564737,-121.00854,60.577984,-239.73921,-2.277878,-119.08651,61.571037,-239.76352,1.5905097
-9.4,27,-19.307537,11.109771,-41.082287,2.4672139,-9.3999996,0,-1.9167701,10.42399,-22.347414,18.513874,-120.67701,60.412014,-239.08238,-2.2716372,-118.76024,61.402348,-239.10663,1.5861521
-9.300000000000001,27,-19.254496,11.07925,-40.969425,2.4604359,-9.3000002,0,-1.9115043,10.395352,-22.286022,18.463013,-120.34548,60.246048,-238.42557,-2.2653966,-118.43398,61.233662,-238.44975,1.5817945
-9.199999999999999,27,-19.201452,11.048728,-40.856564,2.4536576,-9.1999998,0,-1.9062384,10.366715,-22.224627,18.412149,-120.01395,60.080082,-237.76875,-2.2591558,-118.10771,61.064976,-237.79286,1.5774369
-9.1,27,-19.148409,11.018208,-40.743698,2.4468796,-9.1000004,0,-1.9009726,10.338078,-22.163233,18.361288,-119.68243,59.914116,-237.11194,-2.2529149,-117.78145,60.896286,-237.13599,1.5730793
-9,27,-19.095367,10.987686,-40.630836,2.4401016,-9,0,-1.8957068,10.309441,-22.101839,18.310425,-119.35089,59.748146,-236.45511,-2.2466741,-117.45518,60.7276,-236.4791,1.5687218
-8.9,27,-19.042324,10.957165,-40.517971,2.4333234,-8.8999996,0,-1.8904408,10.280804,-22.040445,18.259563,-119.01936,59.58218,-235.79829,-2.2404335,-117.12892,60.55891,-235.8222,1.5643642
-8.800000000000001,27,-18.989281,10.926643,-40.405109,2.4265454,-8.8000002,0,-1.885175,10.252166,-21.979052,18.208702,-118.68783,59.416214,-235.14146,-2.2341926,-116.80266,60.390224,-235.16531,1.5600067
-8.699999999999999,27,-18.936239,10.896122,-40.292244,2.4197674,-8.6999998,0,-1.8799092,10.223529,-21.917658,18.157839,-118.3563,59.250248,-234.48465,-2.2279518,-116.47639,60.221535,-234.50844,1.5556492
-8.6,27,-18.883196,10.865601,-40.179382,2.4129894,-8.6000004,0,-1.8746433,10.194891,-21.856264,18.106977,-118.02477,59.084278,-233.82784,-2.2217112,-116.15013,60.052849,-233.85155,1.5512916
-8.5,27,-18.830153,10.835079,-40.066517,2.4062114,-8.5,0,-1.8693775,10.166254,-21.794868,18.056114,-117.69324,58.918312,-233.17101,-2.2154703,-115.82386,59.884159,-233.19466,1.546934
-8.4,27,-18.777111,10.804558,-39.953655,2.3994331,-8.3999996,0,-1.8641117,10.137616,-21.733475,18.005251,-117.36171,58.752346,-232.51419,-2.2092295,-115.4976,59.715473,-232.53777,1.5425764
-8.300000000000001,27,-18.724068,10.774036,-39.84079,2.3926551,-8.3000002,0,-1.8588458,10.108979,-21.672081,17.95439,-117.03018,58.58638,-231.85738,-2.2029889,-115.17133,59.546783,-231.88089,1.5382189
-8.199999999999999,27,-18.671024,10.743515,-39.727928,2.3858771,-8.1999998,0,-1.8535799,10.080342,-21.610687,17.903526,-116.69865,58.42041,-231.20055,-2.196748,-114.84507,59.378098,-231.224,1.5338613
-8.1,27,-18.617983,10.712994,-39.615067,2.3790991,-8.1000004,0,-1.848314,10.051704,-21.549294,17.852665,-116.36712,58.254444,-230.54373,-2.1905074,-114.51881,59.209408,-230.56712,1.5295038
-8,27,-18.564939,10.682472,-39.502201,2.3723209,-8,0,-1.8430482,10.023067,-21.4879,17.801804,-116.03559,58.088478,-229.88692,-2.1842666,-114.19254,59.040722,-229.91023,1.5251462
-7.9,27,-18.511898,10.651951,-39.389336,2.3655429,-7.9000001,0,-1.8377824,9.9944296,-21.426506,17.75094,-115.70406,57.922508,-229.23009,-2.1780257,-113.86628,58.872032,-229.25334,1.5207887
-7.8,27,-18.458855,10.621429,-39.276474,2.3587649,-7.8000002,0,-1.8325166,9.9657927,-21.36511,17.700079,-115.37253,57.756542,-228.57327,-2.1717851,-113.54002,58.703346,-228.59645,1.5164311
-7.7,27,-18.405811,10.590908,-39.163609,2.3519869,-7.6999998,0,-1.8272506,9.9371557,-21.303717,17.649216,-115.041,57.590576,-227.91646,-2.1655443,-113.21375,58.534657,-227.93958,1.5120735
-7.6,27,-18.35277,10.560387,-39.050747,2.3452086,-7.5999999,0,-1.8219848,9.9085178,-21.242323,17.598354,-114.70947,57.42461,-227.25963,-2.1593034,-112.88748,58.365971,-227.28268,1.5077159
-7.5,27,-18.299726,10.529865,-38.937885,2.3384306,-7.5,0,-1.8167189,9.8798809,-21.180929,17.547491,-114.37794,57.25864,-226.60281,-2.1530628,-112.56122,58.197281,-226.62579,1.5033584
-7.4,27,-18.246683,10.499344,-38.82502,2.3316526,-7.4000001,0,-1.8114531,9.851243,-21.119535,17.49663,-114.04641,57.092674,-225.946,-2.146822,-112.23495,58.028595,-225.96892,1.4990008
-7.3,27,-18.193642,10.468822,-38.712158,2.3248746,-7.3000002,0,-1.8061873,9.8226061,-21.058142,17.445766,-113.71487,56.926708,-225.28917,-2.1405811,-111.90869,57.859905,-225.31203,1.4946433
