temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-20,27,-11.8,11.2,-33.804462,10.211616,-2,13.1,-27.733807,23.784616,-50,41,-130.4572,30.388672,-48.099998,43,-132.33438,36.21505
-19.9,27,-11.8,11.2,-33.732536,10.189889,-2,13.1,-27.674797,23.734011,-49.900002,40.900002,-130.17963,30.324017,-48,42.900002,-132.05283,36.137997
-19.799999,27,-11.7,11.2,-33.660614,10.168162,-2,13.1,-27.615789,23.683405,-49.799999,40.900002,-129.90207,30.259359,-47.900002,42.799999,-131.77126,36.06094
-19.700001,27,-11.7,11.2,-33.588692,10.146436,-2,13.1,-27.556782,23.632799,-49.700001,40.799999,-129.6245,30.194702,-47.799999,42.700001,-131.4897,35.983891
-19.6,27,-11.7,11.1,-33.516766,10.124708,-2,13,-27.497774,23.582193,-49.599998,40.700001,-129.34692,30.130047,-47.700001,42.599998,-131.20815,35.906837
-19.5,27,-11.7,11.1,-33.444839,10.102982,-2,13,-27.438766,23.531588,-49.5,40.599998,-129.06937,30.06539,-47.5,42.5,-130.92657,35.829781
-19.4,27,-11.6,11.1,-33.372917,10.081255,-1.9,13,-27.379757,23.480982,-49.400002,40.5,-128.79179,30.000732,-47.400002,42.400002,-130.64502,35.752728
-19.299999,27,-11.6,11.1,-33.300991,10.059527,-1.9,12.9,-27.320749,23.430376,-49.299999,40.400002,-128.51422,29.936075,-47.299999,42.400002,-130.36345,35.675674
-19.200001,27,-11.6,11,-33.229069,10.037802,-1.9,12.9,-27.261742,23.379772,-49.200001,40.299999,-128.23666,29.87142,-47.200001,42.299999,-130.08189,35.598621
-19.1,27,-11.6,11,-33.157143,10.016074,-1.9,12.9,-27.202734,23.329166,-49.099998,40.200001,-127.95908,29.806763,-47.099998,42.200001,-129.80032,35.521568
-19,27,-11.5,11,-33.08522,9.9943476,-1.9,12.9,-27.143724,23.278561,-49,40.200001,-127.68152,29.742105,-47,42.099998,-129.51877,35.444515
-18.9,27,-11.5,11,-33.013294,9.972621,-1.9,12.8,-27.084717,23.227955,-48.900002,40.099998,-127.40395,29.677448,-46.900002,42,-129.2372,35.367462
-18.799999,27,-11.5,10.9,-32.941368,9.9508934,-1.9,12.8,-27.025709,23.177349,-48.799999,40,-127.12638,29.612791,-46.799999,41.900002,-128.95564,35.290409
-18.700001,27,-11.5,10.9,-32.869446,9.9291668,-1.9,12.8,-26.966702,23.126743,-48.700001,39.900002,-126.84882,29.548136,-46.700001,41.799999,-128.67407,35.213356
-18.6,27,-11.4,10.9,-32.797523,9.9074402,-1.9,12.8,-26.907694,23.076138,-48.5,39.799999,-126.57124,29.483479,-46.599998,41.700001,-128.39252,35.136303
-18.5,27,-11.4,10.9,-32.725597,9.8857136,-1.9,12.7,-26.848684,23.025532,-48.400002,39.700001,-126.29368,29.418821,-46.5,41.599998,-128.11095,35.05925
-18.4,27,-11.4,10.8,-32.653671,9.863986,-1.9,12.7,-26.789677,22.974926,-48.299999,39.599998,-126.01611,29.354164,-46.400002,41.5,-127.82938,34.982197
-18.299999,27,-11.4,10.8,-32.581749,9.8422594,-1.9,12.7,-26.730669,22.92432,-48.200001,39.5,-125.73853,29.289507,-46.299999,41.400002,-127.54782,34.905144
-18.200001,27,-11.3,10.8,-32.509823,9.8205328,-1.9,12.6,-26.671661,22.873716,-48.099998,39.5,-125.46097,29.224852,-46.200001,41.400002,-127.26627,34.828091
-18.1,27,-11.3,10.8,-32.437901,9.7988062,-1.9,12.6,-26.612652,22.823111,-48,39.400002,-125.1834,29.160194,-46.099998,41.299999,-126.9847,34.751038
-18,27,-11.3,10.8,-32.365974,9.7770786,-1.9,12.6,-26.553644,22.772505,-47.900002,39.299999,-124.90583,29.095537,-46,41.200001,-126.70314,34.673985
-17.9,27,-11.3,10.7,-32.294052,9.755352,-1.9,12.6,-26.494637,22.721899,-47.799999,39.200001,-124.62827,29.03088,-45.900002,41.099998,-126.42158,34.596928
