temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuf,se_manuf,lowerci_manuf,upperci_manuf,yhat_hr3,se_hr3,lowerci_hr3,upperci_hr3
2.8,27,-9.089977870619524,5.70823655714534,-20.2779159378593,2.097960196620253,-1.274336202131471,6.930424104992601,-14.8577178455052,12.30904544124226,.9118320082260847,5.116535016767512,-9.116392350276277,10.94005636672845,-80.23032180830313,40.1651265340734,-158.9525232495811,-1.508120367025199
2.9,27,-9.052415924933465,5.684648769062195,-20.19412277705531,2.089290927188385,-1.269070342534061,6.901785947948569,-14.79632222951789,12.25818154444977,.9080641019830452,5.095392279871668,-9.078721253668856,10.89484945763495,-79.89879107929234,39.99915469969943,-158.2956937027492,-1.501888455835427
3,27,-9.014854068801935,5.661061037246877,-20.11032981608877,2.080621678484903,-1.263804495491422,6.873147859168355,-14.73492675987997,12.20731776889713,.9042962047233813,5.074249593402377,-9.041050246912288,10.84964265635905,-79.56726114071125,39.83318326136533,-157.638865722571,-1.495656558851479
3.1,27,-8.977292212670406,5.637473305425303,-20.02653685510997,2.071952429769157,-1.258538648448782,6.844509770388139,-14.67353129024205,12.15645399334448,.9005283074637175,5.053106906933058,-9.003379240155665,10.8044358550831,-79.23573120213018,39.66721182254836,-156.9820377414464,-1.489424662813974
3.2,27,-8.939730266984347,5.613885517342154,-19.94274369430597,2.063283160337281,-1.253272788851372,6.815871613344103,-14.61213567425473,12.10559009655198,.896760401220678,5.031964170037282,-8.965708143548378,10.75922894598973,-78.90420047311939,39.50123998803937,-156.32520819435,-1.483192751888836
3.3,27,-8.902168410852816,5.590297785526947,-19.85895073333965,2.054613911634018,-1.248006941808733,6.787233524596221,-14.55074020468017,12.05472632106271,.8929925039610143,5.01082148356795,-8.928037136791728,10.71402214471376,-78.57267053453832,39.33526854935741,-155.6683802134899,-1.476960855586711
3.4,27,-8.864606465166759,5.56670999743732,-19.77515757252296,2.045944642189442,-1.242741082211323,6.7585953675443,-14.4893445886774,12.00386242425475,.8892245977179747,4.989678746685022,-8.890366040209621,10.66881523564557,-78.24113980552751,39.16929671516088,-155.0115506670058,-1.470728944049156
3.5,27,-8.827044609035228,5.543122265676806,-19.69136461166383,2.037275393593374,-1.237475235168684,6.729957278768025,-14.4279491190472,11.95299864870983,.8854567004583109,4.96853606020647,-8.852695033434902,10.62360843435152,-77.90960986694644,39.00332527634283,-154.3547226858791,-1.464497048013769
3.6,27,-8.789482752903698,5.519534533806796,-19.6075716505901,2.028606144782698,-1.232209388126044,6.701319189993721,-14.36655364942086,11.90213487316877,.8816888031986471,4.947393373737183,-8.815024026678341,10.57840163307564,-77.57807992836537,38.83735383766086,-153.6978947050191,-1.458265151711643
3.7,27,-8.75192080721764,5.495946745723649,-19.5237784897861,2.019936875350824,-1.226943528528635,6.672681032943779,-14.30515803342196,11.8512709763647,.8779208969556076,4.926250636850596,-8.777352930089062,10.53319472400028,-77.24654919935458,38.67138200363582,-153.0410651588712,-1.452033239837988
3.8,27,-8.71435895108611,5.472359013902074,-19.4399855288073,2.011267626635078,-1.221677681485995,6.644042944195895,-14.24376256384741,11.80040720087542,.8741529996959437,4.905107950372066,-8.739681923314384,10.48798792270627,-76.91501926077349,38.50541056481779,-152.3842371777444,-1.445801343802543
3.9,27,-8.676797005400051,5.448771225867137,-19.3561923680978,2.002598357297696,-1.216411821888585,6.615404787143973,-14.18236694784463,11.74954330406746,.8703850934529043,4.883965213499075,-8.702010826751756,10.44278101365757,-76.5834885317627,38.33943873044489,-151.7274076309147,-1.439569432610682
4,27,-8.639235149268522,5.425183494051931,-19.27239940713147,1.993929108594431,-1.211145974845946,6.5867666983677,-14.12097147821444,11.69867952852254,.8666171961932405,4.86282252701061,-8.664339819957606,10.39757421234409,-76.25195859318163,38.17346729215106,-151.0705796508154,-1.433337535547821
4.1,27,-8.601673293136992,5.401595762236727,-19.18860644616515,1.985259859891171,-1.205880127803306,6.558128609619817,-14.05957600863988,11.64781575303327,.8628492989335766,4.841679840522124,-8.626668813163416,10.35236741103057,-75.92042865460056,38.007495853333,-150.4137516696887,-1.427105639512433
4.2,27,-8.564111437005462,5.378008030366723,-19.10481348509143,1.976590611080505,-1.200614280760666,6.529490520817126,-13.99818053895791,11.59695197743658,.8590814016739128,4.820537154052844,-8.588997806406869,10.3071606097547,-75.58889871601947,37.84152441430425,-149.756923688149,-1.420873743889985
4.3,27,-8.526549401764875,5.354420186118638,-19.02102012465166,1.967921321121906,-1.195348408608487,6.500852295501386,-13.93678477660574,11.54608795938876,.8553134864474976,4.799394366763305,-8.551326620012995,10.26195359290799,-75.25736719657895,37.67555218472329,-149.1000925762959,-1.414641816861959
4.4,27,-8.488987545633345,5.330832454248633,-18.93722716357793,1.959252072311239,-1.190082561565847,6.472214206743647,-13.87538930701187,11.49522418388017,.8515455891878339,4.778251680284044,-8.513655613236887,10.21674679161256,-74.92583725799788,37.50958074590525,-148.4432645951692,-1.408409920826557
4.5,27,-8.451425689501814,5.307244722427063,-18.85343420259913,1.950582823595504,-1.184816714523208,6.443576117967379,-13.81399383738168,11.44436040833527,.84777769192817,4.757108993814734,-8.475984606480282,10.17153999033662,-74.5943073194168,37.3436093072233,-147.7864366143092,-1.402178024524403
4.6,27,-8.413863833370284,5.283656990611855,-18.7696412416328,1.941913574892236,-1.179550867480568,6.414938029219492,-13.75259836780712,11.39349663284599,.8440097946685062,4.735966307336192,-8.43831359970558,10.12633318904259,-74.26277738083573,37.17763786892945,-147.1296086342099,-1.395946127461571
4.7,27,-8.376301977238755,5.260069258748328,-18.68584828057178,1.933244326094265,-1.174285020437928,6.386299940443218,-13.69120289817692,11.34263285730107,.8402418974088424,4.714823620860604,-8.400642592936668,10.08112638775435,-73.93124744225466,37.01166642997641,-146.4727806528186,-1.38971423169076
4.8,27,-8.338739941998167,5.236481414493768,-18.60205492011931,1.924575036122974,-1.169019148285749,6.35766171509515,-13.62980713576139,11.29176883918989,.8364739821824272,4.69368083356668,-8.362971406534204,10.03591937089906,-73.59971592281414,36.84569419970079,-145.815949539604,-1.383482306024248
4.9,27,-8.301178085866637,5.212893682623757,-18.51826195904557,1.915905787312296,-1.163753301243109,6.32902362634727,-13.56841166618684,11.24090506370063,.8327060849227634,4.672538147088171,-8.325300399759568,9.990712569605096,-73.26818598423306,36.67972276154197,-145.1591215597693,-1.377250408696753
5,27,-8.263616229735108,5.189305950802193,-18.43446899806679,1.907236538596571,-1.15848745420047,6.300385537567047,-13.50701619654891,11.19004128814797,.8289381876630996,4.651395460618835,-8.287629393002911,9.945505768329111,-72.93665604565199,36.51375132272499,-144.5022935786447,-1.371018512659262
5.1,27,-8.226054373603578,5.165718218993462,-18.35067603711315,1.898567289905996,-1.15322160715783,6.271747448819163,-13.44562072697435,11.13917751265869,.8251702904034357,4.630252774149533,-8.24995838624632,9.900298967053192,-72.60512610707092,36.34777988404196,-143.8454655977826,-1.36478661635924
5.2,27,-8.188492517472048,5.142130487178261,-18.26688307614684,1.889898041202745,-1.14795576011519,6.243109360042894,-13.38422525734416,11.08831373711378,.8214023931437719,4.609110087671006,-8.212287379471647,9.855092165759192,-72.27359616848985,36.18180844557285,-143.1886376173398,-1.358554719639926
5.3,27,-8.150930482231461,5.118542642868895,-18.18308971558696,1.881228751124034,-1.142689887963011,6.21447113469482,-13.32282949492862,11.0374497190026,.8176344779173568,4.58796730037709,-8.174616193069198,9.809885148903913,-71.94206464904931,36.01583621550902,-142.5318065045403,-1.352322793558287
5.4,27,-8.11336862609993,5.094954911060171,-18.09929675463334,1.872559502433477,-1.137424040920372,6.185833045946937,-13.26143402535407,10.98658594351332,.8138665806576929,4.566824613901471,-8.136945186300224,9.764678347615611,-71.61053471046824,35.84986477669096,-141.8749785234136,-1.346090897522899
5.5,27,-8.0758067699684,5.071367179190161,-18.0155037935596,1.863890253622799,-1.132158193877732,6.157194957170667,-13.20003855572388,10.93572216796841,.8100986833980292,4.545681927422971,-8.099274179525608,9.719471546321667,-71.27900477188717,35.68389333800899,-141.2181505425536,-1.339859001220788
5.6,27,-8.03824491383687,5.047779447368591,-17.93171083258081,1.855221004907063,-1.126892346835092,6.128556868396363,-13.13864308609754,10.88485839242736,.8063307861383653,4.524539240953639,-8.061603172768958,9.67426474504569,-70.94747483330609,35.5179218993684,-140.5613225617746,-1.333627104837575
5.7,27,-8.000683057705341,5.024191715553387,-17.84791787161448,1.846551756203803,-1.121626499792452,6.099918779642567,-13.0772476165114,10.83399461692649,.8025628888787015,4.503396554474397,-8.023932165992886,9.62905794375029,-70.61594489472502,35.35195046055036,-139.9044945806479,-1.327395208802159
5.8,27,-7.963121022464753,5.000603871250446,-17.76412451106719,1.837882466137689,-1.116360627640273,6.071280554300407,-13.01585185410745,10.7831305988269,.7987949736522864,4.482253767184868,-7.986260979599033,9.583850926903606,-70.2844133752845,35.18597823058125,-139.2476634680341,-1.321163282534897
5.9,27,-7.925559166333223,4.977016139404654,-17.68033155004093,1.829213217374478,-1.111094780597633,6.042642465526103,-12.95445638448111,10.73226682328584,.7950270763926225,4.461111080715544,-7.948589972842401,9.538644125627647,-69.95288343670343,35.0200067922874,-138.5908354879348,-1.314931385472065
6,27,-7.887997310201693,4.953428407592692,-17.59653858908096,1.820543968677572,-1.105828933554994,6.014004376770338,-12.89306091489111,10.68140304778112,.7912591791329586,4.439968394227072,-7.910918966048237,9.493437324314154,-69.62135349812235,34.85403535346936,-137.934007506808,-1.308699489436648
6.1,27,-7.850435454070164,4.929840675746902,-17.5127456280547,1.811874719914366,-1.100563086512354,5.985366287996037,-12.83166544526478,10.63053927224007,.7874912818732949,4.418825707738607,-7.873247959254088,9.448230523000678,-69.28982355954128,34.68806391465239,-137.2771795256834,-1.302467593399129
6.2,27,-7.812873597938634,4.90625294395586,-17.42895266713573,1.803205471258461,-1.095297239469714,5.956728199246182,-12.77026997568636,10.57967549674693,.783723384613631,4.397683021269308,-7.835576952497504,9.403023721724766,-68.95829362096021,34.52209247635857,-136.6203515455842,-1.296235696336254
6.3,27,-7.775311562698046,4.882665099625576,-17.34515930653485,1.794536181138755,-1.090031367317535,5.928089973900081,-12.70887421327468,10.52881147863961,.7799554693872158,4.376540233979773,-7.797905766103638,9.35781670487807,-68.62676210151969,34.35612024608189,-135.9635204323675,-1.290003770671831
6.4,27,-7.737749706566516,4.859077367810428,-17.26136634556864,1.785866932435605,-1.084765520274896,5.899451885125778,-12.64747874364835,10.47794770309855,.7761875721275521,4.355397547500511,-7.760234759327527,9.312609903582631,-68.2952321629386,34.19014880739991,-135.3066924515075,-1.28377187436972
6.5,27,-7.700187850434986,4.835489635967816,-17.1775733845486,1.777197683678628,-1.079499673232256,5.870813796375924,-12.58608327406993,10.42708392760542,.7724196748678882,4.334254861031215,-7.722563752570948,9.267403102306725,-67.96370222435753,34.02417736893081,-134.6498644710647,-1.277539977650392
6.6,27,-7.662625994303457,4.811901904176776,-17.09378042362964,1.768528435022728,-1.074233826189616,5.842175707595709,-12.52468780443201,10.37622015205278,.7686517776082245,4.313112174552669,-7.684892745796239,9.222196301012689,-67.63217228577646,33.85820593011275,-133.9930364899379,-1.271308081615018
6.7,27,-7.625064138171927,4.788314172334171,-17.00998746260962,1.759859186265762,-1.068967979146976,5.813537618841917,-12.46329233484587,10.32535637655192,.7648838803485606,4.291969488077086,-7.64722173902734,9.176989499724462,-67.30064234719539,33.6922344914308,-133.3362085090779,-1.265076185312864
6.8,27,-7.587502102931339,4.764726328031346,-16.92619410206255,1.751189896199875,-1.063702106994797,5.784899393499753,-12.40189657244191,10.27449235845232,.7611159651221454,4.270826700783155,-7.609550552624857,9.131782482869149,-66.96911082775486,33.5262622618901,-132.6793773973038,-1.258844258205912
6.9,27,-7.549940246799809,4.741138596188737,-16.84240114104252,1.742520647442904,-1.058436259952158,5.756261304725449,-12.34050110281558,10.22362858291126,.7573480678624817,4.249684014304667,-7.571879545850265,9.086575681575228,-66.63758088917379,33.36029082307205,-132.0225494161771,-1.25261236217051
7,27,-7.51237839066828,4.717550864370351,-16.75860818006997,1.733851398733407,-1.053170412909518,5.727623215971656,-12.27910563322944,10.1727648074104,.7535801706028178,4.228541327835321,-7.534208539093588,9.041368880299224,-66.30605095059272,33.19431938439008,-131.3657214353171,-1.246380465868384
7.1,27,-7.47481653453675,4.693963132555087,-16.67481521910353,1.725182150030031,-1.047904565866878,5.698985127201297,-12.21771016361084,10.12190103187708,.7498122733431539,4.207398641365998,-7.496537532336956,8.996162079023264,-65.97452101201164,33.02834794574949,-130.7088934545381,-1.240148569485171
7.2,27,-7.43725467840522,4.670375400709296,-16.59102225807726,1.71651290126682,-1.042638718824239,5.6703470384475,-12.15631469402469,10.07103725637621,.7460443760834902,4.186255954887469,-7.458866525562279,8.95095527772926,-65.64299107343057,32.86237650693144,-130.0520654734113,-1.23391667344977
7.3,27,-7.399692643164632,4.646787556409652,-16.50722889753643,1.70784361120717,-1.037372846672059,5.641708813125849,-12.09491893166093,10.02017323831681,.742276460857075,4.165113167593559,-7.421195339159842,8.905748260873992,-65.31145955399005,32.69640427696233,-129.3952343607976,-1.227684747182522
7.4,27,-7.362130787033102,4.623199824563867,-16.42343593651018,1.699174362443973,-1.03210699962942,5.613070724325127,-12.03352346198282,9.969309462723979,.7385085635974111,4.143970481117954,-7.383524332390897,8.86054145958572,-64.97992961540898,32.53043283853349,-128.7384063804337,-1.221452850384267
7.5,27,-7.324568930901573,4.599612092776002,-16.33964297559744,1.690505113794296,-1.02684115258678,5.584432635571332,-11.97212799239668,9.918445687223121,.7347406663377474,4.122827794639444,-7.34585332561626,8.815334658291755,-64.64839967682789,32.36446139971545,-128.0815783993069,-1.215220954348851
7.6,27,-7.287007074770043,4.576024360930213,-16.25585001457118,1.681835865031091,-1.02157530554414,5.55579454680097,-11.91073252277807,9.86758191168979,.7309727690780835,4.101685108170122,-7.30818231885963,8.770127857015797,-64.31686973824682,32.19848996103349,-127.4247504184469,-1.208989058046711
7.7,27,-7.249445218638513,4.552436629115068,-16.17205705360497,1.673166616327945,-1.0163094585015,5.527156458047176,-11.84933705319193,9.816718136188932,.7272048718184198,4.080542421690865,-7.270511312083527,8.724921055720367,-63.98533979966575,32.03251852237167,-126.7679224376264,-1.202757161705094
7.8,27,-7.211883183397925,4.528848784784785,-16.08826369300409,1.664497326208242,-1.011043586349321,5.49851823272158,-11.78794129082044,9.765854118121799,.7234369565920046,4.059399634401334,-7.232840125689671,8.67971403887368,-63.65380828022523,31.86654629254926,-126.1110913253001,-1.196525235150318
7.9,27,-7.174321327266395,4.505261052996925,-16.00447073209137,1.655828077558575,-1.005777739306682,5.469880143951221,-11.72654582120184,9.714990342588475,.7196690593323407,4.038256947932041,-7.195169118933098,8.634507237597779,-63.32227834164416,31.70057485362586,-125.4542633439669,-1.190293339321386
8,27,-7.136759471134866,4.481673321151132,-15.92067777106509,1.647158828795362,-1.000511892264042,5.441242055171002,-11.66515035156391,9.664126567035826,.715901162072677,4.017114261443544,-7.157498112138887,8.58930043628424,-62.99074840306308,31.53460341507045,-124.7974353633549,-1.184061442771217
8.1,27,-7.099197435894277,4.458085476851491,-15.83688441052427,1.638489538735717,-.9952460201118629,5.412603829844025,-11.60375458918971,9.613262548965988,.7121332468462618,3.995971474159575,-7.11982692575593,8.544093419448453,-62.65921688362256,31.36863118488006,-124.1406042503075,-1.177829516937656
8.199999999999999,27,-7.061635758871806,4.434497857493378,-15.75309184907886,1.629820331335245,-.9899801981787626,5.38396587763561,-11.54235941233714,9.562399015979615,.7083653675533492,3.974828888485765,-7.082156098588124,8.498886833694822,-62.32768852590093,31.20266053767688,-123.4837794015768,-1.17159765022506
8.300000000000001,27,-7.024073723631219,4.410910013214655,-15.66929848857903,1.621151041316597,-.9847143260265835,5.355327652317897,-11.4809636499811,9.511534997927933,.704597452326934,3.953686101196237,-7.044484912194272,8.45367981684814,-61.99615700646041,31.0366883077486,-122.8269482890431,-1.16536572387777
8.4,27,-6.986512046608746,4.387322393859723,-15.58550592713986,1.612481833922363,-.9794485040934832,5.326689700106526,-11.41956847312273,9.460671464935766,.7008295730340216,3.932543515537932,-7.006814085056854,8.408473231124898,-61.66462864873878,30.87071766063305,-122.1701234404841,-1.159133856993435
8.5,27,-6.948950011368159,4.363734549529502,-15.5017125665391,1.603812543802779,-.9741826319413041,5.29805147477462,-11.35817271073887,9.409807446856266,.6970616578076064,3.911400728247684,-6.969142898661592,8.363266214276805,-61.33309712929826,30.70474543044265,-121.5132923274366,-1.152901931159889
8.6,27,-6.91138797612757,4.340146705226619,-15.41791920599192,1.59514325373678,-.9689167597891249,5.269413249446657,-11.29677694836275,9.358943428784498,.6932937425811913,3.890257940954491,-6.931471712260558,8.31805919742294,-61.00156560985774,30.53877320044685,-120.8564612147705,-1.14667000494493
8.699999999999999,27,-6.873826299105099,4.316559085868504,-15.3341266445465,1.586474046336306,-.9636509378560246,5.24077529724652,-11.2353817715264,9.308079895814348,.6895258632882788,3.869115355293545,-6.893800885117963,8.272852611694521,-60.67003725213611,30.37280255313724,-120.1996363658313,-1.140438138440928
8.800000000000001,27,-6.836264263864511,4.292971241596207,-15.25033328405927,1.577804756330251,-.9583850657038455,5.212137071914617,-11.17398600914255,9.257215877734854,.6857579480618636,3.847972567999624,-6.856129698715502,8.227645594839229,-60.33850573269559,30.20683032320842,-119.5428052532965,-1.134206212094703
8.9,27,-6.798702586842039,4.269383622238093,-15.16654072261386,1.56913554892978,-.9531192437707452,5.183499119695949,-11.11259083226988,9.206352344728389,.6819900687689512,3.826829982354918,-6.818458871604737,8.182439009142639,-60.00697737497396,30.04085967591948,-118.8859804043977,-1.127974345550193
9,27,-6.761140551601452,4.245795777935214,-15.08274736206669,1.560466258863787,-.9478533716185661,5.154860894375277,-11.05119506990804,9.155488326670907,.678222153542536,3.805687195051783,-6.780787685184216,8.137231992269289,-59.67544585553345,29.87488744590301,-118.2291492916911,-1.121742419375749
9.1,27,-6.723578516360863,4.222207933629091,-14.99895400151316,1.551796968791438,-.9425874994663871,5.126222669046329,-10.98979930752998,9.104624308597204,.6744542383161208,3.784544407748652,-6.743116498763705,8.092024975395946,-59.34391433609292,29.70891521597471,-117.5723181791573,-1.115510493028502
9.199999999999999,27,-6.686016839338392,4.198620314298378,-14.91516144012146,1.54312776144467,-.9373216775332867,5.097584716848169,-10.9284041306975,9.053760775630931,.6706863590232084,3.763401822103955,-6.705445671652956,8.046818389699373,-59.0123859783713,29.54294456859814,-116.9154933300869,-1.109278626655744
9.300000000000001,27,-6.648454804097804,4.175032469971335,-14.83136807952692,1.534458471331316,-.9320558053811077,5.06894649151626,-10.86700836831364,9.002896757551426,.6669184437967932,3.742259034810015,-6.667774485250459,8.001611372844046,-58.68085445893077,29.37697233849538,-116.2586622172111,-1.103046700650438
9.4,27,-6.610893127075332,4.15144485061322,-14.74757551808151,1.525789263930843,-.9267899834480072,5.040308539295621,-10.80561319143711,8.952033224541095,.6631505645038808,3.721116449149089,-6.630103658107903,7.956404787115665,-58.34932610120914,29.21100169129221,-115.6018373684805,-1.096814833937813
9.5,27,-6.573331091834745,4.12785700631034,-14.66378215753434,1.517119973864847,-.9215241112958281,5.011670313974954,-10.74421742907528,8.901169206483624,.6593826492774656,3.699973661855901,-6.592432471706879,7.91119777026181,-58.01779458176863,29.04502946103484,-114.9450062553017,-1.090582908235533
9.6,27,-6.535769056594157,4.104269162038044,-14.57998879704711,1.508450683858793,-.9162582391436491,4.983032088659215,-10.68282166672311,8.85030518843581,.6556147340510504,3.678830874565636,-6.554761285311584,7.865990753413684,-57.68626306232811,28.87905723110601,-114.2881751427669,-1.084350981889322
9.699999999999999,27,-6.498207379571685,4.080681542679931,-14.49619623560169,1.499781476458325,-.9109924172105487,4.954394136437586,-10.62142648984464,8.799441655423541,.651846854758138,3.657688288907332,-6.517090458174167,7.820784167690443,-57.35473470460648,28.71308658405797,-113.6313502943403,-1.078119114872656
9.800000000000001,27,-6.460645344331097,4.057093698373865,-14.41240287504828,1.491112186386086,-.9057265450583697,4.925755911116923,-10.56003072748282,8.748577637366077,.6480789395317228,3.636545501617806,-6.47941927178032,7.775577150843765,-57.02320318516596,28.54711435380061,-112.9745191811616,-1.071887189170369
9.9,27,-6.423083667308625,4.033506079018935,-14.32861031360911,1.482442978991855,-.9004607231252693,4.897117958895294,-10.49863555060434,8.697714104353807,.6443110602388102,3.615402915943989,-6.441748444612499,7.73037056509012,-56.69167482744433,28.38114370675257,-112.317694332735,-1.065655322153688
10,27,-6.385521632068038,4.009918234716055,-14.24481695306194,1.47377368892586,-.8951948509730903,4.868479733576602,-10.43723978824639,8.646850086300205,.6405431450123951,3.594260128660031,-6.404077258229566,7.685163548254356,-56.36014330800381,28.21517147682374,-111.6608632202001,-1.059423395807478
10.1,27,-6.34795959682745,3.98633039041317,-14.16102359251475,1.465104398859854,-.8899289788209112,4.839841508260861,-10.37584402589421,8.595986068252389,.63677522978598,3.573117341376039,-6.366406071846566,7.639956531418525,-56.02861178856329,28.04919924656638,-111.0040321070214,-1.053191470105183
10.2,27,-6.310397919804978,3.962742771055057,-14.07723103106934,1.456435191459384,-.8846631568878108,4.811203556037264,-10.31444884901188,8.54512253523626,.6330073504930674,3.551974755702234,-6.328735244678767,7.594749945664902,-55.69708343084166,27.88322859934495,-110.347207258255,-1.046959603428348
