temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-20,27,44.622772,74.312851,-101.02774,190.27328,29.981058,92.476662,-151.26987,211.23198,79.458595,129.48044,-174.31839,333.2356,49.477535,162.40584,-268.83206,367.78711
-19.9,27,44.527832,74.154739,-100.81278,189.86845,29.917269,92.2799,-150.94801,210.78255,79.289528,129.20494,-173.94751,332.52658,49.372265,162.06029,-268.26007,367.00458
-19.799999,27,44.432888,73.996628,-100.59783,189.46361,29.853477,92.083145,-150.62616,210.33311,79.120468,128.92946,-173.57661,331.81757,49.266991,161.71474,-267.68808,366.22208
-19.700001,27,44.337948,73.838516,-100.38288,189.05878,29.78969,91.886391,-150.30432,209.8837,78.951408,128.65396,-173.20573,331.10855,49.16172,161.3692,-267.11612,365.43954
-19.6,27,44.243004,73.680405,-100.16793,188.65395,29.725901,91.689629,-149.98247,209.43427,78.782349,128.37848,-172.83484,330.39954,49.05645,161.02365,-266.54413,364.65701
-19.5,27,44.148064,73.522285,-99.952972,188.2491,29.662109,91.492867,-149.66061,208.98483,78.613289,128.10298,-172.46394,329.69052,48.95118,160.67812,-265.97214,363.87448
-19.4,27,44.05312,73.364174,-99.738022,187.84427,29.59832,91.296112,-149.33876,208.5354,78.444229,127.82749,-172.09305,328.98151,48.845905,160.33257,-265.40015,363.09195
-19.299999,27,43.958179,73.206062,-99.523071,187.43942,29.534531,91.09935,-149.01691,208.08597,78.275169,127.552,-171.72217,328.27249,48.740635,159.98701,-264.82816,362.30945
-19.200001,27,43.863239,73.047951,-99.308121,187.03459,29.470741,90.902596,-148.69507,207.63655,78.10611,127.27651,-171.35127,327.56351,48.635365,159.64148,-264.2562,361.52692
-19.1,27,43.768295,72.889839,-99.093163,186.62976,29.406952,90.705833,-148.37321,207.18712,77.93705,127.00102,-170.98039,326.85449,48.530094,159.29594,-263.6842,360.74438
-19,27,43.673351,72.731728,-98.878212,186.22491,29.343163,90.509071,-148.05136,206.73769,77.767982,126.72553,-170.6095,326.14548,48.424824,158.95039,-263.11221,359.96185
-18.9,27,43.578411,72.573616,-98.663261,185.82008,29.279373,90.312317,-147.72951,206.28825,77.598923,126.45004,-170.2386,325.43646,48.31955,158.60484,-262.54022,359.17932
-18.799999,27,43.483467,72.415504,-98.448303,185.41524,29.215584,90.115555,-147.40765,205.83882,77.429863,126.17455,-169.86771,324.72745,48.214279,158.25929,-261.96826,358.39682
-18.700001,27,43.388527,72.257393,-98.233353,185.01041,29.151794,89.9188,-147.08582,205.3894,77.260803,125.89906,-169.49683,324.01843,48.109009,157.91376,-261.39627,357.61429
-18.6,27,43.293587,72.099281,-98.018402,184.60558,29.088005,89.722038,-146.76396,204.93997,77.091743,125.62357,-169.12593,323.30942,48.003738,157.56822,-260.82428,356.83176
-18.5,27,43.198643,71.941162,-97.803452,184.20073,29.024216,89.525276,-146.44211,204.49054,76.922684,125.34808,-168.75505,322.6004,47.898464,157.22267,-260.25232,356.04922
-18.4,27,43.103699,71.783051,-97.588493,183.7959,28.960426,89.328522,-146.12025,204.04111,76.753616,125.07259,-168.38416,321.89139,47.793194,156.87712,-259.68033,355.26669
-18.299999,27,43.008759,71.624939,-97.373543,183.39105,28.896635,89.13176,-145.7984,203.59167,76.584557,124.7971,-168.01326,321.18237,47.687923,156.53157,-259.10834,354.48419
-18.200001,27,42.913818,71.466827,-97.158592,182.98622,28.832848,88.935005,-145.47656,203.14226,76.415497,124.52161,-167.64238,320.47339,47.582653,156.18604,-258.53635,353.70166
-18.1,27,42.818874,71.308716,-96.943642,182.58139,28.769058,88.738243,-145.15471,202.69283,76.246437,124.24612,-167.27148,319.76437,47.477379,155.8405,-257.96439,352.91913
-18,27,42.72393,71.150604,-96.728683,182.17654,28.705269,88.541489,-144.83286,202.24339,76.077377,123.97063,-166.90059,319.05536,47.372108,155.49495,-257.3924,352.1366
-17.9,27,42.62899,70.992493,-96.513733,181.77171,28.641478,88.344727,-144.511,201.79396,75.908318,123.69514,-166.52971,318.34634,47.266838,155.1494,-256.8204,351.35406
-17.799999,27,42.534046,70.834373,-96.298782,181.36687,28.577688,88.147964,-144.18915,201.34453,75.73925,123.41965,-166.15881,317.63733,47.161564,154.80386,-256.24841,350.57153
-17.700001,27,42.439106,70.67627,-96.083832,180.96204,28.513901,87.95121,-143.86731,200.89511,75.570198,123.14416,-165.78792,316.92831,47.056293,154.45831,-255.67644,349.78903
-17.6,27,42.344166,70.51815,-95.868874,180.55721,28.450109,87.754448,-143.54546,200.44568,75.401131,122.86867,-165.41704,316.2193,46.951023,154.11278,-255.10446,349.0065
-17.5,27,42.249222,70.360039,-95.653923,180.15236,28.38632,87.557693,-143.2236,199.99625,75.232071,122.59318,-165.04614,315.51028,46.845753,153.76723,-254.53247,348.22397
