temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_manuft,se_manuft,lowerci_manuft,upperci_manuft,yhat_connmine,se_connmine,lowerci_connmine,upperci_connmine,yhat_agri,se_agri,lowerci_agri,upperci_agri
-3.4,27,-12.2596887,7.354495735927847,-26.67423546,2.154858070480985,-2.467186319,8.947214385423871,-20.00340428,15.06903163825241,-0.822329168,6.979691195821954,-14.50227253,12.85761419939841,6.9968476,35.116608,-61.830437,75.824135,-100.78519,50.453991,-199.6732,-1.8971915
-3.3,27,-12.21936072,7.330303281180509,-26.58649114,2.147769711385022,-2.459070563,8.917782717161504,-19.93760351,15.01946238450829,-0.819624134,6.956731652542226,-14.45456762,12.81531936,6.9738317,35.001091,-61.627048,75.574715,-100.45367,50.288025,-199.01639,-1.8909508
-3.2,27,-12.17903283,7.306110884,-26.49874703,2.140681369272585,-2.450954826,8.888351119,-19.8718029,14.96989324888837,-0.816919106,6.933772163993607,-14.40686282,12.77302461,6.9508157,34.885578,-61.42366,75.325287,-100.12214,50.122059,-198.35956,-1.88471
-3.1,27,-12.13870485,7.281918429468406,-26.41100271,2.133593010295602,-2.44283907,8.858919450788395,-19.80600214,14.92032399516527,-0.814214072,6.910812620712654,-14.35915791,12.73072976848169,6.9277997,34.770061,-61.220268,75.075867,-99.790604,49.956089,-197.70274,-1.8784692
-3,27,-12.09837697,7.257726032442943,-26.3232586,2.126504668183175,-2.434723334,8.829487852649216,-19.74020153,14.87075485951063,-0.811509044,6.887853132164044,-14.31145311,12.68843502539141,6.9047837,34.654545,-61.01688,74.826447,-99.459076,49.790123,-197.04593,-1.8722285
-2.9,27,-12.05804908,7.233533635417476,-26.23551449,2.119416326070739,-2.426607597,8.800056254527755,-19.67440092,14.82118572389072,-0.808804017,6.864893643615492,-14.26374832,12.64614028230124,6.8817682,34.539032,-60.813492,74.577026,-99.127548,49.624157,-196.3891,-1.8659878
-2.8,27,-12.0177211,7.209341180670141,-26.14777017,2.112327966974785,-2.418491841,8.770624586276099,-19.60860015,14.77161647016759,-0.806098983,6.841934100334507,-14.2160434,12.60384543838677,6.8587523,34.423515,-60.6101,74.327606,-98.796013,49.458187,-195.73228,-1.8597469
-2.7,27,-11.97739321,7.185148783644686,-26.06002605,2.105239624862373,-2.410376104,8.741192988172473,-19.54279954,14.72204733458264,-0.803393955,6.818974612,-14.16833861,12.56155069529648,6.8357363,34.308002,-60.406712,74.078186,-98.464485,49.292221,-195.07547,-1.8535062
-2.6,27,-11.93706523,7.160956328958031,-25.97228173,2.098151265885349,-2.402260348,8.711761319885273,-19.47699878,14.67247808078985,-0.800688921,6.796015068506168,-14.12063369,12.51925585138448,6.8127203,34.192486,-60.20332,73.828758,-98.132957,49.126255,-194.41864,-1.8472655
-2.5,27,-11.89673735,7.136763931871873,-25.88453762,2.091062923653961,-2.394144611,8.682329721782313,-19.41119817,14.62290895,-0.797983894,6.773055579972858,-14.0729289,12.47696110832419,6.7897043,34.076969,-59.999931,73.579338,-97.801422,48.960289,-193.76183,-1.8410246
-2.4,27,-11.85640946,7.112571534846412,-25.79679351,2.083974582,-2.386028875,8.652898123660181,-19.34539756,14.57333980958497,-0.795278866,6.750096091,-14.0252241,12.43466636521868,6.7666883,33.961456,-59.796543,73.329918,-97.469894,48.794319,-193.10501,-1.8347839
-2.3,27,-11.81608148,7.088379080159769,-25.70904919,2.076886222564537,-2.377913119,8.623466455,-19.27959679,14.52377055584945,-0.792573832,6.727136548143284,-13.97751919,12.39237152131948,6.7436724,33.84594,-59.593151,73.080498,-97.138367,48.628353,-192.44818,-1.8285432
-2.2,27,-11.7757536,7.064186683,-25.62130508,2.069797880452118,-2.369797382,8.594034857274867,-19.21379618,14.47420142021803,-0.789868805,6.704177059588151,-13.92981439,12.35007677821641,6.7206564,33.730427,-59.389763,72.831078,-96.806831,48.462387,-191.79137,-1.8223023
-2.1,27,-11.73542562,7.039994228386974,-25.53356076,2.062709521356162,-2.361681626,8.564603189018376,-19.14799542,14.42463216648543,-0.787163771,6.681217516307187,-13.88210948,12.30778193430198,6.6976404,33.61491,-59.186375,72.581657,-96.475304,48.296421,-191.13455,-1.8160616
-2,27,-11.69509773,7.015801831361505,-25.44581665,2.055621179243721,-2.353565889,8.535171590906952,-19.08219481,14.37506303088519,-0.784458743,6.658258027752021,-13.83440468,12.26548719119885,6.6746244,33.499393,-58.982983,72.33223,-96.143776,48.130451,-190.47772,-1.8098209
-1.9,27,-11.6547698,6.991609405444767,-25.35807243,2.048532828580068,-2.345450143,8.505739957729357,-19.01639412,14.32549383623124,-0.781753712,6.635298512,-13.78669982,12.2231924,6.6516085,33.383881,-58.779594,72.082809,-95.812241,47.964485,-189.82091,-1.80358
-1.8,27,-11.61444187,6.967416979649408,-25.27032821,2.041444478154313,-2.337334396,8.476308324521645,-18.95059343,14.27592464151826,-0.779048681,6.612338995929023,-13.73899497,12.18089760420703,6.6285925,33.268364,-58.576202,71.833389,-95.480713,47.798519,-189.16409,-1.7973393
-1.7,27,-11.57411398,6.943224582563245,-25.1825841,2.034356135922915,-2.32921866,8.446876726401001,-18.88479283,14.22635550589995,-0.776343654,6.589379507373829,-13.69129017,12.13860286110384,6.6055765,33.152851,-58.372814,71.583969,-95.149185,47.632549,-188.50726,-1.7910986
-1.6,27,-11.53378605,6.919032157,-25.09483988,2.027267785378198,-2.321102913,8.417445093240415,-18.81899214,14.17678631127934,-0.773638623,6.566419991469132,-13.64358531,12.09630806762126,6.5825605,33.037334,-58.169426,71.334549,-94.81765,47.466583,-187.85045,-1.7848579
-1.5,27,-11.49345812,6.894839730851146,-25.00709567,2.020179435,-2.312987167,8.388013460015685,-18.75319145,14.12721712,-0.770933592,6.543460476,-13.59588046,12.05401327409926,6.5595446,32.921818,-57.966034,71.085129,-94.486122,47.300617,-187.19363,-1.778617
-1.4,27,-11.45313018,6.870647304934392,-24.91935145,2.013091084169815,-2.304871421,8.358581826835298,-18.68739076,14.07764792187358,-0.768228561,6.520500959642543,-13.5481756,12.01171848,6.5365286,32.806305,-57.762646,70.835701,-94.154594,47.134651,-186.5368,-1.7723763
-1.3,27,-11.41280225,6.846454879078335,-24.83160724,2.006002733625094,-2.296755674,8.329150193616902,-18.62159008,14.02807872713966,-0.765523531,6.497541443731259,-13.50047075,11.96942368712691,6.5135126,32.690788,-57.559258,70.586281,-93.823059,46.968681,-185.87999,-1.7661356
-1.2,27,-11.37247437,6.822262482052871,-24.74386312,1.998914391512663,-2.288639937,8.299718595534264,-18.55578947,13.97850959159584,-0.762818503,6.474581955182674,-13.45276595,11.92712894403668,6.4904971,32.575275,-57.355865,70.336861,-93.491531,46.802715,-185.22318,-1.7598947
-1.1,27,-11.33214643,6.798070056136129,-24.65611891,1.991826040849002,-2.280524191,8.270286962329337,-18.48998878,13.92894039688832,-0.760113472,6.451622439257843,-13.4050611,11.88483415051464,6.4674811,32.459759,-57.152477,70.08744,-93.160004,46.636749,-184.56635,-1.753654
-1,27,-11.2918185,6.773877630280079,-24.56837469,1.984737690304293,-2.272408445,8.240855329141628,-18.42418809,13.87937120221455,-0.757408441,6.428662923353098,-13.35735624,11.84253935703196,6.4444652,32.344242,-56.949089,69.83802,-92.828468,46.470783,-183.90953,-1.7474133
-0.9,27,-11.25149057,6.749685204424027,-24.48063048,1.977649339759582,-2.264292698,8.211423695974899,-18.3583874,13.82980200758189,-0.754703411,6.405703407448392,-13.30965138,11.80024456354937,6.4214492,32.228729,-56.745697,69.588593,-92.496941,46.304813,-183.25272,-1.7411724
-0.8,27,-11.21116266,6.725492792952922,-24.39288631,1.970560993371532,-2.256176957,8.181992080328927,-18.29258676,13.78023284245193,-0.751998382,6.382743905,-13.26194656,11.75794979522762,6.3984332,32.113213,-56.542309,69.339172,-92.165413,46.138847,-182.59589,-1.7349317
-0.7,27,-11.17083473,6.701300367036168,-24.3051421,1.963472642707847,-2.24806121,8.152560447104198,-18.22678607,13.73066365,-0.749293351,6.359784389292451,-13.2142417,11.71565500173216,6.3754172,31.997698,-56.338921,69.089752,-91.833878,45.972881,-181.93907,-1.728691
-0.6,27,-11.13050682,6.677107955625759,-24.21739793,1.956384296,-2.239945469,8.123128831462614,-18.16098542,13.68109448258424,-0.746588322,6.336824887063651,-13.16653688,11.67336023344152,6.3524013,31.882183,-56.135529,68.840332,-91.50235,45.806911,-181.28226,-1.7224503
-0.5,27,-11.09017888,6.652915529709015,-24.12965372,1.949295945775093,-2.231829722,8.093697198288549,-18.09518473,13.63152528793721,-0.743883291,6.313865371161918,-13.11883202,11.63106543996475,6.3293853,31.766668,-55.93214,68.590912,-91.170822,45.640945,-180.62543,-1.7162094
-0.4,27,-11.04985096,6.628723111075782,-24.04190953,1.942207597368188,-2.223713979,8.064265573850033,-18.02938407,13.58195610799286,-0.741178261,6.290905862081581,-13.07112718,11.58877065905151,6.3063693,31.651154,-55.728748,68.341492,-90.839287,45.474979,-179.96861,-1.7099687
-0.3,27,-11.00952304,6.604530692381855,-23.95416533,1.935119248842325,-2.215598235,8.034833949428561,-17.9635834,13.53238692808191,-0.738473231,6.267946353001807,-13.02342234,11.54647587813937,6.2833533,31.535637,-55.52536,68.092064,-90.507759,45.309013,-179.3118,-1.703728
-0.2,27,-10.96919512,6.580338270106863,-23.86642113,1.928030899307034,-2.207482489,8.005402320628381,-17.89778272,13.48281774,-0.7357682,6.244986840514644,-12.97571749,11.50418109095195,6.2603374,31.420122,-55.321972,67.842644,-90.176231,45.143044,-178.65497,-1.6974871
-0.1,27,-10.92886719,6.556145849652747,-23.77867694,1.920942550335928,-2.199366745,7.975970694022904,-17.83198205,13.43324855721135,-0.73306317,6.222027329737296,-12.92801265,11.46188630691417,6.2373214,31.304607,-55.11858,67.593224,-89.844696,44.977077,-177.99815,-1.6912464
0,27,-10.88853927,6.531953429198651,-23.69093274,1.913854201364861,-2.191251,7.946539067397278,-17.76618137,13.38367937358502,-0.73035814,6.199067818954205,-12.8803078,11.41959152286514,6.2143054,31.189093,-54.915192,67.343803,-89.513168,44.811111,-177.34134,-1.6850057
0.1,27,-10.84821134,6.507761008744532,-23.60318854,1.906765852393749,-2.183135256,7.917107440776849,-17.7003807,13.33411018996886,-0.72765311,6.176108308157997,-12.83260296,11.37729673879039,6.1912894,31.073576,-54.711803,67.094383,-89.181641,44.645145,-176.68451,-1.6787648
0.2,27,-10.80788342,6.483568588290431,-23.51544435,1.899677503422675,-2.175019511,7.887675814,-17.63458003,13.28454100638203,-0.72494808,6.153148797,-12.78489811,11.33500195475267,6.1682734,30.958061,-54.508411,66.844963,-88.850105,44.479176,-176.02769,-1.6725241
0.3,27,-10.76755549,6.459376166015437,-23.42770014,1.892589153887377,-2.166903766,7.858244185356906,-17.56877935,13.23497182,-0.722243049,6.130189284893512,-12.73719327,11.29270716756524,6.1452579,30.842546,-54.305023,66.595535,-88.518578,44.31321,-175.37088,-1.6662834
0.4,27,-10.72722757,6.435183747,-23.33995595,1.885500805361515,-2.158788022,7.828812560949268,-17.50297868,13.18540263918647,-0.719538019,6.107229775813668,-12.68948843,11.25041238665297,6.122242,30.727032,-54.101635,66.346115,-88.18705,44.147243,-174.71405,-1.6600426
0.5,27,-10.68689965,6.410991328688276,-23.25221176,1.878412456954608,-2.150672278,7.799380936521923,-17.43717802,13.13583345926402,-0.716832989,6.084270266733366,-12.64178358,11.20811760573979,6.099226,30.611517,-53.898243,66.096695,-87.855515,43.981274,-174.05724,-1.6538018
0.6,27,-10.64657172,6.386798902771536,-23.16446755,1.871324106290951,-2.142556532,7.769949303316999,-17.37137733,13.08626426,-0.714127958,6.061310751,-12.59407873,11.16582281,6.07621,30.496,-53.694855,65.847275,-87.523987,43.815308,-173.40041,-1.6475611
0.7,27,-10.60624381,6.362606491300422,-23.07672338,1.864235759902883,-2.13444079,7.740517687669722,-17.30557668,13.03669509942398,-0.711422929,6.038351248602837,-12.5463739,11.12352804,6.053194,30.380486,-53.491463,65.597855,-87.192459,43.649342,-172.74359,-1.6413203
0.8,27,-10.56591588,6.338414065505062,-22.98897917,1.857147409477125,-2.126325044,7.711086054476347,-17.23977599,12.98712590473911,-0.708717898,6.015391732691583,-12.49866905,11.08123325047696,6.0301781,30.264971,-53.288074,65.348434,-86.860924,43.483376,-172.08678,-1.6350795
0.9,27,-10.52558797,6.314221653973266,-22.901235,1.850059062970123,-2.118209302,7.681654438830376,-17.17397534,12.93755673960915,-0.706012869,5.992432230446928,-12.45096422,11.03893848215525,6.0071621,30.149456,-53.084686,65.099007,-86.529396,43.317406,-171.42995,-1.6288388
1,27,-10.48526004,6.290029228117208,-22.81349079,1.842970712,-2.110093556,7.652222805655019,-17.10817466,12.88798754495958,-0.703307839,5.969472714542212,-12.40325937,10.99664368867263,5.9841461,30.033941,-52.881294,64.849586,-86.197868,43.15144,-170.77313,-1.6225981
1.1,27,-10.4449321,6.265836802200465,-22.72574657,1.835882361761735,-2.101977809,7.622791172435979,-17.04237397,12.83841835,-0.700602808,5.946513199,-12.35555451,10.95434889518993,5.9611301,29.918425,-52.677906,64.600166,-85.866333,42.985474,-170.11632,-1.6163572
1.2,27,-10.40460417,6.241644376405106,-22.63800235,1.828794011,-2.093862063,7.593359539270528,-16.97657328,12.78884915559425,-0.697897777,5.923553682712638,-12.30784966,10.91205410166792,5.9381142,29.80291,-52.474518,64.350746,-85.534805,42.819508,-169.45949,-1.6101165
1.3,27,-10.36427629,6.217451979379656,-22.55025824,1.821705669223579,-2.085746326,7.563927941142731,-16.91077267,12.73928001996192,-0.695192749,5.900594194164063,-12.26014486,10.86975935857771,5.9150982,29.687395,-52.271126,64.101326,-85.203278,42.653538,-168.80267,-1.6038758
1.4,27,-10.32394835,6.193259553462899,-22.46251402,1.814617318559886,-2.07763058,7.534496308,-16.84497199,12.68971082527248,-0.692487719,5.877634678252746,-12.21244,10.82746456508216,5.8920822,29.57188,-52.067738,63.851902,-84.871742,42.487572,-168.14586,-1.597635
1.5,27,-10.28362042,6.169067127606854,-22.37476981,1.807528968015188,-2.069514834,7.505064674758232,-16.7791713,12.64014163059658,-0.689782688,5.854675162350962,-12.16473515,10.78516977160529,5.8690662,29.456366,-51.864349,63.602482,-84.540215,42.321606,-167.48903,-1.5913942
1.6,27,-10.24329249,6.144874701690099,-22.28702559,1.800440617351498,-2.061399087,7.475633041583358,-16.71337061,12.59057243594796,-0.687077657,5.831715646426145,-12.11703029,10.74287497808327,5.8460503,29.340849,-51.660957,63.353058,-84.208687,42.155636,-166.83221,-1.5851535
1.7,27,-10.20296455,6.120682275834052,-22.19928138,1.793352266806798,-2.053283341,7.446201408378793,-16.64756992,12.54100324124115,-0.684372626,5.808756130521431,-12.06932544,10.70058018460066,5.8230343,29.225334,-51.457569,63.103638,-83.877151,41.98967,-166.1754,-1.5789127
1.8,27,-10.16263667,6.096489878747885,-22.11153726,1.786263924575394,-2.045167604,7.416769810257965,-16.58176931,12.49143410562248,-0.681667599,5.785796641966274,-12.02162064,10.65828544149755,5.8000183,29.109819,-51.254177,62.854218,-83.545624,41.823704,-165.51857,-1.5726719
1.9,27,-10.12230874,6.072297452891835,-22.02379305,1.779175574030685,-2.037051858,7.387338177088118,-16.51596863,12.44186491098371,-0.678962568,5.762837126,-11.97391578,10.61599064798836,5.7770028,28.994305,-51.050789,62.604794,-83.214096,41.657738,-164.86176,-1.5664312
2,27,-10.0819808,6.048105027035785,-21.93604883,1.772087223485977,-2.028936111,7.357906543894067,-16.45016794,12.39229571629751,-0.676257537,5.739877610130136,-11.92621093,10.57369585447997,5.7539868,28.878788,-50.847401,62.355373,-82.882561,41.491768,-164.20494,-1.5601904
2.1,27,-10.04165292,6.02391263,-21.84830472,1.764998881373545,-2.020820375,7.328474945800555,-16.38436733,12.34272658073238,-0.673552509,5.716918121588153,-11.87850613,10.53140111140268,5.7309709,28.763273,-50.644009,62.105953,-82.551033,41.325802,-163.54811,-1.5539496
2.2,27,-10.00132494,5.999720175262983,-21.7605604,1.757910522277585,-2.012704619,7.299043277504732,-16.31856656,12.29315732692269,-0.670847475,5.693958578307162,-11.83080122,10.48910626748819,5.7079549,28.647758,-50.44062,61.856529,-82.219505,41.159836,-162.8913,-1.5477089
2.3,27,-9.960997054,5.975527778237528,-21.67281629,1.750822180165176,-2.004588882,7.269611679400285,-16.25276596,12.24358819133612,-0.668142448,5.670999089752016,-11.78309642,10.44681152,5.6849389,28.532244,-50.237232,61.607109,-81.88797,40.99387,-162.23448,-1.5414681
2.4,27,-9.920669073,5.951335323490181,-21.58507197,1.743733821069196,-1.996473126,7.240180011120247,-16.18696519,12.19401893755737,-0.665437414,5.648039546478818,-11.73539151,10.40451668048589,5.6619229,28.416729,-50.03384,61.357685,-81.556442,40.8279,-161.57765,-1.5352273
2.5,27,-9.880341188,5.927142926464721,-21.49732786,1.736645478956776,-1.988357389,7.210748413015401,-16.12116458,12.14444980197002,-0.662732386,5.625080057922432,-11.68768671,10.36222193738037,5.638907,28.301212,-49.830452,61.108265,-81.224915,40.661934,-160.92084,-1.5289866
2.6,27,-9.840013303,5.902950529439261,-21.40958374,1.729557136844354,-1.980241652,7.181316814894323,-16.05536397,12.09488066635086,-0.660027359,5.602120569389125,-11.63998191,10.31992719432008,5.615891,28.185698,-49.627064,60.858845,-80.893379,40.495968,-160.26402,-1.5227458
2.7,27,-9.799685322,5.878758074752614,-21.32183942,1.722468777867347,-1.972125896,7.151885146633432,-15.98956321,12.04531141260964,-0.657322325,5.579161026109392,-11.592277,10.27763235040807,5.592875,28.070183,-49.423672,60.609421,-80.561852,40.329998,-159.60719,-1.5165051
2.8,27,-9.759357438,5.854565677727152,-21.23409531,1.715380435754922,-1.96401016,7.122453548512365,-15.9237626,11.99574228,-0.654617297,5.556201537560778,-11.5445722,10.23533760731778,5.569859,27.954668,-49.220284,60.360001,-80.230324,40.164032,-158.95038,-1.5102643
2.9,27,-9.719029457,5.830373222979813,-21.14635099,1.708292076658958,-1.955894404,7.093021880260708,-15.85796183,11.94617302326737,-0.651912263,5.533241994279832,-11.49686729,10.19304276340338,5.5468431,27.839153,-49.016891,60.11058,-79.898788,39.998066,-158.29356,-1.5040236
3,27,-9.678701572,5.806180825954356,-21.05860688,1.701203734546542,-1.947778667,7.063590282130389,-15.79216122,11.89660389,-0.649207236,5.510282505731296,-11.44916249,10.15074802031325,5.5238271,27.723637,-48.813503,59.861156,-79.567261,39.8321,-157.63673,-1.4977828
3.1,27,-9.638373687,5.781988429,-20.97086277,1.694115392434108,-1.93966293,7.034158684000067,-15.72636061,11.84703475199282,-0.646502208,5.487323017182662,-11.40145769,10.10845327722292,5.5008111,27.608122,-48.610115,59.611736,-79.235733,39.66613,-156.97992,-1.491542
3.2,27,-9.598045706,5.757795974181552,-20.88311845,1.687027033338149,-1.931547174,7.004727015748411,-15.66055985,11.79746549826969,-0.643797174,5.464363473901696,-11.35375278,10.06615843330849,5.4777951,27.492607,-48.406723,59.362316,-78.904198,39.500164,-156.3231,-1.4853013
3.3,27,-9.557717822,5.733603577156085,-20.79537433,1.679938691225715,-1.923431437,6.975295417627348,-15.59475924,11.74789636265056,-0.641092146,5.441403985353103,-11.30604798,10.02386369021824,5.4547791,27.377092,-48.203335,59.112892,-78.57267,39.334198,-155.66628,-1.4790605
3.4,27,-9.517389841,5.709411122469451,-20.70763001,1.672850332,-1.915315681,6.945863749366456,-15.52895847,11.69832710890933,-0.638387112,5.418444442073373,-11.25834307,9.981568846306226,5.4317632,27.261576,-47.999947,58.863472,-78.241142,39.168228,-155.00946,-1.4728197
3.5,27,-9.477061956,5.685218725443987,-20.6198859,1.665761990136302,-1.907199945,6.916432151245371,-15.46315786,11.64875797329016,-0.635682085,5.395484953540086,-11.21063827,9.939274103245976,5.4087472,27.146061,-47.796555,58.614052,-77.909607,39.002262,-154.35265,-1.466579
3.6,27,-9.436734071,5.661026328,-20.53214179,1.658673648023866,-1.899084208,6.887000553140529,-15.39735725,11.59918883770282,-0.632977057,5.372525464983629,-11.16293347,9.896979360140316,5.3857317,27.030546,-47.593166,58.364628,-77.578079,38.836296,-153.69582,-1.4603382
3.7,27,-9.39640609,5.636833873671185,-20.44439747,1.651585288927912,-1.890968452,6.857568884868769,-15.33155649,11.54961958394029,-0.630272023,5.349565921710485,-11.11522856,9.854684516241212,5.3627157,26.915031,-47.389778,58.115208,-77.246552,38.67033,-153.039,-1.4540975
3.8,27,-9.356078206,5.612641476645719,-20.35665336,1.644496947,-1.882852715,6.828137286755394,-15.26575588,11.50005044833623,-0.627566996,5.326606433155365,-11.06752376,9.812389773138172,5.3396997,26.799517,-47.186386,57.865788,-76.915016,38.50436,-152.38219,-1.4478567
3.9,27,-9.315750225,5.588449021898385,-20.26890904,1.637408587719525,-1.874736959,6.798705618479881,-15.19995511,11.45048119456634,-0.624861962,5.303646889874361,-11.01981885,9.770094929223664,5.3166838,26.684,-46.982998,57.616364,-76.583488,38.338394,-151.72536,-1.4416159
4,27,-9.27542234,5.564256624872925,-20.18116493,1.630320245607104,-1.866621222,6.769274020368069,-15.1341545,11.40091205896534,-0.622156934,5.280687401332311,-10.97211405,9.727800186,5.2936678,26.568485,-46.779606,57.366943,-76.251961,38.172428,-151.06854,-1.4353752
4.1,27,-9.235094455,5.540064227847453,-20.09342081,1.623231903494661,-1.858505486,6.739842422278438,-15.06835389,11.35134292340782,-0.619451907,5.257727912777191,-10.92440926,9.685505443043198,5.2706518,26.452971,-46.576218,57.117523,-75.920425,38.006462,-150.41173,-1.4291344
4.2,27,-9.19476657,5.515871830761298,-20.0056767,1.616143561263279,-1.850389749,6.710410824159061,-15.00255329,11.30177378779199,-0.616746879,5.234768424239672,-10.87670446,9.643210699974656,5.2476358,26.337456,-46.372829,56.868099,-75.588898,37.840492,-149.7549,-1.4228936
4.3,27,-9.154438493,5.491679318413482,-19.91793217,1.609055185421717,-1.842273974,6.680979085715946,-14.93675236,11.25220441584558,-0.614041838,5.211808826216492,-10.82899943,9.600915755216748,5.2246199,26.221941,-46.169437,56.618679,-75.25737,37.674526,-149.09808,-1.4166529
4.4,27,-9.114110609,5.467486921388023,-19.83018806,1.601966843309299,-1.834158237,6.651547488,-14.87095175,11.20263528022481,-0.611336811,5.188849337667904,-10.78129463,9.558621012,5.2016039,26.106424,-45.966049,56.369255,-74.925835,37.50856,-148.44127,-1.4104121
4.5,27,-9.073782724,5.443294524301855,-19.74244395,1.594878501077892,-1.8260425,6.622115889496944,-14.80515115,11.15306614465263,-0.608631783,5.165889849111476,-10.73358984,9.516326269020906,5.1785879,25.99091,-45.762661,56.119835,-74.594307,37.342594,-147.78444,-1.4041713
4.6,27,-9.033454839,5.419102127276394,-19.65469984,1.587790158965468,-1.817926764,6.592684291395118,-14.73935054,11.10349700907121,-0.605926756,5.142930361,-10.68588504,9.474031526,5.1555719,25.875395,-45.559269,55.870415,-74.262779,37.176624,-147.12762,-1.3979306
4.7,27,-8.993126954,5.394909730250925,-19.56695573,1.580701816853029,-1.809811027,6.563252693280055,-14.67354993,11.05392787346384,-0.603221728,5.119970872023034,-10.63818024,9.431736782857547,5.132556,25.75988,-45.355881,55.620995,-73.931244,37.010658,-146.47081,-1.3916899
4.8,27,-8.952798877,5.370717217842417,-19.4792112,1.573613440892514,-1.801695251,6.533820954839362,-14.607749,11.00435850152217,-0.600516688,5.097011274012999,-10.59047521,9.389441838125405,5.10954,25.644363,-45.152489,55.371571,-73.599716,36.844692,-145.81398,-1.3854491
4.9,27,-8.912470992,5.346524820816952,-19.39146708,1.566525098780083,-1.793579515,6.504389356719755,-14.5419484,10.95478936590589,-0.59781166,5.074051785468906,-10.54277042,9.347147095043976,5.086524,25.528849,-44.9491,55.12215,-73.268188,36.678722,-145.15717,-1.3792083
5,27,-8.872143108,5.322332423791491,-19.30372297,1.559436757,-1.785463778,6.474957759,-14.47614779,10.90522023031731,-0.595106633,5.051092296920288,-10.49506562,9.304852351953679,5.063508,25.413334,-44.745712,54.872726,-72.936653,36.512756,-144.50035,-1.3729676
5.1,27,-8.831815223,5.298140026766019,-19.21597886,1.552348414555215,-1.777348041,6.445526161,-14.41034718,10.85565109474307,-0.592401605,5.028132808371749,-10.44736082,9.262557608863537,5.0404925,25.297819,-44.542324,54.623306,-72.605125,36.34679,-143.84352,-1.3667268
5.2,27,-8.791487338,5.273947629740565,-19.12823475,1.545260072442806,-1.769232305,6.416094562396512,-14.34454657,10.80608195912679,-0.589696577,5.005173319827623,-10.39965602,9.220262865782045,5.0174766,25.182304,-44.338932,54.373886,-72.273598,36.180824,-143.18671,-1.360486
5.3,27,-8.751159261,5.249755117332048,-19.04049022,1.538171696482271,-1.761116529,6.386662824,-14.27874565,10.75651258718512,-0.586991537,4.982213721817573,-10.351951,9.177967921049872,4.9944606,25.066788,-44.135544,54.124462,-71.942062,36.014854,-142.52988,-1.3542453
5.4,27,-8.710831376,5.225562720306582,-18.95274611,1.531083354369841,-1.753000792,6.357231225847087,-14.21294504,10.70694345159016,-0.584286509,4.959254233262421,-10.3042462,9.135673177946767,4.9714446,24.951273,-43.932152,53.875042,-71.610535,35.848888,-141.87306,-1.3480045
5.5,27,-8.670503492,5.201370323220424,-18.865002,1.523995012138453,-1.744885056,6.327799627742101,-14.14714443,10.65737431600254,-0.581581482,4.936294744729121,-10.2565414,9.093378434886493,4.9484286,24.835758,-43.728764,53.625622,-71.279007,35.682922,-141.21625,-1.3417637
5.6,27,-8.630175607,5.177177926194962,-18.77725788,1.516906670026028,-1.736769319,6.298368029644993,-14.08134382,10.60780518043036,-0.578876454,4.913335256172696,-10.2088366,9.051083691780894,4.9254127,24.720243,-43.525375,53.376198,-70.947472,35.516956,-140.55943,-1.335523
5.7,27,-8.589847722,5.152985529169497,-18.68951377,1.509818327913596,-1.728653582,6.268936431526266,-14.01554321,10.55823604481581,-0.576171427,4.890375767624105,-10.1611318,9.008788948690651,4.9023967,24.604729,-43.321983,53.126778,-70.615944,35.350986,-139.9026,-1.3292823
5.8,27,-8.549519645,5.128793016760987,-18.60176924,1.502729951953077,-1.720537807,6.239504693079979,-13.94974229,10.50866667286317,-0.573466386,4.867416169600958,-10.11342678,8.966494003932807,4.8793807,24.489212,-43.118595,52.877357,-70.284416,35.18502,-139.24579,-1.3230414
5.9,27,-8.50919176,5.104600619735524,-18.51402513,1.49564161,-1.71242207,6.210073094960606,-13.88394168,10.45909753724735,-0.570761359,4.844456681063407,-10.06572198,8.924199260864203,4.8563647,24.373697,-42.915207,52.627934,-69.952881,35.019054,-138.58896,-1.3168007
6,27,-8.468863876,5.080408223,-18.42628102,1.488553268,-1.704306334,6.180641496870973,-13.81814107,10.40952840168982,-0.568056331,4.821497192508253,-10.01801718,8.881904517761095,4.8333488,24.258183,-42.711815,52.378513,-69.621353,34.853085,-137.93214,-1.31056
6.1,27,-8.428535991,5.056215825684593,-18.33853691,1.481464925615787,-1.696190597,6.151209898759157,-13.75234046,10.35995926608881,-0.565351304,4.798537703966286,-9.970312382,8.839609774683833,4.8103328,24.142668,-42.508427,52.129093,-69.289825,34.687119,-137.27533,-1.3043191
6.2,27,-8.388208106,5.032023428659128,-18.2507928,1.474376583503357,-1.68807486,6.121778301,-13.68653985,10.31039013048638,-0.562646276,4.775578215428714,-9.922607584,8.797315031615186,4.7873168,24.027153,-42.305038,51.879669,-68.95829,34.521152,-136.61852,-1.2980784
6.3,27,-8.347880029,5.007830916250621,-18.16304827,1.467288207542842,-1.679959085,6.092346562205917,-13.62073893,10.26082075854471,-0.559941236,4.752618617405579,-9.874902558,8.755020086857368,4.7643008,23.911636,-42.101646,51.630249,-68.626762,34.355186,-135.96169,-1.2918377
