temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,tmax_rcspl_3kn_t0,tmax_rcspl_3kn_t1,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-19,27,-18.550844,11.128513,-40.362331,3.2606404,-19,0,-6.7833567,13.32876,-32.907246,19.340532,10.587336,53.136971,-93.559212,114.73389,17.370691,54.52327,-89.49295,124.23434
-18.9,27,-18.510517,11.104321,-40.274586,3.2535522,-18.9,0,-6.7686105,13.299785,-32.835709,19.298489,10.56432,53.021458,-93.355827,114.48447,17.33293,54.404739,-89.298401,123.96426
-18.8,27,-18.470188,11.080129,-40.18684,3.2464638,-18.799999,0,-6.7538638,13.270808,-32.764172,19.256443,10.541304,52.905941,-93.152435,114.23504,17.295168,54.286213,-89.103851,123.69418
-18.7,27,-18.429861,11.055936,-40.099098,3.2393756,-18.700001,0,-6.7391176,13.241834,-32.692635,19.214399,10.518288,52.790428,-92.949051,113.98563,17.257406,54.167683,-88.909302,123.42412
-18.6,27,-18.389534,11.031744,-40.011353,3.2322872,-18.6,0,-6.724371,13.212858,-32.621098,19.172354,10.495272,52.674911,-92.745659,113.7362,17.219643,54.049156,-88.714752,123.15404
-18.5,27,-18.349205,11.007551,-39.923611,3.2251987,-18.5,0,-6.7096248,13.183882,-32.549561,19.13031,10.472256,52.559395,-92.542267,113.48678,17.181881,53.930626,-88.520203,122.88396
-18.4,27,-18.308876,10.983358,-39.835865,3.2181103,-18.4,0,-6.6948781,13.154906,-32.47802,19.088264,10.44924,52.443882,-92.338875,113.23736,17.144117,53.812096,-88.325653,122.61389
-18.3,27,-18.268549,10.959167,-39.748119,3.2110219,-18.299999,0,-6.6801319,13.125931,-32.406483,19.046221,10.426224,52.328365,-92.135483,112.98793,17.106356,53.693565,-88.131104,122.34381
-18.2,27,-18.228222,10.934974,-39.660378,3.2039337,-18.200001,0,-6.6653852,13.096955,-32.334946,19.004175,10.403208,52.212852,-91.932098,112.73852,17.068594,53.575039,-87.936554,122.07375
-18.1,27,-18.187893,10.910782,-39.572632,3.1968453,-18.1,0,-6.6506391,13.06798,-32.263409,18.962132,10.380192,52.097336,-91.728706,112.48909,17.03083,53.456512,-87.742004,121.80367
-18,27,-18.147566,10.886589,-39.484886,3.1897571,-18,0,-6.6358924,13.039004,-32.191872,18.920086,10.357176,51.981819,-91.525322,112.23967,16.993069,53.337982,-87.547455,121.53359
-17.9,27,-18.107237,10.862396,-39.397144,3.1826687,-17.9,0,-6.6211462,13.010029,-32.120335,18.878042,10.33416,51.866306,-91.32193,111.99025,16.955305,53.219452,-87.352905,121.26351
-17.8,27,-18.06691,10.838204,-39.309399,3.1755803,-17.799999,0,-6.6063995,12.981053,-32.048798,18.835997,10.311144,51.75079,-91.118538,111.74083,16.917543,53.100922,-87.158356,120.99344
-17.7,27,-18.026583,10.814012,-39.221657,3.1684921,-17.700001,0,-6.5916533,12.952078,-31.977259,18.793953,10.288128,51.635277,-90.915154,111.49141,16.879782,52.982395,-86.963806,120.72337
-17.6,27,-17.986254,10.78982,-39.133911,3.1614037,-17.6,0,-6.5769067,12.923102,-31.905722,18.751907,10.265112,51.51976,-90.711761,111.24199,16.84202,52.863865,-86.769257,120.45329
-17.5,27,-17.945927,10.765627,-39.046165,3.1543152,-17.5,0,-6.5621605,12.894127,-31.834185,18.709864,10.242096,51.404243,-90.508369,110.99256,16.804256,52.745338,-86.574707,120.18322
-17.4,27,-17.905598,10.741434,-38.958424,3.1472268,-17.4,0,-6.5474138,12.86515,-31.762646,18.667818,10.21908,51.288727,-90.304977,110.74314,16.766495,52.626808,-86.380157,119.91314
-17.3,27,-17.865271,10.717242,-38.870678,3.1401384,-17.299999,0,-6.5326676,12.836175,-31.691109,18.625774,10.196064,51.173214,-90.101593,110.49372,16.728731,52.508278,-86.1856,119.64307
-17.2,27,-17.824942,10.693049,-38.782936,3.1330502,-17.200001,0,-6.517921,12.8072,-31.619572,18.583729,10.173049,51.057701,-89.898201,110.2443,16.690969,52.389751,-85.991058,119.37299
-17.1,27,-17.784615,10.668858,-38.69519,3.1259618,-17.1,0,-6.5031748,12.778224,-31.548035,18.541685,10.150032,50.942184,-89.694817,109.99488,16.653208,52.271221,-85.796509,119.10292
-17,27,-17.744286,10.644665,-38.607445,3.1188736,-17,0,-6.4884281,12.749249,-31.476496,18.49964,10.127016,50.826668,-89.491425,109.74545,16.615444,52.152695,-85.601952,118.83285
-16.9,27,-17.703959,10.620472,-38.519703,3.1117852,-16.9,0,-6.4736819,12.720273,-31.404959,18.457596,10.104,50.711151,-89.288033,109.49603,16.577682,52.034164,-85.407402,118.56277
-16.8,27,-17.66363,10.59628,-38.431957,3.1046968,-16.799999,0,-6.4589353,12.691298,-31.333422,18.41555,10.080984,50.595638,-89.084641,109.24661,16.539919,51.915634,-85.212852,118.29269
-16.7,27,-17.623302,10.572088,-38.344215,3.0976086,-16.700001,0,-6.4441891,12.662322,-31.261885,18.373507,10.057969,50.480125,-88.881256,108.99719,16.502157,51.797108,-85.018311,118.02262
-16.6,27,-17.582975,10.547895,-38.25647,3.0905201,-16.6,0,-6.4294424,12.633347,-31.190346,18.331461,10.034953,50.364609,-88.677864,108.74777,16.464396,51.678577,-84.823753,117.75255
-16.5,27,-17.542646,10.523703,-38.168724,3.0834317,-16.5,0,-6.4146962,12.604371,-31.118809,18.289417,10.011937,50.249092,-88.474472,108.49835,16.426632,51.560047,-84.629204,117.48247
-16.4,27,-17.502319,10.49951,-38.080982,3.0763433,-16.4,0,-6.3999496,12.575396,-31.047272,18.247372,9.9889212,50.133575,-88.271088,108.24892,16.38887,51.441521,-84.434654,117.21239
-16.3,27,-17.46199,10.475318,-37.993237,3.0692551,-16.299999,0,-6.3852034,12.546419,-30.975733,18.205328,9.9659042,50.018063,-88.067696,107.9995,16.351109,51.32299,-84.240105,116.94232
-16.2,27,-17.421663,10.451126,-37.905495,3.0621667,-16.200001,0,-6.3704567,12.517445,-30.904198,18.163282,9.9428892,49.90255,-87.864311,107.75008,16.313347,51.204464,-84.045555,116.67225
-16.1,27,-17.381334,10.426933,-37.817749,3.0550785,-16.1,0,-6.3557105,12.488468,-30.832659,18.121239,9.9198732,49.787033,-87.660919,107.50066,16.275583,51.085934,-83.851006,116.40218
-16,27,-17.341007,10.40274,-37.730003,3.0479901,-16,0,-6.3409638,12.459493,-30.761122,18.079193,9.8968573,49.671516,-87.457527,107.25124,16.237822,50.967403,-83.656456,116.1321
-15.9,27,-17.300678,10.378548,-37.642258,3.0409017,-15.9,0,-6.3262177,12.430517,-30.689583,18.037149,9.8738413,49.556,-87.254135,107.00182,16.200058,50.848877,-83.461906,115.86202
-15.8,27,-17.260351,10.354356,-37.554516,3.0338132,-15.8,0,-6.311471,12.401542,-30.618046,17.995104,9.8508253,49.440487,-87.050751,106.7524,16.162296,50.730347,-83.267357,115.59195
-15.7,27,-17.220022,10.330163,-37.46677,3.0267251,-15.7,0,-6.2967248,12.372566,-30.546509,17.95306,9.8278093,49.32497,-86.847359,106.50298,16.124535,50.611816,-83.072807,115.32188
-15.6,27,-17.179695,10.305971,-37.379028,3.0196366,-15.6,0,-6.2819781,12.343591,-30.474972,17.911015,9.8047934,49.209457,-86.643967,106.25356,16.086771,50.49329,-82.878258,115.0518
-15.5,27,-17.139368,10.281778,-37.291283,3.0125482,-15.5,0,-6.2672319,12.314615,-30.403435,17.868971,9.7817774,49.093941,-86.440582,106.00414,16.049009,50.37476,-82.683708,114.78172
-15.4,27,-17.099039,10.257586,-37.203537,3.0054598,-15.4,0,-6.2524853,12.28564,-30.331896,17.826925,9.7587614,48.978424,-86.23719,105.75471,16.011246,50.256229,-82.489159,114.51165
-15.3,27,-17.058712,10.233394,-37.115795,2.9983716,-15.3,0,-6.2377391,12.256664,-30.260359,17.784882,9.7357454,48.862911,-86.033798,105.50529,15.973484,50.137703,-82.294609,114.24158
-15.2,27,-17.018383,10.209201,-37.028049,2.9912832,-15.2,0,-6.2229924,12.227689,-30.188822,17.742836,9.7127295,48.747395,-85.830414,105.25587,15.935722,50.019173,-82.10006,113.9715
-15.1,27,-16.978056,10.185009,-36.940308,2.984195,-15.1,0,-6.2082462,12.198713,-30.117285,17.700792,9.6897135,48.631882,-85.627022,105.00645,15.89796,49.900646,-81.90551,113.70142
-15,27,-16.937727,10.160816,-36.852562,2.9771066,-15,0,-6.1934996,12.169737,-30.045746,17.658747,9.6666975,48.516365,-85.42363,104.75703,15.860197,49.782116,-81.71096,113.43135
-14.9,27,-16.8974,10.136624,-36.764816,2.9700181,-14.9,0,-6.1787534,12.140761,-29.974209,17.616703,9.6436815,48.400848,-85.220238,104.50761,15.822434,49.663586,-81.516403,113.16128
-14.8,27,-16.857073,10.112432,-36.677074,2.96293,-14.8,0,-6.1640067,12.111786,-29.902672,17.574657,9.6206656,48.285336,-85.016853,104.25819,15.784673,49.545059,-81.321861,112.8912
-14.7,27,-16.816744,10.088239,-36.589329,2.9558415,-14.7,0,-6.1492605,12.08281,-29.831135,17.532614,9.5976496,48.169819,-84.813461,104.00876,15.74691,49.426529,-81.127304,112.62112
-14.6,27,-16.776417,10.064047,-36.501587,2.9487531,-14.6,0,-6.1345139,12.053835,-29.759596,17.490568,9.5746336,48.054306,-84.610077,103.75934,15.709147,49.308002,-80.932755,112.35105
-14.5,27,-16.736088,10.039854,-36.413841,2.9416647,-14.5,0,-6.1197677,12.024859,-29.688059,17.448524,9.5516176,47.938789,-84.406685,103.50992,15.671386,49.189472,-80.738205,112.08098
-14.4,27,-16.695761,10.015662,-36.326096,2.9345765,-14.4,0,-6.105021,11.995884,-29.616522,17.406479,9.5286016,47.823273,-84.203293,103.2605,15.633623,49.070942,-80.543655,111.81091
-14.3,27,-16.655432,9.9914694,-36.238354,2.9274881,-14.3,0,-6.0902748,11.966908,-29.544985,17.364435,9.5055857,47.70776,-83.999901,103.01108,15.59586,48.952415,-80.349106,111.54083
-14.2,27,-16.615105,9.9672766,-36.150608,2.9203997,-14.2,0,-6.0755281,11.937933,-29.473446,17.32239,9.4825697,47.592243,-83.796516,102.76166,15.558098,48.833885,-80.154556,111.27075
-14.1,27,-16.574776,9.9430847,-36.062866,2.9133115,-14.1,0,-6.060782,11.908957,-29.401909,17.280346,9.4595537,47.47673,-83.593124,102.51224,15.520336,48.715355,-79.960007,111.00068
-14,27,-16.534449,9.9188919,-35.975121,2.9062231,-14,0,-6.0460353,11.879982,-29.330372,17.2383,9.4365377,47.361214,-83.389732,102.26281,15.482574,48.596828,-79.765457,110.73061
-13.9,27,-16.49412,9.8947001,-35.887375,2.8991346,-13.9,0,-6.0312891,11.851006,-29.258833,17.196257,9.4135218,47.245697,-83.186348,102.01339,15.444811,48.478298,-79.570908,110.46053
-13.8,27,-16.453793,9.8705072,-35.799633,2.8920465,-13.8,0,-6.0165424,11.822031,-29.187296,17.154211,9.3905058,47.130184,-82.982956,101.76397,15.407049,48.359772,-79.376358,110.19045
-13.7,27,-16.413465,9.8463154,-35.711887,2.884958,-13.7,0,-6.0017962,11.793055,-29.115759,17.112167,9.3674898,47.014668,-82.779564,101.51455,15.369287,48.241241,-79.181808,109.92038
-13.6,27,-16.373137,9.8221226,-35.624146,2.8778696,-13.6,0,-5.9870496,11.764079,-29.044222,17.070122,9.3444748,46.899155,-82.57618,101.26513,15.331524,48.122711,-78.987259,109.65031
-13.5,27,-16.332809,9.7979298,-35.5364,2.8707812,-13.5,0,-5.9723034,11.735104,-28.972685,17.028078,9.3214579,46.783638,-82.372787,101.0157,15.293761,48.004185,-78.792709,109.38023
-13.4,27,-16.29248,9.7737379,-35.448654,2.863693,-13.4,0,-5.9575567,11.706128,-28.901146,16.986032,9.2984419,46.668121,-82.169395,100.76628,15.255999,47.885654,-78.59816,109.11015
-13.3,27,-16.252153,9.7495451,-35.360912,2.8566046,-13.3,0,-5.9428105,11.677153,-28.829609,16.943989,9.2754269,46.552608,-81.966011,100.51686,15.218237,47.767124,-78.40361,108.84008
-13.2,27,-16.211824,9.7253532,-35.273167,2.8495162,-13.2,0,-5.9280639,11.648177,-28.758072,16.901943,9.2524109,46.437092,-81.762619,100.26744,15.180474,47.648598,-78.209061,108.57001
-13.1,27,-16.171497,9.7011604,-35.185421,2.842428,-13.1,0,-5.9133177,11.619202,-28.686535,16.8599,9.2293949,46.321579,-81.559227,100.01802,15.142713,47.530067,-78.014511,108.29993
-13,27,-16.131168,9.6769676,-35.097679,2.8353395,-13,0,-5.898571,11.590226,-28.614996,16.817854,9.2063789,46.206062,-81.355843,99.768593,15.10495,47.411537,-77.819962,108.02986
-12.9,27,-16.090841,9.6527758,-35.009933,2.8282511,-12.9,0,-5.8838248,11.561251,-28.543459,16.77581,9.183363,46.090546,-81.152451,99.519173,15.067187,47.293011,-77.625412,107.75978
-12.8,27,-16.050514,9.628583,-34.922192,2.8211629,-12.8,0,-5.8690782,11.532275,-28.471922,16.733765,9.160347,45.975033,-80.949059,99.269753,15.029425,47.17448,-77.430862,107.48971
-12.7,27,-16.010185,9.6043911,-34.834446,2.8140745,-12.7,0,-5.854332,11.5033,-28.400385,16.691721,9.137331,45.859516,-80.745667,99.020332,14.991663,47.055954,-77.236305,107.21964
-12.6,27,-15.969858,9.5801983,-34.7467,2.8069861,-12.6,0,-5.8395853,11.474324,-28.328848,16.649675,9.114315,45.744003,-80.542282,98.770912,14.9539,46.937424,-77.041763,106.94956
-12.5,27,-15.92953,9.5560055,-34.658958,2.7998979,-12.5,0,-5.8248391,11.445348,-28.257309,16.607632,9.0912991,45.628487,-80.33889,98.521492,14.916138,46.818893,-76.847206,106.67948
-12.4,27,-15.889201,9.5318136,-34.571213,2.7928095,-12.4,0,-5.8100924,11.416372,-28.185772,16.565586,9.0682831,45.51297,-80.135498,98.272064,14.878375,46.700367,-76.652657,106.40941
-12.3,27,-15.848874,9.5076208,-34.483467,2.7857211,-12.3,0,-5.7953463,11.387397,-28.114235,16.523542,9.0452671,45.397457,-79.932114,98.022644,14.840613,46.581837,-76.458107,106.13934
-12.2,27,-15.808546,9.483429,-34.395725,2.7786326,-12.2,0,-5.7805996,11.358421,-28.042696,16.481497,9.0222511,45.28194,-79.728722,97.773224,14.802851,46.463306,-76.263557,105.86926
-12.1,27,-15.768218,9.4592361,-34.30798,2.7715445,-12.1,0,-5.7658534,11.329446,-27.971159,16.439453,8.9992352,45.166428,-79.525337,97.523804,14.765088,46.34478,-76.069008,105.59919
-12,27,-15.72789,9.4350443,-34.220238,2.764456,-12,0,-5.7511067,11.30047,-27.899622,16.397408,8.9762192,45.050911,-79.321945,97.274384,14.727326,46.22625,-75.874458,105.32911
-11.9,27,-15.687562,9.4108515,-34.132492,2.7573676,-11.9,0,-5.7363605,11.271495,-27.828085,16.355364,8.9532032,44.935394,-79.118553,97.024956,14.689564,46.107719,-75.679909,105.05904
-11.8,27,-15.647234,9.3866587,-34.044746,2.7502794,-11.8,0,-5.7216139,11.242519,-27.756546,16.313318,8.9301872,44.819881,-78.915161,96.775536,14.651801,45.989193,-75.485359,104.78896
-11.7,27,-15.606906,9.3624668,-33.957005,2.743191,-11.7,0,-5.7068677,11.213544,-27.685009,16.271275,8.9071712,44.704365,-78.711777,96.526115,14.614038,45.870663,-75.29081,104.51889
-11.6,27,-15.566579,9.338274,-33.869259,2.7361026,-11.6,0,-5.692121,11.184568,-27.613472,16.229229,8.8841553,44.588852,-78.508385,96.276695,14.576277,45.752136,-75.09626,104.24882
-11.5,27,-15.526251,9.3140821,-33.781517,2.7290144,-11.5,0,-5.6773748,11.155593,-27.541935,16.187185,8.8611393,44.473335,-78.304993,96.027275,14.538514,45.633606,-74.901711,103.97874
-11.4,27,-15.485923,9.2898893,-33.693771,2.721926,-11.4,0,-5.6626282,11.126616,-27.470396,16.14514,8.8381233,44.357819,-78.101608,95.777855,14.500751,45.515076,-74.707161,103.70866
-11.3,27,-15.445595,9.2656965,-33.606026,2.7148376,-11.3,0,-5.647882,11.097641,-27.398859,16.103096,8.8151073,44.242306,-77.898216,95.528435,14.46299,45.396549,-74.512611,103.43859
-11.2,27,-15.405267,9.2415047,-33.518284,2.7077494,-11.2,0,-5.6331353,11.068666,-27.327322,16.06105,8.7920914,44.126789,-77.694824,95.279007,14.425227,45.278019,-74.318062,103.16852
-11.1,27,-15.364939,9.2173119,-33.430538,2.7006609,-11.1,0,-5.6183891,11.03969,-27.255785,16.019007,8.7690754,44.011276,-77.49144,95.029587,14.387465,45.159492,-74.123512,102.89844
-11,27,-15.324611,9.19312,-33.342793,2.6935725,-11,0,-5.6036425,11.010715,-27.184246,15.976962,8.7460594,43.89576,-77.288048,94.780167,14.349702,45.040962,-73.928963,102.62836
-10.9,27,-15.284283,9.1689272,-33.255051,2.6864841,-10.9,0,-5.5888963,10.981739,-27.112709,15.934916,8.7230434,43.780243,-77.084656,94.530746,14.311939,44.922432,-73.734413,102.35829
-10.8,27,-15.243955,9.1447344,-33.167305,2.6793959,-10.8,0,-5.5741496,10.952764,-27.041172,15.892873,8.7000275,43.66473,-76.881271,94.281326,14.274178,44.803905,-73.539864,102.08822
-10.7,27,-15.203627,9.1205425,-33.079563,2.6723075,-10.7,0,-5.5594034,10.923788,-26.969635,15.850828,8.6770115,43.549213,-76.677879,94.031898,14.236415,44.685375,-73.345314,101.81814
-10.6,27,-15.1633,9.0963497,-32.991817,2.6652193,-10.6,0,-5.5446568,10.894813,-26.898098,15.808784,8.6539955,43.433701,-76.474487,93.782478,14.198653,44.566849,-73.150764,101.54807
-10.5,27,-15.122972,9.0721579,-32.904072,2.6581309,-10.5,0,-5.5299106,10.865837,-26.826559,15.766739,8.6309795,43.318184,-76.271103,93.533058,14.160891,44.448318,-72.956215,101.27799
-10.4,27,-15.082644,9.047965,-32.81633,2.6510425,-10.4,0,-5.5151639,10.836862,-26.755022,15.724693,8.6079636,43.202667,-76.067711,93.283638,14.123128,44.329788,-72.761658,101.00792
-10.3,27,-15.042315,9.0237732,-32.728584,2.643954,-10.3,0,-5.5004177,10.807886,-26.683485,15.68265,8.5849485,43.087154,-75.864319,93.034218,14.085365,44.211262,-72.567116,100.73785
-10.2,27,-15.001987,8.9995804,-32.640839,2.6368659,-10.2,0,-5.485671,10.77891,-26.611946,15.640605,8.5619316,42.971638,-75.660927,92.784798,14.047604,44.092731,-72.372559,100.46777
-10.1,27,-14.961659,8.9753876,-32.553097,2.6297774,-10.1,0,-5.4709249,10.749935,-26.540409,15.59856,8.5389166,42.856125,-75.457542,92.535378,14.009841,43.974201,-72.178009,100.19769
-10,27,-14.921331,8.9511957,-32.465351,2.622689,-10,0,-5.4561782,10.720959,-26.468872,15.556516,8.5159006,42.740608,-75.25415,92.28595,13.972078,43.855675,-71.983459,99.92762
-9.9,27,-14.881003,8.9270029,-32.377609,2.6156008,-9.8999996,0,-5.441432,10.691983,-26.397335,15.51447,8.4928846,42.625092,-75.050758,92.03653,13.934316,43.737144,-71.78891,99.657547
-9.800000000000001,27,-14.840675,8.9028111,-32.289864,2.6085124,-9.8000002,0,-5.4266853,10.663008,-26.325798,15.472426,8.4698687,42.509579,-74.847374,91.787109,13.896554,43.618614,-71.59436,99.387474
-9.699999999999999,27,-14.800347,8.8786182,-32.202118,2.601424,-9.6999998,0,-5.4119391,10.634032,-26.254259,15.430382,8.4468527,42.394062,-74.643982,91.537689,13.858791,43.500088,-71.399811,99.117393
-9.6,27,-14.76002,8.8544254,-32.114376,2.5943358,-9.6000004,0,-5.3971925,10.605057,-26.182722,15.388337,8.4238367,42.278549,-74.440598,91.288269,13.821029,43.381557,-71.205261,98.847321
-9.5,27,-14.719692,8.8302336,-32.02663,2.5872474,-9.5,0,-5.3824463,10.576081,-26.111185,15.346292,8.4008207,42.163033,-74.237206,91.038841,13.783267,43.263031,-71.010712,98.577248
-9.4,27,-14.679364,8.8060408,-31.938887,2.5801589,-9.3999996,0,-5.3676996,10.547106,-26.039646,15.304248,8.3778048,42.047516,-74.033813,90.789421,13.745504,43.144501,-70.816162,98.307167
-9.300000000000001,27,-14.639036,8.7818489,-31.851143,2.5730708,-9.3000002,0,-5.3529534,10.51813,-25.968109,15.262203,8.3547888,41.932003,-73.830421,90.540001,13.707742,43.02597,-70.621613,98.037094
-9.199999999999999,27,-14.598708,8.7576561,-31.763399,2.5659823,-9.1999998,0,-5.3382068,10.489155,-25.896572,15.220159,8.3317728,41.816486,-73.627037,90.290581,13.669979,42.907444,-70.427063,97.767021
-9.1,27,-14.55838,8.7334633,-31.675655,2.5588939,-9.1000004,0,-5.3234606,10.460179,-25.825035,15.178114,8.3087568,41.700974,-73.423645,90.041161,13.632217,42.788914,-70.232513,97.496948
-9,27,-14.518052,8.7092714,-31.58791,2.5518055,-9,0,-5.3087139,10.431204,-25.753496,15.136069,8.2857409,41.585457,-73.220253,89.79174,13.594455,42.670383,-70.037964,97.226875
-8.9,27,-14.477724,8.6850786,-31.500166,2.5447173,-8.8999996,0,-5.2939677,10.402227,-25.681959,15.094025,8.2627249,41.46994,-73.016869,89.542313,13.556692,42.551857,-69.843414,96.956795
-8.800000000000001,27,-14.437397,8.6608868,-31.412422,2.5376289,-8.8000002,0,-5.2792211,10.373252,-25.610422,15.05198,8.2397089,41.354427,-72.813477,89.292892,13.51893,42.433327,-69.648865,96.686722
-8.699999999999999,27,-14.397069,8.636694,-31.324678,2.5305405,-8.6999998,0,-5.2644749,10.344276,-25.538885,15.009935,8.2166929,41.238911,-72.610085,89.043472,13.481168,42.314796,-69.454315,96.416649
-8.6,27,-14.356741,8.6125021,-31.236935,2.5234523,-8.6000004,0,-5.2497282,10.315301,-25.467348,14.967891,8.1936769,41.123394,-72.4067,88.794052,13.443405,42.19627,-69.259766,96.146576
-8.5,27,-14.316413,8.5883093,-31.149189,2.5163639,-8.5,0,-5.234982,10.286325,-25.395809,14.925846,8.170661,41.007881,-72.203308,88.544632,13.405643,42.07774,-69.065216,95.876503
-8.4,27,-14.276085,8.5641165,-31.061445,2.5092754,-8.3999996,0,-5.2202353,10.25735,-25.324272,14.883801,8.147645,40.892365,-71.999916,88.295204,13.367881,41.959213,-68.870667,95.606422
-8.300000000000001,27,-14.235757,8.5399246,-30.973701,2.5021873,-8.3000002,0,-5.2054892,10.228374,-25.252735,14.841757,8.124629,40.776852,-71.796532,88.045784,13.330118,41.840683,-68.676117,95.336349
-8.199999999999999,27,-14.195429,8.5157318,-30.885956,2.4950988,-8.1999998,0,-5.1907425,10.199399,-25.181196,14.799712,8.101613,40.661335,-71.59314,87.796364,13.292356,41.722153,-68.481567,95.066277
-8.1,27,-14.155101,8.49154,-30.798212,2.4880104,-8.1000004,0,-5.1759963,10.170424,-25.109659,14.757668,8.0785971,40.545818,-71.389748,87.546944,13.254594,41.603626,-68.287018,94.796204
-8,27,-14.114773,8.4673471,-30.710468,2.4809222,-8,0,-5.1612496,10.141448,-25.038122,14.715623,8.0555811,40.430305,-71.186363,87.297523,13.216831,41.485096,-68.092461,94.526123
-7.9,27,-14.074445,8.4431543,-30.622725,2.4738338,-7.9000001,0,-5.1465034,10.112473,-24.966585,14.673578,8.0325651,40.314789,-70.982971,87.048103,13.179069,41.36657,-67.897911,94.25605
-7.8,27,-14.034118,8.4189625,-30.534981,2.4667454,-7.8000002,0,-5.1317568,10.083497,-24.895048,14.631534,8.0095491,40.199276,-70.779579,86.798683,13.141306,41.248039,-67.703362,93.985977
-7.7,27,-13.99379,8.3947697,-30.447235,2.459657,-7.6999998,0,-5.1170106,10.054521,-24.823509,14.589489,7.9865332,40.083759,-70.576187,86.549255,13.103544,41.129509,-67.508812,93.715904
-7.6,27,-13.953462,8.3705769,-30.359491,2.4525688,-7.5999999,0,-5.1022639,10.025545,-24.751972,14.547444,7.9635177,39.968243,-70.372803,86.299835,13.065782,41.010983,-67.314262,93.445824
-7.5,27,-13.913134,8.346385,-30.271748,2.4454803,-7.5,0,-5.0875177,9.9965696,-24.680435,14.5054,7.9405017,39.85273,-70.169411,86.050415,13.028019,40.892452,-67.119713,93.175751
-7.4,27,-13.872806,8.3221922,-30.184004,2.4383919,-7.4000001,0,-5.0727711,9.9675941,-24.608898,14.463355,7.9174857,39.737213,-69.966019,85.800995,12.990257,40.773922,-66.925163,92.905678
-7.3,27,-13.832478,8.2980003,-30.09626,2.4313037,-7.3000002,0,-5.0580249,9.9386187,-24.537359,14.42131,7.8944697,39.6217,-69.762634,85.551575,12.952495,40.655396,-66.730614,92.635605
-7.2,27,-13.79215,8.2738075,-30.008514,2.4242153,-7.1999998,0,-5.0432782,9.9096432,-24.465822,14.379266,7.8714538,39.506184,-69.559242,85.302147,12.914732,40.536865,-66.536064,92.365532
-7.1,27,-13.751822,8.2496157,-29.920771,2.4171269,-7.0999999,0,-5.028532,9.8806677,-24.394285,14.337221,7.8484378,39.390667,-69.35585,85.052727,12.876969,40.418335,-66.341515,92.095451
-7,27,-13.711493,8.2254229,-29.833027,2.4100387,-7,0,-5.0137854,9.8516922,-24.322746,14.295177,7.8254218,39.275154,-69.152466,84.803307,12.839208,40.299809,-66.146965,91.825378
-6.9,27,-13.671166,8.20123,-29.745283,2.4029503,-6.9000001,0,-4.9990392,9.8227167,-24.251209,14.253132,7.8024058,39.159637,-68.949074,84.553886,12.801445,40.181278,-65.952415,91.555305
