,discrate,year,rcp,variable,pulse,damages
0,1.0,2020.0,rcp45,nocons_betas_SSP3,pulse,0.0032975677494932534
1,1.0,2020.0,rcp85,nocons_betas_SSP3,pulse,0.0003675471965140589
2,1.0,2021.0,rcp45,nocons_betas_SSP3,pulse,0.011112762215648159
3,1.0,2021.0,rcp85,nocons_betas_SSP3,pulse,0.008636283661840547
4,1.0,2022.0,rcp45,nocons_betas_SSP3,pulse,0.017246986233544495
5,1.0,2022.0,rcp85,nocons_betas_SSP3,pulse,0.011037502624193734
6,1.0,2023.0,rcp45,nocons_betas_SSP3,pulse,0.02452551431975656
7,1.0,2023.0,rcp85,nocons_betas_SSP3,pulse,0.017576924778497434
8,1.0,2024.0,rcp45,nocons_betas_SSP3,pulse,0.03413184838409715
9,1.0,2024.0,rcp85,nocons_betas_SSP3,pulse,0.02755113293652032
10,1.0,2025.0,rcp45,nocons_betas_SSP3,pulse,0.04250356356884655
11,1.0,2025.0,rcp85,nocons_betas_SSP3,pulse,0.03944364172294183
12,1.0,2026.0,rcp45,nocons_betas_SSP3,pulse,0.0388130932067968
13,1.0,2026.0,rcp85,nocons_betas_SSP3,pulse,0.032283387251196574
14,1.0,2027.0,rcp45,nocons_betas_SSP3,pulse,0.03989229605792238
15,1.0,2027.0,rcp85,nocons_betas_SSP3,pulse,0.03165110093145172
16,1.0,2028.0,rcp45,nocons_betas_SSP3,pulse,0.04598815727522797
17,1.0,2028.0,rcp85,nocons_betas_SSP3,pulse,0.04238909470904826
18,1.0,2029.0,rcp45,nocons_betas_SSP3,pulse,0.04859747625658535
19,1.0,2029.0,rcp85,nocons_betas_SSP3,pulse,0.048747736873858624
20,1.0,2030.0,rcp45,nocons_betas_SSP3,pulse,0.05123558566498897
21,1.0,2030.0,rcp85,nocons_betas_SSP3,pulse,0.052901362105209654
22,1.0,2031.0,rcp45,nocons_betas_SSP3,pulse,0.06036343493110485
23,1.0,2031.0,rcp85,nocons_betas_SSP3,pulse,0.063913498231568
24,1.0,2032.0,rcp45,nocons_betas_SSP3,pulse,0.06440319778358498
25,1.0,2032.0,rcp85,nocons_betas_SSP3,pulse,0.06602747422641746
26,1.0,2033.0,rcp45,nocons_betas_SSP3,pulse,0.06450210682345449
27,1.0,2033.0,rcp85,nocons_betas_SSP3,pulse,0.06753847612281645
28,1.0,2034.0,rcp45,nocons_betas_SSP3,pulse,0.06383926492250032
29,1.0,2034.0,rcp85,nocons_betas_SSP3,pulse,0.06374829351097669
30,1.0,2035.0,rcp45,nocons_betas_SSP3,pulse,0.06867201975613459
31,1.0,2035.0,rcp85,nocons_betas_SSP3,pulse,0.07189299446715301
