var_type,year,pctile,beta1,beta2,anomalymin,anomalymax,ssp,global_consumption,ratio
"value",2018,"0.05",-.7013264,.41989,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.10",-.4548189,.2110783,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.15",-.3414823,.1472066,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.20",-.2380848,.0656892,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.25",-.1563217,-.0161155,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.30",-.0975398,-.0537894,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.35",-.0552234,-.068562,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.40",.0009885,-.1214129,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.45",.0544392,-.1747688,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.50",.102627,-.2215589,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.55",.149175,-.2666354,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.60",.1875041,-.2743694,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.65",.2365721,-.3120133,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.70",.2801979,-.326853,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.75",.3333215,-.3585347,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.80",.401899,-.3990707,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.85",.4898321,-.4839408,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.90",.6208106,-.6164878,.1313385,.5439752,"SSP3",1.191e+14,
"value",2018,"0.95",.8102548,-.7455076,.1313385,.5439752,"SSP3",1.191e+14,
"value",2019,"0.05",-.7187836,.4485315,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.10",-.4771458,.2669097,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.15",-.3439588,.1555119,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.20",-.2348091,.0600517,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.25",-.1618627,.0054107,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.30",-.0929976,-.0557965,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.35",-.0507765,-.0713654,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.40",.0055811,-.1275175,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.45",.0605173,-.1819446,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.50",.1089042,-.2289562,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.55",.1563017,-.2745358,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.60",.1928911,-.2777893,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.65",.2440004,-.3169404,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.70",.2933335,-.3470243,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.75",.3403982,-.3605266,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.80",.4044797,-.3940332,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.85",.4813914,-.4334486,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.90",.5900791,-.5015093,.1356659,.5908411,"SSP3",1.240e+14,
"value",2019,"0.95",.7632194,-.5900717,.1356659,.5908411,"SSP3",1.240e+14,
"value",2020,"0.05",-.6710659,.3509655,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.10",-.4534746,.2074727,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.15",-.31723,.0932902,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.20",-.2171557,.0224806,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.25",-.1481902,-.0186413,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.30",-.0871698,-.0587878,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.35",-.0417641,-.0771271,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.40",.0130749,-.1270846,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.45",.064789,-.1659862,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.50",.1032035,-.187201,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.55",.1450212,-.2013694,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.60",.1970293,-.2435611,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.65",.2454937,-.2700672,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.70",.2998402,-.3112192,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.75",.3597099,-.3435191,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.80",.4333273,-.3945159,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.85",.5121423,-.4324462,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.90",.635946,-.5211405,.1499573,.6357951,"SSP3",1.293e+14,
"value",2020,"0.95",.8076844,-.6036348,.1499573,.6357951,"SSP3",1.293e+14,
"value",2021,"0.05",-.6903771,.4462276,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.10",-.4403468,.2187521,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.15",-.3019726,.1055022,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.20",-.2096896,.0461129,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.25",-.1396886,.0033547,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.30",-.0915892,-.0068281,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.35",-.0434389,-.0310593,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.40",.0120404,-.0741379,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.45",.0576196,-.0989049,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.50",.0997556,-.1153159,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.55",.147021,-.1424446,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.60",.201441,-.1847515,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.65",.244664,-.2025371,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.70",.2902182,-.2153054,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.75",.3491534,-.2470751,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.80",.4152081,-.2860901,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.85",.4867775,-.310695,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.90",.6247679,-.4191639,.1627564,.6857845,"SSP3",1.334e+14,
"value",2021,"0.95",.8001046,-.5178686,.1627564,.6857845,"SSP3",1.334e+14,
"value",2022,"0.05",-.6506833,.3739653,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.10",-.4130604,.1768787,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.15",-.2640604,.0534168,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.20",-.1571659,-.0246281,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.25",-.0914631,-.0631737,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.30",-.0470736,-.0656589,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.35",.0107297,-.1027409,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.40",.0683305,-.1491271,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.45",.1079861,-.1569252,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.50",.1519345,-.1812117,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.55",.2013837,-.2103623,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.60",.2490019,-.2395798,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.65",.2980092,-.2718923,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.70",.342447,-.2804449,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.75",.400521,-.3145763,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.80",.4570033,-.3284892,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.85",.5437232,-.3823663,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.90",.6585644,-.434616,.185022,.7193935,"SSP3",1.378e+14,
"value",2022,"0.95",.8345231,-.5140073,.185022,.7193935,"SSP3",1.378e+14,
"value",2023,"0.05",-.5707961,.2343602,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.10",-.3554952,.0929557,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.15",-.2265601,.0068783,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.20",-.1343301,-.0486625,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.25",-.0816567,-.0543521,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.30",-.0214647,-.0873625,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.35",.0335601,-.1193978,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.40",.0741582,-.1286903,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.45",.1211023,-.1535262,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.50",.1676581,-.1720563,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.55",.2151065,-.198519,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.60",.2521222,-.2065768,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.65",.3004978,-.2276103,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.70",.3540388,-.2538152,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.75",.4106818,-.2777528,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.80",.4723838,-.298437,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.85",.5549943,-.3276877,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.90",.6686769,-.3788596,.2035401,.7588283,"SSP3",1.424e+14,
"value",2023,"0.95",.8534971,-.4587908,.2035401,.7588283,"SSP3",1.424e+14,
"value",2024,"0.05",-.5777786,.285242,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.10",-.3424386,.1055057,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.15",-.1978485,-.0001179,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.20",-.1287896,-.0152242,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.25",-.0632021,-.0452558,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.30",-.0095872,-.0625374,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.35",.0354627,-.0747773,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.40",.0808077,-.0923636,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.45",.125608,-.1087411,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.50",.1814624,-.1473526,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.55",.221419,-.1639235,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.60",.26568,-.1823557,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.65",.3096277,-.1971832,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.70",.3612093,-.2183557,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.75",.4235415,-.2581094,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.80",.4932745,-.2846972,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.85",.576376,-.3112684,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.90",.6722074,-.3264692,.2167926,.8046947,"SSP3",1.471e+14,
"value",2024,"0.95",.8700367,-.4392513,.2167926,.8046947,"SSP3",1.471e+14,
"value",2025,"0.05",-.5968407,.3259233,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.10",-.3637928,.1576867,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.15",-.2216157,.0600633,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.20",-.1380878,.0206239,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.25",-.072488,-.0041698,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.30",-.0209853,-.0198693,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.35",.0245163,-.0338103,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.40",.0701039,-.0501546,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.45",.1156445,-.0685655,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.50",.1683626,-.1025126,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.55",.2114629,-.1217588,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.60",.2551497,-.1368699,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.65",.2917425,-.1364885,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.70",.3453106,-.1608341,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.75",.4048229,-.187023,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.80",.4663936,-.1984157,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.85",.5440351,-.2114889,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.90",.6491751,-.25148,.2303988,.8440318,"SSP3",1.521e+14,
"value",2025,"0.95",.853422,-.358994,.2303988,.8440318,"SSP3",1.521e+14,
"value",2026,"0.05",-.6021454,.2848976,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.10",-.3582747,.1130065,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.15",-.2188622,.0320344,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.20",-.1442081,.0089453,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.25",-.0659494,-.0340464,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.30",-.0105562,-.0560192,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.35",.0323977,-.0648379,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.40",.0770436,-.0799881,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.45",.1232079,-.0910332,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.50",.1708605,-.1138614,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.55",.2136889,-.1291988,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.60",.2548775,-.1381428,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.65",.3017916,-.1487673,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.70",.359551,-.1767071,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.75",.4254682,-.2103271,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.80",.498041,-.2336674,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.85",.5670453,-.2303869,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.90",.6982358,-.3038055,.25,.8832209,"SSP3",1.560e+14,
"value",2026,"0.95",.9247844,-.4350436,.25,.8832209,"SSP3",1.560e+14,
"value",2027,"0.05",-.5605503,.211862,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.10",-.337511,.0780757,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.15",-.1957213,-.0075106,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.20",-.1253933,-.0149504,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.25",-.0502249,-.0518203,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.30",-.0075746,-.0561801,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.35",.0377701,-.0672868,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.40",.0840005,-.0817247,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.45",.1360544,-.1026117,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.50",.1782135,-.1155473,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.55",.2160063,-.1178936,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.60",.2587295,-.1297138,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.65",.3061304,-.1410085,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.70",.3680417,-.1710513,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.75",.4264458,-.1898965,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.80",.4968255,-.2078407,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.85",.5713821,-.2215241,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.90",.6764817,-.2500773,.27,.9260995,"SSP3",1.599e+14,
"value",2027,"0.95",.9262305,-.4038486,.27,.9260995,"SSP3",1.599e+14,
"value",2028,"0.05",-.5562146,.2113148,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.10",-.339369,.0928113,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.15",-.208614,.027307,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.20",-.1194314,-.0118245,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.25",-.0616854,-.0177644,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.30",-.018262,-.0206735,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.35",.0312331,-.0342705,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.40",.0794672,-.0530488,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.45",.117554,-.0564008,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.50",.1505706,-.0554628,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.55",.1940137,-.0671682,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.60",.2247514,-.0608572,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.65",.2781613,-.0850501,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.70",.330419,-.0979527,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.75",.3795876,-.1042068,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.80",.4421001,-.1090919,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.85",.5196112,-.1334814,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.90",.6315356,-.1766118,.2737382,.983,"SSP3",1.640e+14,
"value",2028,"0.95",.8451487,-.2633856,.2737382,.983,"SSP3",1.640e+14,
"value",2029,"0.05",-.5745194,.2287185,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.10",-.3518917,.1051877,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.15",-.2306533,.0540058,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.20",-.1319615,.0059076,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.25",-.0797344,.0062291,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.30",-.0320187,-.0022419,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.35",.0192813,-.0157926,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.40",.0582531,-.0174984,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.45",.0963454,-.022229,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.50",.1250775,-.0113197,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.55",.1694348,-.026769,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.60",.2071386,-.0290898,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.65",.2557374,-.0410746,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.70",.3074501,-.0571171,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.75",.364781,-.0711727,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.80",.4297419,-.0799339,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.85",.507153,-.1013181,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.90",.6039644,-.11092,.2793244,1.043,"SSP3",1.682e+14,
"value",2029,"0.95",.8228289,-.1977239,.2793244,1.043,"SSP3",1.682e+14,
"value",2030,"0.05",-.5265838,.1416996,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.10",-.3187771,.0542217,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.15",-.2013346,.0069448,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.20",-.1207076,-.0133086,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.25",-.0737754,-.0018036,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.30",-.034444,.0024831,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.35",.0126735,-.0033601,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.40",.0564967,-.0131256,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.45",.0895551,-.0070943,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.50",.1233313,-.0032745,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.55",.1585791,-.0010447,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.60",.2000075,-.0098545,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.65",.2366231,-.0002725,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.70",.291863,-.0172727,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.75",.3440892,-.0201878,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.80",.4070396,-.0272731,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.85",.4824056,-.0346569,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.90",.582796,-.0518135,.296344,1.103,"SSP3",1.725e+14,
"value",2030,"0.95",.8472368,-.1898375,.296344,1.103,"SSP3",1.725e+14,
"value",2031,"0.05",-.4919255,.1232507,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.10",-.299255,.053736,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.15",-.1882976,.0214673,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.20",-.110182,.004796,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.25",-.0591569,.009727,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.30",-.0277236,.0292745,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.35",.0248262,.0130543,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.40",.0594256,.0143214,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.45",.090522,.022024,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.50",.1213393,.0286297,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.55",.1613623,.0219874,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.60",.1899717,.033651,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.65",.2336107,.0301481,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.70",.2868147,.0156768,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.75",.3384329,.0135109,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.80",.3977408,.0067441,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.85",.4708138,.0069214,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.90",.5953188,-.0351895,.3052537,1.173,"SSP3",1.758e+14,
"value",2031,"0.95",.8561086,-.1623339,.3052537,1.173,"SSP3",1.758e+14,
"value",2032,"0.05",-.5008096,.1452966,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.10",-.3120566,.0859481,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.15",-.1902936,.037622,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.20",-.1246166,.0361626,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.25",-.0517669,.0109741,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.30",-.0142738,.0245812,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.35",.0367867,.0104838,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.40",.0717517,.0149883,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.45",.1098445,.0117591,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.50",.1517838,.0072977,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.55",.1859557,.0088637,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.60",.2190045,.0160113,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.65",.2538684,.0209735,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.70",.3106846,.0059267,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.75",.3754809,-.0125002,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.80",.4404858,-.0254302,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.85",.5096011,-.0217866,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.90",.6362876,-.0572663,.3230438,1.233,"SSP3",1.793e+14,
"value",2032,"0.95",.8906634,-.1700552,.3230438,1.233,"SSP3",1.793e+14,
"value",2033,"0.05",-.5453922,.1899288,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.10",-.3429797,.1175076,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.15",-.2202611,.0696872,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.20",-.1391911,.0499384,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.25",-.0747132,.0344009,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.30",-.0354995,.0438513,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.35",.0171927,.0305744,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.40",.0537784,.0314607,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.45",.099927,.0229445,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.50",.1437208,.0174497,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.55",.1783372,.0224033,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.60",.2118338,.0273217,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.65",.2500556,.0293615,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.70",.3095853,.0128576,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.75",.3771395,-.0078973,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.80",.4600576,-.0371098,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.85",.5413827,-.0487451,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.90",.6504623,-.0626969,.34,1.303,"SSP3",1.828e+14,
"value",2033,"0.95",.9045544,-.1680172,.34,1.303,"SSP3",1.828e+14,
"value",2034,"0.05",-.5527896,.1840627,.3436951,1.363,"SSP3",1.863e+14,
"value",2034,"0.10",-.3207738,.0861385,.3436951,1.363,"SSP3",1.863e+14,
"value",2034,"0.15",-.2117427,.0558433,.3436951,1.363,"SSP3",1.863e+14,
"value",2034,"0.20",-.1350743,.0441646,.3436951,1.363,"SSP3",1.863e+14,
"value",2034,"0.25",-.0625864,.0206545,.3436951,1.363,"SSP3",1.863e+14,
"value",2034,"0.30",-.0283392,.0357694,.3436951,1.363,"SSP3",1.863e+14,
