,discrate,year,rcp,variable,pulse,damages
69,1.0,2054.0,rcp85,ce_betas_SSP3,pulse,0.14180613764338187
70,1.0,2055.0,rcp45,ce_betas_SSP3,pulse,0.12069427529765579
71,1.0,2055.0,rcp85,ce_betas_SSP3,pulse,0.14560654556556385
72,1.0,2056.0,rcp45,ce_betas_SSP3,pulse,0.12005672409833722
73,1.0,2056.0,rcp85,ce_betas_SSP3,pulse,0.14843705078651256
74,1.0,2057.0,rcp45,ce_betas_SSP3,pulse,0.12274427949544026
75,1.0,2057.0,rcp85,ce_betas_SSP3,pulse,0.15387179526468148
76,1.0,2058.0,rcp45,ce_betas_SSP3,pulse,0.12508027490202342
77,1.0,2058.0,rcp85,ce_betas_SSP3,pulse,0.15807703957984898
78,1.0,2059.0,rcp45,ce_betas_SSP3,pulse,0.1283621065080149
79,1.0,2059.0,rcp85,ce_betas_SSP3,pulse,0.1630111946177074
80,1.0,2060.0,rcp45,ce_betas_SSP3,pulse,0.1297779798390655
81,1.0,2060.0,rcp85,ce_betas_SSP3,pulse,0.16403586031786097
82,1.0,2061.0,rcp45,ce_betas_SSP3,pulse,0.1322181819953846
83,1.0,2061.0,rcp85,ce_betas_SSP3,pulse,0.16809386020922326
84,1.0,2062.0,rcp45,ce_betas_SSP3,pulse,0.13430766161248603
85,1.0,2062.0,rcp85,ce_betas_SSP3,pulse,0.170460097792132
86,1.0,2063.0,rcp45,ce_betas_SSP3,pulse,0.13332350721648176
87,1.0,2063.0,rcp85,ce_betas_SSP3,pulse,0.17195551897976274
88,1.0,2064.0,rcp45,ce_betas_SSP3,pulse,0.13429212425348
89,1.0,2064.0,rcp85,ce_betas_SSP3,pulse,0.17247592968208236
90,1.0,2065.0,rcp45,ce_betas_SSP3,pulse,0.1359386365661518
91,1.0,2065.0,rcp85,ce_betas_SSP3,pulse,0.17762348619186422
92,1.0,2066.0,rcp45,ce_betas_SSP3,pulse,0.13765558108903864
93,1.0,2066.0,rcp85,ce_betas_SSP3,pulse,0.18280788815122764
