variable,batch,rcp,gcm,model,year,ssp,global_damages_constant_model_collapsed,anomaly
damages,batch13,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-117.15478326144145,0.7600693702697754
damages,batch13,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-185.2764781122557,0.7600693702697754
damages,batch14,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-125.76593244718084,0.7600693702697754
damages,batch14,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-193.74036473474865,0.7600693702697754
damages,batch2,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-126.79680786360774,0.7600693702697754
damages,batch2,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-195.3250275724181,0.7600693702697754
damages,batch3,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-123.27804971152293,0.7600693702697754
damages,batch3,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-192.34410761335187,0.7600693702697754
damages,batch4,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-131.07943045589386,0.7600693702697754
damages,batch4,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-200.17495131177103,0.7600693702697754
damages,batch5,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-123.09520941697092,0.7600693702697754
damages,batch5,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-191.3405765205232,0.7600693702697754
damages,batch6,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-126.19933327619685,0.7600693702697754
damages,batch6,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-195.14662168286364,0.7600693702697754
damages,batch7,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-118.15660709787039,0.7600693702697754
damages,batch7,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-186.7620696121075,0.7600693702697754
damages,batch8,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-123.01156112144322,0.7600693702697754
damages,batch8,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-191.3811286378407,0.7600693702697754
damages,batch9,rcp45,GFDL-ESM2G,IIASA GDP,2090,SSP3,-119.49370639714019,0.7600693702697754
damages,batch9,rcp45,GFDL-ESM2G,OECD Env-Growth,2090,SSP3,-187.3591725243854,0.7600693702697754
damages,batch0,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-109.20745909180428,0.7557633519172668
damages,batch0,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-145.49648327878683,0.7557633519172668
damages,batch1,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-113.97504750157213,0.7557633519172668
damages,batch1,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-149.8865154184875,0.7557633519172668
damages,batch10,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-117.70908962455395,0.7557633519172668
damages,batch10,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-153.81510201375815,0.7557633519172668
damages,batch11,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-112.0600416418133,0.7557633519172668
damages,batch11,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-148.58775572891818,0.7557633519172668
damages,batch12,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-113.71854222722412,0.7557633519172668
damages,batch12,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-149.48791302059934,0.7557633519172668
damages,batch13,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-114.78195382774506,0.7557633519172668
damages,batch13,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-151.4291562128597,0.7557633519172668
damages,batch14,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-111.49591158331094,0.7557633519172668
damages,batch14,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-147.0616473041857,0.7557633519172668
damages,batch2,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-113.22211300979328,0.7557633519172668
damages,batch2,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-148.956112768581,0.7557633519172668
damages,batch3,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-115.06408847532761,0.7557633519172668
damages,batch3,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-151.25749111457648,0.7557633519172668
damages,batch4,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-111.4663861673488,0.7557633519172668
damages,batch4,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-147.2431113290114,0.7557633519172668
damages,batch5,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-115.03424507718064,0.7557633519172668
damages,batch5,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-150.51742201897142,0.7557633519172668
damages,batch6,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-113.90898274988932,0.7557633519172668
damages,batch6,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-150.24732882271292,0.7557633519172668
damages,batch7,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-114.25173225282639,0.7557633519172668
damages,batch7,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-149.94614563218863,0.7557633519172668
damages,batch8,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-116.01082950516926,0.7557633519172668
damages,batch8,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-151.4298656563548,0.7557633519172668
damages,batch9,rcp45,GFDL-ESM2G,IIASA GDP,2091,SSP3,-115.16999097779386,0.7557633519172668
damages,batch9,rcp45,GFDL-ESM2G,OECD Env-Growth,2091,SSP3,-151.0132595939751,0.7557633519172668
damages,batch0,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-127.3084770364573,0.7545306086540222
damages,batch0,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-170.18418137189596,0.7545306086540222
damages,batch1,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-135.57188345669553,0.7545306086540222
damages,batch1,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-178.80807405975582,0.7545306086540222
damages,batch10,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-124.46800657789713,0.7545306086540222
damages,batch10,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-165.9623091569629,0.7545306086540222
damages,batch11,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-119.1986406016098,0.7545306086540222
damages,batch11,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-162.05633869126495,0.7545306086540222
damages,batch12,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-120.02031762489344,0.7545306086540222
damages,batch12,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-162.57629310529643,0.7545306086540222
damages,batch13,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-129.99757900716935,0.7545306086540222
damages,batch13,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-172.3763842425451,0.7545306086540222
damages,batch14,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-127.30630681536326,0.7545306086540222
damages,batch14,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-169.60705811696153,0.7545306086540222
damages,batch2,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-126.15905403984603,0.7545306086540222
damages,batch2,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-168.25103291261578,0.7545306086540222
damages,batch3,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-127.58786622914815,0.7545306086540222
damages,batch3,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-170.06231705640707,0.7545306086540222
damages,batch4,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-127.59630771712283,0.7545306086540222
damages,batch4,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-170.10157141520895,0.7545306086540222
damages,batch5,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-130.061803120707,0.7545306086540222
damages,batch5,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-173.00300872060524,0.7545306086540222
damages,batch6,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-126.60138870458242,0.7545306086540222
damages,batch6,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-168.207571067541,0.7545306086540222
damages,batch7,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-123.5650283054956,0.7545306086540222
damages,batch7,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-165.7505967908845,0.7545306086540222
damages,batch8,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-125.71792807122245,0.7545306086540222
damages,batch8,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-167.91828670323346,0.7545306086540222
damages,batch9,rcp45,GFDL-ESM2G,IIASA GDP,2092,SSP3,-117.9792314745561,0.7545306086540222
damages,batch9,rcp45,GFDL-ESM2G,OECD Env-Growth,2092,SSP3,-160.2756804355947,0.7545306086540222
damages,batch0,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-137.55967449436184,0.7526310086250305
damages,batch0,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-176.1714767666807,0.7526310086250305
damages,batch1,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-140.81433724088276,0.7526310086250305
damages,batch1,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-180.5373802758598,0.7526310086250305
damages,batch10,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-134.695874326843,0.7526310086250305
damages,batch10,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-173.863345353954,0.7526310086250305
damages,batch11,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-135.02846542006014,0.7526310086250305
damages,batch11,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-173.85907088549428,0.7526310086250305
damages,batch12,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-137.01711719913402,0.7526310086250305
damages,batch12,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-175.3262093322731,0.7526310086250305
damages,batch13,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-137.24433520729065,0.7526310086250305
damages,batch13,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-176.46731335228276,0.7526310086250305
damages,batch14,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-132.17415222451996,0.7526310086250305
damages,batch14,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-171.0743063331948,0.7526310086250305
damages,batch2,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-138.96608491673362,0.7526310086250305
damages,batch2,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-178.18510513384237,0.7526310086250305
damages,batch3,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-134.97592850260423,0.7526310086250305
damages,batch3,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-174.92556185662013,0.7526310086250305
damages,batch4,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-137.65158547991658,0.7526310086250305
damages,batch4,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-177.36385808314677,0.7526310086250305
damages,batch5,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-136.10367095655604,0.7526310086250305
damages,batch5,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-174.95040282438072,0.7526310086250305
damages,batch6,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-138.16119779819613,0.7526310086250305
damages,batch6,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-178.060099988594,0.7526310086250305
damages,batch7,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-136.99178467247927,0.7526310086250305
damages,batch7,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-176.40762335647366,0.7526310086250305
damages,batch8,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-135.00889979540602,0.7526310086250305
damages,batch8,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-174.37483048046647,0.7526310086250305
damages,batch9,rcp45,GFDL-ESM2G,IIASA GDP,2093,SSP3,-139.584550316508,0.7526310086250305
damages,batch9,rcp45,GFDL-ESM2G,OECD Env-Growth,2093,SSP3,-178.12062063749624,0.7526310086250305
damages,batch0,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-133.06440305475738,0.7504688501358032
damages,batch0,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-176.0401049550964,0.7504688501358032
damages,batch1,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-127.64612311086445,0.7504688501358032
damages,batch1,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-170.31559687743757,0.7504688501358032
damages,batch10,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-127.63407487468727,0.7504688501358032
damages,batch10,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-170.36396984668443,0.7504688501358032
damages,batch11,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-130.84266886398237,0.7504688501358032
damages,batch11,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-174.76010477394811,0.7504688501358032
damages,batch12,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-129.96812537351605,0.7504688501358032
damages,batch12,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-172.32477214088084,0.7504688501358032
damages,batch13,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-134.3008839177042,0.7504688501358032
damages,batch13,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-176.076142439706,0.7504688501358032
damages,batch14,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-131.99069001542767,0.7504688501358032
damages,batch14,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-175.72351652434403,0.7504688501358032
damages,batch2,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-121.74912559325239,0.7504688501358032
damages,batch2,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-165.40587786996466,0.7504688501358032
damages,batch3,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-128.5980452019157,0.7504688501358032
damages,batch3,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-171.5474978674414,0.7504688501358032
damages,batch4,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-134.31031765006404,0.7504688501358032
damages,batch4,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-177.6509054836134,0.7504688501358032
damages,batch5,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-126.20531144524088,0.7504688501358032
damages,batch5,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-169.48770138249853,0.7504688501358032
damages,batch6,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-130.45946424246486,0.7504688501358032
damages,batch6,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-174.79041266189586,0.7504688501358032
damages,batch7,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-128.37706459913102,0.7504688501358032
damages,batch7,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-170.29200358896114,0.7504688501358032
damages,batch8,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-133.02587160711965,0.7504688501358032
damages,batch8,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-175.98248761858534,0.7504688501358032
damages,batch9,rcp45,GFDL-ESM2G,IIASA GDP,2094,SSP3,-130.23210159261637,0.7504688501358032
damages,batch9,rcp45,GFDL-ESM2G,OECD Env-Growth,2094,SSP3,-173.00990642744117,0.7504688501358032
damages,batch0,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-137.87228544262194,0.7480440139770508
damages,batch0,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-174.9148017769946,0.7480440139770508
damages,batch1,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-142.48334377613773,0.7480440139770508
damages,batch1,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-179.9005645967995,0.7480440139770508
damages,batch10,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-137.91911364270754,0.7480440139770508
damages,batch10,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-175.870036434553,0.7480440139770508
damages,batch11,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-133.6265936261673,0.7480440139770508
damages,batch11,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-170.60889590131072,0.7480440139770508
damages,batch12,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-133.95195586074962,0.7480440139770508
damages,batch12,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-171.38582083021535,0.7480440139770508
damages,batch13,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-129.53260628677316,0.7480440139770508
damages,batch13,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-167.51162166608466,0.7480440139770508
damages,batch14,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-128.63336337910206,0.7480440139770508
damages,batch14,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-165.80935294821896,0.7480440139770508
damages,batch2,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-136.08850607016853,0.7480440139770508
damages,batch2,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-173.3730708479765,0.7480440139770508
damages,batch3,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-132.31544992452248,0.7480440139770508
damages,batch3,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-169.23819770502948,0.7480440139770508
damages,batch4,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-134.66625089302474,0.7480440139770508
damages,batch4,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-172.25952979621914,0.7480440139770508
damages,batch5,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-134.81274229849492,0.7480440139770508
damages,batch5,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-172.7171494712265,0.7480440139770508
damages,batch6,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-136.56629938511884,0.7480440139770508
damages,batch6,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-174.5148457185738,0.7480440139770508
damages,batch7,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-130.66826569166392,0.7480440139770508
damages,batch7,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-167.64894210155953,0.7480440139770508
damages,batch8,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-133.57655217646987,0.7480440139770508
damages,batch8,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-171.66331381348715,0.7480440139770508
damages,batch9,rcp45,GFDL-ESM2G,IIASA GDP,2095,SSP3,-134.16138514858503,0.7480440139770508
damages,batch9,rcp45,GFDL-ESM2G,OECD Env-Growth,2095,SSP3,-171.4410281284743,0.7480440139770508
damages,batch0,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-155.08288673748146,0.745356559753418
damages,batch0,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-192.6812905078398,0.745356559753418
damages,batch1,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-159.11773551042273,0.745356559753418
damages,batch1,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-197.52314657739956,0.745356559753418
damages,batch10,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-152.1367310279446,0.745356559753418
damages,batch10,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-189.37987313104188,0.745356559753418
damages,batch11,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-158.92962307056334,0.745356559753418
damages,batch11,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-196.9254249106793,0.745356559753418
damages,batch12,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-147.1189518955937,0.745356559753418
damages,batch12,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-184.05702689985026,0.745356559753418
damages,batch13,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-155.16730798764956,0.745356559753418
damages,batch13,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-192.86192828918416,0.745356559753418
damages,batch14,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-149.26041895699097,0.745356559753418
damages,batch14,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-185.69942567999243,0.745356559753418
damages,batch2,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-157.31492976501994,0.745356559753418
damages,batch2,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-194.53455217022773,0.745356559753418
damages,batch3,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-145.43155015707796,0.745356559753418
damages,batch3,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-183.46963466201132,0.745356559753418
damages,batch4,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-153.45985352948935,0.745356559753418
damages,batch4,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-192.28218327562638,0.745356559753418
damages,batch5,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-156.02035735699744,0.745356559753418
damages,batch5,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-192.99313886188733,0.745356559753418
damages,batch6,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-158.50523587374053,0.745356559753418
damages,batch6,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-196.90647597883486,0.745356559753418
damages,batch7,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-158.12707990683316,0.745356559753418
damages,batch7,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-195.87995805279155,0.745356559753418
damages,batch8,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-156.38390181729656,0.745356559753418
damages,batch8,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-193.8931428640611,0.745356559753418
damages,batch9,rcp45,GFDL-ESM2G,IIASA GDP,2096,SSP3,-151.63927361082898,0.745356559753418
damages,batch9,rcp45,GFDL-ESM2G,OECD Env-Growth,2096,SSP3,-189.31480054636057,0.745356559753418
damages,batch0,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-95.18322397766039,0.7424064874649048
damages,batch0,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-131.69703266786425,0.7424064874649048
damages,batch1,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-94.18390623369216,0.7424064874649048
damages,batch1,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-130.53587137725435,0.7424064874649048
damages,batch10,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-93.90340355652165,0.7424064874649048
damages,batch10,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-130.83999044952105,0.7424064874649048
damages,batch11,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-98.10507839251973,0.7424064874649048
damages,batch11,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-135.3194860118006,0.7424064874649048
damages,batch12,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-93.8051292423915,0.7424064874649048
damages,batch12,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-130.75686053438997,0.7424064874649048
damages,batch13,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-101.19109537171033,0.7424064874649048
damages,batch13,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-137.87766489215707,0.7424064874649048
damages,batch14,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-95.1554396103858,0.7424064874649048
damages,batch14,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-131.15178349001891,0.7424064874649048
damages,batch2,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-95.95705944000167,0.7424064874649048
damages,batch2,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-131.765550621092,0.7424064874649048
damages,batch3,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-102.00006677488209,0.7424064874649048
damages,batch3,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-138.8773691899065,0.7424064874649048
damages,batch4,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-97.21134422372427,0.7424064874649048
damages,batch4,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-133.87585218499905,0.7424064874649048
damages,batch5,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-96.35645295377762,0.7424064874649048
damages,batch5,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-132.4908829669552,0.7424064874649048
damages,batch6,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-92.00722516930763,0.7424064874649048
damages,batch6,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-128.74998205043124,0.7424064874649048
damages,batch7,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-90.2570214211616,0.7424064874649048
damages,batch7,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-127.16516759754587,0.7424064874649048
damages,batch8,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-101.11118653579194,0.7424064874649048
damages,batch8,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-137.73492696873856,0.7424064874649048
damages,batch9,rcp45,GFDL-ESM2G,IIASA GDP,2097,SSP3,-97.89929447418214,0.7424064874649048
damages,batch9,rcp45,GFDL-ESM2G,OECD Env-Growth,2097,SSP3,-134.71077145273443,0.7424064874649048
damages,batch0,rcp45,GFDL-ESM2G,IIASA GDP,2098,SSP3,-140.2049776389808,0.739193856716156
damages,batch0,rcp45,GFDL-ESM2G,OECD Env-Growth,2098,SSP3,-160.40895957529324,0.739193856716156
damages,batch1,rcp45,GFDL-ESM2G,IIASA GDP,2098,SSP3,-138.02433095467376,0.739193856716156
damages,batch1,rcp45,GFDL-ESM2G,OECD Env-Growth,2098,SSP3,-158.4169063291235,0.739193856716156
damages,batch10,rcp45,GFDL-ESM2G,IIASA GDP,2098,SSP3,-137.26571057136442,0.739193856716156
damages,batch10,rcp45,GFDL-ESM2G,OECD Env-Growth,2098,SSP3,-157.72487338392133,0.739193856716156
damages,batch11,rcp45,GFDL-ESM2G,IIASA GDP,2098,SSP3,-135.21035402590053,0.739193856716156
damages,batch11,rcp45,GFDL-ESM2G,OECD Env-Growth,2098,SSP3,-155.0335547839872,0.739193856716156
damages,batch12,rcp45,GFDL-ESM2G,IIASA GDP,2098,SSP3,-135.32993925117833,0.739193856716156
damages,batch12,rcp45,GFDL-ESM2G,OECD Env-Growth,2098,SSP3,-154.99439849835204,0.739193856716156
damages,batch13,rcp45,GFDL-ESM2G,IIASA GDP,2098,SSP3,-140.11701407575808,0.739193856716156
