temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,27,-3.0806549,10.001671,-22.683569,16.522261,-179.254,78.496033,-333.10339,-25.4046
-19.9,27,-3.0741003,9.9803905,-22.635307,16.487106,-178.8726,78.329018,-332.39465,-25.350548
-19.799999,27,-3.0675457,9.9591103,-22.587044,16.451952,-178.49121,78.162003,-331.68591,-25.296495
-19.700001,27,-3.0609913,9.9378309,-22.538782,16.4168,-178.10982,77.994995,-330.9772,-25.242443
-19.6,27,-3.0544367,9.9165506,-22.490519,16.381645,-177.72844,77.82798,-330.26846,-25.188391
-19.5,27,-3.0478821,9.8952703,-22.442255,16.346491,-177.34705,77.660965,-329.55975,-25.134338
-19.4,27,-3.0413272,9.8739901,-22.393991,16.311337,-176.96565,77.493958,-328.85101,-25.080286
-19.299999,27,-3.0347726,9.8527098,-22.345728,16.276184,-176.58426,77.326942,-328.14227,-25.026234
-19.200001,27,-3.0282183,9.8314295,-22.297466,16.24103,-176.20287,77.159927,-327.43356,-24.972181
-19.1,27,-3.0216637,9.8101492,-22.249203,16.205875,-175.82147,76.99292,-326.72482,-24.918129
-19,27,-3.0151091,9.7888699,-22.200941,16.170723,-175.44008,76.825905,-326.01608,-24.864077
-18.9,27,-3.0085545,9.7675896,-22.152678,16.135569,-175.05869,76.65889,-325.30734,-24.810024
-18.799999,27,-3.0019999,9.7463093,-22.104414,16.100414,-174.67729,76.491875,-324.59863,-24.755972
-18.700001,27,-2.9954453,9.725029,-22.056152,16.065262,-174.29591,76.324867,-323.88989,-24.70192
-18.6,27,-2.9888906,9.7037487,-22.007889,16.030107,-173.91452,76.157852,-323.18115,-24.647867
-18.5,27,-2.982336,9.6824684,-21.959625,15.994954,-173.53313,75.990837,-322.47244,-24.593815
-18.4,27,-2.9757814,9.6611881,-21.911364,15.9598,-173.15173,75.82383,-321.7637,-24.539762
-18.299999,27,-2.9692268,9.6399078,-21.8631,15.924646,-172.77034,75.656815,-321.05496,-24.48571
-18.200001,27,-2.9626725,9.6186285,-21.814838,15.889493,-172.38895,75.489799,-320.34625,-24.431658
-18.1,27,-2.9561179,9.5973482,-21.766575,15.854339,-172.00755,75.322792,-319.63751,-24.377605
-18,27,-2.9495633,9.5760679,-21.718311,15.819185,-171.62616,75.155777,-318.92877,-24.323553
-17.9,27,-2.9430087,9.5547876,-21.670048,15.784031,-171.24478,74.988762,-318.22006,-24.269501
-17.799999,27,-2.9364541,9.5335073,-21.621784,15.748878,-170.86339,74.821747,-317.51132,-24.215448
-17.700001,27,-2.9298995,9.512228,-21.573523,15.713724,-170.48199,74.654739,-316.80258,-24.161396
-17.6,27,-2.9233449,9.4909477,-21.525259,15.67857,-170.1006,74.487724,-316.09387,-24.107344
-17.5,27,-2.9167902,9.4696674,-21.476997,15.643416,-169.71921,74.320709,-315.38513,-24.053291
-17.4,27,-2.9102356,9.4483871,-21.428734,15.608262,-169.33781,74.153702,-314.67639,-23.999239
-17.299999,27,-2.903681,9.4271069,-21.38047,15.573109,-168.95642,73.986687,-313.96765,-23.945187
-17.200001,27,-2.8971267,9.4058266,-21.332209,15.537955,-168.57504,73.819672,-313.25894,-23.891134
-17.1,27,-2.8905721,9.3845463,-21.283945,15.502801,-168.19365,73.652664,-312.5502,-23.837082
-17,27,-2.8840172,9.363266,-21.235682,15.467648,-167.81226,73.485649,-311.84146,-23.78303
-16.9,27,-2.8774626,9.3419857,-21.18742,15.432493,-167.43086,73.318634,-311.13275,-23.728977
-16.799999,27,-2.870908,9.3207064,-21.139156,15.39734,-167.04947,73.151619,-310.42401,-23.674925
-16.700001,27,-2.8643537,9.2994261,-21.090895,15.362186,-166.66808,72.984612,-309.7153,-23.620872
-16.6,27,-2.8577991,9.2781458,-21.042631,15.327033,-166.28668,72.817596,-309.00656,-23.56682
-16.5,27,-2.8512444,9.2568655,-20.994368,15.291879,-165.90529,72.650581,-308.29782,-23.512768
-16.4,27,-2.8446898,9.2355852,-20.946104,15.256725,-165.5239,72.483566,-307.58908,-23.458715
-16.299999,27,-2.8381352,9.2143049,-20.89784,15.221571,-165.1425,72.316559,-306.88034,-23.404663
-16.200001,27,-2.8315806,9.1930256,-20.849579,15.186418,-164.76112,72.149544,-306.17163,-23.350611
-16.1,27,-2.825026,9.1717453,-20.801315,15.151264,-164.37973,71.982536,-305.46289,-23.296558
-16,27,-2.8184714,9.150465,-20.753054,15.11611,-163.99834,71.815521,-304.75418,-23.242506
-15.9,27,-2.8119168,9.1291847,-20.70479,15.080956,-163.61694,71.648506,-304.04544,-23.188454
-15.8,27,-2.8053622,9.1079044,-20.656527,15.045803,-163.23555,71.481491,-303.3367,-23.134401
-15.7,27,-2.7988076,9.0866241,-20.608265,15.010649,-162.85416,71.314484,-302.62796,-23.080349
-15.6,27,-2.7922533,9.0653448,-20.560001,14.975495,-162.47278,71.147469,-301.91925,-23.026297
-15.5,27,-2.7856987,9.0440645,-20.511738,14.940341,-162.09138,70.980453,-301.21051,-22.972244
-15.4,27,-2.779144,9.0227842,-20.463476,14.905188,-161.70999,70.813438,-300.50177,-22.918192
-15.3,27,-2.7725894,9.0015039,-20.415213,14.870034,-161.3286,70.646431,-299.79306,-22.86414
-15.2,27,-2.7660348,8.9802237,-20.366949,14.83488,-160.9472,70.479416,-299.08432,-22.810087
-15.1,27,-2.7594802,8.9589434,-20.318687,14.799726,-160.56581,70.312401,-298.37561,-22.756035
-15,27,-2.7529256,8.9376631,-20.270424,14.764573,-160.18442,70.145393,-297.66687,-22.701982
-14.9,27,-2.746371,8.9163828,-20.22216,14.729419,-159.80302,69.978378,-296.95813,-22.64793
-14.8,27,-2.7398164,8.8951035,-20.173899,14.694265,-159.42165,69.811363,-296.24939,-22.593878
-14.7,27,-2.7332618,8.8738232,-20.125635,14.659111,-159.04025,69.644356,-295.54068,-22.539825
-14.6,27,-2.7267072,8.8525429,-20.077372,14.623958,-158.65886,69.477341,-294.83194,-22.485773
-14.5,27,-2.7201526,8.8312626,-20.02911,14.588804,-158.27747,69.310326,-294.1232,-22.431721
-14.4,27,-2.713598,8.8099823,-19.980846,14.55365,-157.89607,69.143311,-293.41449,-22.377668
