temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
0,3,7.85592220609e-07,2.63558536062e-06,0,0,0,3,7.85592220609e-07,2.63558536062e-06
.6,5,5.96218688997e-06,4.46693729828e-06,3,5.42702582607e-06,2.67152404376e-06,2,5.35161063908e-07,1.79541325451e-06
1.7,1,2.64339450951e-06,1.30124533371e-06,1,2.64339450951e-06,1.30124533371e-06,0,0,0
1.8,2,4.94276332574e-06,2.43313957071e-06,2,4.94276332574e-06,2.43313957071e-06,0,0,0
2.1,2,2.14951836597e-06,1.80362900437e-06,1,1.88909416465e-06,9.29931161409e-07,1,2.60424201315e-07,8.73697842962e-07
2.2,9,.0000114468798245,7.88592001300e-06,6,.0000106605270958,5.24778312183e-06,3,7.86352728710e-07,2.63813689116e-06
2.7,2,2.44949450234e-06,2.13112241454e-06,1,2.12625195672e-06,1.04667515188e-06,1,3.23242545619e-07,1.08444726266e-06
2.8,9,.0000206994327527,.0000101895650459,9,.0000206994327527,.0000101895650459,0,0,0
3.4,4,7.29943030819e-06,3.59323945531e-06,4,7.29943030819e-06,3.59323945531e-06,0,0,0
3.8,1,1.67469704593e-06,8.24391406695e-07,1,1.67469704593e-06,8.24391406695e-07,0,0,0
4,5,.0000121165724067,5.96454037805e-06,5,.0000121165724067,5.96454037805e-06,0,0,0
4.2,1,1.72703028056e-06,8.50153071497e-07,1,1.72703028056e-06,8.50153071497e-07,0,0,0
4.3,8,.0000104233961906,8.92610535175e-06,4,9.09767800295e-06,4.47845025064e-06,4,1.32571818767e-06,4.44765510110e-06
4.5,9,.0000154774499492,9.61174043823e-06,7,.0000147813216245,7.27629765152e-06,2,6.96128324762e-07,2.33544278672e-06
4.6,10,.0000163743602286,9.88730903373e-06,8,.0000157362018172,7.74634980871e-06,2,6.38158411448e-07,2.14095922502e-06
4.9,8,.000011323946012,6.97771037039e-06,6,.0000108337163738,5.33303767725e-06,2,4.90229638217e-07,1.64467269315e-06
5,10,.0000188335767461,.0000111849356017,8,.0000181650111699,8.94196318768e-06,2,6.68565576234e-07,2.24297241402e-06
5.1,3,4.99569790691e-06,3.44908380612e-06,2,4.64990284854e-06,2.28897511079e-06,1,3.45795058365e-07,1.16010869533e-06
5.2,3,4.66657891707e-06,3.28955445639e-06,2,4.31991622918e-06,2.12653492326e-06,1,3.46662687889e-07,1.16301953312e-06
5.4,24,.0000375575615124,.0000256572594139,16,.0000350532079665,.000017255397438,8,2.50435354587e-06,8.40186197593e-06
5.5,6,7.68110950844e-06,6.91828336130e-06,3,6.58521275909e-06,3.24165660004e-06,3,1.09589674935e-06,3.67662676126e-06
5.7,4,4.64138150846e-06,4.24963496926e-06,2,3.95500285322e-06,1.94690159105e-06,2,6.86378655246e-07,2.30273337820e-06
5.8,4,1.30408969312e-06,4.37509390849e-06,0,0,0,4,1.30408969312e-06,4.37509390849e-06
5.9,7,9.29495627133e-06,6.07929501939e-06,5,8.76966066699e-06,4.31697941394e-06,2,5.25295604348e-07,1.76231560545e-06
