hierid,ISO,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w,diff_dis_p_pw
AFG.12.Rd2a3753cae07169e,AFG,-3775.36508054968,-4285.09358148709,-509.728500937407,102514560,73809.195,1388.9131,0.00925942066666667,69.9153869021068,79.3549681340445,9.4395812319377,5.03382010739958,5.71345810864945,0.679638001249876,1.06604065769669e-05,5.36625689801906e-05
AFG.13.140,AFG,-3801.85185603901,-4043.59710726264,-241.745251223632,7502228000,3472861.2,2160.2441,0.0144016273333333,109.505707214431,116.468757249882,6.96305003545159,5.06913580805201,5.39146280968352,0.32232700163151,0.000501592144141026,0.00254263869890286
AFG.13.R0d3e2743dd7da761,AFG,-4376.86570106637,-4656.87982852644,-280.014127460066,614255800,418205,1468.7911,0.00979194066666667,85.7160185016207,91.1997819454554,5.4837634438348,5.83582093475516,6.20917310470192,0.373352169946755,6.0402167135415e-05,0.000352496231473435
AFG.13.R2fd01f61b0993bc3,AFG,-3872.2433290235,-4118.58360109496,-246.340272071461,921211260,576554.2,1597.7878,0.0106519186666667,82.4936419966018,87.7416350814612,5.24799308485948,5.16299110536466,5.49144480145995,0.328453696095282,8.32728521921677e-05,0.000429936995186508
AFG.13.Rc172c1175351df3c,AFG,-3680.67359043096,-3918.73432416857,-238.060733737613,104476856,74727.32,1398.1079,0.00932071933333333,68.6130509880385,73.0508455549498,4.43779456691137,4.90756478724128,5.22497909889143,0.31741431165015,1.0793013168713e-05,5.29674113750075e-05
AFG.14.149,AFG,-3728.61707028552,-4290.17560072633,-561.558530440803,71132390,50049.695,1421.2352,0.00947490133333333,70.6565577014755,81.297981039112,10.6414233376365,4.97148942704736,5.72023413430177,0.748744707254404,7.22877546291064e-06,3.59377807843597e-05
AFG.14.153,AFG,-3841.48488635445,-4433.83297640665,-592.348090052203,1029922400,645084.4,1596.5701,0.0106438006666667,81.7759987887387,94.3856687803315,12.6096699915927,5.12197984847259,5.91177730187553,0.789797453402936,9.31708031832448e-05,0.000477218976370586
AFG.14.158,AFG,-4810.56367135937,-5668.99135853997,-858.427687180598,13616547,9806.589,1388.51,0.00925673333333333,89.0602101775893,104.952682549951,15.8924723723618,6.41408489514583,7.55865514471996,1.14457024957413,1.41638485385474e-06,9.08481269682302e-06
AFG.14.160,AFG,-4145.02171432069,-4853.0106146364,-707.988900315712,21062138,15168.947,1388.5037,0.00925669133333333,76.7383731588615,89.8456425941589,13.1072694352973,5.52669561909425,6.4706808195152,0.94398520042095,2.19088072108715e-06,1.21083308831904e-05
AFG.14.161,AFG,-3368.55560238672,-3861.3176094628,-492.762007076083,338839780,242961.4,1394.6239,0.00929749266666667,62.6382420208989,71.8011443153025,9.16290229440366,4.49140746984896,5.14842347928374,0.657016009434777,3.50913908017705e-05,0.000157609734774461
AFG.14.R125e4bb8260ea315,AFG,-3734.76362202471,-4292.48394474547,-557.720322720759,1651086300,1180608.5,1398.5045,0.00932336333333333,69.6411164245049,80.040774838724,10.3996584142191,4.97968482936629,5.7233119263273,0.743627096961012,0.000170517597681739,0.000849123894315739
AFG.15.167,AFG,-3559.80256169143,-3787.66155286898,-227.858991177553,137175660,98771.51,1388.8181,0.00925878733333333,65.9189097347123,70.1383056173139,4.21939588260168,4.74640341558857,5.0502154038253,0.303811988236737,1.42657626169876e-05,6.77110644112458e-05
AFG.15.R49ce84ced4420d4c,AFG,-3889.35797748537,-4136.39865267763,-247.040675192267,314842560,221947.14,1418.5475,0.00945698333333333,73.5631871408923,78.2357062367897,4.67251909589736,5.18581063664716,5.51519820357018,0.329387566923023,3.20562600770133e-05,0.000166237694478503
AFG.15.R9f61a8d4b0fea672,AFG,-4539.14632157579,-4830.39926454561,-291.252942969821,255690080,184117.81,1388.7308,0.00925820533333333,84.0486973663868,89.4416564662912,5.39295909990445,6.05219509543439,6.44053235272748,0.388337257293095,2.6592495862619e-05,0.000160942973035102
AFG.16.R56f62a5b11d7a76e,AFG,-2592.93602868129,-2788.56528699657,-195.629258315284,556829250,400990.34,1388.635,0.00925756666666667,48.0085562958379,51.6306580974465,3.6221018016086,3.45724803824172,3.71808704932877,0.260839011087046,5.79158200795468e-05,0.000200229355353174
AFG.16.R679857e5b8c74688,AFG,-2246.3586106619,-2436.87931057986,-190.52069991796,318575170,227395.92,1400.9713,0.00933980866666667,41.9611192406026,45.5199730091489,3.55885376854632,2.99514481421587,3.24917241410648,0.254027599890613,3.28432380429489e-05,9.83702541063957e-05
AFG.17,AFG,-2925.37806747267,-3149.77306205599,-224.394994583315,728247200,524374.4,1388.7925,0.00925861666666667,54.1699082636072,58.3250827371385,4.15517447353132,3.90050408996356,4.19969741607465,0.299193326111087,7.57364214926482e-05,0.000295410221791279
AFG.18.197,AFG,-3768.04969677564,-4280.09891736069,-512.049220585052,527857150,357620.72,1476.0251,0.00984016733333333,74.1564790731764,84.2337791000961,10.0773000269196,5.02406626236752,5.70679855648092,0.682732294113402,5.16518609307097e-05,0.000259502371890477
AFG.18.R02a221614471fb78,AFG,-3484.08915043686,-3918.29656690103,-434.207416464171,771061900,554373.7,1390.8702,0.009272468,64.6122103131459,72.6645590621993,8.05234874905339,4.64545220058248,5.22439542253471,0.578943221952227,8.00692791403221e-05,0.000371958008981462
AFG.18.R3945a21254a36b53,AFG,-3657.60634724041,-4133.04797733459,-475.441630094184,316995650,227933.78,1390.7357,0.00927157133333333,67.8235163153844,76.6396982918934,8.81618197650901,4.87680846298721,5.51073063644612,0.633922173458912,3.29209222160589e-05,0.00016054903207262
AFG.19.201,AFG,-4810.11549612421,-5121.317498128,-311.202002003782,56971820,41031.09,1388.5037,0.00925669133333333,89.0515088506107,94.8129106003395,5.76140174972878,6.41348732816562,6.82842333083733,0.414936002671709,5.9262006813124e-06,3.80076129737636e-05
AFG.19.Rb70c80870c4e3972,AFG,-2574.73197633521,-2827.42104364613,-252.689067310922,371985060,266659.9,1394.9794,0.00929986266666667,47.8893075667854,52.5892548135047,4.69994724671933,3.43297596844695,3.76989472486151,0.336918756414562,3.85142115663683e-05,0.000132218362751024
AFG.19.Rcd8a19e4e02eef13,AFG,-2991.58244651721,-3215.06527111212,-223.482824594917,276141440,198877,1388.5037,0.00925669133333333,55.3843106112559,59.5217336624091,4.13742305115324,3.98877659535627,4.28675369481616,0.297977099459889,2.87241945777548e-05,0.000114574395052208
AFG.2.16,AFG,-3414.95681933683,-3657.24603217273,-242.289212835899,159437810,114827.07,1388.5037,0.00925669133333333,63.2224023865256,67.707995299762,4.48559291323645,4.55327575911577,4.87632804289697,0.323052283781199,1.65846985899499e-05,7.55147060618604e-05
AFG.2.20,AFG,-3037.81351698322,-3310.47039985234,-272.656882869125,162385550,116681.625,1391.6978,0.00927798533333333,56.3695785119441,61.4289916325283,5.05941312058426,4.05041802264429,4.41396053313645,0.363542510492167,1.68525556004395e-05,6.82598949316352e-05
AFG.2.Re52952e4e6b141e6,AFG,-3098.2452340122,-3395.78933504649,-297.544101034296,480937400,346314.4,1388.7306,0.009258204,57.3683728370253,62.8778208097695,5.50944797274425,4.13099364534959,4.52771911339532,0.396725468045728,5.00188669915495e-05,0.000206627621689678
AFG.20.204,AFG,-3674.84921445339,-3907.81446406404,-232.965249610651,165046720,118605.32,1391.5625,0.00927708333333333,68.1837647998372,72.5062408686549,4.32247606881762,4.89979895260452,5.21041928541872,0.310620332814201,1.71303986365284e-05,8.39355092969599e-05
AFG.20.R3c3b3822ad703202,AFG,-4029.51657361093,-4285.69186622166,-256.175292610738,431682100,310475.88,1390.3885,0.00926925666666667,74.7012467267738,79.4503558045085,4.74910907773473,5.37268876481457,5.71425582162888,0.341567056814317,4.48426393641278e-05,0.000240925544696281
AFG.21.212,AFG,-2610.19665078305,-2836.13077386729,-225.934123084242,66680536,48023.305,1388.5037,0.00925669133333333,48.3235694311982,52.5063743093145,4.18280487811634,3.48026220104406,3.78150769848971,0.301245497445656,6.93609998686054e-06,2.41394466069329e-05
AFG.21.217,AFG,-2566.52782765536,-2882.57399766505,-316.046170009697,466046050,298432.44,1561.6467,0.010410978,53.4401295002154,60.0208289461259,6.58069944591043,3.42203710354048,3.84343199688674,0.421394893346263,4.31031817398398e-05,0.00014750068719438
AFG.21.R335bc53b76ceae53,AFG,-2562.76106646934,-2860.4703502754,-297.709283806056,1103171500,785621.1,1404.2029,0.00936135266666667,47.9818202872446,53.5557434829431,5.57392319569849,3.41701475529246,3.81396046703386,0.396945711741408,0.000113468793982158,0.000387724543302275
AFG.21.R452a3f16b7c93204,AFG,-2847.39522580368,-3061.75841851325,-214.363192709564,741535040,533980.7,1388.6926,0.00925795066666667,52.7220890579854,56.691216783694,3.96912772570861,3.79652696773824,4.08234455801766,0.285817590279419,7.7123878214e-05,0.000292802883496011
AFG.21.Ra6cf658876a55bf9,AFG,-2654.297970225,-2999.15592472463,-344.857954499629,64077120,46147.395,1388.5317,0.009256878,49.1410249720409,55.5256409963061,6.38461602426523,3.5390639603,3.9988745662995,0.459810605999505,6.66515863190066e-06,2.35884227038421e-05
AFG.22.231,AFG,-5455.32304050549,-6450.76735053966,-995.444310034176,41110440,29452.3,1395.8312,0.00930554133333333,101.529468080219,120.055764424328,18.526296344109,7.27376405400732,8.60102313405288,1.32725908004557,4.25385336646473e-06,3.09415257080092e-05
AFG.22.233,AFG,-5548.40348652511,-6569.89094890606,-1021.48746238095,95197896,65408.777,1455.4299,0.009702866,107.670831087372,127.493543023697,19.8227119363248,7.39787131536681,8.75985459854141,1.3619832831746,9.44711775439578e-06,6.98885614481371e-05
AFG.22.R8dc821211617773c,AFG,-5448.55821414979,-6437.13925893966,-988.58104478987,130083720,93670.46,1388.7379,0.00925825266666667,100.888257231282,119.193323419566,18.3050661882839,7.26474428553305,8.58285234525288,1.31810805971983,1.35290079759238e-05,9.82847833820234e-05
AFG.23,AFG,-4751.51139908201,-5060.79767378577,-309.286274703758,237160640,170801.39,1388.5171,0.00925678066666667,87.9673977129373,93.6933881292235,5.72599041628621,6.33534853210935,6.74773023171436,0.412381699605011,2.466917924401e-05,0.000156287848511881
AFG.24.252,AFG,-2641.60491616446,-2841.24308193045,-199.638165765986,5960476.5,4292.734,1388.5037,0.00925669133333333,48.9050426671006,52.6010204247977,3.69597775769713,3.52213988821928,3.7883241092406,0.266184221021315,6.20007978230482e-07,2.18375483113977e-06
AFG.24.R6806f602c75dfaa2,AFG,-2757.16361379947,-2951.73485353482,-194.571239735346,67575590,48667.926,1388.5037,0.00925669133333333,51.0444250568791,54.6465968740273,3.60217181714821,3.67621815173263,3.93564647137976,0.259428319647129,7.02920386027429e-06,2.58408868233694e-05
AFG.24.Rd61b76c20460e178,AFG,-3262.45339122204,-3473.63359709716,-211.180205875117,617424400,444087.47,1390.3215,0.00926881,60.4781212341856,64.3928996422202,3.91477840803468,4.34993785496272,4.63151146279621,0.281573607833489,6.41404229640573e-05,0.000279006853884673
AFG.25.255,AFG,-5093.24715448953,-5420.74884092594,-327.501686436416,29631558,21340.64,1388.5037,0.00925669133333333,94.2932335869757,100.356397631952,6.06316404497604,6.79099620598603,7.22766512123459,0.436668915248554,3.08227042731847e-06,2.09316867777427e-05
AFG.25.Rf77ed53d6994d2ee,AFG,-3890.08778871147,-4137.44401397782,-247.356225266347,910846340,654954,1390.7028,0.009271352,72.1327464000913,76.7193996677625,4.5866532676712,5.18678371828196,5.51659201863709,0.32980830035513,9.45962888392262e-05,0.000490650490761195
AFG.26.273,AFG,-3683.55694787128,-3918.49629347856,-234.93934560728,63692536,45566.83,1397.783,0.00931855333333333,68.6508437502181,73.0294333944979,4.37858964427974,4.91140926382837,5.22466172463808,0.313252460809707,6.58130649201e-06,3.23234896729517e-05
AFG.26.R4c10bf14a4a7fec7,AFG,-4083.99922209567,-4344.10152612762,-260.10230403195,740420740,478576.78,1547.1305,0.0103142033333333,84.2463967797399,89.6118928822479,5.36549610250803,5.44533229612757,5.79213536817016,0.346803072042599,6.91217815489741e-05,0.000376391069434503
AFG.26.Ra91fd5c834036528,AFG,-5428.11288669924,-5778.26436309938,-350.151476400147,589146900,424135.72,1389.0527,0.00926035133333333,100.532464815658,107.01751619836,6.48505138270148,7.23748384893232,7.70435248413251,0.466868635200197,6.12587526393505e-05,0.000443359232833039
AFG.27,AFG,-3714.04446560041,-3996.23839480174,-282.193929201327,578940350,416679.84,1389.413,0.00926275333333333,68.8045555077769,74.0323410244889,5.22778551671205,4.95205928746722,5.32831785973565,0.376258572268437,6.01818852898411e-05,0.000298024263986844
AFG.28.R8ad94c036bcb94aa,AFG,-3381.13803807973,-3692.74311891643,-311.605080836702,676136400,486628.44,1389.4305,0.00926287,62.6380841975751,68.4107989078348,5.77271471025972,4.50818405077297,4.92365749188857,0.415473441115602,7.02846985706203e-05,0.000316856357109456
AFG.28.R93cd63c39aa26547,AFG,-4809.02982566954,-5118.16974083753,-309.139915167988,216684910,156056.42,1388.5037,0.00925669133333333,89.0314094180334,94.7546349650793,5.72322554704582,6.41203976755938,6.8242263211167,0.412186553557317,2.25395343513218e-05,0.000144524390602946
AFG.29.299,AFG,-3157.51562190143,-3439.40182122215,-281.886199320721,391908160,280111.56,1399.1145,0.00932743,58.9030118743842,64.1615594586443,5.25854758426014,4.21002082920191,4.58586909496287,0.375848265760961,4.04570611630225e-05,0.00017032507018462
AFG.29.300,AFG,-6168.60402950313,-6568.72505354653,-400.1210240434,65109910,46890.64,1388.5481,0.00925698733333333,114.205378730919,121.613209233659,7.40783050274022,8.22480537267084,8.75830007139537,0.533494698724533,6.77250696277322e-06,5.57025516538679e-05
AFG.29.R5a453801396807f2,AFG,-3235.96255482552,-3500.67681806977,-264.714263244256,177989820,128188.23,1388.5037,0.00925669133333333,59.9086130724891,64.8093695252547,4.90075645276565,4.31461673976735,4.6675690907597,0.352952350992342,1.85144770943748e-05,7.98828727994288e-05
AFG.29.R74fcec17af54c808,AFG,-3660.73468794142,-3915.28999750153,-254.555309560112,98119150,70665.39,1388.5037,0.00925669133333333,67.7725821190001,72.4852619747182,4.71267985571815,4.88097958392189,5.22038666333538,0.339407079413483,1.02063406641941e-05,4.98169404084831e-05
AFG.29.R9ff60d55ec253532,AFG,-3368.05512197254,-3690.38579929124,-322.330677318699,822777660,592448.06,1388.776,0.00925850666666667,62.3663216009671,68.3349230506198,5.96860144965272,4.49074016263005,4.92051439905498,0.429774236424932,8.55684335174672e-05,0.000384265601050229
AFG.3.23,AFG,-3385.25146767323,-3778.3001204477,-393.048652774479,56186876,40465.777,1388.5035,0.00925669,62.6724468165921,69.9491058838941,7.27665906730198,4.5136686235643,5.03773349393027,0.524064870365972,5.84455141765027e-06,2.63803683526563e-05
AFG.3.27,AFG,-4893.73158591612,-5207.79271516316,-314.061129247048,108865520,78404.92,1388.5037,0.00925669133333333,90.5995255180186,96.4138593844946,5.81433386647606,6.52497544788815,6.94372362021755,0.418748172329397,1.13241761386852e-05,7.38899712724818e-05
AFG.3.32,AFG,-4852.21401388194,-5163.59869884915,-311.384684967207,50973120,36709.887,1388.5393,0.00925692866666667,89.8331980038109,95.5981296370787,5.76493163326781,6.46961868517592,6.88479826513219,0.415179579956276,5.30208086966009e-06,3.43024414646667e-05
AFG.3.R269df99329225b2a,AFG,-4890.31439289602,-5204.35942572987,-314.045032833854,331474980,238687.98,1388.7375,0.00925825,90.5515064560591,96.3665213065272,5.81501485046807,6.52041919052802,6.93914590097316,0.418726710445139,3.44741723823833e-05,0.000224786055179663
AFG.3.R928d90c14ac77c16,AFG,-3547.19856512238,-3802.15249312354,-254.953928001167,385861300,277754.72,1389.2161,0.00926144066666667,65.704338087532,70.4268194413649,4.72248135383283,4.72959808682983,5.06953665749806,0.339938570668223,4.01166581463406e-05,0.000189735669618939
AFG.3.Rfb19c4c0f42445fa,AFG,-3093.19096521898,-3373.82101199565,-280.630046776669,605694460,428777.2,1412.6089,0.00941739266666667,58.2595878249057,63.5451945140275,5.28560668912185,4.12425462029198,4.4984280159942,0.374173395702225,6.19291306853224e-05,0.000255411503359607
AFG.30.303,AFG,-4110.62010057859,-4373.629658469,-263.009557890414,447206050,322053.66,1388.6073,0.009257382,76.1071610558688,80.9767209499542,4.86955989408535,5.48082680077145,5.831506211292,0.350679410520552,4.65148408026975e-05,0.000254939786105042
AFG.30.R600c8571d9eda691,AFG,-3657.94444721005,-3907.40899694912,-249.464549739069,562255600,404936.34,1388.5037,0.00925669133333333,67.7209253246082,72.3393579956953,4.61843267108708,4.87725926294674,5.20987866259883,0.332619399652092,5.8485748587136e-05,0.000285250159046983
AFG.30.R922e0ff47dc73fe9,AFG,-2995.24556300823,-3313.73152544433,-318.485962436098,351124220,252548.38,1390.3246,0.00926883066666667,55.5248478572159,61.428832768277,5.90398491106111,3.99366075067764,4.41830870059243,0.424647949914797,3.64760570976873e-05,0.00014567299757051
AFG.31.R2cddadc8171d5232,AFG,-5205.39660357309,-5540.44694157423,-335.050338001131,455302700,327842.03,1388.7869,0.00925857933333333,96.3891548312908,102.593335101378,6.20418027008724,6.94052880476413,7.38726258876563,0.446733784001508,4.73508664173641e-05,0.000328640052300253
AFG.31.R7533cfa7af80b230,AFG,-4465.57247061572,-4750.80291301929,-285.23044240357,370884060,266335.56,1392.5443,0.00928362866666667,82.9134332025712,88.2093802259787,5.29594702340759,5.95409662748762,6.33440388402572,0.380307256538093,3.8467366505002e-05,0.000229038417175763
AFG.32,AFG,-3051.56245439577,-3287.18737287637,-235.624918480599,548972740,395004.72,1389.7878,0.009265252,56.5469902674307,60.9132387618351,4.36624849440441,4.06874993919436,4.3829164971685,0.314166557974132,5.70513052610987e-05,0.000232127494812055
AFG.4.43,AFG,-3843.47879057211,-4322.89174133093,-479.412950758817,859543740,427082.25,2012.5953,0.013417302,103.138231327402,116.003088013486,12.8648566860844,5.12463838742948,5.7638556551079,0.639217267678423,6.16843257375428e-05,0.000316109863577316
AFG.4.R441976f1984e9d4c,AFG,-3800.50816276581,-4248.66077343407,-448.152610668263,1008806500,722753.2,1395.7828,0.00930521866666666,70.7291189979748,79.0694350745863,8.34031607661144,5.06734421702107,5.66488103124542,0.597536814224351,0.000104388660068761,0.000528973272922012
AFG.4.Rba8a6cb92a71a1fe,AFG,-4173.51382209319,-4751.18790764957,-577.674085556385,460533660,323549.28,1423.3802,0.00948920133333333,79.2066258505836,90.1699572563711,10.9633314057875,5.56468509612425,6.33491721019943,0.77023211407518,4.67308561282222e-05,0.000260042498625845
AFG.5,AFG,-5208.14515914738,-5543.38938202451,-335.24422287713,576981600,415445.53,1388.8262,0.00925884133333333,96.4427793390273,102.650725474099,6.20794613507197,6.94419354552984,7.39118584269934,0.446992297169507,6.00036114793488e-05,0.000416676691543374
AFG.6.R97eede2b941f822e,AFG,-4664.40310976919,-5451.68400562804,-787.280895858846,243688400,174917.2,1393.1643,0.009287762,86.6437319111922,101.26788708696,14.6241551757675,6.21920414635892,7.26891200750405,1.04970786114513,2.5263633742444e-05,0.000157119695723101
AFG.6.Re2476cb25c1b5dba,AFG,-4090.55568217999,-4690.30589801315,-599.750215833161,538917500,388095.88,1388.6195,0.00925746333333333,75.7363384814791,86.8406697459476,11.1043312644685,5.45407424290665,6.25374119735087,0.799666954444215,5.60534479700768e-05,0.000305719666799704
AFG.7.68,AFG,-3144.23745971685,-3459.31250934695,-315.075049630099,315216770,225231.25,1399.525,0.00933016666666667,58.6725190774697,64.5519245285839,5.87940545111419,4.1923166129558,4.61241667912927,0.420100066173466,3.25305905157003e-05,0.000136378535048233
AFG.7.R1be1903632a37179,AFG,-3380.4288551957,-3776.77616894693,-396.347313751233,675244300,485380.88,1391.1638,0.00927442533333333,62.7030700243159,70.054857159222,7.3517871349061,4.50723847359426,5.03570155859591,0.528463085001644,7.01045110366801e-05,0.000315977749317038
AFG.7.Ra67230a12297e143,AFG,-3536.26102224395,-3782.43878184733,-246.177759603372,558920600,402401.6,1388.9622,0.009259748,65.4897718564028,70.0488598906664,4.55908803426362,4.71501469632527,5.04325170912977,0.328237012804497,5.81196511250664e-05,0.000274035009199986
AFG.8.77,AFG,-3208.26219121224,-3415.89353368589,-207.631342473649,239545650,172520.72,1388.5037,0.00925669133333333,59.3957856409108,63.2397441377191,3.84395849680838,4.27768292161632,4.55452471158119,0.276841789964865,2.49175054429338e-05,0.00010658918748252
AFG.8.80,AFG,-3593.49266471925,-3822.6272798854,-229.134615166156,238505120,166951.95,1428.5853,0.009523902,68.4481439530099,72.8126551923103,4.36451123930037,4.791323552959,5.09683637318054,0.305512820221542,2.41131970863176e-05,0.000115534129136816
AFG.8.R1033466054322fbc,AFG,-4075.0196354037,-4342.1127726262,-267.093137222493,848703800,611220.4,1388.5398,0.009256932,75.4443593271937,80.3892853450643,4.94492601787058,5.4333595138716,5.78948369683493,0.356124182963325,8.82797593461943e-05,0.000479655670325941
AFG.8.R8c0fc5f856580948,AFG,-3861.70876967709,-4109.63562167725,-247.926852000159,647192600,466102.22,1388.5208,0.00925680533333333,71.494172669854,76.0841938815972,4.59002121174323,5.14894502623612,5.47951416223633,0.330569136000212,6.73200564188089e-05,0.000346627269663561
AFG.9.R2de58211a39a05c4,AFG,-3736.53004835379,-3979.43146274342,-242.901414389631,579216600,417151.62,1388.5037,0.00925669133333333,69.1758106306722,73.672737465542,4.49692683486981,4.98204006447172,5.30590861699123,0.323868552519508,6.02500253991443e-05,0.000300168040423975
AFG.9.Reee7d1f78893e50f,AFG,-4411.7347443167,-4694.24126030026,-282.506515983562,478862200,344834,1388.6746,0.00925783066666667,81.686186418268,86.9169813926795,5.23079497441155,5.88231299242227,6.25898834706702,0.376675354644749,4.98050499204306e-05,0.000292968892235189
AGO.1.1,AGO,-415.675422974928,-449.155367602516,-33.4799446275881,246507410,40085.668,6149.5146,0.040996764,34.0826944326066,36.8278332098672,2.7451387772606,0.554233897299903,0.598873823470021,0.0446399261701175,5.78965153039958e-06,3.20882113170171e-06
