hierid,ISO,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w,diff_dis_p_pw
AFG.11.R8c077254fc886fac,AFG,-1398.70365139976,-1631.57463856132,-232.870987161555,81731040,58837.496,1389.0979,0.00926065266666667,25.9058173984232,30.2188920549172,4.31307465649391,1.86493820186635,2.17543285141509,0.31049464954874,8.49801477079736e-06,1.58482723860845e-05
AFG.11.R95ece0d29da8aba1,AFG,-1215.62947453959,-1522.13765771919,-306.5081831796,859642100,616673.25,1393.9994,0.00929332933333333,22.5944901084067,28.2914530877061,5.69696297929936,1.62083929938612,2.02951687695892,0.4086775775728,8.90673251502004e-05,0.000144363820894647
AFG.12.Rc50339f5954ae669,AFG,-1408.75569535409,-1918.15351016594,-509.397814811855,784882400,564082.7,1391.4315,0.00927621,26.135827337601,35.5863895450728,9.45056220747175,1.87834092713878,2.55753801355459,0.679197086415806,8.14715690237949e-05,0.000153031382495606
AFG.12.Rd2a3753cae07169e,AFG,-1361.92156913741,-1871.65007007482,-509.728500937407,102514560,73809.195,1388.9131,0.00925942066666667,25.2212094473001,34.6607906792378,9.4395812319377,1.81589542551655,2.49553342676643,0.679638001249876,1.06604065769669e-05,1.93581835372607e-05
AFG.13.140,AFG,-1524.42360022442,-1766.16885144805,-241.745251223632,7502228000,3472861.2,2160.2441,0.0144016273333333,43.9083611771408,50.8714112125924,6.96305003545159,2.03256480029922,2.35489180193073,0.32232700163151,0.000501592144141026,0.00101951853628766
AFG.13.R0d3e2743dd7da761,AFG,-1754.02533787332,-2034.03946533339,-280.014127460066,614255800,418205,1468.7911,0.00979194066666667,34.350624072571,39.8343875164058,5.4837634438348,2.33870045049776,2.71205262044452,0.373352169946755,6.0402167135415e-05,0.000141262575490636
AFG.13.R2fd01f61b0993bc3,AFG,-1552.58130082059,-1798.92157289205,-246.340272071461,921211260,576554.2,1597.7878,0.0106519186666667,33.0759394794569,38.3239325643164,5.24799308485948,2.07010840109412,2.3985620971894,0.328453696095282,8.32728521921677e-05,0.000172383830906075
AFG.13.Rc172c1175351df3c,AFG,-1473.57035038199,-1711.63108411961,-238.060733737613,104476856,74727.32,1398.1079,0.00932071933333333,27.4694713076644,31.9072658745758,4.43779456691137,1.96476046717599,2.28217477882614,0.31741431165015,1.0793013168713e-05,2.12056855955973e-05
AFG.14.149,AFG,-1312.31127217529,-1873.8698026161,-561.558530440803,71132390,50049.695,1421.2352,0.00947490133333333,24.8680396449641,35.5094629826007,10.6414233376365,1.74974836290039,2.4984930701548,0.748744707254404,7.22877546291064e-06,1.26485380320024e-05
AFG.14.153,AFG,-1344.26861228633,-1936.61670233854,-592.348090052203,1029922400,645084.4,1596.5701,0.0106438006666667,28.6162543032647,41.2259242948574,12.6096699915927,1.79235814971511,2.58215560311805,0.789797453402936,9.31708031832448e-05,0.000166995448400992
AFG.14.158,AFG,-1617.68348091732,-2476.11116809792,-858.427687180598,13616547,9806.589,1388.51,0.00925673333333333,29.9489292011801,45.8414015735418,15.8924723723618,2.15691130788976,3.30148155746389,1.14457024957413,1.41638485385474e-06,3.05501650760307e-06
AFG.14.160,AFG,-1411.71688538754,-2119.70578570326,-707.988900315712,21062138,15168.947,1388.5037,0.00925669133333333,26.1356549161744,39.2429243514717,13.1072694352973,1.88228918051672,2.82627438093767,0.94398520042095,2.19088072108715e-06,4.12387107710502e-06
AFG.14.161,AFG,-1193.79051199962,-1686.55251907571,-492.762007076083,338839780,242961.4,1394.6239,0.00929749266666667,22.1985170617055,31.3614193561092,9.16290229440366,1.59172068266617,2.24873669210094,0.657016009434777,3.50913908017705e-05,5.58556925226993e-05
AFG.14.R125e4bb8260ea315,AFG,-1317.1577221106,-1874.87804483136,-557.720322720759,1651086300,1180608.5,1398.5045,0.00932336333333333,24.5606800210856,34.9603384353047,10.3996584142191,1.75621029614746,2.49983739310848,0.743627096961012,0.000170517597681739,0.000299464760723001
AFG.15.167,AFG,-1426.52191697212,-1654.38090814967,-227.858991177553,137175660,98771.51,1388.8181,0.00925878733333333,26.4157261111676,30.6351219937693,4.21939588260168,1.90202922262949,2.20584121086623,0.303811988236737,1.42657626169876e-05,2.71338973806058e-05
AFG.15.R49ce84ced4420d4c,AFG,-1559.66218459796,-1806.70285979023,-247.040675192267,314842560,221947.14,1418.5475,0.00945698333333333,29.4993985707464,34.1719176666438,4.67251909589736,2.07954957946395,2.40893714638697,0.329387566923023,3.20562600770133e-05,6.66625821623401e-05
AFG.15.R9f61a8d4b0fea672,AFG,-1818.5766208547,-2109.82956382452,-291.252942969821,255690080,184117.81,1388.7308,0.00925820533333333,33.6735115405446,39.0664706404491,5.39295909990445,2.42476882780627,2.81310608509936,0.388337257293095,2.6592495862619e-05,6.44806550212457e-05
AFG.16.R56f62a5b11d7a76e,AFG,-1022.36477508552,-1217.9940334008,-195.629258315284,556829250,400990.34,1388.635,0.00925756666666667,18.9292201260117,22.5513219276203,3.6221018016086,1.36315303344736,1.6239920445344,0.260839011087046,5.79158200795468e-05,7.89481258260257e-05
AFG.16.R679857e5b8c74688,AFG,-873.863366772094,-1064.38406669005,-190.52069991796,318575170,227395.92,1400.9713,0.00933980866666667,16.323433292921,19.8822870614673,3.55885376854632,1.16515115569613,1.41917875558674,0.254027599890613,3.28432380429489e-05,3.82673367625449e-05
AFG.17,AFG,-1151.36795206183,-1375.76294664514,-224.394994583315,728247200,524374.4,1388.7925,0.00925861666666667,21.320149020851,25.4753234943824,4.15517447353132,1.53515726941577,1.83435059552686,0.299193326111087,7.57364214926482e-05,0.000116267318013976
AFG.18.197,AFG,-1357.41927205525,-1869.4684926403,-512.049220585052,527857150,357620.72,1476.0251,0.00984016733333333,26.7144655570304,36.79176558395,10.0773000269196,1.80989236274033,2.49262465685374,0.682732294113402,5.16518609307097e-05,9.34843086198173e-05
AFG.18.R02a221614471fb78,AFG,-1277.23246333168,-1711.43987979585,-434.207416464171,771061900,554373.7,1390.8702,0.009272468,23.6861942896084,31.7385430386618,8.05234874905339,1.70297661777558,2.2819198397278,0.578943221952227,8.00692791403221e-05,0.000136356110178114
AFG.18.R3945a21254a36b53,AFG,-1329.79771632782,-1805.23934642201,-475.441630094184,316995650,227933.78,1390.7357,0.00927157133333333,24.6586287716743,33.4748107481834,8.81618197650901,1.77306362177043,2.40698579522934,0.633922173458912,3.29209222160589e-05,5.8370889576428e-05
AFG.19.201,AFG,-1925.69529602914,-2236.89729803292,-311.202002003782,56971820,41031.09,1388.5037,0.00925669133333333,35.6511339147874,41.4125356645161,5.76140174972878,2.56759372803885,2.98252973071056,0.414936002671709,5.9262006813124e-06,1.52160757004373e-05
AFG.19.Rb70c80870c4e3972,AFG,-982.27644600578,-1234.9655133167,-252.689067310922,371985060,266659.9,1394.9794,0.00929986266666667,18.2700720971103,22.9700193438297,4.69994724671933,1.30970192800771,1.64662068442227,0.336918756414562,3.85142115663683e-05,5.04421371441693e-05
AFG.19.Rcd8a19e4e02eef13,AFG,-1180.79855818969,-1404.28138278461,-223.482824594917,276141440,198877,1388.5037,0.00925669133333333,21.860575560014,25.9979986111672,4.13742305115324,1.57439807758625,1.87237517704614,0.297977099459889,2.87241945777548e-05,4.52233167234305e-05
AFG.2.16,AFG,-1355.12859432001,-1597.4178071559,-242.289212835899,159437810,114827.07,1388.5037,0.00925669133333333,25.0880142291884,29.5736071424248,4.48559291323645,1.80683812576001,2.12989040954121,0.323052283781199,1.65846985899499e-05,2.99658657165597e-05
AFG.2.20,AFG,-1173.29570557213,-1445.95258844125,-272.656882869125,162385550,116681.625,1391.6978,0.00927798533333333,21.7716406959224,26.8310538165066,5.05941312058426,1.56439427409617,1.92793678458834,0.363542510492167,1.68525556004395e-05,2.63640414852149e-05
AFG.2.Re52952e4e6b141e6,AFG,-1185.6742292159,-1483.21833025019,-297.544101034296,480937400,346314.4,1388.7306,0.009258204,21.9544277832471,27.4638757559913,5.50944797274425,1.58089897228786,1.97762444033359,0.396725468045728,5.00188669915495e-05,7.90747754219438e-05
AFG.20.204,AFG,-1473.89624044031,-1706.86149005096,-232.965249610651,165046720,118605.32,1391.5625,0.00927708333333333,27.3469164945029,31.6693925633205,4.32247606881762,1.96519498725375,2.27581532006795,0.310620332814201,1.71303986365284e-05,3.36645735301641e-05
AFG.20.R3c3b3822ad703202,AFG,-1615.73609723321,-1871.91138984395,-256.175292610738,431682100,310475.88,1390.3885,0.00926925666666667,29.9533451817058,34.7024542594405,4.74910907773473,2.15431479631094,2.49588185312526,0.341567056814317,4.48426393641278e-05,9.66051614877759e-05
AFG.21.212,AFG,-1012.83564021411,-1238.76976329836,-225.934123084242,66680536,48023.305,1388.5037,0.00925669133333333,18.7510137857222,22.9338186638385,4.18280487811634,1.35044752028548,1.65169301773114,0.301245497445656,6.93609998686054e-06,9.36683902770799e-06
AFG.21.217,AFG,-943.00913931527,-1259.05530932497,-316.046170009697,466046050,298432.44,1561.6467,0.010410978,19.6352948064204,26.2159942523308,6.58069944591043,1.25734551908703,1.67874041243329,0.421394893346263,4.31031817398398e-05,5.41955924189813e-05
AFG.21.R335bc53b76ceae53,AFG,-951.691558842969,-1249.40084264902,-297.709283806056,1103171500,785621.1,1404.2029,0.00936135266666667,17.8182406244376,23.3921638201361,5.57392319569849,1.26892207845729,1.6658677901987,0.396945711741408,0.000113468793982158,0.000143983057899883
AFG.21.R452a3f16b7c93204,AFG,-1122.95657629622,-1337.31976900579,-214.363192709564,741535040,533980.7,1388.6926,0.00925795066666667,20.7925531683187,24.7616808940273,3.96912772570861,1.49727543506163,1.78309302534105,0.285817590279419,7.7123878214e-05,0.000115475688306507
AFG.21.Ra6cf658876a55bf9,AFG,-965.118196529519,-1309.97615102915,-344.857954499629,64077120,46147.395,1388.5317,0.009256878,17.8679628017076,24.2525788259728,6.38461602426523,1.28682426203936,1.74663486803886,0.459810605999505,6.66515863190066e-06,8.57688783787082e-06
AFG.22.231,AFG,-1822.1322338797,-2817.57654391388,-995.444310034176,41110440,29452.3,1395.8312,0.00930554133333333,33.9118536343331,52.4381499784421,18.526296344109,2.42950964517293,3.7567687252185,1.32725908004557,4.25385336646473e-06,1.03347777829774e-05
AFG.22.233,AFG,-1848.12007852055,-2869.6075409015,-1021.48746238095,95197896,65408.777,1455.4299,0.009702866,35.8641229475887,55.6868348839135,19.8227119363248,2.46416010469406,3.82614338786866,1.3619832831746,9.44711775439578e-06,2.32792106747291e-05
AFG.22.R8dc821211617773c,AFG,-1823.0429993447,-2811.62404413457,-988.58104478987,130083720,93670.46,1388.7379,0.00925825266666667,33.7563854202621,52.0614516085459,18.3050661882839,2.43072399912626,3.74883205884609,1.31810805971983,1.35290079759238e-05,3.28852843714485e-05
AFG.23,AFG,-1901.17707706474,-2210.4633517685,-309.286274703758,237160640,170801.39,1388.5171,0.00925678066666667,35.1975584217654,40.9235488380516,5.72599041628621,2.53490276941965,2.94728446902466,0.412381699605011,2.466917924401e-05,6.25339707849507e-05
AFG.24.252,AFG,-1041.3645596749,-1241.00272544089,-199.638165765986,5960476.5,4292.734,1388.5037,0.00925669133333333,19.2791805887663,22.9751583464634,3.69597775769713,1.38848607956653,1.65467030058785,0.266184221021315,6.20007978230482e-07,8.60872446993214e-07
AFG.24.R6806f602c75dfaa2,AFG,-1094.69225950975,-1289.26349924509,-194.571239735346,67575590,48667.926,1388.5037,0.00925669133333333,20.2664567025419,23.8686285196901,3.60217181714821,1.45958967934633,1.71901799899346,0.259428319647129,7.02920386027429e-06,1.02597534084777e-05
AFG.24.Rd61b76c20460e178,AFG,-1306.03906642019,-1517.21927229531,-211.180205875117,617424400,444087.47,1390.3215,0.00926881,24.2108559184523,28.125634326487,3.91477840803468,1.74138542189359,2.02295902972708,0.281573607833489,6.41404229640573e-05,0.000111693197503698
AFG.25.255,AFG,-2040.18171534733,-2367.68340178375,-327.501686436416,29631558,21340.64,1388.5037,0.00925669133333333,37.7706648057615,43.8338288507376,6.06316404497604,2.72024228712977,3.15691120237833,0.436668915248554,3.08227042731847e-06,8.38452235676127e-06
AFG.25.Rf77ed53d6994d2ee,AFG,-1559.80322911477,-1807.15945438111,-247.356225266347,910846340,654954,1390.7028,0.009271352,28.9229695757193,33.5096228433905,4.5866532676712,2.07973763881969,2.40954593917482,0.32980830035513,9.45962888392262e-05,0.000196735462391598
AFG.26.273,AFG,-1476.5877710845,-1711.52711669178,-234.93934560728,63692536,45566.83,1397.783,0.00931855333333333,27.5193237923975,31.8979134366772,4.37858964427974,1.96878369477934,2.28203615558905,0.313252460809707,6.58130649201e-06,1.29571689118147e-05
AFG.26.R4c10bf14a4a7fec7,AFG,-1637.32135105828,-1897.42365509023,-260.10230403195,740420740,478576.78,1547.1305,0.0103142033333333,33.7753306736462,39.1408267761543,5.36549610250803,2.18309513474437,2.52989820678697,0.346803072042599,6.91217815489741e-05,0.000150899425004429
AFG.26.Ra91fd5c834036528,AFG,-2173.68813047085,-2523.839606871,-350.151476400147,589146900,424135.72,1389.0527,0.00926035133333333,40.2582315545131,46.7432829372146,6.48505138270148,2.8982508406278,3.36511947582799,0.466868635200197,6.12587526393505e-05,0.000177543231332808
AFG.27,AFG,-1463.28950760863,-1745.48343680996,-282.193929201327,578940350,416679.84,1389.413,0.00926275333333333,27.108179528467,32.3359650451791,5.22778551671205,1.9510526768115,2.32731124907994,0.376258572268437,6.01818852898411e-05,0.000117418028390307
AFG.28.R8ad94c036bcb94aa,AFG,-1301.31720098887,-1612.92228182557,-311.605080836702,676136400,486628.44,1389.4305,0.00926287,24.1078641230475,29.8805788333072,5.77271471025972,1.73508960131849,2.15056304243409,0.415473441115602,7.02846985706203e-05,0.000121950249621688
AFG.28.R93cd63c39aa26547,AFG,-1926.38250037024,-2235.52241553823,-309.139915167988,216684910,156056.42,1388.5037,0.00925669133333333,35.6638563917244,41.3870819387703,5.72322554704582,2.56851000049366,2.98069655405097,0.412186553557317,2.25395343513218e-05,5.78930193878403e-05
AFG.29.299,AFG,-1220.38126282229,-1502.26746214301,-281.886199320721,391908160,280111.56,1399.1145,0.00932743,22.766041604573,28.0245891888331,5.25854758426014,1.62717501709639,2.00302328285735,0.375848265760961,4.04570611630225e-05,6.58307191896106e-05
AFG.29.300,AFG,-2468.97727520681,-2869.09829925021,-400.1210240434,65109910,46890.64,1388.5481,0.00925698733333333,45.7105827257546,53.1184132284948,7.40783050274022,3.29196970027575,3.82546439900028,0.533494698724533,6.77250696277322e-06,2.2294887716356e-05
AFG.29.R5a453801396807f2,AFG,-1264.3169906253,-1529.03125386956,-264.714263244256,177989820,128188.23,1388.5037,0.00925669133333333,23.4067842594146,28.3075407121802,4.90075645276565,1.6857559875004,2.03870833849274,0.352952350992342,1.85144770943748e-05,3.12108906172813e-05
AFG.29.R74fcec17af54c808,AFG,-1455.57135601527,-1710.12666557538,-254.555309560112,98119150,70665.39,1388.5037,0.00925669133333333,26.9475495125496,31.6602293682677,4.71267985571815,1.94076180802036,2.28016888743384,0.339407079413483,1.02063406641941e-05,1.9808076160713e-05
AFG.29.R9ff60d55ec253532,AFG,-1289.56197064759,-1611.89264796629,-322.330677318699,822777660,592448.06,1388.776,0.00925850666666667,23.878836204641,29.8474376542937,5.96860144965272,1.71941596086345,2.14919019728838,0.429774236424932,8.55684335174672e-05,0.000147127730336016
AFG.3.23,AFG,-1257.24335385785,-1650.29200663233,-393.048652774479,56186876,40465.777,1388.5035,0.00925669,23.2758239624449,30.5524830297469,7.27665906730198,1.67632447181047,2.20038934217644,0.524064870365972,5.84455141765027e-06,9.79736456816172e-06
AFG.3.27,AFG,-1960.60695323801,-2274.66808248506,-314.061129247048,108865520,78404.92,1388.5037,0.00925669133333333,36.2974667842228,42.1118006506988,5.81433386647606,2.61414260431735,3.03289077664675,0.418748172329397,1.13241761386852e-05,2.96030113029309e-05
AFG.3.32,AFG,-1943.98026395541,-2255.36494892262,-311.384684967207,50973120,36709.887,1388.5393,0.00925692866666667,35.9905732656861,41.7555048989539,5.76493163326781,2.59197368527388,3.00715326523015,0.415179579956276,5.30208086966009e-06,1.3742854091353e-05
AFG.3.R269df99329225b2a,AFG,-1959.1234519677,-2273.16848480155,-314.045032833854,331474980,238687.98,1388.7375,0.00925825,36.2761093983599,42.091124248828,5.81501485046807,2.6121646026236,3.03089131306874,0.418726710445139,3.44741723823833e-05,9.00522128020056e-05
AFG.3.R928d90c14ac77c16,AFG,-1405.75635635165,-1660.71028435281,-254.953928001167,385861300,277754.72,1389.2161,0.00926144066666667,26.0386581722806,30.7611395261134,4.72248135383283,1.87434180846886,2.21428037913708,0.339938570668223,4.01166581463406e-05,7.51923295797391e-05
AFG.3.Rfb19c4c0f42445fa,AFG,-1192.99292398005,-1473.62297075672,-280.630046776669,605694460,428777.2,1412.6089,0.00941739266666667,22.46976562735,27.7553723164718,5.28560668912185,1.59065723197341,1.96483062767563,0.374173395702225,6.19291306853224e-05,9.85080195944342e-05
AFG.30.303,AFG,-1647.31144236041,-1910.32100025083,-263.009557890414,447206050,322053.66,1388.6073,0.009257382,30.4995825898027,35.369142483888,4.86955989408535,2.19641525648055,2.54709466700111,0.350679410520552,4.65148408026975e-05,0.000102165905991809
AFG.30.R600c8571d9eda691,AFG,-1457.21983973296,-1706.68438947203,-249.464549739069,562255600,404936.34,1388.5037,0.00925669133333333,26.978068522435,31.5965011935221,4.61843267108708,1.94295978631062,2.27557918596271,0.332619399652092,5.8485748587136e-05,0.000113635457577078
AFG.30.R922e0ff47dc73fe9,AFG,-1128.89102568901,-1447.37698812511,-318.485962436098,351124220,252548.38,1390.3246,0.00926883066666667,20.9269995164622,26.8309844275233,5.90398491106111,1.50518803425201,1.92983598416681,0.424647949914797,3.64760570976873e-05,5.49033246801321e-05
AFG.31.R2cddadc8171d5232,AFG,-2084.91499280141,-2419.96533080254,-335.050338001131,455302700,327842.03,1388.7869,0.00925857933333333,38.6067017282158,44.8108819983031,6.20418027008724,2.77988665706854,3.22662044107005,0.446733784001508,4.73508664173641e-05,0.000131630041754265
AFG.31.R7533cfa7af80b230,AFG,-1789.8328989152,-2075.06334131877,-285.23044240357,370884060,266335.56,1392.5443,0.00928362866666667,33.2322880178245,38.5282350412321,5.29594702340759,2.38644386522027,2.76675112175836,0.380307256538093,3.8467366505002e-05,9.18002108070415e-05
AFG.32,AFG,-1200.15807197115,-1435.78299045175,-235.624918480599,548972740,395004.72,1389.7878,0.009265252,22.2395339532937,26.6057824476981,4.36624849440441,1.6002107626282,1.91437732060233,0.314166557974132,5.70513052610987e-05,9.1294112700797e-05
AFG.4.43,AFG,-1408.74666039722,-1888.15961115604,-479.412950758817,859543740,427082.25,2012.5953,0.013417302,37.8031587680819,50.6680154541663,12.8648566860844,1.87832888052963,2.51754614820805,0.639217267678423,6.16843257375428e-05,0.000115863450508824
AFG.4.R441976f1984e9d4c,AFG,-1407.58427887765,-1855.73688954592,-448.152610668263,1008806500,722753.2,1395.7828,0.00930521866666666,26.1957590134377,34.5360750900492,8.34031607661144,1.87677903850354,2.47431585272789,0.597536814224351,0.000104388660068761,0.000195914449074521
AFG.4.Rba8a6cb92a71a1fe,AFG,-1497.55741433653,-2075.23149989292,-577.674085556385,460533660,323549.28,1423.3802,0.00948920133333333,28.4212476257309,39.3845790315184,10.9633314057875,1.99674321911538,2.76697533319056,0.77023211407518,4.67308561282222e-05,9.3309520097484e-05
AFG.5,AFG,-2086.00631180024,-2421.25053467737,-335.24422287713,576981600,415445.53,1388.8262,0.00925884133333333,38.6280029225806,44.8359490576526,6.20794613507197,2.78134174906699,3.22833404623649,0.446992297169507,6.00036114793488e-05,0.000166890549702308
AFG.6.R97eede2b941f822e,AFG,-1593.91441694421,-2381.19531280305,-787.280895858846,243688400,174917.2,1393.1643,0.009287762,29.6077955058931,44.2319506816606,14.6241551757675,2.12521922259227,3.1749270837374,1.04970786114513,2.5263633742444e-05,5.36907600619729e-05
AFG.6.Re2476cb25c1b5dba,AFG,-1448.88914191971,-2048.63935775287,-599.750215833161,538917500,388095.88,1388.6195,0.00925746333333333,26.826076210773,37.9304074752415,11.1043312644685,1.93185218922628,2.73151914367049,0.799666954444215,5.60534479700768e-05,0.000108286976174674
AFG.7.68,AFG,-1195.88903491225,-1510.96408454235,-315.075049630099,315216770,225231.25,1399.525,0.00933016666666667,22.3156880211408,28.195093472255,5.87940545111419,1.59451871321633,2.01461877938979,0.420100066173466,3.25305905157003e-05,5.18706353292617e-05
AFG.7.R1be1903632a37179,AFG,-1253.27905889225,-1649.62637264349,-396.347313751233,675244300,485380.88,1391.1638,0.00927442533333333,23.246886107053,30.5986732419591,7.3517871349061,1.67103874518967,2.19950183019132,0.528463085001644,7.01045110366801e-05,0.000117147354154869
AFG.7.Ra67230a12297e143,AFG,-1405.921938215,-1652.09969781837,-246.177759603372,558920600,402401.6,1388.9622,0.009259748,26.036965711085,30.5960537453486,4.55908803426362,1.87456258428667,2.20279959709116,0.328237012804497,5.81196511250664e-05,0.000108948923410844
AFG.8.77,AFG,-1284.36813200984,-1491.99947448349,-207.631342473649,239545650,172520.72,1388.5037,0.00925669133333333,23.7779987127701,27.6219572095785,3.84395849680838,1.71249084267979,1.98933263264466,0.276841789964865,2.49175054429338e-05,4.2670999893448e-05
AFG.8.80,AFG,-1440.51867949643,-1669.65329466259,-229.134615166156,238505120,166951.95,1428.5853,0.009523902,27.4387174653869,31.8032287046873,4.36451123930037,1.92069157266191,2.22620439288345,0.305512820221542,2.41131970863176e-05,4.6314014433626e-05
AFG.8.R1033466054322fbc,AFG,-1629.46186691309,-1896.55500413558,-267.093137222493,848703800,611220.4,1388.5398,0.009256932,30.167635397215,35.1125614150856,4.94492601787058,2.17261582255078,2.52874000551411,0.356124182963325,8.82797593461943e-05,0.000191798001966517
AFG.8.R8c0fc5f856580948,AFG,-1547.08640804278,-1795.01326004294,-247.926852000159,647192600,466102.22,1388.5208,0.00925680533333333,28.6421554261958,33.232176637939,4.59002121174323,2.06278187739037,2.39335101339058,0.330569136000212,6.73200564188089e-05,0.000138866592365616
AFG.9.R2de58211a39a05c4,AFG,-1495.24106359025,-1738.14247797988,-242.901414389631,579216600,417151.62,1388.5037,0.00925669133333333,27.68196998916,32.1788968240298,4.49692683486981,1.99365475145367,2.31752330397318,0.323868552519508,6.02500253991443e-05,0.000120117749412208
AFG.9.Reee7d1f78893e50f,AFG,-1767.85173564184,-2050.3582516254,-282.506515983562,478862200,344834,1388.6746,0.00925783066666667,32.7329440246899,37.9637389991014,5.23079497441155,2.35713564752245,2.7338110021672,0.376675354644749,4.98050499204306e-05,0.000117397258594082
