hierid,ISO,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w,diff_dis_p_pw
CHN.22.233.1535,CHN,-4855.90754806353,-5198.05751345872,-342.149965395189,265614930,34132.7,7781.832,0.05187888,503.838089954164,539.338803947647,35.5007139934823,6.47454339741804,6.93074335127829,0.456199953860252,4.92985270425504e-06,3.19185452765779e-05
CHN.22.233.1536,CHN,-4242.57212039351,-4539.51127842441,-296.9391580309,436982140,55807.08,7830.228,0.05220152,442.937426788328,473.938777581795,31.0013507934664,5.65676282719134,6.05268170456588,0.395918877374533,8.06032585334818e-06,4.55953516622693e-05
CHN.22.233.1537,CHN,-4627.08081904502,-4952.3395685001,-325.258749455084,596701200,76497.516,7800.2686,0.0520017906666667,481.232976299455,515.061051102785,33.8280748033301,6.16944109206002,6.6031194246668,0.433678332606778,1.10486860436295e-05,6.8164217690838e-05
CHN.22.233.1538,CHN,-5182.60569813985,-5548.90442166322,-366.298723523368,450288540,57885.605,7778.938,0.0518595866666667,537.535578723688,575.527779520588,37.992200796899,6.91014093085314,7.3985392288843,0.488398298031158,8.36053128954607e-06,5.77724494675706e-05
CHN.22.234.1539,CHN,-4894.38664721632,-5239.41074543636,-345.024098220037,3499222500,440486.78,7943.9897,0.0529599313333333,518.41276151072,554.957666610877,36.5449051001569,6.52584886295509,6.98588099391514,0.46003213096005,6.36203682560007e-05,0.000415176907844206
CHN.22.234.1540,CHN,-4929.66434449662,-5277.28965301869,-347.625308522065,1081482000,137337.9,7874.6064,0.052497376,517.588885293665,554.087718350863,36.4988330571977,6.57288579266216,7.03638620402492,0.463500411362754,1.98359818505922e-05,0.000130379643289262
CHN.22.234.1541,CHN,-4419.9354940245,-4730.03842490722,-310.102930882722,3768020500,461404.44,8166.416,0.0544427733333333,481.267092498261,515.032819650362,33.7657271521008,5.893247325366,6.30671789987629,0.413470574510297,6.66415468535827e-05,0.000392735117753129
CHN.22.234.1542,CHN,-3998.04736293697,-4277.14425379481,-279.096890857837,9769945000,922492.75,10590.81,0.0706054,564.56746655822,603.978961793767,39.4114952355479,5.33072981724929,5.70285900505974,0.37212918781045,0.000133237434432177,0.000710252764501403
CHN.23.235.1543,CHN,-2717.42126102131,-2918.89462846606,-201.473367444752,7123197400,894615.44,7962.3013,0.0530820086666667,288.492357857035,309.881579930645,21.3892220736097,3.62322834802842,3.89185950462142,0.268631156593002,0.00012921105995577,0.000468161175310545
CHN.23.235.1544,CHN,-3029.09288437446,-3242.40130842303,-213.30842404857,1473190400,187618.72,7852.044,0.05234696,317.127608109269,339.459703191936,22.3320950826671,4.03879051249928,4.32320174456404,0.28441123206476,2.7098139149873e-05,0.000109443707304892
CHN.23.235.1545,CHN,-2902.37077913152,-3110.84271349606,-208.471934364539,2032544000,257728.52,7886.376,0.05257584,305.189163408589,327.11033753987,21.921174131281,3.8698277055087,4.14779028466142,0.277962579152719,3.72242348623358e-05,0.00014405137538663
CHN.23.235.1546,CHN,-3141.62477586892,-3362.15140253758,-220.52662666866,1203860600,154364.25,7798.8306,0.051992204,326.679992476863,349.61132319924,22.9313307223777,4.1888330344919,4.48286853671678,0.294035502224881,2.22951309243863e-05,9.33905809243913e-05
CHN.23.235.1547,CHN,-3695.58461969717,-3954.12373271886,-258.539113021691,626429760,80426.37,7788.8604,0.051925736,383.791902656111,410.641570112988,26.8496674568769,4.92744615959623,5.27216497695848,0.344718817362254,1.16161381208611e-05,5.72378951729765e-05
CHN.23.235.1548,CHN,-2979.66670992175,-3192.27784620496,-212.611136283213,1691275000,216690.44,7805.0283,0.052033522,310.085106606762,332.210919081237,22.1258124744751,3.97288894656233,4.25637046160662,0.283481515044284,3.12970246016346e-05,0.000124339603100124
CHN.23.235.1549,CHN,-2981.47899320656,-3193.71377178733,-212.234778580769,1304037100,165867.28,7861.931,0.0524128733333333,312.535761633859,334.783430767223,22.2476691333638,3.97530532427541,4.25828502904977,0.282979704774359,2.39565360740706e-05,9.52345454064487e-05
CHN.23.235.1550,CHN,-3089.22698643365,-3307.32530596218,-218.098319528532,3542737400,451497.84,7846.632,0.05231088,323.200364360184,346.018194402302,22.8178300421174,4.11896931524486,4.40976707461624,0.290797759371376,6.5210717215143e-05,0.000268600943234284
CHN.23.235.1551,CHN,-3503.95050193331,-3747.43638548247,-243.48588354916,439361180,56386.973,7791.8916,0.051945944,364.0320331044,389.32824124767,25.2962081432704,4.67193400257775,4.99658184730996,0.324647844732214,8.14408093496283e-06,3.80486086397981e-05
CHN.23.235.1552,CHN,-2958.4198686271,-3168.78277864004,-210.362910012941,2410482700,308049.8,7824.977,0.0521665133333333,308.660899044668,330.608698144726,21.9477991000577,3.94455982483614,4.22504370485339,0.280483880017254,4.44922358786508e-05,0.000175502286164059
CHN.23.236.1553,CHN,-2927.0026564426,-3143.89295952788,-216.890303085281,5184925700,586329.5,8843.023,0.0589534866666667,345.114024159773,370.686903341908,25.5728791821349,3.90267020859013,4.1918572793705,0.289187070780375,8.46847179144781e-05,0.000330496525727692
CHN.23.236.1554,CHN,-3015.33115481903,-3237.56374294847,-222.232588129443,6427341300,796628.25,8068.1816,0.0537878773333333,324.376524549568,348.283362929119,23.9068383795513,4.0204415397587,4.31675165726462,0.296310117505923,0.000115058578212344,0.000462586287350482
CHN.23.236.1555,CHN,-3694.70689592243,-3952.92477553961,-258.21787961718,867336060,110901.89,7820.751,0.05213834,385.271768679896,412.197871883015,26.9261032031192,4.9262758612299,5.27056636738614,0.34429050615624,1.60177771557332e-05,7.89079889528483e-05
CHN.23.236.1556,CHN,-3180.91226139215,-3411.62817075948,-230.715909367328,4335245000,529537.5,8186.8516,0.0545790106666667,347.222088488506,372.406580645164,25.1844921566582,4.24121634852287,4.54883756101264,0.307621212489771,7.64821381367268e-05,0.00032437729463547
CHN.23.236.1557,CHN,-3016.41348830132,-3240.71828870078,-224.304800399469,3879226600,463560.03,8368.337,0.0557889133333333,336.56486135268,361.592303492153,25.0274421394732,4.02188465106842,4.32095771826771,0.299073067199291,6.69528829386497e-05,0.000269276772235736
CHN.23.236.1558,CHN,-3613.18880408328,-3867.46794447959,-254.279140396313,707811460,90487.07,7822.239,0.05214826,376.843018368848,403.363447820775,26.5204294519269,4.81758507211104,5.15662392597279,0.339038853861751,1.30692247240803e-05,6.29621019347937e-05
CHN.23.236.1559,CHN,-3362.72186445688,-3602.2874963516,-239.56563189472,2026340500,258033.78,7853.0044,0.0523533626666667,352.099594634081,377.183727452188,25.0841328181069,4.48362915260918,4.80304999513547,0.319420842526293,3.72683241619371e-05,0.00016709734468135
CHN.23.236.1560,CHN,-3502.59760803712,-3751.24792372933,-248.650315692213,2398198800,294518.66,8142.774,0.05428516,380.278143135824,407.274187478629,26.9960443428046,4.67013014404949,5.00166389830577,0.331533754256284,4.25379068299481e-05,0.000198657560951309
CHN.23.236.1561,CHN,-3109.06007950462,-3336.46166546487,-227.401585960249,1021224500,129029.73,7914.645,0.0527643,328.094757506012,352.092128510176,23.9973710041647,4.1454134393395,4.44861555395316,0.303202114613665,1.86360165873136e-05,7.72539936168035e-05
CHN.23.236.1562,CHN,-3038.53453899202,-3262.54636846562,-224.011829473602,3990589700,481471.53,8288.319,0.05525546,335.791247355784,360.547000721795,24.7557533660109,4.05137938532269,4.35006182462083,0.298682439298137,6.95398759603639e-05,0.000281732419923715
CHN.23.236.1563,CHN,-4260.23427815493,-4558.76261590836,-298.528337753425,425891940,54578.14,7803.343,0.0520222866666667,443.254257770671,474.314511300136,31.0602535294643,5.68031237087324,6.07835015454448,0.398037783671233,7.88282764247218e-06,4.47769233749963e-05
CHN.23.237.1564,CHN,-2770.51145571703,-2976.57477421273,-206.0633184957,3845600500,485621.66,7918.923,0.05279282,292.526225179214,314.283552543107,21.7573273638923,3.69401527428937,3.96876636561698,0.2747510913276,7.0139287363608e-05,0.00025909559884894
CHN.23.237.1565,CHN,-3550.81215965545,-3799.91771803231,-249.105558376859,281615500,36101.57,7800.6436,0.0520042906666667,369.314935306913,395.224051035938,25.909115729025,4.73441621287394,5.06655695737642,0.332140744502479,5.21422045406173e-06,2.46862898552087e-05
CHN.23.237.1566,CHN,-2571.47308110813,-2770.55542797082,-199.082346862694,4558786600,524245.34,8695.902,0.05797268,298.150372119391,321.233046496031,23.0826743766399,3.42863077481084,3.6940739039611,0.265443129150258,7.57177811041055e-05,0.000259608314493927
CHN.23.237.1567,CHN,-3663.84198534585,-3919.41891625888,-255.576930913027,378063840,48535.195,7789.478,0.0519298533333333,380.525553871038,407.069698946432,26.5441450753939,4.8851226471278,5.22589188834517,0.340769241217369,7.01003326201255e-06,3.42448722453767e-05
CHN.23.237.1568,CHN,-2850.47901806037,-3056.32170596827,-205.842687907901,1667337700,212178.73,7858.1753,0.0523878353333333,298.660850838537,320.228156515917,21.5673056773796,3.80063869074716,4.0750956079577,0.274456917210534,3.06453894908958e-05,0.000116472052992115
CHN.23.237.1569,CHN,-2649.86287959566,-2849.99978375511,-200.136904159459,3280136200,412075,7960.0464,0.053066976,281.240419669587,302.481740249076,21.2413205794886,3.53315050612754,3.79999971167349,0.266849205545946,5.95167992308225e-05,0.000210281809325472
CHN.23.237.1570,CHN,-2839.09814426206,-3046.05336016376,-206.955215901698,4168796400,525537.5,7932.4434,0.052882956,300.279804485384,322.168611638384,21.888807153,3.78546419234941,4.06140448021834,0.27594028786893,7.59044103033875e-05,0.000287333427244871
CHN.23.237.1571,CHN,-2915.25429852497,-3122.60723556182,-207.352937036848,2618551000,335317.66,7809.1655,0.0520611033333333,303.542710556905,325.132755919996,21.590045363091,3.88700573136663,4.16347631408243,0.276470582715797,4.84305862980506e-05,0.000188249966513969
CHN.23.237.1572,CHN,-3270.59272780896,-3499.41044069428,-228.817712885315,2884159500,367422.22,7849.7144,0.0523314293333333,342.309584426897,366.258300371043,23.9487159441457,4.36079030374528,4.66588058759237,0.305090283847087,5.30675107703285e-05,0.000231416286411147
CHN.23.237.1573,CHN,-2852.11203523226,-3060.6830429704,-208.571007738139,3242402800,412599.56,7858.4736,0.052389824,298.8432951082,320.697291882008,21.8539967738075,3.80281604697635,4.08091072396054,0.278094676984185,5.95925624588866e-05,0.000226619552799095
CHN.23.237.1574,CHN,-3402.71006768933,-3639.77330819807,-237.063240508739,2086046200,267615.34,7794.9424,0.0519662826666667,353.652386420512,378.290977152819,24.6385907323063,4.53694675691911,4.85303107759742,0.316084320678319,3.86522076366397e-05,0.000175363008084816
CHN.23.238.1575,CHN,-3064.54531159577,-3280.29172807739,-215.74641648162,2435893800,310725.03,7839.387,0.05226258,320.322089021797,342.873017723965,22.550928702168,4.08606041546102,4.37372230410318,0.28766188864216,4.48786245865469e-05,0.000183376771423425
CHN.23.238.1576,CHN,-3251.47865169638,-3479.19758700811,-227.718935311732,3797526800,482652.06,7868.042,0.0524536133333333,341.103607915339,364.992969878379,23.8893619630399,4.3353048689285,4.63893011601081,0.30362524708231,6.97103822201369e-05,0.000302215759453826
CHN.23.238.1577,CHN,-3342.8995499202,-3576.24172403715,-233.342174116951,4508096000,564549.4,7985.3,0.0532353333333333,355.920743679703,380.764840519384,24.8440968396812,4.45719939989359,4.7683222987162,0.311122898822602,8.15389754187498e-05,0.00036343547230439
CHN.23.238.1578,CHN,-2905.52231023128,-3112.4488719843,-206.926561753027,1906391200,242181.05,7871.7603,0.052478402,304.954335632571,326.672686216877,21.7183505843063,3.87402974697503,4.1499318293124,0.275902082337369,3.49786833230839e-05,0.000135508459703646
CHN.23.238.1579,CHN,-3305.18094488829,-3535.73291808166,-230.551973193369,3337352700,425852.16,7836.881,0.0522458733333333,345.364129980762,369.454908357183,24.0907783764217,4.40690792651772,4.71431055744222,0.307402630924492,6.15066614299147e-05,0.000271054193789133
CHN.23.238.1580,CHN,-3614.11207210677,-3866.23294433545,-252.120872228683,1293350900,164883.34,7844.036,0.0522935733333333,377.989669355201,404.35827199671,26.3686026415092,4.81881609614236,5.15497725911393,0.336161162971577,2.38144236929866e-05,0.000114757328212118
CHN.23.238.1581,CHN,-3400.9885945305,-3638.70336202481,-237.714767494312,2317997000,296346.25,7821.9214,0.0521461426666667,354.696872916187,379.488689275651,24.7918163594638,4.53465145937399,4.85160448269974,0.316953023325749,4.28018692326813e-05,0.000194091558779913
CHN.23.239.1582,CHN,-3346.32118048636,-3586.80646240753,-240.485281921173,3646985200,441182.28,8266.391,0.0551092733333333,368.82665719309,395.332595461166,26.5059382680753,4.46176157398181,4.78240861654337,0.320647042561564,6.37208206830226e-05,0.000284307109186095
CHN.23.239.1583,CHN,-3324.18911994077,-3564.12761160643,-239.938491665667,772317630,98405.04,7848.3545,0.0523223633333333,347.858861844509,372.967159721675,25.108297877166,4.43225215992102,4.75217014880858,0.319917988887556,1.42128326372167e-05,6.29948581548995e-05
CHN.23.240.1584,CHN,-3060.88456345111,-3290.21328879855,-229.328725347444,2321705200,288080.56,8059.222,0.0537281466666667,328.911309509674,353.554124290368,24.6428147806944,4.08117941793481,4.3869510517314,0.305771633796592,4.16080394389927e-05,0.000169809874179037
CHN.23.240.1585,CHN,-2982.72495043517,-3211.02411245703,-228.299162021866,3157085200,388040.53,8135.968,0.0542397866666667,323.564729993895,348.330525682384,24.7657956884896,3.97696660058022,4.28136548327605,0.304398882695822,5.6045453661183e-05,0.000222890897324891
CHN.23.240.1586,CHN,-2769.53588958643,-2998.92432855923,-229.388438972806,6228209000,761003.8,8184.202,0.0545613466666667,302.219215555,327.250699835242,25.0314842802415,3.69271451944857,3.99856577141231,0.305851251963741,0.000109913269134243,0.000405878324812076
CHN.23.240.1587,CHN,-2942.09916769151,-3176.71194926386,-234.612781572352,6590830600,779176.1,8458.718,0.0563914533333333,331.81849583383,358.278807280711,26.4603114468816,3.92279889025535,4.23561593235182,0.312817042096469,0.00011253793001069,0.000441463666957571
CHN.23.240.1588,CHN,-2791.7665248098,-3035.62901047857,-243.86248566877,3262320400,399481.3,8166.3906,0.054442604,303.982078741353,330.535096216794,26.553017475441,3.72235536641307,4.04750534730477,0.325149980891693,5.76978664771412e-05,0.000214771962911772
CHN.23.240.1589,CHN,-2872.24089931943,-3106.77043592358,-234.52953660415,3839545900,470362.66,8162.9478,0.054419652,312.612700402261,338.138731933699,25.5260315314382,3.8296545324259,4.14236058123144,0.312706048805534,6.79354001113769e-05,0.000260169112948702
CHN.23.240.1590,CHN,-2953.50520585572,-3186.76923840603,-233.264032550315,2958286600,362585.47,8158.8667,0.0543924446666667,321.296736964438,346.672338930871,25.3756019664331,3.93800694114096,4.24902565120804,0.311018710067087,5.23689294958525e-05,0.000206229207854789
CHN.23.240.1591,CHN,-2744.63669234139,-2970.45764638316,-225.820954041763,2176161800,258373.61,8422.539,0.05615026,308.224127761019,333.583938326805,25.3598105657861,3.65951558978853,3.96061019517754,0.301094605389017,3.7317406474338e-05,0.000136563630763315
CHN.23.240.1592,CHN,-2906.60088816478,-3137.6511643683,-231.050276203519,6559732000,785060,8355.708,0.05570472,323.822777253941,349.56395913762,25.7411818836794,3.87546785088637,4.1835348858244,0.308067034938026,0.000113387753210337,0.000439430592250898
CHN.23.240.1593,CHN,-2934.39764036257,-3163.13909242054,-228.741452057962,1324131000,156627.52,8454.013,0.0563600866666667,330.765810650594,356.549586775085,25.7837761244918,3.9125301871501,4.21751878989405,0.304988602743949,2.26220194427268e-05,8.85093339639649e-05
CHN.23.240.1594,CHN,-2853.17703815514,-3085.52686700208,-232.34982884694,8193211000,957252.8,8559.088,0.0570605866666667,325.60791132199,352.123946413802,26.516035091812,3.80423605087353,4.11403582266945,0.30979977179592,0.000138257896525493,0.000525965674280224
CHN.23.241.1595,CHN,-2855.7980086267,-3078.5835205856,-222.785511958901,8300771300,939143.7,8838.659,0.0589243933333333,336.552330281739,362.807332553008,26.2550022712686,3.80773067816893,4.10477802744747,0.297047349278535,0.000135642363748812,0.000516489589705702
CHN.23.241.1596,CHN,-2843.53141608832,-3081.39086831452,-237.859452226201,2329311000,240901.73,9669.133,0.0644608866666667,366.593112691151,397.258375076248,30.665262385097,3.7913752214511,4.1085211577527,0.317145936301601,3.4793908630147e-05,0.000131916763037773
CHN.23.241.1597,CHN,-2796.02911367092,-3020.91259522246,-224.883481551537,4898807000,586007.44,8359.633,0.0557308866666667,311.650363301389,336.716274948498,25.0659116471082,3.7280388182279,4.02788346029661,0.299844642068716,8.46382021579768e-05,0.000315534503149958
CHN.23.241.1598,CHN,-3103.08306100003,-3330.24613029506,-227.16306929503,4708647000,580651.06,8109.254,0.0540616933333333,335.51584966329,360.077490041064,24.5616403777734,4.13744408133338,4.44032817372675,0.302884092393374,8.38645697049913e-05,0.000346984967559487
CHN.23.241.1599,CHN,-2864.83546611517,-3099.46774501148,-234.632278896307,7330931000,816877.1,8974.338,0.05982892,342.800023830735,370.875615517744,28.0755916870097,3.8197806214869,4.1326236600153,0.31284303852841,0.000117983159271872,0.000450669785448497
CHN.23.241.1600,CHN,-2852.45868990581,-3082.91668448105,-230.457994575241,44033245000,3948105.8,11153.006,0.0743533733333333,424.179851776956,458.450510393564,34.2706586166083,3.80327825320775,4.11055557930807,0.307277326100321,0.000570232652407076,0.00216875344616881
CHN.23.241.1601,CHN,-2901.82442447776,-3124.18089631902,-222.356471841253,5092435500,635923.7,8007.935,0.0533862333333333,309.834951635071,333.576500612859,23.7415489777878,3.86909923263702,4.16557452842535,0.296475295788337,9.1847705342527e-05,0.000355367886260242
CHN.23.242.1602,CHN,-3385.96180860161,-3627.28037900541,-241.318570403802,2763281000,340593,8113.1465,0.0540876433333333,366.277389287864,392.382094819285,26.1047055314215,4.51461574480214,4.83637383867388,0.321758093871736,4.91925139851326e-05,0.000222085298163679
CHN.23.242.1603,CHN,-3399.83513566117,-3641.03748212877,-241.202346467601,1453708700,176832.89,8220.805,0.0548053666666667,372.658422432253,399.096788510288,26.4383660780344,4.53311351421489,4.85471664283835,0.321603128623467,2.55403206007065e-05,0.000115777172472443
CHN.23.242.1604,CHN,-3236.33012399549,-3473.81568205996,-237.48555806447,1593998000,202070.61,7888.322,0.0525888133333333,340.389521551685,365.367688916515,24.9781673648298,4.31510683199399,4.63175424274661,0.316647410752626,2.91854539242124e-05,0.000125938351623215
CHN.23.242.1605,CHN,-2876.39682674046,-3115.77489554317,-239.378068802712,4498398000,520523.94,8642.059,0.0576137266666667,331.439881121384,359.022806373372,27.582925251988,3.83519576898728,4.15436652739089,0.319170758403616,7.51802920143583e-05,0.000288331137844695
CHN.23.242.1606,CHN,-2970.85905572241,-3204.47856290748,-233.619507185064,3832237800,468847.25,8173.745,0.0544916333333333,323.773924698877,349.234541748962,25.4606170500851,3.96114540762988,4.27263808387663,0.311492676246752,6.77165264773967e-05,0.000268235007876587
CHN.23.242.1607,CHN,-3035.27548501396,-3265.48318021779,-230.207695203835,5031813000,611603.75,8227.244,0.0548482933333333,332.959360299042,358.212358687303,25.252998388261,4.04703398001861,4.35397757362372,0.306943593605113,8.8335127337422e-05,0.000357495261963818
CHN.23.242.1608,CHN,-2867.26200475773,-3107.20330481914,-239.941300061404,3600265700,416497.78,8644.142,0.0576276133333333,330.466932271074,358.121421196345,27.6544889252718,3.82301600634364,4.14293773975885,0.319921733415205,6.01555900075066e-05,0.000229975783469744
CHN.23.242.1609,CHN,-2902.30658622498,-3128.56624706083,-226.259660835846,3966616600,450876.47,8797.568,0.0586504533333333,340.443193988828,366.983657346965,26.5404633581373,3.86974211496664,4.17142166274777,0.301679547781128,6.51209715291924e-05,0.000252001366094059
CHN.23.242.1610,CHN,-2892.06617696679,-3125.78856251641,-233.722385549623,10498078000,1025599.2,10236.043,0.0682402866666667,394.710849950369,426.609415131016,31.8985651806469,3.85608823595572,4.16771808335522,0.311629847399497,0.000148129300922629,0.000571199654688093
CHN.23.242.1611,CHN,-2891.04211317324,-3122.27998573182,-231.237872558577,5248819700,588242.06,8922.891,0.05948594,343.952715363393,371.463519788887,27.5108044254943,3.85472281756432,4.16303998097576,0.308317163411436,8.49609527007109e-05,0.000327500922977433
CHN.23.242.1612,CHN,-3467.56360351293,-3714.12297178056,-246.559368267628,2127623300,269924.06,7882.303,0.0525486866666667,364.431826595477,390.344568571131,25.9127419756538,4.62341813801724,4.95216396237408,0.328745824356838,3.89856605874865e-05,0.000180247010282769
CHN.23.242.1613,CHN,-3107.16089247118,-3342.88925920797,-235.72836673679,2416456200,296470.72,8150.7417,0.054338278,337.675544731654,363.293691780114,25.6181470484593,4.14288118996157,4.45718567894396,0.314304488982387,4.28198466785352e-05,0.000177397537361542
CHN.23.242.1614,CHN,-3276.15588084704,-3513.07014260806,-236.914261761017,1302608600,163871.73,7948.9526,0.0529930173333333,347.226770760858,372.336373920889,25.1096031600309,4.36820784112939,4.68409352347741,0.315885682348023,2.36683148796155e-05,0.000103388118643456
CHN.23.243.1615,CHN,-3564.02965438757,-3816.81827700467,-252.788622617097,1401167500,170360.22,8224.734,0.05483156,390.842611672663,418.564200729357,27.7215890566935,4.75203953918343,5.08909103600623,0.337051496822797,2.46054601969514e-05,0.000116926119735717
CHN.23.243.1616,CHN,-3217.8508445976,-3451.97790952384,-234.127064926246,1192535700,152398.34,7825.122,0.05216748,335.734339157056,360.161977111054,24.4276379539973,4.2904677927968,4.60263721269846,0.312169419901661,2.20111906931763e-05,9.44383047501815e-05
CHN.23.243.1617,CHN,-3359.83527833929,-3600.41713209307,-240.581853753775,639415550,81710.63,7825.365,0.0521691,350.559165238421,375.661042811753,25.1018775733321,4.47978037111906,4.80055617612409,0.320775805005033,1.18016263076722e-05,5.28686938803922e-05
CHN.23.243.1618,CHN,-3134.69318743725,-3367.28064069391,-232.587453256659,1188393300,148303.53,8013.2505,0.05342167,334.921090021042,359.771510369077,24.8504203480353,4.179590916583,4.48970752092521,0.310116604342212,2.14197692658673e-05,8.95258730589226e-05
CHN.23.243.1619,CHN,-3297.43109071071,-3535.24999368518,-237.818902974465,367773400,47212.406,7789.762,0.0519317466666667,342.482712107158,367.183414150787,24.7007020436289,4.39657478761428,4.7136666582469,0.317091870632619,6.81898025627879e-06,2.99801566719949e-05
CHN.23.243.1620,CHN,-3087.12605808857,-3317.11792531067,-229.9918672221,1636349200,205216.06,7973.787,0.05315858,328.214475057972,352.666557204123,24.4520821461508,4.11616807745143,4.42282390041423,0.306655822962801,2.96397574275567e-05,0.000122002223346713
CHN.23.243.1621,CHN,-3840.06358309828,-4109.46819301054,-269.404609912267,970932740,116622.78,8325.412,0.0555027466666667,426.268152473192,456.173544102777,29.9053916295854,5.12008477746437,5.47929092401406,0.35920614654969,1.68440565018513e-05,8.62429972858786e-05
CHN.23.243.1622,CHN,-3330.05023500339,-3569.85266155489,-239.802426551502,3501529900,427748.9,8185.947,0.05457298,363.461529747671,389.634995803964,26.1734660562932,4.44006698000452,4.75980354873986,0.319736568735336,6.17806113025667e-05,0.000274310052249021
CHN.23.243.1623,CHN,-3197.35342247466,-3433.67245681189,-236.319034337222,1032038500,130400.92,7914.35,0.0527623333333333,337.399654122165,362.337141447589,24.9374873254239,4.26313789663289,4.57822994241585,0.315092045782962,1.88340602442627e-05,8.02921959747831e-05
CHN.23.243.1624,CHN,-3240.09152791574,-3480.44531728487,-240.353789369129,1400682100,177817.83,7877.0625,0.05251375,340.29871294817,365.542470561137,25.2437576129662,4.32012203722099,4.64059375637983,0.320471719158839,2.56825774137488e-05,0.00011095186865777
CHN.23.243.1625,CHN,-3168.53709863502,-3400.8514463823,-232.314347747285,938822850,120062.625,7819.443,0.05212962,330.349269815492,354.570187152719,24.2209173372276,4.22471613151336,4.5344685951764,0.309752463663046,1.73408800515696e-05,7.32602956885041e-05
CHN.23.243.1626,CHN,-3643.23994042609,-3900.22838516468,-256.988444738591,1121128600,132785.7,8443.143,0.05628762,410.138610671052,439.069146514726,28.9305358436736,4.85765325390145,5.2003045135529,0.342651259651455,1.91784986898604e-05,9.31624965657451e-05
CHN.23.243.1627,CHN,-3525.5147888314,-3777.6581310757,-252.143342244299,1730595600,217736.62,7948.1143,0.0529874286666667,373.615926772964,400.336781494854,26.7208547218895,4.70068638510853,5.03687750810093,0.336191122992399,3.14481264278054e-05,0.000147827779736356
CHN.23.244.1628,CHN,-3740.3276596604,-4004.09763403824,-263.769974377837,2452802800,302175.8,8117.138,0.0541142533333333,404.810077049074,433.357507479492,28.5474304304183,4.98710354621387,5.33879684538432,0.35169329917045,4.36438425553921e-05,0.000217656361978396
CHN.23.244.1629,CHN,-3683.14466037206,-3952.26175403572,-269.117093663658,1892105500,230315.47,8215.277,0.0547685133333333,403.440714880366,432.919001145458,29.4782862650919,4.91085954716275,5.26968233871429,0.358822791551544,3.32649143669054e-05,0.000163359322304269
CHN.23.244.1630,CHN,-3524.14152979125,-3778.19406110116,-254.052531309909,2442526500,308932,7906.3564,0.0527090426666667,371.508252514278,398.289983939055,26.7817314247773,4.698855373055,5.03759208146821,0.338736708413212,4.46196537522938e-05,0.000209661299777819
CHN.23.244.1631,CHN,-3444.08970113192,-3699.86483922193,-255.775138090011,1988418700,254220.5,7821.63,0.0521442,359.178604387526,385.852984298713,26.6743799111863,4.59211960150923,4.93315311896258,0.341033517453348,3.67175646638581e-05,0.000168611448412585
CHN.23.244.1632,CHN,-3731.13364485537,-3995.04654664895,-263.912901793586,2360390400,291798.97,8089.0977,0.053927318,402.420061133229,430.88429109188,28.464229958651,4.97484485980716,5.32672872886527,0.351883869058114,4.21450966771845e-05,0.000209665317570567
CHN.23.244.1633,CHN,-3290.35126250621,-3539.15705284629,-248.805790340083,1625207700,205167.66,7921.364,0.0528090933333333,347.520933842283,373.799350250169,26.2784164078864,4.38713501667494,4.71887607046172,0.331741053786777,2.96327669207733e-05,0.000130002949399091
CHN.23.244.1634,CHN,-3151.07895903815,-3397.09056683383,-246.011607795681,1463280500,187111.92,7820.349,0.05213566,328.567162483133,354.219117563311,25.651955080178,4.20143861205086,4.52945408911177,0.328015477060908,2.70249410333889e-05,0.000113543630746078
CHN.23.244.1635,CHN,-3711.99070473734,-3980.13221238529,-268.141507647951,3122744000,385397.9,8102.6494,0.0540176626666667,401.026123420608,429.994878434725,28.9687550141169,4.94932093964979,5.30684294984706,0.357522010197268,5.56637734351286e-05,0.000275497879442404
CHN.23.244.1636,CHN,-3194.37516900715,-3444.70453744783,-250.329368440685,2550341600,321982.1,7920.756,0.05280504,337.358217148858,363.795521776229,26.4373046273702,4.25916689200953,4.59293938326378,0.333772491254247,4.65045052517591e-05,0.000198070449097575
CHN.23.244.1637,CHN,-3199.62708473678,-3453.36689544398,-253.739810707206,636584400,79043.32,8053.614,0.05369076,343.580819792204,370.827786350456,27.246966558252,4.2661694463157,4.60448919392531,0.338319747609608,1.14163815008861e-05,4.87042179465642e-05
CHN.23.244.1638,CHN,-3666.11111717244,-3929.15846908006,-263.04735190762,3863689200,481131.7,8030.4194,0.0535361293333333,392.53879783863,420.703871943665,28.1650741050344,4.88814815622992,5.23887795877342,0.350729802543494,6.94907936479629e-05,0.000339681294845244
CHN.23.244.1639,CHN,-3341.54971923266,-3589.20340935648,-247.65369012382,2070103200,263800.1,7847.242,0.0523149466666667,349.625990691343,375.537969872604,25.9119791812616,4.45539962564354,4.78560454580863,0.330204920165093,3.81011650519223e-05,0.000169755916508918
CHN.24.245.1640,CHN,-2798.52682928963,-3028.09324306237,-229.56641377274,5972120000,643349.7,9282.853,0.0618856866666667,346.377508971357,374.791259275217,28.4137503038602,3.73136910571951,4.0374576574165,0.306088551696986,9.29202570651214e-05,0.000346719776508309
CHN.24.245.1641,CHN,-2775.69219572914,-3001.54688115202,-225.854685422883,4155600600,464441.22,8947.527,0.05965018,331.141078199677,358.085623478313,26.9445452786367,3.70092292763885,4.0020625082027,0.301139580563844,6.70801549360147e-05,0.000248258483392263
