hierid,ISO,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w,diff_dis_p_pw
AFG.14.149,AFG,-3640.93641671326,-4166.00838526466,-525.0719685514,71132390,50049.695,1421.2352,0.00947490133333333,68.9950266185967,78.9450368084439,9.95001018984723,4.85458188895101,5.55467784701955,0.700095958068533,7.22877546291064e-06,3.50926824415395e-05
AFG.14.153,AFG,-3742.09245568921,-4300.10043523642,-558.007979547213,1029922400,645084.4,1596.5701,0.0106438006666667,79.6601723491862,91.5388237586061,11.8786514094199,4.98945660758561,5.7334672469819,0.744010639396284,9.31708031832448e-05,0.0004648716795767
AFG.14.158,AFG,-4609.47827387014,-5452.43294743094,-842.954673560798,13616547,9806.589,1388.51,0.00925673333333333,85.337422374019,100.943435624498,15.6060132504787,6.14597103182685,7.26991059657458,1.12393956474773,1.41638485385474e-06,8.70506028170955e-06
AFG.14.160,AFG,-3992.46272542058,-4680.23360940541,-687.770883984833,21062138,15168.947,1388.5037,0.00925669133333333,73.913990218114,86.6469557803168,12.7329655622028,5.3232836338941,6.24031147920721,0.91702784531311,2.19088072108715e-06,1.16626794863773e-05
AFG.14.161,AFG,-3298.81874255638,-3755.72873843953,-456.909995883149,338839780,242961.4,1394.6239,0.00929749266666667,61.3414861351611,69.8377208072616,8.49623467210054,4.39842499007518,5.00763831791938,0.609213327844198,3.50913908017705e-05,0.000154346850239001
AFG.14.R125e4bb8260ea315,AFG,-3650.08449624033,-4170.03288342437,-519.94838718404,1651086300,1180608.5,1398.5045,0.00932336333333333,68.0621279116311,77.7574633682261,9.69533545659497,4.86677932832044,5.56004384456582,0.693264516245387,0.000170517597681739,0.000829871519512347
AFG.15.167,AFG,-3679.4588110555,-3794.48158314467,-115.022772089173,137175660,98771.51,1388.8181,0.00925878733333333,68.1346532666448,70.264596037173,2.12994277052824,4.90594508140733,5.05930877752623,0.153363696118897,1.42657626169876e-05,6.99870479433351e-05
AFG.15.R49ce84ced4420d4c,AFG,-4021.48527263125,-4143.97561072756,-122.490338096308,314842560,221947.14,1418.5475,0.00945698333333333,76.0622383970384,78.3790165687807,2.31677817174229,5.36198036350834,5.52530081430342,0.163320450795077,3.20562600770133e-05,0.000171885037060462
AFG.15.R9f61a8d4b0fea672,AFG,-4691.64514934475,-4836.87603585058,-145.230886505834,255690080,184117.81,1388.7308,0.00925820533333333,86.872428287542,89.561583023568,2.68915473602608,6.25552686579299,6.44916804780077,0.193641182007778,2.6592495862619e-05,0.000166350072297102
AFG.16.R56f62a5b11d7a76e,AFG,-2660.13575139526,-2783.41047887554,-123.27472748028,556829250,400990.34,1388.635,0.00925756666666667,49.2527681218502,51.5352161377779,2.28244801592771,3.54684766852702,3.71121397183406,0.16436630330704,5.79158200795468e-05,0.000205418591419971
AFG.16.R679857e5b8c74688,AFG,-2290.50243944523,-2424.81801731189,-134.315577866661,318575170,227395.92,1400.9713,0.00933980866666667,42.7857090699034,45.2946726663581,2.50896359645476,3.05400325259364,3.23309068974918,0.179087437155548,3.28432380429489e-05,0.000100303355808873
AFG.17,AFG,-2998.94440233537,-3141.56232419612,-142.617921860755,728247200,524374.4,1388.7925,0.00925861666666667,55.5321532517379,58.1730425883486,2.6408893366107,3.99859253644716,4.18874976559483,0.190157229147673,7.57364214926482e-05,0.000302839089717719
AFG.18.197,AFG,-3716.04717225483,-4177.03605296947,-460.988880714642,527857150,357620.72,1476.0251,0.00984016733333333,73.1330519870953,82.2054674371715,9.07241545007623,4.95472956300643,5.56938140395929,0.614651840952856,5.16518609307097e-05,0.000255921002337684
AFG.18.R02a221614471fb78,AFG,-3461.80223475589,-3839.45267150162,-377.650436745734,771061900,554373.7,1390.8702,0.009272468,64.1989008882049,71.2024040680266,7.00350317982168,4.61573631300785,5.11927022866883,0.503533915660978,8.00692791403221e-05,0.000369578679284347
AFG.18.R3945a21254a36b53,AFG,-3621.33980389549,-4041.97325394554,-420.633450050052,316995650,227933.78,1390.7357,0.00927157133333333,67.1510206281127,74.950886702763,7.79986607465032,4.82845307186065,5.38929767192739,0.560844600066736,3.29209222160589e-05,0.000158957128002615
AFG.19.201,AFG,-4970.11168832109,-5126.722141508,-156.61045318691,56971820,41031.09,1388.5037,0.00925669133333333,92.013579581961,94.9129688314104,2.89938924944934,6.62681558442812,6.83562952201066,0.208813937582546,5.9262006813124e-06,3.92718390313696e-05
AFG.19.Rb70c80870c4e3972,AFG,-2602.88968494423,-2798.6490908997,-195.759405955464,371985060,266659.9,1394.9794,0.00929986266666667,48.4130332129293,52.0541043951174,3.64107118218813,3.47051957992564,3.7315321211996,0.261012541273952,3.85142115663683e-05,0.00013366432534648
AFG.19.Rcd8a19e4e02eef13,AFG,-3070.79890772913,-3208.9396844296,-138.140776700472,276141440,198877,1388.5037,0.00925669133333333,56.8508752711714,59.4083283320977,2.55745306092638,4.09439854363884,4.27858624590613,0.184187702267295,2.87241945777548e-05,0.000117608300446358
AFG.2.16,AFG,-3514.04582070992,-3654.4601533105,-140.414332600588,159437810,114827.07,1388.5037,0.00925669133333333,65.0568749870034,67.6564192583227,2.5995442713193,4.68539442761322,4.87261353774734,0.187219110134118,1.65846985899499e-05,7.77058543569961e-05
AFG.2.20,AFG,-3088.10506748345,-3285.59572229227,-197.490654808827,162385550,116681.625,1391.6978,0.00927798533333333,57.3027870478075,60.9674178453809,3.66463079757339,4.11747342331126,4.3807942963897,0.263320873078436,1.68525556004395e-05,6.93899497996851e-05
AFG.2.Re52952e4e6b141e6,AFG,-3136.7216481907,-3362.38508629385,-225.663438103142,480937400,346314.4,1388.7306,0.009258204,58.0808178203315,62.2592941109321,4.17847629060052,4.18229553092094,4.48318011505846,0.300884584137522,5.00188669915495e-05,0.000209193683880486
AFG.20.204,AFG,-3799.90830872473,-3915.54369748011,-115.63538875538,165046720,118605.32,1391.5625,0.00927708333333333,70.50413207813,72.6496503536621,2.1455182755321,5.06654441163297,5.22072492997347,0.154180518340506,1.71303986365284e-05,8.67919254809482e-05
AFG.20.R3c3b3822ad703202,AFG,-4166.30321147741,-4293.19454772773,-126.891336250321,431682100,310475.88,1390.3885,0.00926925666666667,77.2370676366834,79.5894443656445,2.35237672896105,5.55507094863655,5.72425939697031,0.169188448333761,4.48426393641278e-05,0.000249104043191852
AFG.21.212,AFG,-2658.71425650461,-2819.13037605398,-160.416119549364,66680536,48023.305,1388.5037,0.00925669133333333,49.221794431992,52.1916394391112,2.96984500711912,3.54495234200615,3.7588405014053,0.213888159399152,6.93609998686054e-06,2.45881438928101e-05
AFG.21.217,AFG,-2552.25042798636,-2827.8895538831,-275.639125896733,466046050,298432.44,1561.6467,0.010410978,53.1428461125132,58.8821918638134,5.73934575130024,3.40300057064848,3.77051940517746,0.367518834528978,4.31031817398398e-05,0.00014668015205744
AFG.21.R335bc53b76ceae53,AFG,-2560.2970082427,-2813.12643065314,-252.829422410439,1103171500,785621.1,1404.2029,0.00936135266666667,47.935686451143,52.6693372265305,4.73365077538751,3.4137293443236,3.75083524087085,0.337105896547252,0.000113468793982158,0.000387351751681904
AFG.21.R452a3f16b7c93204,AFG,-2921.63526665578,-3055.59666103434,-133.961394378558,741535040,533980.7,1388.6926,0.00925795066666667,54.0967103293854,56.5771262901746,2.48041596078913,3.89551368887437,4.07412888137912,0.178615192504744,7.7123878214e-05,0.000300437123321717
AFG.21.Ra6cf658876a55bf9,AFG,-2627.70019770786,-2935.05821311677,-307.358015408909,64077120,46147.395,1388.5317,0.009256878,48.6486003015151,54.3389516034399,5.69035130192478,3.50360026361048,3.91341095082236,0.409810687211878,6.66515863190066e-06,2.33520515397328e-05
AFG.22.231,AFG,-5212.98385470768,-6195.33364226203,-982.349787554351,41110440,29452.3,1395.8312,0.00930554133333333,97.0192734599633,115.30186656372,18.2825931037565,6.95064513961024,8.26044485634937,1.30979971673913,4.25385336646473e-06,2.95670252262327e-05
AFG.22.233,AFG,-5295.97587456397,-6306.30460364573,-1010.32872908176,95197896,65408.777,1455.4299,0.009702866,102.772288500254,122.378457048715,19.6061685484612,7.06130116608529,8.40840613819431,1.34710497210901,9.44711775439578e-06,6.670894361526e-05
AFG.22.R8dc821211617773c,AFG,-5210.23228821008,-6184.31428615245,-974.081997942369,130083720,93670.46,1388.7379,0.00925825266666667,96.4752939525474,114.511888462551,18.0365945100039,6.9469763842801,8.24575238153659,1.29877599725649,1.35290079759238e-05,9.39856989114796e-05
AFG.23,AFG,-4908.30313513599,-5065.46116288701,-157.158027751019,237160640,170801.39,1388.5171,0.00925678066666667,90.8701711349325,93.7797259207267,2.90955478579419,6.54440418018133,6.75394821718269,0.209544037001359,2.466917924401e-05,0.000161445079766141
AFG.24.252,AFG,-2709.87022499909,-2835.7229687776,-125.852743778507,5960476.5,4292.734,1388.5037,0.00925669133333333,50.1688644524143,52.4988244576357,2.32996000522145,3.61316029999879,3.78096395837013,0.167803658371342,6.20007978230482e-07,2.24018821262489e-06
AFG.24.R6806f602c75dfaa2,AFG,-2837.58412467466,-2951.26382303004,-113.679698355379,67575590,48667.926,1388.5037,0.00925669133333333,52.5332807489603,54.6378765060447,2.10459575708436,3.78344549956621,3.93501843070672,0.151572931140505,7.02920386027429e-06,2.65946097106882e-05
AFG.24.Rd61b76c20460e178,AFG,-3370.44269925224,-3479.51579262097,-109.073093368736,617424400,444087.47,1390.3215,0.00926881,62.4799859905123,64.5019415476064,2.02195555709415,4.49392359900298,4.6393543901613,0.145430791158315,6.41404229640573e-05,0.00028824216040821
AFG.25.255,AFG,-5264.07635120699,-5426.87676631832,-162.800415111335,29631558,21340.64,1388.5037,0.00925669133333333,97.4558598764454,100.469846259694,3.01398638324832,7.01876846827599,7.23583568842443,0.217067220148446,3.08227042731847e-06,2.16337424859625e-05
AFG.25.Rf77ed53d6994d2ee,AFG,-4022.06250067526,-4144.91188048056,-122.849379805306,910846340,654954,1390.7028,0.009271352,74.5799144195211,76.8578741058344,2.27795968631336,5.36275000090034,5.52654917397408,0.163799173073741,9.45962888392262e-05,0.000507296248057729
AFG.26.273,AFG,-3807.9773083435,-3925.65035094338,-117.673042599873,63692536,45566.83,1397.783,0.00931855333333333,70.9696792798441,73.1627643265691,2.19308504672504,5.07730307779134,5.2342004679245,0.156897390133163,6.58130649201e-06,3.34152877077705e-05
AFG.26.R4c10bf14a4a7fec7,AFG,-4222.34879746485,-4351.42273839968,-129.073940934833,740420740,478576.78,1547.1305,0.0103142033333333,87.1003280826159,89.7629178262889,2.66258974367306,5.6297983966198,5.80189698453291,0.172098587913111,6.91217815489741e-05,0.000389141694935918
AFG.26.Ra91fd5c834036528,AFG,-5609.52943592115,-5783.8799993626,-174.350563441443,589146900,424135.72,1389.0527,0.00926035133333333,103.89242678261,107.121521727875,3.22909494526478,7.4793725812282,7.71183999915013,0.232467417921925,6.12587526393505e-05,0.000458177034850999
AFG.27,AFG,-3809.60611266505,-3985.01410557196,-175.40799290691,578940350,416679.84,1389.413,0.00926275333333333,70.5748834375505,73.8244053795341,3.24952194198359,5.07947481688674,5.31335214076262,0.233877323875881,6.01818852898411e-05,0.000305692370762514
AFG.28.R8ad94c036bcb94aa,AFG,-3431.90657124313,-3660.9640643531,-229.057493109975,676136400,486628.44,1389.4305,0.00926287,63.5786088431417,67.8220684055489,4.24345956240718,4.57587542832417,4.88128541913747,0.3054099908133,7.02846985706203e-05,0.000321614025176473
AFG.28.R93cd63c39aa26547,AFG,-4970.30401075587,-5124.3827155116,-154.078704755725,216684910,156056.42,1388.5037,0.00925669133333333,92.0171401207915,94.8696581427186,2.85251802192709,6.62707201434116,6.83251028734879,0.205438273007634,2.25395343513218e-05,0.000149371117315926
AFG.29.299,AFG,-3210.84418494664,-3413.88449206978,-203.040307123136,391908160,280111.56,1399.1145,0.00932743,59.8978487519938,63.6855372557329,3.7876885037391,4.28112557992886,4.55184598942637,0.270720409497514,4.04570611630225e-05,0.000173201759433762
AFG.29.300,AFG,-6373.50909014411,-6573.25495750655,-199.745867362435,65109910,46890.64,1388.5481,0.00925698733333333,117.998985832698,121.697075760817,3.69808992811948,8.49801212019214,8.76433994334206,0.266327823149914,6.77250696277322e-06,5.75528462537325e-05
AFG.29.R5a453801396807f2,AFG,-3306.60462246807,-3484.15735838649,-177.552735918419,177989820,128188.23,1388.5037,0.00925669133333333,61.2164367031202,64.5035384466915,3.2871017435713,4.40880616329076,4.64554314451532,0.236736981224558,1.85144770943748e-05,8.16267407237852e-05
AFG.29.R74fcec17af54c808,AFG,-3770.47018739269,-3913.89585456186,-143.42566716917,98119150,70665.39,1388.5037,0.00925669133333333,69.8041574124593,72.4594516729841,2.65529426052481,5.02729358319026,5.21852780608248,0.191234222892227,1.02063406641941e-05,5.13102709289566e-05
AFG.29.R9ff60d55ec253532,AFG,-3410.7482120497,-3653.91711608312,-243.168904033419,822777660,592448.06,1388.776,0.00925850666666667,63.1568701191672,67.6596319574061,4.50276183823887,4.54766428273294,4.87188948811083,0.324225205377892,8.55684335174672e-05,0.000389136508836793
AFG.3.23,AFG,-3382.58881455174,-3713.59115300543,-331.002338453694,56186876,40465.777,1388.5035,0.00925669,62.6231521075459,68.7511241802277,6.12797207268184,4.51011841940232,4.95145487067391,0.441336451271591,5.84455141765027e-06,2.63596190018884e-05
AFG.3.27,AFG,-5058.21688380571,-5214.20381546685,-155.986931661136,108865520,78404.92,1388.5037,0.00925669133333333,93.6447047808893,96.5325505377311,2.88784575684179,6.74428917840761,6.95227175395579,0.207982575548181,1.13241761386852e-05,7.63735185865162e-05
AFG.3.32,AFG,-5015.29972795668,-5170.01987610588,-154.720148149205,50973120,36709.887,1388.5393,0.00925692866666667,92.8525436472954,95.717010396722,2.86446674942658,6.68706630394224,6.89335983480784,0.206293530865607,5.30208086966009e-06,3.54553663242807e-05
AFG.3.R269df99329225b2a,AFG,-5054.54974678046,-5210.68852688136,-156.138780100897,331474980,238687.98,1388.7375,0.00925825,93.5925703862604,96.4837141079987,2.89114372173827,6.73939966237395,6.94758470250848,0.20818504013453,3.44741723823833e-05,0.000232335225714455
AFG.3.R928d90c14ac77c16,AFG,-3648.01371614999,-3797.65530147812,-149.641585328129,385861300,277754.72,1389.2161,0.00926144066666667,67.5717251666187,70.3435184941835,2.77179332756481,4.86401828819999,5.06354040197083,0.199522113770838,4.01166581463406e-05,0.000195128158885268
AFG.3.Rfb19c4c0f42445fa,AFG,-3142.44361567128,-3347.14677978545,-204.703164114165,605694460,428777.2,1412.6089,0.00941739266666667,59.1872509232724,63.0427910764168,3.85554015314441,4.18992482089504,4.46286237304726,0.27293755215222,6.19291306853224e-05,0.000259478401794885
AFG.30.303,AFG,-4249.08105273452,-4380.46124376108,-131.38019102656,447206050,322053.66,1388.6073,0.009257382,78.6707329082511,81.1032061393828,2.43247323113168,5.66544140364602,5.84061499168144,0.175173588035413,4.65148408026975e-05,0.000263527104967606
AFG.30.R600c8571d9eda691,AFG,-3770.82659331385,-3908.00756544114,-137.180972127296,562255600,404936.34,1388.5037,0.00925669133333333,69.8107556916623,72.3504395232402,2.53968383157796,5.02776879108513,5.21067675392152,0.182907962836394,5.8485748587136e-05,0.000294052821469654
AFG.30.R922e0ff47dc73fe9,AFG,-3012.04850533643,-3269.16410601829,-257.115600681862,351124220,252548.38,1390.3246,0.00926883066666667,55.8363351114995,60.6026570404565,4.76632192895692,4.0160646737819,4.35888547469105,0.342820800909149,3.64760570976873e-05,0.000146490204348873
AFG.31.R2cddadc8171d5232,AFG,-5379.79598701424,-5546.41828931471,-166.622302300472,455302700,327842.03,1388.7869,0.00925857933333333,99.6185358858392,102.703907494942,3.08537160910314,7.17306131601898,7.39522438575294,0.222163069733962,4.73508664173641e-05,0.000339650668178376
AFG.31.R7533cfa7af80b230,AFG,-4616.43544733068,-4757.81656881624,-141.381121485559,370884060,266335.56,1392.5443,0.00928362866666667,85.7145449133106,88.3396045780082,2.62505966469763,6.15524726310758,6.34375542508832,0.188508161980745,3.8467366505002e-05,0.000236776152398869
AFG.32,AFG,-3127.33987902954,-3277.69039919943,-150.350520169889,548972740,395004.72,1389.7878,0.009265252,57.9511841377164,60.7372550531266,2.78607091541021,4.16978650537272,4.37025386559924,0.200467360226519,5.70513052610987e-05,0.000237891762791629
AFG.4.43,AFG,-3818.76461309979,-4235.0214608422,-416.256847742409,859543740,427082.25,2012.5953,0.013417302,102.475036161746,113.645123833202,11.1700876714558,5.09168615079973,5.64669528112294,0.555009130323212,6.16843257375428e-05,0.000314077227079266
AFG.4.R441976f1984e9d4c,AFG,-3793.14619678139,-4172.35759494278,-379.211398161386,1008806500,722753.2,1395.7828,0.00930521866666666,70.5921095913718,77.64939955294,7.05728996156818,5.05752826237519,5.56314345992371,0.505615197548514,0.000104388660068761,0.000527948598569233
AFG.4.Rba8a6cb92a71a1fe,AFG,-4109.12251055889,-4632.009475296,-522.886964737113,460533660,323549.28,1423.3802,0.00948920133333333,77.9845816120509,87.908140977983,9.92355936593206,5.47883001407852,6.176012633728,0.697182619649484,4.67308561282222e-05,0.000256030417138889
AFG.5,AFG,-5382.62617888442,-5549.353289204,-166.72711031958,576981600,415445.53,1388.8262,0.00925884133333333,99.6737634938742,102.761163214703,3.0873997208283,7.17683490517922,7.39913771893866,0.222302813759439,6.00036114793488e-05,0.000430636013301803
AFG.6.R97eede2b941f822e,AFG,-4499.12271812634,-5260.19877543004,-761.076057303703,243688400,174917.2,1393.1643,0.009287762,83.5735620295011,97.7109485977714,14.1373865682703,5.99883029083512,7.01359836724006,1.01476807640494,2.5263633742444e-05,0.000151552251350738
AFG.6.Re2476cb25c1b5dba,AFG,-4005.27058827433,-4560.02340562044,-554.752817346108,538917500,388095.88,1388.6195,0.00925746333333333,74.1572912220561,84.428498953346,10.2712077312899,5.34036078436578,6.08003120749392,0.739670423128144,5.60534479700768e-05,0.000299345635367885
AFG.7.68,AFG,-3174.65212769749,-3419.9885795968,-245.336451899314,315216770,225231.25,1399.525,0.00933016666666667,59.2400669202111,63.8181268914696,4.5780599712585,4.23286950359665,4.55998477279574,0.327115269199085,3.25305905157003e-05,0.000137697744527898
AFG.7.R1be1903632a37179,AFG,-3375.22167504155,-3710.60420616469,-335.382531123145,675244300,485380.88,1391.1638,0.00927442533333333,62.6064828172422,68.8274433032541,6.2209604860119,4.50029556672206,4.94747227488626,0.447176708164193,7.01045110366801e-05,0.000315491020225589
AFG.7.Ra67230a12297e143,AFG,-3642.03358741398,-3781.21816725086,-139.184579836885,558920600,402401.6,1388.9622,0.009259748,67.4486264539788,70.0262547235297,2.57762826955088,4.85604478321864,5.04162422300115,0.185579439782514,5.81196511250664e-05,0.000282231628648366
AFG.8.77,AFG,-3314.4612441831,-3421.81135832601,-107.350114142913,239545650,172520.72,1388.5037,0.00925669133333333,61.3618893473978,63.3493030898359,1.98741374243809,4.4192816589108,4.56241514443468,0.143133485523884,2.49175054429338e-05,0.000110117474789767
AFG.8.80,AFG,-3714.87604692877,-3829.80267246742,-114.926625538647,238505120,166951.95,1428.5853,0.009523902,70.7602308261941,72.9493306638356,2.18909983764154,4.9531680625717,5.10640356328989,0.153235500718196,2.41131970863176e-05,0.000119436717694445
AFG.8.R1033466054322fbc,AFG,-4208.07123345115,-4346.36561627009,-138.294382818937,848703800,611220.4,1388.5398,0.009256932,77.9076585184269,80.4680219139007,2.56036339547374,5.61076164460154,5.79515415502679,0.18439251042525,8.82797593461943e-05,0.000495316687734281
AFG.8.R8c0fc5f856580948,AFG,-3991.14298085769,-4116.13681239589,-124.993831538203,647192600,466102.22,1388.5208,0.00925680533333333,73.8904672625987,76.2045543954319,2.31408713283322,5.32152397447692,5.48818241652785,0.166658442050938,6.73200564188089e-05,0.00035824529419583
AFG.9.R2de58211a39a05c4,AFG,-3859.73549537382,-3984.72817725368,-124.992681879857,579216600,417151.62,1388.5037,0.00925669133333333,71.4567602179718,73.7707975681465,2.31403735017472,5.14631399383176,5.31297090300491,0.166656909173142,6.02500253991443e-05,0.000310065548840335
AFG.9.Reee7d1f78893e50f,AFG,-4560.29004064423,-4700.96507809671,-140.675037452482,478862200,344834,1388.6746,0.00925783066666667,84.4367859743415,87.0414773258657,2.60469135152414,6.08038672085898,6.26795343746229,0.187566716603309,4.98050499204306e-05,0.000302833964167905
AGO.1.1,AGO,-423.858558168608,-453.368429754755,-29.5098715861474,246507410,40085.668,6149.5146,0.040996764,34.7536585572374,37.1732770394126,2.41961848217518,0.56514474422481,0.604491239673007,0.0393464954481965,5.78965153039958e-06,3.27199113329845e-06
