temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
-19.2,2,.0000106734987639,5.06608330397e-06,2,.0000106734987639,5.06608330397e-06,0,0,0
-17.3,3,.0000306637330141,.0000145542744576,3,.0000306637330141,.0000145542744576,0,0,0
-17.1,1,5.53357131139e-06,2.62646153715e-06,1,5.53357131139e-06,2.62646153715e-06,0,0,0
-15.8,1,3.08147218675e-06,1.46259401390e-06,1,3.08147218675e-06,1.46259401390e-06,0,0,0
-15.3,1,1.42008900639e-06,6.74032946790e-07,1,1.42008900639e-06,6.74032946790e-07,0,0,0
-15,2,.0000150375908561,7.13746203473e-06,2,.0000150375908561,7.13746203473e-06,0,0,0
-14.3,2,.0000116861247079,5.54671760256e-06,2,.0000116861247079,5.54671760256e-06,0,0,0
-14,2,6.99382690073e-06,3.31955902766e-06,2,6.99382690073e-06,3.31955902766e-06,0,0,0
-13.9,2,5.48292109670e-06,2.60242086370e-06,2,5.48292109670e-06,2.60242086370e-06,0,0,0
-13.7,1,5.41507552043e-06,2.57021861216e-06,1,5.41507552043e-06,2.57021861216e-06,0,0,0
-13,1,7.55550445319e-07,3.58615466212e-07,1,7.55550445319e-07,3.58615466212e-07,0,0,0
-12.6,3,5.33673244263e-06,2.53303358022e-06,3,5.33673244263e-06,2.53303358022e-06,0,0,0
-12.5,1,1.26110649035e-06,5.98573251409e-07,1,1.26110649035e-06,5.98573251409e-07,0,0,0
-12.4,1,6.76113131703e-07,3.20911226481e-07,1,6.76113131703e-07,3.20911226481e-07,0,0,0
-12.3,2,2.73797513728e-06,1.29955606099e-06,2,2.73797513728e-06,1.29955606099e-06,0,0,0
-11.9,1,9.47103387716e-07,4.49534383051e-07,1,9.47103387716e-07,4.49534383051e-07,0,0,0
-11.7,1,.0000133920984808,6.35644300928e-06,1,.0000133920984808,6.35644300928e-06,0,0,0
-11.6,4,.000018394509425,8.73079397934e-06,4,.000018394509425,8.73079397934e-06,0,0,0
-11.5,4,.0000225301264436,.0000106937284272,4,.0000225301264436,.0000106937284272,0,0,0
-11.4,3,7.36334123985e-06,3.49494595753e-06,3,7.36334123985e-06,3.49494595753e-06,0,0,0
-11.2,3,8.19710635369e-06,3.89068566164e-06,3,8.19710635369e-06,3.89068566164e-06,0,0,0
-10.8,3,5.81495373808e-06,2.76001719612e-06,3,5.81495373808e-06,2.76001719612e-06,0,0,0
-10.7,9,.0000526114336026,.0000249715599239,9,.0000526114336026,.0000249715599239,0,0,0
-10.3,9,.0000160201469896,.0000103445465811,6,.0000160150642614,7.60141102774e-06,3,5.08272823829e-09,2.74313555337e-06
-10.1,2,9.20836373552e-06,4.37067001258e-06,2,9.20836373552e-06,4.37067001258e-06,0,0,0
-10,3,.0000174915639946,8.30221847536e-06,3,.0000174915639946,8.30221847536e-06,0,0,0
-9.9,4,.0000179931180355,8.54027712194e-06,4,.0000179931180355,8.54027712194e-06,0,0,0
-9.699999999999999,2,.0000143355537148,6.80424591337e-06,2,.0000143355537148,6.80424591337e-06,0,0,0
-9.6,2,.0000103772290458,4.92546178066e-06,2,.0000103772290458,4.92546178066e-06,0,0,0
-9.300000000000001,1,5.03224146087e-06,2.38850952883e-06,1,5.03224146087e-06,2.38850952883e-06,0,0,0
-9.1,6,.0000494383384648,.0000234654789892,6,.0000494383384648,.0000234654789892,0,0,0
-8.9,10,.0000353194925538,.0000167640901054,10,.0000353194925538,.0000167640901054,0,0,0
-8.800000000000001,4,8.89313469088e-06,4.22104903919e-06,4,8.89313469088e-06,4.22104903919e-06,0,0,0
-8.699999999999999,4,.0000102602017478,4.86991558546e-06,4,.0000102602017478,4.86991558546e-06,0,0,0
-8.6,9,.0000609334138062,.000028921516332,9,.0000609334138062,.000028921516332,0,0,0
-8.5,4,.0000302064092921,.0000143372100183,4,.0000302064092921,.0000143372100183,0,0,0
-8.300000000000001,9,.0000827889489301,.0000392950569221,9,.0000827889489301,.0000392950569221,0,0,0
-8.199999999999999,5,9.72453153736e-06,4.61566452259e-06,5,9.72453153736e-06,4.61566452259e-06,0,0,0
-8.1,5,.0000292516351692,.0000138840341606,5,.0000292516351692,.0000138840341606,0,0,0
-8,4,.0000363442122762,.0000172504660441,4,.0000363442122762,.0000172504660441,0,0,0
-7.9,2,7.53215044824e-06,3.57506974069e-06,2,7.53215044824e-06,3.57506974069e-06,0,0,0
-7.8,6,.0000275528332168,.0000130777127652,6,.0000275528332168,.0000130777127652,0,0,0
-7.7,2,.0000150737450895,7.15462192602e-06,2,.0000150737450895,7.15462192602e-06,0,0,0
-7.6,7,.0000422896177952,.0000200723995931,7,.0000422896177952,.0000200723995931,0,0,0
-7.5,11,.0000669068210755,.0000317567407819,11,.0000669068210755,.0000317567407819,0,0,0
-7.4,3,.0000115865318548,5.49944650174e-06,3,.0000115865318548,5.49944650174e-06,0,0,0
-7.3,5,.0000523605349372,.0000248524729614,5,.0000523605349372,.0000248524729614,0,0,0
-7.2,3,8.41577252686e-06,3.99447344535e-06,3,8.41577252686e-06,3.99447344535e-06,0,0,0
-7.1,7,.0000259835392171,.0000123328611608,7,.0000259835392171,.0000123328611608,0,0,0
-7,4,.0000214497749766,.0000101809495732,4,.0000214497749766,.0000101809495732,0,0,0
-6.9,5,.0000226775409828,.0000107636975599,5,.0000226775409828,.0000107636975599,0,0,0
-6.8,3,.0000143585352816,6.81515439283e-06,3,.0000143585352816,6.81515439283e-06,0,0,0
-6.7,7,.0000558374495085,.000026502761898,7,.0000558374495085,.000026502761898,0,0,0
-6.6,6,.0000296276723475,.0000140625171525,6,.0000296276723475,.0000140625171525,0,0,0
-6.5,8,.0000443550986802,.0000210527616673,8,.0000443550986802,.0000210527616673,0,0,0
-6.4,8,.0000178782231615,8.48574330803e-06,8,.0000178782231615,8.48574330803e-06,0,0,0
-6.3,10,.0000480773544496,.0000228194988949,10,.0000480773544496,.0000228194988949,0,0,0
-6.2,9,.0000732094367777,.000034748222788,9,.0000732094367777,.000034748222788,0,0,0
-6.1,7,.0000173718722181,8.24540791200e-06,7,.0000173718722181,8.24540791200e-06,0,0,0
-6,21,.0002522221897152,.0001197150681946,21,.0002522221897152,.0001197150681946,0,0,0
-5.9,5,.0000280799235952,.0000133278911107,5,.0000280799235952,.0000133278911107,0,0,0
-5.8,8,.0000281700090454,.0000133706500947,8,.0000281700090454,.0000133706500947,0,0,0
-5.7,12,.0000938266614412,.0000445340083388,12,.0000938266614412,.0000445340083388,0,0,0
-5.6,14,.0001261686425096,.0000598848523623,14,.0001261686425096,.0000598848523623,0,0,0
-5.5,19,.0000661797064367,.0000314116226718,19,.0000661797064367,.0000314116226718,0,0,0
-5.4,12,.0000637010750779,.0000302351605797,12,.0000637010750779,.0000302351605797,0,0,0
-5.3,10,.0000442504084504,.0000210030720496,10,.0000442504084504,.0000210030720496,0,0,0
-5.2,13,.0000686880839567,.0000326022018839,13,.0000686880839567,.0000326022018839,0,0,0
-5.1,13,.0000887353498911,.0000421174623284,13,.0000887353498911,.0000421174623284,0,0,0
-5,15,.0000750206180555,.0000356078841151,15,.0000750206180555,.0000356078841151,0,0,0
-4.9,14,.0001078832165149,.0000512058325057,14,.0001078832165149,.0000512058325057,0,0,0
-4.8,16,.0000607054557804,.000028813317499,16,.0000607054557804,.000028813317499,0,0,0
-4.7,12,.0000723258956441,.0000343288565432,12,.0000723258956441,.0000343288565432,0,0,0
-4.6,14,.0000735794693583,.0000349238551394,14,.0000735794693583,.0000349238551394,0,0,0
-4.5,15,.0000635065989627,.0000301428549392,15,.0000635065989627,.0000301428549392,0,0,0
-4.4,11,.0000344659060829,.0000163589427302,11,.0000344659060829,.0000163589427302,0,0,0
-4.3,17,.0001053240939655,.0000499911639054,17,.0001053240939655,.0000499911639054,0,0,0
-4.2,25,.000111248605549,.0000528031843032,25,.000111248605549,.0000528031843032,0,0,0
-4.1,24,.0001684351625801,.0000882969342229,22,.0001684196761289,.0000799389362101,2,1.54864512325e-08,8.35799801280e-06
-4,19,.0001372498455794,.0000651444474897,19,.0001372498455794,.0000651444474897,0,0,0
-3.9,13,.000055833044371,.0000265006689233,13,.000055833044371,.0000265006689233,0,0,0
-3.8,6,.0000213007776892,.000010110229141,6,.0000213007776892,.000010110229141,0,0,0
-3.7,23,.0001761455422979,.0000836059494702,23,.0001761455422979,.0000836059494702,0,0,0
-3.6,23,.0001017904393166,.0000483139485823,23,.0001017904393166,.0000483139485823,0,0,0
-3.5,14,.000118284267387,.0000561425998455,14,.000118284267387,.0000561425998455,0,0,0
-3.4,24,.000094215985996,.0000447187997565,24,.000094215985996,.0000447187997565,0,0,0
-3.3,16,.0001186488887015,.0000563156622206,16,.0001186488887015,.0000563156622206,0,0,0
-3.2,11,.0000734005760705,.0000348389463056,11,.0000734005760705,.0000348389463056,0,0,0
