temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_high,adj_sample_wgt_high
-1.4,1,.0002009636082221,1,.0002009636082221,0,0
0,1,.0001691508368822,1,.0001691508368822,0,0
.1,1,.0001691508368822,1,.0001691508368822,0,0
.9,1,.000222036120249,1,.000222036120249,0,0
1.3,2,.0004688934423029,2,.0004688934423029,0,0
1.5,2,.0003410598292248,2,.0003410598292248,0,0
1.6,1,.0002053429052467,1,.0002053429052467,0,0
1.7,3,.0007334449910559,2,.0004839458561037,1,.0002494991349522
1.8,2,.000443486685981,2,.000443486685981,0,0
2,3,.0005398116918514,3,.0005398116918514,0,0
2.2,1,.0001957120402949,1,.0001957120402949,0,0
2.3,6,.0009980335307773,6,.0009980335307773,0,0
2.4,4,.0008281287737191,4,.0008281287737191,0,0
2.5,1,.0001855042210082,1,.0001855042210082,0,0
2.7,4,.0007601685647387,4,.0007601685647387,0,0
3,5,.0009159381879726,5,.0009159381879726,0,0
3.1,7,.0013016823068028,7,.0013016823068028,0,0
3.2,5,.0009140656475211,5,.0009140656475211,0,0
3.3,7,.001387894488289,7,.001387894488289,0,0
3.4,7,.0015406300371978,7,.0015406300371978,0,0
3.5,2,.0003025444311788,2,.0003025444311788,0,0
3.6,12,.0022307446633931,12,.0022307446633931,0,0
3.7,3,.0005242289335001,3,.0005242289335001,0,0
3.8,1,.00019823560433,1,.00019823560433,0,0
3.9,12,.0026440786314197,12,.0026440786314197,0,0
4,3,.0005084436852485,3,.0005084436852485,0,0
4.1,3,.0008297865570057,3,.0008297865570057,0,0
4.2,6,.0011032258480554,6,.0011032258480554,0,0
4.3,1,.0002074624644592,1,.0002074624644592,0,0
4.4,6,.0011303334322292,6,.0011303334322292,0,0
4.5,4,.0008095528028207,4,.0008095528028207,0,0
4.6,6,.0012735750060529,5,.0010046760435216,1,.0002688989625312
4.7,12,.0020373014704091,12,.0020373014704091,0,0
4.8,4,.000866790956934,4,.000866790956934,0,0
4.9,5,.0011060857214034,5,.0011060857214034,0,0
5,4,.0008104135922622,4,.0008104135922622,0,0
5.1,14,.0025507873069728,14,.0025507873069728,0,0
5.2,6,.0011158204142703,6,.0011158204142703,0,0
5.3,12,.0021579595922958,12,.0021579595922958,0,0
5.4,2,.0003615946625359,2,.0003615946625359,0,0
5.5,11,.0020624830940505,11,.0020624830940505,0,0
5.6,12,.0023649718641536,9,.0017790288256947,3,.0005859430384589
5.7,12,.0024924931931309,12,.0024924931931309,0,0
5.8,3,.0007910109270597,3,.0007910109270597,0,0
5.9,5,.0010005947260652,5,.0010005947260652,0,0
6,6,.0010330261575291,6,.0010330261575291,0,0
6.1,26,.0045477608218789,26,.0045477608218789,0,0
6.2,10,.001862396413344,10,.001862396413344,0,0
6.3,13,.0024965923803393,13,.0024965923803393,0,0
6.4,16,.0032983662968036,15,.0030488671618514,1,.0002494991349522
6.5,3,.0005734676815337,3,.0005734676815337,0,0
6.6,4,.0006687397690257,4,.0006687397690257,0,0
6.7,7,.0012884470343124,6,.0011211096134502,1,.0001673374208622
6.8,10,.0017489647070761,10,.0017489647070761,0,0
6.9,12,.0022538933408214,10,.0018922986782854,2,.0003615946625359
7,8,.0015541225147899,8,.0015541225147899,0,0
7.1,9,.0017026927962434,9,.0017026927962434,0,0
7.2,5,.000897870209883,5,.000897870209883,0,0
7.3,9,.0016102368972497,7,.0012387201568345,2,.0003715167404152
7.4,16,.0029851030849386,16,.0029851030849386,0,0
7.5,7,.001547573672724,7,.001547573672724,0,0
7.6,19,.0035196691023884,19,.0035196691023884,0,0
7.7,38,.0067272950109327,38,.0067272950109327,0,0
7.8,10,.0018412716017338,10,.0018412716017338,0,0
7.9,21,.0035821827768814,21,.0035821827768814,0,0
8,8,.0015183346840786,6,.0011099086113973,2,.0004084260726813
8.1,15,.0029000677532167,15,.0029000677532167,0,0
8.199999999999999,5,.0009571382252034,5,.0009571382252034,0,0
8.300000000000001,18,.0029179051634856,18,.0029179051634856,0,0
8.4,16,.0026715394633356,16,.0026715394633356,0,0
8.5,14,.0025500670162728,12,.0021917902049609,2,.000358276811312
8.6,9,.0016886244848138,9,.0016886244848138,0,0
8.699999999999999,12,.0021248551638564,10,.0017538467218401,2,.0003710084420163
8.800000000000001,18,.0032004199601943,15,.0026996399246855,3,.0005007800355088
8.9,9,.0018044511816697,9,.0018044511816697,0,0
9,23,.0040328995382879,21,.0036792204482481,2,.0003536790900398
9.1,8,.0015004916494945,6,.0011210053344257,2,.0003794863150688
9.199999999999999,17,.0031721534323879,17,.0031721534323879,0,0
9.300000000000001,15,.002687714426429,14,.0025172077293973,1,.0001705066970317
9.4,4,.0007308429339901,4,.0007308429339901,0,0
9.5,13,.0022915313456906,13,.0022915313456906,0,0
9.6,9,.0016304416785715,9,.0016304416785715,0,0
9.699999999999999,10,.0017363329461659,10,.0017363329461659,0,0
9.800000000000001,15,.0027182609483134,15,.0027182609483134,0,0
9.9,11,.0020122305868426,9,.0016397563158534,2,.0003724742709892
10,13,.0022967539407546,13,.0022967539407546,0,0
10.1,28,.0051070248009637,26,.0046080265310593,2,.0004989982699044
10.2,8,.0016179269005079,7,.0014473737683147,1,.0001705531321932
10.3,14,.0028265550645301,14,.0028265550645301,0,0
10.4,10,.0019478222093312,9,.001698323074379,1,.0002494991349522
10.5,16,.0028838257567259,16,.0028838257567259,0,0
10.6,7,.0011971143248957,7,.0011971143248957,0,0
10.7,15,.002842562229489,15,.002842562229489,0,0
10.8,22,.0039052292122506,20,.0035192502546124,2,.0003859789576381
10.9,13,.0024468509946018,11,.0021036774269305,2,.0003431735676713
11,15,.00306236743927,12,.0025026408548001,3,.0005597265844699
11.1,14,.0028301280835876,11,.0022628249280388,3,.0005673031555489
11.2,5,.0011159154382767,4,.0009248274727724,1,.0001910879655043
11.3,10,.0017593606025912,10,.0017593606025912,0,0
11.4,8,.001656028412981,8,.001656028412981,0,0
11.5,23,.004162532830378,18,.0032604927109787,5,.0009020401193993
11.6,30,.0053109007785679,27,.0047089177023736,3,.0006019830761943
11.7,14,.0026523256383371,13,.0024668214173289,1,.0001855042210082
11.8,14,.0030049394845264,12,.0025276384403696,2,.0004773010441568
11.9,14,.0024221731873695,11,.0019173221953679,3,.0005048509920016
12,15,.0027173315756954,11,.0020096351217944,4,.000707696453901
12.1,12,.0020665538177127,12,.0020665538177127,0,0
12.2,15,.0025809414219111,15,.0025809414219111,0,0
12.3,9,.0018274891626788,9,.0018274891626788,0,0
12.4,13,.002283483161591,13,.002283483161591,0,0
12.5,1,.0001673374208622,1,.0001673374208622,0,0
12.6,17,.0034186964912806,16,.0031691973563284,1,.0002494991349522
12.7,2,.0003025444311788,2,.0003025444311788,0,0
12.8,8,.0014467474684352,7,.0012340772373136,1,.0002126702311216
12.9,8,.0012916026607854,8,.0012916026607854,0,0
13,1,.0001957120402949,1,.0001957120402949,0,0
13.1,5,.0008969008777058,5,.0008969008777058,0,0
13.2,2,.0003545599320205,2,.0003545599320205,0,0
13.3,8,.0014073628844926,8,.0014073628844926,0,0
13.4,10,.0017175274697365,10,.0017175274697365,0,0
13.5,8,.0014857124915579,8,.0014857124915579,0,0
13.8,8,.0015361133409897,7,.0013778438151348,1,.0001582695258548
13.9,7,.0013019053585595,7,.0013019053585595,0,0
14,16,.0031212646281347,13,.0024028720508795,3,.0007183925772551
14.1,2,.0004773010441568,2,.0004773010441568,0,0
14.2,5,.000798704510089,5,.000798704510089,0,0
14.3,1,.0001582695258548,1,.0001582695258548,0,0
14.4,11,.0019974711613031,9,.0016560756776016,2,.0003413954837015
14.5,1,.0001673374208622,1,.0001673374208622,0,0
14.7,3,.0006099581805756,3,.0006099581805756,0,0
15.1,3,.0005503278371179,3,.0005503278371179,0,0
15.3,6,.0013105230609654,5,.0011095594527433,1,.0002009636082221
15.6,3,.000535967599717,3,.000535967599717,0,0
15.7,1,.000144274905324,1,.000144274905324,0,0
15.8,4,.0006605435046367,3,.0004694555391325,1,.0001910879655043
16.1,2,.0003516984579619,2,.0003516984579619,0,0
16.7,5,.0008432905451627,3,.0004468193365028,2,.0003964712086599
16.8,4,.0007714082603343,4,.0007714082603343,0,0
