inc_log,yhat,se,lowerci_hi,upperci_hi
10.84642,-.11923084,.012615548,-.14395685,-.094504811
10.848366,-.11965647,.012625767,-.14440252,-.09491042
10.850307,-.12008127,.012635968,-.1448473,-.095315225
10.852245,-.12050524,.012646149,-.14529122,-.095719233
10.854179,-.12092836,.012656312,-.14573428,-.096122451
10.856111,-.12135087,.012666461,-.14617668,-.096525058
10.858037,-.12177233,.012676586,-.14661798,-.096926674
10.85996,-.12219296,.012686693,-.14705841,-.097327493
10.861879,-.12261296,.012696786,-.14749821,-.097727716
10.863795,-.12303212,.012706861,-.14793712,-.098127134
10.865707,-.12345046,.012716916,-.14837515,-.098525763
10.867616,-.12386795,.012726953,-.14881232,-.098923586
10.86952,-.12428462,.012736971,-.14924861,-.099320613
10.871422,-.12470065,.012746976,-.14968427,-.099717043
10.873319,-.12511565,.012756957,-.15011883,-.10011247
10.875213,-.12553002,.012766924,-.15055272,-.1005073
10.877104,-.12594375,.012776877,-.15098597,-.10090154
10.87899,-.12635645,.012786806,-.15141813,-.10129478
10.880874,-.12676853,.012796721,-.15184964,-.10168742
10.882753,-.12717977,.012806619,-.15228027,-.10207926
10.884629,-.12759016,.012816496,-.15271004,-.1024703
10.886502,-.12799995,.012826361,-.15313914,-.10286074
10.888371,-.12840889,.012836206,-.15356739,-.10325038
10.890237,-.12881699,.012846032,-.15399475,-.10363924
10.892099,-.12922448,.012855845,-.15442148,-.10402749
10.893958,-.12963113,.012865638,-.15484731,-.10441494
10.895813,-.13003694,.012875414,-.15527229,-.1048016
10.897665,-.13044213,.012885175,-.1556966,-.10518765
10.899513,-.13084649,.012894916,-.15612005,-.10557291
10.901359,-.1312502,.012904645,-.15654285,-.10595757
10.9032,-.1316531,.012914354,-.15696476,-.10634143
10.905038,-.13205516,.012924044,-.15738583,-.10672449
10.906873,-.13245659,.012933721,-.15780622,-.10710696
10.908705,-.1328574,.012943383,-.15822597,-.10748883
10.910533,-.13325736,.012953027,-.15864484,-.1078699
10.912357,-.1336565,.012962652,-.15906283,-.10825017
10.914179,-.13405502,.012972263,-.15948018,-.10862985
10.915998,-.13445289,.012981859,-.15989688,-.10900892
10.917812,-.13484995,.012991437,-.1603127,-.1093872
10.919623,-.13524616,.013000996,-.16072765,-.10976468
10.921432,-.13564175,.013010541,-.16114195,-.11014156
10.923237,-.13603672,.013020071,-.16155559,-.11051784
10.925038,-.13643084,.013029583,-.16196837,-.11089333
10.926837,-.13682435,.013039081,-.16238047,-.11126822
10.928633,-.13721722,.013048565,-.16279194,-.11164251
10.930425,-.13760927,.013058029,-.16320254,-.112016
10.932214,-.13800068,.01306748,-.16361247,-.11238889
10.933999,-.13839127,.013076912,-.16402155,-.11276099
10.935782,-.13878143,.013086334,-.16443017,-.11313269
10.937561,-.13917056,.013095733,-.16483772,-.11350339
10.939338,-.13955925,.013105122,-.16524483,-.11387369
10.941111,-.13994713,.013114492,-.16565107,-.11424319
10.942881,-.14033437,.013123848,-.16605665,-.1146121
10.944647,-.14072078,.013133186,-.16646135,-.11498021
10.946411,-.14110677,.013142514,-.16686563,-.11534792
10.948172,-.14149193,.013151823,-.16726904,-.11571483
10.949929,-.14187646,.013161117,-.16767178,-.11608115
10.951683,-.14226016,.013170393,-.16807365,-.11644667
10.953435,-.14264344,.01317966,-.16847511,-.11681178
10.955183,-.14302589,.013188907,-.16887566,-.1171761
10.956928,-.1434077,.013198141,-.16927558,-.11753982
10.958671,-.1437889,.01320736,-.16967484,-.11790295
10.960409,-.14416926,.01321656,-.17007324,-.11826528
10.962146,-.14454919,.013225751,-.17047119,-.11862721
10.963879,-.14492831,.013234923,-.17086828,-.11898834
10.965609,-.14530678,.013244079,-.17126471,-.11934887
10.967336,-.14568464,.013253223,-.17166048,-.1197088
10.96906,-.14606187,.013262352,-.1720556,-.12006814
10.970781,-.14643848,.013271467,-.17245007,-.12042688
10.9725,-.14681445,.013280568,-.17284389,-.12078501
10.974215,-.14718959,.013289649,-.17323683,-.12114236
10.975927,-.14756432,.013298722,-.17362933,-.1214993
10.977636,-.14793821,.013307774,-.17402096,-.12185545
10.979342,-.14831147,.013316814,-.17441195,-.122211
10.981047,-.14868432,.013325843,-.1748025,-.12256615
10.982747,-.14905633,.013334854,-.17519216,-.1229205
10.984445,-.14942773,.013343849,-.17558119,-.12327426
10.98614,-.14979869,.013352836,-.17596976,-.12362761
10.987832,-.15016882,.013361804,-.17635748,-.12398017
10.989521,-.15053834,.013370758,-.17674454,-.12433213
10.991207,-.15090722,.013379697,-.17713094,-.12468349
10.992891,-.15127568,.013388626,-.17751691,-.12503445
10.994572,-.15164332,.013397537,-.177902,-.12538463
10.996249,-.15201032,.013406433,-.17828645,-.1257342
10.997925,-.15237691,.01341532,-.17867045,-.12608336
10.999597,-.15274265,.013424188,-.17905359,-.12643173
11.001266,-.153108,.013433047,-.17943628,-.12677971
11.002933,-.1534725,.013441885,-.17981811,-.12712689
11.004597,-.15383658,.013450715,-.1801995,-.12747367
11.006258,-.15420005,.013459531,-.18058024,-.12781985
11.007916,-.15456288,.013468332,-.18096031,-.12816542
11.009572,-.15492508,.013477119,-.18133974,-.12851042
11.011225,-.15528665,.013485891,-.18171853,-.1288548
11.012875,-.15564762,.013494649,-.18209665,-.1291986
11.014523,-.15600815,.013503398,-.18247433,-.12954198
11.016167,-.15636785,.013512127,-.18285114,-.12988457
11.017809,-.15672714,.013520847,-.18322751,-.13022678
11.019448,-.15708581,.013529553,-.18360324,-.13056837
11.021085,-.15744384,.013538244,-.1839783,-.13090937
11.022719,-.15780145,.013546926,-.18435293,-.13124996
11.02435,-.15815823,.013555588,-.1847267,-.13158977
11.025979,-.1585146,.013564242,-.18510002,-.13192917
11.027605,-.15887034,.01357288,-.1854727,-.13226798
11.029228,-.15922545,.013581505,-.1858447,-.13260619
11.030849,-.15958014,.01359012,-.18621629,-.132944
11.032468,-.15993421,.013598721,-.18658721,-.13328122
11.034082,-.16028745,.013607302,-.18695727,-.13361762
11.035696,-.16064048,.013615878,-.1873271,-.13395384
11.037306,-.16099267,.013624436,-.18769607,-.13428926
11.038914,-.16134444,.013632984,-.1880646,-.13462429
11.040519,-.16169558,.013641518,-.18843247,-.13495871
11.042122,-.16204633,.013650042,-.18879992,-.13529274
11.043721,-.16239622,.013658546,-.18916647,-.13562596
11.045319,-.1627457,.013667041,-.18953261,-.13595879
11.046914,-.16309476,.013675528,-.1898983,-.13629122
11.048506,-.16344298,.013683993,-.19026312,-.13662285
11.050097,-.163791,.013692455,-.19062772,-.13695429
11.051683,-.16413818,.013700898,-.19099146,-.13728492
11.053268,-.16448496,.013709331,-.19135475,-.13761516
11.054851,-.1648311,.01371775,-.19171739,-.1379448
11.05643,-.16517662,.013726153,-.19207938,-.13827385
11.058007,-.16552171,.013734548,-.19244093,-.1386025
11.059583,-.16586639,.013742934,-.19280204,-.13893074
11.061154,-.16621023,.013751299,-.19316229,-.13925819
11.062724,-.16655366,.013759656,-.1935221,-.13958524
11.064292,-.16689667,.013768002,-.19388147,-.13991189
11.065857,-.16723906,.013776334,-.19424018,-.14023794
11.067419,-.16758083,.013784652,-.19459824,-.1405634
11.068979,-.16792217,.01379296,-.19495587,-.14088845
11.070537,-.16826288,.013801254,-.19531284,-.14121293
11.072092,-.16860318,.013809538,-.19566938,-.14153698
11.073645,-.16894285,.013817808,-.19602525,-.14186044
11.075195,-.16928211,.013826068,-.1963807,-.14218351
11.076743,-.16962074,.013834313,-.19673549,-.14250597
11.078289,-.16995895,.01384255,-.19708985,-.14282805
11.079832,-.17029653,.013850772,-.19744354,-.14314952
11.081373,-.1706337,.013858983,-.19779681,-.1434706
11.082911,-.17097025,.013867181,-.19814943,-.14379108
11.084448,-.17130637,.013875369,-.1985016,-.14411116
11.085981,-.17164187,.013883542,-.19885312,-.14443064
11.087513,-.17197695,.013891706,-.19920421,-.14474972
11.089042,-.17231141,.013899856,-.19955464,-.1450682
11.090569,-.17264545,.013907996,-.19990462,-.14538628
11.092093,-.17297886,.013916121,-.20025396,-.14570378
11.093615,-.17331186,.013924236,-.20060286,-.14602086
11.095135,-.17364444,.013932343,-.20095134,-.14633755
11.096652,-.17397639,.013940435,-.20129915,-.14665365
11.098167,-.17430793,.013948517,-.20164652,-.14696935
11.09968,-.17463884,.013956584,-.20199324,-.14728443
11.101191,-.17496933,.013964642,-.20233953,-.14759915
11.102699,-.17529941,.01397269,-.20268539,-.14791344
11.104205,-.17562886,.013980724,-.20303057,-.14822714
11.105709,-.17595789,.013988748,-.20337534,-.14854045
11.10721,-.1762863,.013996758,-.20371944,-.14885315
11.108709,-.17661428,.014004758,-.2040631,-.14916547
11.110207,-.17694186,.014012748,-.20440634,-.14947738
11.111701,-.1772688,.014020724,-.20474891,-.14978869
11.113194,-.17759533,.01402869,-.20509106,-.15009961
11.114684,-.17792144,.014036646,-.20543276,-.15041012
11.116172,-.17824693,.014044588,-.20577382,-.15072004
11.117659,-.17857221,.014052526,-.20611465,-.15102977
11.119142,-.17889665,.014060443,-.2064546,-.15133868
11.120624,-.17922089,.014068357,-.20679435,-.1516474
11.122103,-.17954449,.014076255,-.20713344,-.15195553
11.12358,-.17986768,.014084144,-.20747209,-.15226327
11.125054,-.18019024,.014092019,-.20781009,-.1525704
11.126528,-.18051259,.014099889,-.20814787,-.15287733
11.127998,-.18083432,.014107743,-.20848499,-.15318365
11.129466,-.18115543,.014115583,-.20882146,-.1534894
11.130933,-.18147632,.014123419,-.20915772,-.15379493
11.132397,-.1817966,.014131241,-.20949331,-.15409987
11.133859,-.18211645,.014139052,-.20982848,-.15440442
11.135319,-.18243589,.014146853,-.21016321,-.15470856
11.136776,-.1827547,.014154641,-.21049727,-.1550121
11.138232,-.18307328,.014162423,-.21083114,-.15531544
11.139686,-.18339126,.014170191,-.21116433,-.15561821
11.141137,-.18370882,.014177949,-.21149708,-.15592055
11.142586,-.18402575,.014185693,-.2118292,-.1562223
11.144033,-.18434247,.014193431,-.21216109,-.15652385
11.145478,-.18465857,.014201156,-.21249232,-.15682481
11.146921,-.18497425,.01420887,-.21282312,-.15712537
11.148362,-.18528952,.014216575,-.21315348,-.15742554
11.149801,-.18560435,.01422427,-.21348341,-.15772529
11.151238,-.18591878,.014231956,-.2138129,-.15802465
11.152673,-.18623258,.014239627,-.21414174,-.15832342
11.154105,-.18654597,.014247288,-.21447013,-.15862179
11.155536,-.18685894,.01425494,-.21479811,-.15891977
11.156964,-.18717149,.014262581,-.21512562,-.15921734
11.158391,-.18748361,.014270213,-.21545272,-.15951452
11.159816,-.18779533,.014277835,-.21577938,-.15981129
11.161238,-.18810642,.014285443,-.21610537,-.16010746
11.162659,-.1884173,.014293047,-.21643116,-.16040345
11.164077,-.18872756,.014300635,-.21675628,-.16069882
11.165493,-.18903738,.014308213,-.21708097,-.1609938
11.166908,-.18934701,.014315788,-.21740544,-.16128859
11.168321,-.18965602,.014323346,-.21772926,-.16158277
11.169731,-.18996461,.014330897,-.21805264,-.16187656
11.171139,-.19027257,.014338431,-.21837537,-.16216975
11.172545,-.19058031,.014345961,-.21869788,-.16246274
11.17395,-.19088764,.014353481,-.21901995,-.16275534
11.175353,-.19119456,.014360992,-.21934159,-.16304754
11.176753,-.19150086,.014368488,-.21966258,-.16333914
11.178152,-.19180693,.014375979,-.21998334,-.16363053
11.179548,-.19211239,.014383456,-.22030345,-.16392133
11.180943,-.19241764,.014390928,-.22062333,-.16421193
11.182336,-.19272226,.014398385,-.22094257,-.16450194
11.183726,-.19302645,.014405832,-.22126137,-.16479155
11.185116,-.19333045,.014413275,-.22157995,-.16508095
11.186502,-.19363382,.014420702,-.22189789,-.16536976
11.187887,-.19393678,.014428121,-.22221537,-.16565818
11.189271,-.19423951,.014435534,-.22253264,-.16594639
11.190652,-.19454163,.014442933,-.22284926,-.166234
11.192031,-.19484334,.014450322,-.22316544,-.16652122
11.193409,-.19514483,.014457705,-.2234814,-.16680825
11.194784,-.19544569,.014465075,-.22379671,-.16709466
11.196157,-.19574614,.014472435,-.22411159,-.16738069
11.19753,-.19604638,.01447979,-.22442624,-.16766651
11.198899,-.19634598,.01448713,-.22474024,-.16795173
11.200268,-.19664539,.014494466,-.22505403,-.16823676
11.201633,-.19694418,.014501786,-.22536716,-.1685212
11.202998,-.19724274,.014509102,-.22568007,-.16880542
11.20436,-.19754069,.014516403,-.22599232,-.16908906
11.205721,-.19783843,.014523699,-.22630435,-.1693725
11.20708,-.19813575,.014530986,-.22661595,-.16965553
11.208436,-.19843243,.014538257,-.22692689,-.16993797
11.209791,-.19872892,.014545524,-.22723763,-.17022021
11.211144,-.19902499,.014552782,-.22754791,-.17050205
11.212496,-.19932063,.01456003,-.22785777,-.1707835
11.213845,-.19961587,.014567267,-.22816719,-.17106454
11.215193,-.19991069,.014574495,-.22847617,-.17134519
11.216539,-.20020528,.014581718,-.22878493,-.17162564
11.217883,-.20049927,.014588927,-.22909303,-.17190549
11.219225,-.20079283,.014596125,-.22940071,-.17218494
11.220566,-.20108618,.01460332,-.22970816,-.17246421
11.221905,-.20137912,.014610504,-.23001517,-.17274305
11.223242,-.20167163,.014617678,-.23032176,-.17302151
11.224577,-.20196374,.014624842,-.23062791,-.17329958
11.22591,-.20225543,.014631997,-.23093361,-.17357723
11.227242,-.20254669,.014639142,-.23123889,-.1738545
11.228571,-.20283754,.014646277,-.23154372,-.17413136
11.229899,-.20312819,.014653407,-.23184833,-.17440803
11.231225,-.2034182,.014660522,-.2321523,-.17468411
11.23255,-.20370801,.014667634,-.23245604,-.17495997
11.233872,-.2039974,.014674734,-.23275934,-.17523545
11.235193,-.20428637,.014681825,-.23306222,-.17551053
11.236513,-.20457514,.014688912,-.23336487,-.17578539
11.23783,-.20486327,.014695983,-.23366687,-.17605968
11.239146,-.2051512,.01470305,-.23396865,-.17633376
11.24046,-.20543872,.014710107,-.23426999,-.17660743
11.241773,-.2057258,.014717154,-.23457089,-.17688072
11.243083,-.20601249,.014724191,-.23487137,-.1771536
11.244392,-.20629895,.014731224,-.23517162,-.17742628
11.245699,-.2065848,.014738241,-.23547122,-.17769837
11.247005,-.20687042,.014745254,-.2357706,-.17797026
11.248309,-.20715585,.014752262,-.23606975,-.17824195
11.249611,-.20744066,.014759256,-.23636827,-.17851305
11.250911,-.20772503,.014766239,-.23666634,-.17878374
11.25221,-.20800921,.014773217,-.23696418,-.17905423
