inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.487099,.33243588,.012419904,.30809331,.35677844
10.489884,.33197066,.012430173,.30760798,.35633335
10.492662,.3315067,.012440421,.30712393,.35588947
10.495432,.33104417,.012450642,.30664137,.35544699
10.498195,.33058277,.012460846,.30615997,.35500559
10.50095,.33012265,.012471028,.30567989,.35456541
10.503696,.32966393,.012481184,.30520126,.3541266
10.506436,.32920635,.012491321,.30472383,.3536889
10.509169,.32875004,.012501436,.30424768,.35325241
10.511893,.32829502,.012511529,.30377287,.35281715
10.514611,.3278411,.012521603,.30329919,.35238299
10.517321,.32738861,.012531651,.30282703,.3519502
10.520023,.32693723,.012541681,.302356,.35151848
10.522719,.32648697,.01255169,.30188611,.35108784
10.525407,.32603815,.012561675,.30141771,.3506586
10.528089,.32559028,.012571644,.30095032,.35023025
10.530762,.32514384,.012581586,.30048439,.3498033
10.533428,.32469854,.012591509,.30001962,.34937742
10.536088,.32425433,.012601414,.29955602,.34895265
10.538741,.32381123,.012611298,.29909354,.34852892
10.541387,.32336941,.01262116,.29863238,.34810644
10.544024,.32292888,.012630999,.29817256,.34768519
10.546657,.32248929,.012640822,.29771373,.34726486
10.549281,.32205099,.012650621,.2972562,.34684575
10.551899,.32161379,.012660401,.29679984,.34642771
10.55451,.32117769,.012670162,.29634464,.34601074
10.557114,.32074288,.012679899,.29589075,.34559503
10.559711,.32030904,.01268962,.29543784,.34518024
10.562302,.31987646,.012699318,.29498625,.34476668
10.564886,.31944484,.012708999,.29453567,.344354
10.567463,.31901449,.012718657,.29408637,.34394258
10.570034,.3185851,.012728299,.29363808,.34353209
10.572598,.31815681,.012737921,.29319096,.34312269
10.575155,.3177298,.012747518,.29274514,.34271449
10.577706,.31730375,.012757099,.29230031,.34230721
10.580252,.31687868,.012766664,.29185647,.34190089
10.582789,.31645486,.012776205,.29141396,.34149575
10.585321,.31603199,.012785729,.29097241,.34109154
10.587846,.31561041,.012795229,.2905322,.34068859
10.590365,.3151896,.012804717,.29009283,.3402864
10.592877,.31477007,.01281418,.28965476,.33988541
10.595384,.31435153,.012823626,.28921768,.33948538
10.597884,.31393391,.012833056,.28878158,.33908623
10.600378,.31351742,.012842465,.28834665,.33868819
10.602865,.31310204,.012851854,.28791288,.33829123
10.605347,.31268764,.012861225,.28748009,.33789515
10.607821,.31227431,.012870575,.28704846,.33750018
10.610291,.31186181,.012879913,.28661764,.33710596
10.612754,.31145057,.012889226,.28618816,.33671299
10.615211,.31104013,.012898525,.28575948,.33632079
10.617662,.3106308,.012907803,.28533196,.33592963
10.620107,.3102226,.01291706,.28490561,.33553958
10.622546,.3098152,.012926305,.28448009,.33515027
10.624979,.30940887,.012935528,.28405571,.33476207
10.627406,.30900353,.012944733,.28363234,.33437476
10.629827,.30859914,.01295392,.28320995,.33398837
10.632243,.30819571,.012963091,.28278854,.33360291
10.634653,.30779326,.012972244,.28236812,.33321837
10.637056,.30739188,.012981376,.28194886,.3328349
10.639455,.30699131,.012990493,.28153041,.33245221
10.641847,.30659187,.01299959,.28111315,.33207059
10.644234,.3061932,.013008673,.28069669,.33168975
10.646615,.30579552,.013017737,.28028122,.33130983
10.64899,.30539894,.01302678,.2798669,.33093095
10.65136,.30500314,.01303581,.27945343,.33055288
10.653724,.30460832,.013044821,.27904093,.3301757
10.656082,.30421445,.013053815,.27862942,.32979944
10.658435,.30382153,.01306279,.27821892,.32942411
10.660783,.30342939,.013071751,.27780923,.32904956
10.663124,.30303839,.013080691,.2774007,.32867607
10.665461,.30264819,.013089617,.27699301,.32830334
10.667792,.30225876,.013098528,.27658612,.3279314
10.670117,.30187047,.013107417,.27618039,.32756051
10.672438,.30148295,.013116292,.27577549,.3271904
10.674752,.30109641,.013125149,.27537158,.32682121
10.677062,.30071065,.013133991,.2749685,.32645279
10.679366,.30032584,.013142814,.27456641,.3260853
10.681665,.29994184,.013151623,.27416515,.32571855
10.683959,.29955882,.013160415,.27376488,.32535276
10.686247,.29917672,.013169187,.27336559,.32498786
10.68853,.29879543,.013177945,.27296713,.32462373
10.690808,.29841492,.013186689,.27256948,.32426035
10.693081,.29803538,.013195413,.27217284,.32389793
10.695348,.2976568,.01320412,.27177721,.3235364
10.697611,.29727885,.013212815,.27138221,.32317549
10.699868,.29690185,.013221492,.2709882,.32281551
10.70212,.29652581,.013230151,.27059519,.32245645
10.704368,.29615042,.013238797,.27020285,.32209799
10.70661,.29577598,.013247426,.26981151,.32174045
10.708847,.29540232,.013256039,.26942095,.32138368
10.711079,.29502964,.013264634,.26903144,.32102785
10.713306,.29465759,.013273218,.26864254,.3206726
10.715528,.29428649,.013281782,.26825467,.32031828
10.717746,.29391617,.013290332,.26786759,.31996474
10.719958,.29354668,.013298866,.26748136,.31961197
10.722165,.29317811,.013307382,.26709613,.31926009
10.724368,.2928102,.013315886,.26671153,.31890887
10.726566,.29244307,.013324375,.2663278,.31855837
10.728759,.29207692,.013332846,.26594502,.31820881
10.730947,.29171139,.013341304,.26556292,.31785986
10.73313,.29134682,.013349744,.26518181,.31751183
10.73531,.2909829,.013358172,.26480135,.31716442
10.737483,.29061991,.013366581,.26442188,.31681794
10.739653,.29025757,.013374979,.26404309,.31647205
10.741817,.28989619,.013383357,.26366529,.31612709
10.743977,.28953543,.013391724,.26328814,.31578273
10.746132,.28917548,.013400075,.26291183,.31543916
10.748282,.28881633,.01340841,.26253632,.31509635
10.750428,.28845799,.013416731,.26216167,.31475428
10.752569,.28810042,.013425035,.26178783,.31441301
10.754706,.28774348,.013433329,.26141465,.31407234
10.756839,.28738737,.013441606,.2610423,.31373242
10.758966,.28703204,.013449868,.26067078,.31339329
10.761089,.28667748,.013458114,.26030007,.31305492
10.763208,.28632361,.013466349,.25993004,.31271714
10.765322,.28597066,.013474564,.259561,.31238031
10.767432,.28561819,.013482771,.25919244,.31204394
10.769537,.28526667,.013490958,.25882488,.31170848
10.771638,.2849158,.013499133,.25845799,.31137362
10.773734,.28456572,.013507293,.25809193,.31103954
10.775826,.28421628,.013515441,.25772652,.31070605
10.777914,.28386766,.013523572,.25736192,.31037337
10.779998,.28351963,.013531691,.256998,.31004128
10.782077,.28317243,.013539796,.25663492,.30970994
10.784151,.28282601,.013547883,.25627264,.30937937
10.786222,.28248024,.01355596,.25591105,.30904943
10.788287,.28213525,.013564019,.25555027,.30872026
10.790349,.28179091,.013572067,.25519016,.30839169
10.792407,.2814472,.013580102,.25483069,.30806372
10.79446,.2811043,.013588122,.25447208,.30773652
10.79651,.28076202,.01359613,.25411409,.30740994
10.798554,.28042054,.01360412,.25375697,.30708414
10.800595,.28007972,.0136121,.25340047,.30675894
10.802632,.2797395,.013620066,.25304466,.30643436
10.804665,.27940011,.013628017,.25268969,.30611053
10.806693,.27906135,.013635955,.25233537,.30578732
10.808718,.27872321,.013643881,.25198171,.30546471
10.810738,.27838588,.01365179,.25162885,.30514288
10.812754,.27804917,.013659688,.25127667,.30482167
10.814766,.27771312,.013667572,.25092515,.30450106
10.816773,.27737784,.013675441,.25057447,.30418122
10.818778,.27704307,.013683301,.25022429,.30386183
10.820778,.27670908,.013691145,.24987492,.30354321
10.822774,.27637571,.013698976,.24952622,.30322522
10.824766,.276043,.013706795,.24917819,.30290782
10.826754,.27571109,.013714597,.24883097,.3025912
10.828738,.27537966,.01372239,.24848425,.30227503
10.830718,.275049,.013730167,.24813837,.30195963
10.832694,.274719,.013737932,.24779314,.30164483
10.834667,.27438945,.013745688,.2474484,.30133051
10.836636,.27406073,.013753427,.24710451,.30101696
10.8386,.27373263,.013761153,.24676126,.300704
10.840561,.27340516,.013768868,.24641868,.30039164
10.842518,.27307835,.013776569,.24607676,.30007991
10.844471,.27275217,.013784257,.24573551,.29976881
