inc_log,yhat,se,lowerci_hi,upperci_hi
10.906873,.0074474774,.017222436,-.026307877,.041202832
10.908705,.0070885746,.017232109,-.026685737,.040862888
10.910533,.0067304187,.017241763,-.027062815,.040523652
10.912357,.0063730106,.017251398,-.02743911,.040185131
10.914179,.0060161627,.017261021,-.027814817,.039847139
10.915998,.005659875,.017270628,-.028189935,.039509684
10.917812,.0053043352,.017280219,-.028564271,.03917294
10.919623,.0049495422,.017289789,-.028937822,.038836908
10.921432,.0045953104,.017299347,-.029310787,.038501408
10.923237,.0042416384,.017308891,-.029683163,.038166441
10.925038,.0038887141,.017318415,-.030054756,.037832186
10.926837,.0035363501,.017327927,-.030425761,.037498463
10.928633,.0031845467,.017337423,-.03079618,.037165273
10.930425,.0028334907,.017346902,-.031165814,.036832795
10.932214,.0024829949,.017356368,-.031534862,.036500849
10.933999,.0021332467,.017365813,-.031903122,.036169615
10.935782,.0017838721,.017375251,-.032270994,.035838738
10.937561,.0014354317,.017384665,-.032637887,.035508748
10.939338,.0010873649,.01739407,-.033004384,.035179116
10.941111,.00074004545,.017403455,-.0333701,.034850191
10.942881,.00039328646,.017412828,-.033735231,.034521803
10.944647,.0000472748,.017422181,-.034099575,.034194123
10.946411,-.00029836319,.017431526,-.034463529,.0338668
10.948172,-.00064325385,.017440852,-.034826696,.033540189
10.949929,-.000987584,.017450163,-.035189278,.033214111
10.951683,-.0013311668,.017459458,-.035551075,.03288874
10.953435,-.0016743761,.017468741,-.03591248,.032563727
10.955183,-.0020168379,.017478008,-.036273103,.032239426
10.956928,-.0023587393,.017487258,-.036633138,.031915657
10.958671,-.0027000802,.017496496,-.036992583,.031592421
10.960409,-.0030406737,.017505715,-.037351243,.031269897
10.962146,-.0033808935,.017514925,-.037709516,.03094773
10.963879,-.0037203662,.017524116,-.038067002,.030626271
10.965609,-.0040592779,.017533293,-.038423903,.030305345
10.967336,-.0043976298,.017542457,-.038780212,.029984953
10.96906,-.0047354209,.017551607,-.039135937,.029665094
10.970781,-.0050726514,.017560741,-.039491072,.029345769
10.9725,-.0054093213,.017569862,-.039845619,.029026976
10.974215,-.0057452442,.017578965,-.040199384,.028708894
10.975927,-.0060807932,.017588058,-.040552754,.028391168
10.977636,-.0064155948,.017597133,-.040905342,.028074153
10.979342,-.0067498363,.017606193,-.04125734,.027757669
10.981047,-.0070837038,.017615246,-.041608952,.027441543
10.982747,-.0074168243,.017624278,-.041959774,.027126126
10.984445,-.0077493838,.017633297,-.042310011,.026811242
10.98614,-.0080815703,.017642306,-.042659856,.026496716
10.987832,-.0084130093,.017651297,-.043008916,.026182897
10.989521,-.0087438868,.017660273,-.043357387,.025869614
10.991207,-.0090742046,.017669236,-.043705273,.025556862
10.992891,-.0094041489,.01767819,-.044052765,.025244467
10.994572,-.0097333463,.017687125,-.044399474,.024932781
10.996249,-.010061982,.017696045,-.044745594,.024621628
10.997925,-.010390245,.017704956,-.045091324,.024310833
10.999597,-.010717761,.017713849,-.045436267,.024000745
11.001266,-.011044902,.017722731,-.045780819,.023691015
11.002933,-.011371297,.017731596,-.046124585,.023381993
11.004597,-.011697317,.017740451,-.046467964,.023073329
11.006258,-.012022777,.017749293,-.046810754,.022765197
11.007916,-.012347677,.01775812,-.047152951,.022457598
11.009572,-.012672016,.017766932,-.047494564,.022150531
11.011225,-.012995795,.017775731,-.047835588,.021843998
11.012875,-.013319014,.017784515,-.048176024,.021537999
11.014523,-.013641858,.017793292,-.048516069,.021232354
11.016167,-.013963955,.017802048,-.048855327,.020927418
11.017809,-.014285679,.017810795,-.049194198,.02062284
11.019448,-.014606842,.017819529,-.049532477,.020318793
11.021085,-.014927444,.017828248,-.049870167,.020015279
11.022719,-.015247673,.017836958,-.05020747,.019712122
11.02435,-.015567155,.017845649,-.050543983,.019409673
11.025979,-.015886262,.017854331,-.050880108,.019107582
11.027605,-.01620481,.017862998,-.051215641,.018806022
11.029228,-.016522797,.01787165,-.05155059,.018504996
11.030849,-.016840409,.017880294,-.051885143,.018204324
11.032468,-.017157463,.017888924,-.052219111,.017904185
11.034082,-.017473768,.017897535,-.052552294,.017604757
11.035696,-.017789887,.017906142,-.052885283,.017305506
11.037306,-.018105259,.017914729,-.053217482,.017006965
11.038914,-.018420257,.017923309,-.053549293,.016708782
11.040519,-.018734694,.017931871,-.053880516,.016411129
11.042122,-.019048756,.017940426,-.054211345,.016113833
11.043721,-.019362073,.017948961,-.05454139,.015817245
11.045319,-.019675016,.017957488,-.054871045,.015521014
11.046914,-.019987585,.017966004,-.055200309,.015225139
11.048506,-.020299407,.017974503,-.055528782,.014929972
11.050097,-.02061104,.017982997,-.055857066,.014634985
11.051683,-.020921929,.01799147,-.056184564,.014340706
11.053268,-.021232441,.017999936,-.056511667,.014046784
11.054851,-.021542395,.018008387,-.056838185,.013753394
11.05643,-.021851787,.018016823,-.05716411,.013460536
11.058007,-.022160806,.018025249,-.057489648,.013168034
11.059583,-.022469452,.018033668,-.057814792,.012875888
11.061154,-.022777351,.018042067,-.058139149,.012584451
11.062724,-.023084875,.018050456,-.058463119,.01229337
11.064292,-.023392025,.018058836,-.058786694,.012002643
11.065857,-.023698615,.018067202,-.05910968,.01171245
11.067419,-.024004646,.018075554,-.059432078,.011422789
11.068979,-.024310302,.018083896,-.059754085,.011133483
11.070537,-.024615396,.018092223,-.060075503,.010844709
11.072092,-.024920119,.018100543,-.06039653,.010556292
11.073645,-.02522428,.018108847,-.060716968,.010268406
11.075195,-.025528068,.018117141,-.061037011,.009980876
11.076743,-.025831295,.018125422,-.06135647,.0096938787
11.078289,-.026134148,.018133692,-.061675534,.0094072362
11.079832,-.026436443,.01814195,-.061994009,.0091211265
11.081373,-.026738361,.018150197,-.062312096,.0088353725
11.082911,-.02703972,.01815843,-.062629588,.0085501494
11.084448,-.027340706,.018166654,-.062946692,.008265283
11.085981,-.027641131,.018174864,-.063263208,.0079809483
11.087513,-.027941182,.018183064,-.063579336,.0076969694
11.089042,-.028240671,.01819125,-.063894868,.0074135223
11.090569,-.02853979,.018199427,-.064210013,.007130431
11.092093,-.028838346,.018207587,-.064524561,.0068478715
11.093615,-.029136529,.01821574,-.064838722,.0065656677
11.095135,-.029434338,.018223884,-.065152496,.0062838192
11.096652,-.029731587,.018232012,-.065465674,.0060025025
11.098167,-.030028461,.018240133,-.065778464,.0057215416
11.09968,-.030324776,.018248238,-.066090666,.0054411124
11.101191,-.030620717,.018256333,-.066402473,.0051610386
11.102699,-.030916283,.01826442,-.066713884,.0048813205
11.104205,-.031211291,.018272491,-.067024715,.0046021342
11.105709,-.031505924,.018280555,-.067335151,.0043233032
11.10721,-.031799994,.018288601,-.067644998,.0040450045
11.108709,-.032093696,.01829664,-.067954451,.0037670608
11.110207,-.032387022,.01830467,-.068263516,.0034894727
11.111701,-.032679785,.018312683,-.068571985,.0032124163
11.113194,-.032972176,.018320689,-.068880066,.0029357153
11.114684,-.033264194,.018328685,-.069187753,.0026593695
11.116172,-.033555649,.018336667,-.069494858,.0023835558
11.117659,-.033846918,.018344644,-.069801763,.0021079206
11.119142,-.034137443,.018352602,-.070107877,.0018329939
11.120624,-.034427781,.018360553,-.070413806,.0015582459
11.122103,-.034717556,.018368492,-.070719138,.0012840297
11.12358,-.035006955,.018376421,-.071024083,.0010101688
11.125054,-.035295796,.018384336,-.071328431,.00073683978
11.126528,-.035584453,.018392246,-.071632594,.00046368918
11.127998,-.035872545,.018400142,-.07193616,.00019107053
11.129466,-.036160078,.018408023,-.072239146,-.000081016173
11.130933,-.036447424,.0184159,-.07254193,-.00035292454
11.132397,-.036734212,.018423762,-.072844125,-.00062430097
11.133859,-.037020624,.018431615,-.073145926,-.0008953223
11.135319,-.037306663,.018439459,-.073447339,-.0011659885
11.136776,-.037592143,.018447287,-.073748156,-.0014361228
11.138232,-.037877433,.018455112,-.074048787,-.0017060789
11.139686,-.038162164,.018462921,-.074348822,-.0019755031
11.141137,-.03844652,.018470721,-.07464847,-.0022445722
11.142586,-.03873032,.018478507,-.074947529,-.0025131092
11.144033,-.03901393,.018486289,-.075246386,-.0027814682
11.145478,-.039296977,.018494055,-.075544663,-.0030492952
11.146921,-.039579652,.018501813,-.075842537,-.0033167673
11.148362,-.039861955,.018509559,-.076140024,-.0035838843
11.149801,-.040143885,.018517299,-.076437123,-.0038506463
11.151238,-.040425438,.018525027,-.076733828,-.004117053
11.152673,-.040706433,.018532742,-.077029936,-.0043829284
11.154105,-.040987052,.018540446,-.077325657,-.0046484484
11.155536,-.041267302,.01854814,-.077620991,-.0049136137
11.156964,-.041547175,.018555826,-.077915922,-.0051784236
11.158391,-.041826673,.018563502,-.078210466,-.0054428792
11.159816,-.042105801,.018571168,-.078504622,-.005706979
11.161238,-.042384364,.01857882,-.078798182,-.0059705474
11.162659,-.042662743,.018586468,-.079091549,-.006233938
11.164077,-.042940561,.018594099,-.079384327,-.0064967964
11.165493,-.043218005,.018601723,-.07967671,-.0067592999
11.166908,-.043495264,.018609341,-.079968907,-.0070216255
11.168321,-.043771964,.018616945,-.080260508,-.0072834194
11.169731,-.044048287,.01862454,-.080551714,-.0075448579
11.171139,-.044324048,.01863212,-.080842331,-.0078057651
11.172545,-.044599626,.018639695,-.081132755,-.008066494
11.17395,-.044874828,.018647261,-.081422783,-.0083268685
11.175353,-.045149658,.018654816,-.081712425,-.0085868873
11.176753,-.045423925,.018662358,-.082001477,-.0088463752
11.178152,-.045698006,.018669896,-.082290329,-.0091056842
11.179548,-.045971528,.018677417,-.082578592,-.0093644625
11.180943,-.04624486,.018684935,-.082866661,-.0096230619
11.182336,-.046517637,.018692438,-.083154142,-.0098811295
11.183726,-.046790034,.018699931,-.083441228,-.010138843
11.185116,-.047062248,.018707421,-.08372812,-.010396378
11.186502,-.0473339,.018714895,-.084014423,-.010653382
11.187887,-.047605179,.018722359,-.084300332,-.01091003
11.189271,-.047876272,.018729819,-.084586047,-.011166501
11.190652,-.048146803,.018737264,-.084871165,-.01142244
11.192031,-.048416961,.0187447,-.085155904,-.011678024
11.193409,-.048686933,.018752132,-.085440435,-.011933431
11.194784,-.048956346,.018759549,-.085724384,-.012188305
11.196157,-.049225383,.018766955,-.086007938,-.012442825
11.19753,-.049494233,.018774359,-.086291298,-.012697168
11.198899,-.049762521,.018781746,-.086574063,-.012950977
11.200268,-.050030626,.018789127,-.086856641,-.01320461
11.201633,-.050298166,.018796496,-.087138623,-.013457711
11.202998,-.050565522,.018803861,-.087420411,-.013710634
11.20436,-.05083232,.018811209,-.087701611,-.013963025
11.205721,-.051098928,.018818554,-.087982617,-.014215238
11.20708,-.051365159,.018825889,-.088263229,-.014467097
11.208436,-.051630836,.018833209,-.088543244,-.014718425
11.209791,-.051896323,.018840525,-.088823073,-.014969573
11.211144,-.052161437,.018847831,-.089102507,-.015220367
11.212496,-.052426178,.018855127,-.089381546,-.015470807
11.213845,-.052690543,.018862413,-.08966019,-.015720893
11.215193,-.052954536,.018869691,-.089938447,-.015970623
11.216539,-.053218342,.018876962,-.09021651,-.016220175
11.217883,-.053481586,.018884219,-.090493977,-.016469195
11.219225,-.053744458,.018891467,-.090771057,-.016717862
11.220566,-.054007143,.018898711,-.091047935,-.01696635
11.221905,-.054269455,.018905945,-.091324426,-.017214485
11.223242,-.054531392,.018913168,-.091600522,-.017462263
11.224577,-.054792956,.018920382,-.091876224,-.017709687
11.22591,-.055054147,.018927587,-.092151538,-.017956758
11.227242,-.055314962,.018934781,-.092426449,-.018203473
11.228571,-.055575404,.018941967,-.092700981,-.018449834
11.229899,-.055835661,.018949147,-.092975304,-.018696016
11.231225,-.056095358,.018956313,-.093249045,-.018941667
11.23255,-.056354865,.018963473,-.093522593,-.019187141
11.233872,-.056614,.018970625,-.093795739,-.01943226
11.235193,-.056872763,.018977767,-.094068497,-.019677024
11.236513,-.057131335,.018984903,-.094341062,-.01992161
11.23783,-.057389352,.018992025,-.094613038,-.020165665
11.239146,-.05764718,.018999143,-.094884813,-.020409541
11.24046,-.057904631,.01900625,-.0951562,-.020653065
11.241773,-.058161713,.019013349,-.095427193,-.020896232
11.243083,-.058418419,.019020438,-.09569779,-.021139046
11.244392,-.058674939,.019027522,-.095968194,-.021381682
11.245699,-.058930896,.019034591,-.09623801,-.021623787
11.247005,-.059186667,.019041654,-.096507624,-.021865712
11.248309,-.059442256,.019048713,-.096777044,-.022107461
11.249611,-.059697278,.019055758,-.097045876,-.022348678
11.250911,-.059951931,.019062793,-.097314321,-.022589542
11.25221,-.060206395,.019069824,-.097582564,-.022830226
