inc_log,yhat,se,lowerci_hi,upperci_hi
8.6033707,.36988047,.0047861459,.36049977,.37926114
8.6215534,.36593622,.0047654556,.35659608,.37527633
8.639411,.36206251,.0047472026,.35275817,.37136686
8.6569548,.35825688,.0047312882,.34898373,.36753005
8.6741972,.35451663,.0047176159,.34527028,.36376297
8.6911469,.35083988,.004706095,.34161609,.36006364
8.7078133,.34722456,.0046966351,.33801931,.35642979
8.7242069,.3436684,.0046891486,.33447784,.35285896
8.7403364,.34016958,.0046835514,.33098999,.34934917
8.7562103,.33672616,.0046797618,.32755402,.34589833
8.7718353,.33333677,.0046777017,.32416862,.34250489
8.78722,.32999948,.0046772934,.32083216,.33916682
8.802372,.3267127,.0046784631,.31754306,.33588231
8.8172979,.32347491,.0046811397,.31430006,.3326498
8.8320036,.32028493,.0046852534,.311102,.32946786
8.8464966,.31714109,.0046907384,.30794743,.32633477
8.8607826,.31404212,.0046975296,.30483514,.32324913
8.8748674,.31098682,.0047055655,.3017641,.32020956
8.8887568,.30797392,.0047147865,.29873312,.31721476
8.9024553,.30500242,.0047251345,.29574132,.31426349
8.9159689,.30207101,.0047365548,.29278755,.31135449
8.9293032,.29917851,.0047489945,.28987065,.30848637
8.942461,.29632428,.0047624013,.28699017,.30565843
8.9554482,.2935071,.0047767269,.28414488,.30286932
8.9682684,.2907261,.0047919243,.2813341,.30011809
8.9809275,.28798008,.0048079495,.27855667,.29740348
8.9934273,.28526857,.0048247566,.27581224,.29472494
9.0057735,.28259042,.0048423074,.27309966,.29208115
9.0179682,.27994514,.004860559,.27041861,.28947166
9.0300169,.2773315,.0048794765,.26776791,.2868951
9.0419216,.2747491,.0048990212,.26514718,.28435099
9.0536861,.27219713,.0049191592,.26255575,.28183848
9.0653143,.26967472,.0049398583,.25999278,.27935666
9.0768089,.26718128,.0049610864,.25745773,.27690482
9.0881729,.26471618,.0049828128,.25495005,.27448231
9.0994091,.2622788,.0050050085,.25246915,.27208844
9.1105204,.25986853,.0050276462,.25001451,.26972252
9.1215096,.25748473,.0050506997,.24758554,.2673839
9.1323786,.25512698,.005074142,.24518186,.26507214
9.1431313,.2527945,.0050979527,.24280269,.2627863
9.1537704,.25048661,.0051221089,.24044748,.26052576
9.1642962,.24820337,.005146584,.23811625,.2582905
9.1747131,.2459437,.0051713623,.23580801,.25607938
9.1850224,.2437074,.0051964219,.23352259,.25389218
9.1952267,.24149385,.005221745,.23125942,.2517283
9.205328,.23930266,.0052473135,.22901811,.24958721
9.2153282,.23713338,.0052731098,.22679828,.2474685
9.2252293,.23498563,.0052991179,.22459956,.24537171
9.235033,.23285899,.0053253216,.22242154,.24329641
9.2447414,.23075302,.0053517064,.22026387,.24124217
9.2543573,.22866711,.0053782612,.21812591,.23920831
9.2638807,.22660127,.0054049683,.21600774,.23719482
9.2733154,.22455469,.0054318202,.21390851,.23520085
9.2826614,.22252733,.0054588006,.21182828,.23322639
9.2919207,.2205188,.0054858988,.20976664,.23127097
9.301095,.21852869,.0055131046,.2077232,.22933418
9.3101854,.21655677,.0055404063,.20569777,.22741577
9.3191948,.21460244,.0055677979,.20368975,.22551513
9.3281231,.21266569,.0055952654,.20169918,.22363222
9.3369732,.21074592,.0056228046,.19972542,.22176641
9.3457451,.2088431,.0056504034,.19776851,.21991768
9.3544407,.20695683,.0056780544,.19582805,.21808562
9.3630619,.20508669,.0057057524,.19390363,.21626976
9.3716087,.20323271,.0057334863,.19199528,.21447013
9.3800831,.20139442,.0057612509,.19010259,.21268627
9.3884869,.19957146,.0057890425,.18822515,.21091779
9.3968201,.19776382,.0058168503,.186363,.20916462
9.4050846,.19597104,.0058446713,.1845157,.2074264
9.4132814,.19419298,.0058724997,.1826831,.20570286
9.4214115,.19242938,.005900329,.18086495,.20399381
9.4294758,.19068007,.0059281541,.1790611,.20229903
9.4374762,.18894461,.0059559736,.17727111,.2006181
9.4454126,.18722302,.0059837787,.17549503,.19895101
9.4532862,.18551508,.0060115657,.17373262,.19729751
9.4610987,.18382037,.0060393331,.1719835,.19565724
9.4688511,.1821387,.0060670772,.17024744,.19402994
9.4765434,.18047006,.0060947915,.16852449,.19241562
9.4841766,.17881425,.0061224727,.16681442,.19081408
9.4917526,.17717084,.0061501209,.16511683,.18922487
9.4992714,.17553987,.0061777295,.16343173,.18764798
9.5067348,.17392087,.0062053003,.16175871,.18608303
9.514142,.17231409,.0062328232,.16009799,.1845302
9.5214949,.1707191,.0062603001,.15844914,.18298906
9.5287943,.16913569,.0062877294,.15681197,.18145941
9.5360403,.16756387,.0063151047,.1551865,.17994125
9.5432348,.16600323,.0063424292,.15357229,.17843416
9.5503778,.16445374,.0063696979,.15196937,.17693813
9.5574703,.16291523,.0063969092,.15037753,.17545295
9.5645123,.16138768,.0064240592,.14879675,.17397861
9.5715055,.15987068,.0064511499,.14722666,.17251471
9.5784492,.15836444,.0064781741,.14566745,.17106143
9.5853462,.15686834,.0065051382,.1441185,.16961817
9.5921955,.15538257,.0065320353,.14258002,.16818513
9.5989981,.15390696,.0065588644,.14105181,.16676208
9.6057549,.15244125,.0065856259,.13953367,.16534884
9.6124668,.15098529,.00661232,.13802537,.1639452
9.619133,.14953925,.006638939,.13652717,.16255133
9.6257563,.14810251,.0066654915,.13503839,.16116664
9.6323347,.1466755,.0066919662,.13355948,.15979151
9.6388712,.14525759,.0067183715,.13208982,.15842536
9.6453638,.14384919,.0067446968,.13062984,.15706857
9.6518164,.1424495,.006770954,.12917867,.15572032
9.658226,.1410591,.0067971293,.12773697,.15438123
9.6645956,.13967741,.006823231,.12630412,.15305069
9.6709251,.13830438,.0068492563,.12488009,.15172867
9.6772137,.13694027,.0068751993,.12346512,.15041541
9.6834641,.13558441,.0069010681,.12205857,.14911026
9.6896753,.13423705,.0069268574,.12066066,.14781344
9.6958485,.13289797,.0069525684,.11927118,.14652476
9.7019835,.13156715,.0069781984,.11789013,.14524417
9.7080803,.13024461,.0070037455,.11651752,.1439717
9.7141418,.12892973,.0070292191,.11515271,.14270675
9.7201653,.12762313,.0070546055,.11379635,.1414499
9.7261534,.12632416,.0070799142,.11244779,.14020054
9.7321062,.12503286,.0071051437,.11110704,.13895869
9.7380228,.12374942,.0071302876,.10977431,.13772453
9.7439051,.12247343,.0071553518,.1084492,.13649766
9.749753,.12120488,.007180335,.10713169,.13527809
9.7555676,.11994358,.0072052395,.10582157,.1340656
9.7613478,.11868972,.0072300592,.10451907,.13286038
9.7670946,.11744311,.0072547966,.10322397,.13166225
9.772809,.11620352,.0072794538,.10193606,.13047099
9.778491,.11497097,.0073040295,.10065534,.12928662
9.7841406,.11374546,.0073285219,.099381819,.1281091
9.7897587,.11252677,.0073529342,.098115288,.12693825
9.7953453,.11131491,.0073772646,.096855737,.12577409
9.8009014,.11010967,.0074015153,.095602967,.12461637
9.806426,.10891125,.0074256812,.094357185,.12346532
9.8119202,.10771946,.0074497652,.093118191,.12232073
9.8173847,.10653408,.0074737696,.09188576,.1211824
9.8228197,.10535511,.0074976939,.090659894,.12005032
9.8282251,.10418255,.0075215362,.089440614,.11892449
9.833601,.10301641,.0075452952,.088227898,.11780491
9.8389492,.10185626,.0075689787,.087021336,.11669119
9.8442678,.10070253,.007592577,.08582136,.11558371
9.8495588,.099554807,.0076160966,.084627531,.11448207
9.8548222,.098413073,.0076395376,.083439857,.11338629
9.8600578,.097277336,.0076628979,.082258336,.11229634
9.8652668,.096147396,.007686181,.081082761,.11121204
9.8704481,.095023461,.0077093821,.079913348,.11013357
9.8756027,.093905307,.0077325036,.07874988,.10906074
9.8807306,.092792951,.0077555454,.077592365,.10799354
9.8858328,.091686182,.00777851,.07644058,.10693178
9.8909092,.090585001,.0078013972,.075294539,.10587545
9.8959589,.089489609,.0078242011,.074154451,.10482476
9.9009848,.088399388,.0078469347,.073019676,.10377909
9.9059849,.087314747,.0078695873,.071890645,.10273886
9.9109592,.086235702,.0078921588,.07076735,.10170405
9.9159098,.085161828,.0079146568,.069649383,.10067426
9.9208364,.084093116,.0079370812,.068536729,.099649511
9.9257383,.083029792,.0079594254,.067429602,.098629981
9.9306164,.081971638,.0079816943,.066327803,.097615473
9.9354706,.080918655,.0080038868,.065231323,.096605979
9.9403019,.079870634,.0080260057,.064139955,.09560132
9.9451094,.078827791,.0080480473,.063053906,.094601668
9.949894,.077789903,.0080700144,.061972968,.093606845
9.9546556,.076756991,.0080919061,.060897145,.092616834
9.9593954,.075728834,.008113727,.059826218,.091631442
9.9641123,.074705638,.0081354715,.058760405,.090650871
9.9688072,.073687203,.0081571434,.057699494,.089674912
9.9734802,.072673522,.0081787417,.056643486,.088703565
9.9781313,.071664602,.0082002664,.055592377,.08773683
9.9827604,.070660442,.0082217166,.054546174,.086774714
9.9873686,.069660835,.008243097,.053504661,.085817009
9.9919558,.068665773,.0082644057,.052467838,.084863707
9.9965219,.06767527,.0082856426,.051435705,.083914824
10.001068,.066689104,.0083068116,.050408054,.082970157
10.005592,.065707698,.0083279032,.049385309,.082030088
10.010098,.064730428,.0083489306,.048366826,.081094034
10.014582,.06375771,.0083698835,.047353044,.080162384
10.019046,.062789343,.0083907675,.04634374,.079234943
10.02349,.061825313,.0084115807,.045338918,.078311712
10.027915,.060865421,.0084323278,.044338364,.077392481
10.03232,.059909876,.0084530031,.043342296,.076477461
10.036706,.058958467,.0084736114,.042350493,.075566441
10.041073,.058011197,.0084941518,.041362964,.074659429
10.045421,.057068061,.0085146241,.040379707,.073756419
10.04975,.05612886,.0085350322,.039400503,.072857216
10.05406,.055194002,.0085553667,.038425792,.071962208
10.058352,.054262865,.0085756406,.037454918,.071070813
10.062626,.053335868,.0085958447,.036488321,.070183411
10.066881,.0524128,.0086159827,.035525784,.069299817
10.071118,.051493663,.0086360546,.034567308,.068420023
10.075337,.050578456,.0086560603,.033612892,.067544021
10.079539,.049666975,.0086760027,.032662321,.066671632
10.083724,.048759218,.0086958837,.031715598,.065802835
10.087891,.047855388,.0087156957,.030772939,.064937837
10.09204,.046955284,.0087354453,.029834127,.064076446
10.096172,.046058904,.0087551307,.028899165,.063218646
10.100287,.045166247,.0087747509,.027968051,.062364444
10.104385,.044277314,.0087943077,.027040787,.061513841
10.108467,.043391898,.008813804,.026117159,.060666636
10.112533,.042509999,.0088332398,.025197167,.059822831
10.116581,.041631822,.0088526094,.024281027,.058982618
10.120613,.040757164,.0088719185,.023368523,.058145806
10.124629,.039886024,.0088911662,.022459658,.057312388
10.128629,.039018396,.0089103514,.021554429,.056482363
10.132613,.038154081,.0089294789,.020652624,.055655539
10.136581,.037293285,.008948545,.019754458,.054832108
10.140534,.036435794,.0089675523,.018859716,.054011874
10.144471,.035581823,.0089864964,.017968614,.053195033
10.148393,.034731161,.0090053817,.017080937,.052381385
10.152299,.03388381,.0090242084,.016196685,.051570933
10.15619,.033039767,.0090429764,.015315861,.050763678
10.160066,.032199036,.0090616848,.014438462,.049959611
10.163927,.031361409,.0090803374,.013564274,.049158543
10.167773,.030527089,.0090989303,.012693513,.048360664
10.171604,.029696081,.0091174636,.01182618,.047565982
10.175422,.028867967,.0091359457,.010961845,.046774093
10.179224,.028043166,.0091543663,.010100937,.045985393
10.183011,.027221674,.0091727264,.0092434594,.045199886
10.186785,.026403077,.0091910353,.0083889794,.044417173
10.190544,.025587583,.0092092864,.0075377137,.043637455
10.19429,.024774987,.0092274854,.006689447,.042860527
10.198021,.0239657,.0092456229,.0058446112,.042086788
10.201738,.023159308,.0092637083,.0050027752,.041315842
10.205442,.022355814,.0092817396,.0041639386,.040547691
10.209132,.021555424,.0092997141,.0033283187,.039782528
10.212809,.020757928,.0093176346,.0024956996,.039020155
10.216472,.019963328,.0093355021,.0016660815,.038260575
10.220121,.019171625,.0093533155,.00083946495,.037503786
10.223758,.018382819,.0093710748,.000015850233,.036749788
10.227381,.01759691,.0093887802,-.00080476218,.035998579
10.230991,.016813688,.0094064362,-.001622588,.035249963
10.234589,.016033363,.0094240373,-.0024374109,.034504138
10.238173,.015255935,.0094415843,-.0032492306,.033761099
10.241744,.014481195,.0094590811,-.0040582623,.033020653
10.245302,.013709352,.009476522,-.0048642904,.032282993
10.248849,.012939991,.0094939182,-.0056677461,.031547729
10.252382,.012173527,.0095112585,-.0064681973,.030815251
10.255903,.011409752,.0095285485,-.0072658593,.030085364
10.259412,.010648667,.0095457872,-.0080607319,.029358067
10.262909,.0098900637,.0095629795,-.0088530313,.028633159
10.266393,.0091343569,.0095801158,-.0096423253,.027911039
10.269865,.008381132,.0095972056,-.010429044,.027191309
10.273326,.0076303901,.0096142478,-.01121319,.026473971
10.276773,.0068825446,.0096312342,-.011994327,.025759418
10.28021,.0061369743,.0096481778,-.012773107,.025047056
10.283635,.0053940937,.0096650701,-.013549095,.024337282
10.287047,.0046539023,.0096819093,-.014322292,.023630096
10.290449,.0039159865,.0096987067,-.015093128,.022925101
10.293839,.003180553,.0097154556,-.01586139,.022222495
10.297217,.0024478089,.0097321514,-.016626857,.021522475
10.300585,.0017173406,.0097488044,-.017389966,.020824647
10.30394,.00098956143,.0097654052,-.018150281,.020129403
10.307284,.00026405801,.0097819613,-.018908234,.01943635
10.310618,-.00045916985,.0097984746,-.019663827,.018745488
10.31394,-.0011797084,.0098149348,-.020416627,.01805721
10.317251,-.0018979713,.0098313503,-.021167064,.017371122
10.320552,-.0026139587,.009847722,-.02191514,.016687222
10.323841,-.0033274635,.0098640453,-.022660637,.01600571
10.32712,-.0040386925,.0098803239,-.023403773,.015326387
10.330388,-.0047476464,.0098965587,-.024144545,.014649252
10.333645,-.0054541174,.0099127442,-.024882738,.013974504
10.336892,-.00615852,.0099288886,-.025618784,.013301745
10.340128,-.0068604397,.0099449847,-.026352253,.012631373
10.343354,-.0075602909,.0099610407,-.027083572,.01196299
10.346569,-.0082576601,.0099770473,-.027812313,.011296993
10.349774,-.0089529594,.009993013,-.028538905,.010632985
10.352969,-.0096459845,.010008933,-.029263133,.0099711651
10.356154,-.01033694,.010024814,-.029985214,.0093113342
10.359329,-.01102562,.010040648,-.03070493,.0086536901
10.362494,-.011712024,.010056438,-.03142228,.0079982318
10.365648,-.01239636,.010072187,-.032137483,.0073447633
10.368793,-.01307842,.01008789,-.032850321,.0066934805
10.371927,-.013758412,.010103552,-.03356101,.0060441862
10.375052,-.014436334,.010119173,-.034269549,.0053968802
10.378168,-.015112189,.010134753,-.034975938,.0047515626
10.381273,-.015785767,.010150287,-.035679962,.0041084299
10.384369,-.016457276,.01016578,-.036381837,.0034672853
10.387456,-.017126923,.010181235,-.037081778,.0028279307
10.390532,-.017794296,.010196645,-.037779354,.002190761
10.3936,-.018459806,.010212018,-.038474996,.0015553809
10.396658,-.019123042,.010227344,-.039168268,.00092218543
10.399707,-.019784413,.010242634,-.039859608,.00029077934
10.402746,-.020443719,.010257881,-.040548798,-.00033864003
10.405777,-.02110116,.010273091,-.04123605,-.00096627034
10.408798,-.021756534,.010288261,-.041921154,-.0015919142
10.41181,-.02240984,.010303386,-.042604107,-.0022155717
10.414813,-.023061281,.010318476,-.043285124,-.0028374409
10.417807,-.023710657,.010333522,-.043963987,-.0034573239
10.420793,-.024358375,.010348537,-.044641133,-.0040756161
10.423768,-.025003819,.010363503,-.045315914,-.0046917251
10.426736,-.025647607,.010378438,-.045988973,-.0053062434
10.429694,-.026289327,.010393329,-.046659879,-.0059187766
10.432644,-.026929185,.010408183,-.047328848,-.0065295221
10.435585,-.027567182,.010422998,-.047995884,-.00713848
10.438518,-.028203316,.010437776,-.048660982,-.0077456501
10.441442,-.028837588,.010452516,-.049324144,-.0083510336
10.444357,-.029469999,.010467218,-.049985368,-.0089546293
10.447265,-.030100755,.010481887,-.050644875,-.0095566353
10.450163,-.030729441,.010496512,-.051302228,-.010156657
10.453053,-.031356473,.010511104,-.051957857,-.010755089
10.455935,-.031981438,.010525652,-.052611336,-.011351537
10.458808,-.032604747,.010540168,-.053263094,-.011946396
10.461674,-.033226397,.010554649,-.053913131,-.012539666
10.464531,-.033846188,.010569092,-.054561231,-.01313115
10.46738,-.034464121,.010583497,-.05520739,-.013720848
10.470221,-.035080396,.010597867,-.055851832,-.014308956
10.473054,-.035695013,.010612204,-.056494549,-.014895476
10.475879,-.036307771,.010626501,-.057135332,-.015480211
10.478696,-.036918875,.010640766,-.057774391,-.016063357
10.481504,-.037528116,.01065499,-.058411513,-.016644718
10.484305,-.0381357,.010669181,-.059046909,-.017224491
10.487099,-.038741633,.010683337,-.059680589,-.017802674
10.489884,-.039345909,.01069746,-.060312543,-.018379271
10.492662,-.039948527,.010711548,-.060942777,-.018954281
10.495432,-.040549286,.010725597,-.061571073,-.019527504
10.498195,-.041148599,.010739616,-.06219786,-.020099338
10.50095,-.041746255,.010753601,-.062822923,-.020669583
10.503696,-.042342048,.010767546,-.063446052,-.021238044
10.506436,-.042936396,.010781462,-.064067669,-.021805117
10.509169,-.043529086,.010795344,-.064687572,-.022370601
10.511893,-.044120122,.010809191,-.065305747,-.022934498
10.514611,-.044709709,.010823008,-.065922417,-.023497006
10.517321,-.045297436,.010836785,-.066537142,-.024057729
10.520023,-.045883715,.010850532,-.067150362,-.024617063
10.522719,-.046468545,.010864248,-.067762077,-.025175007
10.525407,-.047051512,.010877926,-.068371855,-.025731167
10.528089,-.047633238,.010891578,-.068980336,-.026286136
10.530762,-.048213102,.010905191,-.069586888,-.026839321
10.533428,-.04879152,.010918773,-.07019192,-.027391117
10.536088,-.04936849,.010932325,-.070795454,-.027941525
10.538741,-.04994401,.010945847,-.071397476,-.028490543
10.541387,-.050517876,.010959334,-.071997777,-.029037977
10.544024,-.051090084,.010972785,-.072596349,-.029583823
10.546657,-.051661056,.010986211,-.073193632,-.030128477
10.549281,-.052230369,.010999601,-.073789194,-.030671546
10.551899,-.052798234,.011012961,-.074383244,-.031213228
10.55451,-.053364653,.011026291,-.074975789,-.031753521
10.557114,-.053929418,.011039585,-.075566605,-.032292228
10.559711,-.054492939,.011052853,-.076156132,-.032829743
10.562302,-.055054806,.011066086,-.076743938,-.033365674
10.564886,-.055615433,.011079293,-.077330448,-.033900417
10.567463,-.056174401,.011092464,-.077915236,-.03443357
10.570034,-.056732133,.01110561,-.078498729,-.034965534
10.572598,-.057288412,.011118725,-.079080716,-.035496112
10.575155,-.057843041,.011131804,-.079660974,-.036025103
10.577706,-.058396425,.011144857,-.080239944,-.036552906
10.580252,-.058948569,.011157884,-.080817617,-.037079517
10.582789,-.059499059,.011170876,-.08139357,-.037604544
10.585321,-.060048304,.011183841,-.081968233,-.03812838
10.587846,-.060595896,.011196771,-.082541168,-.038650632
10.590365,-.061142456,.011209678,-.083113022,-.039171889
10.592877,-.061687358,.011222551,-.083683155,-.039691564
10.595384,-.062231023,.011235396,-.084251992,-.04021005
10.597884,-.062773444,.011248216,-.08481954,-.040727343
10.600378,-.063314416,.011261004,-.085385576,-.041243251
10.602865,-.063853942,.011273761,-.085950106,-.041757774
10.605347,-.064392224,.011286492,-.08651334,-.042271104
10.607821,-.064929061,.011299192,-.08707507,-.042783052
10.610291,-.065464862,.01131187,-.087635718,-.043294001
10.612754,-.065999009,.011324512,-.088194638,-.043803371
10.615211,-.06653212,.011337131,-.088752486,-.044311747
10.617662,-.067063779,.011349721,-.089308821,-.044818737
10.620107,-.067593999,.011362278,-.089863651,-.04532434
10.622546,-.068123177,.011374814,-.0904174,-.045828953
10.624979,-.068650909,.011387317,-.090969644,-.046332177
10.627406,-.069177404,.011399795,-.091520593,-.046834216
10.629827,-.069702655,.011412246,-.092070244,-.047335062
10.632243,-.070226662,.01142467,-.092618607,-.04783472
10.634653,-.070749432,.011437068,-.093165673,-.04833319
10.637056,-.071270749,.011449434,-.093711227,-.048830271
10.639455,-.071791038,.011461778,-.094255708,-.049326364
10.641847,-.072309874,.01147409,-.094798677,-.049821071
10.644234,-.072827674,.01148638,-.095340565,-.050314784
10.646615,-.073344238,.011498643,-.095881164,-.050807308
10.64899,-.073859349,.011510875,-.096420251,-.051298451
10.65136,-.074373432,.011523085,-.096958257,-.051788598
10.653724,-.07488627,.011535267,-.097494975,-.052277558
10.656082,-.075397864,.011547423,-.098030396,-.052765332
10.658435,-.075908221,.011559552,-.098564528,-.053251915
10.660783,-.076417543,.011571659,-.099097572,-.053737506
10.663124,-.076925412,.011583733,-.099629112,-.054221716
10.665461,-.077432252,.011595786,-.10015958,-.054704931
10.667792,-.077938057,.011607816,-.10068896,-.055187155
10.670117,-.078442417,.011619815,-.10121683,-.055667996
10.672438,-.078945734,.011631791,-.10174362,-.056147844
10.674752,-.079447813,.011643739,-.10226913,-.056626506
10.677062,-.079948865,.011655666,-.10279355,-.057104178
10.679366,-.080448665,.011667565,-.10331668,-.057580661
10.681665,-.080947436,.011679443,-.10383873,-.05805615
10.683959,-.081444971,.011691293,-.10435948,-.058530454
10.686247,-.081941254,.011703116,-.10487894,-.059003573
10.68853,-.082436509,.011714916,-.10539732,-.059475698
10.690808,-.082930729,.011726694,-.10591463,-.059946831
10.693081,-.083423711,.011738445,-.10643063,-.06041678
10.695348,-.083915442,.011750167,-.10694535,-.060885541
10.697611,-.084406354,.011761873,-.1074592,-.061353508
10.699868,-.084896021,.011773551,-.10797176,-.061820287
10.70212,-.085384451,.011785202,-.10848302,-.062285878
10.704368,-.085872047,.011796835,-.10899342,-.062750675
10.70661,-.086358406,.011808441,-.10950252,-.063214287
10.708847,-.086843729,.011820024,-.11001055,-.063676909
10.711079,-.087327816,.01183158,-.11051729,-.064138345
10.713306,-.087811068,.011843118,-.11102315,-.064598985
10.715528,-.088293083,.011854628,-.11152773,-.06505844
10.717746,-.088774063,.011866116,-.11203122,-.065516904
10.719958,-.089254007,.011877581,-.11253364,-.065974377
10.722165,-.089732714,.011889018,-.11303476,-.066430666
10.724368,-.090210587,.011900438,-.11353502,-.066886157
10.726566,-.090687431,.011911835,-.1140342,-.067340665
10.728759,-.091163032,.011923204,-.11453208,-.06779398
10.730947,-.091637805,.011934555,-.1150291,-.068246506
10.73313,-.092111342,.011945879,-.11552483,-.068697847
10.73531,-.092584044,.011957184,-.1160197,-.069148391
10.737483,-.093055509,.011968463,-.11651326,-.069597751
10.739653,-.09352614,.011979723,-.11700597,-.070046313
10.741817,-.093995534,.011990956,-.11749738,-.070493698
10.743977,-.094464101,.01200217,-.11798792,-.070940286
10.746132,-.09493164,.012013362,-.1184774,-.071385883
10.748282,-.095398135,.01202453,-.11896578,-.071830489
10.750428,-.095863603,.012035676,-.11945309,-.072274111
10.752569,-.096328028,.012046799,-.11993932,-.072716735
10.754706,-.096791632,.012057904,-.12042469,-.073158577
10.756839,-.097254202,.012068986,-.12090898,-.07359942
10.758966,-.097715735,.012080044,-.12139218,-.07403928
10.761089,-.098176233,.012091081,-.12187432,-.074478149
10.763208,-.098635904,.012102098,-.12235558,-.074916229
10.765322,-.099094331,.012113088,-.12283555,-.075353116
10.767432,-.099552147,.012124065,-.12331487,-.075789414
10.769537,-.10000871,.012135014,-.1237929,-.076224521
10.771638,-.10046446,.012145944,-.12427007,-.076658845
10.773734,-.10091916,.012156852,-.12474615,-.077092171
10.775826,-.10137304,.012167741,-.12522137,-.077524707
10.777914,-.10182589,.012178607,-.12569551,-.077956252
10.779998,-.1022779,.012189455,-.1261688,-.078387007
10.782077,-.10272889,.01220028,-.12664099,-.078816779
10.784151,-.10317884,.012211082,-.12711212,-.079245552
10.786222,-.10362796,.012221864,-.12758237,-.079673544
10.788287,-.10407604,.012232625,-.12805155,-.080100536
10.790349,-.1045233,.012243367,-.12851986,-.080526747
10.792407,-.10496973,.012254091,-.12898731,-.08095216
10.79446,-.10541513,.012264791,-.12945367,-.081376582
10.79651,-.1058597,.012275473,-.12991919,-.081800215
10.798554,-.10630324,.012286132,-.13038361,-.082222864
10.800595,-.10674594,.012296773,-.13084717,-.082644716
10.802632,-.10718782,.012307394,-.13130988,-.083065778
10.804665,-.10762867,.012317994,-.13177149,-.083485849
10.806693,-.10806869,.012328574,-.13223225,-.083905131
10.808718,-.10850788,.012339137,-.13269214,-.084323622
10.810738,-.10894604,.012349674,-.13315095,-.084741123
10.812754,-.10938337,.012360196,-.13360891,-.085157834
10.814766,-.10981987,.012370697,-.13406599,-.085573748
10.816773,-.11025534,.012381176,-.13452199,-.085988678
10.818778,-.11069018,.012391641,-.13497736,-.086403012
10.820778,-.11112399,.012402083,-.13543163,-.086816363
10.822774,-.11155698,.012412506,-.13588504,-.087228917
10.824766,-.11198914,.01242291,-.13633759,-.08764068
10.826754,-.11242026,.012433291,-.13678907,-.088051461
10.828738,-.11285076,.01244366,-.13723989,-.088461645
10.830718,-.11328024,.012454004,-.13768964,-.088870838
10.832694,-.11370888,.01246433,-.13813852,-.089279242
10.834667,-.1141369,.012474641,-.13858674,-.089687049
10.836636,-.11456388,.01248493,-.1390339,-.090093866
10.8386,-.11499004,.0124952,-.13948019,-.0904999
10.840561,-.11541537,.012505451,-.1399256,-.090905137
10.842518,-.11583988,.012515685,-.14037016,-.091309585
10.844471,-.11626355,.012525899,-.14081386,-.091713235
10.84642,-.1166864,.012536095,-.14125669,-.092116103
10.848366,-.11710842,.012546272,-.14169866,-.092518181
10.850307,-.11752961,.01255643,-.14213976,-.092919461
