inc_log,yhat,se_hi,lowerci_hi,upperci_hi
9.8495588,.46151802,.011290642,.43938875,.48364726
9.8548222,.46067193,.011310309,.43850413,.48283973
9.8600578,.45983028,.01132991,.43762407,.4820365
9.8652668,.45899293,.011349447,.43674842,.48123744
9.8704481,.45816001,.011368915,.43587735,.48044267
9.8756027,.45733142,.011388319,.4350107,.47965211
9.8807306,.45650709,.011407656,.43414849,.47886568
9.8858328,.4556869,.01142693,.43329054,.47808328
9.8909092,.45487085,.011446141,.43243682,.47730488
9.8959589,.45405909,.011465283,.43158758,.47653064
9.9009848,.45325118,.011484368,.43074223,.47576013
9.9059849,.45244741,.011503387,.42990118,.47499365
9.9109592,.45164776,.01152234,.42906439,.47423115
9.9159098,.45085198,.011541232,.42823157,.47347236
9.9208364,.45005998,.011560065,.42740268,.47271729
9.9257383,.44927201,.011578833,.4265779,.47196609
9.9306164,.44848785,.011597538,.42575708,.47121862
9.9354706,.44770753,.011616183,.42494023,.47047481
9.9403019,.44693089,.011634768,.42412716,.46973461
9.9451094,.44615808,.01165329,.42331803,.4689981
9.949894,.44538894,.011671752,.42251271,.46826515
9.9546556,.44462347,.011690153,.42171121,.46753576
9.9593954,.44386154,.011708496,.42091334,.46680978
9.9641123,.44310331,.011726778,.42011926,.46608737
9.9688072,.4423486,.011745002,.41932881,.46536836
9.9734802,.4415974,.011763167,.418542,.46465278
9.9781313,.44084972,.011781272,.41775885,.46394059
9.9827604,.44010559,.011799317,.41697934,.4632318
9.9873686,.43936482,.011817304,.41620332,.46252629
9.9919558,.43862742,.011835236,.41543078,.46182406
9.9965219,.43789339,.011853109,.41466171,.46112505
10.001068,.43716258,.011870929,.41389599,.46042916
10.005592,.43643531,.011888686,.41313392,.4597367
10.010098,.43571109,.011906391,.412375,.4590472
10.014582,.43499026,.011924038,.41161957,.45836094
10.019046,.43427262,.011941628,.41086745,.45767778
10.02349,.43355823,.011959162,.4101187,.45699775
10.027915,.43284687,.011976643,.4093731,.45632067
10.03232,.43213877,.011994066,.40863085,.45564672
10.036706,.43143371,.012011436,.40789175,.45497569
10.041073,.43073174,.012028751,.40715581,.45430765
10.045421,.43003282,.012046012,.40642306,.45364258
10.04975,.42933682,.012063222,.40569332,.45298028
10.05406,.42864403,.012080373,.40496692,.45232111
10.058352,.42795399,.012097476,.40424338,.45166463
10.062626,.42726704,.012114522,.403523,.45101106
10.066881,.42658299,.012131517,.40280566,.45036033
10.071118,.42590186,.012148459,.40209132,.4497124
10.075337,.42522365,.012165346,.40138,.44906726
10.079539,.42454818,.012182184,.40067154,.44842482
10.083724,.42387548,.012198973,.39996591,.44778502
10.087891,.42320567,.012215707,.39926332,.44714803
10.09204,.42253864,.012232391,.39856359,.44651368
10.096172,.42187437,.012249025,.39786673,.44588202
10.100287,.42121288,.012265606,.39717272,.44525301
10.104385,.4205541,.012282136,.39648157,.44462666
10.108467,.41989797,.012298618,.39579311,.44400281
10.112533,.41924444,.012315052,.39510736,.44338149
10.116581,.41859365,.012331434,.3944245,.44276282
10.120613,.41794547,.012347766,.39374429,.44214666
10.124629,.4172999,.012364049,.39306682,.441533
10.128629,.41665694,.012380284,.39239204,.44092184
10.132613,.41601643,.012396473,.39171979,.44031307
10.136581,.41537854,.012412611,.39105025,.4397068
10.140534,.4147431,.012428704,.39038327,.43910289
10.144471,.41411024,.012444746,.38971898,.43850151
10.148393,.41347983,.012460742,.38905725,.43790245
10.152299,.4128519,.01247669,.38839805,.43730578
10.15619,.41222644,.012492592,.38774139,.43671146
10.160066,.41160339,.012508445,.38708729,.4361195
10.163927,.41098267,.012524256,.38643557,.43552974
10.167773,.41036439,.012540018,.38578638,.43494236
10.171604,.40974855,.012555732,.38513976,.43435735
10.175422,.40913486,.012571407,.38449538,.43377438
10.179224,.40852365,.012587031,.38385352,.43319377
10.183011,.40791488,.012602609,.38321421,.43261552
10.186785,.40730825,.012618143,.38257715,.43203935
10.190544,.40670392,.012633634,.38194245,.43146539
10.19429,.40610173,.012649083,.38130999,.43089348
10.198021,.40550199,.012664481,.38068008,.43032393
10.201738,.40490443,.012679839,.38005239,.42975643
10.205442,.40430897,.012695153,.37942693,.42919102
10.209132,.40371585,.012710422,.37880388,.42862782
10.212809,.40312484,.012725648,.37818304,.42806667
10.216472,.402536,.012740832,.37756443,.42750758
10.220121,.40194932,.012755973,.37694806,.42695054
10.223758,.40136474,.012771071,.37633392,.4263956
10.227381,.40078235,.012786125,.37572202,.4258427
10.230991,.40020195,.012801141,.37511218,.42529172
10.234589,.39962366,.012816112,.37450457,.42474279
10.238173,.39904755,.01283104,.37389916,.42419592
10.241744,.39847341,.012845927,.37329587,.42365098
10.245302,.39790145,.012860771,.37269479,.4231081
10.248849,.3973313,.012875578,.37209561,.42256698
10.252382,.39676329,.012890342,.3714987,.42202792
10.255903,.39619729,.012905064,.37090385,.42149076
10.259412,.39563328,.012919746,.37031105,.42095554
10.262909,.39507112,.012934391,.36972019,.42042205
10.266393,.3945111,.012948991,.36913154,.41989064
10.269865,.39395291,.012963554,.36854482,.41936103
10.273326,.39339656,.012978079,.36796001,.41883314
10.276773,.39284238,.012992559,.36737743,.4183073
10.28021,.39228985,.013007005,.36679661,.41778311
10.283635,.39173934,.01302141,.36621785,.41726083
10.287047,.39119083,.013035771,.36564118,.41674045
10.290449,.39064398,.013050101,.36506626,.41622171
10.293839,.39009899,.013064391,.36449325,.4157047
10.297217,.38955596,.013078638,.3639223,.41518962
10.300585,.38901466,.013092852,.36335313,.41467616
10.30394,.38847533,.013107023,.36278602,.4141646
10.307284,.38793766,.01312116,.36222067,.41365469
10.310618,.38740173,.013135261,.36165708,.41314638
10.31394,.38686776,.013149319,.36109558,.41263995
10.317251,.38633549,.013163343,.3605358,.41213515
10.320552,.38580489,.013177332,.35997781,.411632
10.323841,.38527614,.01319128,.3594217,.41113058
10.32712,.38474908,.013205194,.35886738,.41063079
10.330388,.3842237,.013219072,.35831481,.41013262
10.333645,.38370016,.01323291,.35776415,.4096362
10.336892,.38317817,.013246717,.35721508,.40914124
10.340128,.382658,.013260484,.35666794,.40864807
10.343354,.38213938,.013274218,.35612237,.40815637
10.346569,.38162258,.013287913,.35557875,.40766641
10.349774,.38110733,.013301576,.35503671,.40717793
10.352969,.38059375,.013315202,.35449645,.40669107
10.356154,.38008171,.013328795,.35395774,.40620568
10.359329,.37957135,.013342353,.35342082,.4057219
10.362494,.37906268,.013355874,.35288566,.40523973
10.365648,.37855557,.013369361,.35235208,.40475902
10.368793,.37805012,.013382813,.35182029,.40427995
10.371927,.37754619,.013396231,.35129008,.40380234
10.375052,.37704381,.013409616,.35076144,.40332618
10.378168,.37654296,.013422969,.35023442,.40285149
10.381273,.3760438,.013436284,.34970918,.40237844
10.384369,.37554619,.013449566,.34918553,.40190685
10.387456,.37504992,.013462818,.3486633,.40143657
10.390532,.37455538,.013476034,.34814283,.4009679
10.3936,.37406218,.013489219,.3476238,.40050057
10.396658,.37357068,.013502368,.34710655,.40003484
10.399707,.37308058,.013515485,.3465907,.39957044
10.402746,.372592,.013528571,.34607649,.39910749
10.405777,.37210479,.013541626,.34556368,.39864588
10.408798,.37161911,.013554647,.34505248,.39818573
10.41181,.37113497,.013567633,.34454289,.39772704
10.414813,.37065223,.01358059,.34403476,.3972697
10.417807,.37017098,.013593513,.34352821,.39681378
10.420793,.36969098,.01360641,.34302291,.39635906
10.423768,.36921269,.013619268,.3425194,.39590597
10.426736,.36873561,.0136321,.34201717,.39545402
10.429694,.36826006,.013644897,.34151652,.39500356
10.432644,.36778587,.013657664,.34101734,.39455441
10.435585,.36731309,.013670401,.34051958,.39410657
10.438518,.36684167,.013683106,.34002328,.39366007
10.441442,.36637163,.013695781,.33952838,.39321488
10.444357,.36590299,.013708426,.33903494,.39277101
10.447265,.36543554,.013721043,.33854279,.39232829
10.450163,.36496967,.013733625,.33805224,.39188707
10.453053,.36450499,.013746181,.33756298,.39144701
10.455935,.36404186,.013758701,.33707529,.39100841
10.458808,.36357996,.013771194,.33658889,.390571
10.461674,.36311927,.013783661,.3361038,.39013475
10.464531,.36265996,.013796096,.33562011,.38969982
10.46738,.36220205,.013808499,.33513787,.38926619
10.470221,.36174533,.013820875,.33465692,.38883376
10.473054,.36128986,.013833224,.33417726,.38840249
10.475879,.36083579,.013845542,.33369902,.38797253
10.478696,.36038291,.013857831,.33322206,.38754377
10.481504,.35993144,.013870089,.33274657,.38711631
10.484305,.35948119,.01388232,.33227232,.38669002
10.487099,.35903215,.013894523,.33179939,.38626492
10.489884,.35858434,.013906699,.33132771,.38584098
10.492662,.35813776,.013918846,.33085734,.38541821
10.495432,.35769257,.013930961,.3303884,.38499674
10.498195,.35724846,.013943053,.32992056,.38457632
10.50095,.35680553,.013955116,.329454,.38415706
10.503696,.35636401,.013967148,.32898891,.38373914
10.506436,.35592359,.013979156,.32852495,.38332221
10.509169,.35548437,.013991135,.32806224,.38290647
10.511893,.35504636,.014003087,.32760084,.38249192
10.514611,.35460946,.014015013,.32714054,.38207838
10.517321,.3541739,.014026908,.32668167,.38166615
10.520023,.35373944,.014038779,.32622394,.38125494
10.522719,.35330606,.014050625,.32576734,.38084477
10.525407,.35287404,.014062439,.32531217,.38043591
10.528089,.35244295,.014074232,.32485795,.38002792
10.530762,.35201323,.014085993,.32440519,.37962127
10.533428,.35158458,.01409773,.32395354,.37921563
10.536088,.35115701,.014109441,.32350302,.378811
10.538741,.35073051,.014121128,.32305363,.37840742
10.541387,.35030526,.014132787,.32260549,.378005
10.544024,.3498812,.014144417,.32215866,.37760377
10.546657,.3494581,.014156026,.32171279,.37720338
10.549281,.34903619,.014167606,.3212682,.3768042
10.551899,.34861538,.014179161,.32082471,.37640601
10.55451,.34819561,.014190692,.32038239,.37600887
10.557114,.3477771,.014202193,.31994131,.37561288
10.559711,.34735951,.014213674,.31950119,.3752178
10.562302,.34694311,.014225125,.31906238,.37482384
10.564886,.34652767,.014236556,.31862453,.37443081
10.567463,.34611344,.014247958,.31818795,.3740389
10.570034,.34570011,.014259338,.31775233,.3736479
10.572598,.34528789,.014270694,.31731784,.37325794
10.575155,.34487689,.01428202,.31688464,.3728691
10.577706,.34446678,.014293325,.31645238,.37248117
10.580252,.34405762,.014304609,.31602108,.37209412
10.582789,.34364966,.014315863,.3155911,.37170824
10.585321,.34324265,.014327097,.31516203,.37132323
10.587846,.34283683,.014338301,.31473428,.3709394
10.590365,.34243181,.014349487,.31430733,.37055629
10.592877,.34202799,.014360644,.31388167,.37017435
10.595384,.34162512,.01437178,.31345695,.3697933
10.597884,.34122315,.014382893,.31303319,.36941311
10.600378,.34082225,.014393982,.31261057,.36903393
10.602865,.34042242,.014405046,.31218907,.3686558
10.605347,.34002355,.014416086,.31176853,.36827853
10.607821,.33962572,.014427102,.31134909,.36790231
10.610291,.33922866,.014438101,.31093049,.3675268
10.612754,.33883283,.014449069,.31051317,.36715248
10.615211,.33843774,.014460021,.31009662,.36677888
10.617662,.33804375,.014470945,.30968121,.36640629
10.620107,.33765084,.014481844,.30926692,.36603472
10.622546,.33725867,.014492727,.30885345,.36566389
10.624979,.3368676,.014503582,.3084411,.3652941
10.627406,.33647743,.014514416,.30802971,.36492518
10.629827,.33608818,.014525228,.30761927,.36455712
10.632243,.33569989,.014536018,.30720979,.36418995
10.634653,.33531246,.014546787,.30680129,.36382365
10.637056,.33492613,.014557529,.30639392,.36345837
10.639455,.33454058,.014568253,.30598733,.36309382
10.641847,.3341561,.014578952,.30558187,.36273029
10.644234,.33377236,.014589632,.30517721,.36236751
10.646615,.33338955,.014600291,.30477351,.36200562
10.64899,.33300784,.014610923,.30437094,.36164472
10.65136,.33262688,.014621537,.30396917,.36128455
