year,geolev1,log_inc,tavg_1_pop_ma_30yr,yhat_main,se_main,lowerci_main,upperci_main,yhat_continent_fes,se_continent_fes,lowerci_continent_fes,upperci_continent_fes,yhat_continent_year_fes,se_continent_year_fes,lowerci_continent_year_fes,upperci_continent_year_fes,yhat_year_fes,se_year_fes,lowerci_year_fes,upperci_year_fes
2010,214007,9.0939684,23.4811668574036,.38508722,.0082546445,.36890841,.40126601,.36173522,.007681923,.34667891,.37679151,.36711165,.0093283681,.34882838,.3853949,.39622119,.0087833004,.37900624,.41343614
2010,214008,9.0939684,25.65794820351357,.40342933,.0072684884,.38918334,.41767529,.35806659,.007381564,.34359899,.37253419,.35627544,.0087865256,.33905417,.37349671,.39209023,.0076860865,.37702578,.40715468
2010,214009,9.0939684,25.50664864613279,.40275785,.0071971482,.3886517,.41686401,.35866392,.0072865412,.34438255,.37294528,.3572039,.0087279473,.34009743,.37431034,.39260671,.0076462249,.37762037,.40759304
2010,214011,9.0939684,26.34683833629934,.41357079,.0070256684,.39980075,.42734087,.35917693,.0075283633,.34442163,.37393227,.3539061,.0088432338,.33657369,.3712385,.39240065,.0075471811,.37760845,.40719286
2010,214013,9.0939684,23.12159736071184,.39322263,.0073191281,.3788774,.40756786,.36744004,.0069401739,.35383755,.38104251,.37085629,.0087554641,.3536959,.38801667,.40102643,.0081199156,.38511169,.41694117
2010,214014,9.0939684,26.22603029340635,.41254809,.0069672074,.39889261,.42620355,.35940751,.0074373493,.3448306,.37398446,.35453635,.0087805474,.33732679,.37174591,.39262769,.007500283,.37792739,.40732798
2010,214015,9.0939684,26.79221661054072,.42380103,.0069582029,.41016319,.43743885,.36197361,.0078132171,.34665999,.37728724,.35342881,.0090853609,.33562183,.37123582,.39396447,.0076809959,.37891001,.40901896
2010,214016,9.0939684,23.44654759297285,.39310488,.0072638923,.37886789,.40734184,.36587471,.0069206362,.35231051,.37943891,.36903617,.0087086838,.35196748,.38610488,.39937717,.0080248285,.38364881,.41510555
2010,214017,9.0939684,24.06842327446954,.39583477,.0071653831,.38179088,.40987864,.36349678,.0069403183,.34989402,.37709957,.36531064,.0086317463,.34839272,.38222855,.39725712,.0078170039,.3819361,.41257817
2010,214018,9.0939684,25.56211059365731,.40535703,.0069773882,.39168161,.41903245,.35967934,.0071712993,.34562385,.37373483,.35744014,.0086295176,.34052658,.37435368,.39329246,.0074939132,.37860468,.40798026
2010,214019,9.0939684,25.18193191695186,.39840251,.0074305148,.38383898,.41296607,.35836306,.0073477062,.34396181,.37276429,.35842472,.0088185435,.34114069,.37570873,.39261988,.0078451652,.37724364,.40799612
2010,214020,9.0939684,25.84235512297514,.40589559,.0071878117,.39180773,.41998342,.35822237,.0073971422,.34372425,.37272051,.35556811,.0087785358,.33836251,.37277374,.39207697,.0076235086,.37713516,.40701875
2010,214021,9.0939684,26.02148778097193,.40966058,.0070081665,.39592481,.42339632,.35911167,.0073666973,.34467319,.37355012,.35523915,.0087383678,.33811226,.37236604,.39258495,.0075096777,.37786627,.40730366
2010,214022,9.0939684,22.46578977595254,.38445207,.0082518654,.36827874,.40062544,.36725396,.0076170438,.35232484,.3821831,.37375063,.0094068991,.35531345,.3921878,.40108776,.0090082427,.38343191,.41874358
2010,214023,9.0939684,26.48992333287703,.41616127,.0069993143,.40244287,.42987967,.35967478,.0075962469,.34478641,.37456316,.35354558,.0088926535,.33611628,.37097487,.39264235,.0075599332,.37782514,.40745956
2010,214024,9.0939684,26.02900144649784,.40926626,.0070406315,.39546686,.42306563,.35888118,.0073848716,.34440708,.37335524,.35511228,.0087522743,.33795816,.37226644,.39240032,.0075295055,.37764278,.4071579
2010,214026,9.0939684,24.72404529317819,.39534768,.0074626026,.38072124,.40997413,.35958815,.007261429,.34535602,.37382028,.36093295,.0088100368,.3436656,.37820032,.39378458,.007932134,.37823787,.40933129
2010,214027,9.0939684,25.97425581017568,.41025582,.0068895598,.39675254,.4237591,.35977495,.0072792205,.34550795,.37404194,.35578147,.008676609,.3387756,.3727873,.39304295,.0074370624,.37846658,.40761933
2010,218001,9.0111322,13.27987595619439,.51020539,.0096900789,.4912132,.52919763,.47198951,.010089013,.45221543,.49176362,.45473522,.012977337,.42930013,.48017034,.50006866,.012943266,.47470033,.525437
2010,218002,8.150388700000001,18.07502704631531,.60957575,.0068169609,.59621477,.62293673,.56641245,.0073272176,.55205137,.58077353,.55678445,.011096858,.53503501,.57853389,.60021824,.0099369492,.58074218,.61969429
2010,218004,8.579189299999999,12.63422787953457,.59989166,.010836137,.57865322,.62113011,.55082846,.011199242,.52887833,.57277858,.52882564,.014570637,.50026774,.55738354,.57989472,.014414547,.55164272,.60814673
2010,218005,8.649374999999999,14.03146116906229,.57148778,.0090210801,.55380678,.58916879,.52555662,.0095267463,.50688452,.54422867,.5070526,.01284824,.4818705,.53223467,.5553394,.012548277,.53074521,.57993358
2010,218006,8.1673651,12.89046174492357,.66866583,.011389925,.64634198,.69098967,.6154319,.01165324,.59259194,.63827181,.59290069,.015425512,.56266725,.62313414,.64567459,.015113518,.61605263,.67529655
2010,218007,8.705982199999999,25.55993643988136,.48699632,.0053788917,.47645387,.49753875,.42963198,.0066748904,.41654941,.44271451,.42238769,.0087968763,.40514615,.43962926,.46275917,.006816023,.44940001,.47611833
2010,218009,8.9834461,22.72674923750856,.45407099,.004490348,.44527006,.46287191,.40457487,.005645799,.3935093,.41564041,.39621195,.0080014365,.38052943,.41189447,.43628269,.0066748173,.42320028,.44936508
2010,218010,8.4277496,15.21563530732375,.57572019,.0096516861,.55680323,.59463716,.54491323,.0095660267,.52616417,.56366229,.53478533,.012972632,.50935942,.56021118,.57468092,.012779561,.54963344,.59972841
2010,218011,8.197709100000001,16.88547050422086,.59564161,.0089416318,.5781163,.61316687,.56590742,.0088208308,.54861891,.58319592,.55941427,.012414248,.53508276,.58374572,.5973528,.011878051,.5740723,.62063336
2010,218014,8.2406626,21.19602232169747,.54995835,.0072955759,.53565931,.56425744,.52000052,.0072509563,.50578892,.53421211,.52053374,.010414685,.50012136,.54094619,.55484301,.0091080451,.53699154,.57269442
2010,218016,9.6216002,21.30600965183664,.30903587,.0077603147,.29382595,.32424581,.29490253,.0073262998,.28054327,.30926183,.29925364,.0087684523,.28206778,.31643948,.32560712,.0087917522,.3083756,.34283864
2010,218018,8.6401539,13.81545271640429,.55998927,.010443948,.53951955,.58045906,.52559656,.010472774,.50507027,.54612279,.51122135,.013692933,.4843837,.538059,.55400759,.01368713,.52718133,.58083391
2010,218019,8.415715199999999,19.25909769838011,.52271378,.0081623578,.50671583,.53871173,.50380689,.0077646566,.48858845,.51902533,.50569195,.010836178,.48445344,.52693051,.53677559,.010192077,.51679945,.55675167
2010,218021,8.9834461,24.51120327355693,.43300471,.0061075627,.4210341,.44497532,.38573092,.0065686973,.37285653,.39860535,.38169017,.0083519258,.36532071,.39805967,.4196451,.0070196469,.40588683,.43340334
2007,222001,8.219349899999999,24.27156245950263,.54705048,.0070940098,.5331465,.56095451,.50414699,.0075115804,.48942456,.5188694,.49432424,.016504521,.46197596,.52667248,.49681243,.017251398,.46300033,.53062457
2007,222002,8.532703400000001,22.81938477481177,.48183426,.008118025,.46592322,.49774531,.45644021,.0077195591,.44131017,.47157028,.45180947,.016734457,.41901052,.48460838,.44828296,.017591337,.41380456,.48276135
2007,222003,8.420671499999999,24.17247380971937,.50859183,.0074056056,.49407715,.52310658,.47020847,.0074981181,.45551243,.48490453,.46197754,.016603626,.42943504,.49452007,.46271583,.017421832,.42856967,.49686199
2007,222004,8.1808891,24.24551149532284,.55697048,.0068526804,.54353946,.57040149,.511868,.0074223671,.49732041,.52641559,.50105482,.016445983,.46882129,.53328836,.50450599,.017177977,.47083777,.53817421
2007,222005,8.8563709,23.90542999133014,.42787006,.0079620741,.41226467,.44347546,.39862865,.007572379,.38378707,.41347024,.39319521,.016931837,.36000943,.42638099,.39012128,.017839476,.35515657,.42508602
2007,222006,8.9989805,24.46496500205339,.40498036,.0080819782,.38913998,.42082077,.37306049,.0076975538,.35797358,.38814744,.36694795,.017122079,.33338928,.40050662,.36441708,.018052232,.32903534,.39979878
2007,222007,8.3446236,24.6530649217431,.52364767,.0073972917,.50914925,.53814608,.4806107,.0076761241,.46556577,.49565563,.47121522,.016653711,.43857452,.50385588,.47356018,.017442159,.43937418,.50774616
2007,222008,8.3518782,25.9221123020762,.54215235,.0058042076,.53077632,.55352837,.48204783,.007266074,.46780661,.49628907,.4659574,.01656743,.43348584,.49842897,.47332945,.017320581,.43938175,.50727719
2007,222009,8.065499300000001,25.59382261099703,.58457869,.0066324589,.57157934,.59757805,.52655554,.0078805275,.51110995,.54200107,.51206934,.016655045,.47942606,.54471266,.51962548,.017297013,.48572397,.553527
2007,222010,8.247044600000001,25.0358033155373,.54710579,.0067740413,.53382891,.56038266,.49750143,.0075083277,.48278537,.51221746,.48567337,.016546547,.45324275,.51810402,.49019566,.017286137,.45631546,.52407587
2007,222011,8.302886000000001,26.32431406890258,.55275738,.0060522626,.54089516,.5646196,.48851222,.0076501295,.47351822,.50350618,.47132927,.016725453,.43854797,.50411057,.48019096,.017450839,.44598794,.51439399
2007,222012,8.520087200000001,26.80307477983117,.52296537,.0060450062,.5111174,.5348134,.45458186,.0077428622,.43940613,.46975759,.43529946,.016944971,.40208793,.46851102,.44480988,.017746184,.41002801,.47959176
2007,222013,8.048749000000001,25.36851592881588,.58759886,.0064664283,.57492489,.60027283,.53075308,.007731861,.51559889,.5459072,.51640451,.016575931,.48391628,.54889274,.52357095,.017214168,.48983181,.5573101
2007,222014,8.1672096,26.73082426465891,.58759069,.0057755532,.57627082,.59891057,.51403624,.0080897659,.4981806,.52989191,.49297109,.016934494,.4597801,.52616209,.50477594,.017576393,.47032687,.53922504
1994,231001,,21.13943592607803,,,,,,,,,,,,,,,,
1994,231002,,26.34748216381474,,,,,,,,,,,,,,,,
1994,231003,,18.67597346475018,,,,,,,,,,,,,,,,
1994,231004,,18.98391755053616,,,,,,,,,,,,,,,,
1994,231005,,24.76684566187543,,,,,,,,,,,,,,,,
1994,231006,,23.98723427971709,,,,,,,,,,,,,,,,
1994,231007,,18.92450919826603,,,,,,,,,,,,,,,,
1994,231012,,27.41538573853525,,,,,,,,,,,,,,,,
1994,231013,,19.51664632899841,,,,,,,,,,,,,,,,
1994,231014,,15.59297669723933,,,,,,,,,,,,,,,,
1994,231015,,24.11175584120465,,,,,,,,,,,,,,,,
2007,242001,8.653698,24.19087862651152,.46765253,.0074042338,.4531405,.48216456,.56459868,.0094310883,.54611409,.58308327,.51910228,.020222982,.47946593,.55873859,.4239105,.017556373,.38950065,.45832035
2007,242002,8.653698,23.65700431028976,.4665018,.0074341213,.45193121,.48107243,.56710303,.0096451417,.54819888,.58600712,.52242506,.020268584,.48269936,.56215078,.42616755,.017507834,.39185283,.46048227
2007,242003,8.653698,24.55651481268537,.46899533,.0073938044,.45450374,.48348692,.56307888,.0092780124,.54489434,.58126348,.51686436,.020195918,.47728106,.55644763,.4225688,.017600222,.388073,.4570646
2007,242004,8.653698,23.96372672963723,.46611467,.0075366232,.45134318,.48088619,.56517154,.0096233673,.54631013,.58403301,.52031779,.020275466,.4805786,.56005698,.42448139,.017571352,.39004216,.4589206
2006,250011,10.726009,11.77053530203057,.24051502,.0086835744,.22349553,.2575345,.283501,.0089891767,.26588252,.30111945,.23731181,.013902027,.21006434,.2645593,.19451196,.013865808,.16733548,.22168845
2006,250021,10.159503,10.29103862297969,.36671367,.0076019778,.35181406,.38161325,.38852391,.0080801314,.37268713,.40436068,.33334002,.013866449,.30616227,.36051777,.30176219,.013790107,.27473408,.32879031
2006,250022,10.159503,10.76776584198951,.35840783,.0076624355,.34338972,.3734259,.38613814,.0081810616,.37010354,.40217271,.33347598,.013702464,.30661964,.36033231,.29879862,.013535577,.2722694,.32532787
2006,250023,10.159503,10.89117163723477,.35597181,.0079961335,.34029967,.37164393,.3865872,.0084363194,.37005234,.4031221,.33486739,.013700957,.30801401,.36172077,.2987808,.013502956,.2723155,.3252461
2006,250024,10.159503,11.32655422404745,.34973237,.0074261283,.33517742,.36428732,.38097656,.0081296917,.36504266,.39691046,.33045855,.013649466,.30370611,.35721102,.29360837,.013409179,.26732686,.31988987
2006,250025,10.159503,10.8005610628428,.35724971,.0082540018,.34107217,.37342727,.38819081,.0086062429,.3713229,.40505874,.33630094,.013743225,.30936474,.36323717,.30015138,.01355241,.27358913,.32671362
2006,250026,10.159503,10.77416469092402,.35977852,.0073490879,.34537458,.37418246,.38398987,.0079897111,.36833033,.39964941,.33045706,.01381983,.30337071,.35754344,.2973142,.01369138,.27047959,.3241488
2006,250031,10.055718,10.12926631397673,.38823652,.0079082958,.37273654,.4037365,.4095414,.0082851769,.39330277,.42578006,.35363248,.013875547,.32643691,.38082805,.32263762,.01374853,.29569101,.34958425
2006,250041,10.167768,9.852117981254848,.37221357,.0077731973,.35697839,.38744876,.38954291,.0081702936,.37352943,.40555641,.33232024,.01408131,.30472139,.3599191,.30309638,.014085036,.27549019,.33070254
2006,250042,10.167768,10.36084151456993,.3642917,.0074784784,.34963417,.37894925,.3845844,.0080512483,.36880425,.40036458,.32927904,.014012183,.30181566,.35674241,.29819417,.013959846,.2708334,.32555497
2006,250043,10.167768,9.690877440341318,.37515515,.0078962334,.35967883,.3906315,.39020312,.008261242,.37401137,.40639484,.33205336,.014227264,.30416846,.35993829,.30399632,.014268723,.27603015,.3319625
2006,250052,10.158158,11.73492101218343,.34119052,.0078035789,.32589579,.35648525,.37886024,.0085075768,.36218569,.39553478,.33098623,.013659212,.30421469,.35775781,.29072338,.013328615,.26459977,.316847
2006,250053,10.158158,11.37299944083961,.34573033,.0086423103,.32879174,.36266896,.38409394,.0090551991,.36634609,.40184182,.33550283,.01383007,.3083964,.36260927,.29516214,.013534092,.26863581,.32168847
2006,250054,10.158158,12.1620849725211,.33499897,.0074839019,.3203308,.34966716,.37428382,.0083845872,.35785034,.39071733,.32778451,.013639096,.30105236,.35451663,.28634691,.013256608,.26036441,.31232938
2006,250072,10.161438,13.22424873127995,.31759536,.0073690759,.30315223,.33203849,.36387977,.008598295,.34702742,.38073212,.32154036,.013741072,.29460832,.34847236,.27570385,.013204659,.24982318,.30158448
2006,250073,10.161438,12.83026892898928,.3272303,.0070975325,.31331941,.34114122,.36746538,.0082525387,.3512907,.38364005,.32242286,.013660822,.29564816,.3491976,.27989444,.013219053,.25398558,.3058033
2006,250074,10.161438,10.85891059584759,.35842121,.0075246384,.34367317,.37316921,.38465598,.0080887033,.36880243,.40050957,.33170417,.013732896,.3047882,.35862017,.29770961,.013581398,.27109057,.32432866
2006,250082,10.273342,10.65275628762948,.34305948,.0076329396,.32809919,.35801977,.36612797,.0081071658,.35023823,.38201773,.31196219,.013914693,.28468987,.33923447,.27952424,.013891279,.25229782,.30675063
2006,250083,10.273342,10.06283251202373,.35179251,.0079584699,.33619422,.36739084,.37203604,.0082312571,.35590306,.38816899,.31584653,.013956605,.28849211,.34320098,.28534091,.013991212,.25791863,.31276315
2006,250091,10.14963,13.85322041423682,.31534418,.0069818203,.30166006,.32902828,.36058316,.0084436294,.34403393,.37713236,.31883875,.013777515,.29183531,.34584218,.27286026,.013189925,.24700849,.29871204
2006,250093,10.14963,13.95121808697239,.31202143,.0071151229,.29807606,.32596684,.35956824,.0085888272,.34273443,.37640202,.31879166,.013814793,.29171517,.34586817,.27160737,.013194829,.24574597,.29746875
2006,250094,10.14963,13.87492599498061,.30900121,.0075805727,.29414356,.32385886,.36034501,.0089432886,.34281647,.37787351,.32072714,.013891959,.29349941,.34795487,.27180979,.013244573,.24585089,.29776868
2007,275001,,19.57470572849646,,,,,,,,,,,,,,,,
2007,275005,,19.60228062149213,,,,,,,,,,,,,,,,
2007,275010,,19.49202330002282,,,,,,,,,,,,,,,,
2007,275015,,19.24969200730094,,,,,,,,,,,,,,,,
2007,275020,,19.68403671822952,,,,,,,,,,,,,,,,
2007,275025,,18.76681707506274,,,,,,,,,,,,,,,,
2007,275030,,18.40132660187086,,,,,,,,,,,,,,,,
2007,275035,,20.25442837508556,,,,,,,,,,,,,,,,
2007,275040,,18.45871638238649,,,,,,,,,,,,,,,,
2007,275045,,17.3765747816564,,,,,,,,,,,,,,,,
2007,275050,,17.59710066986083,,,,,,,,,,,,,,,,
1997,275055,,20.75456496098563,,,,,,,,,,,,,,,,
1997,275060,,20.88255082911248,,,,,,,,,,,,,,,,
1997,275065,,20.64130654528861,,,,,,,,,,,,,,,,
1997,275070,,20.64281634953229,,,,,,,,,,,,,,,,
1997,275075,,20.70255701756787,,,,,,,,,,,,,,,,
2010,288001,7.6799994,26.97904067807438,.67623895,.006496056,.66350693,.68897104,.60883421,.011513377,.58626837,.63139999,.60936749,.01378447,.58235037,.63638455,.62943369,.0088368654,.61211371,.64675361
2010,288002,7.6799994,27.15778112069359,.68004018,.0065806578,.66714233,.69293803,.60977435,.01153169,.58717269,.63237607,.60907823,.013797995,.58203465,.63612181,.6299476,.0090225507,.61226374,.64763147
2010,288003,7.6799994,27.51514261373489,.68739229,.0069471891,.67377609,.70100856,.61152256,.011680796,.58862859,.63441652,.60843754,.013922252,.58115047,.63572466,.63088244,.0095238211,.61221611,.64954883
2010,288004,7.6799994,27.12187229842574,.68106985,.0065381164,.66825539,.69388431,.61065739,.011475237,.58816636,.63314843,.60970825,.013787484,.58268529,.63673121,.63050395,.0090606166,.61274546,.64826244
2010,288005,7.6799994,26.96925129637235,.67651021,.0064763064,.66381687,.6892035,.60906541,.011494753,.58653611,.63159472,.60953236,.013778014,.58252794,.63653678,.62958223,.0088404799,.61225522,.64690924
2010,288006,7.6799994,26.83589176728268,.67410278,.0064334683,.66149342,.68671215,.60861933,.011483236,.58611262,.63112605,.60988402,.013779028,.58287764,.63689047,.62935674,.0087392461,.6122281,.64648533
2010,288007,7.6799994,27.02645939949806,.67962867,.0064608241,.66696572,.69229168,.61051357,.011435566,.58810025,.63292688,.61005676,.013767221,.5830735,.63704002,.63044536,.0089706928,.61286312,.6480276
2010,288008,7.6799994,28.2006697577002,.71042305,.0093540661,.69208944,.72875673,.62037992,.012826243,.59524095,.6455189,.61022276,.015148646,.58053195,.63991356,.63593978,.01216023,.61210614,.65977341
2010,288009,7.6799994,28.64264788227242,.72607714,.011896349,.7027607,.74939352,.62664765,.014397331,.59842944,.65486592,.61170572,.016726734,.57892191,.64448953,.63948584,.014661452,.61074996,.66822177
2010,288010,7.6799994,27.77159437919234,.70107853,.0081089716,.68518519,.71697181,.61789137,.012109896,.59415644,.64162636,.61074674,.014493091,.58234078,.63915265,.63463557,.010943946,.61318582,.65608531
2001,300001,9.6891003,16.11816245402692,.37156335,.0059100445,.35997987,.38314682,.41809344,.0087054754,.40103105,.43515587,.42117968,.009585375,.40239269,.43996665,.36877844,.0083111655,.35248885,.38506803
2001,300003,9.6891003,15.35005178188455,.38335234,.0057485462,.37208542,.39461929,.42478263,.0083619123,.40839359,.44117168,.42496344,.0093921656,.40655515,.44337174,.37591463,.0083208401,.35960609,.39222318
2001,300004,9.6891003,16.32014478211271,.37155822,.0058032032,.36018413,.38293228,.41700053,.0086677978,.40001196,.43398911,.41989878,.0095488066,.40118346,.4386141,.36774507,.0082621323,.35155159,.38393858
2001,300005,9.6891003,11.30990490663929,.43861991,.0066736089,.42553988,.45169994,.45691016,.0079627242,.44130349,.4725168,.44343439,.0096801203,.42446169,.46240708,.40968218,.0095412182,.39098173,.42838264
2001,300006,9.6891003,14.68138105580653,.39258224,.0056854887,.38143888,.40372559,.43007925,.0081339311,.41413704,.44602147,.42799413,.0092847561,.40979633,.44619191,.38162231,.0083766989,.36520427,.39804032
2001,300007,9.6891003,13.36431127839379,.40848389,.0059029786,.39691424,.42005351,.44040143,.0079332767,.42485249,.45595038,.43456638,.0092936913,.41635108,.45278168,.39226335,.0086677317,.3752749,.40925178
2001,300011,9.6891003,14.53638798631075,.39100853,.005920182,.3794052,.40261188,.43099591,.0082611917,.41480428,.44718754,.42961463,.0093925381,.41120559,.44802365,.38227749,.0084767137,.36566344,.39889154
2001,300012,9.6891003,12.44253548619667,.41954982,.0063274833,.40714818,.43195146,.44843587,.0079594012,.43283573,.46403599,.44015124,.0094723031,.42158589,.45871663,.40033615,.0090454808,.38260731,.41806495
2001,300013,9.6891003,15.55764379283596,.37598065,.0059334575,.36435127,.38760999,.42187858,.008600574,.40502176,.4387354,.42409578,.0095328502,.40541175,.44277984,.37269601,.0083446344,.35634083,.3890512
2001,300014,9.6891003,17.03781064567648,.35297641,.0063620708,.34050697,.36544585,.40831119,.0093501471,.38998523,.42663714,.4161427,.010014622,.39651442,.43577099,.35858989,.008456545,.34201536,.37516439
2001,300015,9.6891003,14.9049980159708,.38797385,.0058022933,.37660158,.39934614,.42821035,.0082788505,.41198412,.44443661,.42739028,.0093696173,.40902618,.44575441,.37945876,.0083877919,.36301899,.39589852
2001,300016,9.6891003,15.51407290257814,.37335956,.0061893063,.36122873,.38549039,.42182213,.0087765269,.40462047,.43902382,.42493433,.0096748071,.40597206,.44389662,.37240046,.0084667336,.35580596,.38899496
2001,300017,9.6891003,15.14026929226557,.37524927,.0063729957,.36275843,.38774011,.42442179,.0088171847,.40714043,.44170317,.42733523,.0097371768,.40825072,.44641975,.37495571,.0085857715,.35812789,.39178351
2001,300021,9.6891003,17.2244212019165,.35088256,.006425824,.33828819,.36347693,.40691879,.0094374083,.38842183,.42541578,.4152233,.010080065,.39546674,.43497986,.35707805,.0084884679,.34044096,.37371513
2001,300022,9.6891003,16.0105718923112,.37214029,.0059294025,.36051887,.3837617,.4187732,.0086929044,.4017354,.43581098,.4217934,.0095806746,.40301561,.44057119,.36953709,.0083235884,.35322315,.385851
2001,300023,9.6891003,16.0099637627196,.36644375,.0062736725,.35414758,.37873992,.41752109,.0089793624,.39992186,.43512031,.42228293,.0097940592,.40308693,.44147894,.36793903,.0084704189,.35133731,.38454074
2001,300024,9.6891003,15.9184690622861,.37169048,.0060531339,.35982656,.38355443,.41932723,.0087604169,.40215713,.43649733,.42258543,.0096410736,.40368927,.44148159,.36993122,.0083861277,.3534947,.38636774
2001,300031,9.6386108,16.88379344741045,.37594628,.0057184058,.36473843,.38715416,.42144144,.0088088578,.40417641,.43870649,.4250204,.0096388664,.40612856,.44391224,.37196687,.0082209576,.35585406,.38807964
2001,300032,9.6386108,14.92707897969427,.39482564,.005814604,.3834292,.40622205,.43597996,.008363097,.4195886,.45237133,.43561444,.0094345976,.41712296,.45410591,.38724145,.0084003024,.37077716,.40370575
2001,300033,9.6386108,12.88119286954141,.42456302,.0059306221,.41293922,.43618682,.45240238,.0078853741,.43694735,.46785742,.44453764,.0093443887,.42622298,.4628523,.40462917,.0088194609,.38734335,.42191499
2001,300034,9.6386108,16.12403900342231,.38112152,.0058156499,.36972305,.39251998,.42659748,.0086934566,.40955862,.44363633,.42931715,.0095877945,.41052541,.44810888,.37735674,.0082914187,.36110586,.39360762
2001,300041,9.6891003,16.21551491398585,.37953174,.0055705979,.36861357,.39044991,.41955349,.0084186057,.40305331,.43605366,.42011708,.009399388,.40169463,.43853953,.37051663,.0082307132,.35438472,.38664851
2001,300042,9.6891003,15.37990912489163,.38974062,.0054663043,.37902686,.40045437,.42567819,.0081405248,.40972304,.44163331,.4237898,.0092512304,.40565774,.44192189,.37717879,.0082675805,.36097461,.39338294
2001,300043,9.6891003,15.03838212466347,.39022589,.0055775866,.37929401,.40115774,.42756864,.0081481645,.41159853,.44353876,.42586148,.0092671923,.40769812,.44402483,.37910867,.0083073499,.36282656,.39539078
2001,300044,9.6891003,14.87002658078941,.39425692,.0055330954,.38341224,.4051016,.4292478,.0080595659,.41345134,.44504425,.42642617,.0092300531,.4083356,.44451675,.38092494,.0083365021,.3645857,.39726418
2001,300051,9.6386108,11.85849970496007,.44086152,.0063196924,.42847514,.45324787,.45968491,.0079321908,.44413808,.47523171,.44739023,.009554442,.42866385,.46611658,.41271394,.0093000727,.39448616,.43094176
2001,300052,9.6386108,13.26227121710244,.42314428,.0056865164,.4119989,.43428963,.44855243,.0078495489,.43316758,.46393725,.44052026,.009261759,.42236754,.45867297,.40129632,.0087081334,.38422871,.41836396
2001,300053,9.6386108,13.64245039851243,.42034203,.0055713295,.40942243,.43126166,.44612029,.007857549,.43071976,.46152079,.43863004,.0092349537,.42052984,.45673022,.39873919,.0086242119,.38183606,.41564235
2001,300054,9.6891003,14.83894979393109,.39667502,.0054205041,.38605103,.40729904,.42935762,.0079847118,.41370788,.44500735,.42571199,.0091801146,.40771928,.44370466,.38129029,.0083226161,.36497825,.39760232
2001,300055,9.6386108,13.87315665394479,.41512945,.0055293343,.40429217,.42596677,.44434083,.0078853527,.42888582,.45979583,.43837845,.0092093591,.42032844,.45642847,.39673954,.0085105281,.38005921,.41341987
2001,300056,9.6386108,9.678873429733059,.47003797,.007815239,.45472038,.48535556,.47449896,.0087262271,.45739585,.49160203,.45437771,.010535741,.43372804,.47502738,.42793366,.010688815,.40698397,.44888335
2001,300057,9.6386108,13.80686513631941,.41808105,.0055096825,.40728226,.42887983,.44464943,.0078667495,.4292309,.46006799,.4376961,.009213944,.41963711,.45575508,.39727306,.0085637765,.38048837,.41405776
2001,300058,9.6386108,10.84546132217112,.45437336,.006952046,.44074762,.46799913,.4661172,.0082408478,.44996542,.48226896,.45012829,.0099498965,.43062684,.46962973,.41948488,.0098997047,.40008181,.43888795
2001,300059,9.6386108,12.69118479544604,.43131047,.005909747,.41972759,.44289336,.45236349,.0078935903,.43689233,.46783465,.44208679,.0093799168,.42370248,.46047106,.4052884,.0089620501,.38772309,.42285368
2001,300061,9.6386108,14.07558769089665,.41522622,.005445621,.404553,.42589945,.44317895,.0078821387,.42773026,.45862767,.43694043,.0092011746,.41890645,.45497438,.39547679,.0084887939,.37883905,.4121145
2001,300062,9.6386108,13.09075011806525,.42572352,.0057402113,.41447291,.43697414,.44971424,.0078535387,.43432161,.4651069,.44096389,.0092902714,.4227553,.45917252,.40250698,.0087786242,.38530117,.41971275
2001,300063,9.6386108,10.60038272135022,.45698938,.0070939828,.44308543,.47089332,.46738824,.008330863,.45106003,.48371643,.45064893,.010046958,.43095726,.47034061,.42069104,.010029754,.40103307,.44034898
2001,300064,9.6386108,14.42166875601186,.40734857,.0054844581,.39659923,.41809791,.44040444,.0079907971,.42474276,.4560661,.43646631,.009221822,.41839188,.45454076,.39242649,.0083829938,.37599611,.40885684
2001,300071,9.6386108,13.48922171736254,.41999024,.0056270408,.40896145,.43101904,.44690725,.0078573748,.43150708,.46230742,.439713,.0092354445,.42161185,.45781413,.3996284,.0086308867,.38271216,.41654462
2001,300072,9.6386108,13.69122574505134,.416991,.0055863941,.40604186,.42794013,.44575587,.0078751463,.43032089,.46119088,.43938833,.0092242789,.42130908,.45746759,.3981576,.0085597159,.38138086,.41493434
2001,300073,9.6386108,13.05538757627196,.42498606,.0057722237,.41367272,.43629941,.45027527,.0078462567,.43489689,.46565366,.44190916,.0092872996,.42370638,.46011192,.4030135,.0087687513,.38582706,.42019993
2001,300081,9.802632300000001,18.11155907095597,.33648279,.0063553327,.32402655,.348939,.38629809,.0092812022,.36810726,.40448889,.39258242,.0099803917,.37302122,.41214362,.33578503,.0085026883,.31912008,.35244998
2001,300082,9.802632300000001,17.08160397444673,.33791038,.0063603944,.32544425,.35037652,.39097857,.0091651659,.37301517,.40894195,.39768812,.0098806657,.37832239,.41705388,.34108049,.0084563633,.32450634,.35765466
2001,300083,9.802632300000001,15.94008842254164,.3568317,.0058708484,.34532505,.36833835,.40117258,.0084839985,.38454425,.41780093,.40312785,.0094199823,.38466501,.42159066,.35204691,.0082894331,.33579993,.36829391
