year,geolev1,log_inc,tavg_1_pop_ma_30yr,yhat_main,se_main,lowerci_main,upperci_main,yhat_lrtk,se_lrtk,lowerci_lrtk,upperci_lrtk
2002,204009,7.2605872,27.43734600136892,.76163501,.0077809752,.74638456,.77688545,.76601583,.0083354209,.74967867,.78235292
2002,204010,7.3606992,27.41344004928131,.74375856,.0075136279,.72903216,.75848502,.74735302,.0080343736,.73160595,.76310009
2002,204011,7.2082524,27.50985766917636,.77375335,.0080553163,.75796521,.78954148,.77753788,.0086407214,.76060236,.79447341
2002,204012,6.983562,27.50458091535478,.81382811,.0086932555,.79678965,.83086658,.81772327,.0092538064,.79958618,.83586043
2010,214001,9.0939684,26.49259038740589,.41601837,.0070085856,.40228179,.42975494,.41406772,.0070146946,.40031916,.42781627
2010,214002,9.0939684,24.3491522208533,.39860752,.0069879908,.38491133,.41230375,.3913866,.0075638392,.37656176,.40621147
2010,214003,9.0939684,25.011424862423,.40109327,.0069827163,.38740739,.41477916,.3946349,.0074300924,.38007221,.40919763
2010,214005,9.0939684,25.40343279853982,.40357119,.0069928518,.38986546,.41727692,.39804339,.0072934348,.38374853,.41233829
2010,214006,9.0939684,25.577893865389,.40332818,.0072005177,.38921544,.41744095,.39994162,.0072258427,.38577923,.41410401
2010,214007,9.0939684,23.4811668574036,.38508722,.0082546445,.36890841,.40126601,.39137232,.0075267954,.37662008,.40612459
2010,214008,9.0939684,25.65794820351357,.40342933,.0072684884,.38918334,.41767529,.40089425,.0071946764,.38679296,.41499558
2010,214009,9.0939684,25.50664864613279,.40275785,.0071971482,.3886517,.41686401,.39913735,.0072535882,.38492057,.41335413
2010,214011,9.0939684,26.34683833629934,.41357079,.0070256684,.39980075,.42734087,.41132343,.0070092105,.39758563,.42506123
2010,214013,9.0939684,23.12159736071184,.39322263,.0073191281,.3788774,.40756786,.392609,.0074549094,.37799764,.40722036
2010,214014,9.0939684,26.22603029340635,.41254809,.0069672074,.39889261,.42620355,.4091951,.0070215175,.39543316,.422957
2010,214015,9.0939684,26.79221661054072,.42380103,.0069582029,.41016319,.43743885,.42033485,.0071205762,.40637878,.43429092
2010,214016,9.0939684,23.44654759297285,.39310488,.0072638923,.37886789,.40734184,.39146176,.0075210109,.37672085,.40620264
2010,214017,9.0939684,24.06842327446954,.39583477,.0071653831,.38179088,.40987864,.39088708,.00757682,.37603679,.40573737
2010,214018,9.0939684,25.56211059365731,.40535703,.0069773882,.39168161,.41903245,.39976001,.0072319452,.38558567,.41393438
2010,214019,9.0939684,25.18193191695186,.39840251,.0074305148,.38383898,.41296607,.39597505,.0073744673,.38152134,.41042873
2010,214020,9.0939684,25.84235512297514,.40589559,.0071878117,.39180773,.41998342,.40328845,.0071258745,.38932201,.41725492
2010,214021,9.0939684,26.02148778097193,.40966058,.0070081665,.39592481,.42339632,.40588769,.0070678196,.39203504,.41974038
2010,214022,9.0939684,22.46578977595254,.38445207,.0082518654,.36827874,.40062544,.39649847,.0072768382,.38223615,.41076082
2010,214023,9.0939684,26.48992333287703,.41616127,.0069993143,.40244287,.42987967,.41401583,.0070143449,.40026799,.4277637
2010,214024,9.0939684,26.02900144649784,.40926626,.0070406315,.39546686,.42306563,.4060027,.007065664,.39215425,.41985115
2010,214026,9.0939684,24.72404529317819,.39534768,.0074626026,.38072124,.40997413,.39285374,.0075054257,.37814337,.4075641
2010,214027,9.0939684,25.97425581017568,.41025582,.0068895598,.39675254,.4237591,.40517586,.007081836,.39129573,.41905603
2010,218001,9.0111322,13.27987595619439,.51020539,.0096900789,.4912132,.52919763,.54517633,.0069373501,.53157938,.55877328
2010,218002,8.150388700000001,18.07502704631531,.60957575,.0068169609,.59621477,.62293673,.62587172,.0081509892,.60989606,.64184737
2010,218004,8.579189299999999,12.63422787953457,.59989166,.010836137,.57865322,.62113011,.62985975,.0078423722,.61448896,.64523053
2010,218005,8.649374999999999,14.03146116906229,.57148778,.0090210801,.55380678,.58916879,.60067993,.0075993636,.58578545,.61557442
2010,218006,8.1673651,12.89046174492357,.66866583,.011389925,.64634198,.69098967,.70108598,.0089615919,.68352163,.7186504
2010,218007,8.705982199999999,25.55993643988136,.48699632,.0053788917,.47645387,.49753875,.46939594,.0064731706,.45670876,.48208311
2010,218009,8.9834461,22.72674923750856,.45407099,.004490348,.44527006,.46287191,.41455618,.0071767438,.40049002,.42862234
2010,218010,8.4277496,15.21563530732375,.57572019,.0096516861,.55680323,.59463716,.62345099,.0081252577,.60752577,.63937622
2010,218011,8.197709100000001,16.88547050422086,.59564161,.0089416318,.5781163,.61316687,.63763618,.008445411,.6210835,.65418887
2010,218014,8.2406626,21.19602232169747,.54995835,.0072955759,.53565931,.56425744,.56222224,.0069539053,.54859281,.57585162
2010,218016,9.6216002,21.30600965183664,.30903587,.0077603147,.29382595,.32424581,.31297824,.0080259824,.29724759,.32870889
2010,218018,8.6401539,13.81545271640429,.55998927,.010443948,.53951955,.58045906,.60516942,.0076122805,.5902496,.62008917
2010,218019,8.415715199999999,19.25909769838011,.52271378,.0081623578,.50671583,.53871173,.5585472,.0071788356,.54447693,.57261741
2010,218021,8.9834461,24.51120327355693,.43300471,.0061075627,.4210341,.44497532,.41174906,.0073212194,.39739975,.42609841
2007,222001,8.219349899999999,24.27156245950263,.54705048,.0070940098,.5331465,.56095451,.54823178,.0067993496,.53490531,.56155831
2007,222002,8.532703400000001,22.81938477481177,.48183426,.008118025,.46592322,.49774531,.49492446,.0068362011,.48152575,.50832319
2007,222003,8.420671499999999,24.17247380971937,.50859183,.0074056056,.49407715,.52310658,.51190132,.0067933258,.49858662,.52521598
2007,222004,8.1808891,24.24551149532284,.55697048,.0068526804,.54353946,.57040149,.55508268,.0068272967,.54170144,.56846398
2007,222005,8.8563709,23.90542999133014,.42787006,.0079620741,.41226467,.44347546,.43347952,.0071672024,.41943207,.44752699
2007,222006,8.9989805,24.46496500205339,.40498036,.0080819782,.38913998,.42082077,.40879434,.0073584183,.39437211,.42321658
2007,222007,8.3446236,24.6530649217431,.52364767,.0073972917,.50914925,.53814608,.52704388,.0066406499,.51402843,.54005933
2007,222008,8.3518782,25.9221123020762,.54215235,.0058042076,.53077632,.55352837,.53765035,.0059713847,.52594668,.54935408
2007,222009,8.065499300000001,25.59382261099703,.58457869,.0066324589,.57157934,.59757805,.58478296,.0062233149,.57258552,.59698045
2007,222010,8.247044600000001,25.0358033155373,.54710579,.0067740413,.53382891,.56038266,.54687399,.0064706751,.53419167,.55955625
2007,222011,8.302886000000001,26.32431406890258,.55275738,.0060522626,.54089516,.5646196,.5529511,.0058165276,.54155093,.56435132
2007,222012,8.520087200000001,26.80307477983117,.52296537,.0060450062,.5111174,.5348134,.52361518,.0060635838,.51173079,.53549963
2007,222013,8.048749000000001,25.36851592881588,.58759886,.0064664283,.57492489,.60027283,.58535558,.0063780569,.57285482,.59785634
2007,222014,8.1672096,26.73082426465891,.58759069,.0057755532,.57627082,.59891057,.58537537,.005889046,.57383305,.59691769
1994,231001,,21.13943592607803,,,,,,,,
1994,231002,,26.34748216381474,,,,,,,,
1994,231003,,18.67597346475018,,,,,,,,
1994,231004,,18.98391755053616,,,,,,,,
1994,231005,,24.76684566187543,,,,,,,,
1994,231006,,23.98723427971709,,,,,,,,
1994,231007,,18.92450919826603,,,,,,,,
1994,231012,,27.41538573853525,,,,,,,,
1994,231013,,19.51664632899841,,,,,,,,
1994,231014,,15.59297669723933,,,,,,,,
1994,231015,,24.11175584120465,,,,,,,,
2007,242001,8.653698,24.19087862651152,.46765253,.0074042338,.4531405,.48216456,.47009218,.0069118678,.45654514,.48363918
2007,242002,8.653698,23.65700431028976,.4665018,.0074341213,.45193121,.48107243,.47006798,.006949754,.45644671,.48368925
2007,242003,8.653698,24.55651481268537,.46899533,.0073938044,.45450374,.48348692,.47112972,.0068321633,.45773894,.48452052
2007,242004,8.653698,23.96372672963723,.46611467,.0075366232,.45134318,.48088619,.46987402,.0069386,.45627463,.48347345
2006,250011,10.726009,11.77053530203057,.24051502,.0086835744,.22349553,.2575345,.2523739,.0088563059,.23501587,.26973194
2006,250021,10.159503,10.29103862297969,.36671367,.0076019778,.35181406,.38161325,.36314568,.0082842447,.34690884,.37938249
2006,250022,10.159503,10.76776584198951,.35840783,.0076624355,.34338972,.3734259,.36088535,.0079395268,.34532416,.37644652
2006,250023,10.159503,10.89117163723477,.35597181,.0079961335,.34029967,.37164393,.36019665,.0078615695,.34478825,.37560505
2006,250024,10.159503,11.32655422404745,.34973237,.0074261283,.33517742,.36428732,.35743228,.0076285242,.34248066,.37238392
2006,250025,10.159503,10.8005610628428,.35724971,.0082540018,.34107217,.37342727,.36070645,.0079183159,.34518683,.37622607
2006,250026,10.159503,10.77416469092402,.35977852,.0073490879,.34537458,.37418246,.36085069,.007935361,.34529766,.37640369
2006,250031,10.055718,10.12926631397673,.38823652,.0079082958,.37273654,.4037365,.38240081,.0082697002,.36619252,.39860913
2006,250041,10.167768,9.852117981254848,.37221357,.0077731973,.35697839,.38744876,.36317345,.0086653559,.34618965,.38015723
2006,250042,10.167768,10.36084151456993,.3642917,.0074784784,.34963417,.37894925,.3613708,.0082428576,.34521508,.37752649
2006,250043,10.167768,9.690877440341318,.37515515,.0078962334,.35967883,.3906315,.3635903,.0088104745,.34632209,.38085854
2006,250052,10.158158,11.73492101218343,.34119052,.0078035789,.32589579,.35648525,.35461605,.0074711628,.33997285,.36925927
2006,250053,10.158158,11.37299944083961,.34573033,.0086423103,.32879174,.36266896,.35734841,.0076053184,.34244227,.37225458
2006,250054,10.158158,12.1620849725211,.33499897,.0074839019,.3203308,.34966716,.35095054,.0073773172,.33649129,.36540982
2006,250072,10.161438,13.22424873127995,.31759536,.0073690759,.30315223,.33203849,.33929685,.0074261418,.32474187,.35385182
2006,250073,10.161438,12.83026892898928,.3272303,.0070975325,.31331941,.34114122,.34371263,.0073695742,.32926854,.35815674
2006,250074,10.161438,10.85891059584759,.35842121,.0075246384,.34367317,.37316921,.36003336,.0078847175,.34457961,.37548712
2006,250082,10.273342,10.65275628762948,.34305948,.0076329396,.32809919,.35801977,.34104988,.0082176263,.3249436,.35715613
2006,250083,10.273342,10.06283251202373,.35179251,.0079584699,.33619422,.36739084,.34356108,.0086571034,.32659349,.36052871
2006,250091,10.14963,13.85322041423682,.31534418,.0069818203,.30166006,.32902828,.33366236,.0075638383,.31883749,.3484872
2006,250093,10.14963,13.95121808697239,.31202143,.0071151229,.29807606,.32596684,.33238074,.007594964,.3174949,.34726661
2006,250094,10.14963,13.87492599498061,.30900121,.0075805727,.29414356,.32385886,.33338013,.007570622,.31854197,.34821826
2007,275001,,19.57470572849646,,,,,,,,
2007,275005,,19.60228062149213,,,,,,,,
2007,275010,,19.49202330002282,,,,,,,,
2007,275015,,19.24969200730094,,,,,,,,
2007,275020,,19.68403671822952,,,,,,,,
2007,275025,,18.76681707506274,,,,,,,,
2007,275030,,18.40132660187086,,,,,,,,
2007,275035,,20.25442837508556,,,,,,,,
2007,275040,,18.45871638238649,,,,,,,,
2007,275045,,17.3765747816564,,,,,,,,
2007,275050,,17.59710066986083,,,,,,,,
1997,275055,,20.75456496098563,,,,,,,,
1997,275060,,20.88255082911248,,,,,,,,
1997,275065,,20.64130654528861,,,,,,,,
1997,275070,,20.64281634953229,,,,,,,,
1997,275075,,20.70255701756787,,,,,,,,
2010,288001,7.6799994,26.97904067807438,.67623895,.006496056,.66350693,.68897104,.67855233,.0066310321,.66555578,.69154894
2010,288002,7.6799994,27.15778112069359,.68004018,.0065806578,.66714233,.69293803,.68303758,.0068715075,.66956967,.69650549
2010,288003,7.6799994,27.51514261373489,.68739229,.0069471891,.67377609,.70100856,.69299537,.0076487716,.67800403,.70798665
2010,288004,7.6799994,27.12187229842574,.68106985,.0065381164,.66825539,.69388431,.68211043,.0068157469,.66875184,.69546908
2010,288005,7.6799994,26.96925129637235,.67651021,.0064763064,.66381687,.6892035,.67831594,.0066204746,.66534007,.69129181
2010,288006,7.6799994,26.83589176728268,.67410278,.0064334683,.66149342,.68671215,.67519087,.0065012779,.66244864,.68793315
2010,288007,7.6799994,27.02645939949806,.67962867,.0064608241,.66696572,.69229168,.67971069,.0066859624,.66660643,.69281489
2010,288008,7.6799994,28.2006697577002,.71042305,.0093540661,.69208944,.72875673,.7160095,.010352624,.69571877,.73630029
2010,288009,7.6799994,28.64264788227242,.72607714,.011896349,.7027607,.74939352,.73376131,.01294381,.7083919,.75913072
2010,288010,7.6799994,27.77159437919234,.70107853,.0081089716,.68518519,.71697181,.70098591,.0084705474,.68438393,.71758783
2001,300001,9.6891003,16.11816245402692,.37156335,.0059100445,.35997987,.38314682,.38265353,.0074748439,.3680031,.39730394
2001,300003,9.6891003,15.35005178188455,.38335234,.0057485462,.37208542,.39461929,.39491159,.0072858105,.38063166,.40919149
2001,300004,9.6891003,16.32014478211271,.37155822,.0058032032,.36018413,.38293228,.37932926,.0075146533,.36460081,.39405772
2001,300005,9.6891003,11.30990490663929,.43861991,.0066736089,.42553988,.45169994,.44200572,.0070964876,.42809686,.45591459
2001,300006,9.6891003,14.68138105580653,.39258224,.0056854887,.38143888,.40372559,.40495089,.0070886742,.39105734,.41884443
2001,300007,9.6891003,13.36431127839379,.40848389,.0059029786,.39691424,.42005351,.42244864,.0067521995,.40921459,.43568271
2001,300011,9.6891003,14.53638798631075,.39100853,.005920182,.3794052,.40261188,.40703508,.0070449184,.39322731,.42084289
2001,300012,9.6891003,12.44253548619667,.41954982,.0063274833,.40714818,.43195146,.43250933,.0067220181,.41933441,.44568425
2001,300013,9.6891003,15.55764379283596,.37598065,.0059334575,.36435127,.38760999,.39166656,.0073421411,.37727624,.40605691
2001,300014,9.6891003,17.03781064567648,.35297641,.0063620708,.34050697,.36544585,.36728442,.0076201633,.35234916,.38221964
2001,300015,9.6891003,14.9049980159708,.38797385,.0058022933,.37660158,.39934614,.40166894,.0071561919,.38764307,.41569483
2001,300016,9.6891003,15.51407290257814,.37335956,.0061893063,.36122873,.38549039,.39235219,.0073305946,.37798449,.40671989
2001,300017,9.6891003,15.14026929226557,.37524927,.0063729957,.36275843,.38774011,.39813238,.0072259218,.38396984,.41229492
2001,300021,9.6891003,17.2244212019165,.35088256,.006425824,.33828819,.36347693,.36411169,.0076390598,.34913939,.37908396
2001,300022,9.6891003,16.0105718923112,.37214029,.0059294025,.36051887,.3837617,.38440913,.007451809,.36980385,.39901441
2001,300023,9.6891003,16.0099637627196,.36644375,.0062736725,.35414758,.37873992,.38441902,.0074516865,.36981398,.39902407
2001,300024,9.6891003,15.9184690622861,.37169048,.0060531339,.35982656,.38355443,.38590294,.0074311341,.37133819,.40046769
2001,300031,9.6386108,16.88379344741045,.37594628,.0057184058,.36473843,.38715416,.37895849,.0075281709,.36420354,.39371344
2001,300032,9.6386108,14.92707897969427,.39482564,.005814604,.3834292,.40622205,.41040573,.0071113873,.39646769,.42434379
2001,300033,9.6386108,12.88119286954141,.42456302,.0059306221,.41293922,.43618682,.43703273,.0066719502,.42395595,.45010951
2001,300034,9.6386108,16.12403900342231,.38112152,.0058156499,.36972305,.39251998,.39162239,.0074116178,.37709588,.40614891
2001,300041,9.6891003,16.21551491398585,.37953174,.0055705979,.36861357,.39044991,.38105574,.007494587,.3663666,.39574486
2001,300042,9.6891003,15.37990912489163,.38974062,.0054663043,.37902686,.40045437,.39444831,.0072941268,.38015211,.40874454
2001,300043,9.6891003,15.03838212466347,.39022589,.0055775866,.37929401,.40115774,.39967409,.0071959789,.38557023,.41377795
2001,300044,9.6891003,14.87002658078941,.39425692,.0055330954,.38341224,.4051016,.40218747,.0071456837,.38818219,.41619277
2001,300051,9.6386108,11.85849970496007,.44086152,.0063196924,.42847514,.45324787,.44688588,.0068290769,.43350112,.46027061
2001,300052,9.6386108,13.26227121710244,.42314428,.0056865164,.4119989,.43428963,.43272293,.0067011877,.41958883,.44585702
2001,300053,9.6386108,13.64245039851243,.42034203,.0055713295,.40942243,.43126166,.42810413,.0067652292,.41484451,.44136375
2001,300054,9.6891003,14.83894979393109,.39667502,.0054205041,.38605103,.40729904,.40264663,.0071363118,.38865972,.41663355
2001,300055,9.6386108,13.87315665394479,.41512945,.0055293343,.40429217,.42596677,.42515388,.0068169297,.41179293,.43851483
2001,300056,9.6386108,9.678873429733059,.47003797,.007815239,.45472038,.48535556,.45862564,.0083869342,.44218755,.47506371
2001,300057,9.6386108,13.80686513631941,.41808105,.0055096825,.40728226,.42887983,.42601267,.0068012658,.41268241,.43934289
2001,300058,9.6386108,10.84546132217112,.45437336,.006952046,.44074762,.46799913,.45398003,.0073726233,.43952996,.4684301
2001,300059,9.6386108,12.69118479544604,.43131047,.005909747,.41972759,.44289336,.43905643,.0066732951,.42597699,.45213583
2001,300061,9.6386108,14.07558769089665,.41522622,.005445621,.404553,.42589945,.4224779,.0068681389,.40901661,.43593922
2001,300062,9.6386108,13.09075011806525,.42572352,.0057402113,.41447291,.43697414,.43470344,.006683128,.42160475,.44780216
2001,300063,9.6386108,10.60038272135022,.45698938,.0070939828,.44308543,.47089332,.45527503,.0075574047,.4404628,.47008729
2001,300064,9.6386108,14.42166875601186,.40734857,.0054844581,.39659923,.41809791,.41772369,.0069641047,.40407431,.43137309
2001,300071,9.6386108,13.48922171736254,.41999024,.0056270408,.40896145,.43101904,.43000287,.0067358492,.41680086,.44320488
2001,300072,9.6386108,13.69122574505134,.416991,.0055863941,.40604186,.42794013,.42748946,.0067754663,.41420978,.44076914
2001,300073,9.6386108,13.05538757627196,.42498606,.0057722237,.41367272,.43629941,.43510357,.0066803661,.42201027,.44819683
2001,300081,9.802632300000001,18.11155907095597,.33648279,.0063553327,.32402655,.348939,.3285996,.0079223048,.31307214,.34412703
2001,300082,9.802632300000001,17.08160397444673,.33791038,.0063603944,.32544425,.35037652,.34615681,.007820202,.3308295,.36148414
2001,300083,9.802632300000001,15.94008842254164,.3568317,.0058708484,.34532505,.36833835,.36516902,.0076008309,.35027167,.38006639
2001,300084,9.802632300000001,16.6026364042893,.34893617,.0060535101,.33707151,.36080083,.35424167,.0077445796,.33906257,.36942077
2001,300085,9.802632300000001,15.73155140406115,.35901791,.0059098951,.34743473,.37060109,.36852306,.0075463192,.35373256,.38331357
2001,300091,9.802632300000001,17.18461656947296,.32390133,.0070345988,.31011379,.33768889,.34440529,.007833628,.32905164,.35975891
2001,300092,9.802632300000001,15.75569741181839,.34145576,.0070186881,.32769939,.35521212,.36813715,.0075528473,.35333383,.38294044
2001,300093,9.802632300000001,17.24111838193019,.32216048,.0071195923,.30820635,.33611465,.34344327,.0078406194,.32807595,.3588106
2001,300094,9.802632300000001,17.59462179785535,.3223137,.0069401199,.30871129,.33591607,.33741182,.0078787664,.32196972,.35285392
2001,300101,10.079439,16.17554950764317,.30282485,.0067888265,.28951901,.31613073,.3116295,.0082020042,.29555386,.32770512
2001,300102,10.079439,16.13018842984257,.30259693,.0067989724,.28927121,.31592268,.3123734,.0081892256,.29632282,.32842401
2001,300103,10.079439,15.49433831165868,.31132153,.0066736648,.29824138,.32440165,.32257876,.0079910131,.30691665,.33824086
2001,300104,10.079439,17.28897008167922,.29157755,.0070021036,.27785367,.30530143,.29292884,.0084566884,.27635404,.30950364
2002,320001,9.694819499999999,18.63463836732831,.29389411,.0093768332,.27551585,.31227237,.33913878,.0077290903,.32399002,.35428751
2002,320002,8.068297400000001,23.47834574036048,.57087046,.0076449579,.55588663,.58585429,.57553297,.007074784,.56166667,.58939928
2002,320003,7.9705343,18.364287137577,.60791558,.0094971266,.58930153,.62652957,.65326351,.0084741414,.6366545,.66987252
2002,320004,7.1944671,17.52497062833676,.75717139,.012023969,.73360485,.78073794,.80688304,.011337116,.78466272,.82910341
2002,320005,7.7286596,25.96671073785079,.6598115,.005983084,.64808488,.67153811,.65019751,.006436375,.63758242,.66281259
2002,320006,7.6973066,23.33860065617157,.64286655,.0075324797,.6281032,.65762997,.64254469,.0077016507,.62744975,.65763968
2002,320007,7.2604866,16.62202970841889,.76586288,.01164744,.74303436,.78869146,.81034511,.011460359,.78788322,.832807
2002,320008,7.0448918,14.39042673237508,.83619368,.01411676,.80852532,.86386204,.88384992,.012801977,.85875851,.90894133
2002,320009,7.5752149,17.29544483869496,.73736864,.0095791193,.7185939,.75614333,.74243832,.010116575,.72261018,.7622664
2002,320010,7.7178702,24.61314747889573,.65065217,.0063328957,.63823998,.66306442,.6393922,.0072567412,.62516922,.65361512
2002,320011,8.002136200000001,25.65046008396076,.60220671,.0059724101,.59050101,.61391246,.59683532,.0062417854,.58460164,.60906899
2002,320012,6.8198862,19.50490934884782,.83868742,.011020858,.81708694,.8602879,.84115815,.011697416,.81823164,.86408466
2002,320013,6.8481846,16.3009279835729,.84781259,.013308832,.82172775,.87389743,.889718,.013124947,.86399359,.91544241
2002,320014,6.8725057,17.25854169016655,.82700539,.012907019,.8017081,.85230267,.86923474,.012659061,.84442341,.89404607
2002,320015,7.5700421,20.3972730513347,.65994489,.0099013383,.64053863,.67935115,.69310308,.0086799581,.67609072,.71011549
2002,320016,6.996345,22.0086956605065,.77064902,.009994613,.75105989,.79023808,.77693665,.0099922381,.75735223,.79652113
2002,320017,7.5982356,25.50833241889117,.67360836,.0067161843,.66044492,.68677187,.66770655,.0069677387,.65405005,.68136305
2002,320018,8.097268100000001,25.84806479123888,.58712131,.0058888872,.57557935,.59866333,.58231932,.0060491692,.57046318,.59417546
2002,320019,8.1378822,23.64333112206252,.55772167,.0076214513,.54278392,.57265943,.56270111,.006985012,.54901075,.57639146
2002,320020,7.8700504,22.4989015039927,.60200381,.0085217319,.58530152,.61870611,.61600304,.0074586505,.60138434,.63062173
2002,320021,7.4722233,20.4906337522245,.67767131,.010063761,.65794671,.69739592,.70935899,.008940638,.69183564,.72688228
2002,320022,7.2598324,23.06305643440566,.71558881,.0092619052,.6974358,.73374176,.72218233,.0088810371,.70477581,.73958886
1983,324010,,25.93789350216746,,,,,,,,
1983,324011,,26.17416981884554,,,,,,,,
1983,324012,,24.98602736755647,,,,,,,,
1983,324014,,25.87295740086699,,,,,,,,
1983,324015,,26.20758182067078,,,,,,,,
1983,324016,,25.85949292083049,,,,,,,,
1983,324017,,25.32676896007301,,,,,,,,
1983,324018,,25.27535052612366,,,,,,,,
1983,324020,,23.57734537713895,,,,,,,,
1983,324021,,26.10004083595711,,,,,,,,
1983,324022,,25.02744841159024,,,,,,,,
1983,324023,,27.37610003011636,,,,,,,,
1983,324024,,23.37816173488478,,,,,,,,
1983,324025,,24.53879647729865,,,,,,,,
1983,324026,,25.26264084599589,,,,,,,,
1983,324027,,24.01999858088068,,,,,,,,
1983,324028,,24.5185638056126,,,,,,,,
1983,324029,,24.72090019256218,,,,,,,,
1983,324030,,24.96549487474333,,,,,,,,
1983,324031,,26.05759136846908,,,,,,,,
1983,324032,,25.07696194478667,,,,,,,,
1983,324033,,25.46988928313941,,,,,,,,
1983,324034,,23.81222946383755,,,,,,,,
1983,324035,,25.79628254711385,,,,,,,,
1983,324036,,25.93202092539357,,,,,,,,
1983,324037,,26.411899633128,,,,,,,,
1983,324040,,24.05705757243897,,,,,,,,
1983,324041,,24.56714497923796,,,,,,,,
1983,324042,,24.26174133515857,,,,,,,,
1983,324043,,24.11384330367328,,,,,,,,
1983,324044,,23.45728392242756,,,,,,,,
1983,324045,,24.20084694957791,,,,,,,,
1983,324046,,24.4891477033995,,,,,,,,
2003,332003,7.4891796,25.72368377458362,.69242197,.0071264664,.67845434,.70638955,.68984658,.0070803901,.6759693,.70372391
2003,332006,7.4891796,25.80307565046771,.69516832,.006936044,.68157387,.70876271,.69088602,.0070334096,.67710078,.7046712
2003,332007,7.4891796,25.82614160529318,.69430971,.007022527,.68054581,.70807362,.69119775,.0070201666,.6774385,.70495701
2003,332009,7.4891796,25.53524161259411,.68852049,.0074156667,.67398608,.70305496,.68758649,.0071972832,.67348003,.70169288
2001,340001,8.077006300000001,26.27601825690166,.60031432,.005548588,.58943927,.61118937,.59264994,.0058784774,.5811283,.60417151
2001,340002,7.8256149,26.09213548619667,.63692135,.0062767006,.62461925,.64922345,.63471454,.0062158667,.62253165,.64689744
2001,340003,8.022800399999999,22.3062692402464,.57388747,.008454049,.55731785,.59045708,.59005773,.0072030304,.57594007,.60417545
2001,340004,7.688343,21.75936537622633,.63335717,.0092684748,.61519128,.65152305,.65511835,.00795775,.63952142,.67071521
2001,340005,8.200612100000001,24.99648989185489,.55839849,.0064036483,.54584759,.57094944,.55492502,.0065052542,.54217494,.56767505
2001,340006,7.6349411,26.16338814054301,.67482543,.0064086732,.66226465,.68738616,.67010355,.0065293275,.65730625,.68290079
2001,340007,7.7025428,22.57195416107689,.62878972,.0091401208,.61087543,.64670402,.64555848,.0078027747,.6302653,.6608516
2001,340008,8.3799353,20.63333419119325,.51345354,.0085091824,.49677584,.53013122,.54442596,.0068568494,.53098679,.55786514
2001,340009,7.9298487,26.99618471457906,.63116395,.0061689322,.61907309,.64325482,.63410962,.0062844008,.62179244,.6464268
2001,340010,7.5787354,21.39036545379877,.66299903,.0088324286,.64568782,.68031031,.6787886,.0083295843,.66246289,.69511431
2001,340011,7.9298487,26.56777205293178,.62307626,.006189514,.61094505,.63520753,.62457174,.005999417,.61281312,.63633043
2001,340012,7.8945284,21.26026914168378,.60000491,.0087931622,.58277065,.61723918,.62360257,.007565686,.60877407,.63843101
2001,340013,7.3870373,21.88189096874287,.69048727,.0096312007,.67161047,.70936406,.7079953,.0087638721,.69081843,.72517216
2001,340014,7.5434122,19.88844498745152,.66628706,.010246315,.64620471,.68636948,.70532995,.0089797946,.6877299,.72293001
2001,340015,7.8740978,23.25952712936345,.60355043,.0081099449,.58765525,.61944562,.61107618,.0073766247,.59661829,.62553412
2001,340016,7.7084332,22.85832863244353,.63100314,.0087109311,.61392999,.64807624,.64269418,.0077522793,.62749994,.65788835
2001,340017,7.7171593,27.12217056719142,.67350936,.006482353,.66080421,.68621457,.67544609,.0067517217,.66221297,.68867922
2001,340018,7.7784996,24.01451148710929,.62741792,.0074567837,.61280292,.64203298,.62703252,.0073830532,.612562,.64150304
2009,356001,7.7299857,15.35145447145791,.75220203,.0083898092,.7357583,.76864576,.74663824,.010134785,.72677439,.76650202
2009,356002,8.1702633,17.54357732420716,.63709295,.0060054427,.62532246,.64886338,.63136649,.0083061093,.61508679,.64764619
2009,356003,8.3226671,23.97300069176363,.62034678,.011557936,.59769368,.64299995,.52931154,.0068345116,.51591617,.54270697
2009,356004,9.0056992,23.66691722016883,.47923365,.0082209008,.463121,.49534634,.40685338,.007390379,.3923685,.42133826
2009,356006,8.330322300000001,24.59360482591832,.61620814,.011656741,.59336132,.63905489,.52934456,.006663647,.51628405,.54240507
2009,356007,8.8035631,24.76666921013005,.53257924,.011955688,.50914651,.55601197,.44522169,.006955063,.43159002,.45885336
2009,356008,7.6402683,25.53106093725758,.73916954,.013201639,.7132948,.76504427,.66041225,.006865772,.64695561,.67386895
2009,356009,7.4113426,25.1351626201232,.77321011,.011726117,.75022733,.79619288,.69769216,.0076406826,.68271673,.71266764
2009,356010,7.0375891,25.45441670088981,.81799614,.0095602423,.79925841,.83673388,.76778495,.0085187946,.75108844,.78448147
2009,356011,8.031360599999999,13.69301458781656,.68379551,.0082677258,.66759104,.69999993,.71603984,.0092977537,.69781655,.73426312
2009,356012,7.883224,19.30930373625371,.65790695,.0066500464,.64487308,.67094082,.65334767,.0082696453,.63713944,.66955584
2009,356013,7.9073968,19.7526720812229,.63478971,.0071702069,.62073636,.64884305,.64204782,.0080125583,.62634355,.65775216
2009,356014,7.5673628,19.44149375131189,.68215829,.0091609713,.66420317,.70011348,.70795405,.0091183577,.69008237,.72582567
2009,356015,7.5421042,21.7414733315081,.67828399,.0081481617,.66231388,.6942541,.68155754,.0083483635,.66519505,.69792002
